target_date,decision_rule,sample_period,event_count,raw_market_probability_mass,gp_probability_mass,market_normalised_probability_mass,realised_yes_count,gp_binary_brier_mean,market_binary_brier_raw_mean,market_binary_brier_normalised_mean,gp_binary_log_mean,market_binary_log_raw_mean,market_binary_log_normalised_mean,gp_multiclass_brier,market_multiclass_brier,gp_categorical_log,market_categorical_log,binary_brier_raw_difference_gp_minus_market,binary_log_raw_difference_gp_minus_market,categorical_log_difference_gp_minus_market,multiclass_brier_difference_gp_minus_market,binary_brier_normalised_difference_gp_minus_market,binary_log_normalised_difference_gp_minus_market
2026-03-27,24h_prior,weather_plus_market_training,11,0.9720000000000001,0.9999999999999996,1.0,1.0,0.06104616607407667,0.08810304545454545,0.08861260640238691,0.19807333469033708,0.277894801731982,0.27833496575933553,0.6715078268148433,0.9747386704262561,1.367293008928962,2.051042067158138,-0.02705687938046878,-0.07982146704164492,-0.6837490582291759,-0.3032308436114127,-0.027566440328310245,-0.08026163106899845
2026-03-27,event_day_open,weather_plus_market_training,11,1.05,0.9999999999999998,1.0,1.0,0.06691676207092906,0.1264258181818182,0.12297950937950937,0.20878793716381525,0.4912425546452132,0.4877133950910796,0.7360843827802196,1.352774603174603,1.441780745697481,4.0943445622221,-0.059509056110889136,-0.282454617481398,-2.6525638165246193,-0.6166902203943835,-0.05606274730858031,-0.2789254579272643
2026-03-28,24h_prior,weather_plus_market_training,11,1.1085,0.9999999999999997,1.0,1.0,0.06659991988885204,0.06093674999999999,0.06137955996320717,0.20646364345402016,0.18748785530034304,0.1872657985123363,0.7325991187773724,0.6751751595952789,1.419076761912061,1.242442033262594,0.00566316988885205,0.01897578815367712,0.17663472864946694,0.05742395918209353,0.005220359925644874,0.01919784494168386
2026-03-28,6h_prior,weather_plus_market_training,11,1.0270000000000001,0.9999999999999998,1.0,1.0,0.06418733222170868,0.0592865,0.05946124549528837,0.1986161241422194,0.18016190497186482,0.18027380513002964,0.7060606544387954,0.654073700448172,1.350249007657402,1.1818245711029252,0.00490083222170868,0.018454219170354585,0.16842443655447692,0.051986953990623364,0.00472608672642031,0.018342319012189773
2026-03-28,event_day_open,weather_plus_market_training,11,1.0515,0.9999999999999998,0.9999999999999999,1.0,0.0632987095000819,0.06036815909090909,0.060576501747765146,0.19646246158192182,0.18236101007531402,0.18230096322384617,0.6962858045009009,0.6663415192254166,1.3330247278792564,1.1896519993489825,0.0029305504091728107,0.014101451506607798,0.14337272853027394,0.029944285275484317,0.002722207752316755,0.014161498358075647
2026-03-29,24h_prior,weather_plus_market_training,11,1.0585,0.9999999999999997,1.0,1.0,0.06363243647692288,0.10149820454545454,0.0997193042825839,0.20512478641772078,0.3488724874995712,0.3474323602666644,0.6999568012461517,1.0969123471084228,1.42586357364295,2.7524804926964355,-0.03786576806853166,-0.14374770108185045,-1.3266169190534856,-0.3969555458622711,-0.03608686780566102,-0.14230757384894363
2026-03-29,event_day_open,weather_plus_market_training,11,1.0185,0.9999999999999994,1.0,1.0,0.0675729412340747,0.09414488636363637,0.09365551068783536,0.2110881050863114,0.29374538056909105,0.29329459502529726,0.7433023535748217,1.030210617566189,1.4618023705885994,2.1811541073036103,-0.026571945129561667,-0.08265727548277965,-0.7193517367150108,-0.28690826399136726,-0.026082569453760654,-0.08220648993898585
2026-04-01,12h_prior,weather_plus_market_training,11,1.0955,0.9999999999999997,1.0000000000000002,1.0,0.06307512167792463,0.06140347727272726,0.06227243402559792,0.20185833662747885,0.19841265706178585,0.19868885377258794,0.693826338457171,0.6849967742815771,1.3941585089696873,1.3641765558662715,0.0016716444051973686,0.0034456795656929995,0.02998195310341578,0.008829564175593885,0.0008026876523267099,0.0031694828548909093
2026-04-01,24h_prior,weather_plus_market_training,11,1.121,0.9999999999999996,1.0,1.0,0.08764706714523048,0.053221727272727275,0.0550536925603472,0.2724878325408826,0.178643187459956,0.17959567491863604,0.9641177385975352,0.6055906181638192,1.999270060315266,1.2078458912470933,0.0344253398725032,0.0938446450809266,0.7914241690681727,0.35852712043371604,0.032593374584883275,0.09289215762224656
2026-04-01,6h_prior,weather_plus_market_training,11,1.121,0.9999999999999997,1.0,1.0,0.06438262168615254,0.058435590909090916,0.0595528801854236,0.20513142701566436,0.18785844198764812,0.18820048034454515,0.7082088385476779,0.6550816820396597,1.4207213616520211,1.269403784246527,0.005947030777061622,0.017272985028016247,0.15131757740549423,0.05312715650801825,0.004829741500728936,0.016930946671119218
2026-04-02,12h_prior,weather_plus_market_training,11,1.134,0.9999999999999997,1.0,1.0,0.05920936123135622,0.06473768181818183,0.06515778568982565,0.1908769560905078,0.20264462568749722,0.20217730983322796,0.6513029735449184,0.7167356425880822,1.3014755523964152,1.3810173040190468,-0.005528320586825612,-0.01176766959698941,-0.07954175162263155,-0.0654326690431638,-0.00594842445846943,-0.011300353742720148
2026-04-02,6h_prior,weather_plus_market_training,11,1.0705,0.9999999999999994,1.0,1.0,0.06802548024454397,0.0653483409090909,0.06558412362402476,0.21477360522106126,0.20231080475768337,0.20222142327958872,0.7482802826899837,0.7214253598642723,1.4999713540470008,1.3774591490313628,0.002677139335453063,0.012462800463377888,0.12251220501563798,0.026854922825711447,0.002441356620519211,0.012552181941472534
2026-04-02,event_day_open,weather_plus_market_training,11,1.0605,0.9999999999999996,1.0,1.0,0.0569501185129075,0.09579229545454546,0.09397953333421846,0.18312273427141165,0.2882492884388221,0.28641645259189263,0.6264513036419825,1.033774866676403,1.2332136718076385,2.0989613235491547,-0.038842176941637954,-0.10512655416741043,-0.8657476517415161,-0.4073235630344205,-0.03702941482131096,-0.10329371832048098
