path,price_column,date_column,rule_column,format,matching_strategy,candidate_valid_rows,matched_rows,matched_date_rule_books,complete_books,complete_dates,path_bonus,selected,status
data/processed/18sA_canonical_source_adapters/18sA_canonical_market_panel.csv,p_market,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,4186,1254,114.0,114,30,35,False,evaluated
data/processed/18sA_canonical_source_adapters/18sA_canonical_market_panel.csv,p_market,event_date,decision_rule,long,contract_key_normalised_to_condition_id,4186,1254,114.0,114,30,35,False,evaluated
data/processed/18sA_canonical_source_adapters/18sA_canonical_market_panel.csv,price_staleness_hours,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,3588,1254,114.0,114,30,35,False,evaluated
data/processed/18sA_canonical_source_adapters/18sA_canonical_market_panel.csv,price_staleness_hours,event_date,decision_rule,long,contract_key_normalised_to_condition_id,3588,1254,114.0,114,30,35,False,evaluated
data/processed/18s_expanded_march_june_canonical_sample/18s_expanded_complete_book_contract_panel.csv,p_market,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,3850,1254,114.0,114,30,35,False,evaluated
data/processed/18s_expanded_march_june_canonical_sample/18s_expanded_complete_book_contract_panel.csv,p_market,event_date,decision_rule,long,contract_key_normalised_to_condition_id,3850,1254,114.0,114,30,35,False,evaluated
data/processed/18s_expanded_march_june_canonical_sample/18s_expanded_complete_book_contract_panel.csv,price_staleness_hours,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,3281,1254,114.0,114,30,35,False,evaluated
data/processed/18s_expanded_march_june_canonical_sample/18s_expanded_complete_book_contract_panel.csv,price_staleness_hours,event_date,decision_rule,long,contract_key_normalised_to_condition_id,3281,1254,114.0,114,30,35,False,evaluated
data/processed/18s_expanded_march_june_canonical_sample/18s_expanded_complete_book_contract_panel.csv,p_market_normalised,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,3850,1254,114.0,114,30,35,False,evaluated
data/processed/18s_expanded_march_june_canonical_sample/18s_expanded_complete_book_contract_panel.csv,p_market_normalised,event_date,decision_rule,long,contract_key_normalised_to_condition_id,3850,1254,114.0,114,30,35,False,evaluated
data/processed/18s_expanded_march_june_canonical_sample/18s_expanded_exact_common_support_panel.csv,p_market,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,3889,1254,114.0,114,30,35,False,evaluated
data/processed/18s_expanded_march_june_canonical_sample/18s_expanded_exact_common_support_panel.csv,p_market,event_date,decision_rule,long,contract_key_normalised_to_condition_id,3889,1254,114.0,114,30,35,False,evaluated
data/processed/18s_expanded_march_june_canonical_sample/18s_expanded_exact_common_support_panel.csv,price_staleness_hours,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,3300,1254,114.0,114,30,35,False,evaluated
data/processed/18s_expanded_march_june_canonical_sample/18s_expanded_exact_common_support_panel.csv,price_staleness_hours,event_date,decision_rule,long,contract_key_normalised_to_condition_id,3300,1254,114.0,114,30,35,False,evaluated
data/processed/18s_expanded_march_june_canonical_sample/18s_expanded_market_scoring_panel.csv,p_market,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,4186,1254,114.0,114,30,35,False,evaluated
data/processed/18s_expanded_march_june_canonical_sample/18s_expanded_market_scoring_panel.csv,p_market,event_date,decision_rule,long,contract_key_normalised_to_condition_id,4186,1254,114.0,114,30,35,False,evaluated
data/processed/18s_expanded_march_june_canonical_sample/18s_expanded_market_scoring_panel.csv,price_staleness_hours,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,3588,1254,114.0,114,30,35,False,evaluated
data/processed/18s_expanded_march_june_canonical_sample/18s_expanded_market_scoring_panel.csv,price_staleness_hours,event_date,decision_rule,long,contract_key_normalised_to_condition_id,3588,1254,114.0,114,30,35,False,evaluated
data/processed/18wD_holdout_external_probability_evaluation/18wD_exact_common_market_model_contract_panel.csv,p_market,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,10164,1254,114.0,114,30,35,False,evaluated
data/processed/18wD_holdout_external_probability_evaluation/18wD_exact_common_market_model_contract_panel.csv,p_market,event_date,decision_rule,long,contract_key_normalised_to_condition_id,10164,1254,114.0,114,30,35,False,evaluated
data/processed/18wD_holdout_external_probability_evaluation/18wD_exact_common_market_model_contract_panel.csv,p_market_normalised,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,10164,1254,114.0,114,30,35,False,evaluated
data/processed/18wD_holdout_external_probability_evaluation/18wD_exact_common_market_model_contract_panel.csv,p_market_normalised,event_date,decision_rule,long,contract_key_normalised_to_condition_id,10164,1254,114.0,114,30,35,False,evaluated
data/processed/18wD_holdout_external_probability_evaluation/18wD_exact_common_market_model_contract_panel.csv,price_staleness_hours,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,10164,1254,114.0,114,30,35,False,evaluated
data/processed/18wD_holdout_external_probability_evaluation/18wD_exact_common_market_model_contract_panel.csv,price_staleness_hours,event_date,decision_rule,long,contract_key_normalised_to_condition_id,10164,1254,114.0,114,30,35,False,evaluated
outputs/diagnostics/12_development_trading_common_support_panel.csv,p_market,target_date,decision_rule,long,canonical_event_bounds,1276,1268,116.0,112,28,-5,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/38_18xA_development_trade_opportunity_panel.csv,p_market,event_date,decision_rule,long,normalised_event_label,6996,1166,106.0,106,29,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/38_18xA_development_trade_opportunity_panel.csv,p_market,event_date,decision_rule,long,canonical_event_bounds,6996,1166,106.0,106,29,35,False,evaluated
data/processed/18xA_development_trading_selection/18xA_development_trade_opportunity_panel.csv,p_market,event_date,decision_rule,long,normalised_event_label,6996,1166,106.0,106,29,35,False,evaluated
data/processed/18xA_development_trading_selection/18xA_development_trade_opportunity_panel.csv,p_market,event_date,decision_rule,long,canonical_event_bounds,6996,1166,106.0,106,29,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/38_18xA_development_trade_opportunity_panel.csv,price_staleness_hours,event_date,decision_rule,long,normalised_event_label,6504,1084,106.0,93,24,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/38_18xA_development_trade_opportunity_panel.csv,price_staleness_hours,event_date,decision_rule,long,canonical_event_bounds,6504,1084,106.0,93,24,35,False,evaluated
data/processed/18xA_development_trading_selection/18xA_development_trade_opportunity_panel.csv,price_staleness_hours,event_date,decision_rule,long,normalised_event_label,6504,1084,106.0,93,24,35,False,evaluated
data/processed/18xA_development_trading_selection/18xA_development_trade_opportunity_panel.csv,price_staleness_hours,event_date,decision_rule,long,canonical_event_bounds,6504,1084,106.0,93,24,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/18_18xB_blind_trade_opportunity_panel.csv,p_market,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,1265,935,85.0,85,30,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/18_18xB_blind_trade_opportunity_panel.csv,p_market,event_date,decision_rule,long,contract_key_normalised_to_condition_id,1265,935,85.0,85,30,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/18_18xB_blind_trade_opportunity_panel.csv,price_staleness_hours,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,1265,935,85.0,85,30,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/18_18xB_blind_trade_opportunity_panel.csv,price_staleness_hours,event_date,decision_rule,long,contract_key_normalised_to_condition_id,1265,935,85.0,85,30,35,False,evaluated
data/processed/18xB_blind_trading_signal_release/18xB_blind_trade_opportunity_panel.csv,p_market,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,1265,935,85.0,85,30,35,False,evaluated
data/processed/18xB_blind_trading_signal_release/18xB_blind_trade_opportunity_panel.csv,p_market,event_date,decision_rule,long,contract_key_normalised_to_condition_id,1265,935,85.0,85,30,35,False,evaluated
data/processed/18xB_blind_trading_signal_release/18xB_blind_trade_opportunity_panel.csv,price_staleness_hours,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,1265,935,85.0,85,30,35,False,evaluated
data/processed/18xB_blind_trading_signal_release/18xB_blind_trade_opportunity_panel.csv,price_staleness_hours,event_date,decision_rule,long,contract_key_normalised_to_condition_id,1265,935,85.0,85,30,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/08_18s_expanded_complete_book_contract_panel.csv,market_book_probability_sum,event_date,decision_rule,long,normalised_event_label,550,550,50.0,50,35,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/08_18s_expanded_complete_book_contract_panel.csv,market_book_probability_sum,event_date,decision_rule,long,canonical_event_bounds,550,550,50.0,50,35,35,False,evaluated
data/processed/18s_expanded_march_june_canonical_sample/18s_expanded_complete_book_contract_panel.csv,market_book_probability_sum,event_date,decision_rule,long,normalised_event_label,550,550,50.0,50,35,35,False,evaluated
data/processed/18s_expanded_march_june_canonical_sample/18s_expanded_complete_book_contract_panel.csv,market_book_probability_sum,event_date,decision_rule,long,canonical_event_bounds,550,550,50.0,50,35,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/08_18s_expanded_complete_book_contract_panel.csv,market_book_probability_sum,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,550,209,19.0,19,13,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/08_18s_expanded_complete_book_contract_panel.csv,market_book_probability_sum,event_date,decision_rule,long,contract_key_normalised_to_condition_id,550,209,19.0,19,13,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/15_18wD_exact_common_market_model_contract_panel.csv,market_book_sum_raw,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,1254,209,19.0,19,13,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/15_18wD_exact_common_market_model_contract_panel.csv,market_book_sum_raw,event_date,decision_rule,long,contract_key_normalised_to_condition_id,1254,209,19.0,19,13,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/15_18wD_exact_common_market_model_contract_panel.csv,market_book_sum_raw,event_date,decision_rule,long,normalised_event_label,1254,209,19.0,19,13,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/15_18wD_exact_common_market_model_contract_panel.csv,market_book_sum_raw,event_date,decision_rule,long,canonical_event_bounds,1254,209,19.0,19,13,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/34_18r_june_2026_common_support_contract_panel.csv,market_book_probability_sum,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,209,209,19.0,19,13,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/34_18r_june_2026_common_support_contract_panel.csv,market_book_probability_sum,event_date,decision_rule,long,contract_key_normalised_to_condition_id,209,209,19.0,19,13,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/34_18r_june_2026_common_support_contract_panel.csv,market_book_probability_sum,event_date,decision_rule,long,normalised_event_label,209,209,19.0,19,13,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/34_18r_june_2026_common_support_contract_panel.csv,market_book_probability_sum,event_date,decision_rule,long,canonical_event_bounds,209,209,19.0,19,13,35,False,evaluated
data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_common_support_contract_panel.csv,market_book_probability_sum,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,209,209,19.0,19,13,35,False,evaluated
data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_common_support_contract_panel.csv,market_book_probability_sum,event_date,decision_rule,long,contract_key_normalised_to_condition_id,209,209,19.0,19,13,35,False,evaluated
data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_common_support_contract_panel.csv,market_book_probability_sum,event_date,decision_rule,long,normalised_event_label,209,209,19.0,19,13,35,False,evaluated
data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_common_support_contract_panel.csv,market_book_probability_sum,event_date,decision_rule,long,canonical_event_bounds,209,209,19.0,19,13,35,False,evaluated
data/processed/18s_expanded_march_june_canonical_sample/18s_expanded_complete_book_contract_panel.csv,market_book_probability_sum,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,550,209,19.0,19,13,35,False,evaluated
data/processed/18s_expanded_march_june_canonical_sample/18s_expanded_complete_book_contract_panel.csv,market_book_probability_sum,event_date,decision_rule,long,contract_key_normalised_to_condition_id,550,209,19.0,19,13,35,False,evaluated
data/processed/18wD_holdout_external_probability_evaluation/18wD_exact_common_market_model_contract_panel.csv,market_book_sum_raw,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,1254,209,19.0,19,13,35,False,evaluated
data/processed/18wD_holdout_external_probability_evaluation/18wD_exact_common_market_model_contract_panel.csv,market_book_sum_raw,event_date,decision_rule,long,contract_key_normalised_to_condition_id,1254,209,19.0,19,13,35,False,evaluated
data/processed/18wD_holdout_external_probability_evaluation/18wD_exact_common_market_model_contract_panel.csv,market_book_sum_raw,event_date,decision_rule,long,normalised_event_label,1254,209,19.0,19,13,35,False,evaluated
data/processed/18wD_holdout_external_probability_evaluation/18wD_exact_common_market_model_contract_panel.csv,market_book_sum_raw,event_date,decision_rule,long,canonical_event_bounds,1254,209,19.0,19,13,35,False,evaluated
outputs/diagnostics/11_common_support_probability_panel.csv,market_probability_raw,target_date,decision_rule,long,canonical_event_bounds,1694,1386,154.0,0,0,-5,False,evaluated
outputs/diagnostics/11_common_support_probability_panel.csv,market_probability_normalised,target_date,decision_rule,long,canonical_event_bounds,1694,1386,154.0,0,0,-5,False,evaluated
outputs/diagnostics/11_common_support_probability_panel.csv,market_source_price_staleness_hours,target_date,decision_rule,long,canonical_event_bounds,1694,1386,154.0,0,0,-5,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/39_18xA_development_best_edge_book_panel.csv,p_market,event_date,decision_rule,long,normalised_event_label,636,260,106.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/39_18xA_development_best_edge_book_panel.csv,p_market,event_date,decision_rule,long,canonical_event_bounds,636,260,106.0,0,0,35,False,evaluated
data/processed/18xA_development_trading_selection/18xA_development_best_edge_book_panel.csv,p_market,event_date,decision_rule,long,normalised_event_label,636,260,106.0,0,0,35,False,evaluated
data/processed/18xA_development_trading_selection/18xA_development_best_edge_book_panel.csv,p_market,event_date,decision_rule,long,canonical_event_bounds,636,260,106.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/39_18xA_development_best_edge_book_panel.csv,price_staleness_hours,event_date,decision_rule,long,normalised_event_label,593,240,102.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/39_18xA_development_best_edge_book_panel.csv,price_staleness_hours,event_date,decision_rule,long,canonical_event_bounds,593,240,102.0,0,0,35,False,evaluated
data/processed/18xA_development_trading_selection/18xA_development_best_edge_book_panel.csv,price_staleness_hours,event_date,decision_rule,long,normalised_event_label,593,240,102.0,0,0,35,False,evaluated
data/processed/18xA_development_trading_selection/18xA_development_best_edge_book_panel.csv,price_staleness_hours,event_date,decision_rule,long,canonical_event_bounds,593,240,102.0,0,0,35,False,evaluated
outputs/diagnostics/11_common_support_probability_panel.csv,market_probability_book_raw_sum,target_date,decision_rule,long,canonical_event_bounds,209,171,19.0,0,0,-5,False,evaluated
outputs/diagnostics/12_development_trading_candidate_date_panel.csv,p_market,target_date,decision_rule,long,canonical_event_bounds,1044,116,116.0,0,0,-5,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/19_18xC_cost_sensitivity_trade_panel.csv,p_market,event_date,decision_rule,long,normalised_event_label,575,115,115.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/19_18xC_cost_sensitivity_trade_panel.csv,p_market,event_date,decision_rule,long,canonical_event_bounds,575,115,115.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/19_18xC_cost_sensitivity_trade_panel.csv,price_staleness_hours,event_date,decision_rule,long,normalised_event_label,575,115,115.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/19_18xC_cost_sensitivity_trade_panel.csv,price_staleness_hours,event_date,decision_rule,long,canonical_event_bounds,575,115,115.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/19_18xC_cost_sensitivity_trade_panel.csv,assumed_entry_price,event_date,decision_rule,long,normalised_event_label,575,115,115.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/19_18xC_cost_sensitivity_trade_panel.csv,assumed_entry_price,event_date,decision_rule,long,canonical_event_bounds,575,115,115.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/22_18xC_unblinded_signal_outcome_panel.csv,p_market,event_date,decision_rule,long,normalised_event_label,115,115,115.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/22_18xC_unblinded_signal_outcome_panel.csv,p_market,event_date,decision_rule,long,canonical_event_bounds,115,115,115.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/22_18xC_unblinded_signal_outcome_panel.csv,price_staleness_hours,event_date,decision_rule,long,normalised_event_label,115,115,115.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/22_18xC_unblinded_signal_outcome_panel.csv,price_staleness_hours,event_date,decision_rule,long,canonical_event_bounds,115,115,115.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/22_18xC_unblinded_signal_outcome_panel.csv,assumed_entry_price,event_date,decision_rule,long,normalised_event_label,115,115,115.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/22_18xC_unblinded_signal_outcome_panel.csv,assumed_entry_price,event_date,decision_rule,long,canonical_event_bounds,115,115,115.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/23_18xB_blind_trading_signal_panel.csv,p_market,event_date,decision_rule,long,normalised_event_label,115,115,115.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/23_18xB_blind_trading_signal_panel.csv,p_market,event_date,decision_rule,long,canonical_event_bounds,115,115,115.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/23_18xB_blind_trading_signal_panel.csv,price_staleness_hours,event_date,decision_rule,long,normalised_event_label,115,115,115.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/23_18xB_blind_trading_signal_panel.csv,price_staleness_hours,event_date,decision_rule,long,canonical_event_bounds,115,115,115.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/23_18xB_blind_trading_signal_panel.csv,assumed_entry_price,event_date,decision_rule,long,normalised_event_label,115,115,115.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/23_18xB_blind_trading_signal_panel.csv,assumed_entry_price,event_date,decision_rule,long,canonical_event_bounds,115,115,115.0,0,0,35,False,evaluated
data/processed/18xB_blind_trading_signal_release/18xB_blind_trading_signal_panel.csv,p_market,event_date,decision_rule,long,normalised_event_label,115,115,115.0,0,0,35,False,evaluated
data/processed/18xB_blind_trading_signal_release/18xB_blind_trading_signal_panel.csv,p_market,event_date,decision_rule,long,canonical_event_bounds,115,115,115.0,0,0,35,False,evaluated
data/processed/18xB_blind_trading_signal_release/18xB_blind_trading_signal_panel.csv,price_staleness_hours,event_date,decision_rule,long,normalised_event_label,115,115,115.0,0,0,35,False,evaluated
data/processed/18xB_blind_trading_signal_release/18xB_blind_trading_signal_panel.csv,price_staleness_hours,event_date,decision_rule,long,canonical_event_bounds,115,115,115.0,0,0,35,False,evaluated
data/processed/18xB_blind_trading_signal_release/18xB_blind_trading_signal_panel.csv,assumed_entry_price,event_date,decision_rule,long,normalised_event_label,115,115,115.0,0,0,35,False,evaluated
data/processed/18xB_blind_trading_signal_release/18xB_blind_trading_signal_panel.csv,assumed_entry_price,event_date,decision_rule,long,canonical_event_bounds,115,115,115.0,0,0,35,False,evaluated
data/processed/18xC_controlled_unblinding_trading_simulation/18xC_cost_sensitivity_trade_panel.csv,p_market,event_date,decision_rule,long,normalised_event_label,575,115,115.0,0,0,35,False,evaluated
data/processed/18xC_controlled_unblinding_trading_simulation/18xC_cost_sensitivity_trade_panel.csv,p_market,event_date,decision_rule,long,canonical_event_bounds,575,115,115.0,0,0,35,False,evaluated
data/processed/18xC_controlled_unblinding_trading_simulation/18xC_cost_sensitivity_trade_panel.csv,price_staleness_hours,event_date,decision_rule,long,normalised_event_label,575,115,115.0,0,0,35,False,evaluated
data/processed/18xC_controlled_unblinding_trading_simulation/18xC_cost_sensitivity_trade_panel.csv,price_staleness_hours,event_date,decision_rule,long,canonical_event_bounds,575,115,115.0,0,0,35,False,evaluated
data/processed/18xC_controlled_unblinding_trading_simulation/18xC_cost_sensitivity_trade_panel.csv,assumed_entry_price,event_date,decision_rule,long,normalised_event_label,575,115,115.0,0,0,35,False,evaluated
data/processed/18xC_controlled_unblinding_trading_simulation/18xC_cost_sensitivity_trade_panel.csv,assumed_entry_price,event_date,decision_rule,long,canonical_event_bounds,575,115,115.0,0,0,35,False,evaluated
data/processed/18xC_controlled_unblinding_trading_simulation/18xC_unblinded_signal_outcome_panel.csv,p_market,event_date,decision_rule,long,normalised_event_label,115,115,115.0,0,0,35,False,evaluated
data/processed/18xC_controlled_unblinding_trading_simulation/18xC_unblinded_signal_outcome_panel.csv,p_market,event_date,decision_rule,long,canonical_event_bounds,115,115,115.0,0,0,35,False,evaluated
data/processed/18xC_controlled_unblinding_trading_simulation/18xC_unblinded_signal_outcome_panel.csv,price_staleness_hours,event_date,decision_rule,long,normalised_event_label,115,115,115.0,0,0,35,False,evaluated
data/processed/18xC_controlled_unblinding_trading_simulation/18xC_unblinded_signal_outcome_panel.csv,price_staleness_hours,event_date,decision_rule,long,canonical_event_bounds,115,115,115.0,0,0,35,False,evaluated
data/processed/18xC_controlled_unblinding_trading_simulation/18xC_unblinded_signal_outcome_panel.csv,assumed_entry_price,event_date,decision_rule,long,normalised_event_label,115,115,115.0,0,0,35,False,evaluated
data/processed/18xC_controlled_unblinding_trading_simulation/18xC_unblinded_signal_outcome_panel.csv,assumed_entry_price,event_date,decision_rule,long,canonical_event_bounds,115,115,115.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/19_18xC_cost_sensitivity_trade_panel.csv,p_market,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,575,85,85.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/19_18xC_cost_sensitivity_trade_panel.csv,p_market,event_date,decision_rule,long,contract_key_normalised_to_condition_id,575,85,85.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/19_18xC_cost_sensitivity_trade_panel.csv,price_staleness_hours,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,575,85,85.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/19_18xC_cost_sensitivity_trade_panel.csv,price_staleness_hours,event_date,decision_rule,long,contract_key_normalised_to_condition_id,575,85,85.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/19_18xC_cost_sensitivity_trade_panel.csv,assumed_entry_price,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,575,85,85.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/19_18xC_cost_sensitivity_trade_panel.csv,assumed_entry_price,event_date,decision_rule,long,contract_key_normalised_to_condition_id,575,85,85.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/22_18xC_unblinded_signal_outcome_panel.csv,p_market,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,115,85,85.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/22_18xC_unblinded_signal_outcome_panel.csv,p_market,event_date,decision_rule,long,contract_key_normalised_to_condition_id,115,85,85.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/22_18xC_unblinded_signal_outcome_panel.csv,price_staleness_hours,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,115,85,85.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/22_18xC_unblinded_signal_outcome_panel.csv,price_staleness_hours,event_date,decision_rule,long,contract_key_normalised_to_condition_id,115,85,85.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/22_18xC_unblinded_signal_outcome_panel.csv,assumed_entry_price,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,115,85,85.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/22_18xC_unblinded_signal_outcome_panel.csv,assumed_entry_price,event_date,decision_rule,long,contract_key_normalised_to_condition_id,115,85,85.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/23_18xB_blind_trading_signal_panel.csv,p_market,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,115,85,85.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/23_18xB_blind_trading_signal_panel.csv,p_market,event_date,decision_rule,long,contract_key_normalised_to_condition_id,115,85,85.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/23_18xB_blind_trading_signal_panel.csv,price_staleness_hours,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,115,85,85.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/23_18xB_blind_trading_signal_panel.csv,price_staleness_hours,event_date,decision_rule,long,contract_key_normalised_to_condition_id,115,85,85.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/23_18xB_blind_trading_signal_panel.csv,assumed_entry_price,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,115,85,85.0,0,0,35,False,evaluated
data/interim/notebook02_sources/daily_max_forecasts/23_18xB_blind_trading_signal_panel.csv,assumed_entry_price,event_date,decision_rule,long,contract_key_normalised_to_condition_id,115,85,85.0,0,0,35,False,evaluated
data/processed/18xB_blind_trading_signal_release/18xB_blind_trading_signal_panel.csv,p_market,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,115,85,85.0,0,0,35,False,evaluated
data/processed/18xB_blind_trading_signal_release/18xB_blind_trading_signal_panel.csv,p_market,event_date,decision_rule,long,contract_key_normalised_to_condition_id,115,85,85.0,0,0,35,False,evaluated
data/processed/18xB_blind_trading_signal_release/18xB_blind_trading_signal_panel.csv,price_staleness_hours,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,115,85,85.0,0,0,35,False,evaluated
data/processed/18xB_blind_trading_signal_release/18xB_blind_trading_signal_panel.csv,price_staleness_hours,event_date,decision_rule,long,contract_key_normalised_to_condition_id,115,85,85.0,0,0,35,False,evaluated
data/processed/18xB_blind_trading_signal_release/18xB_blind_trading_signal_panel.csv,assumed_entry_price,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,115,85,85.0,0,0,35,False,evaluated
data/processed/18xB_blind_trading_signal_release/18xB_blind_trading_signal_panel.csv,assumed_entry_price,event_date,decision_rule,long,contract_key_normalised_to_condition_id,115,85,85.0,0,0,35,False,evaluated
data/processed/18xC_controlled_unblinding_trading_simulation/18xC_cost_sensitivity_trade_panel.csv,p_market,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,575,85,85.0,0,0,35,False,evaluated
data/processed/18xC_controlled_unblinding_trading_simulation/18xC_cost_sensitivity_trade_panel.csv,p_market,event_date,decision_rule,long,contract_key_normalised_to_condition_id,575,85,85.0,0,0,35,False,evaluated
data/processed/18xC_controlled_unblinding_trading_simulation/18xC_cost_sensitivity_trade_panel.csv,price_staleness_hours,event_date,decision_rule,long,source_contract_id_normalised_to_condition_id,575,85,85.0,0,0,35,False,evaluated
data/processed/18xC_controlled_unblinding_trading_simulation/18xC_cost_sensitivity_trade_panel.csv,price_staleness_hours,event_date,decision_rule,long,contract_key_normalised_to_condition_id,575,85,85.0,0,0,35,False,evaluated
