sample_period,decision_rule,metric,metric_label,primary_metric,dates,mean_rules_per_date,mean_gp_score,mean_market_score,mean_difference_gp_minus_market,median_difference_gp_minus_market,standard_deviation_difference,standard_error_difference,bootstrap_ci_lower,bootstrap_ci_upper,t_ci_lower,t_ci_upper,paired_t_pvalue,gp_lower_score_fraction,market_lower_score_fraction,tie_fraction,bootstrap_interpretation
all_period,6h_prior,binary_brier_raw,Mean binary Brier,True,87,1.0,0.066758975362052,0.06149864263322884,0.005260332728823156,0.009367189733553632,0.023619527595911627,0.002532279160252406,0.0002795079857768178,0.010096573521918213,0.00022632836641117617,0.010294337091235135,0.04075571449513052,0.367816091954023,0.632183908045977,0.0,Market_lower_score
all_period,6h_prior,binary_log_raw,Mean binary log,True,87,1.0,0.21484238967106703,0.19571604791096192,0.019126341760105036,0.03445379290848874,0.07501079954131536,0.00804200184364493,0.0030135792048774086,0.03438135870175201,0.003139371208486015,0.03511331231172406,0.019607416721105775,0.28735632183908044,0.7126436781609196,0.0,Market_lower_score
all_period,6h_prior,categorical_log,Categorical log,True,87,1.0,1.5200805147088414,1.3487008001203062,0.17137971458853563,0.3098524344530451,0.6510888171221013,0.06980404821293175,0.030279567307060464,0.29862945808121744,0.032613859412090856,0.3101455697649804,0.0160961874630385,0.28735632183908044,0.7126436781609196,0.0,Market_lower_score
all_period,6h_prior,multiclass_brier,Multiclass Brier,True,87,1.0,0.734348728982572,0.676846317193645,0.05750241178892686,0.09638906733825381,0.2543770331595183,0.027272080582516896,0.003978618118073598,0.10951870023014278,0.003287309923634539,0.11171751365421917,0.03789924722458709,0.367816091954023,0.632183908045977,0.0,Market_lower_score
all_period,6h_prior,binary_brier_normalised,"Mean binary Brier, normalised market",False,87,1.0,0.066758975362052,0.06153148338124046,0.005227491980811532,0.008762642485295805,0.023125184832683485,0.0024792800529560817,0.00029976224651319687,0.010000125631503686,0.00029884635669404774,0.010156137604929016,0.03789924722458706,0.367816091954023,0.632183908045977,0.0,Market_lower_score
all_period,6h_prior,binary_log_normalised,"Mean binary log, normalised market",False,87,1.0,0.21484238967106703,0.19564501480144075,0.019197374869626204,0.03348576959586058,0.07451876911363975,0.007989250644741668,0.003382328848657933,0.034458209275462774,0.003315270230727096,0.035079479508525316,0.018415920884350446,0.28735632183908044,0.7126436781609196,0.0,Market_lower_score
all_period,event_day_open,binary_brier_raw,Mean binary Brier,True,93,1.0,0.06472821864517403,0.06265904325513195,0.0020691753900420515,0.007858148047787075,0.026152793720711765,0.002711918377062729,-0.0031858760303912605,0.007361212976899673,-0.0033169285913305494,0.007455279371414653,0.44741946026371904,0.3870967741935484,0.6129032258064516,0.0,interval_includes_zero
all_period,event_day_open,binary_log_raw,Mean binary log,True,93,1.0,0.21019307396741244,0.1972138751471068,0.01297919882030567,0.03442845619650883,0.08302118067653286,0.008608895400105157,-0.00442182955157017,0.02908930212500916,-0.0041188105379067076,0.03007720817851805,0.13507055317709643,0.3548387096774194,0.6451612903225806,0.0,interval_includes_zero
all_period,event_day_open,categorical_log,Categorical log,True,93,1.0,1.4844095498588052,1.355432294099028,0.12897725575977684,0.31699042817239353,0.7154580844466566,0.07418954731755442,-0.017863456200411982,0.2693774363918776,-0.0183695890284164,0.2763241005479701,0.08547122857434605,0.3333333333333333,0.6666666666666666,0.0,interval_includes_zero
all_period,event_day_open,multiclass_brier,Multiclass Brier,True,93,1.0,0.712010405096914,0.6865787040707652,0.025431701026148914,0.08382864129328682,0.28120370975555187,0.029159466339550213,-0.031262754150444404,0.08411048462397865,-0.03248151608042882,0.08334491813272664,0.3853919411947946,0.3870967741935484,0.6129032258064516,0.0,interval_includes_zero
all_period,event_day_open,binary_brier_normalised,"Mean binary Brier, normalised market",False,93,1.0,0.06472821864517403,0.06241624582461502,0.0023119728205589934,0.007620785572116984,0.025563973614141075,0.002650860576322746,-0.00289238840711978,0.007518054040319347,-0.0029528650982208,0.007576810739338786,0.38539194119479403,0.3870967741935484,0.6129032258064516,0.0,interval_includes_zero
all_period,event_day_open,binary_log_normalised,"Mean binary log, normalised market",False,93,1.0,0.21019307396741244,0.19676740371209295,0.013425670255319556,0.03417498482378445,0.08246684758643148,0.00855141373638258,-0.0033418422765448667,0.029332390628244335,-0.0035581755570978247,0.03040951606773694,0.11984956607423182,0.3655913978494624,0.6344086021505376,0.0,interval_includes_zero
all_period,all_rules,binary_brier_raw,Mean binary Brier,True,97,3.6082474226804124,0.06665836549229884,0.06468243802717902,0.0019759274651198373,0.00606443599687459,0.019642477237092622,0.00199439139364064,-0.001998727661540868,0.005821856132163552,-0.0019829081623093164,0.005934763092548991,0.3243021539531016,0.38144329896907214,0.6185567010309279,0.0,interval_includes_zero
all_period,all_rules,binary_log_raw,Mean binary log,True,97,3.6082474226804124,0.21631258434213121,0.2064883321560102,0.009824252186121017,0.027531502717048906,0.06649338763504364,0.006751380614198477,-0.0032811218547226222,0.02253035266565215,-0.0035771324142376097,0.023225636786479643,0.14889074248578787,0.31958762886597936,0.6804123711340206,0.0,interval_includes_zero
all_period,all_rules,categorical_log,Categorical log,True,97,3.6082474226804124,1.5376282779382235,1.4396874175938819,0.097940860344342,0.2514909695549974,0.5903321799150733,0.05993915150317393,-0.024281650655734247,0.21380482022736627,-0.02103741503593909,0.2169191357246231,0.10553321031809411,0.30927835051546393,0.6907216494845361,0.0,interval_includes_zero
all_period,all_rules,multiclass_brier,Multiclass Brier,True,97,3.6082474226804124,0.7332420204152873,0.7105598859657071,0.02268213444958017,0.06323420698959342,0.21118026621930325,0.021442107345766633,-0.019876648532155518,0.06400857304345656,-0.019880112237930597,0.06524438113709094,0.2927868887258722,0.3917525773195876,0.6082474226804123,0.0,interval_includes_zero
all_period,all_rules,binary_brier_normalised,"Mean binary Brier, normalised market",False,97,3.6082474226804124,0.06665836549229884,0.06459635326960973,0.002062012222689106,0.005748564271781224,0.019198206019936662,0.001949282485978785,-0.0017561055566813499,0.005783297893856596,-0.0018072829307209642,0.005931307376099176,0.29278688872587233,0.3917525773195876,0.6082474226804123,0.0,interval_includes_zero
all_period,all_rules,binary_log_normalised,"Mean binary log, normalised market",False,97,3.6082474226804124,0.21631258434213121,0.20619369450011701,0.01011888984201418,0.027912969869477056,0.06618807127260543,0.006720380434423058,-0.0029592458529493918,0.023309998297875625,-0.003220959887835599,0.023458739571863958,0.13542705480345643,0.32989690721649484,0.6701030927835051,0.0,interval_includes_zero
