source,grouping_definition,target_date,decision_rule,request_id,run_id,forecast_issue_time_utc,decision_time_utc,source_rows,target_day_rows,unique_local_hours,conflicting_hours,earliest_valid_hour_hkt,latest_valid_hour_hkt,forecast_daily_max_c,source_preference,status,reason,selection_rule,daily_table_forecast_c,daily_source,absolute_difference_c,reconciliation_status
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-28,12h_prior,,,2026-06-26 18:00:00+00:00,2026-06-27 04:00:00+00:00,24,24,24,0,2026-06-28 00:00:00+08:00,2026-06-28 23:00:00+08:00,28.9,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,28.9,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-28,24h_prior,,,2026-06-26 06:00:00+00:00,2026-06-26 16:00:00+00:00,24,24,24,0,2026-06-28 00:00:00+08:00,2026-06-28 23:00:00+08:00,29.4,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,29.4,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-28,6h_prior,,,2026-06-27 00:00:00+00:00,2026-06-27 10:00:00+00:00,24,24,24,0,2026-06-28 00:00:00+08:00,2026-06-28 23:00:00+08:00,29.6,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,29.6,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-28,event_day_open,,,2026-06-27 06:00:00+00:00,2026-06-27 16:00:00+00:00,24,24,24,0,2026-06-28 00:00:00+08:00,2026-06-28 23:00:00+08:00,28.7,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,28.7,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-29,12h_prior,,,2026-06-27 18:00:00+00:00,2026-06-28 04:00:00+00:00,24,24,24,0,2026-06-29 00:00:00+08:00,2026-06-29 23:00:00+08:00,29.4,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,29.4,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-29,24h_prior,,,2026-06-27 06:00:00+00:00,2026-06-27 16:00:00+00:00,24,24,24,0,2026-06-29 00:00:00+08:00,2026-06-29 23:00:00+08:00,29.5,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,29.5,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-29,6h_prior,,,2026-06-28 00:00:00+00:00,2026-06-28 10:00:00+00:00,24,24,24,0,2026-06-29 00:00:00+08:00,2026-06-29 23:00:00+08:00,30.2,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,30.2,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-29,event_day_open,,,2026-06-28 06:00:00+00:00,2026-06-28 16:00:00+00:00,24,24,24,0,2026-06-29 00:00:00+08:00,2026-06-29 23:00:00+08:00,30.0,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,30.0,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-30,12h_prior,,,2026-06-28 18:00:00+00:00,2026-06-29 04:00:00+00:00,24,24,24,0,2026-06-30 00:00:00+08:00,2026-06-30 23:00:00+08:00,29.1,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,29.1,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-30,24h_prior,,,2026-06-28 06:00:00+00:00,2026-06-28 16:00:00+00:00,24,24,24,0,2026-06-30 00:00:00+08:00,2026-06-30 23:00:00+08:00,29.2,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,29.2,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-30,6h_prior,,,2026-06-29 00:00:00+00:00,2026-06-29 10:00:00+00:00,24,24,24,0,2026-06-30 00:00:00+08:00,2026-06-30 23:00:00+08:00,28.9,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,28.9,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
data/interim/notebook02_sources/hourly_forecasts/03_18q_june_2026_request_hourly_paths.csv,source_target_date_decision_rule_issue_time,2026-06-30,event_day_open,,,2026-06-29 06:00:00+00:00,2026-06-29 16:00:00+00:00,24,24,24,0,2026-06-30 00:00:00+08:00,2026-06-30 23:00:00+08:00,29.2,1900.0,ADMITTED,,latest_admissible_issue_time_then_source_preference,29.2,data/interim/notebook02_sources/daily_max_forecasts/31_18q_june_2026_contract_event_membership.csv,0.0,AGREES_WITHIN_0_15C
