source,role,rows,columns,best_date_column,distinct_dates,start_date,end_date,datetime_columns,temperature_columns,decision_rule_columns,all_columns
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/20d_paired_date_level_comparisons.csv,other_weather_source,8,7,n_dates,1,1970-01-01,1970-01-01,,,,metric; model_a; model_b; n_dates; mean_difference_a_minus_b; bootstrap_ci_2_5; bootstrap_ci_97_5
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/19c_gaussian_calibration_summary.csv,other_weather_source,8,9,n_dates,1,1970-01-01,1970-01-01,,,decision_rule,decision_rule; model; n_dates; mean_standardised_error; std_standardised_error; mean_sigma_c; coverage_50; coverage_80; coverage_90
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/20c_paired_date_level_comparisons.csv,other_weather_source,8,8,n_dates,1,1970-01-01,1970-01-01,,,,metric; model_a; model_b; n_dates; mean_difference_a_minus_b; bootstrap_ci_2_5; bootstrap_ci_97_5; lower_is_better
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/mini_pipeline/hk_june10_weather_forecasts.csv,other_weather_source,8,9,event_date,1,2026-06-10,2026-06-10,lead_time_days_before_valid_time,forecast_daily_max; realised_proxy_daily_max,,city; event_date; forecast_variable; lead_time_days_before_valid_time; forecast_daily_max; realised_proxy_daily_max; forecast_error; unit; source
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/raw_weather_benchmark/hong_kong_raw_previous_runs_daily_forecasts.csv,other_weather_source,8,12,target_local_date,1,2026-05-30,2026-05-30,lead_time_days_previous_run,raw_forecast_daily_max_c; temperature_unit; official_realised_temperature_c,,city; target_local_date; forecast_source; forecast_variable; lead_time_days_previous_run; raw_forecast_daily_max_c; raw_forecast_daily_min_c; raw_forecast_daily_mean_c; hourly_observations_used; temperature_unit; official_realised_temperature_c; forecast_error_c
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18yA_final_empirical_synthesis/18yA_market_baseline_diagnostics.csv,other_weather_source,8,22,n_dates,1,1970-01-01,1970-01-01,,,decision_rule; decision_rule_order; decision_rule_label,sample_block; decision_rule; decision_rule_order; n_contract_rows; n_dates; mean_market_brier; mean_market_log_score; median_market_brier; median_market_log_score; mean_market_probability; outcome_rate; n_complete_books; mean_book_probability_sum; mean_abs_book_probability_error; mean_normalised_categorical_log_score; mean_normalised_multiclass_brier; market_modal_tied_books; market_modal_contains_actual_winner_rate; deterministic_exact_contract_hit_rate; market_modal_contains_deterministic_rate; sample_block_label; decision_rule_label
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/weather/openmeteo_forecast_vs_realised_proxy_sample.csv,other_weather_source,8,9,date,1,2026-06-10,2026-06-10,lead_time_days_before_valid_time,daily_max_from_hourly; realised_proxy_temperature_2m_max,,city; date; lead_time_days_before_valid_time; forecast_variable; daily_max_from_hourly; realised_proxy_temperature_2m_max; forecast_error; unit; source
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/weather/openmeteo_previous_runs_dailymax_sample.csv,other_weather_source,8,6,date,1,2026-06-10,2026-06-10,,daily_max_from_hourly,,city; date; forecast_variable; daily_max_from_hourly; unit; source
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/aifs_ens_threshold_probabilities.csv,other_weather_source,6,30,settlement_local_date,1,2026-06-20,2026-06-20,issue_time_utc; min_lead_time_hours; max_lead_time_hours; model_version_inferred_from_issue_time; proxy_definition,,,issue_time_utc; settlement_local_date; threshold_celsius; threshold_operator; threshold_grid_source; is_contract_specific_threshold; n_ensemble_members; n_perturbed_members; n_control_members; exceedance_member_count; aifs_ens_proxy_probability; probability_resolution; ensemble_mean_daily_proxy_celsius; ensemble_std_daily_proxy_celsius; ensemble_min_daily_proxy_celsius; ensemble_max_daily_proxy_celsius; control_daily_proxy_celsius; min_lead_time_hours; max_lead_time_hours; model_version_inferred_from_issue_time; expver; reference_coordinate_label; target_latitude; target_longitude; extracted_grid_latitude; extracted_grid_longitude; extraction_method; proxy_definition; probability_interpretation; settlement_calibration_status
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/20e_locked_holdout_binary_score_summary.csv,other_weather_source,6,6,n_dates,1,1970-01-01,1970-01-01,,,,model; n_rows; n_dates; outcome_rate; mean_brier; mean_log_score
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xC_controlled_unblinding_trading_simulation/18xC_primary_cost_summary.csv,other_weather_source,6,22,opportunity_dates,1,1970-01-01,1970-01-01,,,decision_rule,strategy_role; candidate_id; probability_variant; decision_rule; evaluation_block; cost_per_share; opportunity_books; opportunity_dates; trade_count; trade_dates; trade_rate; total_net_pnl; mean_net_pnl_per_trade; median_net_pnl_per_trade; total_capital; return_on_capital; hit_rate; mean_edge_trades; max_drawdown; largest_gain; largest_loss; break_even_cost_per_trade
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18yA_final_empirical_synthesis/18yA_trading_evaluation.csv,other_weather_source,6,22,dates,1,1970-01-01,1970-01-01,,,decision_rule; decision_rule_label,strategy_role; candidate_id; probability_variant; decision_rule; evaluation_block; opportunity_books; trade_count; total_net_pnl; return_on_capital; hit_rate; max_drawdown; break_even_cost_per_trade; dates; mean_daily_net_pnl; bootstrap_mean_daily_pnl_ci_lower; bootstrap_mean_daily_pnl_ci_upper; bootstrap_probability_mean_positive; bootstrap_replications; candidate_label; evaluation_block_label; decision_rule_label; strategy_label
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xD_trading_robustness_and_figures/18xD_bootstrap_summary.csv,other_weather_source,6,9,dates,1,1970-01-01,1970-01-01,,,,strategy_role; candidate_id; evaluation_block; dates; mean_daily_net_pnl; bootstrap_mean_daily_pnl_ci_lower; bootstrap_mean_daily_pnl_ci_upper; bootstrap_probability_mean_positive; bootstrap_replications
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xD_trading_robustness_and_figures/18xD_headline_trading_summary.csv,other_weather_source,6,18,dates,1,1970-01-01,1970-01-01,,,decision_rule,strategy_role; candidate_id; probability_variant; decision_rule; evaluation_block; opportunity_books; trade_count; total_net_pnl; return_on_capital; hit_rate; max_drawdown; break_even_cost_per_trade; dates; mean_daily_net_pnl; bootstrap_mean_daily_pnl_ci_lower; bootstrap_mean_daily_pnl_ci_upper; bootstrap_probability_mean_positive; bootstrap_replications
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18wB_development_probability_calibration/18wB_development_calibration_comparison.csv,other_weather_source,6,8,date_balanced_mean_categorical_log_score,1,1970-01-01,1970-01-01,,,,candidate_id; calibration_variant; scale_factor; uniform_smoothing; development_books; date_balanced_mean_categorical_log_score; date_balanced_mean_multiclass_brier; zero_winning_probability_books
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/20d_common_support_binary_score_summary.csv,other_weather_source,5,5,n_dates,1,1970-01-01,1970-01-01,,,,model; n_rows; n_dates; mean_brier; mean_log_score
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/20c_selected_model_benchmark_summary.csv,other_weather_source,5,7,n_dates,1,1970-01-01,1970-01-01,,,,model; n_rows; n_dates; mean_brier; mean_log_score; catboost_beats_any_direct_brier; catboost_beats_any_direct_log
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/21a_simple_edge_primary_pooled_diagnostic.csv,other_weather_source,5,13,n_dates,1,1970-01-01,1970-01-01,,,n_decision_rules,model; threshold; n_opportunities; n_dates; n_decision_rules; n_trades; trade_rate; total_net_pnl; mean_net_pnl_per_opportunity; mean_net_pnl_per_trade; hit_rate_trades; is_primary_threshold; strategy_scope
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18uB_model_specific_freeze_support/18uB_estimator_scope_registry.csv,other_weather_source,5,12,minimum_training_dates,1,1970-01-01,1970-01-01,,,applicable_decision_rule; decision_rule_order,scope_id; scope_type; applicable_decision_rule; decision_rule_order; minimum_training_dates; minimum_calibration_dates; holdout_used_for_selection; external_test_used_for_selection; external_primary_refit_on_holdout_labels; external_primary_protocol; score_hierarchy_selected; model_specification_selected
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_weather_error_summary.csv,other_weather_source,4,11,n_common_support_dates,1,1970-01-01,1970-01-01,,mean_forecast_daily_max_c; mean_hko_daily_max_c,decision_rule; decision_rule_order,decision_rule; decision_rule_order; n_common_support_dates; mean_forecast_daily_max_c; mean_hko_daily_max_c; mean_error_c; mae_c; rmse_c; median_absolute_error_c; underforecast_rate; deterministic_exact_contract_hit_rate
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18r_june_2026_market_weather_common_support/18r_june_2026_support_flow_summary.csv,other_weather_source,4,13,candidate_contract_rows,1,1970-01-01,1970-01-01,,,decision_rule; decision_rule_order,decision_rule; decision_rule_order; candidate_contract_rows; market_price_ready_rows; weather_path_ready_rows; common_support_contract_rows; market_price_missing_rows; weather_path_not_ready_rows; both_missing_rows; candidate_date_rule_books; common_support_books; common_support_dates; excluded_dates
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/time_alignment/hong_kong_forecast_timing_framework.csv,other_weather_source,4,19,target_local_date,1,2026-05-30,2026-05-30,forecast_run_time_utc; forecast_valid_time_utc; forecast_issue_time_utc; lead_time_to_valid_hours; lead_time_to_day_start_hours; lead_time_to_day_midpoint_hours; lead_time_to_day_end_hours; market_price_timestamp_rule,,,forecast_model; forecast_run_time_utc; availability_lag_minutes; forecast_valid_time_utc; timing_label; forecast_issue_time_utc; target_local_date; target_local_day_start_utc; target_local_day_end_utc; target_local_day_midpoint_utc; lead_time_to_valid_hours; lead_time_to_day_start_hours; lead_time_to_day_midpoint_hours; lead_time_to_day_end_hours; forecast_issue_before_local_day_start; forecast_issue_before_local_day_midpoint; forecast_issue_before_local_day_end; forecast_timing_category; market_price_timestamp_rule
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18uA_chronological_partition_and_folds/18uA_block_summary.csv,other_weather_source,4,6,settlement_dates,1,1970-01-01,1970-01-01,,,,evaluation_block; settlement_dates; date_rule_rows; prediction_eligible_rows; model_ready_rows; planned_contract_cells
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18q_june_2026_ecmwf_single_run_forecasts/18q_june_2026_forecast_error_summary.csv,other_weather_source,4,11,n_ready_dates,1,1970-01-01,1970-01-01,,mean_forecast_daily_max_c; mean_hko_daily_max_c,decision_rule; decision_rule_order,decision_rule; decision_rule_order; n_ready_dates; mean_forecast_daily_max_c; mean_hko_daily_max_c; mean_error_c; mae_c; rmse_c; median_absolute_error_c; underforecast_rate; exact_contract_hit_rate
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/20d_calibration_method_summary.csv,other_weather_source,3,21,n_dates,1,1970-01-01,1970-01-01,,,,calibration_method; n_rows; mean_brier; mean_log_score; n_dates; mean_date_brier; mean_date_log_score; worst_date_log_score; worst_row_log_score; n_probabilities; n_at_lower_clip; n_at_upper_clip; share_at_clip_bounds; share_below_0_001; share_above_0_999; minimum_probability; maximum_probability; passes_extreme_probability_guard; selection_reason; calibration_rank; selected
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/aifs_ens_grib_metadata.csv,other_weather_source,3,37,datadate,1,1970-01-01,1970-01-01,datatime; validitydate; validitytime; issue_time_utc; valid_time_utc; lead_time_hours; model_version_inferred_from_issue_time,,,shortname; paramid; typeoflevel; number; datadate; datatime; steprange; stepunits; validitydate; validitytime; stream; type; class; expver; gridtype; ni; nj; idirectionincrementindegrees; jdirectionincrementindegrees; latitudeoffirstgridpointindegrees; longitudeoffirstgridpointindegrees; latitudeoflastgridpointindegrees; longitudeoflastgridpointindegrees; issue_time_utc; valid_time_utc; lead_time_hours; model_version_inferred_from_issue_time; latitude_grid_low; latitude_grid_high; hong_kong_latitude_within_grid; longitude_coverage_classification; longitude_grid_is_global; longitude_grid_start_0_360; longitude_grid_end_0_360; longitude_grid_coverage_degrees; hong_kong_longitude_within_grid; hong_kong_within_grid_extent
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18k_hko_contract_event_type_target_summary.csv,other_weather_source,3,6,unique_dates,1,1970-01-01,1970-01-01,,,,contract_event_type_v2; rows; ready_rows; yes_rows; outcome_rate; unique_dates
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18j_v2_settlement_family_summary.csv,other_weather_source,3,6,date_corrected,1,1970-01-01,1970-01-01,token_valid_v2,,,settlement_family; contracts; admissible_hko_event_contracts_v2; token_valid_v2; date_corrected; event_set_corrected
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18wC_blind_calibrated_probability_release/18wC_selected_calibration_parameters.csv,other_weather_source,3,12,development_dates,1,1970-01-01,1970-01-01,,,,candidate_id; scale_factor; uniform_smoothing; development_books; development_dates; date_balanced_mean_categorical_log_score; date_balanced_mean_multiclass_brier; zero_winning_probability_books; minimum_winning_probability; scale_distance_from_identity; identity_transform; within_candidate_rank
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18xA_development_trading_selection/18xA_selected_strategy_registry.csv,other_weather_source,3,25,opportunity_dates,1,1970-01-01,1970-01-01,,,decision_rule,candidate_id; probability_variant; decision_rule; threshold; cost_per_share; opportunity_books; opportunity_dates; trade_count; trade_dates; trade_rate; total_net_pnl; mean_net_pnl_per_trade; total_capital; return_on_capital; hit_rate; mean_selected_edge; max_drawdown; total_net_pnl_cost_0_02; model_family; strategy_role; primary_cost_per_share; market_staleness_cap_hours; position_size_shares; trade_side; entry_price_interpretation
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18yA_final_empirical_synthesis/18yA_calibration_selection.csv,other_weather_source,3,13,development_dates,1,1970-01-01,1970-01-01,,,,candidate_id; scale_factor; uniform_smoothing; development_books; development_dates; date_balanced_mean_categorical_log_score; date_balanced_mean_multiclass_brier; zero_winning_probability_books; minimum_winning_probability; scale_distance_from_identity; identity_transform; within_candidate_rank; candidate_label
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18yA_final_empirical_synthesis/18yA_trading_strategy_selection.csv,other_weather_source,3,27,opportunity_dates,1,1970-01-01,1970-01-01,,,decision_rule; decision_rule_label,candidate_id; probability_variant; decision_rule; threshold; cost_per_share; opportunity_books; opportunity_dates; trade_count; trade_dates; trade_rate; total_net_pnl; mean_net_pnl_per_trade; total_capital; return_on_capital; hit_rate; mean_selected_edge; max_drawdown; total_net_pnl_cost_0_02; model_family; strategy_role; primary_cost_per_share; market_staleness_cap_hours; position_size_shares; trade_side; entry_price_interpretation; candidate_label; decision_rule_label
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18wA_contract_probability_mapping/18wA_development_uncalibrated_score_summary.csv,other_weather_source,3,6,development_dates,1,1970-01-01,1970-01-01,,,,candidate_id; development_books; development_dates; date_balanced_mean_categorical_log_score; date_balanced_mean_multiclass_brier; zero_winning_probability_books
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/weather/openmeteo_archive_daily_sample.csv,other_weather_source,3,9,date,1,2026-06-10,2026-06-10,timezone,temperature_2m_max; temperature_unit,,city; date; temperature_2m_max; temperature_unit; timezone; latitude_returned; longitude_returned; source; status
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vD_selected_models_blind_predictions/18vD_selected_candidate_registry.csv,other_weather_source,3,14,candidate_order,1,1970-01-01,1970-01-01,,,,candidate_id; selection_roles; model_family; scope_type; scope_id_pattern; distribution_type; complexity_rank; principal_family_comparison; candidate_order; uses_market_information; uses_artificial_ensemble_features; uses_fixed_gaussian_bridge; development_only_selection; holdout_or_external_used_for_selection
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18wB_development_probability_calibration/18wB_selected_calibration_parameters.csv,other_weather_source,3,12,development_dates,1,1970-01-01,1970-01-01,,,,candidate_id; scale_factor; uniform_smoothing; development_books; development_dates; date_balanced_mean_categorical_log_score; date_balanced_mean_multiclass_brier; zero_winning_probability_books; minimum_winning_probability; scale_distance_from_identity; identity_transform; within_candidate_rank
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/21_aifs_ens_mars_gate_requests.csv,other_weather_source,2,16,date,1,1970-01-01,1970-01-01,time,,,probe_id; model_regime; class; expver; model; stream; type; levtype; param; number; date; time; step; grid; area; request_fingerprint
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18yA_final_empirical_synthesis/18yA_probability_evaluation_support.csv,other_weather_source,2,5,model_only_books_per_candidate_variant,1,1970-01-01,1970-01-01,,,,evaluation_block; model_only_books_per_candidate_variant; model_only_contract_rows_per_candidate_variant; exact_market_common_books_per_candidate_variant; exact_market_common_contract_rows_per_candidate_variant
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18wD_holdout_external_probability_evaluation/18wD_evaluation_support_summary.csv,other_weather_source,2,5,model_only_books_per_candidate_variant,1,1970-01-01,1970-01-01,,,,evaluation_block; model_only_books_per_candidate_variant; model_only_contract_rows_per_candidate_variant; exact_market_common_books_per_candidate_variant; exact_market_common_contract_rows_per_candidate_variant
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/aifs_ens_access_attempts.csv,other_weather_source,1,13,returned_forecast_datetime,1,2026-06-29,2026-06-29,returned_forecast_datetime,attempt_name,,attempt_name; status; source; model; stream; type; param; requested_members; requested_step_hours; returned_forecast_datetime; local_target; file_size_bytes; error
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/aifs_ens_polymarket_event_access_attempts.csv,other_weather_source,1,8,target_local_date,1,2026-06-20,2026-06-20,,,,requested_url; resolved_url; status_code; ok; error; event_found; panel_key; target_local_date
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/aifs_ens_market_bin_partition_diagnostics.csv,other_weather_source,1,7,target_local_date,1,2026-06-20,2026-06-20,,,,panel_key; target_local_date; partition_status; partition_detail; n_market_bins; n_selected_market_prices; market_observation_window_status
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/21c_staleness_distribution_summary.csv,other_weather_source,1,15,n_holdout_dates,1,1970-01-01,1970-01-01,,,,n_snapshot_observations; n_holdout_dates; minimum_event_date; maximum_event_date; minimum_hours; p10_hours; p25_hours; median_hours; p75_hours; p90_hours; p95_hours; maximum_hours; mean_hours; standard_deviation_hours; n_distinct_staleness_values
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18j_march13_settlement_family_audit.csv,other_weather_source,1,26,event_date,1,2026-03-13,2026-03-13,token_id_valid,hko_tmax_c,,record_source; event_date; event_slug; market_slug; market_id; market_question; market_title; group_item_title; group_item_threshold; lower_bound; upper_bound; settlement_family; settlement_family_reason; hko_evidence_score; wunderground_airport_evidence_score; contract_event_type; event_set; parsed_threshold_or_bin; event_lower_bound; event_upper_bound; selected_yes_token_id; token_id_valid; admissible_hko_event_contract; hko_tmax_c; y_ge_k; evidence_text
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/mini_pipeline/hk_june10_score_summary.csv,other_weather_source,1,12,event_date,1,2026-06-10,2026-06-10,comparison_time_utc; selected_forecast_lead_time_days,realised_proxy_temperature,,event_slug; event_date; comparison_time_utc; selected_forecast_lead_time_days; forecast_mu; assumed_sigma; realised_proxy_temperature; proxy_realised_bin; model_brier_multiclass; market_brier_multiclass; model_log_score; market_log_score
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/weather/openmeteo_historical_forecast_daily_sample.csv,other_weather_source,1,5,date,1,2026-06-10,2026-06-10,,temperature_2m_max,,city; date; temperature_2m_max; unit; source
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/hko/hko_official_settlement_temperature.csv,other_weather_source,1,13,settlement_date_local,1,2026-05-30,2026-05-30,retrieval_time_utc,official_realised_temperature_c,,contract_slug; polymarket_event_url; city; settlement_date_local; settlement_source; settlement_variable; official_realised_temperature_c; station; unit; source_route; retrieval_status; source_reference; retrieval_time_utc
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18q_june_2026_ecmwf_single_run_forecasts/18q_june_2026_unique_run_hourly_temperature.csv,other_weather_source,21600,8,,0,,,forecast_valid_time_local_text; forecast_valid_time_hkt; forecast_valid_time_utc; selected_run_initialisation_utc,temperature_2m_c,,forecast_valid_time_local_text; temperature_2m_c; forecast_valid_time_hkt; forecast_valid_time_utc; selected_run_initialisation_utc; selected_run_key; lead_hours; raw_response_path
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/robustness_checks/hong_kong_trading_robustness_by_subset.csv,other_weather_source,756,16,,0,,,,,,subset_name; subset_description; model_source; edge_buffer; transaction_cost_per_contract; market_cost_type; rows_considered; number_of_trades; trade_rate; total_net_profit; total_capital_spent; return_on_capital; average_net_profit_per_trade; winning_trade_rate; average_expected_edge_before_cost; profit_rank_within_subset
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18e0_hko_historical_seed_file_inventory.csv,other_weather_source,672,21,,0,,,,contains_highest_temp,,path; suffix; size_bytes; readable; error; shape; columns; contains_hong_kong; contains_hko; contains_highest_temp; contains_or_higher; contains_clob; contains_may_2026; contains_march_2026; contains_april_2026; likely_date_cols; likely_slug_cols; likely_token_cols; likely_price_cols; likely_threshold_cols; hk_relevance_score
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/robustness_checks/hong_kong_leave_one_threshold_trade_robustness.csv,other_weather_source,630,17,,0,,,,,,subset_name; subset_description; model_source; edge_buffer; transaction_cost_per_contract; market_cost_type; rows_considered; number_of_trades; trade_rate; total_net_profit; total_capital_spent; return_on_capital; average_net_profit_per_trade; winning_trade_rate; average_expected_edge_before_cost; profit_rank_within_subset; dropped_threshold_c
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18h_clob_narrow_window_diagnostics_20260313_20260531.csv,other_weather_source,603,13,,0,,,,,decision_rule,event_slug; threshold_k; yes_token_id; decision_rule; cutoff_utc; lookback_hours; interval; fidelity; status_code; history_rows; raw_path; request_url; text_preview
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18p_june_2026_clob_market_price_recovery/18p_june_2026_sha256_manifest.csv,other_weather_source,342,3,,0,,,,,,path; size_bytes; sha256
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/robustness_checks/hong_kong_leave_one_timing_trade_robustness.csv,other_weather_source,252,17,,0,,,,,,subset_name; subset_description; model_source; edge_buffer; transaction_cost_per_contract; market_cost_type; rows_considered; number_of_trades; trade_rate; total_net_profit; total_capital_spent; return_on_capital; average_net_profit_per_trade; winning_trade_rate; average_expected_edge_before_cost; profit_rank_within_subset; dropped_timing_label
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/21c_break_even_cost_summary.csv,other_weather_source,240,8,,0,,,,,decision_rule,pipeline; model; decision_rule; strategy; threshold; n_positions; gross_pnl; break_even_cost_per_position
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/releases/hko_empirical_release_v1/21e_release_file_index.csv,other_weather_source,233,4,,0,,,,,,relative_path; size_bytes; sha256; suffix
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/21b_full_event_book_standalone_summary.csv,other_weather_source,160,12,,0,,,,,decision_rule,model; decision_rule; strategy; threshold; n_books; n_active_books; n_positions; total_stake; total_net_pnl; mean_net_pnl_per_book; mean_net_pnl_per_active_book; positive_pnl_book_rate
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18q_june_2026_ecmwf_single_run_forecasts/18q_june_2026_sha256_manifest.csv,other_weather_source,103,3,,0,,,,,,path; size_bytes; sha256
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vA_residual_model_design_and_features/18vA_quantile_grid.csv,other_weather_source,99,3,,0,,,,,,quantile_level; residual_quantile_column; hko_quantile_column
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/20a_feature_dictionary.csv,other_weather_source,77,6,,0,,,,,,feature; family; dtype; role; availability; description
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/20a_feature_missingness_summary.csv,other_weather_source,77,6,,0,,,,,,feature; missing_count; missing_share; n_unique_nonmissing; family; description
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/19c_decision_rule_rankings.csv,other_weather_source,64,6,,0,,,,,decision_rule; rank_within_decision_rule,metric; decision_rule; model; value; rank_within_decision_rule; rank_across_all_rule_model_pairs
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/binary_trading_strategy/hong_kong_binary_strategy_summary.csv,other_weather_source,63,18,,0,,,,,,model_source; market_cost_type; market_cost_column; edge_buffer; transaction_cost_per_contract; rows_considered; number_of_trades; trade_rate; average_model_probability_when_trading; average_market_cost_when_trading; average_expected_edge_before_cost; average_expected_edge_after_cost; total_net_profit; average_net_profit_per_trade; total_capital_spent; return_on_capital; winning_trade_rate; realised_event_rate_when_trading
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/mini_pipeline/hk_june10_sigma_sensitivity.csv,other_weather_source,55,3,,0,,,,,,sigma; bin_label; model_probability_normalised
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18yA_final_empirical_synthesis/18yA_source_inventory.csv,other_weather_source,50,4,,0,,,,,,input_role; path; rows; sha256
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/19c_binary_score_by_event_type.csv,other_weather_source,48,9,,0,,,,,decision_rule,decision_rule; contract_event_type_v2; model; model_label; n; mean_brier; mean_log_score; mean_probability; outcome_rate
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18wB_development_probability_calibration/18wB_calibration_grid_definition.csv,other_weather_source,48,4,,0,,,,,,scale_factor; uniform_smoothing; scale_distance_from_identity; calibration_complexity_rank
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/21b_full_event_book_pooled_diagnostic.csv,other_weather_source,40,8,,0,,,,,n_books_across_decision_rules; n_active_books_across_decision_rules; n_positions_across_decision_rules; total_net_pnl_across_decision_rules,model; strategy; threshold; n_books_across_decision_rules; n_active_books_across_decision_rules; n_positions_across_decision_rules; total_net_pnl_across_decision_rules; diagnostic_scope
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/21b_full_event_book_primary_standalone_summary.csv,other_weather_source,40,13,,0,,,,,decision_rule,model; decision_rule; strategy; threshold; n_books; n_active_books; n_positions; total_stake; total_net_pnl; mean_net_pnl_per_book; mean_net_pnl_per_active_book; positive_pnl_book_rate; strategy_scope
local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18n_june_2026_contract_event_audit/18n_june_2026_sha256_manifest.csv,other_weather_source,38,3,,0,,,,,,path; size_bytes; sha256
