role,bundle_path,source,column,dtype,non_missing,unique_values,sample_values
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/24_18vC_all_candidate_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vC_common_support_scoring_and_selection/18vC_all_candidate_oof_predictions.csv,residual_q90,float64,1296,407,0.0 | 1.4284090909090907 | 1.4921875000000002 | 1.6934523809523796 | 1.6505000000000007
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/24_18vC_all_candidate_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vC_common_support_scoring_and_selection/18vC_all_candidate_oof_predictions.csv,residual_q91,float64,1296,408,0.0 | 1.4284090909090907 | 1.4921875000000002 | 1.6934523809523796 | 1.6505000000000007
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/24_18vC_all_candidate_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vC_common_support_scoring_and_selection/18vC_all_candidate_oof_predictions.csv,residual_q92,float64,1296,407,0.0 | 1.4284090909090907 | 1.4921875000000002 | 1.6934523809523796 | 1.6505000000000007
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/24_18vC_all_candidate_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vC_common_support_scoring_and_selection/18vC_all_candidate_oof_predictions.csv,residual_q93,float64,1296,407,0.0 | 1.4284090909090907 | 1.4921875000000002 | 1.6934523809523796 | 1.6505000000000007
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/24_18vC_all_candidate_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vC_common_support_scoring_and_selection/18vC_all_candidate_oof_predictions.csv,residual_q94,float64,1296,407,0.0 | 1.4284090909090907 | 1.4921875000000002 | 1.6934523809523796 | 1.6505000000000007
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/24_18vC_all_candidate_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vC_common_support_scoring_and_selection/18vC_all_candidate_oof_predictions.csv,residual_q95,float64,1296,406,0.0 | 1.4284090909090907 | 1.4921875000000002 | 1.6934523809523796 | 1.6505000000000007
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/24_18vC_all_candidate_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vC_common_support_scoring_and_selection/18vC_all_candidate_oof_predictions.csv,residual_q96,float64,1296,406,0.0 | 1.4284090909090907 | 1.4921875000000002 | 1.6934523809523796 | 1.6505000000000007
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/24_18vC_all_candidate_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vC_common_support_scoring_and_selection/18vC_all_candidate_oof_predictions.csv,residual_q97,float64,1296,406,0.0 | 1.4284090909090907 | 1.4921875000000002 | 1.6934523809523796 | 1.6505000000000007
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/24_18vC_all_candidate_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vC_common_support_scoring_and_selection/18vC_all_candidate_oof_predictions.csv,residual_q98,float64,1296,403,0.0 | 1.4284090909090907 | 1.4921875000000002 | 1.6934523809523796 | 1.6505000000000007
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/24_18vC_all_candidate_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vC_common_support_scoring_and_selection/18vC_all_candidate_oof_predictions.csv,residual_q99,float64,1296,401,0.0 | 1.4284090909090907 | 1.4921875000000002 | 1.6934523809523796 | 1.6505000000000007
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/24_18vC_all_candidate_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vC_common_support_scoring_and_selection/18vC_all_candidate_oof_predictions.csv,scope_id,object,1296,5,pooled_all_rules | rule_specific_24h_prior | rule_specific_12h_prior | rule_specific_6h_prior | rule_specific_event_day_open
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/24_18vC_all_candidate_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vC_common_support_scoring_and_selection/18vC_all_candidate_oof_predictions.csv,scope_type,object,1296,2,POOLED | RULE_SPECIFIC
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,candidate_id,object,1008,7,raw_deterministic | pooled_mean_residual | rule_mean_residual | pooled_empirical_residual | rule_empirical_residual
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,complexity_rank,int64,1008,7,1 | 2 | 3 | 4 | 5
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,current_label_available_utc,object,1008,28,2026-04-13 06:00:00+00:00 | 2026-04-14 06:00:00+00:00 | 2026-04-15 06:00:00+00:00 | 2026-04-16 06:00:00+00:00 | 2026-04-17 06:00:00+00:00
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,decision_rule,object,1008,4,24h_prior | event_day_open | 12h_prior | 6h_prior
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,decision_rule_order,int64,1008,4,0 | 3 | 1 | 2
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,development_fold,int64,1008,4,1 | 2 | 3 | 4
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,event_date,object,1008,38,2026-04-12 | 2026-04-13 | 2026-04-14 | 2026-04-15 | 2026-04-16
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,forecast_daily_max_c,float64,1008,59,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,freeze_admissible_for_selection,bool,1008,2,True | False
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_daily_max_c,float64,1008,31,28.5 | 29.7 | 29.0 | 28.9 | 30.2
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q01,float64,1008,688,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q02,float64,1008,748,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q03,float64,1008,780,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q04,float64,1008,767,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q05,float64,1008,751,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q06,float64,1008,742,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q07,float64,1008,728,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q08,float64,1008,734,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q09,float64,1008,759,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q10,float64,1008,773,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q11,float64,1008,766,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q12,float64,1008,787,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q13,float64,1008,733,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q14,float64,1008,763,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q15,float64,1008,727,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q16,float64,1008,725,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q17,float64,1008,712,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q18,float64,1008,775,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q19,float64,1008,772,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q20,float64,1008,718,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q21,float64,1008,688,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q22,float64,1008,748,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q23,float64,1008,711,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q24,float64,1008,701,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q25,float64,1008,679,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q26,float64,1008,695,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q27,float64,1008,704,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q28,float64,1008,717,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q29,float64,1008,649,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q30,float64,1008,673,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q31,float64,1008,672,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q32,float64,1008,665,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q33,float64,1008,657,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q34,float64,1008,704,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q35,float64,1008,730,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q36,float64,1008,687,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q37,float64,1008,725,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q38,float64,1008,752,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q39,float64,1008,678,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q40,float64,1008,690,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q41,float64,1008,662,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q42,float64,1008,645,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q43,float64,1008,673,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q44,float64,1008,676,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q45,float64,1008,672,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q46,float64,1008,686,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q47,float64,1008,672,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q48,float64,1008,691,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q49,float64,1008,670,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q50,float64,1008,587,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q51,float64,1008,665,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q52,float64,1008,684,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q53,float64,1008,672,27.0 | 27.1 | 27.5 | 27.2 | 27.3
daily_max_forecasts,data/interim/notebook02_sources/daily_max_forecasts/25_18vB1_baseline_gp_oof_predictions.csv,local:/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/processed/18vB1_baseline_gp_temporal_oof/18vB1_baseline_gp_oof_predictions.csv,hko_q54,float64,1008,707,27.0 | 27.1 | 27.5 | 27.2 | 27.3
