path,status,reason,date_column,lower_column,upper_column,label_column,identifier_column,matching_prediction_dates,rows_on_prediction_dates,dates_with_exactly_11_events,priority_score,selected
data/processed/18vD_selected_models_blind_predictions/18vD_final_fit_diagnostics.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18vD_selected_models_blind_predictions/18vD_selected_candidate_blind_predictions.csv,REJECTED,required_date_or_boundary_columns_missing,event_date,,,,,0,0,0,0,False
data/processed/18vD_selected_models_blind_predictions/18vD_selected_candidate_registry.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18vD_selected_models_blind_predictions/18vD_sha256_manifest.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18vD_selected_models_blind_predictions/18vD_source_inventory.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18xA_development_trading_selection/18xA_development_best_edge_book_panel.csv,REJECTED,"missing_prediction_dates: 2026-05-22,2026-05-23,2026-05-24,2026-05-25,2026-05-26,2026-05-27,2026-05-28,2026-05-29,2026-05-30,2026-05-31",event_date,lower_bound_c,upper_bound_c,event_slug,event_slug,0,0,0,0,False
data/processed/18xA_development_trading_selection/18xA_development_threshold_performance.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18xA_development_trading_selection/18xA_development_trade_opportunity_panel.csv,REJECTED,"missing_prediction_dates: 2026-05-22,2026-05-23,2026-05-24,2026-05-25,2026-05-26,2026-05-27,2026-05-28,2026-05-29,2026-05-30,2026-05-31",event_date,lower_bound_c,upper_bound_c,event_slug,event_slug,0,0,0,0,False
data/processed/18xA_development_trading_selection/18xA_selected_development_book_panel.csv,REJECTED,"missing_prediction_dates: 2026-05-22,2026-05-23,2026-05-24,2026-05-25,2026-05-26,2026-05-27,2026-05-28,2026-05-29,2026-05-30,2026-05-31",event_date,lower_bound_c,upper_bound_c,event_slug,event_slug,0,0,0,0,False
data/processed/18xA_development_trading_selection/18xA_sha256_manifest.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18xA_development_trading_selection/18xA_source_inventory.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18xB_blind_trading_signal_release/18xB_blind_trade_opportunity_panel.csv,REJECTED,not_exactly_11_events_per_prediction_date,event_date,lower_bound_c,upper_bound_c,event_slug,event_slug,40,1265,2,0,False
data/processed/18xB_blind_trading_signal_release/18xB_blind_trading_signal_panel.csv,REJECTED,not_exactly_11_events_per_prediction_date,event_date,lower_bound_c,upper_bound_c,event_slug,event_slug,40,115,0,0,False
data/processed/18xB_blind_trading_signal_release/18xB_sha256_manifest.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18xB_blind_trading_signal_release/18xB_source_inventory.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18xC_controlled_unblinding_trading_simulation/18xC_cost_sensitivity_trade_panel.csv,REJECTED,not_exactly_11_events_per_prediction_date,event_date,lower_bound_c,upper_bound_c,event_slug,event_slug,40,575,0,0,False
data/processed/18xC_controlled_unblinding_trading_simulation/18xC_sha256_manifest.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18xC_controlled_unblinding_trading_simulation/18xC_source_inventory.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18xC_controlled_unblinding_trading_simulation/18xC_unblinded_signal_outcome_panel.csv,REJECTED,not_exactly_11_events_per_prediction_date,event_date,lower_bound_c,upper_bound_c,event_slug,event_slug,40,115,0,0,False
data/processed/18xD_trading_robustness_and_figures/18xD_figure_inventory.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18xD_trading_robustness_and_figures/18xD_sha256_manifest.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18xD_trading_robustness_and_figures/18xD_source_inventory.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18yA_final_empirical_synthesis/18yA_calibration_selection.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18yA_final_empirical_synthesis/18yA_calibration_transfer_effects.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18yA_final_empirical_synthesis/18yA_development_model_selection.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18yA_final_empirical_synthesis/18yA_evidential_boundaries.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18yA_final_empirical_synthesis/18yA_final_sample_flow.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18yA_final_empirical_synthesis/18yA_market_baseline_diagnostics.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18yA_final_empirical_synthesis/18yA_release_registry.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18yA_final_empirical_synthesis/18yA_sha256_manifest.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18yA_final_empirical_synthesis/18yA_source_inventory.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18yA_final_empirical_synthesis/18yA_trading_evaluation.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18yA_final_empirical_synthesis/18yA_verified_claims.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18yB_thesis_output_freeze/18yB_figure_inventory.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18yB_thesis_output_freeze/18yB_sha256_manifest.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18yB_thesis_output_freeze/18yB_source_inventory.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18yB_thesis_output_freeze/18yB_statement_inventory.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/18yB_thesis_output_freeze/18yB_table_inventory.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/19a_hko_ecmwf_single_run_fetch_inventory.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/19a_hko_ecmwf_single_run_request_plan.csv,REJECTED,required_date_or_boundary_columns_missing,event_date,,,,,0,0,0,0,False
data/processed/19b_common_support_decision_rule_rankings.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/19b_common_support_market_vs_ecmwf_panel.csv,REJECTED,required_date_or_boundary_columns_missing,event_date,,,group_item_title,market_slug,0,0,0,0,False
data/processed/19c_decision_rule_rankings.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/19c_expanding_bias_scale_parameter_path.csv,REJECTED,required_date_or_boundary_columns_missing,event_date,,,,,0,0,0,0,False
data/processed/19c_paired_date_level_comparisons.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/20a_feature_dictionary.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/20a_output_manifest.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/20a_supervised_feature_matrix.csv,REJECTED,required_date_or_boundary_columns_missing,event_date,,,group_item_title,market_slug,0,0,0,0,False
data/processed/20b_cv_date_assignments.csv,REJECTED,required_date_or_boundary_columns_missing,event_date,,,,,0,0,0,0,False
data/processed/20b_cv_row_assignment_panel.csv,REJECTED,required_date_or_boundary_columns_missing,event_date,,,group_item_title,market_slug,0,0,0,0,False
data/processed/20b_date_partition_assignments.csv,REJECTED,required_date_or_boundary_columns_missing,event_date,,,,,0,0,0,0,False
data/processed/20b_supervised_row_partition_assignments.csv,REJECTED,required_date_or_boundary_columns_missing,event_date,,,group_item_title,market_slug,0,0,0,0,False
data/processed/20c_catboost_fit_inventory.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/20c_model_specification_ranking.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/20c_paired_date_level_comparisons.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/20c_selected_model_benchmark_date_panel.csv,REJECTED,required_date_or_boundary_columns_missing,event_date,,,,,0,0,0,0,False
data/processed/20c_selected_model_benchmark_panel.csv,REJECTED,required_date_or_boundary_columns_missing,event_date,,,market_slug,market_slug,0,0,0,0,False
data/processed/20c_selected_model_feature_importance.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/20d_calibration_fit_inventory.csv,REJECTED,required_date_or_boundary_columns_missing,event_date,,,,,0,0,0,0,False
data/processed/20d_event_book_metrics.csv,REJECTED,required_date_or_boundary_columns_missing,event_date,,,,,0,0,0,0,False
data/processed/20d_paired_date_level_comparisons.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/20d_reliability_selected_calibration.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/20d_reliability_uncalibrated.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/20e_locked_holdout_common_support_panel.csv,REJECTED,required_date_or_boundary_columns_missing,event_date,,,market_slug,market_slug,0,0,0,0,False
data/processed/20e_locked_holdout_event_book_metrics.csv,REJECTED,required_date_or_boundary_columns_missing,event_date,,,,,0,0,0,0,False
data/processed/20e_locked_holdout_long_model_panel.csv,REJECTED,required_date_or_boundary_columns_missing,event_date,,,market_slug,market_slug,0,0,0,0,False
data/processed/20e_locked_holdout_paired_date_comparisons.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/20e_locked_holdout_prediction_panel.csv,REJECTED,required_date_or_boundary_columns_missing,event_date,,,market_slug,market_slug,0,0,0,0,False
data/processed/21_aifs_ens_mars_gate_decision.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/21_aifs_ens_mars_gate_grib_metadata.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/21_aifs_ens_mars_gate_requests.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/21a_simple_edge_primary_pooled_diagnostic.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/21a_simple_edge_trade_panel.csv,REJECTED,required_date_or_boundary_columns_missing,event_date,,,market_slug,market_slug,0,0,0,0,False
data/processed/21b_full_event_book_inventory.csv,REJECTED,required_date_or_boundary_columns_missing,event_date,,,,,0,0,0,0,False
data/processed/21b_full_event_book_pooled_diagnostic.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/21c_21a_cost_staleness_trade_panel.csv,REJECTED,required_date_or_boundary_columns_missing,event_date,,,market_slug,market_slug,0,0,0,0,False
data/processed/21c_21b_cost_staleness_book_panel.csv,REJECTED,required_date_or_boundary_columns_missing,event_date,,,,,0,0,0,0,False
data/processed/21c_canonical_staleness_snapshots.csv,REJECTED,required_date_or_boundary_columns_missing,event_date,,,market_slug,market_slug,0,0,0,0,False
data/processed/21c_empirical_staleness_caps.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/21d_corrected_ecmwf_table.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/21d_empirical_headline.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/21d_locked_holdout_model_table.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/21d_market_baseline_table.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/21d_primary_robustness_table.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/21d_primary_trading_table.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/aifs_ecmwf/direct_aifs_ecmwf_grib_inspection.csv,REJECTED,required_date_or_boundary_columns_missing,,,,label,,0,0,0,0,False
data/processed/aifs_ecmwf/direct_aifs_ecmwf_retrieval_attempts.csv,REJECTED,required_date_or_boundary_columns_missing,,,,label,,0,0,0,0,False
data/processed/aifs_ecmwf/openmeteo_ecmwf_api_status.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/aifs_ecmwf/openmeteo_ecmwf_city_dailymax_sample.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/aifs_ens_access_attempts.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/aifs_ens_access_inventory.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/aifs_ens_grib_metadata.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/aifs_ens_historical_access_feasibility.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/aifs_ens_historical_archive_attempts.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/aifs_ens_historical_archive_metadata.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/aifs_ens_historical_open_data_probes.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/aifs_ens_hong_kong_daily_proxy.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/aifs_ens_hong_kong_extraction_diagnostics.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/aifs_ens_hong_kong_local_day_coverage.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/aifs_ens_hong_kong_member_snapshots.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/aifs_ens_hong_kong_retrieval_log.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/aifs_ens_market_alignment_diagnostics.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/aifs_ens_market_alignment_panel.csv,REJECTED,header_read_failed: No columns to parse from file,,,,,,0,0,0,0,False
data/processed/aifs_ens_market_bin_partition_diagnostics.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/aifs_ens_polymarket_bins_at_local_workflow_decision_time.csv,REJECTED,required_date_or_boundary_columns_missing,,,,market_question,event_slug,0,0,0,0,False
data/processed/aifs_ens_polymarket_event_access_attempts.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/aifs_ens_threshold_probabilities.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/baseline_classifier/hko_baseline_classifier_metrics.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/baseline_classifier/hko_baseline_classifier_validation_calibration.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/baseline_classifier/hko_historical_threshold_training_dataset.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/baseline_classifier/hong_kong_step7_baseline_classifier_predictions.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/baseline_freezes/18i_hko_empirical_baseline_v1_manifest.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/certified_event_books.csv,ADMISSIBLE,complete_certified_partition_candidate,event_date,lower_bound_c,upper_bound_c,event_label,event_label,40,440,40,1110,True
data/processed/hko/hko_official_settlement_temperature.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/hko_daily_max_temperature_targets.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/market_model_discrepancy/hong_kong_discrepancy_by_threshold.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/market_model_discrepancy/hong_kong_discrepancy_by_timing.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/market_model_discrepancy/hong_kong_largest_market_model_disagreements.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/mini_pipeline/hk_june10_market_probs_at_time.csv,REJECTED,required_date_or_boundary_columns_missing,,,,market_question,market_question,0,0,0,0,False
data/processed/mini_pipeline/hk_june10_model_vs_market_comparison.csv,REJECTED,required_date_or_boundary_columns_missing,,,,market_question,market_question,0,0,0,0,False
data/processed/mini_pipeline/hk_june10_sigma_sensitivity.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/mini_pipeline/hk_june10_yes_bins.csv,REJECTED,required_date_or_boundary_columns_missing,,,,market_question,event_slug,0,0,0,0,False
data/processed/nvidia_earth2/nvidia_earth2_access_route_assessment.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/nvidia_earth2/nvidia_earth2_infrastructure_checks.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/nvidia_earth2/nvidia_earth2_package_checks.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/nvidia_earth2/nvidia_earth2_url_checks.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/nvidia_earth2/nvidia_earth2_vs_aifs_comparison.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/polymarket/sample_outcome_table.csv,REJECTED,required_date_or_boundary_columns_missing,,,,market_question,event_slug,0,0,0,0,False
data/processed/probabilistic_ai_access_routes.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/probabilistic_ai_source_audit.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/probabilistic_ai_source_audit/probabilistic_ai_access_routes.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/probabilistic_ai_source_audit/probabilistic_ai_source_audit.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/probabilistic_ai_source_audit/probabilistic_ai_source_decision.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/probabilistic_ai_source_decision.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/raw_weather_benchmark/hong_kong_raw_weather_benchmark_metrics.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/raw_weather_benchmark/hong_kong_raw_weather_threshold_benchmark.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/raw_weather_benchmark/hong_kong_step7_raw_weather_benchmark_comparison.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/raw_weather_benchmark/hong_kong_step7_raw_weather_benchmark_comparison_metrics.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/robustness_checks/hong_kong_best_leave_one_threshold_trade.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/robustness_checks/hong_kong_best_leave_one_timing_trade.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/robustness_checks/hong_kong_best_trading_rule_by_subset.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/robustness_checks/hong_kong_edge_buffer_stress_test.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/robustness_checks/hong_kong_leave_one_threshold_trade_robustness.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/robustness_checks/hong_kong_leave_one_timing_trade_robustness.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/robustness_checks/hong_kong_robustness_conclusions.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/robustness_checks/hong_kong_trading_robustness_by_subset.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/robustness_checks/hong_kong_transaction_cost_stress_test.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/threshold_dataset/hong_kong_threshold_classification_dataset.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/weather/openmeteo_archive_daily_sample.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/weather/openmeteo_hk_hourly_sample.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/weather/openmeteo_previous_runs_dailymax_sample.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
data/processed/weather/weather_source_audit.csv,REJECTED,required_date_or_boundary_columns_missing,,,,,,0,0,0,0,False
