row_id,target_date,decision_rule,chronology_block,selected_model,selected_family,dispersion_scale,events,probability_sum,particle_count_sum,occupied_events,zero_probability_events,minimum_probability,maximum_probability,probability_entropy,effective_event_count
2026-06-10|6h_prior,2026-06-10,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.6817379443840332,5.374889116884141
2026-06-10|event_day_open,2026-06-10,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.2828282828282828,1.6848114341997404,5.391434196387917
2026-06-11|12h_prior,2026-06-11,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.6817379443840332,5.374889116884141
2026-06-11|24h_prior,2026-06-11,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.693291935514898,5.437350683406963
2026-06-11|6h_prior,2026-06-11,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.6817379443840332,5.374889116884141
2026-06-11|event_day_open,2026-06-11,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.29292929292929293,1.683283665600269,5.383203621324527
2026-06-12|12h_prior,2026-06-12,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.2828282828282828,1.6848114341997404,5.391434196387917
2026-06-12|24h_prior,2026-06-12,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,8,3,0.0,0.2828282828282828,1.725420784918044,5.614883190840695
2026-06-12|6h_prior,2026-06-12,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.6968617979291722,5.456795965084232
2026-06-12|event_day_open,2026-06-12,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.31313131313131315,1.6725675525120975,5.325824591719563
2026-06-13|12h_prior,2026-06-13,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.2828282828282828,1.6848114341997404,5.391434196387917
2026-06-13|24h_prior,2026-06-13,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.29292929292929293,1.683283665600269,5.383203621324527
2026-06-13|6h_prior,2026-06-13,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.6968617979291722,5.456795965084232
2026-06-13|event_day_open,2026-06-13,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,8,3,0.0,0.2828282828282828,1.725420784918044,5.614883190840695
2026-06-14|12h_prior,2026-06-14,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.29292929292929293,1.683283665600269,5.383203621324527
2026-06-14|24h_prior,2026-06-14,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.29292929292929293,1.683283665600269,5.383203621324527
2026-06-14|6h_prior,2026-06-14,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.6817379443840332,5.374889116884141
2026-06-14|event_day_open,2026-06-14,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.29292929292929293,1.683283665600269,5.383203621324527
2026-06-15|12h_prior,2026-06-15,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.29292929292929293,1.683283665600269,5.383203621324527
2026-06-15|24h_prior,2026-06-15,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,8,3,0.0,0.2828282828282828,1.725420784918044,5.614883190840695
2026-06-15|6h_prior,2026-06-15,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,8,3,0.0,0.2828282828282828,1.725420784918044,5.614883190840695
2026-06-15|event_day_open,2026-06-15,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.6817379443840332,5.374889116884141
2026-06-16|12h_prior,2026-06-16,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,8,3,0.0,0.2828282828282828,1.7203619833763355,5.586550336664814
2026-06-16|24h_prior,2026-06-16,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,8,3,0.0,0.2828282828282828,1.725420784918044,5.614883190840695
2026-06-16|6h_prior,2026-06-16,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.29292929292929293,1.683283665600269,5.383203621324527
2026-06-16|event_day_open,2026-06-16,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.693291935514898,5.437350683406963
2026-06-17|12h_prior,2026-06-17,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.6975998309611968,5.460824747259774
2026-06-17|24h_prior,2026-06-17,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,8,3,0.0,0.2828282828282828,1.7203619833763355,5.586550336664814
2026-06-17|6h_prior,2026-06-17,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,8,3,0.0,0.2828282828282828,1.725420784918044,5.614883190840695
2026-06-17|event_day_open,2026-06-17,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.6968617979291722,5.456795965084232
2026-06-18|12h_prior,2026-06-18,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.693291935514898,5.437350683406963
2026-06-18|24h_prior,2026-06-18,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.6968617979291722,5.456795965084232
2026-06-18|6h_prior,2026-06-18,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,8,3,0.0,0.2828282828282828,1.725420784918044,5.614883190840695
2026-06-18|event_day_open,2026-06-18,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.29292929292929293,1.683283665600269,5.383203621324527
2026-06-19|12h_prior,2026-06-19,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,8,3,0.0,0.2828282828282828,1.7203619833763355,5.586550336664814
2026-06-19|24h_prior,2026-06-19,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.31313131313131315,1.6725675525120975,5.325824591719563
2026-06-19|6h_prior,2026-06-19,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.29292929292929293,1.683283665600269,5.383203621324527
2026-06-19|event_day_open,2026-06-19,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.29292929292929293,1.683283665600269,5.383203621324527
2026-06-20|12h_prior,2026-06-20,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.6975998309611968,5.460824747259774
2026-06-20|24h_prior,2026-06-20,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.6968617979291722,5.456795965084232
2026-06-20|6h_prior,2026-06-20,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,8,3,0.0,0.2828282828282828,1.725420784918044,5.614883190840695
2026-06-20|event_day_open,2026-06-20,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.6817379443840332,5.374889116884141
2026-06-21|12h_prior,2026-06-21,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,8,3,0.0,0.2828282828282828,1.725420784918044,5.614883190840695
2026-06-21|24h_prior,2026-06-21,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.693291935514898,5.437350683406963
2026-06-21|6h_prior,2026-06-21,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.29292929292929293,1.683283665600269,5.383203621324527
2026-06-21|event_day_open,2026-06-21,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,8,3,0.0,0.2828282828282828,1.725420784918044,5.614883190840695
2026-06-22|12h_prior,2026-06-22,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.2828282828282828,1.6848114341997404,5.391434196387917
2026-06-22|24h_prior,2026-06-22,24h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,8,3,0.0,0.2828282828282828,1.7203619833763355,5.586550336664814
2026-06-22|6h_prior,2026-06-22,6h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.32323232323232326,1.6975998309611968,5.460824747259774
2026-06-22|event_day_open,2026-06-22,event_day_open,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.30303030303030304,1.6927269715003956,5.434279643531802
2026-06-23|12h_prior,2026-06-23,12h_prior,external_test,pooled_empirical_residual,empirical_residual,1.25,11,1.0,99,7,4,0.0,0.29292929292929293,1.683283665600269,5.383203621324527
