target_date,chronology_block,decision_rule,baseline_value,comparator_value,source_rows,effect,estimand,estimand_label,baseline_name,comparator_name,positive_effect_interpretation,rule_order,estimand_order,block_order
2026-06-04,external_test,12h_prior,0.322212019181716,0.3252909090909091,1,-0.0030788899091930833,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,2,1
2026-06-05,external_test,12h_prior,0.5848382818079788,0.5866909090909092,1,-0.0018526272829303414,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,2,1
2026-06-06,external_test,12h_prior,0.9890827466585044,0.9870909090909088,1,0.001991837567595578,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,2,1
2026-06-07,external_test,12h_prior,1.0119375573921028,1.0096909090909092,1,0.002246648301193588,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,2,1
2026-06-08,external_test,12h_prior,0.7305377002346698,0.7310909090909092,1,-0.0005532088562394399,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,2,1
2026-06-09,external_test,12h_prior,0.7858381797775736,0.7858909090909089,1,-5.272931333522024e-05,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,2,1
2026-06-10,external_test,12h_prior,0.907050300989695,0.9058909090909092,1,0.0011593918987857776,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,2,1
2026-06-11,external_test,12h_prior,0.7305377002346698,0.7310909090909092,1,-0.0005532088562394399,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,2,1
2026-06-12,external_test,12h_prior,0.7042138557290072,0.7050909090909091,1,-0.0008770533619019139,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,2,1
2026-06-13,external_test,12h_prior,0.6436077951229465,0.6450909090909088,1,-0.0014831139679623018,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,2,1
2026-06-14,external_test,12h_prior,0.6242220181614123,0.6258909090909089,1,-0.0016688909294966248,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,2,1
2026-06-15,external_test,12h_prior,0.7858381797775736,0.785890909090909,1,-5.272931333533126e-05,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,2,1
2026-06-16,external_test,12h_prior,0.7019691868176716,0.7028909090909092,1,-0.0009217222732376129,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,2,1
2026-06-17,external_test,12h_prior,0.5636159575553515,0.5658909090909091,1,-0.002274951535557568,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,2,1
2026-06-18,external_test,12h_prior,0.5664728088970513,0.568690909090909,1,-0.0022181001938577083,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,2,1
2026-06-19,external_test,12h_prior,0.6413631262116112,0.642890909090909,1,-0.0015277828792977788,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,2,1
2026-06-20,external_test,12h_prior,0.5636159575553515,0.5658909090909091,1,-0.002274951535557568,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,2,1
2026-06-21,external_test,12h_prior,0.8011427405366799,0.8010909090909091,1,5.1831445770811335e-05,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,2,1
2026-06-22,external_test,12h_prior,0.785021936537088,0.785090909090909,1,-6.897255382098955e-05,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,2,1
2026-06-23,external_test,12h_prior,0.6242220181614123,0.6258909090909089,1,-0.0016688909294966248,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,2,1
2026-06-24,external_test,12h_prior,0.5648403224160802,0.567090909090909,1,-0.002250586674828803,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,2,1
2026-06-25,external_test,12h_prior,0.907050300989695,0.9058909090909092,1,0.0011593918987857776,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,2,1
2026-06-26,external_test,12h_prior,0.5648403224160801,0.567090909090909,1,-0.002250586674828914,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,2,1
2026-06-27,external_test,12h_prior,0.5636159575553515,0.5658909090909091,1,-0.002274951535557568,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,2,1
2026-06-28,external_test,12h_prior,0.5689215386185084,0.5710909090909091,1,-0.0021693704724007334,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,2,1
2026-06-29,external_test,12h_prior,0.700132639526579,0.7010909090909091,1,-0.0009582695643300942,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,2,1
2026-06-30,external_test,12h_prior,0.8476686052443629,0.847090909090909,1,0.0005776961534539327,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,1,2,1
2026-06-01,external_test,6h_prior,0.8023671053974084,0.8022909090909092,1,7.619630649924325e-05,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-02,external_test,6h_prior,0.735027038057341,0.7354909090909092,1,-0.00046387103356815285,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-03,external_test,6h_prior,0.6895214774002653,0.6902909090909091,1,-0.000769431690643807,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-04,external_test,6h_prior,0.0822365064789307,0.085490909090909,1,-0.003254402611978305,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-05,external_test,6h_prior,0.5734108764411796,0.5754909090909092,1,-0.0020800326497295574,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-06,external_test,6h_prior,1.0435669829609224,1.0410909090909088,1,0.0024760738700135843,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-07,external_test,6h_prior,1.0656055504540354,1.062890909090909,1,0.002714641363126269,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-08,external_test,6h_prior,0.8493010917253342,0.8486909090909089,1,0.0006101826344252492,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-09,external_test,6h_prior,0.5648403224160802,0.5670909090909091,1,-0.002250586674828914,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-10,external_test,6h_prior,0.8719518416488113,0.871090909090909,1,0.0008609325579023164,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-11,external_test,6h_prior,0.5689215386185084,0.5710909090909091,1,-0.0021693704724007334,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-12,external_test,6h_prior,0.7668605244362822,0.7670909090909088,1,-0.00023038465462665858,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-13,external_test,6h_prior,0.5648403224160802,0.5670909090909091,1,-0.002250586674828914,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-14,external_test,6h_prior,0.5689215386185084,0.5710909090909091,1,-0.0021693704724007334,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-15,external_test,6h_prior,0.7001326395265789,0.7010909090909091,1,-0.0009582695643302053,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-16,external_test,6h_prior,1.008060401999796,1.005890909090909,1,0.0021694929088871273,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-17,external_test,6h_prior,0.700132639526579,0.7010909090909091,1,-0.0009582695643300942,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-18,external_test,6h_prior,0.700132639526579,0.7010909090909091,1,-0.0009582695643300942,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-19,external_test,6h_prior,0.6242220181614123,0.6258909090909089,1,-0.0016688909294966248,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-20,external_test,6h_prior,0.6395265789205182,0.6410909090909088,1,-0.0015643301703905932,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-21,external_test,6h_prior,0.7252321191715131,0.725890909090909,1,-0.0006587899193959412,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-22,external_test,6h_prior,0.7656361595755535,0.765890909090909,1,-0.00025474951535542356,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-23,external_test,6h_prior,0.6413631262116112,0.642890909090909,1,-0.0015277828792977788,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-25,external_test,6h_prior,0.9890827466585044,0.9870909090909088,1,0.001991837567595578,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-26,external_test,6h_prior,1.003162942556882,1.001090909090909,1,0.0020720334659729556,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-27,external_test,6h_prior,0.5689215386185084,0.5710909090909091,1,-0.0021693704724007334,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-28,external_test,6h_prior,0.7858381797775736,0.7858909090909089,1,-5.272931333522024e-05,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-29,external_test,6h_prior,0.5664728088970513,0.568690909090909,1,-0.0022181001938577083,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-30,external_test,6h_prior,0.9931639628609324,0.9910909090909088,1,0.0020730537700236473,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,2,2,1
2026-06-01,external_test,event_day_open,0.7842056932966023,0.7842909090909091,1,-8.521579430686987e-05,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-02,external_test,event_day_open,0.6699316396286095,0.6706909090909092,1,-0.0007592694622997609,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-03,external_test,event_day_open,0.6895214774002653,0.6902909090909091,1,-0.000769431690643807,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-04,external_test,event_day_open,0.0520355065809611,0.0548909090909091,1,-0.0028554025099480004,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-05,external_test,event_day_open,0.7376798285889195,0.7378909090909092,1,-0.00021108050198970219,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-06,external_test,event_day_open,0.9890827466585044,0.9870909090909088,1,0.001991837567595578,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-07,external_test,event_day_open,1.210080604019998,1.205890909090909,1,0.0041896949290891605,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-08,external_test,event_day_open,0.80114274053668,0.801090909090909,1,5.183144577103338e-05,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-09,external_test,event_day_open,1.1390674420977451,1.135490909090909,1,0.0035765330068360246,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-10,external_test,event_day_open,1.0072441587593102,1.005090909090909,1,0.002153249668401136,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-11,external_test,event_day_open,0.7858381797775736,0.785890909090909,1,-5.272931333533126e-05,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-12,external_test,event_day_open,0.7493112947658404,0.7496909090909091,1,-0.0003796143250687223,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-13,external_test,event_day_open,0.6395265789205183,0.6410909090909088,1,-0.0015643301703904822,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-14,external_test,event_day_open,0.6242220181614123,0.6258909090909089,1,-0.0016688909294966248,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-15,external_test,event_day_open,0.5689215386185084,0.5710909090909091,1,-0.0021693704724007334,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-16,external_test,event_day_open,0.5664728088970513,0.5686909090909089,1,-0.0022181001938575973,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-17,external_test,event_day_open,0.5648403224160802,0.5670909090909091,1,-0.002250586674828914,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-18,external_test,event_day_open,0.6242220181614122,0.625890909090909,1,-0.0016688909294968468,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-19,external_test,event_day_open,0.6242220181614123,0.6258909090909089,1,-0.0016688909294966248,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-20,external_test,event_day_open,0.5689215386185084,0.5710909090909091,1,-0.0021693704724007334,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-21,external_test,event_day_open,0.8011427405366799,0.8010909090909091,1,5.1831445770811335e-05,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-22,external_test,event_day_open,0.7252321191715131,0.7258909090909091,1,-0.0006587899193960522,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-23,external_test,event_day_open,0.604019997959392,0.6058909090909091,1,-0.0018709111315171612,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-24,external_test,event_day_open,0.6436077951229466,0.6450909090909088,1,-0.0014831139679621907,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-25,external_test,event_day_open,0.8099173553719008,0.809690909090909,1,0.00022644628099177666,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-26,external_test,event_day_open,0.5636159575553514,0.5658909090909091,1,-0.002274951535557679,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-27,external_test,event_day_open,0.5664728088970513,0.568690909090909,1,-0.0022181001938577083,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-28,external_test,event_day_open,0.5876951331496786,0.589690909090909,1,-0.00199577594123046,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-29,external_test,event_day_open,0.5636159575553515,0.5658909090909091,1,-0.002274951535557568,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-06-30,external_test,event_day_open,0.8493010917253342,0.8486909090909089,1,0.0006101826344252492,categorical_brier_improvement,Raw minus regularised multiclass Brier score,unregularised_event_probability,locked_regularised_event_probability,positive values favour the locked weather model,3,2,1
2026-05-22,holdout,24h_prior,0.95693493281229,0.7745544551952789,1,0.18238047761701115,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,3,0
2026-05-23,holdout,24h_prior,1.7557004194123524,1.6049027572687098,1,0.15079766214364265,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,3,0
2026-05-24,holdout,24h_prior,0.9363354020130992,1.23474446299269,1,-0.29840906097959086,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,3,0
2026-05-25,holdout,24h_prior,1.4176600203981102,1.465731191767926,1,-0.04807117136981587,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,3,0
2026-05-26,holdout,24h_prior,1.1256932472707804,1.5100040154459136,1,-0.3843107681751332,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,3,0
2026-05-27,holdout,24h_prior,1.407698269783044,1.4233356328002402,1,-0.015637363017196204,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,3,0
2026-05-28,holdout,24h_prior,0.9990826933210766,0.7745544551952789,1,0.2245282381257977,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,3,0
2026-05-29,holdout,24h_prior,0.4045054151362345,0.1614499823088699,1,0.2430554328273646,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,3,0
2026-05-30,holdout,24h_prior,1.4567147845980275,1.4233356328002402,1,0.033379151797787276,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,3,0
2026-05-31,holdout,24h_prior,1.434091969376571,2.293535257474129,1,-0.859443288097558,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,0,3,0
2026-05-22,holdout,12h_prior,0.8409986269592166,0.939280250098854,1,-0.0982816231396374,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,3,0
2026-05-23,holdout,12h_prior,2.152692003419429,1.1365974018531655,1,1.0160946015662633,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,3,0
2026-05-24,holdout,12h_prior,0.8536813831689927,1.168254721723857,1,-0.31457333855486436,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,3,0
2026-05-25,holdout,12h_prior,1.1338065367899022,1.4233356328002402,1,-0.28952909601033805,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,3,0
2026-05-26,holdout,12h_prior,0.9932517730102832,1.3826645930693122,1,-0.389412820059029,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,3,0
2026-05-27,holdout,12h_prior,1.085671777392375,1.5100040154459136,1,-0.4243322380535386,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,3,0
2026-05-28,holdout,12h_prior,0.7540118695963546,0.4765705992156719,1,0.27744127038068267,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,3,0
2026-05-29,holdout,12h_prior,0.3123746850421523,0.0715936531870089,1,0.24078103185514343,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,3,0
2026-05-30,holdout,12h_prior,1.5911318391607123,1.7097606340619702,1,-0.11862879490125788,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,3,0
2026-05-31,holdout,12h_prior,1.5197563068885915,1.2697241818887166,1,0.2500321249998749,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,1,3,0
2026-05-22,holdout,6h_prior,0.491617941406189,0.7745544551952789,1,-0.2829365137890899,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,3,0
2026-05-23,holdout,6h_prior,2.402668551551028,1.1365974018531655,1,1.2660711496978627,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,3,0
2026-05-24,holdout,6h_prior,0.9564846811139884,1.1365974018531655,1,-0.18011272073917706,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,3,0
2026-05-25,holdout,6h_prior,0.98275048318962,1.5100040154459136,1,-0.5272535322562936,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,3,0
2026-05-26,holdout,6h_prior,0.886195315092543,1.5100040154459136,1,-0.6238087003533705,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,3,0
2026-05-27,holdout,6h_prior,0.9952517736769504,1.4233356328002402,1,-0.42808385912328983,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,3,0
2026-05-28,holdout,6h_prior,0.2130312441534037,0.6521797420717224,1,-0.43914849791831867,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,3,0
2026-05-29,holdout,6h_prior,0.2459862490492807,0.1614499823088699,1,0.08453626674041081,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,3,0
2026-05-30,holdout,6h_prior,1.5337560527963523,1.465731191767926,1,0.0680248610284262,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,3,0
2026-05-31,holdout,6h_prior,2.233916844136142,1.3826645930693122,1,0.8512522510668299,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,2,3,0
2026-05-22,holdout,event_day_open,0.3398223235064949,0.7745544551952789,1,-0.434732131688784,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,3,0
2026-05-23,holdout,event_day_open,1.892917618914803,1.23474446299269,1,0.6581731559221129,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,3,0
2026-05-24,holdout,event_day_open,0.9272306719124896,1.1365974018531655,1,-0.20936672994067584,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,3,0
2026-05-25,holdout,event_day_open,0.8868974331775227,1.5100040154459136,1,-0.6231065822683909,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,3,0
2026-05-26,holdout,event_day_open,0.895350107907729,1.3826645930693122,1,-0.48731448516158327,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,3,0
2026-05-27,holdout,event_day_open,0.9937264941205516,1.4233356328002402,1,-0.42960913867968864,model_minus_market_log_score_improvement,Market minus model categorical log score,normalised_market_probability,locked_weather_model_probability,positive values favour the locked weather model,3,3,0
