target_date,decision_rule,split,total_variation_market_matern,expected_rank_market_minus_matern,modal_disagreement,realised_event_probability_market,realised_event_probability_matern,realised_event_probability_market_minus_matern,categorical_log_matern_minus_market,multiclass_brier_winner_component_matern_minus_market,multiclass_brier_nonwinner_component_matern_minus_market,multiclass_brier_total_matern_minus_market
2026-04-29,12h_prior,development,0.3124524863032647,0.47078127577005535,0,0.07267441860465115,0.09759374036085884,-0.024919321756207688,-0.29482390923839086,-0.045595676474316726,-0.14392710150284072,-0.18952277797715744
2026-04-29,24h_prior,development,0.29349513553107043,-0.36809063294906963,1,0.0970873786407767,0.19057102716397045,-0.09348364852319375,-0.6744135873355033,-0.1600759397433944,-0.15092707452248205,-0.31100301426587645
2026-04-29,6h_prior,development,0.5017048129271793,-1.2943509744400359,1,0.08620689655172413,0.2546416651103817,-0.16843476855865758,-1.083107141158911,-0.2794587885202072,-0.14302284712252927,-0.4224816356427365
2026-04-29,event_day_open,development,0.2781228124044251,0.04511003607023234,1,0.14773306164034639,0.18155205560658855,-0.03381899396624216,-0.20613541264702873,-0.05650189653913695,-0.1488830849094209,-0.20538498144855785
2026-04-30,12h_prior,development,0.10142342429845472,0.12518603791735927,0,0.8118811881188118,0.7226596721109397,0.08922151600787209,0.11641561437381878,0.04152897009002159,0.013218294525068806,0.0547472646150904
2026-04-30,6h_prior,development,0.1291763885749656,-0.22118982373416074,0,0.7300342969132778,0.8592106854882434,-0.1291763885749656,-0.16292264512068796,-0.05305984976241793,-0.029849138433362517,-0.08290898819578044
2026-04-30,event_day_open,development,0.13970569631921675,-0.13479123774881607,0,0.7118311242022582,0.8406840444001416,-0.1288529201978833,-0.16637520084524934,-0.05765972726983824,-0.049129386401932214,-0.10678911367177046
2026-05-01,12h_prior,development,0.38217732880714095,1.1267486323734177,1,0.33921933085501854,0.23295355235001558,0.10626577850500296,0.37580780428655247,0.15172916013677085,-0.022200494636721243,0.1295286655000496
2026-05-01,24h_prior,development,0.5592556868826605,1.9185325441037628,1,0.35419699175157693,0.15012993117384835,0.20406706057772858,0.8583521052536995,0.30521760842385504,0.025849136766262618,0.33106674519011764
2026-05-01,6h_prior,development,0.3918989905681722,1.1766994815889715,1,0.416054821341165,0.1780148872388128,0.2380399341023522,0.8489498506809962,0.334667553922123,0.025085384638856498,0.3597529385609795
2026-05-01,event_day_open,development,0.4347316718146225,1.249412859546629,1,0.44836272040302266,0.18546180580173727,0.2629009146012854,0.8827535863825033,0.3591687815666132,0.036829762026886585,0.3959985435934998
2026-05-02,12h_prior,development,0.20815448849729315,-0.16559704456301194,0,0.2920395666509656,0.19899340976834445,0.09304615688262113,0.3836175878838848,0.14040358240679085,-0.03656859267118607,0.10383498973560479
2026-05-02,24h_prior,development,0.16245223805643044,0.02453776892016979,0,0.24953789279112754,0.21780214494771782,0.03173574784340971,0.1360237198789167,0.04864011009200986,-0.05263620339624208,-0.003996093304232222
2026-05-02,6h_prior,development,0.31442828823377916,0.2890801823480693,0,0.11041766682669227,0.20614635769678577,-0.0957286908700935,-0.6243162441341068,-0.1611531220959863,-0.1716915090989076,-0.33284463119489394
2026-05-02,event_day_open,development,0.31520368742779387,0.46091935399170314,0,0.1436354631005448,0.2379976145538877,-0.0943621514533429,-0.5049820670886014,-0.15271258463345294,-0.1813179270402871,-0.33403051167374004
2026-05-03,12h_prior,development,0.2996897184445333,-0.6133059514539188,1,0.40380047505938244,0.2229320329934199,0.18086844206596253,0.5940539421290908,0.24838075180832142,0.060368446283592385,0.3087491980919138
2026-05-03,24h_prior,development,0.24797655370209365,-0.33143107281022743,0,0.37224264705882354,0.24831322554914642,0.12392942150967712,0.40485496318269665,0.1709537127126156,-0.003538205388461592,0.16741550732415403
2026-05-03,6h_prior,development,0.41112776267016926,-0.9610782732555894,1,0.3712871287128713,0.21503446215031655,0.15625266656255474,0.5461773907632608,0.22089102108953718,0.033012898631289964,0.25390391972082715
2026-05-03,event_day_open,development,0.42086315992566187,-0.9523553318081568,1,0.3756538278649548,0.25336193024373543,0.12229189762121939,0.3938490279579311,0.1676602645496772,-0.055416143461778394,0.1122441210878988
2026-05-04,12h_prior,development,0.05751615678078073,0.08964440158676723,0,0.6608357628765793,0.6410093325378935,0.019826430338685808,0.03046132516206862,0.013841919581376788,-0.008158138380544654,0.0056837812008321345
2026-05-04,24h_prior,development,0.14817735900001938,-0.1718245620895491,0,0.6756756756756757,0.8196838826034265,-0.14400820692775085,-0.19320556570426828,-0.07267236515545464,-0.04970419812469285,-0.12237656328014748
2026-05-04,6h_prior,development,0.2924093746603583,-0.3969366068153395,0,0.4817518248175183,0.7697073966357368,-0.2879555718182185,-0.46858134307816196,-0.21554648791568237,-0.11632836518312174,-0.3318748530988041
2026-05-04,event_day_open,development,0.3722402305170527,-0.508595377413279,0,0.4936461388074291,0.8658863693244818,-0.37224023051705274,-0.5619347443961774,-0.238407766811656,-0.14194937521664974,-0.38035714202830573
2026-05-05,12h_prior,development,0.4976649986516712,1.624456613215548,1,0.10712622263623663,0.2556640946726004,-0.14853787203636376,-0.8698566626712776,-0.2431876423442756,-0.13437131449822515,-0.37755895684250074
2026-05-05,24h_prior,development,0.30754668626749887,1.0602240147264137,1,0.04803073967339098,0.19732240749571361,-0.14929166782232264,-1.4129977614673794,-0.2619541550983139,-0.09984069498562191,-0.3617948500839358
2026-05-05,6h_prior,development,0.303130981245682,0.8909591000816794,1,0.10936757013789823,0.224583953368365,-0.11521638323046678,-0.7195351821725424,-0.1919560797482378,-0.1297064649834198,-0.3216625447316576
2026-05-05,event_day_open,development,0.43425941788156497,1.29154649258943,1,0.10521281683405069,0.2705700317681649,-0.1653572149341142,-0.9445458363518549,-0.2685760246033583,-0.1362400952099684,-0.40481611981332666
2026-05-06,12h_prior,development,0.3682906513939413,1.1501861574630743,1,0.02111684655091506,0.14089648028622515,-0.11977963373531009,-1.8979543017132705,-0.22015337052182848,-0.10791884309343965,-0.3280722136152681
2026-05-06,6h_prior,development,0.38147395591669414,1.0470599226634745,1,0.008337420304070624,0.11986601854974425,-0.11152859824567363,-2.665620754468728,-0.20875884666570632,-0.14109447927030455,-0.3498533259360109
2026-05-06,event_day_open,development,0.24829689631336513,0.5301163223209775,0,0.01594202898550725,0.06229814189385684,-0.04635611290834959,-1.3629726460206917,-0.08908531562144684,-0.10994235942518164,-0.1990276750466285
2026-05-07,12h_prior,development,0.4893299082216996,1.6774851004766234,1,0.25214081826831586,0.05510858122993573,0.19703223703838013,1.520682290858344,0.33352643756492073,-0.03231234296096812,0.3012140946039526
2026-05-07,24h_prior,development,0.37948536567940416,1.2472214162242352,1,0.2753149790013999,0.10070813212725484,0.17460684687414507,1.0056892679637137,0.2835574839623095,-0.008416311616663391,0.2751411723456461
2026-05-07,6h_prior,development,0.19274254287178116,0.37326179897764256,1,0.1519468186134853,0.1331306138754494,0.018816204738035913,0.1321998765509993,0.03226833414016661,-0.06643749935600277,-0.034169165215836156
2026-05-07,event_day_open,development,0.3042929466102848,-0.8304365990230789,1,0.048826291079812206,0.1821746663534075,-0.1333483752735953,-1.3166970126726152,-0.23589314818682583,-0.10998583885877565,-0.3458789870456015
2026-05-08,12h_prior,development,0.4010936010603207,-1.2682304652320253,1,0.029871977240398292,0.22533461874012312,-0.1954626414997248,-2.020665666931691,-0.3410419276209439,-0.12189600194188038,-0.46293792956282426
2026-05-08,24h_prior,development,0.2986723168976514,-0.818616985629534,1,0.04113345521023765,0.18309029914556832,-0.14195684393533067,-1.4931576833243416,-0.2520835913669802,-0.11002292559880586,-0.3621065169657861
2026-05-08,6h_prior,development,0.294204329312987,-0.28662503189325506,1,0.1009478672985782,0.18602877879230176,-0.08508091149372356,-0.6112971682129154,-0.14574558836062335,-0.15154704214983833,-0.2972926305104617
2026-05-08,event_day_open,development,0.458243263368389,-1.1633919330186497,1,0.12487992315081653,0.26971586440804496,-0.14483594125722843,-0.7700163900180457,-0.23252023020723178,-0.10235733219201706,-0.3348775623992488
2026-05-09,12h_prior,development,0.195730975678685,0.24601266227245233,0,0.3331746787244169,0.22131497893136026,0.11185969979305666,0.40907998232574916,0.1616943529423835,-0.0046848508177281985,0.15700950212465528
2026-05-09,24h_prior,development,0.22209324637435934,-0.18273419940710767,1,0.3092293054234063,0.240063552426143,0.06916575299726332,0.2531794003711385,0.10033925186534387,-0.009061250759972675,0.0912780011053712
2026-05-09,6h_prior,development,0.31526109163505056,0.20692827261667013,1,0.5252626313156579,0.24556356625660627,0.2796990650590516,0.7603425482253778,0.3437987633341172,0.06825330056812672,0.4120520639022439
2026-05-09,event_day_open,development,0.7897790429563971,2.002825321247542,1,0.6917293233082707,0.13161743010083826,0.5601118932074325,1.6592952701138537,0.6590574775966959,0.09476990439248512,0.753827381989181
2026-05-10,12h_prior,development,0.2627742655090805,0.6446019041233875,1,0.2992052360916316,0.2535655329858864,0.045639703105745166,0.16550744386604044,0.06605111242525802,-0.07353759737640807,-0.007486484951150049
2026-05-10,24h_prior,development,0.33080572264253433,1.0134734253384403,1,0.19111323459149548,0.24913715791418492,-0.058023923322689436,-0.26513747616340644,-0.09050279162784536,-0.08052051176286372,-0.1710233033907091
2026-05-10,6h_prior,development,0.33075530308364565,0.7739521625562542,1,0.22020105313547153,0.2543779592788606,-0.03417690614338906,-0.14428018274916865,-0.052134169921871254,-0.15252134621393534,-0.2046555161358066
2026-05-10,event_day_open,development,0.28911303020039514,0.5996969410496114,1,0.23156899810964082,0.270789048110238,-0.039220050000597195,-0.15646222038729207,-0.05873759231024833,-0.16766368514817276,-0.2264012774584211
2026-05-11,12h_prior,development,0.2889274175955395,0.788355715686123,1,0.37195994277539346,0.2362243572635286,0.13573558551186485,0.45400414796444555,0.18891891895882285,0.0037724650043947294,0.19269138396321758
2026-05-11,24h_prior,development,0.25951902650023706,0.663993228188124,0,0.35128805620608894,0.2432190786697889,0.10806897753630004,0.3676439643569265,0.1518901768685288,-0.013026500307689842,0.13886367656083895
2026-05-11,6h_prior,development,0.29843055798275603,0.9064483652551356,1,0.3094302554027505,0.23802764778334287,0.07140260761940762,0.26234588661580616,0.103715293389475,-0.019030675502421594,0.08468461788705339
2026-05-11,event_day_open,development,0.19960282541284835,0.5952572799378242,0,0.34514925373134325,0.256535232079121,0.08861402165222226,0.29671093077783905,0.12391036125102972,-0.004932968048472912,0.1189773932025568
2026-05-12,12h_prior,development,0.16638252241715154,-0.2594046016997851,1,0.1862464183381089,0.32015221746876815,-0.13390579913065925,-0.5417259356086541,-0.20000188425492277,-0.07993550353832404,-0.27993738779324684
2026-05-12,24h_prior,development,0.1403527651462076,-0.31661228062011126,1,0.19390581717451524,0.31674550545518315,-0.12283968828066791,-0.4907260668366349,-0.18295112726939278,-0.06112115018412192,-0.2440722774535147
2026-05-12,6h_prior,development,0.21703420213368213,0.18195025892494954,1,0.17175572519083968,0.2569916754287498,-0.08523595023791011,-0.4029704280514277,-0.13392720837197558,-0.1073171677287714,-0.24124437610074698
2026-05-12,event_day_open,development,0.22431457105588112,-0.07929603706652344,1,0.14306151645207438,0.3100557396830671,-0.16699422323099272,-0.7734773640089638,-0.25832048224113885,-0.14383258841845198,-0.40215307065959083
2026-05-13,12h_prior,development,0.20602497917491935,0.38532811820753743,0,0.17917448405253283,0.19798146482662254,-0.01880698077408971,-0.09981331202292787,-0.0305207968687754,-0.08153899950932496,-0.11205979637810036
2026-05-13,24h_prior,development,0.26459863067256634,0.03134979631844814,0,0.08679065331425846,0.2134569095573207,-0.12666625624306221,-0.8999360483701677,-0.215301277751078,-0.13676474977529288,-0.35206602752637084
2026-05-13,6h_prior,development,0.3797812981393111,1.1228438784772212,1,0.5959885386819485,0.21904927005232835,0.37693926862962013,1.000924754560257,0.4466587817294537,0.08854649492527986,0.5352052766547336
2026-05-13,event_day_open,development,0.45923772169964405,1.1365987769089951,0,0.7218259629101285,0.2642764137501506,0.45754954915997786,1.0047884840528272,0.4639084004534625,0.11411632029542101,0.5780247207488836
2026-05-14,12h_prior,development,0.20063677746326025,0.02328272357390837,0,0.32390510948905105,0.23523421492894286,0.08867089456010818,0.31986892386843047,0.12776240504033837,-0.027475533131951203,0.10028687190838717
2026-05-14,24h_prior,development,0.1891807449979538,-0.4135422936004307,0,0.22988505747126436,0.23488524442247258,-0.005000186951208213,-0.021517639388290544,-0.007676435503578327,-0.06423554462186484,-0.07191198012544317
2026-05-14,6h_prior,development,0.23224912269614273,-0.2308702737636743,1,0.2857142857142857,0.24171514852891948,0.043999137185366216,0.1672323498181969,0.0647918343378655,-0.06727378984016394,-0.002481955502298433
2026-05-14,event_day_open,development,0.2635094898372287,0.14622911002222416,0,0.35714285714285715,0.2496285062589367,0.10751435088392045,0.3581620240587411,0.1497920724967457,-0.06255879887703733,0.08723327361970837
2026-05-15,12h_prior,development,0.10047075762878178,0.1538467740787226,0,0.17391304347826086,0.18840332186675235,-0.014490278388491484,-0.08002956980307441,-0.023730491778427343,-0.045926973514399144,-0.06965746529282649
2026-05-15,24h_prior,development,0.30503742973670456,-0.4957416332015594,0,0.14761904761904762,0.06998065679338511,0.07763839082566251,0.7464160804101156,0.13838269075660392,0.25962092222270033,0.39800361297930426
2026-05-15,6h_prior,development,0.3101770481147853,-0.4300787079156141,1,0.25753158406219634,0.12990758606987265,0.12762399799232368,0.6843190478567502,0.2058014601135647,0.14982588181250014,0.3556273419260648
2026-05-15,event_day_open,development,0.19427560536107935,-0.07533836333715982,1,0.23448949682462142,0.18262819746135212,0.0518612993632693,0.24995841896103044,0.08209033311345693,0.015990275541641077,0.098080608655098
2026-05-16,12h_prior,development,0.459175197157019,1.5194694108821798,1,0.040877367896311065,0.2381879054633672,-0.19731053756705613,-1.7624833231946273,-0.33955855603121676,-0.1390521651640145,-0.4786107211952313
2026-05-16,24h_prior,development,0.3312991607593693,0.7962229612991827,1,0.06563525550867323,0.17403245896477887,-0.10839720345610564,-0.97512884447153,-0.19081509690457255,-0.09051920922438886,-0.2813343061289614
2026-05-16,6h_prior,development,0.23664311824712822,0.3084245841031201,1,0.07115384615384615,0.16787237797609142,-0.09671853182224527,-0.8583596557641566,-0.17031879817962814,-0.12701744472697699,-0.2973362429066051
2026-05-16,event_day_open,development,0.31002180143005836,0.5437857369514925,0,0.09590361445783133,0.21989413692906506,-0.12399052247123374,-0.8298025637217121,-0.20882511675276527,-0.17704453327739278,-0.38586965003015805
2026-05-21,12h_prior,development,0.07932866261460449,0.003381167880518454,0,0.034546292031321965,0.05524276125372272,-0.020696469222400753,-0.46943709114192655,-0.03953462206697911,-0.004094956265009151,-0.04362957833198826
2026-05-21,6h_prior,development,0.19966330926444936,-0.6569422789642534,0,0.07265155020823692,0.18501657264013505,-0.11236502243189812,-0.9347706750811202,-0.19577716045995386,-0.05176775760432486,-0.24754491806427872
2026-05-21,event_day_open,development,0.3038370953641721,0.9624088244881461,1,0.15388421573478478,0.08221977517897293,0.07166444055581185,0.6268046266754472,0.12640862068979486,-0.04257997939650795,0.0838286412932869
2026-05-22,12h_prior,development,0.09459831421502593,0.13060754559605314,0,0.4312796208530805,0.35976517686571763,0.0715144439873629,0.18130511988826747,0.08645775909676995,0.019192715029121545,0.10565047412589149
2026-05-22,24h_prior,development,0.06875004774358413,-0.0455262361280262,0,0.38406827880512096,0.41387162184464266,-0.0298033430395217,-0.07473548740425229,-0.03582540949505664,-0.022842928634552933,-0.058668338129609574
2026-05-22,6h_prior,development,0.20315291761943985,0.5181292523959939,0,0.6116360019890601,0.4130260387226364,0.19860996326642372,0.392626698847774,0.1937118362665987,0.03862173349528727,0.232333569761886
2026-05-22,event_day_open,development,0.2911013236044624,0.6056405649651104,0,0.7118967988533206,0.4226676134207816,0.289229185432539,0.5213468691945586,0.250309230082292,0.07701639797687024,0.3273256280591622
2026-05-23,12h_prior,development,0.42503710543612305,1.4775064435250638,1,0.11617100371747212,0.2520385743737562,-0.13586757065628408,-0.7745188731459833,-0.22170740044493764,-0.10076108749183225,-0.3224684879367699
2026-05-23,24h_prior,development,0.16646627028957087,0.4959905195470373,1,0.17278617710583155,0.22898074359619466,-0.05619456649036311,-0.28158305134918193,-0.08981201504170777,-0.05324233886130285,-0.14305435390301063
2026-05-23,6h_prior,development,0.4243892027625444,1.16428870178353,1,0.09047619047619047,0.2510648422818686,-0.1605886518056781,-1.0206245141220691,-0.2663296896244206,-0.16503551070753297,-0.4313652003319536
2026-05-23,event_day_open,development,0.5055477672217626,1.589983335663133,1,0.15063168124392615,0.2617440268799528,-0.11111234563602665,-0.5525293694800595,-0.17640465905909164,-0.1181105832795935,-0.29451524233868515
2026-05-24,12h_prior,development,0.2450410410069941,0.5461798301430569,1,0.42584434654919234,0.2461003035043409,0.17974404304485145,0.548334705160735,0.23871003798672302,0.013192866892522595,0.2519029048792456
2026-05-24,24h_prior,development,0.22214342928176073,0.5402723443857642,1,0.39206195546950634,0.23992725802477766,0.15213469744472868,0.49108409113200413,0.20812190710617257,0.006641531300087371,0.21476343840625994
2026-05-24,6h_prior,development,0.21057811800197807,0.10143215857419108,1,0.3842412451361868,0.2519685525486094,0.1322726925875774,0.4219663096176013,0.18039220218478885,0.04006594482625777,0.22045814701104663
2026-05-24,event_day_open,development,0.14032237972080047,0.3307486842553864,1,0.3956478733926805,0.2696655712496661,0.12598230214301437,0.3833420408024747,0.168146884883287,0.006063774440013941,0.17421065932330093
2026-05-25,12h_prior,development,0.2629696388588984,0.5080221583287248,0,0.32180595581171956,0.18544581808098815,0.1363601377307314,0.5511859886268908,0.20355135370929534,-0.02414686081315097,0.17940449289614435
2026-05-25,24h_prior,development,0.18219913935750037,0.40531907612325213,0,0.24228028503562946,0.1755432318580203,0.06673705317760917,0.32220991064034776,0.1055897960894312,-0.028778989808414805,0.07681080628101639
2026-05-25,6h_prior,development,0.31716813539385813,0.5298911265424238,0,0.3742802303262956,0.20442547722414006,0.16985475310215553,0.6048013012766613,0.24141359112952354,-0.030384443123207115,0.21102914800631642
2026-05-25,event_day_open,development,0.3253882499202636,0.4754936633640412,1,0.4119318181818182,0.22591652787800376,0.18601529030381442,0.6006922604297907,0.25338103534550305,-0.028310200186263616,0.22507083515923942
2026-05-26,12h_prior,development,0.3306163591368657,0.9249385731778261,1,0.3703703703703704,0.22625235274464955,0.14411801762572085,0.4928525245745069,0.2022519511256457,-0.04282327953503236,0.15942867159061336
2026-05-26,24h_prior,development,0.2638652956913131,0.8636872845830563,1,0.3244274809160305,0.20978628823767648,0.11464119267835404,0.43597269423542495,0.1680394817157284,-0.02849432740653505,0.13954515430919337
2026-05-26,6h_prior,development,0.42748635377756583,1.1690143595871305,1,0.4122211445198836,0.21290715928115198,0.19931398523873164,0.6607037651194203,0.2740311569613502,-0.03910529175561811,0.2349258652057321
2026-05-26,event_day_open,development,0.35388681663439053,0.9026615078868456,1,0.40846456692913385,0.24266623884601468,0.16579832808311917,0.5207181745445782,0.22364025720530445,-0.02878634800384909,0.19485390920145534
2026-05-27,12h_prior,development,0.24698936700431465,0.21515011186720123,0,0.3376748673420164,0.21195019051456848,0.12572467682744792,0.4657322049258985,0.1823479208796095,-0.019858520911550194,0.1624893999680593
2026-05-27,24h_prior,development,0.18304926898365315,0.290453596876592,0,0.2447058823529412,0.18469298812280832,0.06001289423013287,0.28136208631600534,0.09425631946386603,-0.038108141454133146,0.05614817800973289
2026-05-27,6h_prior,development,0.3183427138494467,0.5426334499682106,0,0.3696303696303696,0.18743284188712647,0.18219752774324313,0.6790829006572733,0.262899515551287,-0.020756053437948337,0.24214346211333865
2026-05-27,event_day_open,development,0.2881401344502347,0.5688685750569071,0,0.37019458946369244,0.19534121741854985,0.1748533720451426,0.6392809225562086,0.2508209012446546,-0.01332964422726901,0.2374912570173856
2026-05-28,12h_prior,development,0.1549971521386656,0.13592317068169812,0,0.470475276044167,0.5184245881646404,-0.04794931212047343,-0.0970511654006232,-0.0484815559961049,-0.08063079339335857,-0.12911234938946348
2026-05-28,24h_prior,development,0.15675445244278774,0.16507404141741944,1,0.3682170542635659,0.4146408390767961,-0.04642378481323023,-0.11874011184557665,-0.05650434324668879,-0.08118553586824753,-0.13768987911493633
2026-05-28,6h_prior,development,0.3402890676453311,0.7059441157425201,0,0.8081308874566188,0.4697456114899364,0.3383852759666824,0.5425327388035205,0.24435596018599687,0.07453319261622912,0.31888915280222596
2026-05-28,event_day_open,development,0.25668513071230986,0.4736716824194822,0,0.8337444499259989,0.579393462115025,0.254350987810974,0.3639451390641319,0.14926895178117627,0.051580951879370965,0.20084990366054722
2026-05-29,12h_prior,development,0.17169771659906394,-0.25450364941782766,0,0.7317073170731708,0.9034050336722347,-0.17169771659906385,-0.2107904011846713,-0.06265037619221397,-0.034368252392162756,-0.09701862858437674
2026-05-29,24h_prior,development,0.10654702336401521,-0.18036184245854692,0,0.6673067690830533,0.7678807269284158,-0.1005739578453625,-0.1403845537623104,-0.05680542896667614,-0.02626105316781588,-0.08306648213449203
2026-05-29,6h_prior,development,0.03351062080623235,0.0397556516387656,0,0.7819329771733852,0.7698359441413736,0.012097033032011595,0.015591597342196228,0.005422266164829555,-0.003320309462328655,0.0021019567025008998
2026-05-29,event_day_open,development,0.23494795384978734,0.3971186994543583,0,0.8561643835616438,0.6235768207324446,0.23258756282919923,0.31699042817239337,0.12100572533369224,0.04770392002689357,0.1687096453605858
2026-05-30,12h_prior,development,0.2508745502883543,0.7759842683562876,1,0.2036949313121743,0.13016418279933906,0.07353074851283525,0.44782684159924346,0.12251258646721885,-0.055305710066979055,0.0672068764002398
2026-05-30,24h_prior,development,0.18079308684855352,0.34197734518961376,0,0.23300047551117448,0.18481455793059978,0.048185917580574694,0.23168756159851056,0.07623903439579915,-0.04917377224019422,0.02706526215560493
2026-05-30,6h_prior,development,0.24123867994019396,0.37956219309636374,0,0.21572387344199423,0.17981161220854736,0.035912261233446874,0.1820895222039829,0.05761994877911314,-0.10313335951061864,-0.0455134107315055
2026-05-30,event_day_open,development,0.1976059927452962,-0.22610258295917696,0,0.24551463644948066,0.24336584480685058,0.0021487916426300713,0.008790719051515072,0.0032470809928917266,-0.06919616189505418,-0.06594908090216245
2026-05-31,12h_prior,development,0.44074610844285156,1.4478061612670903,1,0.21876519202722414,0.2389489463834864,-0.020183754356262268,-0.08825094356114493,-0.031129118977454517,-0.12107013397575589,-0.1521992529532104
2026-05-31,24h_prior,development,0.17031532378006417,-0.05929186652605978,1,0.23833167825223436,0.19145781511673665,0.04687386313549771,0.21899581184819694,0.07360183238174334,0.013194998517528353,0.08679683089927169
2026-05-31,6h_prior,development,0.631136532362082,2.1005238934116512,1,0.10710808179162608,0.2293641103734075,-0.12225602858178143,-0.7614723076245538,-0.20337630322125977,-0.29526202901452986,-0.4986383322357896
2026-05-31,event_day_open,development,0.3827912710895851,1.1739765402043094,1,0.14911014911014914,0.2688373784831286,-0.11972722937297947,-0.589421367235047,-0.1894147592439288,-0.23060198722736314,-0.42001674647129195
2026-06-01,12h_prior,june_external,0.3017876190583594,0.9080201760106892,1,0.3155216284987278,0.20542229033007064,0.11009933816865713,0.42915941954347736,0.16284309565127686,-0.02452213377904247,0.1383209618722344
2026-06-01,24h_prior,june_external,0.4901639757401349,1.75244397561357,1,0.291970802919708,0.12895959235426896,0.16301121056543905,0.8171546895392157,0.2574060478334783,-0.038916803432366726,0.2184892444011116
2026-06-01,6h_prior,june_external,0.3998228518483465,1.198281043192388,1,0.38784067085953877,0.15200497760498147,0.2358356932545573,0.9366813454608347,0.34435651375302845,0.02368177505783302,0.3680382888108615
2026-06-01,event_day_open,june_external,0.29847855316199234,0.8811078169058568,1,0.3425309229305423,0.16591170449330128,0.17661921843724104,0.7249061933508902,0.2634376973987055,0.017517421123662582,0.28095511852236804
2026-06-02,12h_prior,june_external,0.2288739239314363,0.5229532949584677,0,0.29497098646034814,0.178929064484795,0.11604192197555313,0.49988756101761944,0.17709157121511943,-0.015579340668355276,0.16151223054676414
2026-06-02,24h_prior,june_external,0.12526031724710382,0.024922899806394838,0,0.28120374938332504,0.21728755654036458,0.06391619284296046,0.25785787170118035,0.09597071924596323,-0.0024766138066473244,0.09349410543931591
2026-06-02,6h_prior,june_external,0.30387043525677687,0.652196471835067,1,0.47915668423574503,0.19811884555698694,0.2810378386787581,0.8831605701727729,0.3717356262745561,0.05136029372491735,0.42309591999947344
2026-06-02,event_day_open,june_external,0.20212326882484488,0.21270977150699366,1,0.39424613745338305,0.2601907721971572,0.13405536525622586,0.41556032741349913,0.1803799515520927,0.012658126130762708,0.19303807768285539
2026-06-03,12h_prior,june_external,0.24588634263760845,0.6115017507241891,0,0.3768252472915685,0.25793349231691254,0.11889175497465598,0.37907977497400214,0.16231592941175893,-0.01709869993493375,0.1452172294768252
2026-06-03,24h_prior,june_external,0.2547493594180647,0.8285726884308815,1,0.3424987940183309,0.1805658390176965,0.1619329550006344,0.6401726662163996,0.2391645083174223,0.0018675594129956216,0.24103206773041794
2026-06-03,6h_prior,june_external,0.44923802809713187,1.2178019683736387,1,0.5737704918032787,0.22048749357950917,0.3532829982237695,0.9563885014801674,0.4259681540083369,0.04430479945073402,0.4702729534590709
2026-06-03,event_day_open,june_external,0.43013074994506184,1.0372279400566509,1,0.5080605764533463,0.22611002269635716,0.2819505537569892,0.8095789785552797,0.3569013005316189,0.003178280387890531,0.3600795809195094
2026-06-04,12h_prior,june_external,0.16495441960015528,0.39936249025122983,0,0.5953533397870281,0.4685891152171457,0.1267642245698824,0.23942878016824853,0.11865860884418364,0.008324842180387561,0.1269834510245712
2026-06-04,24h_prior,june_external,0.1085384211871501,-0.11086792490535657,0,0.5730937348227294,0.6611439196848347,-0.08805018486210525,-0.14292225697208405,-0.06742551608104831,-0.04485484355759126,-0.11228035963863958
2026-06-04,6h_prior,june_external,0.08692880197180103,0.17442153407360728,0,0.7004830917874396,0.6425649653260647,0.05791812646137495,0.08630230313161696,0.03804942570714605,-0.001762358508033043,0.036287067199113
2026-06-04,event_day_open,june_external,0.08271339326434538,0.1533208662629555,0,0.7775061124694377,0.6971999762236328,0.08030613624580485,0.10901922617629634,0.04218432441050601,0.011259690114526853,0.05344401452503286
2026-06-05,12h_prior,june_external,0.21527173608033978,0.05540549860605104,0,0.38722168441432725,0.2498585952572146,0.13736308915711265,0.4381022181021301,0.18721486305746515,0.00903981176771414,0.1962546748251793
2026-06-05,24h_prior,june_external,0.16919877432442845,-0.3100131376238835,1,0.34651049292337727,0.21636855591982435,0.13014193700355292,0.4709298697253741,0.18702970429193422,0.07014554846705595,0.25717525275899017
2026-06-05,6h_prior,june_external,0.2429314781292353,0.37221514248084553,0,0.3882063882063882,0.2506594340884502,0.137546954117938,0.4374419450715895,0.18721986028916904,-0.0016469241701880105,0.185572936118981
2026-06-05,event_day_open,june_external,0.20018697491355975,-0.08504898696098451,0,0.3922495274102079,0.2574892030311282,0.1347603243790797,0.4209203975460869,0.18196164668223358,0.018105323496517205,0.20006697017875077
2026-06-06,6h_prior,june_external,0.23896899965875515,-0.5725705757888777,0,0.10727611940298508,0.07957530467514164,0.027700814727843442,0.29870226377415054,0.05022569277566513,-0.061763744762088985,-0.011538051986423853
2026-06-06,event_day_open,june_external,0.27038842782786526,0.7213251455841956,1,0.052256532066508314,0.20030906378474644,-0.14805253171823812,-1.3436965940370647,-0.2587120875457728,-0.12330356507382141,-0.3820156526195942
2026-06-07,6h_prior,june_external,0.14362894234657347,0.5115010177633836,0,0.10047846889952153,0.07477701077243044,0.025701458127091084,0.29543296961430476,0.04689859488185011,-0.020712362242215048,0.02618623263963506
2026-06-07,event_day_open,june_external,0.4623222096266666,1.662068029143482,1,0.05233111322549953,0.007670253200476404,0.044660860025023126,1.9202414667072283,0.0866420074227856,-0.03552377745201843,0.051118229970767176
