target_date,split,transition_order,transition,transition_family,early_rule,late_rule,events,market_update_total_variation,matern_update_total_variation,update_dot_product,update_cosine_similarity,event_sign_alignment_fraction,realised_probability_change_market,realised_probability_change_matern,distance_to_updated_matern_before,distance_to_updated_matern_after,market_movement_towards_updated_matern
2026-05-25,development,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.04657600476938289,0.04512216984134593,0.0013399374179406832,0.6796520612287936,0.9090909090909091,0.037651587855522584,0.021491050653863697,0.27883132995283505,0.3253882499202636,-0.046556919967428556
2026-05-26,development,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.018839212751170408,0.06839448888167747,-0.0004293994378724745,-0.3884129575047019,0.2727272727272727,-0.0037565775907497656,0.029759079564862706,0.3712854510921832,0.35388681663439053,0.01739863445779266
2026-05-27,development,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.023581070092697984,0.035067348639353735,-8.109291074411106e-05,-0.1269463757196563,0.8181818181818182,0.0005642198333228321,0.007908375531423373,0.2925792169624069,0.2881401344502347,0.004439082512172232
2026-05-28,development,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.029837647876620445,0.10964785062508861,0.004003878288121642,0.8521038958954368,0.9090909090909091,0.02561356246938018,0.10964785062508858,0.2310837977895632,0.25668513071230986,-0.02560133292274666
2026-05-29,development,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.07425279119212201,0.14625912341184402,-0.015444953679163027,-0.9892924528967603,0.45454545454545453,0.07423140638825865,-0.146259123408929,0.16069872679164254,0.23494795384978734,-0.0742492270581448
2026-05-30,development,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.050152235733162354,0.16505311160396913,-0.000277503441448605,-0.03722525521994106,0.6363636363636364,0.029790763007486426,0.06355423259830323,0.23930770135752397,0.1976059927452962,0.04170170861222777
2026-05-31,development,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.07291583240950324,0.22036650619160594,-0.005706420200304464,-0.44160814502777046,0.7272727272727273,0.04200206731852306,0.0394732681097211,0.45077415552816563,0.3827912710895851,0.06798288443858053
2026-06-01,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.08289798873788967,0.04465427320252332,0.00033364654587019675,0.10073776115419306,0.8181818181818182,-0.04530974792899645,0.013906726888319815,0.3651321545040305,0.29847855316199234,0.06665360134203818
2026-06-02,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.14379040251969533,0.1779709350646761,0.010136764235310788,0.4238573118084773,0.45454545454545453,-0.08491054678236198,0.06207192664017025,0.2458720355133208,0.20212326882484488,0.04374876668847591
2026-06-03,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.07637867867882012,0.03851412586570198,0.001021775606192377,0.31988642352791463,0.18181818181818182,-0.06570991534993231,0.005622529116847991,0.42316145225938306,0.43013074994506184,-0.006969297685678777
2026-06-04,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.07705845528743371,0.05463501089756813,0.00537008119100601,0.904098401748389,0.45454545454545453,0.07702302068199807,0.05463501089756817,0.044060723107812456,0.08271339326434538,-0.03865267015653292
2026-06-05,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.051823476681699725,0.14687762090297463,0.0012911685243992056,0.1925492350614237,0.7272727272727273,0.004043139203819712,0.006829768942678005,0.18120778121549552,0.20018697491355975,-0.018979193698064223
2026-06-06,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.07346691424114585,0.3169806158069747,-0.0014297389476780212,-0.07914448381248826,0.5454545454545454,-0.055019587336476765,0.12073375910960481,0.21558397174637228,0.27038842782786526,-0.05480445608149298
2026-06-07,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.10778251744749816,0.3665743407722266,0.006175202029515102,0.22215766725030975,0.7272727272727273,-0.048147355674022,-0.06710675757195404,0.49234246273309057,0.4623222096266666,0.030020253106423977
2026-06-08,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.10514605645825396,0.0626830712428391,-0.0006356762769874521,-0.13878715685735107,0.5454545454545454,-0.023995858230088263,0.020564289980036038,0.44013864269356984,0.4068272768013231,0.03331136589224676
2026-06-09,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.08037595798468676,0.6317378572979869,0.025693954627609764,0.698884847540852,0.8181818181818182,-0.06695011769655687,-0.2089511540053977,0.5178219541899908,0.4712241992382654,0.046597754951725356
2026-06-10,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.08262575962657842,0.11152728657850478,-0.0052305870448899625,-0.9182807801839465,0.2727272727272727,0.022755098062151508,-0.03439963817376321,0.12319201093256389,0.15865893017028612,-0.03546691923772223
2026-06-11,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.051567111831796825,0.20699666910849565,-0.001257274053448934,-0.17830741780204828,0.6363636363636364,0.029192325911890138,-0.006718626712665016,0.2687729233825521,0.2905614536026702,-0.02178853022011812
2026-06-12,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.04735529988866118,0.10491651487505446,0.0016884800068742102,0.5584283425609327,0.6363636363636364,0.019089854542390317,-0.027855468458356847,0.15119362686019439,0.1885367798519038,-0.03734315299170943
2026-06-13,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.06098494468270806,0.08482972274291141,0.002272860575359055,0.5506944527222236,0.7272727272727273,0.029384516881342415,0.006312927541941293,0.15237861899118663,0.19132580213588787,-0.03894718314470125
2026-06-14,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.18700794128053316,0.05789816988383391,-0.0035918310224357483,-0.40306499202903495,0.5454545454545454,0.12476810465324334,0.01207961477719538,0.17646314314613284,0.35043399483436677,-0.17397085168823392
2026-06-15,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.0861531174031174,0.11034428934637175,-0.004238216095175979,-0.5317426654140256,0.36363636363636365,-0.011395323895323883,0.031141717333127206,0.17146143596052613,0.20987216365503136,-0.03841072769450524
2026-06-16,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.20751648012922683,0.3442585496260108,0.03770895600023884,0.7638036771849421,0.8181818181818182,0.10650874875874727,0.12001716240354005,0.43479716957046416,0.30140262297534803,0.13339454659511613
2026-06-17,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.043477274953650086,0.18508782017807254,0.0013889638137347048,0.2591453159601434,0.5454545454545454,0.021360854216478375,0.0301832285029123,0.11654187282777069,0.15907400934857277,-0.04253213652080208
2026-06-18,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.17616826327102342,0.05828171687478598,0.0018346472024853692,0.24048121172774606,0.7272727272727273,0.09793812478913066,0.025218648371988894,0.08954977567720791,0.17373985316178273,-0.08419007748457481
2026-06-19,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.06021958042308297,0.03308383328502668,-0.0003046820986397812,-0.17382127558632277,0.6363636363636364,-0.006040465105795756,0.016777502602239536,0.22423396792662917,0.2098425978283615,0.014391370098267658
2026-06-20,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.09736550687248849,0.13166189413029444,-0.0029500125466359528,-0.3665725954755851,0.5454545454545454,-0.016201554107263344,0.027178870774793806,0.3787683345130291,0.4074099942131966,-0.02864165970016752
2026-06-21,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.0799812030075188,0.0575618107664918,8.610495153731663e-05,0.02068156779254368,0.5454545454545454,0.06801093643198913,-0.019085985433060143,0.3580169486299318,0.37448138937195513,-0.016464440742023356
2026-06-22,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.09758942038353803,0.05959061322030484,-0.0012180499803806182,-0.25409485911732427,0.36363636363636365,0.02740519284636933,-0.01134470757894776,0.3411024231975958,0.36370902536061545,-0.02260660216301963
2026-06-23,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.1095693779904306,0.0798152839576074,0.0002504787671344539,0.03516004928811467,0.7272727272727273,-0.08473818360685059,0.026625638353659026,0.36627039789173443,0.43346760034897713,-0.0671972024572427
2026-06-25,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.1180263067044121,0.10727956748787988,0.0031103996387641148,0.2430713478779251,0.45454545454545453,-0.0011878718061466564,0.04298351603535244,0.2787283308744134,0.29486294604937346,-0.016134615174960065
2026-06-26,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.030672172115941088,0.3440049291203673,0.002467691971232549,0.2998835723431127,0.2727272727272727,0.007463229081007938,0.10037773366364011,0.2841554291362127,0.2686340730522799,0.015521356083932847
2026-06-27,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.11415864811968444,0.1070401565334889,-0.007220228027940006,-0.7527720727280943,0.2727272727272727,-0.021325930749609923,0.01472436046093617,0.1801798346001277,0.1984569371697426,-0.0182771025696149
2026-06-28,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.09450658902850141,0.23386492240258913,-0.0015553369845728799,-0.08228346446206584,0.45454545454545453,0.08344825824905516,0.035127419596676396,0.322486458232122,0.3739111015392355,-0.05142464330711349
2026-06-29,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.09276051456182464,0.059013121134349214,-0.00097698338936675,-0.22687276529720374,0.45454545454545453,0.04569169345545521,0.020758973400853753,0.2276513891160595,0.2328309291105158,-0.005179539994456306
2026-06-30,june_external,3,6h_to_open,adjacent,6h_prior,event_day_open,11,0.05010814708002879,0.08191250763095584,-2.366409727171314e-05,-0.0074232599314602125,0.6363636363636364,0.03931225587678361,0.024390180558444385,0.3500961059157061,0.36411511682548847,-0.014019010909782359
2026-03-23,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.2911394991728907,0.23216169076864301,0.0345927272688581,0.6220706924255431,1.0,0.10298738225764079,0.09312908193613062,0.23088691842259387,0.08541343631594472,0.14547348210664915
2026-03-24,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.20739282303240766,0.07335831740333468,0.007946782468098143,0.6761808482425079,0.9090909090909091,0.09620243447003649,0.04034964059573792,0.2608383942785201,0.24074710626186402,0.020091288016656106
2026-03-27,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.5006878306878307,0.2438682536644292,0.029137250413281676,0.29619345787031304,0.9090909090909091,-0.11193415637860082,-0.018289530658773062,0.1369725082595877,0.5084551701579916,-0.37148266189840384
2026-03-28,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.08086971572925329,0.07692803945401938,0.003992392177440136,0.7406173396871997,0.6363636363636364,0.015648757461632523,0.02174121865341369,0.10221597989746188,0.17071916230761527,-0.0685031824101534
2026-03-29,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.16411595682982444,0.11634560574992647,-0.0002790110351505575,-0.017880125470429137,0.5454545454545454,0.049141658718525424,-0.008482780207088259,0.38310189133571987,0.42062755322283474,-0.03752566188711487
2026-04-03,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.2665100644620944,0.0641458694176241,0.0075212484038815215,0.6661722199445079,0.9090909090909091,0.06598970540286436,0.02350402070136079,0.19756031330838608,0.15289738495053587,0.04466292835785021
2026-04-04,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.19012373285629094,0.42388876989300467,-0.012730853214137453,-0.2329906100374334,0.2727272727272727,0.09336281720002648,-0.12175579391879987,0.4034610897658484,0.4910459219639296,-0.08758483219808122
2026-04-05,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.13379638495066484,0.07889236245399589,0.004719027507138257,0.6288823639234348,0.8181818181818182,0.09074661163003467,0.028898476640814907,0.30338760401555875,0.27660811184635387,0.026779492169204888
2026-04-06,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.1631593198563016,0.058758097292800085,0.005458943424348506,0.6196496541689926,0.7272727272727273,-0.004275942923158915,0.028061256108839472,0.08297035988097927,0.19843528685569384,-0.11546492697471457
2026-04-07,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.22879458528079571,0.2293396437005424,0.0174000621596984,0.3983995918535422,0.8181818181818182,0.13376873948886203,0.06361417091671828,0.25432989771184494,0.20948106848669704,0.04484882922514791
2026-04-08,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.26535834137682696,0.21011943089900004,0.02103952697574517,0.4081561363018922,0.6363636363636364,0.26528587522673686,0.07859092004334758,0.25910402256467113,0.36322264841310176,-0.10411862584843062
2026-04-09,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.2627374134514585,0.05331195972180729,0.0008005234892468396,0.061441686957015865,0.6363636363636364,0.21074425991450285,0.02515135765106366,0.24623448385725938,0.4940396286664164,-0.247805144809157
2026-04-10,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.3381126583358669,0.04904651715108739,-0.003206587936110612,-0.17234435646347043,0.7272727272727273,-0.20296193506916196,0.0246151980881176,0.36679962608899497,0.469123400055952,-0.10232377396695702
2026-04-11,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.17331755457429984,0.05683048307283366,0.00683280355194419,0.8046774058194893,0.8181818181818182,0.04953496519744595,0.01789410258139587,0.335601391545142,0.3295263903633122,0.006075001181829798
2026-04-12,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.3265188470066519,0.053809204950779115,0.006682619811292015,0.49198939112201884,0.8181818181818182,0.1583148558758315,0.0280886233478167,0.2823160560796675,0.16424150090310408,0.1180745551765634
2026-04-13,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.1217543809383175,0.05714985811513392,0.004092202342074059,0.7555870818045305,0.5454545454545454,0.028499148900844207,-0.003059158545119317,0.21681911801661904,0.26543702702437255,-0.04861790900775351
2026-04-15,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.12968006662449022,0.11875115935443638,0.00446539882653898,0.31197770343310244,0.45454545454545453,0.09480765037869443,0.018554353192071382,0.3610345382677002,0.4176389141959913,-0.056604375928291095
2026-04-19,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.17596457294105664,0.17696079517056973,0.009253087746025542,0.38891363616416946,0.7272727272727273,-0.019815011416355194,0.0690681232102675,0.13432370710108316,0.3020912885304786,-0.16776758142939546
2026-04-20,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.10901189069589938,0.13521781470737002,0.00477153800361194,0.5415952966364305,0.7272727272727273,0.0228050783933732,0.0377232511399834,0.15018396245174542,0.20646767778012515,-0.056283715328379724
2026-04-21,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.44021308912555995,0.28084793588856,-0.02907790103490073,-0.3206983967002167,0.5454545454545454,0.16791964068696202,0.08608816132438471,0.23343361791549705,0.3427742432043456,-0.10934062528884853
2026-04-22,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.23524685947998827,0.08151348717661958,0.009785661739505477,0.6869713814501702,0.7272727272727273,0.14241893076248907,0.03595524170759404,0.1531828830376939,0.3859465406479773,-0.2327636576102834
2026-04-23,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.27287105635561476,0.17653286966237067,0.014698464897081287,0.3477320875066506,0.45454545454545453,-0.03757833775314839,-0.06853939635801541,0.19385910066701276,0.34747918373824865,-0.1536200830712359
2026-04-24,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.31869688385269124,0.0565565408604049,0.007166238450305822,0.4490386081590893,0.9090909090909091,0.3087908344389859,0.029292363011440392,0.1633891278592529,0.3818423105693127,-0.21845318271005984
2026-04-25,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.24545852122438377,0.1491987540606077,-0.01942566482505858,-0.6660073672418497,0.2727272727272727,-0.11572603784358074,0.024335213231039238,0.27737075108258363,0.44520442564451396,-0.16783367456193032
2026-04-26,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.17189383251868273,0.07411251925511722,0.003248894256593887,0.34284687277509407,0.9090909090909091,0.09314194532665171,0.02654469542616611,0.27582648361827256,0.3896537156921933,-0.11382723207392076
2026-04-27,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.1631883668654109,0.10241868170849217,-0.00332352845885394,-0.2045019910608935,0.5454545454545454,-0.014403320401637776,0.029452035475513005,0.28027454513961303,0.3599345312447007,-0.07965998610508768
2026-04-28,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.19225922424546732,0.3553268418378278,-0.009416723720433152,-0.1824854136222639,0.6363636363636364,-0.09541004056079018,0.12148776402671779,0.1813163295052332,0.3407194504109078,-0.1594031209056746
2026-04-29,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.10100424537645986,0.05792847755089391,-0.001206836490486373,-0.20285953661070794,0.6363636363636364,0.05064568299956969,-0.009018971557381905,0.24729795998511975,0.2781228124044251,-0.030824852419305354
2026-05-01,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.2003458740163062,0.08960356290964958,0.006826303938423055,0.5056720591363183,0.6363636363636364,0.09416572865144573,0.03533187462788892,0.5103417642109415,0.4347316718146225,0.07561009239631894
2026-05-02,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.23209386063450818,0.04381085914525865,0.0005081707701564535,0.06428973972964508,0.6363636363636364,-0.10590242969058272,0.020195469606169886,0.12967242557143802,0.31520368742779387,-0.18553126185635585
2026-05-03,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.15375225518167318,0.10858816919845889,-0.011876486500214781,-0.6806167064768285,0.6363636363636364,0.0034111808061312865,0.005048704694589012,0.2879956037470899,0.42086315992566187,-0.132867556178572
2026-05-04,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.1820765046571498,0.04620248672105533,-0.011865315033332411,-0.9744725683843568,0.36363636363636365,-0.18202953686824658,0.046202486721055314,0.1902106936488061,0.3722402305170527,-0.18202953686824658
2026-05-05,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.21395523838269404,0.22442121621384958,0.016641046833863873,0.5227055102594328,0.6363636363636364,0.05718207716065971,0.0732476242724513,0.5201865357778084,0.43425941788156497,0.08592711789624341
2026-05-07,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.46650038667218746,0.21297417775903452,-0.05279820900161877,-0.795911742320758,0.09090909090909091,-0.2264886879215877,0.08146653422615267,0.17854326969002146,0.3042929466102848,-0.12574967692026331
2026-05-08,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.2863404791132137,0.2846719587180865,0.02685135483596334,0.3435007252208059,0.8181818181818182,0.08374646794057888,0.08662556526247664,0.55727310516025,0.458243263368389,0.09902984179186097
2026-05-09,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.5540373292889693,0.32692133910875576,-0.10449553756879543,-0.6049294207246905,0.0,0.38250001788486443,-0.10844612232530473,0.34289155413190475,0.7897790429563971,-0.44688748882449236
2026-05-10,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.21635264546417668,0.060318873445428245,0.004716011056636578,0.41779842507454684,0.9090909090909091,0.04045576351814534,0.021651890196053097,0.29652472563544086,0.28911303020039514,0.007411695435045718
2026-05-11,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.09806857107903108,0.05334339817770776,0.004114615823866135,0.7447266881097981,0.8181818181818182,-0.006138802474745686,0.013316153409332093,0.2954260556584228,0.19960282541284835,0.09582323024557443
2026-05-12,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.2270021677188227,0.03326742919626357,0.00520450896192473,0.6976189499383297,0.6363636363636364,-0.050844300722440866,-0.006689765772116052,0.15309137237377363,0.22431457105588112,-0.0712231986821075
2026-05-13,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.63503530959587,0.09165048286062769,0.032132616179704206,0.5287198971143966,0.8181818181818182,0.63503530959587,0.050819504192829906,0.22796591728299687,0.45923772169964405,-0.2312718044166472
2026-05-14,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.26659728242156205,0.04273847919483081,0.0030319341763343504,0.33985313382188626,0.8181818181818182,0.1272577996715928,0.014743261836464128,0.16580473973628676,0.2635094898372287,-0.09770475010094196
2026-05-15,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.15292600088398817,0.30079248713861306,0.0566242098310058,0.9728764801761526,0.36363636363636365,0.0868704492055738,0.112647540667967,0.10361945228226245,0.19427560536107935,-0.0906561530788169
2026-05-16,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.384624178853247,0.11152676433560946,0.023811759575251945,0.658703366189632,0.5454545454545454,0.030268358949158095,0.045861677964286196,0.44281712974668663,0.31002180143005836,0.13279532831662827
2026-05-22,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.3278285200481996,0.02857462225948887,0.0016334806309828795,0.16103206530502975,0.8181818181818182,0.3278285200481996,0.008795991576138917,0.05140807660108261,0.2911013236044624,-0.2396932470033798
2026-05-23,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.11288696904247664,0.26745648793209603,-0.008698372874687318,-0.3341408049475242,0.2727272727272727,-0.022154495861905404,0.03276328328375813,0.4322682193943964,0.5055477672217626,-0.07327954782736623
2026-05-24,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.06435406080069855,0.09832451628149597,0.002691165180313749,0.4168978244494021,0.5454545454545454,0.0035859179231741423,0.029738313224888457,0.12466984121139828,0.14032237972080047,-0.015652538509402195
2026-05-25,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.2205539660260563,0.12461085382556232,0.01723484121187309,0.7480795747596583,0.9090909090909091,0.16965153314618872,0.05037329601998347,0.10797493617828607,0.3253882499202636,-0.21741331374197753
2026-05-26,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.15335547274147987,0.07457336963464102,0.004301699227917723,0.463305037887653,0.6363636363636364,0.08403708601310333,0.032879950608338204,0.20099341638194107,0.35388681663439053,-0.15289340025244946
2026-05-27,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.13811664200563945,0.04149107267467615,0.0018270751552301333,0.3712559246581817,0.9090909090909091,0.12548870711075125,0.010648229295741524,0.15243306658124933,0.2881401344502347,-0.13570706786898534
2026-05-28,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.4655273956624331,0.16475262303822885,0.09370444396209045,0.8997631842972678,1.0,0.46552739566243306,0.16475262303822885,0.2343243387810459,0.25668513071230986,-0.022360791931263974
2026-05-29,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.18885761447859056,0.1443039063764369,-0.037818493692279374,-0.991036125209805,0.18181818181818182,0.1888576144785905,-0.14430390619597122,0.04937720109353794,0.23494795384978734,-0.1855707527562494
2026-05-30,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.05836327167852754,0.14977842676244812,-0.0017013802677186343,-0.2211311865624071,0.8181818181818182,0.01251416093830618,0.0585512868762508,0.1591263961956063,0.1976059927452962,-0.03847959654968988
2026-05-31,development,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.2557780958972617,0.2604161274062558,-0.062041708990323866,-0.7662176065221015,0.18181818181818182,-0.08922152914208523,0.07737956336639196,0.2789178198678961,0.3827912710895851,-0.103873451221689
2026-06-01,june_external,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.2526519755255683,0.1009577069325735,0.0023341853810477002,0.09962729568449452,0.8181818181818182,0.05056012001083432,0.03695211213903232,0.4347057064098451,0.29847855316199234,0.13622715324785278
2026-06-02,june_external,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.20594641492751428,0.11370428544278768,0.01919149404259635,0.9187217340217035,1.0,0.11304238807005801,0.042903215656792615,0.1493566612492041,0.20212326882484488,-0.05276660757564078
2026-06-03,june_external,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.2621793543950638,0.09532688669414811,0.011591234420318886,0.5298488846007476,0.9090909090909091,0.16556178243501546,0.04554418367866067,0.17130363575373883,0.43013074994506184,-0.258827114191323
2026-06-04,june_external,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.20441237764670822,0.03605605653879819,0.008933734725004187,0.8921090109627138,1.0,0.20441237764670828,0.036056056538798176,0.1265209144519125,0.08271339326434538,0.04380752118756712
2026-06-05,june_external,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.11782454625383212,0.10663378523567146,0.011178288108999856,0.8342577518435464,0.6363636363636364,0.04573903448683064,0.041120647111303865,0.10127257548565126,0.20018697491355975,-0.09891439942790849
2026-06-09,june_external,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.1728751536636268,0.7556098916868236,0.04424979395890495,0.47230808534685004,0.7272727272727273,-0.12539666657137138,-0.1750277603657059,0.5194835034591567,0.4712241992382654,0.04825930422089131
2026-06-10,june_external,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.21558343710574432,0.2497190520307881,0.025091631495085493,0.6711864658505842,0.8181818181818182,0.13119830112982495,0.09287215883261384,0.09316779055579599,0.15865893017028612,-0.06549113961449013
2026-06-11,june_external,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.1274873774873775,0.37392878300613336,-0.014303603686660716,-0.4369570316716946,0.45454545454545453,0.08059845559845563,0.026994815468543598,0.1791241540203767,0.2905614536026702,-0.11143729958229351
2026-06-12,june_external,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.20197887003127202,0.10720786741878388,-0.00039820499842479806,-0.024771008980265803,0.36363636363636365,-0.1160269778264191,0.04264014603908947,0.176021262855544,0.1885367798519038,-0.012515516996359805
2026-06-13,june_external,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.13315597796405126,0.04686606721724544,0.0014604062571159982,0.2736083148908077,0.8181818181818182,0.00457363416486789,0.02318915377360367,0.17297113906705958,0.19132580213588787,-0.018354663068828297
2026-06-14,june_external,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.25618033039987653,0.23413168839547088,5.5143351471320523e-05,0.0012728725763254411,0.36363636363636365,0.19389223405897793,0.028877002149098413,0.18635621986102566,0.35043399483436677,-0.1640777749733411
2026-06-15,june_external,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.16084896545206556,0.1348717507795953,0.007300485071696837,0.5108748028661934,0.5454545454545454,0.06629457075675965,0.025967779850478323,0.07745661464682381,0.20987216365503136,-0.13241554900820757
2026-06-16,june_external,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.15087514225472634,0.04453102194675539,0.004382324126148579,0.9117653281444614,0.9090909090909091,0.08847582331301332,0.022632706336597308,0.39582359110146725,0.30140262297534803,0.09442096812611922
2026-06-17,june_external,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.16130248625504787,0.18672041501747838,-0.012184433260277792,-0.5934858443599256,0.2727272727272727,0.015326229747482045,0.03275899163770671,0.14388240549120207,0.15907400934857277,-0.0151916038573707
2026-06-18,june_external,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.1467594803755554,0.3996264771433093,0.015832082818465685,0.4151610168245058,0.5454545454545454,0.075756166043291,0.14352978483085305,0.062496902142802735,0.17373985316178273,-0.11124295101897999
2026-06-19,june_external,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.13070261313386525,0.037331924674283645,0.00214997440045166,0.5779567238325523,0.8181818181818182,0.06938297369279806,0.01885752837729171,0.09010492456714066,0.2098425978283615,-0.11973767326122085
2026-06-20,june_external,4,24h_to_open,endpoint,24h_prior,event_day_open,11,0.20511238124915818,0.04509580540947073,-0.007209270240134239,-0.8343927708752261,0.36363636363636365,-0.10203550077035817,0.020736710156724875,0.2276733091729658,0.4074099942131966,-0.17973668504023083
