scope_type,scope_value,split,model,benchmark,metric,dates,point_model_minus_market,bootstrap_method,block_length_days,bootstrap_lower_95,bootstrap_upper_95,bootstrap_replications,seed,bootstrap_unit
decision_rule,24h_prior,development,static,market,binary_brier,55,-0.0009606377627871539,circular_moving_block,3.0,-0.005252040135188042,0.003173145188364869,10000,20281904,settlement_date
decision_rule,24h_prior,development,static,market,binary_log,55,-0.0009966800674641664,circular_moving_block,3.0,-0.016226701608673514,0.013557294690048554,10000,20281904,settlement_date
decision_rule,24h_prior,development,static,market,categorical_log,55,0.0002204641128138633,circular_moving_block,3.0,-0.1359416940691983,0.1318944660608252,10000,20281904,settlement_date
decision_rule,24h_prior,development,static,market,multiclass_brier,55,-0.011188888656177754,circular_moving_block,3.0,-0.057687832649118004,0.03348311142975575,10000,20281904,settlement_date
decision_rule,24h_prior,development,static,market,binary_brier,55,-0.0009606377627871539,circular_moving_block,5.0,-0.004813222781867863,0.002887977782999496,10000,20282004,settlement_date
decision_rule,24h_prior,development,static,market,binary_log,55,-0.0009966800674641664,circular_moving_block,5.0,-0.015342933494779009,0.013704988997549067,10000,20282004,settlement_date
decision_rule,24h_prior,development,static,market,categorical_log,55,0.0002204641128138633,circular_moving_block,5.0,-0.1296140359083787,0.13581367030959027,10000,20282004,settlement_date
decision_rule,24h_prior,development,static,market,multiclass_brier,55,-0.011188888656177754,circular_moving_block,5.0,-0.05210771375862681,0.029852326824377634,10000,20282004,settlement_date
decision_rule,24h_prior,development,static,market,binary_brier,55,-0.0009606377627871539,circular_moving_block,7.0,-0.004818501619726414,0.003043822180190494,10000,20282104,settlement_date
decision_rule,24h_prior,development,static,market,binary_log,55,-0.0009966800674641664,circular_moving_block,7.0,-0.015636534792964868,0.014245494040397131,10000,20282104,settlement_date
decision_rule,24h_prior,development,static,market,categorical_log,55,0.0002204641128138633,circular_moving_block,7.0,-0.13264860695854738,0.14090179940060982,10000,20282104,settlement_date
decision_rule,24h_prior,development,static,market,multiclass_brier,55,-0.011188888656177754,circular_moving_block,7.0,-0.05186919474501541,0.0313935623997335,10000,20282104,settlement_date
decision_rule,24h_prior,june_external,static,market,binary_brier,27,0.010152566232573303,ordinary_date,,0.004007767123886201,0.01577629117012991,10000,20282804,settlement_date
decision_rule,24h_prior,june_external,static,market,binary_log,27,0.039867684854341036,ordinary_date,,0.021848786846998557,0.0565579954446078,10000,20282804,settlement_date
decision_rule,24h_prior,june_external,static,market,categorical_log,27,0.3721484788303442,ordinary_date,,0.21766547924979998,0.5173179422962397,10000,20282804,settlement_date
decision_rule,24h_prior,june_external,static,market,multiclass_brier,27,0.10947444231456326,ordinary_date,,0.04416718718804381,0.17002945413422452,10000,20282804,settlement_date
decision_rule,24h_prior,june_external,static,market,binary_brier,27,0.010152566232573303,circular_moving_block,3.0,0.004229243036803513,0.01513770454457113,10000,20282904,settlement_date
decision_rule,24h_prior,june_external,static,market,binary_log,27,0.039867684854341036,circular_moving_block,3.0,0.022570546044971912,0.05550589873480558,10000,20282904,settlement_date
decision_rule,24h_prior,june_external,static,market,categorical_log,27,0.3721484788303442,circular_moving_block,3.0,0.2219334593842719,0.5090679025329148,10000,20282904,settlement_date
decision_rule,24h_prior,june_external,static,market,multiclass_brier,27,0.10947444231456326,circular_moving_block,3.0,0.04659278668368211,0.16230287517270356,10000,20282904,settlement_date
decision_rule,24h_prior,june_external,static,market,binary_brier,27,0.010152566232573303,circular_moving_block,5.0,0.005020934325879719,0.014986200496908533,10000,20283004,settlement_date
decision_rule,24h_prior,june_external,static,market,binary_log,27,0.039867684854341036,circular_moving_block,5.0,0.025283161998175187,0.05498769098468543,10000,20283004,settlement_date
decision_rule,24h_prior,june_external,static,market,categorical_log,27,0.3721484788303442,circular_moving_block,5.0,0.24422940748199087,0.5066442303105073,10000,20283004,settlement_date
decision_rule,24h_prior,june_external,static,market,multiclass_brier,27,0.10947444231456326,circular_moving_block,5.0,0.055401444992273466,0.16113969027299546,10000,20283004,settlement_date
decision_rule,24h_prior,june_external,static,market,binary_brier,27,0.010152566232573303,circular_moving_block,7.0,0.0056830032630657,0.014253062789489119,10000,20283104,settlement_date
decision_rule,24h_prior,june_external,static,market,binary_log,27,0.039867684854341036,circular_moving_block,7.0,0.02832395246277648,0.0526029560429238,10000,20283104,settlement_date
decision_rule,24h_prior,june_external,static,market,categorical_log,27,0.3721484788303442,circular_moving_block,7.0,0.26960462820389663,0.48833980101936186,10000,20283104,settlement_date
decision_rule,24h_prior,june_external,static,market,multiclass_brier,27,0.10947444231456326,circular_moving_block,7.0,0.06266274939713344,0.15281720312444325,10000,20283104,settlement_date
decision_rule,24h_prior,all_exact_support,static,market,binary_brier,82,0.0026985879430022645,ordinary_date,,-0.0013607551694567472,0.006635972276000749,10000,20283804,settlement_date
decision_rule,24h_prior,all_exact_support,static,market,binary_log,82,0.012458659601910718,ordinary_date,,-0.001407114695616438,0.02556722504928252,10000,20283804,settlement_date
decision_rule,24h_prior,all_exact_support,static,market,categorical_log,82,0.1226845665198056,ordinary_date,,-0.0007457734235525452,0.23949285545197144,10000,20283804,settlement_date
decision_rule,24h_prior,all_exact_support,static,market,multiclass_brier,82,0.028541720321993064,ordinary_date,,-0.015165963033656653,0.07092582426293566,10000,20283804,settlement_date
decision_rule,24h_prior,all_exact_support,static,market,binary_brier,82,0.0026985879430022645,circular_moving_block,3.0,-0.001199172318626383,0.006477015695431301,10000,20283904,settlement_date
decision_rule,24h_prior,all_exact_support,static,market,binary_log,82,0.012458659601910718,circular_moving_block,3.0,-0.0012006094153070791,0.02528812080829896,10000,20283904,settlement_date
decision_rule,24h_prior,all_exact_support,static,market,categorical_log,82,0.1226845665198056,circular_moving_block,3.0,0.001417752444195399,0.23765428362846144,10000,20283904,settlement_date
decision_rule,24h_prior,all_exact_support,static,market,multiclass_brier,82,0.028541720321993064,circular_moving_block,3.0,-0.013149875844739263,0.06909710642910503,10000,20283904,settlement_date
decision_rule,24h_prior,all_exact_support,static,market,binary_brier,82,0.0026985879430022645,circular_moving_block,5.0,-0.001034734086954576,0.006352824477228427,10000,20284004,settlement_date
decision_rule,24h_prior,all_exact_support,static,market,binary_log,82,0.012458659601910718,circular_moving_block,5.0,-0.0011933785415292424,0.025437790936603016,10000,20284004,settlement_date
decision_rule,24h_prior,all_exact_support,static,market,categorical_log,82,0.1226845665198056,circular_moving_block,5.0,-0.0023907843944005478,0.2403231624282975,10000,20284004,settlement_date
decision_rule,24h_prior,all_exact_support,static,market,multiclass_brier,82,0.028541720321993064,circular_moving_block,5.0,-0.011230851813140208,0.06759533976370774,10000,20284004,settlement_date
decision_rule,24h_prior,all_exact_support,static,market,binary_brier,82,0.0026985879430022645,circular_moving_block,7.0,-0.001112987889027661,0.006454685751280373,10000,20284104,settlement_date
decision_rule,24h_prior,all_exact_support,static,market,binary_log,82,0.012458659601910718,circular_moving_block,7.0,-0.0016120719425400695,0.025827185085287713,10000,20284104,settlement_date
decision_rule,24h_prior,all_exact_support,static,market,categorical_log,82,0.1226845665198056,circular_moving_block,7.0,-0.005807543983004036,0.24530678593399802,10000,20284104,settlement_date
decision_rule,24h_prior,all_exact_support,static,market,multiclass_brier,82,0.028541720321993064,circular_moving_block,7.0,-0.011566864248595165,0.06857308126613014,10000,20284104,settlement_date
decision_rule,12h_prior,development,static,market,binary_brier,60,0.00066698490154113,ordinary_date,,-0.004388432110874679,0.005446881694650189,10000,20284804,settlement_date
decision_rule,12h_prior,development,static,market,binary_log,60,0.0024782465267634414,ordinary_date,,-0.015866010325131078,0.01928734306052205,10000,20284804,settlement_date
decision_rule,12h_prior,development,static,market,categorical_log,60,0.026867580887097963,ordinary_date,,-0.14049187834054475,0.18092103517523506,10000,20284804,settlement_date
decision_rule,12h_prior,development,static,market,multiclass_brier,60,0.008379719771030823,ordinary_date,,-0.045039386685096904,0.05892416956213578,10000,20284804,settlement_date
decision_rule,12h_prior,development,static,market,binary_brier,60,0.00066698490154113,circular_moving_block,3.0,-0.004033749085205574,0.0051774463877884746,10000,20284904,settlement_date
decision_rule,12h_prior,development,static,market,binary_log,60,0.0024782465267634414,circular_moving_block,3.0,-0.014691369941277798,0.018463560280199385,10000,20284904,settlement_date
decision_rule,12h_prior,development,static,market,categorical_log,60,0.026867580887097963,circular_moving_block,3.0,-0.13118075169341256,0.1699870376268593,10000,20284904,settlement_date
decision_rule,12h_prior,development,static,market,multiclass_brier,60,0.008379719771030823,circular_moving_block,3.0,-0.04117756497783699,0.056324170122731665,10000,20284904,settlement_date
decision_rule,12h_prior,development,static,market,binary_brier,60,0.00066698490154113,circular_moving_block,5.0,-0.003990320955395603,0.00514880643693864,10000,20285004,settlement_date
decision_rule,12h_prior,development,static,market,binary_log,60,0.0024782465267634414,circular_moving_block,5.0,-0.015196576614361511,0.019034979962343542,10000,20285004,settlement_date
decision_rule,12h_prior,development,static,market,categorical_log,60,0.026867580887097963,circular_moving_block,5.0,-0.13497960147143817,0.17692138043351752,10000,20285004,settlement_date
decision_rule,12h_prior,development,static,market,multiclass_brier,60,0.008379719771030823,circular_moving_block,5.0,-0.04077366191401923,0.05654019620883897,10000,20285004,settlement_date
decision_rule,12h_prior,development,static,market,binary_brier,60,0.00066698490154113,circular_moving_block,7.0,-0.0034788201846789146,0.005089808768460771,10000,20285104,settlement_date
decision_rule,12h_prior,development,static,market,binary_log,60,0.0024782465267634414,circular_moving_block,7.0,-0.013739175606709219,0.01932727698746609,10000,20285104,settlement_date
decision_rule,12h_prior,development,static,market,categorical_log,60,0.026867580887097963,circular_moving_block,7.0,-0.12241046903794715,0.18162919272149672,10000,20285104,settlement_date
decision_rule,12h_prior,development,static,market,multiclass_brier,60,0.008379719771030823,circular_moving_block,7.0,-0.036142401615507885,0.056382802354109106,10000,20285104,settlement_date
decision_rule,12h_prior,june_external,static,market,binary_brier,28,0.006850782213798612,ordinary_date,,-0.00028667310657836255,0.01364247615730586,10000,20285804,settlement_date
decision_rule,12h_prior,june_external,static,market,binary_log,28,0.02605619857573496,ordinary_date,,0.0035091144979138367,0.04651865715831444,10000,20285804,settlement_date
decision_rule,12h_prior,june_external,static,market,categorical_log,28,0.2372599779537885,ordinary_date,,0.041395475493306355,0.41439762167421157,10000,20285804,settlement_date
decision_rule,12h_prior,june_external,static,market,multiclass_brier,28,0.07302463536414708,ordinary_date,,-0.006096846036356292,0.14815354930085484,10000,20285804,settlement_date
decision_rule,12h_prior,june_external,static,market,binary_brier,28,0.006850782213798612,circular_moving_block,3.0,4.1884618439207804e-05,0.013669366973092349,10000,20285904,settlement_date
decision_rule,12h_prior,june_external,static,market,binary_log,28,0.02605619857573496,circular_moving_block,3.0,0.0033929506793738194,0.04808516008973153,10000,20285904,settlement_date
decision_rule,12h_prior,june_external,static,market,categorical_log,28,0.2372599779537885,circular_moving_block,3.0,0.03318644853502786,0.4310435003629783,10000,20285904,settlement_date
decision_rule,12h_prior,june_external,static,market,multiclass_brier,28,0.07302463536414708,circular_moving_block,3.0,-0.0024665686721815528,0.1490209003797183,10000,20285904,settlement_date
decision_rule,12h_prior,june_external,static,market,binary_brier,28,0.006850782213798612,circular_moving_block,5.0,0.0005221420293591243,0.013094726835663319,10000,20286004,settlement_date
decision_rule,12h_prior,june_external,static,market,binary_log,28,0.02605619857573496,circular_moving_block,5.0,0.004249205766999522,0.0466995464107021,10000,20286004,settlement_date
decision_rule,12h_prior,june_external,static,market,categorical_log,28,0.2372599779537885,circular_moving_block,5.0,0.037396306134929364,0.42337386858718445,10000,20286004,settlement_date
decision_rule,12h_prior,june_external,static,market,multiclass_brier,28,0.07302463536414708,circular_moving_block,5.0,0.0028929319776845935,0.14206981801723192,10000,20286004,settlement_date
decision_rule,12h_prior,june_external,static,market,binary_brier,28,0.006850782213798612,circular_moving_block,7.0,0.0024681295565197763,0.012196063291410247,10000,20286104,settlement_date
decision_rule,12h_prior,june_external,static,market,binary_log,28,0.02605619857573496,circular_moving_block,7.0,0.008255250765809559,0.0444965091125777,10000,20286104,settlement_date
decision_rule,12h_prior,june_external,static,market,categorical_log,28,0.2372599779537885,circular_moving_block,7.0,0.06618242061787658,0.4060610427823813,10000,20286104,settlement_date
decision_rule,12h_prior,june_external,static,market,multiclass_brier,28,0.07302463536414708,circular_moving_block,7.0,0.024002303726485295,0.13168732058460722,10000,20286104,settlement_date
decision_rule,12h_prior,all_exact_support,static,market,binary_brier,88,0.002634556773623056,ordinary_date,,-0.001543047300134901,0.006638061832629366,10000,20286804,settlement_date
decision_rule,12h_prior,all_exact_support,static,market,binary_log,88,0.009980322178708924,ordinary_date,,-0.004464468259854653,0.023713571570763925,10000,20286804,settlement_date
decision_rule,12h_prior,all_exact_support,static,market,categorical_log,88,0.09381061631740857,ordinary_date,,-0.037853245898903785,0.2164994005036055,10000,20286804,settlement_date
decision_rule,12h_prior,all_exact_support,static,market,multiclass_brier,88,0.02894855655065872,ordinary_date,,-0.015710731559716286,0.07153154211053418,10000,20286804,settlement_date
decision_rule,12h_prior,all_exact_support,static,market,binary_brier,88,0.002634556773623056,circular_moving_block,3.0,-0.001197624560693212,0.0064556582597609284,10000,20286904,settlement_date
decision_rule,12h_prior,all_exact_support,static,market,binary_log,88,0.009980322178708924,circular_moving_block,3.0,-0.0036459856485083486,0.023301871996356423,10000,20286904,settlement_date
decision_rule,12h_prior,all_exact_support,static,market,categorical_log,88,0.09381061631740857,circular_moving_block,3.0,-0.029401656686260564,0.21250455516604635,10000,20286904,settlement_date
decision_rule,12h_prior,all_exact_support,static,market,multiclass_brier,88,0.02894855655065872,circular_moving_block,3.0,-0.011997849930684966,0.06984979739027619,10000,20286904,settlement_date
decision_rule,12h_prior,all_exact_support,static,market,binary_brier,88,0.002634556773623056,circular_moving_block,5.0,-0.0011338947075038264,0.006279336998275377,10000,20287004,settlement_date
decision_rule,12h_prior,all_exact_support,static,market,binary_log,88,0.009980322178708924,circular_moving_block,5.0,-0.003748608674625161,0.023181437702607624,10000,20287004,settlement_date
decision_rule,12h_prior,all_exact_support,static,market,categorical_log,88,0.09381061631740857,circular_moving_block,5.0,-0.03234452177615166,0.21298380837788675,10000,20287004,settlement_date
decision_rule,12h_prior,all_exact_support,static,market,multiclass_brier,88,0.02894855655065872,circular_moving_block,5.0,-0.011371666197272194,0.06832892196950244,10000,20287004,settlement_date
decision_rule,12h_prior,all_exact_support,static,market,binary_brier,88,0.002634556773623056,circular_moving_block,7.0,-0.0007057437741110272,0.005827313313723938,10000,20287104,settlement_date
decision_rule,12h_prior,all_exact_support,static,market,binary_log,88,0.009980322178708924,circular_moving_block,7.0,-0.0032645896156998505,0.02247017815700466,10000,20287104,settlement_date
decision_rule,12h_prior,all_exact_support,static,market,categorical_log,88,0.09381061631740857,circular_moving_block,7.0,-0.030157436392408987,0.2095102995347541,10000,20287104,settlement_date
decision_rule,12h_prior,all_exact_support,static,market,multiclass_brier,88,0.02894855655065872,circular_moving_block,7.0,-0.006924726294960006,0.06356858165439234,10000,20287104,settlement_date
decision_rule,6h_prior,development,static,market,binary_brier,58,0.0015511578453450278,ordinary_date,,-0.005161452693841639,0.00824990971566236,10000,20287804,settlement_date
decision_rule,6h_prior,development,static,market,binary_log,58,0.0037802013586047327,ordinary_date,,-0.018782669977956072,0.02547900465902112,10000,20287804,settlement_date
decision_rule,6h_prior,development,static,market,categorical_log,58,0.030330067720048596,ordinary_date,,-0.16849647101187967,0.2174330155161492,10000,20287804,settlement_date
decision_rule,6h_prior,development,static,market,multiclass_brier,58,0.017369617470347605,ordinary_date,,-0.05501345197789062,0.08904680072123755,10000,20287804,settlement_date
decision_rule,6h_prior,development,static,market,binary_brier,58,0.0015511578453450278,circular_moving_block,3.0,-0.00536052703730605,0.00825803038236281,10000,20287904,settlement_date
decision_rule,6h_prior,development,static,market,binary_log,58,0.0037802013586047327,circular_moving_block,3.0,-0.020112703887576775,0.026329015584220256,10000,20287904,settlement_date
decision_rule,6h_prior,development,static,market,categorical_log,58,0.030330067720048596,circular_moving_block,3.0,-0.1812713542271225,0.22581213992455493,10000,20287904,settlement_date
decision_rule,6h_prior,development,static,market,multiclass_brier,58,0.017369617470347605,circular_moving_block,3.0,-0.05745103674144189,0.08971241644704829,10000,20287904,settlement_date
decision_rule,6h_prior,development,static,market,binary_brier,58,0.0015511578453450278,circular_moving_block,5.0,-0.005059875149193845,0.00778979848665647,10000,20288004,settlement_date
decision_rule,6h_prior,development,static,market,binary_log,58,0.0037802013586047327,circular_moving_block,5.0,-0.02004060807490258,0.025398250053010742,10000,20288004,settlement_date
decision_rule,6h_prior,development,static,market,categorical_log,58,0.030330067720048596,circular_moving_block,5.0,-0.18122946238468685,0.22040429979779272,10000,20288004,settlement_date
decision_rule,6h_prior,development,static,market,multiclass_brier,58,0.017369617470347605,circular_moving_block,5.0,-0.05311619154496723,0.08464776252743102,10000,20288004,settlement_date
decision_rule,6h_prior,development,static,market,binary_brier,58,0.0015511578453450278,circular_moving_block,7.0,-0.004485400066188035,0.007517270253955957,10000,20288104,settlement_date
decision_rule,6h_prior,development,static,market,binary_log,58,0.0037802013586047327,circular_moving_block,7.0,-0.017751229775072548,0.02472472563529687,10000,20288104,settlement_date
decision_rule,6h_prior,development,static,market,categorical_log,58,0.030330067720048596,circular_moving_block,7.0,-0.1581676388497136,0.2127094181904353,10000,20288104,settlement_date
decision_rule,6h_prior,development,static,market,multiclass_brier,58,0.017369617470347605,circular_moving_block,7.0,-0.0475715607082142,0.08155566873073095,10000,20288104,settlement_date
decision_rule,6h_prior,june_external,static,market,binary_brier,29,0.012380726021959165,ordinary_date,,0.0058909949996404105,0.018735851483109453,10000,20288804,settlement_date
decision_rule,6h_prior,june_external,static,market,binary_log,29,0.04497040813286667,ordinary_date,,0.026591206925544023,0.06263113515966566,10000,20288804,settlement_date
decision_rule,6h_prior,june_external,static,market,categorical_log,29,0.4008515652036908,ordinary_date,,0.24904299061728435,0.5490710916516782,10000,20288804,settlement_date
decision_rule,6h_prior,june_external,static,market,multiclass_brier,29,0.13449047921406257,ordinary_date,,0.06402391996136192,0.20319507824586888,10000,20288804,settlement_date
decision_rule,6h_prior,june_external,static,market,binary_brier,29,0.012380726021959165,circular_moving_block,3.0,0.005991562701519346,0.0198612888545443,10000,20288904,settlement_date
decision_rule,6h_prior,june_external,static,market,binary_log,29,0.04497040813286667,circular_moving_block,3.0,0.02564197204235994,0.06644693664118954,10000,20288904,settlement_date
decision_rule,6h_prior,june_external,static,market,categorical_log,29,0.4008515652036908,circular_moving_block,3.0,0.2357096824838233,0.5789200356434688,10000,20288904,settlement_date
decision_rule,6h_prior,june_external,static,market,multiclass_brier,29,0.13449047921406257,circular_moving_block,3.0,0.06501575721613873,0.21549747675060316,10000,20288904,settlement_date
decision_rule,6h_prior,june_external,static,market,binary_brier,29,0.012380726021959165,circular_moving_block,5.0,0.00556247943352882,0.020656836592920044,10000,20289004,settlement_date
decision_rule,6h_prior,june_external,static,market,binary_log,29,0.04497040813286667,circular_moving_block,5.0,0.023966786715264105,0.0690453092404685,10000,20289004,settlement_date
decision_rule,6h_prior,june_external,static,market,categorical_log,29,0.4008515652036908,circular_moving_block,5.0,0.22009350029645044,0.6004556292207693,10000,20289004,settlement_date
decision_rule,6h_prior,june_external,static,market,multiclass_brier,29,0.13449047921406257,circular_moving_block,5.0,0.060139200130225653,0.22480404411554478,10000,20289004,settlement_date
decision_rule,6h_prior,june_external,static,market,binary_brier,29,0.012380726021959165,circular_moving_block,7.0,0.005549754712849641,0.020611365073720682,10000,20289104,settlement_date
decision_rule,6h_prior,june_external,static,market,binary_log,29,0.04497040813286667,circular_moving_block,7.0,0.023542200976679785,0.06938619633930743,10000,20289104,settlement_date
decision_rule,6h_prior,june_external,static,market,categorical_log,29,0.4008515652036908,circular_moving_block,7.0,0.21555713285454334,0.6051401807131573,10000,20289104,settlement_date
decision_rule,6h_prior,june_external,static,market,multiclass_brier,29,0.13449047921406257,circular_moving_block,7.0,0.06019313307966521,0.22463598028867282,10000,20289104,settlement_date
decision_rule,6h_prior,all_exact_support,static,market,binary_brier,87,0.005161013904216407,ordinary_date,,-6.820961422520142e-05,0.010248898518282147,10000,20289804,settlement_date
decision_rule,6h_prior,all_exact_support,static,market,binary_log,87,0.017510270283358716,ordinary_date,,0.0007367606730828866,0.033553076793569295,10000,20289804,settlement_date
decision_rule,6h_prior,all_exact_support,static,market,categorical_log,87,0.15383723354792933,ordinary_date,,0.0068109307414798885,0.29191720676968147,10000,20289804,settlement_date
decision_rule,6h_prior,all_exact_support,static,market,multiclass_brier,87,0.0564099047182526,ordinary_date,,-0.00019169685941878285,0.1110251636953795,10000,20289804,settlement_date
decision_rule,6h_prior,all_exact_support,static,market,binary_brier,87,0.005161013904216407,circular_moving_block,3.0,0.00014961387649254794,0.010058475352382952,10000,20289904,settlement_date
decision_rule,6h_prior,all_exact_support,static,market,binary_log,87,0.017510270283358716,circular_moving_block,3.0,-0.00032466549311047056,0.03378534470763339,10000,20289904,settlement_date
decision_rule,6h_prior,all_exact_support,static,market,categorical_log,87,0.15383723354792933,circular_moving_block,3.0,-0.003292302883605194,0.2953007354037174,10000,20289904,settlement_date
decision_rule,6h_prior,all_exact_support,static,market,multiclass_brier,87,0.0564099047182526,circular_moving_block,3.0,0.0020474241978046537,0.10940288725688482,10000,20289904,settlement_date
decision_rule,6h_prior,all_exact_support,static,market,binary_brier,87,0.005161013904216407,circular_moving_block,5.0,0.00017128186367646698,0.009802972621560602,10000,20290004,settlement_date
decision_rule,6h_prior,all_exact_support,static,market,binary_log,87,0.017510270283358716,circular_moving_block,5.0,-0.0007471539599358196,0.03352280581849528,10000,20290004,settlement_date
decision_rule,6h_prior,all_exact_support,static,market,categorical_log,87,0.15383723354792933,circular_moving_block,5.0,-0.009654436223371707,0.2940053339797959,10000,20290004,settlement_date
decision_rule,6h_prior,all_exact_support,static,market,multiclass_brier,87,0.0564099047182526,circular_moving_block,5.0,0.0029159174508542524,0.10657221645577046,10000,20290004,settlement_date
decision_rule,6h_prior,all_exact_support,static,market,binary_brier,87,0.005161013904216407,circular_moving_block,7.0,0.00013374524897453134,0.009663447163682603,10000,20290104,settlement_date
decision_rule,6h_prior,all_exact_support,static,market,binary_log,87,0.017510270283358716,circular_moving_block,7.0,-0.0008531032728438484,0.033664528964215484,10000,20290104,settlement_date
decision_rule,6h_prior,all_exact_support,static,market,categorical_log,87,0.15383723354792933,circular_moving_block,7.0,-0.00986966900205336,0.29715314134687637,10000,20290104,settlement_date
decision_rule,6h_prior,all_exact_support,static,market,multiclass_brier,87,0.0564099047182526,circular_moving_block,7.0,0.002485673640938524,0.10518004537885711,10000,20290104,settlement_date
decision_rule,event_day_open,development,static,market,binary_brier,63,-0.0016817860098333535,ordinary_date,,-0.008720516080042949,0.005285311518893564,10000,20290804,settlement_date
decision_rule,event_day_open,development,static,market,binary_log,63,-0.0013194390092876882,ordinary_date,,-0.023585260568682393,0.020650811474586556,10000,20290804,settlement_date
decision_rule,event_day_open,development,static,market,categorical_log,63,0.0009786174008365764,ordinary_date,,-0.190563873101906,0.1870650254116785,10000,20290804,settlement_date
decision_rule,event_day_open,development,static,market,multiclass_brier,63,-0.014566390974300444,ordinary_date,,-0.09071340629620286,0.0605417315805307,10000,20290804,settlement_date
decision_rule,event_day_open,development,static,market,binary_brier,63,-0.0016817860098333535,circular_moving_block,3.0,-0.008864279354114973,0.004899543338553022,10000,20290904,settlement_date
decision_rule,event_day_open,development,static,market,binary_log,63,-0.0013194390092876882,circular_moving_block,3.0,-0.027368576768735414,0.021147431875637647,10000,20290904,settlement_date
decision_rule,event_day_open,development,static,market,categorical_log,63,0.0009786174008365764,circular_moving_block,3.0,-0.22985963863797257,0.1938409109898054,10000,20290904,settlement_date
decision_rule,event_day_open,development,static,market,multiclass_brier,63,-0.014566390974300444,circular_moving_block,3.0,-0.09204526781359272,0.055961458675046864,10000,20290904,settlement_date
decision_rule,event_day_open,development,static,market,binary_brier,63,-0.0016817860098333535,circular_moving_block,5.0,-0.008857518554280915,0.004851049182662503,10000,20291004,settlement_date
decision_rule,event_day_open,development,static,market,binary_log,63,-0.0013194390092876882,circular_moving_block,5.0,-0.02855016151124879,0.021473187274966023,10000,20291004,settlement_date
decision_rule,event_day_open,development,static,market,categorical_log,63,0.0009786174008365764,circular_moving_block,5.0,-0.24041148892180042,0.19876385612780656,10000,20291004,settlement_date
decision_rule,event_day_open,development,static,market,multiclass_brier,63,-0.014566390974300444,circular_moving_block,5.0,-0.09200363337182105,0.05606122738657482,10000,20291004,settlement_date
decision_rule,event_day_open,development,static,market,binary_brier,63,-0.0016817860098333535,circular_moving_block,7.0,-0.00932368398778373,0.004951267706263393,10000,20291104,settlement_date
decision_rule,event_day_open,development,static,market,binary_log,63,-0.0013194390092876882,circular_moving_block,7.0,-0.030036108738347445,0.022366027405043346,10000,20291104,settlement_date
decision_rule,event_day_open,development,static,market,categorical_log,63,0.0009786174008365764,circular_moving_block,7.0,-0.2490950934655139,0.20675610230187097,10000,20291104,settlement_date
decision_rule,event_day_open,development,static,market,multiclass_brier,63,-0.014566390974300444,circular_moving_block,7.0,-0.09714749217650184,0.05724113492461864,10000,20291104,settlement_date
decision_rule,event_day_open,june_external,static,market,binary_brier,30,0.011027151771067233,ordinary_date,,0.003667035807372807,0.01814605510846803,10000,20291804,settlement_date
decision_rule,event_day_open,june_external,static,market,binary_log,30,0.04637405542925672,ordinary_date,,0.021649423923932914,0.07061514953128635,10000,20291804,settlement_date
decision_rule,event_day_open,june_external,static,market,categorical_log,30,0.4262372420045099,ordinary_date,,0.1982645007469863,0.6567949563549771,10000,20291804,settlement_date
decision_rule,event_day_open,june_external,static,market,multiclass_brier,30,0.1213182260812476,ordinary_date,,0.04242578563860933,0.19777451505296278,10000,20291804,settlement_date
decision_rule,event_day_open,june_external,static,market,binary_brier,30,0.011027151771067233,circular_moving_block,3.0,0.004893556266031113,0.017331846267756416,10000,20291904,settlement_date
decision_rule,event_day_open,june_external,static,market,binary_log,30,0.04637405542925672,circular_moving_block,3.0,0.02660987653945494,0.06826885042134052,10000,20291904,settlement_date
decision_rule,event_day_open,june_external,static,market,categorical_log,30,0.4262372420045099,circular_moving_block,3.0,0.2438638546132732,0.6382663223250791,10000,20291904,settlement_date
decision_rule,event_day_open,june_external,static,market,multiclass_brier,30,0.1213182260812476,circular_moving_block,3.0,0.05523627478194154,0.18974643831925928,10000,20291904,settlement_date
decision_rule,event_day_open,june_external,static,market,binary_brier,30,0.011027151771067233,circular_moving_block,5.0,0.00505078263067797,0.017599862148893548,10000,20292004,settlement_date
decision_rule,event_day_open,june_external,static,market,binary_log,30,0.04637405542925672,circular_moving_block,5.0,0.027606328742175675,0.0659677710681951,10000,20292004,settlement_date
decision_rule,event_day_open,june_external,static,market,categorical_log,30,0.4262372420045099,circular_moving_block,5.0,0.25468444780965593,0.6106029263565192,10000,20292004,settlement_date
decision_rule,event_day_open,june_external,static,market,multiclass_brier,30,0.1213182260812476,circular_moving_block,5.0,0.05682281073611144,0.19261290972689138,10000,20292004,settlement_date
decision_rule,event_day_open,june_external,static,market,binary_brier,30,0.011027151771067233,circular_moving_block,7.0,0.006166481111134652,0.01719137887435648,10000,20292104,settlement_date
decision_rule,event_day_open,june_external,static,market,binary_log,30,0.04637405542925672,circular_moving_block,7.0,0.029919813980338588,0.06350163881596228,10000,20292104,settlement_date
decision_rule,event_day_open,june_external,static,market,categorical_log,30,0.4262372420045099,circular_moving_block,7.0,0.2740294914212347,0.5863908073249352,10000,20292104,settlement_date
decision_rule,event_day_open,june_external,static,market,multiclass_brier,30,0.1213182260812476,circular_moving_block,7.0,0.06892382510612675,0.1877769897305371,10000,20292104,settlement_date
