scope_type,scope_value,split,metric,dates,point_estimate,bootstrap_method,block_length_days,bootstrap_lower_95,bootstrap_upper_95,bootstrap_replications,seed
decision_rule,24h_prior,all_exact_support,expected_rank_market_minus_matern,82,0.4595861115380183,circular_moving_block,5.0,0.3257184536308028,0.5976133036743951,10000,20466004
decision_rule,24h_prior,all_exact_support,modal_disagreement,82,0.7073170731707317,circular_moving_block,5.0,0.5975609756097561,0.8048780487804879,10000,20466004
decision_rule,24h_prior,all_exact_support,realised_event_probability_market_minus_matern,82,0.03880089840883337,circular_moving_block,5.0,0.013459967854880222,0.06311394645616408,10000,20466004
decision_rule,24h_prior,all_exact_support,categorical_log_matern_minus_market,82,0.13088961688261214,circular_moving_block,5.0,0.00511918495919122,0.25162981109840876,10000,20466004
decision_rule,24h_prior,all_exact_support,multiclass_brier_winner_component_matern_minus_market,82,0.059801385236145185,circular_moving_block,5.0,0.02308729801228863,0.09554943037731935,10000,20466004
decision_rule,24h_prior,all_exact_support,multiclass_brier_nonwinner_component_matern_minus_market,82,-0.03033990238420262,circular_moving_block,5.0,-0.042059259170016405,-0.018929907038833745,10000,20466004
decision_rule,24h_prior,all_exact_support,multiclass_brier_total_matern_minus_market,82,0.029461482851942555,circular_moving_block,5.0,-0.011539550588323982,0.06931353254277456,10000,20466004
decision_rule,24h_prior,all_exact_support,total_variation_market_matern,82,0.2646292765685349,circular_moving_block,7.0,0.23990020165232911,0.28972086321325624,10000,20466104
decision_rule,24h_prior,all_exact_support,expected_rank_market_minus_matern,82,0.4595861115380183,circular_moving_block,7.0,0.32757531830475695,0.5996093446055236,10000,20466104
decision_rule,24h_prior,all_exact_support,modal_disagreement,82,0.7073170731707317,circular_moving_block,7.0,0.6097560975609756,0.8048780487804879,10000,20466104
decision_rule,24h_prior,all_exact_support,realised_event_probability_market_minus_matern,82,0.03880089840883337,circular_moving_block,7.0,0.013186345695270794,0.06359525116314073,10000,20466104
decision_rule,24h_prior,all_exact_support,categorical_log_matern_minus_market,82,0.13088961688261214,circular_moving_block,7.0,0.0013629061786530358,0.2564422924591622,10000,20466104
decision_rule,24h_prior,all_exact_support,multiclass_brier_winner_component_matern_minus_market,82,0.059801385236145185,circular_moving_block,7.0,0.021965015718469236,0.09660367520763248,10000,20466104
decision_rule,24h_prior,all_exact_support,multiclass_brier_nonwinner_component_matern_minus_market,82,-0.03033990238420262,circular_moving_block,7.0,-0.04255086470368629,-0.018366211154003647,10000,20466104
decision_rule,24h_prior,all_exact_support,multiclass_brier_total_matern_minus_market,82,0.029461482851942555,circular_moving_block,7.0,-0.012126361378309431,0.07031309162047482,10000,20466104
decision_rule,12h_prior,development,total_variation_market_matern,60,0.2745266714910099,ordinary_date,,0.24566939304468155,0.3043427608748313,10000,20466804
decision_rule,12h_prior,development,expected_rank_market_minus_matern,60,0.5303689193946719,ordinary_date,,0.36127931788146933,0.6966042998881518,10000,20466804
decision_rule,12h_prior,development,modal_disagreement,60,0.55,ordinary_date,,0.4166666666666667,0.6666666666666666,10000,20466804
decision_rule,12h_prior,development,realised_event_probability_market_minus_matern,60,0.03978900919109696,ordinary_date,,0.011515828800754808,0.06741895165751004,10000,20466804
decision_rule,12h_prior,development,categorical_log_matern_minus_market,60,0.06881386659757514,ordinary_date,,-0.0999101909356815,0.22751560941698495,10000,20466804
decision_rule,12h_prior,development,multiclass_brier_winner_component_matern_minus_market,60,0.054346724198589554,ordinary_date,,0.011872613288354922,0.09602791433169386,10000,20466804
decision_rule,12h_prior,development,multiclass_brier_nonwinner_component_matern_minus_market,60,-0.0352785039417389,ordinary_date,,-0.050411207999256614,-0.020411056890249805,10000,20466804
decision_rule,12h_prior,development,multiclass_brier_total_matern_minus_market,60,0.019068220256850666,ordinary_date,,-0.03553637976264594,0.07272094952140705,10000,20466804
decision_rule,12h_prior,development,total_variation_market_matern,60,0.2745266714910099,circular_moving_block,3.0,0.24585411460140247,0.3048452098230521,10000,20466904
decision_rule,12h_prior,development,expected_rank_market_minus_matern,60,0.5303689193946719,circular_moving_block,3.0,0.3714364475574193,0.6964638722536806,10000,20466904
decision_rule,12h_prior,development,modal_disagreement,60,0.55,circular_moving_block,3.0,0.43333333333333335,0.6666666666666666,10000,20466904
decision_rule,12h_prior,development,realised_event_probability_market_minus_matern,60,0.03978900919109696,circular_moving_block,3.0,0.012417188233447491,0.06695851007802735,10000,20466904
decision_rule,12h_prior,development,categorical_log_matern_minus_market,60,0.06881386659757514,circular_moving_block,3.0,-0.09043908754601286,0.21597492836149795,10000,20466904
decision_rule,12h_prior,development,multiclass_brier_winner_component_matern_minus_market,60,0.054346724198589554,circular_moving_block,3.0,0.014246730262514112,0.09384983150867192,10000,20466904
decision_rule,12h_prior,development,multiclass_brier_nonwinner_component_matern_minus_market,60,-0.0352785039417389,circular_moving_block,3.0,-0.049110048826401756,-0.02235059170385547,10000,20466904
decision_rule,12h_prior,development,multiclass_brier_total_matern_minus_market,60,0.019068220256850666,circular_moving_block,3.0,-0.030295842312041327,0.06722049735093866,10000,20466904
decision_rule,12h_prior,development,total_variation_market_matern,60,0.2745266714910099,circular_moving_block,5.0,0.24716765136457466,0.3026724709453879,10000,20467004
decision_rule,12h_prior,development,expected_rank_market_minus_matern,60,0.5303689193946719,circular_moving_block,5.0,0.385946233646729,0.6798457845756839,10000,20467004
decision_rule,12h_prior,development,modal_disagreement,60,0.55,circular_moving_block,5.0,0.43333333333333335,0.6666666666666666,10000,20467004
decision_rule,12h_prior,development,realised_event_probability_market_minus_matern,60,0.03978900919109696,circular_moving_block,5.0,0.011799235807625473,0.06910729952766127,10000,20467004
decision_rule,12h_prior,development,categorical_log_matern_minus_market,60,0.06881386659757514,circular_moving_block,5.0,-0.1027478275776916,0.2237287818285376,10000,20467004
decision_rule,12h_prior,development,multiclass_brier_winner_component_matern_minus_market,60,0.054346724198589554,circular_moving_block,5.0,0.01227770486106885,0.09695758004527849,10000,20467004
decision_rule,12h_prior,development,multiclass_brier_nonwinner_component_matern_minus_market,60,-0.0352785039417389,circular_moving_block,5.0,-0.04863607190397245,-0.022386219938832722,10000,20467004
decision_rule,12h_prior,development,multiclass_brier_total_matern_minus_market,60,0.019068220256850666,circular_moving_block,5.0,-0.0309161813475411,0.06810973025608325,10000,20467004
decision_rule,12h_prior,development,total_variation_market_matern,60,0.2745266714910099,circular_moving_block,7.0,0.24900955478161843,0.3008490503579448,10000,20467104
decision_rule,12h_prior,development,expected_rank_market_minus_matern,60,0.5303689193946719,circular_moving_block,7.0,0.393302507931714,0.6761445957625091,10000,20467104
decision_rule,12h_prior,development,modal_disagreement,60,0.55,circular_moving_block,7.0,0.43333333333333335,0.6833333333333333,10000,20467104
decision_rule,12h_prior,development,realised_event_probability_market_minus_matern,60,0.03978900919109696,circular_moving_block,7.0,0.012015599768573,0.06846702989029241,10000,20467104
decision_rule,12h_prior,development,categorical_log_matern_minus_market,60,0.06881386659757514,circular_moving_block,7.0,-0.09583478040807487,0.22729051740174888,10000,20467104
decision_rule,12h_prior,development,multiclass_brier_winner_component_matern_minus_market,60,0.054346724198589554,circular_moving_block,7.0,0.013854179475864191,0.09671322433861403,10000,20467104
decision_rule,12h_prior,development,multiclass_brier_nonwinner_component_matern_minus_market,60,-0.0352785039417389,circular_moving_block,7.0,-0.04742118979367418,-0.023359786110584778,10000,20467104
decision_rule,12h_prior,development,multiclass_brier_total_matern_minus_market,60,0.019068220256850666,circular_moving_block,7.0,-0.027529773001232993,0.06581467567405061,10000,20467104
decision_rule,12h_prior,june_external,total_variation_market_matern,28,0.26160682858246453,ordinary_date,,0.22936691487446384,0.29530804969758007,10000,20467804
decision_rule,12h_prior,june_external,expected_rank_market_minus_matern,28,0.5055839605204456,ordinary_date,,0.30108445235784814,0.6998584268872653,10000,20467804
decision_rule,12h_prior,june_external,modal_disagreement,28,0.6071428571428571,ordinary_date,,0.42857142857142855,0.7857142857142857,10000,20467804
decision_rule,12h_prior,june_external,realised_event_probability_market_minus_matern,28,0.0804507191587573,ordinary_date,,0.042857531251628785,0.11537465697775624,10000,20467804
decision_rule,12h_prior,june_external,categorical_log_matern_minus_market,28,0.25190144195682945,ordinary_date,,0.0649084329263397,0.4129953425015642,10000,20467804
decision_rule,12h_prior,june_external,multiclass_brier_winner_component_matern_minus_market,28,0.11006079629119288,ordinary_date,,0.05360572952634616,0.16218753972643865,10000,20467804
decision_rule,12h_prior,june_external,multiclass_brier_nonwinner_component_matern_minus_market,28,-0.03579934144698791,ordinary_date,,-0.05784429378281583,-0.015939345136593095,10000,20467804
decision_rule,12h_prior,june_external,multiclass_brier_total_matern_minus_market,28,0.07426145484420497,ordinary_date,,0.00011727469381381376,0.14303272004319875,10000,20467804
decision_rule,12h_prior,june_external,total_variation_market_matern,28,0.26160682858246453,circular_moving_block,3.0,0.2237884393926935,0.30379717434914155,10000,20467904
decision_rule,12h_prior,june_external,expected_rank_market_minus_matern,28,0.5055839605204456,circular_moving_block,3.0,0.3043359675585817,0.7029830659200957,10000,20467904
decision_rule,12h_prior,june_external,modal_disagreement,28,0.6071428571428571,circular_moving_block,3.0,0.42857142857142855,0.7857142857142857,10000,20467904
decision_rule,12h_prior,june_external,realised_event_probability_market_minus_matern,28,0.0804507191587573,circular_moving_block,3.0,0.0428615692129361,0.11756425880987738,10000,20467904
decision_rule,12h_prior,june_external,categorical_log_matern_minus_market,28,0.25190144195682945,circular_moving_block,3.0,0.06958732638029866,0.42340049770553406,10000,20467904
decision_rule,12h_prior,june_external,multiclass_brier_winner_component_matern_minus_market,28,0.11006079629119288,circular_moving_block,3.0,0.054202039916932225,0.1644924346681497,10000,20467904
decision_rule,12h_prior,june_external,multiclass_brier_nonwinner_component_matern_minus_market,28,-0.03579934144698791,circular_moving_block,3.0,-0.05899269537614458,-0.01688344138104746,10000,20467904
decision_rule,12h_prior,june_external,multiclass_brier_total_matern_minus_market,28,0.07426145484420497,circular_moving_block,3.0,0.00424400936011504,0.14139222012288052,10000,20467904
decision_rule,12h_prior,june_external,total_variation_market_matern,28,0.26160682858246453,circular_moving_block,5.0,0.22612973049206464,0.30714804727056205,10000,20468004
decision_rule,12h_prior,june_external,expected_rank_market_minus_matern,28,0.5055839605204456,circular_moving_block,5.0,0.3272657623612346,0.6885753849948725,10000,20468004
decision_rule,12h_prior,june_external,modal_disagreement,28,0.6071428571428571,circular_moving_block,5.0,0.42857142857142855,0.75,10000,20468004
decision_rule,12h_prior,june_external,realised_event_probability_market_minus_matern,28,0.0804507191587573,circular_moving_block,5.0,0.04474961917650446,0.11496129114187816,10000,20468004
decision_rule,12h_prior,june_external,categorical_log_matern_minus_market,28,0.25190144195682945,circular_moving_block,5.0,0.07870322313077159,0.4159951822195278,10000,20468004
decision_rule,12h_prior,june_external,multiclass_brier_winner_component_matern_minus_market,28,0.11006079629119288,circular_moving_block,5.0,0.05684005099136695,0.16173900783386416,10000,20468004
decision_rule,12h_prior,june_external,multiclass_brier_nonwinner_component_matern_minus_market,28,-0.03579934144698791,circular_moving_block,5.0,-0.05871451322794254,-0.01834533170719121,10000,20468004
decision_rule,12h_prior,june_external,multiclass_brier_total_matern_minus_market,28,0.07426145484420497,circular_moving_block,5.0,0.01148771266774785,0.13419976419485766,10000,20468004
decision_rule,12h_prior,june_external,total_variation_market_matern,28,0.26160682858246453,circular_moving_block,7.0,0.2229914775229622,0.30475666663194617,10000,20468104
decision_rule,12h_prior,june_external,expected_rank_market_minus_matern,28,0.5055839605204456,circular_moving_block,7.0,0.34005406386655407,0.6418715813722394,10000,20468104
decision_rule,12h_prior,june_external,modal_disagreement,28,0.6071428571428571,circular_moving_block,7.0,0.4642857142857143,0.75,10000,20468104
decision_rule,12h_prior,june_external,realised_event_probability_market_minus_matern,28,0.0804507191587573,circular_moving_block,7.0,0.050833154384511726,0.11079952178568055,10000,20468104
decision_rule,12h_prior,june_external,categorical_log_matern_minus_market,28,0.25190144195682945,circular_moving_block,7.0,0.09890409234033083,0.39778768867807596,10000,20468104
decision_rule,12h_prior,june_external,multiclass_brier_winner_component_matern_minus_market,28,0.11006079629119288,circular_moving_block,7.0,0.06575956552054102,0.15474791158573045,10000,20468104
decision_rule,12h_prior,june_external,multiclass_brier_nonwinner_component_matern_minus_market,28,-0.03579934144698791,circular_moving_block,7.0,-0.05615732629285678,-0.02066501860199133,10000,20468104
decision_rule,12h_prior,june_external,multiclass_brier_total_matern_minus_market,28,0.07426145484420497,circular_moving_block,7.0,0.03265342189642462,0.12438038822108054,10000,20468104
decision_rule,12h_prior,all_exact_support,total_variation_market_matern,88,0.2704158123837454,ordinary_date,,0.2481048118964367,0.2927941341256147,10000,20468804
decision_rule,12h_prior,all_exact_support,expected_rank_market_minus_matern,88,0.522482796116509,ordinary_date,,0.39394671391578145,0.6515500779082295,10000,20468804
decision_rule,12h_prior,all_exact_support,modal_disagreement,88,0.5681818181818182,ordinary_date,,0.4659090909090909,0.6704545454545454,10000,20468804
decision_rule,12h_prior,all_exact_support,realised_event_probability_market_minus_matern,88,0.052726825998988876,ordinary_date,,0.029457325831677407,0.07570933718284026,10000,20468804
decision_rule,12h_prior,all_exact_support,categorical_log_matern_minus_market,88,0.12706900421188336,ordinary_date,,-0.005102652676973237,0.2501542877577751,10000,20468804
decision_rule,12h_prior,all_exact_support,multiclass_brier_winner_component_matern_minus_market,88,0.07207392895532698,ordinary_date,,0.03743326860144487,0.10561617080072265,10000,20468804
decision_rule,12h_prior,all_exact_support,multiclass_brier_nonwinner_component_matern_minus_market,88,-0.035444224966136306,ordinary_date,,-0.047817951623947544,-0.02336108623758538,10000,20468804
decision_rule,12h_prior,all_exact_support,multiclass_brier_total_matern_minus_market,88,0.03662970398919067,ordinary_date,,-0.007674271050551939,0.08050977344019616,10000,20468804
decision_rule,12h_prior,all_exact_support,total_variation_market_matern,88,0.2704158123837454,circular_moving_block,3.0,0.24710495177985345,0.2953267719092323,10000,20468904
decision_rule,12h_prior,all_exact_support,expected_rank_market_minus_matern,88,0.522482796116509,circular_moving_block,3.0,0.393767952425094,0.6557806901596808,10000,20468904
decision_rule,12h_prior,all_exact_support,modal_disagreement,88,0.5681818181818182,circular_moving_block,3.0,0.4659090909090909,0.6704545454545454,10000,20468904
decision_rule,12h_prior,all_exact_support,realised_event_probability_market_minus_matern,88,0.052726825998988876,circular_moving_block,3.0,0.029663517060711922,0.07558712334651141,10000,20468904
decision_rule,12h_prior,all_exact_support,categorical_log_matern_minus_market,88,0.12706900421188336,circular_moving_block,3.0,-0.0021619942941666745,0.24494581220225367,10000,20468904
decision_rule,12h_prior,all_exact_support,multiclass_brier_winner_component_matern_minus_market,88,0.07207392895532698,circular_moving_block,3.0,0.038277328190166625,0.10528400803495283,10000,20468904
decision_rule,12h_prior,all_exact_support,multiclass_brier_nonwinner_component_matern_minus_market,88,-0.035444224966136306,circular_moving_block,3.0,-0.04738709482258474,-0.024261225086190122,10000,20468904
decision_rule,12h_prior,all_exact_support,multiclass_brier_total_matern_minus_market,88,0.03662970398919067,circular_moving_block,3.0,-0.00476797554350157,0.07714248700433099,10000,20468904
decision_rule,12h_prior,all_exact_support,total_variation_market_matern,88,0.2704158123837454,circular_moving_block,5.0,0.24784029337627433,0.29439308544583653,10000,20469004
decision_rule,12h_prior,all_exact_support,expected_rank_market_minus_matern,88,0.522482796116509,circular_moving_block,5.0,0.4082289735452077,0.6438888151173349,10000,20469004
decision_rule,12h_prior,all_exact_support,modal_disagreement,88,0.5681818181818182,circular_moving_block,5.0,0.4659090909090909,0.6704545454545454,10000,20469004
decision_rule,12h_prior,all_exact_support,realised_event_probability_market_minus_matern,88,0.052726825998988876,circular_moving_block,5.0,0.029581041632518557,0.07491849473203818,10000,20469004
decision_rule,12h_prior,all_exact_support,categorical_log_matern_minus_market,88,0.12706900421188336,circular_moving_block,5.0,-0.005650631114242973,0.2452168823134112,10000,20469004
decision_rule,12h_prior,all_exact_support,multiclass_brier_winner_component_matern_minus_market,88,0.07207392895532698,circular_moving_block,5.0,0.037850209649229125,0.10459930799413736,10000,20469004
decision_rule,12h_prior,all_exact_support,multiclass_brier_nonwinner_component_matern_minus_market,88,-0.035444224966136306,circular_moving_block,5.0,-0.04735074444809975,-0.024364018246433288,10000,20469004
decision_rule,12h_prior,all_exact_support,multiclass_brier_total_matern_minus_market,88,0.03662970398919067,circular_moving_block,5.0,-0.003740961156268404,0.07440419848380446,10000,20469004
decision_rule,12h_prior,all_exact_support,total_variation_market_matern,88,0.2704158123837454,circular_moving_block,7.0,0.2484916454268466,0.2926806972837195,10000,20469104
decision_rule,12h_prior,all_exact_support,expected_rank_market_minus_matern,88,0.522482796116509,circular_moving_block,7.0,0.4115893369952899,0.6365303463990711,10000,20469104
decision_rule,12h_prior,all_exact_support,modal_disagreement,88,0.5681818181818182,circular_moving_block,7.0,0.4659090909090909,0.6704545454545454,10000,20469104
decision_rule,12h_prior,all_exact_support,realised_event_probability_market_minus_matern,88,0.052726825998988876,circular_moving_block,7.0,0.03144422957107852,0.07374609573361508,10000,20469104
decision_rule,12h_prior,all_exact_support,categorical_log_matern_minus_market,88,0.12706900421188336,circular_moving_block,7.0,-0.0020849740695650966,0.24475831847255916,10000,20469104
decision_rule,12h_prior,all_exact_support,multiclass_brier_winner_component_matern_minus_market,88,0.07207392895532698,circular_moving_block,7.0,0.039656400624758364,0.10335133579053259,10000,20469104
decision_rule,12h_prior,all_exact_support,multiclass_brier_nonwinner_component_matern_minus_market,88,-0.035444224966136306,circular_moving_block,7.0,-0.04636124614092074,-0.024919331578573425,10000,20469104
decision_rule,12h_prior,all_exact_support,multiclass_brier_total_matern_minus_market,88,0.03662970398919067,circular_moving_block,7.0,0.00052071484175824,0.07084053365996063,10000,20469104
decision_rule,6h_prior,development,total_variation_market_matern,58,0.31391356724674563,ordinary_date,,0.2849757885161033,0.34264741311872987,10000,20469804
decision_rule,6h_prior,development,expected_rank_market_minus_matern,58,0.4047510725356071,ordinary_date,,0.21516285074301175,0.5921795224072418,10000,20469804
decision_rule,6h_prior,development,modal_disagreement,58,0.6551724137931034,ordinary_date,,0.5344827586206896,0.7758620689655172,10000,20469804
decision_rule,6h_prior,development,realised_event_probability_market_minus_matern,58,0.05651129913502896,ordinary_date,,0.01875245674002202,0.09395235604901532,10000,20469804
decision_rule,6h_prior,development,categorical_log_matern_minus_market,58,0.05431234004005254,ordinary_date,,-0.13540437217878853,0.23363647153392092,10000,20469804
decision_rule,6h_prior,development,multiclass_brier_winner_component_matern_minus_market,58,0.06897801380220667,ordinary_date,,0.01812860876102922,0.11993296090465007,10000,20469804
decision_rule,6h_prior,development,multiclass_brier_nonwinner_component_matern_minus_market,58,-0.04912718401791037,ordinary_date,,-0.07313063698105819,-0.02621101807681109,10000,20469804
decision_rule,6h_prior,development,multiclass_brier_total_matern_minus_market,58,0.019850829784296295,ordinary_date,,-0.05076135836693233,0.09077699811673108,10000,20469804
decision_rule,6h_prior,development,total_variation_market_matern,58,0.31391356724674563,circular_moving_block,3.0,0.2811032524927326,0.3448151640354462,10000,20469904
decision_rule,6h_prior,development,expected_rank_market_minus_matern,58,0.4047510725356071,circular_moving_block,3.0,0.22494743347335963,0.5879897187503015,10000,20469904
decision_rule,6h_prior,development,modal_disagreement,58,0.6551724137931034,circular_moving_block,3.0,0.5172413793103449,0.7758620689655172,10000,20469904
decision_rule,6h_prior,development,realised_event_probability_market_minus_matern,58,0.05651129913502896,circular_moving_block,3.0,0.017087117178273367,0.09541116082250443,10000,20469904
decision_rule,6h_prior,development,categorical_log_matern_minus_market,58,0.05431234004005254,circular_moving_block,3.0,-0.1493316919204793,0.2421904362916737,10000,20469904
decision_rule,6h_prior,development,multiclass_brier_winner_component_matern_minus_market,58,0.06897801380220667,circular_moving_block,3.0,0.015600376832624425,0.12202998597851034,10000,20469904
decision_rule,6h_prior,development,multiclass_brier_nonwinner_component_matern_minus_market,58,-0.04912718401791037,circular_moving_block,3.0,-0.0710075778166703,-0.028732523139481103,10000,20469904
decision_rule,6h_prior,development,multiclass_brier_total_matern_minus_market,58,0.019850829784296295,circular_moving_block,3.0,-0.050909404698306626,0.08911284817852048,10000,20469904
decision_rule,6h_prior,development,total_variation_market_matern,58,0.31391356724674563,circular_moving_block,5.0,0.27768232908724205,0.34672144282236256,10000,20470004
decision_rule,6h_prior,development,expected_rank_market_minus_matern,58,0.4047510725356071,circular_moving_block,5.0,0.23585148549765342,0.5858564321072186,10000,20470004
decision_rule,6h_prior,development,modal_disagreement,58,0.6551724137931034,circular_moving_block,5.0,0.5172413793103449,0.7931034482758621,10000,20470004
decision_rule,6h_prior,development,realised_event_probability_market_minus_matern,58,0.05651129913502896,circular_moving_block,5.0,0.016442480532585055,0.09595786597886466,10000,20470004
decision_rule,6h_prior,development,categorical_log_matern_minus_market,58,0.05431234004005254,circular_moving_block,5.0,-0.14746046246961997,0.2407156619271625,10000,20470004
decision_rule,6h_prior,development,multiclass_brier_winner_component_matern_minus_market,58,0.06897801380220667,circular_moving_block,5.0,0.016439976170299905,0.12155215624524013,10000,20470004
decision_rule,6h_prior,development,multiclass_brier_nonwinner_component_matern_minus_market,58,-0.04912718401791037,circular_moving_block,5.0,-0.06953373099589506,-0.02996049625977925,10000,20470004
decision_rule,6h_prior,development,multiclass_brier_total_matern_minus_market,58,0.019850829784296295,circular_moving_block,5.0,-0.04904035827465745,0.08740869131418556,10000,20470004
decision_rule,6h_prior,development,total_variation_market_matern,58,0.31391356724674563,circular_moving_block,7.0,0.27664074182456594,0.34795647066449525,10000,20470104
decision_rule,6h_prior,development,expected_rank_market_minus_matern,58,0.4047510725356071,circular_moving_block,7.0,0.2291203011693864,0.593903785965032,10000,20470104
decision_rule,6h_prior,development,modal_disagreement,58,0.6551724137931034,circular_moving_block,7.0,0.5172413793103449,0.7931034482758621,10000,20470104
decision_rule,6h_prior,development,realised_event_probability_market_minus_matern,58,0.05651129913502896,circular_moving_block,7.0,0.015386053763932194,0.0950538495020722,10000,20470104
decision_rule,6h_prior,development,categorical_log_matern_minus_market,58,0.05431234004005254,circular_moving_block,7.0,-0.13829115677232562,0.23276341122681968,10000,20470104
decision_rule,6h_prior,development,multiclass_brier_winner_component_matern_minus_market,58,0.06897801380220667,circular_moving_block,7.0,0.018383959297884826,0.12001529417806119,10000,20470104
decision_rule,6h_prior,development,multiclass_brier_nonwinner_component_matern_minus_market,58,-0.04912718401791037,circular_moving_block,7.0,-0.06885834578590967,-0.030376703900382194,10000,20470104
decision_rule,6h_prior,development,multiclass_brier_total_matern_minus_market,58,0.019850829784296295,circular_moving_block,7.0,-0.04541934627954056,0.08324365062110238,10000,20470104
decision_rule,6h_prior,june_external,total_variation_market_matern,29,0.2652470232090941,ordinary_date,,0.22606346514342487,0.30468102452315177,10000,20470804
decision_rule,6h_prior,june_external,expected_rank_market_minus_matern,29,0.36735259782195945,ordinary_date,,0.14178123891033612,0.5944492821805971,10000,20470804
decision_rule,6h_prior,june_external,modal_disagreement,29,0.41379310344827586,ordinary_date,,0.2413793103448276,0.5862068965517241,10000,20470804
decision_rule,6h_prior,june_external,realised_event_probability_market_minus_matern,29,0.11575899039241018,ordinary_date,,0.078877796038922,0.15347645820967437,10000,20470804
decision_rule,6h_prior,june_external,categorical_log_matern_minus_market,29,0.40551446368550065,ordinary_date,,0.2707056131188636,0.5373110130276436,10000,20470804
decision_rule,6h_prior,june_external,multiclass_brier_winner_component_matern_minus_market,29,0.15876008350741663,ordinary_date,,0.10791067513115164,0.20941300711856312,10000,20470804
decision_rule,6h_prior,june_external,multiclass_brier_nonwinner_component_matern_minus_market,29,-0.02595450770922868,ordinary_date,,-0.04386626862432238,-0.00850963496028537,10000,20470804
decision_rule,6h_prior,june_external,multiclass_brier_total_matern_minus_market,29,0.13280557579818797,ordinary_date,,0.06849740656098526,0.19744346525249512,10000,20470804
decision_rule,6h_prior,june_external,total_variation_market_matern,29,0.2652470232090941,circular_moving_block,3.0,0.21838591369589644,0.31433954452561935,10000,20470904
decision_rule,6h_prior,june_external,expected_rank_market_minus_matern,29,0.36735259782195945,circular_moving_block,3.0,0.11795373166696284,0.6105924061071302,10000,20470904
decision_rule,6h_prior,june_external,modal_disagreement,29,0.41379310344827586,circular_moving_block,3.0,0.2413793103448276,0.5862068965517241,10000,20470904
decision_rule,6h_prior,june_external,realised_event_probability_market_minus_matern,29,0.11575899039241018,circular_moving_block,3.0,0.07482776250068217,0.16199947904985146,10000,20470904
decision_rule,6h_prior,june_external,categorical_log_matern_minus_market,29,0.40551446368550065,circular_moving_block,3.0,0.2600023338613759,0.5689046382480674,10000,20470904
decision_rule,6h_prior,june_external,multiclass_brier_winner_component_matern_minus_market,29,0.15876008350741663,circular_moving_block,3.0,0.10347614414370088,0.22064815692039869,10000,20470904
decision_rule,6h_prior,june_external,multiclass_brier_nonwinner_component_matern_minus_market,29,-0.02595450770922868,circular_moving_block,3.0,-0.04295753545607552,-0.0079216286862058,10000,20470904
decision_rule,6h_prior,june_external,multiclass_brier_total_matern_minus_market,29,0.13280557579818797,circular_moving_block,3.0,0.06825637541047558,0.20830153224757958,10000,20470904
decision_rule,6h_prior,june_external,total_variation_market_matern,29,0.2652470232090941,circular_moving_block,5.0,0.21412955759053084,0.3182943890666055,10000,20471004
decision_rule,6h_prior,june_external,expected_rank_market_minus_matern,29,0.36735259782195945,circular_moving_block,5.0,0.12895898631360117,0.58127703069742,10000,20471004
decision_rule,6h_prior,june_external,modal_disagreement,29,0.41379310344827586,circular_moving_block,5.0,0.27586206896551724,0.5862068965517241,10000,20471004
decision_rule,6h_prior,june_external,realised_event_probability_market_minus_matern,29,0.11575899039241018,circular_moving_block,5.0,0.0704613541604639,0.1684010725901697,10000,20471004
decision_rule,6h_prior,june_external,categorical_log_matern_minus_market,29,0.40551446368550065,circular_moving_block,5.0,0.24776451846249634,0.5891396652997446,10000,20471004
decision_rule,6h_prior,june_external,multiclass_brier_winner_component_matern_minus_market,29,0.15876008350741663,circular_moving_block,5.0,0.09797030526645052,0.22917504907907768,10000,20471004
decision_rule,6h_prior,june_external,multiclass_brier_nonwinner_component_matern_minus_market,29,-0.02595450770922868,circular_moving_block,5.0,-0.043401132137735346,-0.006065247414479797,10000,20471004
decision_rule,6h_prior,june_external,multiclass_brier_total_matern_minus_market,29,0.13280557579818797,circular_moving_block,5.0,0.06402088459927335,0.21780633333509103,10000,20471004
decision_rule,6h_prior,june_external,total_variation_market_matern,29,0.2652470232090941,circular_moving_block,7.0,0.2091318126900544,0.3200251622658204,10000,20471104
decision_rule,6h_prior,june_external,expected_rank_market_minus_matern,29,0.36735259782195945,circular_moving_block,7.0,0.17738427209178553,0.5378182094265055,10000,20471104
decision_rule,6h_prior,june_external,modal_disagreement,29,0.41379310344827586,circular_moving_block,7.0,0.3103448275862069,0.5517241379310345,10000,20471104
decision_rule,6h_prior,june_external,realised_event_probability_market_minus_matern,29,0.11575899039241018,circular_moving_block,7.0,0.06776740890231596,0.1688887770866526,10000,20471104
decision_rule,6h_prior,june_external,categorical_log_matern_minus_market,29,0.40551446368550065,circular_moving_block,7.0,0.23124704302514637,0.5919506855421509,10000,20471104
decision_rule,6h_prior,june_external,multiclass_brier_winner_component_matern_minus_market,29,0.15876008350741663,circular_moving_block,7.0,0.09371436988800687,0.22969668066663584,10000,20471104
decision_rule,6h_prior,june_external,multiclass_brier_nonwinner_component_matern_minus_market,29,-0.02595450770922868,circular_moving_block,7.0,-0.043744276677131856,-0.005505279187848318,10000,20471104
decision_rule,6h_prior,june_external,multiclass_brier_total_matern_minus_market,29,0.13280557579818797,circular_moving_block,7.0,0.06104516203106451,0.21776262363146587,10000,20471104
decision_rule,6h_prior,all_exact_support,total_variation_market_matern,87,0.2976913859008618,ordinary_date,,0.2740327593883598,0.3222105449441645,10000,20471804
