target_date,decision_rule,split,event_order,probability_raw_market,probability_raw_matern,probability_raw_raw,probability_raw_static,probability_normalised_market,probability_normalised_matern,probability_normalised_raw,probability_normalised_static,event_label_variant_count,event_label,event_label_selected_from_model,event_label_is_hex_identifier,event_lower_bound_c,event_upper_bound_c,outcome,signal_model,model_probability,market_probability_raw,market_probability_normalised,signal_gap,gross_pnl_if_traded,model_implied_gross_edge,rule_order,model_order,threshold,transaction_cost,trade,gross_pnl,net_pnl,entry_cash,model_implied_expected_net_payoff,realised_minus_model_expected,cumulative_net_pnl,running_peak,drawdown
2026-05-27,event_day_open,development,7,0.019,0.1274188256432543,1.0,0.135285485265521,0.0180351210251542,0.1274188256432543,1.0,0.135285485265521,2,Will the highest temperature in Hong Kong be 30°C on May 27?,raw,False,30.0,31.0,0.0,matern,0.1274188256432543,0.019,0.0180351210251542,0.1084188256432543,-0.019,0.1084188256432543,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,4.6475,4.9535,-0.30600000000000005
2026-05-28,event_day_open,development,9,0.0125,0.1296515771462685,1.0,0.135285485265521,0.0123334977799704,0.1296515771462685,1.0,0.135285485265521,2,Will the highest temperature in Hong Kong be 31°C on May 28?,raw,False,31.0,32.0,0.0,matern,0.1296515771462685,0.0125,0.0123334977799704,0.11715157714626849,-0.0125,0.11715157714626849,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,4.6475,4.9535,-0.30600000000000005
2026-05-29,event_day_open,development,10,0.12,0.2185941770247579,1.0,0.2277455510304548,0.1174168297455968,0.2185941770247579,1.0,0.2277455510304548,2,Will the highest temperature in Hong Kong be 33°C on May 29?,raw,False,33.0,34.0,0.0,matern,0.2185941770247579,0.12,0.1174168297455968,0.0985941770247579,-0.12,0.0985941770247579,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,4.6475,4.9535,-0.30600000000000005
2026-05-30,event_day_open,development,11,0.07,0.2090750491117967,0.0,0.178636436361502,0.0661000944287063,0.2090750491117967,0.0,0.178636436361502,2,Will the highest temperature in Hong Kong be 33°C or higher on May 30?,raw,False,33.0,inf,0.0,matern,0.2090750491117967,0.07,0.0661000944287063,0.1390750491117967,-0.07,0.1390750491117967,3,2,0.12,0.01,True,-0.07,-0.08,0.08,0.12907504911179668,-0.2090750491117967,4.5675,4.9535,-0.3860000000000001
2026-05-31,event_day_open,development,8,0.0625,0.2002351556082107,1.0,0.2171138639520856,0.0601250601250601,0.2002351556082107,1.0,0.2171138639520856,2,Will the highest temperature in Hong Kong be 29°C on May 31?,raw,False,29.0,30.0,0.0,matern,0.2002351556082107,0.0625,0.0601250601250601,0.1377351556082107,-0.0625,0.1377351556082107,3,2,0.12,0.01,True,-0.0625,-0.0725,0.0725,0.1277351556082107,-0.2002351556082107,4.495,4.9535,-0.4584999999999999
2026-06-01,event_day_open,june_external,7,0.03,0.1566947759823055,1.0,0.1706777448452857,0.0285442435775451,0.1566947759823055,1.0,0.1706777448452857,2,Will the highest temperature in Hong Kong be 29°C on June 1?,raw,False,29.0,30.0,0.0,matern,0.1566947759823055,0.03,0.0285442435775451,0.1266947759823055,-0.03,0.1266947759823055,3,2,0.12,0.01,True,-0.03,-0.04,0.04,0.1166947759823055,-0.1566947759823055,-0.04,0.0,-0.04
2026-06-02,event_day_open,june_external,8,0.065,0.1499093265323705,1.0,0.1587385737266601,0.0692594565796483,0.1499093265323705,1.0,0.1587385737266601,2,Will the highest temperature in Hong Kong be 31°C on June 2?,raw,False,31.0,32.0,0.0,matern,0.1499093265323705,0.065,0.0692594565796483,0.08490932653237049,-0.065,0.08490932653237049,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,-0.04
2026-06-03,event_day_open,june_external,9,0.065,0.2595914452293524,0.0,0.273509344849981,0.0635075720566683,0.2595914452293524,0.0,0.2735093448499811,2,Will the highest temperature in Hong Kong be 32°C on June 3?,raw,False,32.0,33.0,0.0,matern,0.2595914452293524,0.065,0.0635075720566683,0.1945914452293524,-0.065,0.1945914452293524,3,2,0.12,0.01,True,-0.065,-0.075,0.075,0.1845914452293524,-0.2595914452293524,-0.11499999999999999,0.0,-0.11499999999999999
2026-06-04,event_day_open,june_external,9,0.034,0.0849790246780125,0.0,0.0831905221460541,0.0332518337408313,0.0849790246780125,0.0,0.0831905221460541,2,Will the highest temperature in Hong Kong be 32°C on June 4?,raw,False,32.0,33.0,0.0,matern,0.0849790246780125,0.034,0.0332518337408313,0.05097902467801249,-0.034,0.05097902467801249,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,-0.115,0.0,-0.115
2026-06-05,event_day_open,june_external,11,0.115,0.2334641551277656,0.0,0.2185897501725455,0.108695652173913,0.2334641551277657,0.0,0.2185897501725456,2,Will the highest temperature in Hong Kong be 36°C or higher on June 5?,raw,False,36.0,inf,0.0,matern,0.2334641551277657,0.115,0.108695652173913,0.11846415512776569,-0.115,0.11846415512776569,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,-0.115,0.0,-0.115
2026-06-06,event_day_open,june_external,3,0.055,0.2003090637847464,1.0,0.2171138639520856,0.0522565320665083,0.2003090637847464,1.0,0.2171138639520856,2,Will the highest temperature in Hong Kong be 30°C on June 6?,raw,False,30.0,31.0,1.0,matern,0.2003090637847464,0.055,0.0522565320665083,0.1453090637847464,0.945,0.1453090637847464,3,2,0.12,0.01,True,0.945,0.9349999999999999,0.065,0.1353090637847464,0.7996909362152536,0.82,0.82,0.0
2026-06-07,event_day_open,june_external,4,0.009,0.2089448991551029,1.0,0.2277455510304551,0.0085632730732635,0.2089448991551029,1.0,0.2277455510304552,2,Will the highest temperature in Hong Kong be 27°C on June 7?,raw,False,27.0,28.0,0.0,matern,0.2089448991551029,0.009,0.0085632730732635,0.19994489915510288,-0.009,0.19994489915510288,3,2,0.12,0.01,True,-0.009,-0.019,0.019,0.18994489915510288,-0.2089448991551029,0.8009999999999999,0.82,-0.019000000000000017
2026-06-08,event_day_open,june_external,5,0.095,0.2572527126101824,0.0,0.2735093448499812,0.0900047370914258,0.2572527126101825,0.0,0.2735093448499813,2,Will the highest temperature in Hong Kong be 28°C on June 8?,raw,False,28.0,29.0,0.0,matern,0.2572527126101825,0.095,0.0900047370914258,0.1622527126101825,-0.095,0.1622527126101825,3,2,0.12,0.01,True,-0.095,-0.105,0.105,0.1522527126101825,-0.2572527126101825,0.696,0.82,-0.124
2026-06-09,event_day_open,june_external,9,0.074,0.2685482304672548,0.0,0.2749674839742542,0.0695488721804511,0.2685482304672549,0.0,0.2749674839742542,2,Will the highest temperature in Hong Kong be 31°C on June 9?,raw,False,31.0,32.0,0.0,matern,0.2685482304672549,0.074,0.0695488721804511,0.1945482304672549,-0.074,0.1945482304672549,3,2,0.12,0.01,True,-0.074,-0.08399999999999999,0.08399999999999999,0.18454823046725488,-0.2685482304672549,0.612,0.82,-0.20799999999999996
2026-06-10,event_day_open,june_external,8,0.095,0.1460615110049533,0.0,0.1279902015983396,0.0878409616273693,0.1460615110049533,0.0,0.1279902015983396,2,Will the highest temperature in Hong Kong be 31°C on June 10?,raw,False,31.0,32.0,0.0,matern,0.1460615110049533,0.095,0.0878409616273693,0.05106151100495329,-0.095,0.05106151100495329,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,0.612,0.82,-0.20799999999999996
2026-06-11,event_day_open,june_external,9,0.065,0.1791903400127232,0.0,0.1630170303970234,0.0625,0.1791903400127233,0.0,0.1630170303970234,2,Will the highest temperature in Hong Kong be 31°C on June 11?,raw,False,31.0,32.0,0.0,matern,0.1791903400127233,0.065,0.0625,0.1141903400127233,-0.065,0.1141903400127233,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,0.612,0.82,-0.20799999999999996
2026-06-12,event_day_open,june_external,5,0.042,0.1324634991161304,1.0,0.1469063936249873,0.0402298850574712,0.1324634991161304,1.0,0.1469063936249873,2,Will the highest temperature in Hong Kong be 27°C on June 12?,raw,False,27.0,28.0,0.0,matern,0.1324634991161304,0.042,0.0402298850574712,0.09046349911613039,-0.042,0.09046349911613039,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,0.612,0.82,-0.20799999999999996
2026-06-13,event_day_open,june_external,8,0.0765,0.1565579783229678,0.0,0.1394258529760187,0.0719661335841956,0.1565579783229678,0.0,0.1394258529760187,2,Will the highest temperature in Hong Kong be 32°C on June 13?,raw,False,32.0,33.0,0.0,matern,0.1565579783229678,0.0765,0.0719661335841956,0.08005797832296781,-0.0765,0.08005797832296781,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,0.612,0.82,-0.20799999999999996
2026-06-14,event_day_open,june_external,6,0.095,0.2439785276046631,0.0,0.2624490049001532,0.0997375328083989,0.2439785276046632,0.0,0.2624490049001533,2,Will the highest temperature in Hong Kong be 28°C on June 14?,raw,False,28.0,29.0,0.0,matern,0.2439785276046632,0.095,0.0997375328083989,0.1489785276046632,-0.095,0.1489785276046632,3,2,0.12,0.01,True,-0.095,-0.105,0.105,0.1389785276046632,-0.2439785276046632,0.507,0.82,-0.31299999999999994
2026-06-15,event_day_open,june_external,5,0.065,0.1217358469542869,1.0,0.135285485265521,0.065065065065065,0.1217358469542869,1.0,0.135285485265521,2,Will the highest temperature in Hong Kong be 27°C on June 15?,raw,False,27.0,28.0,0.0,matern,0.1217358469542869,0.065,0.065065065065065,0.05673584695428689,-0.065,0.05673584695428689,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,0.507,0.82,-0.31299999999999994
2026-06-16,event_day_open,june_external,4,0.053,0.1876476302789649,1.0,0.2059583236891147,0.0503802281368821,0.1876476302789649,1.0,0.2059583236891148,2,Will the highest temperature in Hong Kong be 26°C on June 16?,raw,False,26.0,27.0,0.0,matern,0.1876476302789649,0.053,0.0503802281368821,0.1346476302789649,-0.053,0.1346476302789649,3,2,0.12,0.01,True,-0.053,-0.063,0.063,0.1246476302789649,-0.1876476302789649,0.44399999999999995,0.82,-0.376
2026-06-17,event_day_open,june_external,4,0.032,0.0924229409074,0.0,0.1025634170810779,0.0303605313092979,0.0924229409074,0.0,0.1025634170810779,2,Will the highest temperature in Hong Kong be 26°C on June 17?,raw,False,26.0,27.0,0.0,matern,0.0924229409074,0.032,0.0303605313092979,0.0604229409074,-0.032,0.0604229409074,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,0.44399999999999995,0.82,-0.376
2026-06-18,event_day_open,june_external,4,0.071,0.1430229526036971,1.0,0.1587385737266605,0.0674904942965779,0.1430229526036971,1.0,0.1587385737266606,2,Will the highest temperature in Hong Kong be 27°C on June 18?,raw,False,27.0,28.0,0.0,matern,0.1430229526036971,0.071,0.0674904942965779,0.07202295260369711,-0.071,0.07202295260369711,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,0.44399999999999995,0.82,-0.376
2026-06-19,event_day_open,june_external,5,0.05,0.144206720271733,1.0,0.1587385737266605,0.0524658971668415,0.1442067202717331,1.0,0.1587385737266606,2,Will the highest temperature in Hong Kong be 29°C on June 19?,raw,False,29.0,30.0,0.0,matern,0.1442067202717331,0.05,0.0524658971668415,0.09420672027173309,-0.05,0.09420672027173309,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,0.44399999999999995,0.82,-0.376
2026-06-20,event_day_open,june_external,6,0.0445,0.2195640766630335,0.0,0.2377204893592511,0.0435847208619,0.2195640766630336,0.0,0.2377204893592512,2,Will the highest temperature in Hong Kong be 30°C on June 20?,raw,False,30.0,31.0,0.0,matern,0.2195640766630336,0.0445,0.0435847208619,0.17506407666303359,-0.0445,0.17506407666303359,3,2,0.12,0.01,True,-0.0445,-0.0545,0.0545,0.16506407666303358,-0.2195640766630336,0.38949999999999996,0.82,-0.4305
2026-06-21,event_day_open,june_external,5,0.018,0.1681236307071132,1.0,0.1826098945498908,0.0172248803827751,0.1681236307071132,1.0,0.1826098945498908,2,Will the highest temperature in Hong Kong be 30°C on June 21?,raw,False,30.0,31.0,0.0,matern,0.1681236307071132,0.018,0.0172248803827751,0.1501236307071132,-0.018,0.1501236307071132,3,2,0.12,0.01,True,-0.018,-0.027999999999999997,0.027999999999999997,0.1401236307071132,-0.1681236307071132,0.3615,0.82,-0.45849999999999996
2026-06-22,event_day_open,june_external,6,0.04,0.2307893437431596,0.0,0.2469095601224824,0.0373482726423902,0.2307893437431597,0.0,0.2469095601224825,2,Will the highest temperature in Hong Kong be 31°C on June 22?,raw,False,31.0,32.0,0.0,matern,0.2307893437431597,0.04,0.0373482726423902,0.1907893437431597,-0.04,0.1907893437431597,3,2,0.12,0.01,True,-0.04,-0.05,0.05,0.1807893437431597,-0.2307893437431597,0.31149999999999994,0.82,-0.5085
2026-06-23,event_day_open,june_external,6,0.0295,0.230861619592498,0.0,0.2469095601224824,0.0282296650717703,0.2308616195924981,0.0,0.2469095601224825,2,Will the highest temperature in Hong Kong be 31°C on June 23?,raw,False,31.0,32.0,0.0,matern,0.2308616195924981,0.0295,0.0282296650717703,0.2013616195924981,-0.0295,0.2013616195924981,3,2,0.12,0.01,True,-0.0295,-0.0395,0.0395,0.1913616195924981,-0.2308616195924981,0.27199999999999996,0.82,-0.548
2026-06-24,event_day_open,june_external,6,0.058,0.1824083061609402,1.0,0.1944128754108576,0.0542309490416082,0.1824083061609402,1.0,0.1944128754108577,2,Will the highest temperature in Hong Kong be 31°C on June 24?,raw,False,31.0,32.0,0.0,matern,0.1824083061609402,0.058,0.0542309490416082,0.1244083061609402,-0.058,0.1244083061609402,3,2,0.12,0.01,True,-0.058,-0.068,0.068,0.1144083061609402,-0.1824083061609402,0.20399999999999996,0.82,-0.616
2026-06-25,event_day_open,june_external,8,0.0395,0.1825047146061248,0.0,0.1749672596207123,0.0371240601503759,0.1825047146061248,0.0,0.1749672596207123,2,Will the highest temperature in Hong Kong be 34°C on June 25?,raw,False,34.0,35.0,0.0,matern,0.1825047146061248,0.0395,0.0371240601503759,0.1430047146061248,-0.0395,0.1430047146061248,3,2,0.12,0.01,True,-0.0395,-0.0495,0.0495,0.13300471460612479,-0.1825047146061248,0.15449999999999997,0.82,-0.6655
2026-06-26,event_day_open,june_external,3,0.004,0.1036849777946491,0.0,0.1130387924979798,0.0039350713231677,0.1036849777946491,0.0,0.1130387924979798,2,Will the highest temperature in Hong Kong be 29°C on June 26?,raw,False,29.0,30.0,0.0,matern,0.1036849777946491,0.004,0.0039350713231677,0.09968497779464909,-0.004,0.09968497779464909,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,0.15449999999999997,0.82,-0.6655
2026-06-27,event_day_open,june_external,8,0.04,0.1348757991626904,0.0,0.1169127237645177,0.038222646918299,0.1348757991626905,0.0,0.1169127237645177,2,Will the highest temperature in Hong Kong be 32°C on June 27?,raw,False,32.0,33.0,0.0,matern,0.1348757991626905,0.04,0.038222646918299,0.09487579916269048,-0.04,0.09487579916269048,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,0.15449999999999997,0.82,-0.6655
2026-06-28,event_day_open,june_external,5,0.065,0.2361518392656993,0.0,0.2551901792754524,0.0694444444444444,0.2361518392656994,0.0,0.2551901792754525,2,Will the highest temperature in Hong Kong be 29°C on June 28?,raw,False,29.0,30.0,0.0,matern,0.2361518392656994,0.065,0.0694444444444444,0.1711518392656994,-0.065,0.1711518392656994,3,2,0.12,0.01,True,-0.065,-0.075,0.075,0.1611518392656994,-0.2361518392656994,0.07949999999999996,0.82,-0.7404999999999999
2026-06-29,event_day_open,june_external,8,0.0285,0.1124050537903172,0.0,0.0961136634171708,0.0273512476007677,0.1124050537903172,0.0,0.0961136634171708,2,Will the highest temperature in Hong Kong be 33°C on June 29?,raw,False,33.0,34.0,0.0,matern,0.1124050537903172,0.0285,0.0273512476007677,0.08390505379031721,-0.0285,0.08390505379031721,3,2,0.12,0.01,False,0.0,0.0,0.0,0.0,0.0,0.07949999999999996,0.82,-0.7404999999999999
2026-06-30,event_day_open,june_external,4,0.046,0.187901751610198,1.0,0.2059583236891147,0.0432330827067669,0.1879017516101981,1.0,0.2059583236891148,2,Will the highest temperature in Hong Kong be 29°C on June 30?,raw,False,29.0,30.0,0.0,matern,0.1879017516101981,0.046,0.0432330827067669,0.14190175161019808,-0.046,0.14190175161019808,3,2,0.12,0.01,True,-0.046,-0.056,0.056,0.13190175161019807,-0.1879017516101981,0.02349999999999996,0.82,-0.7965
