strategy_id,model,decision_rule,rule_filter,side_mode,top_k,sizing_rule,ranking_signal,edge_threshold,stability_filter,execution_track,complexity_score,dates,total_net_pnl,mean_daily_net_pnl,daily_pnl_sd,sharpe,opportunity_annualised_sharpe,probabilistic_sharpe_vs_zero,maximum_drawdown,expected_shortfall_5pct,positive_date_fraction,active_dates,position_count,mean_positions_per_active_date,total_entry_cash,return_on_entry_cash,profit_factor_date_level,gross_pnl_before_cost,break_even_cost_per_position,deflated_sharpe_probability,expected_maximum_sharpe_under_trials
S028581,static,event_day_open,none,short_only,5,quarter_kelly,edge,0.06,none,includes_synthetic_short_yes,2,97,1.5062881529316294,0.015528743844655973,0.05920370035361186,0.26229346733237774,5.011109657242895,0.9962267627093995,0.3016640942083284,-0.07082778178542079,0.44329896907216493,93,166,1.7849462365591398,12.674681408289231,0.11884228915975105,1.8779306129846642,3.16628815293163,0.01907402501766042,,
S028596,static,event_day_open,none,short_only,5,quarter_kelly,roi,0.06,none,includes_synthetic_short_yes,3,97,1.5062881529316294,0.015528743844655973,0.05920370035361186,0.26229346733237774,5.011109657242895,0.9962267627093995,0.3016640942083284,-0.07082778178542079,0.44329896907216493,93,166,1.7849462365591398,12.674681408289231,0.11884228915975105,1.8779306129846642,3.16628815293163,0.01907402501766042,,
S028611,static,event_day_open,none,short_only,5,quarter_kelly,logit_gap,0.06,none,includes_synthetic_short_yes,3,97,1.5062881529316294,0.015528743844655973,0.05920370035361186,0.26229346733237774,5.011109657242895,0.9962267627093995,0.3016640942083284,-0.07082778178542079,0.44329896907216493,93,166,1.7849462365591398,12.674681408289231,0.11884228915975105,1.8779306129846642,3.16628815293163,0.01907402501766042,,
S028761,static,event_day_open,none,short_only,11,quarter_kelly,edge,0.06,none,includes_synthetic_short_yes,2,97,1.5062881529316294,0.015528743844655973,0.05920370035361186,0.26229346733237774,5.011109657242895,0.9962267627093995,0.3016640942083284,-0.07082778178542079,0.44329896907216493,93,166,1.7849462365591398,12.674681408289231,0.11884228915975105,1.8779306129846642,3.16628815293163,0.01907402501766042,,
S028776,static,event_day_open,none,short_only,11,quarter_kelly,roi,0.06,none,includes_synthetic_short_yes,3,97,1.5062881529316294,0.015528743844655973,0.05920370035361186,0.26229346733237774,5.011109657242895,0.9962267627093995,0.3016640942083284,-0.07082778178542079,0.44329896907216493,93,166,1.7849462365591398,12.674681408289231,0.11884228915975105,1.8779306129846642,3.16628815293163,0.01907402501766042,,
S028791,static,event_day_open,none,short_only,11,quarter_kelly,logit_gap,0.06,none,includes_synthetic_short_yes,3,97,1.5062881529316294,0.015528743844655973,0.05920370035361186,0.26229346733237774,5.011109657242895,0.9962267627093995,0.3016640942083284,-0.07082778178542079,0.44329896907216493,93,166,1.7849462365591398,12.674681408289231,0.11884228915975105,1.8779306129846642,3.16628815293163,0.01907402501766042,,
S028756,static,event_day_open,none,short_only,11,quarter_kelly,edge,0.01,none,includes_synthetic_short_yes,2,97,1.4916227003077374,0.015377553611419972,0.05868786332739849,0.2620227205348085,5.005937046938241,0.996546424990095,0.4304965276361057,-0.07264730653303458,0.44329896907216493,93,234,2.5161290322580645,18.337793317926636,0.08134145011055167,1.9291155913560285,3.8316227003077374,0.0163744559842211,,
S028771,static,event_day_open,none,short_only,11,quarter_kelly,roi,0.01,none,includes_synthetic_short_yes,3,97,1.4916227003077374,0.015377553611419972,0.05868786332739849,0.2620227205348085,5.005937046938241,0.996546424990095,0.4304965276361057,-0.07264730653303458,0.44329896907216493,93,234,2.5161290322580645,18.337793317926636,0.08134145011055167,1.9291155913560285,3.8316227003077374,0.0163744559842211,,
S028786,static,event_day_open,none,short_only,11,quarter_kelly,logit_gap,0.01,none,includes_synthetic_short_yes,3,97,1.4916227003077374,0.015377553611419972,0.05868786332739849,0.2620227205348085,5.005937046938241,0.996546424990095,0.43049652763610546,-0.07264730653303457,0.44329896907216493,93,234,2.5161290322580645,18.337793317926636,0.08134145011055167,1.9291155913560285,3.8316227003077374,0.0163744559842211,,
S028576,static,event_day_open,none,short_only,5,quarter_kelly,edge,0.01,none,includes_synthetic_short_yes,2,97,1.489870122373148,0.01535948579766132,0.05869931342920762,0.26166380661649685,4.999080006156927,0.9965075761452007,0.4322491055706952,-0.07264730653303458,0.44329896907216493,93,233,2.5053763440860215,18.155713841128577,0.08206067441964796,1.9270119460752466,3.819870122373148,0.016394292370700204,,
S028591,static,event_day_open,none,short_only,5,quarter_kelly,roi,0.01,none,includes_synthetic_short_yes,3,97,1.489870122373148,0.01535948579766132,0.05869931342920762,0.26166380661649685,4.999080006156927,0.9965075761452007,0.4322491055706952,-0.07264730653303458,0.44329896907216493,93,233,2.5053763440860215,18.155713841128577,0.08206067441964796,1.9270119460752466,3.819870122373148,0.016394292370700204,,
S044803,matern,24h_prior,none,long_short,3,quarter_kelly,logit_gap,0.1,none,includes_synthetic_short_yes,4,97,1.2586453707043346,0.012975725471178708,0.049616293196119376,0.2615214607002035,4.996360491244636,0.9914087975363252,0.28721265477814195,-0.09277157790064823,0.5154639175257731,75,157,2.0933333333333333,8.246089192901707,0.15263543011246902,1.9376979653857656,2.8286453707043346,0.01801684949493207,,
S029516,static,event_day_open,none,long_short,5,quarter_kelly,logit_gap,0.12,none,includes_synthetic_short_yes,4,97,1.6468028508088965,0.016977348977411304,0.0649919891965894,0.2612221781065632,4.99064270532153,0.9959343290812785,0.365580814791753,-0.08498742794957574,0.4639175257731959,86,209,2.4302325581395348,9.676579230051273,0.17018440211750024,1.908622203679458,3.736802850808896,0.017879439477554528,,
S029696,static,event_day_open,none,long_short,11,quarter_kelly,logit_gap,0.12,none,includes_synthetic_short_yes,4,97,1.6468028508088965,0.016977348977411304,0.0649919891965894,0.2612221781065632,4.99064270532153,0.9959343290812785,0.365580814791753,-0.08498742794957574,0.4639175257731959,86,209,2.4302325581395348,9.676579230051273,0.17018440211750024,1.908622203679458,3.736802850808896,0.017879439477554528,,
S029486,static,event_day_open,none,long_short,5,quarter_kelly,edge,0.12,none,includes_synthetic_short_yes,3,97,1.6468028508088965,0.016977348977411304,0.06499198919658941,0.2612221781065631,4.990642705321529,0.9959343290812785,0.365580814791753,-0.08498742794957574,0.4639175257731959,86,209,2.4302325581395348,9.676579230051273,0.17018440211750024,1.9086222036794578,3.736802850808896,0.017879439477554528,,
S029501,static,event_day_open,none,long_short,5,quarter_kelly,roi,0.12,none,includes_synthetic_short_yes,4,97,1.6468028508088965,0.016977348977411304,0.06499198919658941,0.2612221781065631,4.990642705321529,0.9959343290812785,0.365580814791753,-0.08498742794957574,0.4639175257731959,86,209,2.4302325581395348,9.676579230051273,0.17018440211750024,1.908622203679458,3.736802850808896,0.017879439477554528,,
S029666,static,event_day_open,none,long_short,11,quarter_kelly,edge,0.12,none,includes_synthetic_short_yes,3,97,1.6468028508088965,0.016977348977411304,0.06499198919658941,0.2612221781065631,4.990642705321529,0.9959343290812785,0.365580814791753,-0.08498742794957574,0.4639175257731959,86,209,2.4302325581395348,9.676579230051273,0.17018440211750024,1.9086222036794578,3.736802850808896,0.017879439477554528,,
S029681,static,event_day_open,none,long_short,11,quarter_kelly,roi,0.12,none,includes_synthetic_short_yes,4,97,1.6468028508088965,0.016977348977411304,0.06499198919658941,0.2612221781065631,4.990642705321529,0.9959343290812785,0.365580814791753,-0.08498742794957574,0.4639175257731959,86,209,2.4302325581395348,9.676579230051273,0.17018440211750024,1.908622203679458,3.736802850808896,0.017879439477554528,,
S023638,static,12h_prior,none,long_short,2,equal_budget,edge,0.18,none,includes_synthetic_short_yes,2,97,6.570499999999999,0.06773711340206184,0.2593397023450403,0.26119068075408114,4.990040949247292,0.9919065034743484,1.205,-0.602,0.28865979381443296,37,50,1.3513513513513513,20.429499999999997,0.3216182481215889,2.5672033392963622,7.070499999999999,0.14140999999999998,,
S066305,matern,event_day_open,none,short_only,3,quarter_kelly,edge,0.07,robust_0.10c,includes_synthetic_short_yes,3,97,1.4745016522104077,0.01520104796093204,0.05820887274510897,0.26114657858941814,4.989198378574467,0.9959165329488155,0.4137037108979824,-0.07433192885841448,0.44329896907216493,92,158,1.7173913043478262,11.888783076660902,0.12402460728760627,1.8688956180736707,3.0545016522104076,0.019332288938040555,,
S066350,matern,event_day_open,none,short_only,3,quarter_kelly,roi,0.07,robust_0.10c,includes_synthetic_short_yes,4,97,1.4745016522104077,0.01520104796093204,0.05820887274510897,0.26114657858941814,4.989198378574467,0.9959165329488155,0.4137037108979824,-0.07433192885841448,0.44329896907216493,92,158,1.7173913043478262,11.888783076660902,0.12402460728760627,1.8688956180736707,3.0545016522104076,0.019332288938040555,,
S066395,matern,event_day_open,none,short_only,3,quarter_kelly,logit_gap,0.07,robust_0.10c,includes_synthetic_short_yes,4,97,1.4745016522104077,0.01520104796093204,0.05820887274510897,0.26114657858941814,4.989198378574467,0.9959165329488155,0.4137037108979824,-0.07433192885841448,0.44329896907216493,92,158,1.7173913043478262,11.888783076660902,0.12402460728760627,1.8688956180736707,3.0545016522104076,0.019332288938040555,,
S066845,matern,event_day_open,none,short_only,5,quarter_kelly,edge,0.07,robust_0.10c,includes_synthetic_short_yes,3,97,1.4745016522104077,0.01520104796093204,0.05820887274510897,0.26114657858941814,4.989198378574467,0.9959165329488155,0.4137037108979824,-0.07433192885841448,0.44329896907216493,92,158,1.7173913043478262,11.888783076660902,0.12402460728760627,1.8688956180736707,3.0545016522104076,0.019332288938040555,,
S066890,matern,event_day_open,none,short_only,5,quarter_kelly,roi,0.07,robust_0.10c,includes_synthetic_short_yes,4,97,1.4745016522104077,0.01520104796093204,0.05820887274510897,0.26114657858941814,4.989198378574467,0.9959165329488155,0.4137037108979824,-0.07433192885841448,0.44329896907216493,92,158,1.7173913043478262,11.888783076660902,0.12402460728760627,1.8688956180736707,3.0545016522104076,0.019332288938040555,,
S066935,matern,event_day_open,none,short_only,5,quarter_kelly,logit_gap,0.07,robust_0.10c,includes_synthetic_short_yes,4,97,1.4745016522104077,0.01520104796093204,0.05820887274510897,0.26114657858941814,4.989198378574467,0.9959165329488155,0.4137037108979824,-0.07433192885841448,0.44329896907216493,92,158,1.7173913043478262,11.888783076660902,0.12402460728760627,1.8688956180736707,3.0545016522104076,0.019332288938040555,,
S067385,matern,event_day_open,none,short_only,11,quarter_kelly,edge,0.07,robust_0.10c,includes_synthetic_short_yes,3,97,1.4745016522104077,0.01520104796093204,0.05820887274510897,0.26114657858941814,4.989198378574467,0.9959165329488155,0.4137037108979824,-0.07433192885841448,0.44329896907216493,92,158,1.7173913043478262,11.888783076660902,0.12402460728760627,1.8688956180736707,3.0545016522104076,0.019332288938040555,,
S067430,matern,event_day_open,none,short_only,11,quarter_kelly,roi,0.07,robust_0.10c,includes_synthetic_short_yes,4,97,1.4745016522104077,0.01520104796093204,0.05820887274510897,0.26114657858941814,4.989198378574467,0.9959165329488155,0.4137037108979824,-0.07433192885841448,0.44329896907216493,92,158,1.7173913043478262,11.888783076660902,0.12402460728760627,1.8688956180736707,3.0545016522104076,0.019332288938040555,,
S067475,matern,event_day_open,none,short_only,11,quarter_kelly,logit_gap,0.07,robust_0.10c,includes_synthetic_short_yes,4,97,1.4745016522104077,0.01520104796093204,0.05820887274510897,0.26114657858941814,4.989198378574467,0.9959165329488155,0.4137037108979824,-0.07433192885841448,0.44329896907216493,92,158,1.7173913043478262,11.888783076660902,0.12402460728760627,1.8688956180736707,3.0545016522104076,0.019332288938040555,,
S041019,matern,24h_prior,none,short_only,1,quarter_kelly,logit_gap,0.08,robust_0.25c,includes_synthetic_short_yes,3,97,1.113396279286579,0.011478312157593599,0.043981971724728224,0.260977662152879,4.985971234585646,0.9866513077053083,0.283975413820152,-0.09939461722261685,0.5979381443298969,75,75,1.0,6.568466262227771,0.16950627967585205,1.9220130702427394,1.863396279286579,0.024845283723821054,,
S041021,matern,24h_prior,none,short_only,1,quarter_kelly,logit_gap,0.09,robust_0.10c,includes_synthetic_short_yes,3,97,1.113396279286579,0.011478312157593599,0.043981971724728224,0.260977662152879,4.985971234585646,0.9866513077053083,0.283975413820152,-0.09939461722261685,0.5979381443298969,75,75,1.0,6.568466262227771,0.16950627967585205,1.9220130702427394,1.863396279286579,0.024845283723821054,,
S062664,matern,event_day_open,none,long_only,2,one_share,edge,0.08,robust_0.25c,observed_yes_long_only,2,97,8.506,0.08769072164948453,0.3361522971692773,0.2608660490733634,4.983838869695574,0.9995262954406949,1.1695000000000002,-0.20850000000000005,0.16494845360824742,67,105,1.5671641791044777,7.494,1.1350413664264747,2.8278714945739765,9.556000000000001,0.09100952380952382,,
S066294,matern,event_day_open,none,short_only,3,quarter_kelly,edge,0.03,robust_0.25c,includes_synthetic_short_yes,3,97,1.4790049746527327,0.01524747396549209,0.058456932205486103,0.26083260599264113,4.9831999405355,0.9965059840981211,0.3025694045230358,-0.06619763127754143,0.4329896907216495,93,180,1.935483870967742,13.527244923342382,0.10933526989672429,1.8967498568421812,3.2790049746527328,0.018216694303626293,,
S066339,matern,event_day_open,none,short_only,3,quarter_kelly,roi,0.03,robust_0.25c,includes_synthetic_short_yes,4,97,1.4790049746527327,0.01524747396549209,0.058456932205486103,0.26083260599264113,4.9831999405355,0.9965059840981211,0.3025694045230358,-0.06619763127754143,0.4329896907216495,93,180,1.935483870967742,13.527244923342382,0.10933526989672429,1.8967498568421812,3.2790049746527328,0.018216694303626293,,
S069536,matern,event_day_open,none,long_short,5,quarter_kelly,edge,0.04,robust_0.10c,includes_synthetic_short_yes,4,97,1.7506202370790869,0.018047631310093678,0.06920287092954437,0.26079310103287506,4.982445199338908,0.9968809966068944,0.369563914818382,-0.07602818646028489,0.41237113402061853,93,376,4.043010752688172,13.153053132999952,0.13309611231531648,1.9125604422378981,5.510620237079087,0.014655904885848637,,
S069535,matern,event_day_open,none,long_short,5,quarter_kelly,edge,0.04,none,includes_synthetic_short_yes,3,97,1.7560493447403318,0.01810360149216837,0.0694375641212539,0.2607176925238237,4.98100452179635,0.9968665449890822,0.37581168445949076,-0.07602818646028489,0.41237113402061853,93,395,4.247311827956989,13.375410687949511,0.13128937762804047,1.9147927424817426,5.706049344740332,0.014445694543646411,,
S023639,static,12h_prior,none,long_short,2,equal_budget,edge,0.2,none,includes_synthetic_short_yes,2,97,5.766249999999999,0.059445876288659785,0.2280154109683551,0.26070990568663766,4.980855754480795,0.9927808986541621,1.2049999999999996,-0.545,0.2268041237113402,28,36,1.2857142857142858,15.73375,0.36648923492492247,2.983233018056749,6.12625,0.1701736111111111,,
S063203,matern,event_day_open,none,long_only,3,one_share,edge,0.08,robust_0.10c,observed_yes_long_only,2,97,9.054,0.09334020618556702,0.3580527962872566,0.2606883877278326,4.980444654455054,0.9992147080035146,1.1995,-0.273,0.1958762886597938,76,127,1.6710526315789473,9.946,0.9103157048059521,2.538095642571987,10.324,0.08129133858267716,,
S063248,matern,event_day_open,none,long_only,3,one_share,roi,0.08,robust_0.10c,observed_yes_long_only,3,97,9.054,0.09334020618556702,0.3580527962872566,0.2606883877278326,4.980444654455054,0.9992147080035146,1.1995,-0.273,0.1958762886597938,76,127,1.6710526315789473,9.946,0.9103157048059521,2.538095642571987,10.324,0.08129133858267716,,
S063293,matern,event_day_open,none,long_only,3,one_share,logit_gap,0.08,robust_0.10c,observed_yes_long_only,3,97,9.054,0.09334020618556702,0.3580527962872566,0.2606883877278326,4.980444654455054,0.9992147080035146,1.1995,-0.273,0.1958762886597938,76,127,1.6710526315789473,9.946,0.9103157048059521,2.538095642571987,10.324,0.08129133858267716,,
S063743,matern,event_day_open,none,long_only,5,one_share,edge,0.08,robust_0.10c,observed_yes_long_only,2,97,9.054,0.09334020618556702,0.3580527962872566,0.2606883877278326,4.980444654455054,0.9992147080035146,1.1995,-0.273,0.1958762886597938,76,127,1.6710526315789473,9.946,0.9103157048059521,2.538095642571987,10.324,0.08129133858267716,,
S063788,matern,event_day_open,none,long_only,5,one_share,roi,0.08,robust_0.10c,observed_yes_long_only,3,97,9.054,0.09334020618556702,0.3580527962872566,0.2606883877278326,4.980444654455054,0.9992147080035146,1.1995,-0.273,0.1958762886597938,76,127,1.6710526315789473,9.946,0.9103157048059521,2.538095642571987,10.324,0.08129133858267716,,
S063833,matern,event_day_open,none,long_only,5,one_share,logit_gap,0.08,robust_0.10c,observed_yes_long_only,3,97,9.054,0.09334020618556702,0.3580527962872566,0.2606883877278326,4.980444654455054,0.9992147080035146,1.1995,-0.273,0.1958762886597938,76,127,1.6710526315789473,9.946,0.9103157048059521,2.538095642571987,10.324,0.08129133858267716,,
S064283,matern,event_day_open,none,long_only,11,one_share,edge,0.08,robust_0.10c,observed_yes_long_only,2,97,9.054,0.09334020618556702,0.3580527962872566,0.2606883877278326,4.980444654455054,0.9992147080035146,1.1995,-0.273,0.1958762886597938,76,127,1.6710526315789473,9.946,0.9103157048059521,2.538095642571987,10.324,0.08129133858267716,,
S064328,matern,event_day_open,none,long_only,11,one_share,roi,0.08,robust_0.10c,observed_yes_long_only,3,97,9.054,0.09334020618556702,0.3580527962872566,0.2606883877278326,4.980444654455054,0.9992147080035146,1.1995,-0.273,0.1958762886597938,76,127,1.6710526315789473,9.946,0.9103157048059521,2.538095642571987,10.324,0.08129133858267716,,
S064373,matern,event_day_open,none,long_only,11,one_share,logit_gap,0.08,robust_0.10c,observed_yes_long_only,3,97,9.054,0.09334020618556702,0.3580527962872566,0.2606883877278326,4.980444654455054,0.9992147080035146,1.1995,-0.273,0.1958762886597938,76,127,1.6710526315789473,9.946,0.9103157048059521,2.538095642571987,10.324,0.08129133858267716,,
S044238,matern,24h_prior,none,long_short,2,quarter_kelly,logit_gap,0.01,robust_0.25c,includes_synthetic_short_yes,5,97,0.5142194459806368,0.005301231401862235,0.020336052884060794,0.2606814327286339,4.9803117793819345,0.9944268539211459,0.12362045715790293,-0.03779670654108541,0.24742268041237114,82,162,1.975609756097561,3.8752753588384166,0.13269236334596107,3.1343255771000678,2.134219445980637,0.013174194110991588,,
S068542,matern,event_day_open,none,long_short,2,quarter_kelly,logit_gap,0.03,none,includes_synthetic_short_yes,4,97,0.7848289842682453,0.008091020456373664,0.031045523081942014,0.2606179459440289,4.979098866065117,0.9988123805878936,0.1564060045032217,-0.049418156730592404,0.23711340206185566,93,186,2.0,2.9478647647294336,0.266236427687781,3.32996900793295,2.6448289842682455,0.014219510668108847,,
S065765,matern,event_day_open,none,short_only,2,quarter_kelly,edge,0.07,robust_0.10c,includes_synthetic_short_yes,3,97,1.4738918280215956,0.015194761113624696,0.05834636134748697,0.2604234567967476,4.975383156123569,0.9955897575103104,0.43597110660199023,-0.07433192885841448,0.4536082474226804,92,152,1.6521739130434783,10.921527840109357,0.13495289757983508,1.8566543009079952,2.993891828021596,0.01969665676329997,,
S065810,matern,event_day_open,none,short_only,2,quarter_kelly,roi,0.07,robust_0.10c,includes_synthetic_short_yes,4,97,1.4738918280215956,0.015194761113624696,0.05834636134748697,0.2604234567967476,4.975383156123569,0.9955897575103104,0.43597110660199023,-0.07433192885841448,0.4536082474226804,92,152,1.6521739130434783,10.921527840109357,0.13495289757983508,1.8566543009079952,2.993891828021596,0.01969665676329997,,
S063205,matern,event_day_open,none,long_only,3,one_share,edge,0.09,none,observed_yes_long_only,1,97,9.0375,0.09317010309278351,0.3577885555059453,0.26040548714877865,4.975039846481166,0.9992150610265086,1.1840000000000006,-0.27290000000000003,0.1958762886597938,78,127,1.6282051282051282,9.9625,0.9071518193224591,2.53100118583771,10.3075,0.08116141732283463,,
S063250,matern,event_day_open,none,long_only,3,one_share,roi,0.09,none,observed_yes_long_only,2,97,9.0375,0.09317010309278351,0.3577885555059453,0.26040548714877865,4.975039846481166,0.9992150610265086,1.1840000000000006,-0.27290000000000003,0.1958762886597938,78,127,1.6282051282051282,9.9625,0.9071518193224591,2.53100118583771,10.3075,0.08116141732283463,,
S063295,matern,event_day_open,none,long_only,3,one_share,logit_gap,0.09,none,observed_yes_long_only,2,97,9.0375,0.09317010309278351,0.3577885555059453,0.26040548714877865,4.975039846481166,0.9992150610265086,1.1840000000000006,-0.27290000000000003,0.1958762886597938,78,127,1.6282051282051282,9.9625,0.9071518193224591,2.53100118583771,10.3075,0.08116141732283463,,
S063745,matern,event_day_open,none,long_only,5,one_share,edge,0.09,none,observed_yes_long_only,1,97,9.0375,0.09317010309278351,0.3577885555059453,0.26040548714877865,4.975039846481166,0.9992150610265086,1.1840000000000006,-0.27290000000000003,0.1958762886597938,78,127,1.6282051282051282,9.9625,0.9071518193224591,2.53100118583771,10.3075,0.08116141732283463,,
S063790,matern,event_day_open,none,long_only,5,one_share,roi,0.09,none,observed_yes_long_only,2,97,9.0375,0.09317010309278351,0.3577885555059453,0.26040548714877865,4.975039846481166,0.9992150610265086,1.1840000000000006,-0.27290000000000003,0.1958762886597938,78,127,1.6282051282051282,9.9625,0.9071518193224591,2.53100118583771,10.3075,0.08116141732283463,,
S063835,matern,event_day_open,none,long_only,5,one_share,logit_gap,0.09,none,observed_yes_long_only,2,97,9.0375,0.09317010309278351,0.3577885555059453,0.26040548714877865,4.975039846481166,0.9992150610265086,1.1840000000000006,-0.27290000000000003,0.1958762886597938,78,127,1.6282051282051282,9.9625,0.9071518193224591,2.53100118583771,10.3075,0.08116141732283463,,
S064285,matern,event_day_open,none,long_only,11,one_share,edge,0.09,none,observed_yes_long_only,1,97,9.0375,0.09317010309278351,0.3577885555059453,0.26040548714877865,4.975039846481166,0.9992150610265086,1.1840000000000006,-0.27290000000000003,0.1958762886597938,78,127,1.6282051282051282,9.9625,0.9071518193224591,2.53100118583771,10.3075,0.08116141732283463,,
S064330,matern,event_day_open,none,long_only,11,one_share,roi,0.09,none,observed_yes_long_only,2,97,9.0375,0.09317010309278351,0.3577885555059453,0.26040548714877865,4.975039846481166,0.9992150610265086,1.1840000000000006,-0.27290000000000003,0.1958762886597938,78,127,1.6282051282051282,9.9625,0.9071518193224591,2.53100118583771,10.3075,0.08116141732283463,,
S064375,matern,event_day_open,none,long_only,11,one_share,logit_gap,0.09,none,observed_yes_long_only,2,97,9.0375,0.09317010309278351,0.3577885555059453,0.26040548714877865,4.975039846481166,0.9992150610265086,1.1840000000000006,-0.27290000000000003,0.1958762886597938,78,127,1.6282051282051282,9.9625,0.9071518193224591,2.53100118583771,10.3075,0.08116141732283463,,
S070115,matern,event_day_open,none,long_short,11,quarter_kelly,roi,0.02,robust_0.10c,includes_synthetic_short_yes,5,97,1.788987489898039,0.018443169998948853,0.07082801181472709,0.26039372737431565,4.974815176305511,0.9970537405972808,0.4806198935470165,-0.07601279546858378,0.4020618556701031,93,489,5.258064516129032,16.264483535068788,0.10999350124095242,1.9358923563486818,6.678987489898039,0.013658461124535866,,
S070160,matern,event_day_open,none,long_short,11,quarter_kelly,logit_gap,0.02,robust_0.10c,includes_synthetic_short_yes,5,97,1.788987489898039,0.018443169998948853,0.07082801181472709,0.26039372737431565,4.974815176305511,0.9970537405972808,0.4806198935470165,-0.07601279546858378,0.4020618556701031,93,489,5.258064516129032,16.264483535068788,0.10999350124095242,1.9358923563486816,6.678987489898039,0.013658461124535866,,
S070070,matern,event_day_open,none,long_short,11,quarter_kelly,edge,0.02,robust_0.10c,includes_synthetic_short_yes,4,97,1.7889874898980387,0.018443169998948853,0.07082801181472709,0.26039372737431565,4.974815176305511,0.9970537405972808,0.4806198935470165,-0.07601279546858376,0.4020618556701031,93,489,5.258064516129032,16.264483535068788,0.1099935012409524,1.9358923563486814,6.678987489898038,0.013658461124535864,,
S069533,matern,event_day_open,none,long_short,5,quarter_kelly,edge,0.03,robust_0.10c,includes_synthetic_short_yes,4,97,1.75201158051308,0.018061975056835877,0.0694011721072988,0.2602546111024014,4.972157363662447,0.9968431133826312,0.36741394985793363,-0.07605711446648754,0.4020618556701031,93,404,4.344086021505376,13.425523845410078,0.1304985638316123,1.9114586488815468,5.79201158051308,0.014336662328002674,,
S028606,static,event_day_open,none,short_only,5,quarter_kelly,logit_gap,0.01,none,includes_synthetic_short_yes,3,97,1.4829158854002753,0.01528779263299253,0.058750038226014545,0.2602175776325383,4.971449840214152,0.9963448756641577,0.43920334254356774,-0.07264730653303457,0.44329896907216493,93,233,2.5053763440860215,18.342774769911347,0.08084468702264082,1.9187096985718648,3.812915885400275,0.016364445860087017,,
S069093,matern,event_day_open,none,long_short,3,quarter_kelly,logit_gap,0.06,robust_0.25c,includes_synthetic_short_yes,5,97,1.5585162780369237,0.016067178124092,0.06176908371700025,0.26011682798639196,4.969525020927182,0.9951685399123201,0.5257343922546915,-0.08058853795931568,0.5051546391752577,92,242,2.630434782608696,9.656490098003834,0.16139573097673413,1.8580374651726943,3.9785162780369236,0.016440149909243487,,
S069559,matern,event_day_open,none,long_short,5,quarter_kelly,edge,0.15,none,includes_synthetic_short_yes,3,97,1.442576615970982,0.014871923875989505,0.05718216621388929,0.26007975669129485,4.968816774828806,0.9949330476892578,0.2233763263769688,-0.08555498587508022,0.44329896907216493,75,134,1.7866666666666666,7.115935346726679,0.20272480646336472,1.9513049839164522,2.7825766159709824,0.02076549713411181,,
S069604,matern,event_day_open,none,long_short,5,quarter_kelly,roi,0.15,none,includes_synthetic_short_yes,4,97,1.442576615970982,0.014871923875989505,0.05718216621388929,0.26007975669129485,4.968816774828806,0.9949330476892578,0.2233763263769688,-0.08555498587508022,0.44329896907216493,75,134,1.7866666666666666,7.115935346726679,0.20272480646336472,1.9513049839164522,2.7825766159709824,0.02076549713411181,,
S069649,matern,event_day_open,none,long_short,5,quarter_kelly,logit_gap,0.15,none,includes_synthetic_short_yes,4,97,1.442576615970982,0.014871923875989505,0.05718216621388929,0.26007975669129485,4.968816774828806,0.9949330476892578,0.2233763263769688,-0.08555498587508022,0.44329896907216493,75,134,1.7866666666666666,7.115935346726679,0.20272480646336472,1.9513049839164522,2.7825766159709824,0.02076549713411181,,
S070099,matern,event_day_open,none,long_short,11,quarter_kelly,edge,0.15,none,includes_synthetic_short_yes,3,97,1.442576615970982,0.014871923875989505,0.05718216621388929,0.26007975669129485,4.968816774828806,0.9949330476892578,0.2233763263769688,-0.08555498587508022,0.44329896907216493,75,134,1.7866666666666666,7.115935346726679,0.20272480646336472,1.9513049839164522,2.7825766159709824,0.02076549713411181,,
S070144,matern,event_day_open,none,long_short,11,quarter_kelly,roi,0.15,none,includes_synthetic_short_yes,4,97,1.442576615970982,0.014871923875989505,0.05718216621388929,0.26007975669129485,4.968816774828806,0.9949330476892578,0.2233763263769688,-0.08555498587508022,0.44329896907216493,75,134,1.7866666666666666,7.115935346726679,0.20272480646336472,1.9513049839164522,2.7825766159709824,0.02076549713411181,,
S070189,matern,event_day_open,none,long_short,11,quarter_kelly,logit_gap,0.15,none,includes_synthetic_short_yes,4,97,1.442576615970982,0.014871923875989505,0.05718216621388929,0.26007975669129485,4.968816774828806,0.9949330476892578,0.2233763263769688,-0.08555498587508022,0.44329896907216493,75,134,1.7866666666666666,7.115935346726679,0.20272480646336472,1.9513049839164522,2.7825766159709824,0.02076549713411181,,
S051796,matern,12h_prior,none,long_short,1,quarter_kelly,logit_gap,0.01,none,includes_synthetic_short_yes,3,97,0.17764490127697904,0.0018313907348142169,0.0070418250978436575,0.2600733061908942,4.9686935381916895,0.9999985695986926,0.018223131890699143,-0.00223100089928038,0.14432989690721648,88,88,1.0,2.2277922162499753,0.07974033663516757,7.903278422165709,1.057644901276979,0.01201869205996567,,
S028251,static,event_day_open,none,short_only,2,quarter_kelly,logit_gap,0.06,none,includes_synthetic_short_yes,3,97,1.5000161913952443,0.015464084447373653,0.0594682643819023,0.26003927654696724,4.968043402757325,0.9944313968355647,0.34044197723887004,-0.08571952822107316,0.4639175257731959,93,156,1.6774193548387097,11.984394972387,0.12516411507225864,1.8500414320817997,3.0600161913952446,0.019615488406379774,,
