sample_period,decision_rule,threshold,transaction_cost_per_share,dates,trade_count,trade_frequency,winning_trades,losing_trades,win_rate,total_gross_pnl,total_transaction_cost,total_net_pnl,mean_date_net_pnl,standard_deviation_date_net_pnl,standard_error_date_net_pnl,mean_trade_net_pnl,median_trade_net_pnl,total_capital_committed,return_on_committed_capital,maximum_drawdown,mean_traded_value_gap,mean_entry_price,mean_gp_probability
weather_plus_market_training,event_day_open,0.08,0.01,63,57,0.9047619047619048,11,46,0.19298245614035087,6.201999999999999,0.5700000000000001,5.632,0.08939682539682539,0.3450491334663636,0.04347210463096821,0.09880701754385966,-0.043000000000000003,5.367999999999999,1.0491803278688525,0.7750000000000012,0.1554513946356459,0.08417543859649122,0.23962683323213713
weather_plus_market_training,event_day_open,0.09,0.01,63,56,0.8888888888888888,11,45,0.19642857142857142,6.291999999999999,0.56,5.731999999999999,0.09098412698412697,0.3443932013895432,0.04338946495705312,0.10235714285714285,-0.0405,5.268,1.088078967350038,0.7750000000000012,0.15676222009874308,0.08407142857142857,0.24083364867017165
weather_plus_market_training,event_day_open,0.1,0.01,63,51,0.8095238095238095,10,41,0.19607843137254902,5.886999999999999,0.51,5.376999999999999,0.08534920634920633,0.3302671772158629,0.04160975319621289,0.1054313725490196,-0.038,4.623,1.1630975556997618,0.7450000000000001,0.16283548717788135,0.0806470588235294,0.24348254600141073
weather_plus_market_training,event_day_open,0.11,0.01,63,48,0.7619047619047619,10,38,0.20833333333333334,5.948499999999999,0.4800000000000001,5.4685,0.0868015873015873,0.329813321339396,0.04155257273048924,0.11392708333333333,-0.043750000000000004,4.5315,1.2067747986317994,0.6825000000000003,0.16627708430024732,0.08440625,0.2506833343002473
weather_plus_market_training,event_day_open,0.12,0.01,63,42,0.6666666666666666,8,34,0.19047619047619047,4.914999999999999,0.42000000000000004,4.494999999999999,0.07134920634920634,0.3099697258229895,0.039052514689833624,0.10702380952380952,-0.044500000000000005,3.5050000000000003,1.2824536376604847,0.6630000000000003,0.17366351740119934,0.07345238095238094,0.24711589835358028
weather_plus_market_training,event_day_open,0.13,0.01,63,37,0.5873015873015873,6,31,0.16216216216216217,3.177,0.37000000000000005,2.807,0.04455555555555556,0.2674219830625178,0.03369200296643567,0.07586486486486488,-0.044500000000000005,3.193,0.8791105543376135,0.8635000000000002,0.18075693350559796,0.07629729729729728,0.25705423080289524
weather_plus_market_training,event_day_open,0.14,0.01,63,28,0.4444444444444444,4,24,0.14285714285714285,2.081,0.28,1.8010000000000002,0.02858730158730159,0.20953551819330432,0.026398993903549203,0.06432142857142857,-0.043750000000000004,2.1990000000000003,0.8190086402910414,1.0605,0.19554124683971227,0.0685357142857143,0.26407696112542656
weather_plus_market_training,event_day_open,0.15,0.01,63,25,0.3968253968253968,4,21,0.16,2.1775,0.25,1.9275000000000002,0.0305952380952381,0.20897628467748128,0.026328537103183485,0.0771,-0.043000000000000003,2.0725000000000002,0.9300361881785284,1.0485,0.20169960516896057,0.0729,0.27459960516896054
weather_plus_market_training,event_day_open,0.16,0.01,63,23,0.36507936507936506,4,19,0.17391304347826086,2.2315000000000005,0.23000000000000004,2.0015,0.03176984126984127,0.20868955229496086,0.026292412218565483,0.08702173913043479,-0.044500000000000005,1.9985,1.0015011258443833,0.9745000000000001,0.20576552753611949,0.0768913043478261,0.28265683188394564
weather_plus_market_training,event_day_open,0.17,0.01,63,18,0.2857142857142857,2,16,0.1111111111111111,0.6145000000000002,0.18,0.43450000000000005,0.006896825396825398,0.1431559086566383,0.018035949191187787,0.02413888888888889,-0.05,1.5655000000000001,0.27754710954966466,0.8214999999999999,0.21767943973776618,0.07697222222222223,0.2946516619599884
weather_plus_market_training,event_day_open,0.18,0.01,63,14,0.2222222222222222,2,12,0.14285714285714285,1.024,0.14,0.884,0.014031746031746032,0.13920317226803014,0.017537951215832893,0.06314285714285715,-0.041,1.116,0.7921146953405017,0.4520000000000002,0.22954127984762623,0.06971428571428571,0.299255565561912
weather_plus_market_training,event_day_open,0.19,0.01,63,13,0.20634920634920634,2,11,0.15384615384615385,1.0905,0.13,0.9605,0.015246031746031747,0.13873358295831104,0.017478788523839977,0.0738846153846154,-0.0375,1.0395,0.9240019240019239,0.4520000000000002,0.2333021578677297,0.06996153846153846,0.3032636963292682
weather_plus_market_training,event_day_open,0.2,0.01,63,10,0.15873015873015872,2,8,0.2,1.2425000000000002,0.09999999999999999,1.1424999999999998,0.018134920634920632,0.1376364486125936,0.01734056258890684,0.11424999999999999,-0.0325,0.8575,1.332361516034985,0.27,0.2438848442236575,0.07575,0.31963484422365745
weather_plus_market_training,event_day_open,0.21,0.01,63,7,0.1111111111111111,2,5,0.2857142857142857,1.3775,0.06999999999999999,1.3074999999999999,0.020753968253968254,0.1367139370687483,0.0172243370590687,0.18678571428571428,-0.023,0.6925,1.8880866425992777,0.10499999999999998,0.2610149055311819,0.08892857142857143,0.3499434769597533
weather_plus_market_training,event_day_open,0.22,0.01,63,4,0.06349206349206349,1,3,0.25,0.45699999999999996,0.04,0.4169999999999999,0.006619047619047618,0.06144186304599015,0.007740947128960926,0.10424999999999998,-0.02025,0.583,0.7152658662092624,0.04500000000000004,0.2939605492958925,0.13574999999999998,0.4297105492958925
weather_plus_market_training,event_day_open,0.23,0.01,63,4,0.06349206349206349,1,3,0.25,0.45699999999999996,0.04,0.4169999999999999,0.006619047619047618,0.06144186304599015,0.007740947128960926,0.10424999999999998,-0.02025,0.583,0.7152658662092624,0.04500000000000004,0.2939605492958925,0.13574999999999998,0.4297105492958925
weather_plus_market_training,event_day_open,0.24,0.01,63,4,0.06349206349206349,1,3,0.25,0.45699999999999996,0.04,0.4169999999999999,0.006619047619047618,0.06144186304599015,0.007740947128960926,0.10424999999999998,-0.02025,0.583,0.7152658662092624,0.04500000000000004,0.2939605492958925,0.13574999999999998,0.4297105492958925
weather_plus_market_training,event_day_open,0.25,0.01,63,3,0.047619047619047616,1,2,0.3333333333333333,0.47,0.03,0.43999999999999995,0.006984126984126983,0.06133126394859315,0.007727012952439942,0.14666666666666664,-0.0175,0.5599999999999999,0.7857142857142857,0.04500000000000004,0.3117448418849175,0.17666666666666664,0.4884115085515843
