event_date,market_id,decision_rule,p_market,decision_cutoff_utc,selected_price_timestamp_utc,price_staleness_hours,source_cutoff_column,source_price_timestamp_column,condition_id,event_id,event_slug,market_slug,question,canonical_label,event_type,contract_event_type,lower_bound_c,upper_bound_c,bound_reference_c,bound_reconstruction_applied,bound_reference_source,source_lower_bound_column,source_upper_bound_column,selected_yes_token_id,no_token_id,sample_block,source_block,decision_rule_order
2026-05-26,2344164,6h_prior,0.425,2026-05-25 10:00:00+00:00,2026-05-25 09:00:03+00:00,0.9991666666666666,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-26-2026,highest-temperature-in-hong-kong-on-may-26-2026-32c,Will the highest temperature in Hong Kong be 32°C on May 26?,32°C,interior,interior_bin,32.0,33.0,32.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,54881150356081648415796743182241410974014759993095082216657847745940509148699,,march_may_baseline,march_may_baseline,2
2026-05-26,2344165,6h_prior,0.42,2026-05-25 10:00:00+00:00,2026-05-25 09:00:07+00:00,0.9980555555555556,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-26-2026,highest-temperature-in-hong-kong-on-may-26-2026-33corhigher,Will the highest temperature in Hong Kong be 33°C or higher on May 26?,33°C or higher,upper,upper_tail,33.0,,33.0,True,group_item_title,event_lower_bound_C,event_upper_bound_C,28599374026392020312449333680833484185411779508783126250176214786332359406939,,march_may_baseline,march_may_baseline,2
2026-05-26,2344155,event_day_open,0.0005,2026-05-25 16:00:00+00:00,2026-05-25 15:00:07+00:00,0.9980555555555556,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-26-2026,highest-temperature-in-hong-kong-on-may-26-2026-23corbelow,Will the highest temperature in Hong Kong be 23°C or below on May 26?,23°C or below,lower,lower_tail_endpoint,,24.0,23.0,True,group_item_title,event_lower_bound_C,event_upper_bound_C,109732413724175295885443398846577987409881382719245626177023191589817136443200,,march_may_baseline,march_may_baseline,3
2026-05-26,2344156,event_day_open,0.0005,2026-05-25 16:00:00+00:00,2026-05-25 15:00:05+00:00,0.9986111111111112,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-26-2026,highest-temperature-in-hong-kong-on-may-26-2026-24c,Will the highest temperature in Hong Kong be 24°C on May 26?,24°C,interior,interior_bin,24.0,25.0,24.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,108510210570513282398318210055701909732702769389190151125775219021999155170953,,march_may_baseline,march_may_baseline,3
2026-05-26,2344157,event_day_open,0.0005,2026-05-25 16:00:00+00:00,2026-05-25 15:00:07+00:00,0.9980555555555556,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-26-2026,highest-temperature-in-hong-kong-on-may-26-2026-25c,Will the highest temperature in Hong Kong be 25°C on May 26?,25°C,interior,interior_bin,25.0,26.0,25.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,64287420932256463253294717301539310244140764151513106627544953795255780207608,,march_may_baseline,march_may_baseline,3
2026-05-26,2344158,event_day_open,0.0005,2026-05-25 16:00:00+00:00,2026-05-25 15:00:08+00:00,0.9977777777777778,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-26-2026,highest-temperature-in-hong-kong-on-may-26-2026-26c,Will the highest temperature in Hong Kong be 26°C on May 26?,26°C,interior,interior_bin,26.0,27.0,26.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,27988754180488946751226152402402391248765924187202989927945728938231185346438,,march_may_baseline,march_may_baseline,3
2026-05-26,2344159,event_day_open,0.0005,2026-05-25 16:00:00+00:00,2026-05-25 15:00:08+00:00,0.9977777777777778,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-26-2026,highest-temperature-in-hong-kong-on-may-26-2026-27c,Will the highest temperature in Hong Kong be 27°C on May 26?,27°C,interior,interior_bin,27.0,28.0,27.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,65140727874218532664224574586070699280070396987637372408713180446042784492820,,march_may_baseline,march_may_baseline,3
2026-05-26,2344160,event_day_open,0.0015,2026-05-25 16:00:00+00:00,2026-05-25 15:00:05+00:00,0.9986111111111112,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-26-2026,highest-temperature-in-hong-kong-on-may-26-2026-28c,Will the highest temperature in Hong Kong be 28°C on May 26?,28°C,interior,interior_bin,28.0,29.0,28.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,73277765772098416543685223931713908045994803238502313696548427086386105271702,,march_may_baseline,march_may_baseline,3
2026-05-26,2344161,event_day_open,0.0025,2026-05-25 16:00:00+00:00,2026-05-25 15:00:08+00:00,0.9977777777777778,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-26-2026,highest-temperature-in-hong-kong-on-may-26-2026-29c,Will the highest temperature in Hong Kong be 29°C on May 26?,29°C,interior,interior_bin,29.0,30.0,29.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,90242932071136881249070281262302782201088503114618032772637421408142097588417,,march_may_baseline,march_may_baseline,3
2026-05-26,2344162,event_day_open,0.0345,2026-05-25 16:00:00+00:00,2026-05-25 15:00:07+00:00,0.9980555555555556,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-26-2026,highest-temperature-in-hong-kong-on-may-26-2026-30c,Will the highest temperature in Hong Kong be 30°C on May 26?,30°C,interior,interior_bin,30.0,31.0,30.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,86110535784630557283767129138566097964600916075124229967608348034336202143283,,march_may_baseline,march_may_baseline,3
2026-05-26,2344163,event_day_open,0.16,2026-05-25 16:00:00+00:00,2026-05-25 15:00:09+00:00,0.9975,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-26-2026,highest-temperature-in-hong-kong-on-may-26-2026-31c,Will the highest temperature in Hong Kong be 31°C on May 26?,31°C,interior,interior_bin,31.0,32.0,31.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,88015210804832119738562496259696947587285608091100101785885369402877807166041,,march_may_baseline,march_may_baseline,3
2026-05-26,2344164,event_day_open,0.415,2026-05-25 16:00:00+00:00,2026-05-25 15:00:05+00:00,0.9986111111111112,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-26-2026,highest-temperature-in-hong-kong-on-may-26-2026-32c,Will the highest temperature in Hong Kong be 32°C on May 26?,32°C,interior,interior_bin,32.0,33.0,32.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,54881150356081648415796743182241410974014759993095082216657847745940509148699,,march_may_baseline,march_may_baseline,3
2026-05-26,2344165,event_day_open,0.4,2026-05-25 16:00:00+00:00,2026-05-25 15:00:08+00:00,0.9977777777777778,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-26-2026,highest-temperature-in-hong-kong-on-may-26-2026-33corhigher,Will the highest temperature in Hong Kong be 33°C or higher on May 26?,33°C or higher,upper,upper_tail,33.0,,33.0,True,group_item_title,event_lower_bound_C,event_upper_bound_C,28599374026392020312449333680833484185411779508783126250176214786332359406939,,march_may_baseline,march_may_baseline,3
2026-05-27,2350801,24h_prior,0.001,2026-05-25 16:00:00+00:00,2026-05-25 15:00:05+00:00,0.9986111111111112,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-24corbelow,Will the highest temperature in Hong Kong be 24°C or below on May 27?,24°C or below,lower,lower_tail_endpoint,,25.0,24.0,True,group_item_title,event_lower_bound_C,event_upper_bound_C,89959327531811844553773132155907434898951262953748397355403076979256907561022,,march_may_baseline,march_may_baseline,0
2026-05-27,2350802,24h_prior,0.001,2026-05-25 16:00:00+00:00,2026-05-25 15:00:05+00:00,0.9986111111111112,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-25c,Will the highest temperature in Hong Kong be 25°C on May 27?,25°C,interior,interior_bin,25.0,26.0,25.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,37831446163375407660706456708090828546620920718871722055873907403937837651815,,march_may_baseline,march_may_baseline,0
2026-05-27,2350803,24h_prior,0.001,2026-05-25 16:00:00+00:00,2026-05-25 15:00:07+00:00,0.9980555555555556,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-26c,Will the highest temperature in Hong Kong be 26°C on May 27?,26°C,interior,interior_bin,26.0,27.0,26.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,46841903129729003493488459208284369850942047763223961263776079752379834838680,,march_may_baseline,march_may_baseline,0
2026-05-27,2350804,24h_prior,0.0025,2026-05-25 16:00:00+00:00,2026-05-25 15:00:08+00:00,0.9977777777777778,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-27c,Will the highest temperature in Hong Kong be 27°C on May 27?,27°C,interior,interior_bin,27.0,28.0,27.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,80806454104744514139029837727896267869449666229642527774942192798097295761509,,march_may_baseline,march_may_baseline,0
2026-05-27,2350805,24h_prior,0.0055,2026-05-25 16:00:00+00:00,2026-05-25 15:00:08+00:00,0.9977777777777778,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-28c,Will the highest temperature in Hong Kong be 28°C on May 27?,28°C,interior,interior_bin,28.0,29.0,28.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,107635123381922004520802958098093751162339350584228073444866547075322844466093,,march_may_baseline,march_may_baseline,0
2026-05-27,2350806,24h_prior,0.0115,2026-05-25 16:00:00+00:00,2026-05-25 15:00:05+00:00,0.9986111111111112,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-29c,Will the highest temperature in Hong Kong be 29°C on May 27?,29°C,interior,interior_bin,29.0,30.0,29.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,87647090958035625086855096170064050569947012026904449991298367723618251584250,,march_may_baseline,march_may_baseline,0
2026-05-27,2350807,24h_prior,0.08,2026-05-25 16:00:00+00:00,2026-05-25 15:00:08+00:00,0.9977777777777778,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-30c,Will the highest temperature in Hong Kong be 30°C on May 27?,30°C,interior,interior_bin,30.0,31.0,30.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,57535003752734068607507698610143697903058923161607932089970523232952840379388,,march_may_baseline,march_may_baseline,0
2026-05-27,2350808,24h_prior,0.21,2026-05-25 16:00:00+00:00,2026-05-25 15:00:08+00:00,0.9977777777777778,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-31c,Will the highest temperature in Hong Kong be 31°C on May 27?,31°C,interior,interior_bin,31.0,32.0,31.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,67979331465593997749588445980704001097358289825210220547497593842522349975603,,march_may_baseline,march_may_baseline,0
2026-05-27,2350809,24h_prior,0.39,2026-05-25 16:00:00+00:00,2026-05-25 15:00:07+00:00,0.9980555555555556,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-32c,Will the highest temperature in Hong Kong be 32°C on May 27?,32°C,interior,interior_bin,32.0,33.0,32.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,10897309140651808659242857163650356915227500627250829485908221960184005273749,,march_may_baseline,march_may_baseline,0
2026-05-27,2350810,24h_prior,0.26,2026-05-25 16:00:00+00:00,2026-05-25 15:00:07+00:00,0.9980555555555556,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-33c,Will the highest temperature in Hong Kong be 33°C on May 27?,33°C,interior,interior_bin,33.0,34.0,33.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,21329932423597860672065383197885201219475761323024646789528389330924150533504,,march_may_baseline,march_may_baseline,0
2026-05-27,2350811,24h_prior,0.1,2026-05-25 16:00:00+00:00,2026-05-25 15:00:05+00:00,0.9986111111111112,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-34corhigher,Will the highest temperature in Hong Kong be 34°C or higher on May 27?,34°C or higher,upper,upper_tail,34.0,,34.0,True,group_item_title,event_lower_bound_C,event_upper_bound_C,50463414537717792045556088257094895883848325047457201364165268111805754776556,,march_may_baseline,march_may_baseline,0
2026-05-27,2350801,12h_prior,0.0005,2026-05-26 04:00:00+00:00,2026-05-26 03:00:03+00:00,0.9991666666666666,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-24corbelow,Will the highest temperature in Hong Kong be 24°C or below on May 27?,24°C or below,lower,lower_tail_endpoint,,25.0,24.0,True,group_item_title,event_lower_bound_C,event_upper_bound_C,89959327531811844553773132155907434898951262953748397355403076979256907561022,,march_may_baseline,march_may_baseline,1
2026-05-27,2350802,12h_prior,0.0005,2026-05-26 04:00:00+00:00,2026-05-26 03:00:03+00:00,0.9991666666666666,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-25c,Will the highest temperature in Hong Kong be 25°C on May 27?,25°C,interior,interior_bin,25.0,26.0,25.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,37831446163375407660706456708090828546620920718871722055873907403937837651815,,march_may_baseline,march_may_baseline,1
2026-05-27,2350803,12h_prior,0.0005,2026-05-26 04:00:00+00:00,2026-05-26 03:00:05+00:00,0.9986111111111112,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-26c,Will the highest temperature in Hong Kong be 26°C on May 27?,26°C,interior,interior_bin,26.0,27.0,26.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,46841903129729003493488459208284369850942047763223961263776079752379834838680,,march_may_baseline,march_may_baseline,1
2026-05-27,2350804,12h_prior,0.0005,2026-05-26 04:00:00+00:00,2026-05-26 03:00:07+00:00,0.9980555555555556,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-27c,Will the highest temperature in Hong Kong be 27°C on May 27?,27°C,interior,interior_bin,27.0,28.0,27.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,80806454104744514139029837727896267869449666229642527774942192798097295761509,,march_may_baseline,march_may_baseline,1
2026-05-27,2350805,12h_prior,0.001,2026-05-26 04:00:00+00:00,2026-05-26 03:00:07+00:00,0.9980555555555556,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-28c,Will the highest temperature in Hong Kong be 28°C on May 27?,28°C,interior,interior_bin,28.0,29.0,28.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,107635123381922004520802958098093751162339350584228073444866547075322844466093,,march_may_baseline,march_may_baseline,1
2026-05-27,2350806,12h_prior,0.0085,2026-05-26 04:00:00+00:00,2026-05-26 03:00:03+00:00,0.9991666666666666,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-29c,Will the highest temperature in Hong Kong be 29°C on May 27?,29°C,interior,interior_bin,29.0,30.0,29.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,87647090958035625086855096170064050569947012026904449991298367723618251584250,,march_may_baseline,march_may_baseline,1
2026-05-27,2350807,12h_prior,0.055,2026-05-26 04:00:00+00:00,2026-05-26 03:00:07+00:00,0.9980555555555556,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-30c,Will the highest temperature in Hong Kong be 30°C on May 27?,30°C,interior,interior_bin,30.0,31.0,30.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,57535003752734068607507698610143697903058923161607932089970523232952840379388,,march_may_baseline,march_may_baseline,1
2026-05-27,2350808,12h_prior,0.15,2026-05-26 04:00:00+00:00,2026-05-26 03:00:07+00:00,0.9980555555555556,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-31c,Will the highest temperature in Hong Kong be 31°C on May 27?,31°C,interior,interior_bin,31.0,32.0,31.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,67979331465593997749588445980704001097358289825210220547497593842522349975603,,march_may_baseline,march_may_baseline,1
2026-05-27,2350809,12h_prior,0.385,2026-05-26 04:00:00+00:00,2026-05-26 03:00:05+00:00,0.9986111111111112,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-32c,Will the highest temperature in Hong Kong be 32°C on May 27?,32°C,interior,interior_bin,32.0,33.0,32.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,10897309140651808659242857163650356915227500627250829485908221960184005273749,,march_may_baseline,march_may_baseline,1
2026-05-27,2350810,12h_prior,0.35,2026-05-26 04:00:00+00:00,2026-05-26 03:00:05+00:00,0.9986111111111112,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-33c,Will the highest temperature in Hong Kong be 33°C on May 27?,33°C,interior,interior_bin,33.0,34.0,33.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,21329932423597860672065383197885201219475761323024646789528389330924150533504,,march_may_baseline,march_may_baseline,1
2026-05-27,2350811,12h_prior,0.085,2026-05-26 04:00:00+00:00,2026-05-26 03:00:03+00:00,0.9991666666666666,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-34corhigher,Will the highest temperature in Hong Kong be 34°C or higher on May 27?,34°C or higher,upper,upper_tail,34.0,,34.0,True,group_item_title,event_lower_bound_C,event_upper_bound_C,50463414537717792045556088257094895883848325047457201364165268111805754776556,,march_may_baseline,march_may_baseline,1
2026-05-27,2350801,6h_prior,0.0005,2026-05-26 10:00:00+00:00,2026-05-26 09:00:03+00:00,0.9991666666666666,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-24corbelow,Will the highest temperature in Hong Kong be 24°C or below on May 27?,24°C or below,lower,lower_tail_endpoint,,25.0,24.0,True,group_item_title,event_lower_bound_C,event_upper_bound_C,89959327531811844553773132155907434898951262953748397355403076979256907561022,,march_may_baseline,march_may_baseline,2
2026-05-27,2350802,6h_prior,0.0005,2026-05-26 10:00:00+00:00,2026-05-26 09:00:03+00:00,0.9991666666666666,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-25c,Will the highest temperature in Hong Kong be 25°C on May 27?,25°C,interior,interior_bin,25.0,26.0,25.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,37831446163375407660706456708090828546620920718871722055873907403937837651815,,march_may_baseline,march_may_baseline,2
2026-05-27,2350803,6h_prior,0.0005,2026-05-26 10:00:00+00:00,2026-05-26 09:00:05+00:00,0.9986111111111112,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-26c,Will the highest temperature in Hong Kong be 26°C on May 27?,26°C,interior,interior_bin,26.0,27.0,26.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,46841903129729003493488459208284369850942047763223961263776079752379834838680,,march_may_baseline,march_may_baseline,2
2026-05-27,2350804,6h_prior,0.0005,2026-05-26 10:00:00+00:00,2026-05-26 09:00:07+00:00,0.9980555555555556,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-27c,Will the highest temperature in Hong Kong be 27°C on May 27?,27°C,interior,interior_bin,27.0,28.0,27.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,80806454104744514139029837727896267869449666229642527774942192798097295761509,,march_may_baseline,march_may_baseline,2
2026-05-27,2350805,6h_prior,0.0015,2026-05-26 10:00:00+00:00,2026-05-26 09:00:07+00:00,0.9980555555555556,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-28c,Will the highest temperature in Hong Kong be 28°C on May 27?,28°C,interior,interior_bin,28.0,29.0,28.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,107635123381922004520802958098093751162339350584228073444866547075322844466093,,march_may_baseline,march_may_baseline,2
2026-05-27,2350806,6h_prior,0.0065,2026-05-26 10:00:00+00:00,2026-05-26 09:00:03+00:00,0.9991666666666666,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-29c,Will the highest temperature in Hong Kong be 29°C on May 27?,29°C,interior,interior_bin,29.0,30.0,29.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,87647090958035625086855096170064050569947012026904449991298367723618251584250,,march_may_baseline,march_may_baseline,2
2026-05-27,2350807,6h_prior,0.031,2026-05-26 10:00:00+00:00,2026-05-26 09:00:07+00:00,0.9980555555555556,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-30c,Will the highest temperature in Hong Kong be 30°C on May 27?,30°C,interior,interior_bin,30.0,31.0,30.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,57535003752734068607507698610143697903058923161607932089970523232952840379388,,march_may_baseline,march_may_baseline,2
2026-05-27,2350808,6h_prior,0.135,2026-05-26 10:00:00+00:00,2026-05-26 09:00:07+00:00,0.9980555555555556,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-31c,Will the highest temperature in Hong Kong be 31°C on May 27?,31°C,interior,interior_bin,31.0,32.0,31.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,67979331465593997749588445980704001097358289825210220547497593842522349975603,,march_may_baseline,march_may_baseline,2
2026-05-27,2350809,6h_prior,0.385,2026-05-26 10:00:00+00:00,2026-05-26 09:00:05+00:00,0.9986111111111112,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-32c,Will the highest temperature in Hong Kong be 32°C on May 27?,32°C,interior,interior_bin,32.0,33.0,32.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,10897309140651808659242857163650356915227500627250829485908221960184005273749,,march_may_baseline,march_may_baseline,2
2026-05-27,2350810,6h_prior,0.37,2026-05-26 10:00:00+00:00,2026-05-26 09:00:05+00:00,0.9986111111111112,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-33c,Will the highest temperature in Hong Kong be 33°C on May 27?,33°C,interior,interior_bin,33.0,34.0,33.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,21329932423597860672065383197885201219475761323024646789528389330924150533504,,march_may_baseline,march_may_baseline,2
2026-05-27,2350811,6h_prior,0.07,2026-05-26 10:00:00+00:00,2026-05-26 09:00:03+00:00,0.9991666666666666,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-34corhigher,Will the highest temperature in Hong Kong be 34°C or higher on May 27?,34°C or higher,upper,upper_tail,34.0,,34.0,True,group_item_title,event_lower_bound_C,event_upper_bound_C,50463414537717792045556088257094895883848325047457201364165268111805754776556,,march_may_baseline,march_may_baseline,2
2026-05-27,2350801,event_day_open,0.0005,2026-05-26 16:00:00+00:00,2026-05-26 15:00:05+00:00,0.9986111111111112,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-24corbelow,Will the highest temperature in Hong Kong be 24°C or below on May 27?,24°C or below,lower,lower_tail_endpoint,,25.0,24.0,True,group_item_title,event_lower_bound_C,event_upper_bound_C,89959327531811844553773132155907434898951262953748397355403076979256907561022,,march_may_baseline,march_may_baseline,3
2026-05-27,2350802,event_day_open,0.0005,2026-05-26 16:00:00+00:00,2026-05-26 15:00:05+00:00,0.9986111111111112,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-25c,Will the highest temperature in Hong Kong be 25°C on May 27?,25°C,interior,interior_bin,25.0,26.0,25.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,37831446163375407660706456708090828546620920718871722055873907403937837651815,,march_may_baseline,march_may_baseline,3
2026-05-27,2350803,event_day_open,0.0005,2026-05-26 16:00:00+00:00,2026-05-26 15:00:07+00:00,0.9980555555555556,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-26c,Will the highest temperature in Hong Kong be 26°C on May 27?,26°C,interior,interior_bin,26.0,27.0,26.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,46841903129729003493488459208284369850942047763223961263776079752379834838680,,march_may_baseline,march_may_baseline,3
2026-05-27,2350804,event_day_open,0.0005,2026-05-26 16:00:00+00:00,2026-05-26 15:00:09+00:00,0.9975,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-27c,Will the highest temperature in Hong Kong be 27°C on May 27?,27°C,interior,interior_bin,27.0,28.0,27.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,80806454104744514139029837727896267869449666229642527774942192798097295761509,,march_may_baseline,march_may_baseline,3
2026-05-27,2350805,event_day_open,0.001,2026-05-26 16:00:00+00:00,2026-05-26 15:00:09+00:00,0.9975,decision_cutoff_utc,decision_price_timestamp_utc,,,highest-temperature-in-hong-kong-on-may-27-2026,highest-temperature-in-hong-kong-on-may-27-2026-28c,Will the highest temperature in Hong Kong be 28°C on May 27?,28°C,interior,interior_bin,28.0,29.0,28.0,False,group_item_title,event_lower_bound_C,event_upper_bound_C,107635123381922004520802958098093751162339350584228073444866547075322844466093,,march_may_baseline,march_may_baseline,3
