event_date,market_id,event_type,lower_bound_c,upper_bound_c,bound_reference_c,hko_daily_max_c,Y_event_int,condition_id,event_id,event_slug,market_slug,question,canonical_label,selected_yes_token_id,no_token_id,bound_reconstruction_applied,bound_reference_source,source_lower_bound_column,source_upper_bound_column,Y_no_int,contract_event_type,sample_block,final_modelling_split,outcome_history_admissibility_status,source_block
2026-06-12,2488090,interior,27.0,28.0,27.0,30.4,0,0x6a4f656915d06041fdb15ae10aec74d4b3c43dc8a48d97c0cf215cb9e79e127f,578706,highest-temperature-in-hong-kong-on-june-12-2026,highest-temperature-in-hong-kong-on-june-12-2026-27c,Will the highest temperature in Hong Kong be 27°C on June 12?,27°C,75592998951909496700746757974652165571883982369594647338330106701644960781315,115679044466695716349082876627733061736836585619664678810698225152363481019370,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-12,2488091,interior,28.0,29.0,28.0,30.4,0,0xa89912e6556fb23181787e6b68a80b2826534e573c8af65d58eb42e36807d104,578706,highest-temperature-in-hong-kong-on-june-12-2026,highest-temperature-in-hong-kong-on-june-12-2026-28c,Will the highest temperature in Hong Kong be 28°C on June 12?,28°C,59194626867857967336286336605988675061806318754777307916645228670353298524121,91321525785614161922567640985498311992862212170796352213485869527904830107480,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-12,2488092,interior,29.0,30.0,29.0,30.4,0,0x95f9cc66914b3966b6490614e048ea4876d61b8900b01f9348603cb9b45f4a81,578706,highest-temperature-in-hong-kong-on-june-12-2026,highest-temperature-in-hong-kong-on-june-12-2026-29c,Will the highest temperature in Hong Kong be 29°C on June 12?,29°C,35655431532011499512052280577777695120026505009079441191735565046040084929658,51198130769743636864273696121610026309414986491335517310954512586848260829916,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-12,2488093,interior,30.0,31.0,30.0,30.4,1,0x87bffcd21a32886cda9c0036b9fe5e11ef0fa01759099a4a53db2f61c14a7146,578706,highest-temperature-in-hong-kong-on-june-12-2026,highest-temperature-in-hong-kong-on-june-12-2026-30c,Will the highest temperature in Hong Kong be 30°C on June 12?,30°C,110105783612785483187729756050966689716461310702652572334292900400866308052903,101063035172195951623777832291555561916145347413736662001017972975472759338886,False,label_value_c,lower_bound_c,upper_bound_c,0,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-12,2488094,interior,31.0,32.0,31.0,30.4,0,0x589d8168d4801bf5161d04d2b324e71a9f544b6a833d1f1d61e98603b6dc2a31,578706,highest-temperature-in-hong-kong-on-june-12-2026,highest-temperature-in-hong-kong-on-june-12-2026-31c,Will the highest temperature in Hong Kong be 31°C on June 12?,31°C,21595250758049616961235231719525031995051432327165728901106104697133292027675,21233037310778155156510749013404273095900289248081734051531356950250493740715,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-12,2488095,interior,32.0,33.0,32.0,30.4,0,0x95e5c74ccfe64342b72a86a02360edc8c2ce3a9fc9fcf223fa01f04788dc9a07,578706,highest-temperature-in-hong-kong-on-june-12-2026,highest-temperature-in-hong-kong-on-june-12-2026-32c,Will the highest temperature in Hong Kong be 32°C on June 12?,32°C,7723799537245524362645027795659602561607947283598067449768623559144203370924,19003679986183046273014539713372665039839203913527119685371357118976578253248,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-12,2488096,upper,33.0,,33.0,30.4,0,0xdcfe8d692716890eb6d463983098ce8e3a9a5e18f57923cb88f9801330d871be,578706,highest-temperature-in-hong-kong-on-june-12-2026,highest-temperature-in-hong-kong-on-june-12-2026-33corhigher,Will the highest temperature in Hong Kong be 33°C or higher on June 12?,33°C or higher,69533089084895384330002487673282392828524613366890105197306454515940512923012,82206200822412436201670196054560449577533861138610728037779736116422566695951,False,label_value_c,lower_bound_c,upper_bound_c,1,upper_tail,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-13,2502518,lower,,26.0,25.0,30.6,0,0xd5d140f1ad03ba3c12e42842c380385b0848e6e8ff605b8364f0bc8c3eded13f,582434,highest-temperature-in-hong-kong-on-june-13-2026,highest-temperature-in-hong-kong-on-june-13-2026-25corbelow,Will the highest temperature in Hong Kong be 25°C or below on June 13?,25°C or below,60187822832096523435926720989479661100404360987462429408166207084377776731852,13462882332924581981907594271696709319818331667204536888977974816507465033776,False,label_value_c,lower_bound_c,upper_bound_c,1,lower_tail_endpoint,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-13,2502519,interior,26.0,27.0,26.0,30.6,0,0x3d3b58d35ea0691de6e7672c5ed25e62856c90b7f3e88a4f68765f509c636300,582434,highest-temperature-in-hong-kong-on-june-13-2026,highest-temperature-in-hong-kong-on-june-13-2026-26c,Will the highest temperature in Hong Kong be 26°C on June 13?,26°C,4583399005146982099251506419272081557158566482836341324187459233974896239544,93102658751187501410955294279400514461526971317882347435381009212718745979280,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-13,2502520,interior,27.0,28.0,27.0,30.6,0,0xd4d6fe30a33aeb7ea192337b45c14c509f140fdc3dbc07c59a7f48248e917819,582434,highest-temperature-in-hong-kong-on-june-13-2026,highest-temperature-in-hong-kong-on-june-13-2026-27c,Will the highest temperature in Hong Kong be 27°C on June 13?,27°C,84915017528088428178890567790156305451600784947528249299584871348259314256158,96541705466274457645273671842727571975303128990058259195775617928715493483538,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-13,2502521,interior,28.0,29.0,28.0,30.6,0,0x6913ef35e92425305002531ddcd9596d06ac8a933843e84741cd1a61539d7a3c,582434,highest-temperature-in-hong-kong-on-june-13-2026,highest-temperature-in-hong-kong-on-june-13-2026-28c,Will the highest temperature in Hong Kong be 28°C on June 13?,28°C,46966485740925486748351908793102139824113697642877206127915670652661682621072,34964214939639723310735785816310898613299592580302352128894422681025972552494,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-13,2502522,interior,29.0,30.0,29.0,30.6,0,0x6b1e14394a7b9f52d9fe1bddf4f7397a4f129b5617b8f5bfb7da754b413fb460,582434,highest-temperature-in-hong-kong-on-june-13-2026,highest-temperature-in-hong-kong-on-june-13-2026-29c,Will the highest temperature in Hong Kong be 29°C on June 13?,29°C,104945924419402212509133029022872367473667811017691717149988268259962100773378,93357196707225896160192697281478215970385071575107306298528940869834491607919,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-13,2502523,interior,30.0,31.0,30.0,30.6,1,0x1217b28adfa7369582ed55bd95d01625862e6d5c00a24653ab209e4de047f931,582434,highest-temperature-in-hong-kong-on-june-13-2026,highest-temperature-in-hong-kong-on-june-13-2026-30c,Will the highest temperature in Hong Kong be 30°C on June 13?,30°C,107102651630168884981926221435837639120097660418389826521505606556785869232240,8649674825990590975898971737054485757834151837488199474716881953202967663047,False,label_value_c,lower_bound_c,upper_bound_c,0,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-13,2502524,interior,31.0,32.0,31.0,30.6,0,0x087f81c416ba8ef0e8b45a5dd4c2f1292b2f3c3c54bba01637d687d532642973,582434,highest-temperature-in-hong-kong-on-june-13-2026,highest-temperature-in-hong-kong-on-june-13-2026-31c,Will the highest temperature in Hong Kong be 31°C on June 13?,31°C,86317808451789076779307232997232297655146511651399278863897471109991211240611,24738205384550528961073106861629842195803918659545044462777098810820072094532,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-13,2502525,interior,32.0,33.0,32.0,30.6,0,0x6a3bfc6be0a436cc2dc4607fe38d4f56b34d6d78e581c0a5f919554dd75b6915,582434,highest-temperature-in-hong-kong-on-june-13-2026,highest-temperature-in-hong-kong-on-june-13-2026-32c,Will the highest temperature in Hong Kong be 32°C on June 13?,32°C,80016237287930198834507040622814036789822477759432752906713013774802244684771,70579888180710777857944668159623864487511010383598686801051709630635867634321,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-13,2502526,interior,33.0,34.0,33.0,30.6,0,0x91f16e8065164a791be4a82ee267090853bcee354403a1a1d98ad4acf8851ca6,582434,highest-temperature-in-hong-kong-on-june-13-2026,highest-temperature-in-hong-kong-on-june-13-2026-33c,Will the highest temperature in Hong Kong be 33°C on June 13?,33°C,108690514391637604901929034352475391714692022321466525525363144798571624565665,88101341404265530810195745602157543871725382563343647531404985137951088238723,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-13,2502527,interior,34.0,35.0,34.0,30.6,0,0xec2e53e100f341afa072d139e3e0a0695b637e894a67286da5e6434b81dc2594,582434,highest-temperature-in-hong-kong-on-june-13-2026,highest-temperature-in-hong-kong-on-june-13-2026-34c,Will the highest temperature in Hong Kong be 34°C on June 13?,34°C,114824364900684647899300695151236841374727069824430481597265835840195295670783,52214358703778157131864233843483518396448855283380421581434697792661875687176,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-13,2502528,upper,35.0,,35.0,30.6,0,0x37765373734ca80f8014f683299c08970f398fc889d2efd05bb0897002e4d424,582434,highest-temperature-in-hong-kong-on-june-13-2026,highest-temperature-in-hong-kong-on-june-13-2026-35corhigher,Will the highest temperature in Hong Kong be 35°C or higher on June 13?,35°C or higher,78686453108752989180830666922013942087329268083890309075269998146340561000602,105180272079364214681408242686120886397319626166993152468595227629314513815671,False,label_value_c,lower_bound_c,upper_bound_c,1,upper_tail,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-14,2513932,lower,,24.0,23.0,29.5,0,0x1d8d9b5f1d32886fd679a77e4ac0eb4ba1da2d88fad04492b8b99ef78c73f9ec,585974,highest-temperature-in-hong-kong-on-june-14-2026,highest-temperature-in-hong-kong-on-june-14-2026-23corbelow,Will the highest temperature in Hong Kong be 23°C or below on June 14?,23°C or below,50623143811609792913304154623401237197368858031366970964132412589469080303126,51657912909711914258872660084126197492756614521419219946718655733439475430899,False,label_value_c,lower_bound_c,upper_bound_c,1,lower_tail_endpoint,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-14,2513933,interior,24.0,25.0,24.0,29.5,0,0x989bb2da236c1553f6f517c5e821d85b9d5bbf870c1367de627411b1914a0d91,585974,highest-temperature-in-hong-kong-on-june-14-2026,highest-temperature-in-hong-kong-on-june-14-2026-24c,Will the highest temperature in Hong Kong be 24°C on June 14?,24°C,70281472401652976202873181815211055714696719532596795595544275433388413794729,65167050590825671853953562513207772073856885928194941917536251999121515776100,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-14,2513934,interior,25.0,26.0,25.0,29.5,0,0x5023bc935b3a98cb430a2bffd6996b729d68a35cee003350036546374ff32c7c,585974,highest-temperature-in-hong-kong-on-june-14-2026,highest-temperature-in-hong-kong-on-june-14-2026-25c,Will the highest temperature in Hong Kong be 25°C on June 14?,25°C,76547283576279194211145907752946623469047248194928350125510145932488812950142,39048988527793078986527127092763802555518334022988715425134830658906043626891,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-14,2513935,interior,26.0,27.0,26.0,29.5,0,0x3f119598d0c132c131fbbbeac255029683c140b74f63e2906671293c9b2e7357,585974,highest-temperature-in-hong-kong-on-june-14-2026,highest-temperature-in-hong-kong-on-june-14-2026-26c,Will the highest temperature in Hong Kong be 26°C on June 14?,26°C,72612344238108140330424996301484051737804782198725433788903114473892873363040,73575405372513097967694662282218584270527317438860144035025658065236306264459,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-14,2513936,interior,27.0,28.0,27.0,29.5,0,0xa419922ad0f651251f5b2c82a7124dc70b9606df7cdd7d89ae371209d11f860e,585974,highest-temperature-in-hong-kong-on-june-14-2026,highest-temperature-in-hong-kong-on-june-14-2026-27c,Will the highest temperature in Hong Kong be 27°C on June 14?,27°C,19936126753366732834854612029435136505460317268976099711165783538640170779648,7577468484819971436531238371501558830170954220612517211189844341942425089531,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-14,2513937,interior,28.0,29.0,28.0,29.5,0,0xa9f298a91f9e11bf1c20c5f5afd3bd4a2cccb5c38dc45bcb34ee2bc631242c3a,585974,highest-temperature-in-hong-kong-on-june-14-2026,highest-temperature-in-hong-kong-on-june-14-2026-28c,Will the highest temperature in Hong Kong be 28°C on June 14?,28°C,11625770451053782946397064257000531684137846277241186102111818498461224876425,16549693073097224866866468970479851601556964368645106962709047772259221184260,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-14,2513938,interior,29.0,30.0,29.0,29.5,1,0x43da1a4811bf364b4ac144ed5d52b274d0873ac256bb2cb82eeba3256f29ba62,585974,highest-temperature-in-hong-kong-on-june-14-2026,highest-temperature-in-hong-kong-on-june-14-2026-29c,Will the highest temperature in Hong Kong be 29°C on June 14?,29°C,45816201155303460511198551299637330937120737935130523848500947160602145899097,31694295333772022873835889646469058773332400318113080429609970331462263045839,False,label_value_c,lower_bound_c,upper_bound_c,0,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-14,2513939,interior,30.0,31.0,30.0,29.5,0,0x94bcb471b5075af0a1703ecb4fa974d32568844524a8182cb5c14e25e36fd7e9,585974,highest-temperature-in-hong-kong-on-june-14-2026,highest-temperature-in-hong-kong-on-june-14-2026-30c,Will the highest temperature in Hong Kong be 30°C on June 14?,30°C,3764451359043223213055091335931870233925269548589065953543845024380951660513,15197724345864824434203183175360186579946701909926680605773574985279288705962,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-14,2513940,interior,31.0,32.0,31.0,29.5,0,0x0342c3c12374c621801b26c06f5840fd6a95ff1de44146b14a7575ed1b3c5fb1,585974,highest-temperature-in-hong-kong-on-june-14-2026,highest-temperature-in-hong-kong-on-june-14-2026-31c,Will the highest temperature in Hong Kong be 31°C on June 14?,31°C,29104786412102713336343439246478246169670214272769347950236349367880363714632,115073762057757260686619191535072796121810059671670726787133202514876007834550,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-14,2513941,interior,32.0,33.0,32.0,29.5,0,0x01ac467be541d108c4e1d53619eeafb717ab48a4563b4e47cf40a619318dd3e0,585974,highest-temperature-in-hong-kong-on-june-14-2026,highest-temperature-in-hong-kong-on-june-14-2026-32c,Will the highest temperature in Hong Kong be 32°C on June 14?,32°C,72693063146508551461836341376786779644612078635717943934796324606514646975968,23389304448440840679367118931140674963181965127368642997108679172068850053987,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-14,2513942,upper,33.0,,33.0,29.5,0,0xfd5eb8decf0c4014e40983eabf3c73ae77f272ce1666297ba5be671b9cb0b2dc,585974,highest-temperature-in-hong-kong-on-june-14-2026,highest-temperature-in-hong-kong-on-june-14-2026-33corhigher,Will the highest temperature in Hong Kong be 33°C or higher on June 14?,33°C or higher,36807282401193960934138206782316236641356365097723168395789223126370239068592,32988272187965450072715030274404732359928721088462024697899951579611612823506,False,label_value_c,lower_bound_c,upper_bound_c,1,upper_tail,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-15,2528204,lower,,24.0,23.0,29.9,0,0x115b57f9ebe3fb8bc34418e88846299d82ab7fcdebfc3726f5e1470281da3846,589467,highest-temperature-in-hong-kong-on-june-15-2026,highest-temperature-in-hong-kong-on-june-15-2026-23corbelow,Will the highest temperature in Hong Kong be 23°C or below on June 15?,23°C or below,10979453297375855122200364906316716492088796125411943962569995935447543592721,87937107370755238489356820685224403143618370890210588129638517655161858036163,False,label_value_c,lower_bound_c,upper_bound_c,1,lower_tail_endpoint,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-15,2528205,interior,24.0,25.0,24.0,29.9,0,0x3825c5a95176bc0f6b547517f3df63d698b5819453f7113bb2ebf4d687966d70,589467,highest-temperature-in-hong-kong-on-june-15-2026,highest-temperature-in-hong-kong-on-june-15-2026-24c,Will the highest temperature in Hong Kong be 24°C on June 15?,24°C,14829495293966015426256163248571595460085721471169299786612942154805152857909,51830529864604324097914086456602934191726223448139318636140880807329148893230,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-15,2528206,interior,25.0,26.0,25.0,29.9,0,0x2e9da8ee9ea19930a9baf8090de743d458a6b553ba519a44d4d09d0c32dca69f,589467,highest-temperature-in-hong-kong-on-june-15-2026,highest-temperature-in-hong-kong-on-june-15-2026-25c,Will the highest temperature in Hong Kong be 25°C on June 15?,25°C,113052753842452077739606765985336260203032026178895132272631381384689077056484,29609151996208196751783767840969593686575526334192039478435639666990077434201,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-15,2528207,interior,26.0,27.0,26.0,29.9,0,0x47445f32b181063f751553564051a3b1c3350b7cea2777e86eb0c971592c7f44,589467,highest-temperature-in-hong-kong-on-june-15-2026,highest-temperature-in-hong-kong-on-june-15-2026-26c,Will the highest temperature in Hong Kong be 26°C on June 15?,26°C,44458587153542945402518521969210307781443639465672171644838741236227423051766,342487716974798784252535544290076653413093751176136904257662495181924393613,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-15,2528208,interior,27.0,28.0,27.0,29.9,0,0x7fedf821df860ae786a2b87eea186cb95a3cc9105c04f4a1f797ea22c9f0a3bf,589467,highest-temperature-in-hong-kong-on-june-15-2026,highest-temperature-in-hong-kong-on-june-15-2026-27c,Will the highest temperature in Hong Kong be 27°C on June 15?,27°C,112180346218764548523053210030631132993116655841456286609852063420603871427776,19826612720074883682225648861151148932330990480985250147624557687033020101197,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-15,2528209,interior,28.0,29.0,28.0,29.9,0,0x9d1e8d75effc188cd4d224ba342d90598255f383d886f567fed6a288e84b53bc,589467,highest-temperature-in-hong-kong-on-june-15-2026,highest-temperature-in-hong-kong-on-june-15-2026-28c,Will the highest temperature in Hong Kong be 28°C on June 15?,28°C,75410262400948150987653618618440992181462561390288852882209629749510316901925,36146131100819522755789472593983900891932888008996125559137513853842490191400,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-15,2528210,interior,29.0,30.0,29.0,29.9,1,0x8ded982488297731ef304289f93276c6b84b13522e27698e0a04e2da1b6b4c18,589467,highest-temperature-in-hong-kong-on-june-15-2026,highest-temperature-in-hong-kong-on-june-15-2026-29c,Will the highest temperature in Hong Kong be 29°C on June 15?,29°C,62206187304311511066404748957048308114840214593170589502016591380727698205866,44873952444259915158415438992166076888418206560616079112098258125716443815895,False,label_value_c,lower_bound_c,upper_bound_c,0,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-15,2528211,interior,30.0,31.0,30.0,29.9,0,0xbad35a3f0c3cb36dddf35a6b3629acc192d0e14ad3b349fef1da8b9252602b85,589467,highest-temperature-in-hong-kong-on-june-15-2026,highest-temperature-in-hong-kong-on-june-15-2026-30c,Will the highest temperature in Hong Kong be 30°C on June 15?,30°C,67021189076493431244296274550070818556775094417513184382541373948635627154337,114455956933637922623118747039304078590585408928663364914691667443479077685893,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-15,2528212,interior,31.0,32.0,31.0,29.9,0,0x7655c6a34e6f6f566862a5deedcd5bfab6b9c2ba379810020f7122a0012b64a2,589467,highest-temperature-in-hong-kong-on-june-15-2026,highest-temperature-in-hong-kong-on-june-15-2026-31c,Will the highest temperature in Hong Kong be 31°C on June 15?,31°C,105717220944315446649882522595793248977045127050018937484197636874723325029484,42604525664682038160814049972468681646585755699511563006963835635523704448148,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-15,2528213,interior,32.0,33.0,32.0,29.9,0,0x751da459d2ee0761830118fb3cd1ae89cc8124a226bb0eb115600f644495f672,589467,highest-temperature-in-hong-kong-on-june-15-2026,highest-temperature-in-hong-kong-on-june-15-2026-32c,Will the highest temperature in Hong Kong be 32°C on June 15?,32°C,44729492877428530378070494259985029590902587668018409932210813852952762615413,69201888730276409190626837468724068714179120307780873524190852038371530617997,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-15,2528214,upper,33.0,,33.0,29.9,0,0xf6ad9cddeca21e435421abe481cbb070ae40093c048b3d6f8ba1226803260ad5,589467,highest-temperature-in-hong-kong-on-june-15-2026,highest-temperature-in-hong-kong-on-june-15-2026-33corhigher,Will the highest temperature in Hong Kong be 33°C or higher on June 15?,33°C or higher,39398136997271073058727558242742262881036167954635884643032438361374018758749,102604981955480174360601627982605358638201809141223454548083735098933726573280,False,label_value_c,lower_bound_c,upper_bound_c,1,upper_tail,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-16,2539132,lower,,24.0,23.0,27.1,0,0xb7ee49f923f837ac8478857ff5cb9c93042bf0059ca5b74a53f1fa6e1808d427,593026,highest-temperature-in-hong-kong-on-june-16-2026,highest-temperature-in-hong-kong-on-june-16-2026-23corbelow,Will the highest temperature in Hong Kong be 23°C or below on June 16?,23°C or below,67856566236714093552559091082349010275527740516629432480508967670533010806419,107883529527487171913482071034645359378219997184789598674966695121927823319475,False,label_value_c,lower_bound_c,upper_bound_c,1,lower_tail_endpoint,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-16,2539133,interior,24.0,25.0,24.0,27.1,0,0xc875fe341863c359b12e94fc923970aab7ec4b684c07d668479fbd104272c799,593026,highest-temperature-in-hong-kong-on-june-16-2026,highest-temperature-in-hong-kong-on-june-16-2026-24c,Will the highest temperature in Hong Kong be 24°C on June 16?,24°C,94051729345094770608976879034429792762243562740563528392126018020690704624158,65534393432922502164984968662493881160489470924239617563907462298152858394908,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-16,2539134,interior,25.0,26.0,25.0,27.1,0,0xfb7b041f289503b2a833bc881765e2ada83d9bd73e89b4012c0d855dab966122,593026,highest-temperature-in-hong-kong-on-june-16-2026,highest-temperature-in-hong-kong-on-june-16-2026-25c,Will the highest temperature in Hong Kong be 25°C on June 16?,25°C,61722444308361469132657958405170314257285714973886897595172060371620662332321,44187608943673515934982973094808604770295668633050012157352426584638277153807,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-16,2539135,interior,26.0,27.0,26.0,27.1,0,0x5d54057be8d156deed5a7b1f0948de6fb688dad334e1fe6143765a8e887b6277,593026,highest-temperature-in-hong-kong-on-june-16-2026,highest-temperature-in-hong-kong-on-june-16-2026-26c,Will the highest temperature in Hong Kong be 26°C on June 16?,26°C,105337826201299791481894186254168201799983889354547674110250567475833907789905,107492147398817632746728834909496526796121709294945638618654029365966165070057,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-16,2539136,interior,27.0,28.0,27.0,27.1,1,0xc9395b4226046f9e22e5ea2a2c748395ba6943e902b8b778872daf017f1de58b,593026,highest-temperature-in-hong-kong-on-june-16-2026,highest-temperature-in-hong-kong-on-june-16-2026-27c,Will the highest temperature in Hong Kong be 27°C on June 16?,27°C,98158167972330275303038984005707547179923562323162568117089027736397352543039,5433170694363141708413622054011453056304792334461027014108220113945861550967,False,label_value_c,lower_bound_c,upper_bound_c,0,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-16,2539137,interior,28.0,29.0,28.0,27.1,0,0x4a946492667c39c35b7ec7fe4f293906cd4b7c4edab102313c9884518843a356,593026,highest-temperature-in-hong-kong-on-june-16-2026,highest-temperature-in-hong-kong-on-june-16-2026-28c,Will the highest temperature in Hong Kong be 28°C on June 16?,28°C,113444484050978376803322491079620100927568600225426033803696821741088621797550,105718923607077831001802937071869863143011827753076135768842482006186889180308,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-16,2539138,interior,29.0,30.0,29.0,27.1,0,0x258fb5ed3e88abe7935c4571d37bc715fac0ee2ee9870078bc44d5868e63a73e,593026,highest-temperature-in-hong-kong-on-june-16-2026,highest-temperature-in-hong-kong-on-june-16-2026-29c,Will the highest temperature in Hong Kong be 29°C on June 16?,29°C,55691877430404605814192274111433123574907157398431287759164364698209416618680,15173572465126019848958798817458996220933085502656202773179399105000891626888,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
2026-06-16,2539139,interior,30.0,31.0,30.0,27.1,0,0x144e3539b9a4e7e5d78dc1f474f31e51e862751b93d1406944ae5603100a65f3,593026,highest-temperature-in-hong-kong-on-june-16-2026,highest-temperature-in-hong-kong-on-june-16-2026-30c,Will the highest temperature in Hong Kong be 30°C on June 16?,30°C,5183186613432491608578588580008011464211150565330754501619657051567586050679,43133328189302548375432338833013530713989345917736522629655831473269250862581,False,label_value_c,lower_bound_c,upper_bound_c,1,interior_bin,june_external_extension,UNASSIGNED,NOT_YET_APPLIED,june_external_extension
