event_date,decision_rule,empirical_period,market_book_sum,tv_raw,tv_static,tv_selected_gp,expected_rank_raw,expected_rank_static,expected_rank_selected_gp,expected_rank_market,market_minus_gp_expected_rank,target_available,pool_weight_gp,tv_pool,static_binary_brier,static_binary_log,selected_gp_binary_brier,selected_gp_binary_log,market_binary_brier,market_binary_log,static_categorical_log,static_multiclass_brier,selected_gp_categorical_log,selected_gp_multiclass_brier,market_categorical_log,market_multiclass_brier,winner_event_rank,winner_probability_static,winner_probability_selected_gp,winner_probability_market,market_minus_gp_winner_probability,pool_binary_brier,pool_binary_log,pool_categorical_log,pool_multiclass_brier
2026-06-18,24h_prior,market_development,0.9195000000,0.9733550843,0.3433514575,0.3339295119,2.0000000000,3.5128376427,3.5520551426,4.8830886351,1.3310334925,True,0.1880000000,0.0627787482,0.0776332155,0.2501038855,0.0767272972,0.2479737403,0.0618572045,0.1949967018,1.8244276437,0.8539653705,1.8073003966,0.8440002689,1.3225718335,0.6686785410,5,0.1613099445,0.1640965349,0.2664491572,0.1023526222,0.0629394995,0.2021476875,1.3975297861,0.6923344947
2026-06-18,6h_prior,market_development,1.0030000000,0.8803589232,0.1445650319,0.1335559123,3.0000000000,4.3251047277,4.4299054650,4.9127617149,0.4828562499,True,0.1880000000,0.0251085115,0.0644007256,0.2060042548,0.0641415579,0.2069178215,0.0656112273,0.2049912509,1.4297341206,0.7084079814,1.4419281575,0.7055571372,1.4094925774,0.7219244559,5,0.2393725580,0.2364713648,0.2442671984,0.0077958336,0.0651350243,0.2052014393,1.4155107055,0.7164852670
2026-06-18,event_day_open,market_development,1.0520000000,0.9325095057,0.2098947749,0.2158513321,3.0000000000,4.3246044372,4.4088411113,4.7690114068,0.3601702956,True,0.1880000000,0.0405800504,0.0643426311,0.2057184552,0.0641391689,0.2065612666,0.0523952273,0.1654498335,1.4269857404,0.7077689424,1.4379716588,0.7055308577,1.0723443618,0.5833642058,5,0.2400313497,0.2374088167,0.3422053232,0.1047965065,0.0546440177,0.1724348196,1.1316410421,0.6010841949
2026-06-19,12h_prior,market_development,1.0480000000,0.8520992366,0.2148149321,0.2182121533,4.0000000000,5.0376978534,5.0485580609,5.5944656489,0.5459075880,True,0.1880000000,0.0410238848,0.0690151328,0.2210415888,0.0690027429,0.2216551396,0.0492843182,0.1612578903,1.5627956298,0.7591664603,1.5697760758,0.7590301715,1.0547415113,0.5512057682,6,0.2095494289,0.2080917739,0.3482824427,0.1401906688,0.0531636884,0.1713762686,1.1334317190,0.5848005725
2026-06-19,24h_prior,market_development,1.0740000000,0.8556797020,0.1422856040,0.1584413079,4.0000000000,5.8050441549,5.8529449400,5.6736499069,-0.1792950332,True,0.1880000000,0.0297869659,0.0619347765,0.2013004022,0.0625133296,0.2036774020,0.0490052727,0.1633882928,1.3961962875,0.6812825414,1.4181938509,0.6876466255,1.0792479215,0.5535563809,6,0.2475367341,0.2421509829,0.3398510242,0.0977000413,0.0523762748,0.1709589298,1.1348093184,0.5761390232
2026-06-19,6h_prior,market_development,1.0475000000,0.9427207637,0.2304962739,0.2524319354,4.0000000000,5.5241341664,5.6300984470,5.7608591885,0.1307607415,True,0.1880000000,0.0474572039,0.0621404032,0.1999037520,0.0624699989,0.2023384143,0.0416018409,0.1392399756,1.3791075569,0.6835444348,1.4036678708,0.6871699880,0.8788156207,0.4680324218,6,0.2518031728,0.2456941349,0.4152744630,0.1695803281,0.0456067135,0.1499266005,0.9586937638,0.5016738485
2026-06-19,event_day_open,market_development,0.9530000000,0.9475341028,0.2295374263,0.2383352752,4.0000000000,5.5236763400,5.6187801182,5.8557187828,0.2369386646,True,0.1880000000,0.0448070317,0.0620572891,0.1995626599,0.0622810501,0.2014942644,0.0439945455,0.1428413446,1.3759495010,0.6826301797,1.3957256002,0.6850915515,0.8934681645,0.4721479307,6,0.2525996383,0.2476532739,0.4092339979,0.1615807240,0.0459517421,0.1511878486,0.9705969242,0.5054691634
2026-06-20,12h_prior,market_development,1.0440000000,0.8754789272,0.2149700579,0.2157430458,5.0000000000,6.2342818887,6.2441615664,6.6743295019,0.4301679355,True,0.1880000000,0.0405596926,0.0618045250,0.2005869173,0.0623322655,0.2025572175,0.0738884545,0.2175056012,1.3892830233,0.6798497748,1.4071528569,0.6856549210,1.4701758451,0.8088447395,6,0.2492539499,0.2448393845,0.2298850575,-0.0149543270,0.0707503445,0.2134795312,1.4580203744,0.7782537897
2026-06-20,24h_prior,market_development,1.0435000000,0.8610445616,0.2338683390,0.2410887775,5.0000000000,6.1036659563,6.1501391707,6.4446574030,0.2945182323,True,0.1880000000,0.0453246902,0.0617094835,0.2006876643,0.0625429103,0.2037433779,0.0701365682,0.2047294361,1.3911113508,0.6788043183,1.4187157440,0.6879720129,1.3519137675,0.7685833929,6,0.2487986484,0.2420246390,0.2587446095,0.0167199705,0.0676519324,0.2031293153,1.3641366463,0.7441712560
2026-06-20,6h_prior,market_development,1.0410000000,0.9135446686,0.2869061599,0.2670284531,5.0000000000,6.3218940361,6.4194339021,7.0038424592,0.5844085571,True,0.1880000000,0.0502013492,0.0609138863,0.1966649745,0.0628799713,0.2034201855,0.0850184091,0.2504490903,1.3525482781,0.6700527498,1.4126075115,0.6916796848,1.7549802177,0.9265858680,6,0.2585804854,0.2435075060,0.1729106628,-0.0705968432,0.0794300169,0.2392760251,1.6810259198,0.8737301864
2026-06-20,event_day_open,market_development,1.0210000000,0.9564152791,0.3377562840,0.3297381898,5.0000000000,6.3215108150,6.4110792137,6.9671890304,0.5561098166,True,0.1880000000,0.0619907797,0.0608095318,0.1962758476,0.0625523456,0.2021988363,0.0906591364,0.2635111692,1.3490287815,0.6689048499,1.4015162824,0.6880758017,1.8533640029,0.9909160327,6,0.2594921619,0.2462233367,0.1567091087,-0.0895142279,0.0837117335,0.2488029408,1.7513599306,0.9208290689
2026-06-21,12h_prior,market_development,0.9770000000,0.9662231320,0.4369442410,0.4332240213,4.0000000000,5.2374700888,5.2478318528,6.6330603889,1.3852285362,True,0.1880000000,0.0814461160,0.0824556871,0.2687192837,0.0819095059,0.2673895646,0.0397152273,0.1360911592,1.9978484745,0.9070125578,1.9870069269,0.9010045648,0.8562081318,0.4300408893,7,0.1356267740,0.1371051777,0.4247697032,0.2876645254,0.0450665799,0.1527049232,0.9923924569,0.4957323785
2026-06-21,24h_prior,market_development,1.0540000000,0.9549335863,0.3505300462,0.3371501894,4.0000000000,5.2063350500,5.2533096027,6.5004743833,1.2471647806,True,0.1880000000,0.0633842356,0.0827482856,0.2706126669,0.0814420992,0.2664824056,0.0529732727,0.1751644332,2.0170149351,0.9102311420,1.9803247943,0.8958630917,1.1765225468,0.5927738911,7,0.1330520419,0.1380244005,0.3083491461,0.1703247456,0.0579813557,0.1886607670,1.2861663731,0.6377949132
2026-06-21,6h_prior,market_development,1.0640000000,0.9769736842,0.3381827584,0.3231086292,4.0000000000,5.5241341664,5.6208202627,6.3618421053,0.7410218426,True,0.1880000000,0.0607444223,0.0781149348,0.2490090077,0.0757573919,0.2428490609,0.0592657273,0.1774625215,1.8082349561,0.8592642832,1.7568139474,0.8333313114,1.1408450523,0.6540955891,7,0.1639432486,0.1725938819,0.3195488722,0.1469549902,0.0614515445,0.1866193408,1.2312709171,0.6759669895
2026-06-21,event_day_open,market_development,1.0450000000,0.9827751196,0.3635416990,0.3603526073,4.0000000000,5.5236763400,5.6126847404,6.3177033493,0.7050186089,True,0.1880000000,0.0677462902,0.0781816714,0.2490702192,0.0759969183,0.2432125058,0.0497320455,0.1522969448,1.8084040117,0.8599983854,1.7590731314,0.8359661012,0.9478850973,0.5518440512,7,0.1639155354,0.1722044007,0.3875598086,0.2153554079,0.0536472145,0.1652035826,1.0582201698,0.5901193590
2026-06-22,12h_prior,market_development,0.9555000000,0.9743589744,0.3479031760,0.3473049825,4.0000000000,5.5370140149,5.5467733344,6.4730507588,0.9262774244,True,0.1880000000,0.0652933367,0.0772036713,0.2480750665,0.0768426221,0.2475820336,0.0423847500,0.1396133311,1.8047523649,0.8492403838,1.8019535882,0.8452688433,0.8707702166,0.4543499161,7,0.1645151913,0.1649762775,0.4186289901,0.2536527126,0.0465469951,0.1536834870,0.9917088077,0.5120169461
2026-06-22,24h_prior,market_development,0.9730000000,0.9434737924,0.3875168771,0.3735564453,4.0000000000,5.1064657009,5.1539397989,6.2723535457,1.1184137469,True,0.1880000000,0.0702286117,0.0844290676,0.2781235155,0.0830538543,0.2734474778,0.0556665909,0.1716465893,2.0890275881,0.9287197432,2.0467088611,0.9135923975,1.1120630864,0.6087713591,7,0.1238074692,0.1291592860,0.3288797533,0.1997204673,0.0591623689,0.1849579441,1.2332907201,0.6507860584
2026-06-22,6h_prior,market_development,1.0400000000,0.8894230769,0.3218950014,0.3070764655,5.0000000000,5.9234530357,6.0125307772,6.6778846154,0.6653538382,True,0.1880000000,0.0577303755,0.0706151110,0.2240043403,0.0693501017,0.2219994429,0.0275330909,0.1093902538,1.5837805488,0.7767662207,1.5709978313,0.7628511184,0.6835777295,0.3166272189,7,0.2051978694,0.2078376919,0.5048076923,0.2969700004,0.0348858474,0.1270291859,0.8007828775,0.3837443216
2026-06-22,event_day_open,market_development,1.0710000000,0.9626517274,0.3472393393,0.3430624282,5.0000000000,5.9230209111,6.0057395412,6.7707749767,0.7650354355,True,0.1880000000,0.0644957365,0.0706190402,0.2238703280,0.0693874756,0.2217156267,0.0260810000,0.1022987585,1.5822349852,0.7768094426,1.5675189449,0.7632622320,0.6307117096,0.3077413972,7,0.2055152610,0.2085619948,0.5322128852,0.3236508904,0.0337246966,0.1213862412,0.7521193182,0.3709716625
2026-06-23,12h_prior,market_development,1.0300000000,0.9893203883,0.4294550321,0.4298531967,4.0000000000,5.5370140149,5.5466522904,6.6883495146,1.1416972241,True,0.1880000000,0.0808124010,0.0631959781,0.2043614462,0.0635331186,0.2058577767,0.0669279091,0.1894001923,1.4206477235,0.6951557588,1.4347346810,0.6988643042,1.2007417837,0.7338175134,6,0.2415575037,0.2381785489,0.3009708738,0.0627923249,0.0639340685,0.1896570073,1.2407546493,0.7032747533
2026-06-23,24h_prior,market_development,1.0060000000,0.9890656064,0.4549784012,0.4422904161,4.0000000000,5.3061921046,5.3524814544,6.7813121272,1.4288306729,True,0.1880000000,0.0831505982,0.0656658645,0.2116178958,0.0656413245,0.2124252087,0.0703782727,0.2032325460,1.4827794926,0.7223245094,1.4919678179,0.7220545695,1.3340075247,0.7737046903,6,0.2270058496,0.2249295993,0.2634194831,0.0384898838,0.0672392815,0.2026829738,1.3618617435,0.7396320964
2026-06-23,6h_prior,market_development,1.0165000000,0.9940973930,0.4648196890,0.4439887671,4.0000000000,5.4242336980,5.5225507184,6.7511067388,1.2285560204,True,0.1880000000,0.0834698882,0.0631863899,0.2027013510,0.0632820995,0.2045502557,0.0681274773,0.1908015761,1.4022213193,0.6950502888,1.4220945211,0.6961030949,1.2038088565,0.7477308134,6,0.2460498013,0.2412082716,0.3000491884,0.0588409168,0.0646185991,0.1903942601,1.2413732422,0.7108045904
2026-06-23,event_day_open,market_development,1.0450000000,0.9846889952,0.5088273440,0.4868545775,4.0000000000,5.4237716168,5.5140255185,6.8765550239,1.3625295054,True,0.1880000000,0.0915286606,0.0631150652,0.2023859937,0.0631117095,0.2037415298,0.0876917273,0.2373839146,1.3992521297,0.6942657172,1.4143914855,0.6942288045,1.5356717622,0.9490478698,6,0.2467814555,0.2430734822,0.2153110048,-0.0277624774,0.0786948401,0.2253877422,1.5117199494,0.8656432416
2026-06-24,12h_prior,market_development,0.9810000000,0.9480122324,0.3712354147,0.3715884337,5.0000000000,6.2342818887,6.2419284956,7.0963302752,0.8544017796,True,0.1880000000,0.0698586255,0.0618045250,0.2005869173,0.0623226459,0.2025314056,0.0927188636,0.2703406011,1.3892830233,0.6798497748,1.4069388548,0.6855491048,1.9118387171,1.0264116065,6,0.2492539499,0.2448917862,0.1478083588,-0.0970834274,0.0858675606,0.2545402000,1.7954058502,0.9445431668
2026-06-24,24h_prior,market_development,1.0550000000,0.9976303318,0.5024457042,0.4901537548,4.0000000000,5.7053592016,5.7486264943,7.2672985782,1.5186720839,True,0.1880000000,0.0921489059,0.0623599043,0.2024467032,0.0628487172,0.2045963882,0.0920180909,0.2669422453,1.4057019450,0.6859589468,1.4258697552,0.6913358892,1.8861222307,0.9951474585,6,0.2451948827,0.2402993707,0.1516587678,-0.0886406029,0.0828790171,0.2503818524,1.7818693316,0.9116691877
2026-06-24,6h_prior,market_development,1.0100000000,0.9613861386,0.3446166974,0.3449999745,5.0000000000,6.0231733940,6.1093113282,6.7608910891,0.6515797609,True,0.1880000000,0.0648599952,0.0598145319,0.1938277420,0.0613666368,0.1993889414,0.0560020455,0.1659357683,1.3295191675,0.6579598511,1.3793100345,0.6750330046,1.0455878204,0.6166282717,6,0.2646044611,0.2517521935,0.3514851485,0.0997329550,0.0558759829,0.1706540479,1.1004078408,0.6146358120
2026-06-24,event_day_open,market_development,1.0695000000,0.9457690510,0.2895884274,0.2941028005,5.0000000000,6.2220099437,6.2978495048,6.7311827957,0.4333332909,True,0.1880000000,0.0552913265,0.0602314140,0.1947812083,0.0617987159,0.2001957676,0.0524041136,0.1599260047,1.3368873174,0.6625455535,1.3849898384,0.6797858750,1.0087997894,0.5823114925,6,0.2626619809,0.2503263435,0.3646563815,0.1143300380,0.0537378142,0.1662264478,1.0695516658,0.5911159561
2026-06-25,12h_prior,market_development,1.0365000000,0.8649300531,0.2653757613,0.2727772568,4.0000000000,5.6368051199,5.6437029070,5.4273999035,-0.2163030034,True,0.1880000000,0.0512821243,0.0648559552,0.2089511625,0.0652608698,0.2106851818,0.0618679773,0.1812616044,1.4591692603,0.7134155073,1.4754403212,0.7178695675,1.1597797495,0.6805669289,5,0.2324292828,0.2286780131,0.3135552340,0.0848772209,0.0616810401,0.1852312972,1.2120106332,0.6784914408
2026-06-25,24h_prior,market_development,1.0605000000,0.8821310702,0.2874831280,0.2951423468,4.0000000000,5.1064657009,5.1467586099,5.4974068835,0.3506482736,True,0.1880000000,0.0554867612,0.0617033986,0.2006845736,0.0625155016,0.2036913268,0.0597192955,0.1764793547,1.3911113508,0.6787373848,1.4183255375,0.6876705181,1.1229513570,0.6578231070,5,0.2487986484,0.2421190970,0.3253182461,0.0831991491,0.0593559389,0.1798924817,1.1722260864,0.6529153275
2026-06-25,6h_prior,market_development,1.0345000000,0.6181730304,0.3433151982,0.3680793934,5.0000000000,6.0231733940,6.0835515799,5.3301111648,-0.7534404151,True,0.1880000000,0.0691989260,0.0697272123,0.2213043271,0.0708982882,0.2267930221,0.0505823409,0.1542890912,1.5602444064,0.7669993356,1.6130425306,0.7798811705,0.9627877323,0.5600321999,5,0.2100847189,0.1992803741,0.3818269696,0.1825465954,0.0532992064,0.1648657950,1.0569669895,0.5862912705
2026-06-25,event_day_open,market_development,1.0640000000,0.6193609023,0.3583446342,0.3807681158,5.0000000000,6.0227507751,6.0802960797,5.0874060150,-0.9928900647,True,0.1880000000,0.0715844058,0.0697062491,0.2210985411,0.0708118950,0.2261032524,0.0484605000,0.1522985424,1.5580851584,0.7667687396,1.6059377907,0.7789308446,0.9659036028,0.5417575011,5,0.2105388340,0.2007012509,0.3806390977,0.1799378469,0.0518116647,0.1635602787,1.0589759431,0.5699283117
2026-06-26,12h_prior,market_development,1.0405000000,0.8702546852,0.2321812124,0.2373889984,3.0000000000,4.2389916753,4.2490939088,4.5425276309,0.2934337221,True,0.1880000000,0.0446291317,0.0617974981,0.2005833332,0.0623202784,0.2025449162,0.0585007045,0.1770030149,1.3892830233,0.6797724793,1.4070896122,0.6855230621,1.1483639914,0.6460299255,4,0.2492539499,0.2448548698,0.3171552138,0.0723003440,0.0588258224,0.1809689417,1.1921669381,0.6470840465
2026-06-26,24h_prior,market_development,1.0275000000,0.8929440389,0.2805132116,0.2911721449,3.0000000000,4.5073269578,4.5523436679,4.5498783455,-0.0024653224,True,0.1880000000,0.0547403632,0.0638193832,0.2064361868,0.0647646441,0.2099291462,0.0530626136,0.1616524941,1.4390064360,0.7020132152,1.4707520187,0.7124110847,1.0213809407,0.5863995596,4,0.2371632786,0.2297526419,0.3600973236,0.1303446817,0.0546554661,0.1690500407,1.0918575828,0.6012101274
2026-06-26,6h_prior,market_development,1.0420000000,0.7024952015,0.3882073066,0.4132662756,4.0000000000,5.3243166300,5.4034792922,4.5071976967,-0.8962815954,True,0.1880000000,0.0776940598,0.0752103534,0.2388024945,0.0761994504,0.2444208841,0.0678657273,0.1913864862,1.7152556503,0.8273138872,1.7711735436,0.8381939549,1.2123249248,0.7425619195,4,0.1799177188,0.1701332129,0.2975047985,0.1273715856,0.0674224655,0.1973604993,1.2962381762,0.7416471203
2026-06-26,event_day_open,market_development,1.0165000000,0.6950319725,0.3809447748,0.4034216068,4.0000000000,5.3238508477,5.3976694276,4.5179537629,-0.8797156647,True,0.1880000000,0.0758432621,0.0752361623,0.2387237331,0.0761997293,0.2439353822,0.0646764318,0.1859299043,1.7141588659,0.8275977858,1.7656804152,0.8381970227,1.1875483356,0.7108320193,4,0.1801151580,0.1710703480,0.3049680275,0.1338976795,0.0652266208,0.1934715026,1.2736971440,0.7174928289
2026-06-27,12h_prior,market_development,1.0425000000,0.9971223022,0.6010712993,0.5954277752,2.0000000000,3.4442457663,3.4540448622,5.4729016787,2.0188568165,True,0.1880000000,0.1119404217,0.0789807282,0.2546187890,0.0785764555,0.2539319934,0.0635213409,0.1846838111,1.8651235766,0.8687880107,1.8604719419,0.8643410104,1.1810559579,0.6977701867,5,0.1548770695,0.1555991793,0.3069544365,0.1513552572,0.0627122442,0.1917959365,1.2783384832,0.6898346862
2026-06-27,24h_prior,market_development,1.0375000000,0.9869879518,0.3447657392,0.3440369877,3.0000000000,4.7069845841,4.7578405428,5.5484337349,0.7905931921,True,0.1880000000,0.0646789537,0.0623587531,0.2024461224,0.0628185371,0.2045185236,0.0611325682,0.1783859893,1.4057019450,0.6859462839,1.4252281390,0.6910039082,1.1304387203,0.6723664973,5,0.2451948827,0.2404536001,0.3228915663,0.0824379662,0.0599202778,0.1811046168,1.1796274760,0.6591230563
2026-06-27,6h_prior,market_development,1.0690000000,0.9649204864,0.2007762029,0.2068008985,3.0000000000,4.7246928932,4.8395242877,5.1655753040,0.3260510164,True,0.1880000000,0.0388785689,0.0606027576,0.1958675608,0.0614759464,0.1996829560,0.0520947727,0.1652521403,1.3460764555,0.6666303332,1.3817312605,0.6762354104,1.0745815574,0.5823032988,5,0.2602593993,0.2511433818,0.3414405987,0.0902972168,0.0540848493,0.1713382829,1.1255784639,0.5949333421
2026-06-27,event_day_open,market_development,1.0465000000,0.9493549928,0.2067048133,0.2211421901,3.0000000000,4.7242092934,4.8251484943,4.9025322504,0.0773837561,True,0.1880000000,0.0415747317,0.0605014063,0.1954873913,0.0612209381,0.1986756750,0.0569617955,0.1746851707,1.3426364746,0.6655154693,1.3725002069,0.6734303189,1.1390760101,0.6305796242,5,0.2611562284,0.2534724331,0.3201146679,0.0666422348,0.0576483329,0.1787520589,1.1790007908,0.6341316618
2026-06-28,12h_prior,market_development,1.0470000000,0.8042024833,0.2316699585,0.2403885610,4.0000000000,5.3373394274,5.3475618803,5.0639923591,-0.2835695211,True,0.1880000000,0.0451930495,0.0623137701,0.2019707466,0.0628293956,0.2039303424,0.0376978636,0.1317774125,1.4007674355,0.6854514707,1.4186255737,0.6911233516,0.8333867919,0.4270312504,5,0.2464077893,0.2420464634,0.4345749761,0.1925285127,0.0425976045,0.1440462851,0.9203499199,0.4685736492
2026-06-28,24h_prior,market_development,1.0590000000,0.8158640227,0.2402367586,0.2557728997,4.0000000000,5.4060304368,5.4559077550,5.2204910293,-0.2354167258,True,0.1880000000,0.0480853051,0.0630433810,0.2043050737,0.0640176132,0.2078313500,0.0630357727,0.1865762155,1.4211744967,0.6934771908,1.4530247878,0.7041937452,1.2125077068,0.6934620381,5,0.2414302912,0.2338618347,0.2974504249,0.0635885902,0.0625075502,0.1893094041,1.2535280662,0.6875830518
2026-06-28,6h_prior,market_development,1.0040000000,0.8705179283,0.2781365005,0.3002256189,4.0000000000,5.5241341664,5.6344945795,5.3336653386,-0.3008292408,True,0.1880000000,0.0564424164,0.0626315856,0.2012120047,0.0648023129,0.2087500033,0.0451155909,0.1426278749,1.3898941549,0.6889474415,1.4573329606,0.7128254414,0.8834687800,0.4969836788,5,0.2491016694,0.2328564847,0.4133466135,0.1804901288,0.0479194339,0.1527035397,0.9691260848,0.5271137727
2026-06-28,event_day_open,market_development,0.9360000000,0.9305555556,0.3278141440,0.3468465559,4.0000000000,5.5236763400,5.6228414698,5.3771367521,-0.2457047176,True,0.1880000000,0.0652071525,0.0625440036,0.2008562354,0.0644736912,0.2074797745,0.0355354091,0.1183866047,1.3866035752,0.6879840394,1.4456643883,0.7092106030,0.6995780709,0.3726823316,5,0.2499227084,0.2355895016,0.4967948718,0.2612053702,0.0382322391,0.1298170387,0.8036581321,0.4205546301
2026-06-29,12h_prior,market_development,1.0400000000,0.9038461538,0.2887609482,0.2916142133,3.0000000000,3.9401501789,3.9507804939,4.7975961538,0.8468156600,True,0.1880000000,0.0548234721,0.0705283494,0.2256664891,0.0704506444,0.2260977659,0.0447168636,0.1487024974,1.6032013615,0.7758118435,1.6086462274,0.7749570882,0.9555114450,0.5006337833,5,0.2012512078,0.2001583997,0.3846153846,0.1844569849,0.0492535903,0.1609719664,1.0500007935,0.5417894932
2026-06-29,24h_prior,market_development,1.0270000000,0.7711781889,0.2317045983,0.2443181807,4.0000000000,5.0065901090,5.0541850855,5.0370009737,-0.0171841118,True,0.1880000000,0.0459318180,0.0616032838,0.2004169775,0.0623622523,0.2032738430,0.0405990909,0.1375974782,1.3889010104,0.6776361223,1.4148458455,0.6859847755,0.8706120012,0.4532908453,5,0.2493491863,0.2429630644,0.4186952288,0.1757321644,0.0445275890,0.1484803704,0.9528053967,0.4898034789
2026-06-29,6h_prior,market_development,1.0610000000,0.6936852026,0.2432849978,0.2706290455,4.0000000000,5.1244502680,5.2277997813,4.7737983035,-0.4540014778,True,0.1880000000,0.0508782605,0.0599701540,0.1942317829,0.0617150939,0.2003201358,0.0435951364,0.1440193112,1.3327970260,0.6596716943,1.3869855001,0.6788660330,0.9148779697,0.4916115983,5,0.2637385451,0.2498272749,0.4005655042,0.1507382293,0.0471371567,0.1537026064,0.9882521557,0.5185087241
2026-06-29,event_day_open,market_development,1.0420000000,0.7408829175,0.2419601676,0.2651948539,4.0000000000,5.1239782039,5.2178756851,4.9496161228,-0.2682595623,True,0.1880000000,0.0498566325,0.0598579288,0.1938272719,0.0613796441,0.1990949645,0.0378404091,0.1292068140,1.3291763324,0.6584372171,1.3759438509,0.6751760848,0.8068598167,0.4263804105,5,0.2646951924,0.2526010655,0.4462571977,0.1936561322,0.0421658989,0.1409683683,0.8919644184,0.4638248881
2026-06-30,12h_prior,market_development,1.0700000000,0.9658878505,0.3967337599,0.3958861607,3.0000000000,4.0396897457,4.0502381380,5.0878504673,1.0376123293,True,0.1880000000,0.0744265982,0.0858660011,0.2841892765,0.0852348789,0.2822965621,0.0688524545,0.1968898627,2.1465525332,0.9445260122,2.1300122027,0.9375836684,1.2716314528,0.7513992488,6,0.1168864260,0.1188358437,0.2803738318,0.1615379880,0.0697821810,0.2065552499,1.3862756012,0.7676039905
2026-06-30,24h_prior,market_development,1.0665000000,0.9634317862,0.3679526872,0.3576093824,3.0000000000,4.3077998173,4.3585311347,5.2789498359,0.9204187012,True,0.1880000000,0.0672305639,0.0810445214,0.2634333287,0.0797569302,0.2595865057,0.0633787045,0.1877624298,1.9489109622,0.8914897352,1.9152818244,0.8773262321,1.2195648991,0.6969206027,6,0.1424290978,0.1473003139,0.2953586498,0.1480583359,0.0651592743,0.1971169650,1.3185471833,0.7167520168
2026-06-30,6h_prior,market_development,0.9490000000,0.9952581665,0.4468419245,0.4147693389,2.0000000000,3.8264199490,3.9434973693,5.1944151739,1.2509178046,True,0.1880000000,0.0779766357,0.0909385728,0.3074900280,0.0874952290,0.2922488894,0.0568095909,0.1717387255,2.3705369388,1.0003243004,2.2250828230,0.9624475194,1.1028361598,0.6191826347,6,0.0934305463,0.1080584685,0.3319283456,0.2238698771,0.0603863753,0.1862909019,1.2384234421,0.6642501279
2026-06-30,event_day_open,market_development,1.0640000000,0.9915413534,0.4667083040,0.4353348933,2.0000000000,3.8258772246,3.9290609087,5.2730263158,1.3439654071,True,0.1880000000,0.0818429599,0.0910747551,0.3079742844,0.0880419240,0.2943435076,0.0486232273,0.1552407150,2.3749407344,1.0018223063,2.2445273966,0.9684611642,0.9909049050,0.5444692853,6,0.0930200019,0.1059776139,0.3712406015,0.2652629876,0.0547267733,0.1728381205,1.1351585626,0.6019945066
2026-07-01,12h_prior,external_validation,0.9905000000,0.9596163554,0.3270037435,0.3277559676,4.0000000000,5.6368051199,5.6453178510,6.5547703180,0.9094524670,True,0.1880000000,0.0616181219,0.0754691735,0.2419058209,0.0751960901,0.2417314581,0.0432639318,0.1445493722,1.7483748477,0.8301609084,1.7485020163,0.8271569912,0.9193241012,0.4734513466,7,0.1740565822,0.1740344491,0.3987884907,0.2247540416,0.0478369906,0.1582926085,1.0313236222,0.5262068971
2026-07-01,24h_prior,external_validation,1.0635000000,0.9012693935,0.2261642430,0.2166903778,4.0000000000,5.3061921046,5.3515609809,6.0023507287,0.6507897478,True,0.1880000000,0.0407377910,0.0810434557,0.2634327911,0.0798364027,0.2599072502,0.0535429318,0.1736536619,1.9489109622,0.8914780129,1.9182965272,0.8782004299,1.1551901028,0.5989745208,7,0.1424290978,0.1468569159,0.3149976493,0.1681407333,0.0586363596,0.1868230305,1.2609411489,0.6449999557
2026-07-01,6h_prior,external_validation,1.0610000000,0.9717247879,0.2949557683,0.2889747554,4.0000000000,5.8236799363,5.9122363154,6.4476908577,0.5354545422,True,0.1880000000,0.0543272540,0.0724169314,0.2296319511,0.0708936466,0.2267618828,0.0485892273,0.1549942880,1.6332924647,0.7965862456,1.6127230737,0.7798301125,0.9880813737,0.5436626837,7,0.1952855437,0.1993440458,0.3722902922,0.1729462464,0.0525667670,0.1662592753,1.0794675311,0.5782344369
2026-07-01,event_day_open,external_validation,1.0425000000,0.9937649880,0.4176876183,0.4222707202,4.0000000000,5.8232397354,5.9045270452,6.6009592326,0.6964321874,True,0.1880000000,0.0793868954,0.0724372060,0.2295431456,0.0709932509,0.2266590310,0.0314601136,0.1087836098,1.6321275459,0.7968092664,1.6107973715,0.7809257597,0.6485911590,0.3556682711,7,0.1955131681,0.1997282929,0.5227817746,0.3230534817,0.0373309251,0.1261175298,0.7720871031,0.4106401765
2026-07-02,12h_prior,external_validation,0.9980000000,0.9654308617,0.4235158844,0.4209100123,3.0000000000,4.1393079748,4.1490446149,5.3451903808,1.1961457659,True,0.1880000000,0.0791310823,0.0676042779,0.2168341515,0.0676853188,0.2177015144,0.0498501364,0.1563195934,1.5263822063,0.7436470574,1.5354819271,0.7445385071,0.9922502707,0.5480254095,5,0.2173204675,0.2153518822,0.3707414830,0.1553896007,0.0514230404,0.1648950825,1.0743249152,0.5656534441
2026-07-02,24h_prior,external_validation,1.0605000000,0.9693540783,0.2550697779,0.2575772527,3.0000000000,4.7069845841,4.7493431008,5.3059877416,0.5566446408,True,0.1880000000,0.0484245235,0.0623587531,0.2024461224,0.0628525646,0.2046115936,0.0542326591,0.1688268727,1.4057019450,0.6859462839,1.4260055558,0.6913782108,1.0943779845,0.6030839091,5,0.2451948827,0.2402667401,0.3347477605,0.0944810204,0.0556087058,0.1746372995,1.1488997880,0.6116957635
