request_id,run_date,run_init_utc,cycle_utc,cycle_role,model,request_url,cache_path,status,attempts,network_retrieved,cache_reused,response_sha256,compressed_file_sha256,compressed_file_bytes,hourly_rows,first_time,last_time,returned_timezone,returned_latitude,returned_longitude,returned_elevation,error,market_price_accessed,outcome_accessed
ifs_20241002_12,2024-10-02,2024-10-02T12:00:00+00:00,12,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-02T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241002_12.json.gz,DOWNLOADED_VALID,1,True,False,e4eb40530186807f21a67af445d7140a10b9b2189f39047c3245ea9d6f95c62f,3144dde8967a74ac08f21317834e6d2d5f6ac9bb53c15112da09d86ed6385767,1148,240,2024-10-02T20:00,2024-10-12T19:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241003_00,2024-10-03,2024-10-03T00:00:00+00:00,0,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-03T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241003_00.json.gz,DOWNLOADED_VALID,1,True,False,984aa1b93ef5144802df4d64d50499dbe06574398c1731ad3eaa9ec1f977bc20,c91f3f5d37552d698aa49bd653d483abec7c33a6efbe76934d7edb5575dc4221,1103,240,2024-10-03T08:00,2024-10-13T07:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241003_12,2024-10-03,2024-10-03T12:00:00+00:00,12,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-03T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241003_12.json.gz,DOWNLOADED_VALID,1,True,False,55972ff4215c1983cc488d451ee38e1e883ade9cafcb19335f852e10a6ba58eb,cd05a79954d7781c31b99fabefb01b410a1c1dc544643ab2c1da31214b3223a8,1106,240,2024-10-03T20:00,2024-10-13T19:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241004_00,2024-10-04,2024-10-04T00:00:00+00:00,0,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-04T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241004_00.json.gz,DOWNLOADED_VALID,1,True,False,90c1ea51e55f6683847068e6d8c8e1093c6d0f2f60d55a1812b9ee47f43eb593,c833f632ec1b5fc2d0cc70c7772f0938fb6cae42e4368a78298eacde32b44181,1110,240,2024-10-04T08:00,2024-10-14T07:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241004_12,2024-10-04,2024-10-04T12:00:00+00:00,12,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-04T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241004_12.json.gz,DOWNLOADED_VALID,1,True,False,0362f886d979e9e4387fe6a5eb5e973977f5d8632f7d7cde4d9c86412ab892ce,f2fa12d95e2ab01c877c2f1141c0c521b6f4f4c4f85c8697a3468465ff12bc61,1101,240,2024-10-04T20:00,2024-10-14T19:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241005_00,2024-10-05,2024-10-05T00:00:00+00:00,0,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-05T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241005_00.json.gz,DOWNLOADED_VALID,1,True,False,79164a62c0c61497934a9c631f6277cc8cc2447dc6d57498684487f34c3a6c64,da45fa9225709489368d0cd569d7f3ee712f1706320001ffb62f94cba0af3f2e,1109,240,2024-10-05T08:00,2024-10-15T07:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241005_12,2024-10-05,2024-10-05T12:00:00+00:00,12,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-05T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241005_12.json.gz,DOWNLOADED_VALID,1,True,False,a674d60a851ed2572b128b8c62239dfc302652eff53662d491e3df9fffe9a29b,914cadd7f7db902ff6f930d6f35cd659fc0d8155bc746d57cb99f681365e4e42,1111,240,2024-10-05T20:00,2024-10-15T19:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241006_00,2024-10-06,2024-10-06T00:00:00+00:00,0,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-06T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241006_00.json.gz,DOWNLOADED_VALID,1,True,False,668cb9f450435263cf19251bde340f8e0e49196e028de07866a92775e0680bf2,776779aa77c30af28f19877a7a272de8a82a9535363dacd893ba914bbf5e1537,1102,240,2024-10-06T08:00,2024-10-16T07:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241006_12,2024-10-06,2024-10-06T12:00:00+00:00,12,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-06T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241006_12.json.gz,DOWNLOADED_VALID,1,True,False,9856a259f34d4bdbe731cbb39ef7b893a3a112edaf1043f9beaf173744963d87,20140395131d794590307ec20994e9932852bdb92a80d469de81fffcf135dc16,1102,240,2024-10-06T20:00,2024-10-16T19:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241007_00,2024-10-07,2024-10-07T00:00:00+00:00,0,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-07T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241007_00.json.gz,DOWNLOADED_VALID,1,True,False,97d449fb0482d1371c9a74534d1040e776f5ad6ba2ab3d03c11e3819bb87aab3,669940a45dcfb8bd9a0397e9ce9f294803803450259d6ab7f19cdd9ecd909cc4,1103,240,2024-10-07T08:00,2024-10-17T07:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241007_12,2024-10-07,2024-10-07T12:00:00+00:00,12,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-07T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241007_12.json.gz,DOWNLOADED_VALID,1,True,False,29d95c9528a94009379003622602428954aecd5c48761e75488d2795c84ece3b,3b5ab7be618eb6ae2fd11ba2287a1aed500fa2e297d197eb02bfa6b983e7d934,1100,240,2024-10-07T20:00,2024-10-17T19:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241008_00,2024-10-08,2024-10-08T00:00:00+00:00,0,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-08T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241008_00.json.gz,DOWNLOADED_VALID,1,True,False,ab383e60bf3b7468d5ff4682557add05af9cc5b1eca9fdcd1d5f6a3a4e8d08b1,66ff169f52a60395f3e4572bc91cb569306ed20c2ce980db283544598f930fd6,1083,240,2024-10-08T08:00,2024-10-18T07:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241008_12,2024-10-08,2024-10-08T12:00:00+00:00,12,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-08T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241008_12.json.gz,DOWNLOADED_VALID,1,True,False,49737cb7d03d54352a643802b7b0faaec674dca32d09e96bc8d264a6e3dda25d,9e13060e09be1a0058dd9e476dc761f1c61c9a6aa2d105f33b02808115e84123,1085,240,2024-10-08T20:00,2024-10-18T19:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241009_00,2024-10-09,2024-10-09T00:00:00+00:00,0,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-09T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241009_00.json.gz,DOWNLOADED_VALID,1,True,False,0a2d5dc6cb5fb54e7d2a97d888199eb8a56b113a202e5b1137c7331a2d3c081d,05b76d59c5d1c7cf2c105cac492bf6f243643b95d1273960dbe839518058c703,1098,240,2024-10-09T08:00,2024-10-19T07:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241009_12,2024-10-09,2024-10-09T12:00:00+00:00,12,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-09T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241009_12.json.gz,DOWNLOADED_VALID,1,True,False,6c1452bc7758c750f51a9aa357cec2d26c91dd50333837698430d496100eadc5,c3f63c625446b3672aac18ee16a6d86188a935ac2848454e525b8227d3f52a3c,1081,240,2024-10-09T20:00,2024-10-19T19:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241010_00,2024-10-10,2024-10-10T00:00:00+00:00,0,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-10T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241010_00.json.gz,DOWNLOADED_VALID,1,True,False,979a7fce882979ab6a981c59bb51140ecd94f232f0277faf1070089579b9ade1,f60f26177e5ee7b4b33695e7d44f506f9450744acf0df9920d7e8deaa9cb0d37,1074,240,2024-10-10T08:00,2024-10-20T07:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241010_12,2024-10-10,2024-10-10T12:00:00+00:00,12,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-10T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241010_12.json.gz,DOWNLOADED_VALID,1,True,False,fb3866a7e0d7256f5c41b5702667f206606ce9ceea545804569ea04f3ea6238b,0413064714a02e605e36884edd1d5c9265175e3c0800572729da855d2f37d359,1089,240,2024-10-10T20:00,2024-10-20T19:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241011_00,2024-10-11,2024-10-11T00:00:00+00:00,0,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-11T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241011_00.json.gz,DOWNLOADED_VALID,1,True,False,3f2f91ef62fc30304e7646d5d871fcd0bdc46924598a483ef7fc4245528fd2db,f4315b4eca85323b83c729db868301b1b48eb7f53448b659ad4b75c2963fdae0,1070,240,2024-10-11T08:00,2024-10-21T07:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241011_12,2024-10-11,2024-10-11T12:00:00+00:00,12,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-11T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241011_12.json.gz,DOWNLOADED_VALID,1,True,False,303d4c772151fb332134d4e386566013b74f8bb7bc6816082280f82969ada386,c3bcac0a792a204a7cfec8ff3d5e342642fda1f64bb207965aa844e1209303e2,1071,240,2024-10-11T20:00,2024-10-21T19:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241012_00,2024-10-12,2024-10-12T00:00:00+00:00,0,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-12T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241012_00.json.gz,DOWNLOADED_VALID,1,True,False,a37885797ba0de4fcbea7b54ed7fac13655005da189e6522d58f33a844515002,099ec4fbf9951bce9fc263053e31c72433682332eb0ac194012028197e10e972,1075,240,2024-10-12T08:00,2024-10-22T07:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241012_12,2024-10-12,2024-10-12T12:00:00+00:00,12,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-12T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241012_12.json.gz,DOWNLOADED_VALID,1,True,False,b09b27373e4de65788aba9c0809ab469a1eedf2c6c16de98320b06e43d83ec86,5bc85f87ec493a55ea9d7176621fff6c851bcef5681a61d80aba11caf2d2cef5,1087,240,2024-10-12T20:00,2024-10-22T19:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241013_00,2024-10-13,2024-10-13T00:00:00+00:00,0,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-13T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241013_00.json.gz,DOWNLOADED_VALID,1,True,False,9bc0e964f4192b73d801fe419f9cb1fe18c14fc5a93f456ddb4e4c8cc22ff340,63ff580c7eead1b95926f3e225860bb46b11f88457f48bac1afdcfe58f18f837,1075,240,2024-10-13T08:00,2024-10-23T07:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241013_12,2024-10-13,2024-10-13T12:00:00+00:00,12,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-13T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241013_12.json.gz,DOWNLOADED_VALID,1,True,False,a7f320c1175c19f048e55676432f71235d34e02ab63bba1532a0223cd8bc9c51,f27b5115279d75a27e696252ef5b9898a54711266fa8673359e29134a7480ef1,1094,240,2024-10-13T20:00,2024-10-23T19:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241014_00,2024-10-14,2024-10-14T00:00:00+00:00,0,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-14T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241014_00.json.gz,DOWNLOADED_VALID,1,True,False,005e077e18d4bb7287222cfe45473f5fcd464858b381717cb9f9cee920ca2b2f,34e8b66b5c07f02aba4769cfee80c471c02989514b011f034946f558df6942a3,1105,240,2024-10-14T08:00,2024-10-24T07:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241014_12,2024-10-14,2024-10-14T12:00:00+00:00,12,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-14T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241014_12.json.gz,DOWNLOADED_VALID,1,True,False,4bf7032cb6cec2f80f03debdc8cd7bd3c47ff702bea12185bbe5aaef47ffb37d,b2444b5e2704a3138a21537ab2d4446ca0cf7c19b331e66f1fb00d1100144866,1102,240,2024-10-14T20:00,2024-10-24T19:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241015_00,2024-10-15,2024-10-15T00:00:00+00:00,0,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-15T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241015_00.json.gz,DOWNLOADED_VALID,1,True,False,c01b61554fbd8caffa15a8977d12ab8f0b973fc6a02b1977d8278d78e09e0126,7a5d6a07b95524d5f5d1d48aaa7d656ed060a0476b04901524f58ae2a6d85fdc,1120,240,2024-10-15T08:00,2024-10-25T07:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241015_12,2024-10-15,2024-10-15T12:00:00+00:00,12,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-15T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241015_12.json.gz,DOWNLOADED_VALID,1,True,False,a66e404974d01d6d9c7b52d1fcd337b48025c63bd347f47a383f33d71a44766e,7eca2f63d526187b5850608c04ee1f765288429d3a7d15a3a85e219384808b52,1122,240,2024-10-15T20:00,2024-10-25T19:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241016_00,2024-10-16,2024-10-16T00:00:00+00:00,0,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-16T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241016_00.json.gz,DOWNLOADED_VALID,1,True,False,a6d1615ec9ee5162e6770d8e1e26cf1aaf73442ffdaaefc443711fba43983ee0,9914ad42b11af3c3561543806dc48d13496ef16ab2c80038564cad97cf6cc618,1127,240,2024-10-16T08:00,2024-10-26T07:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241016_12,2024-10-16,2024-10-16T12:00:00+00:00,12,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-16T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241016_12.json.gz,DOWNLOADED_VALID,1,True,False,05cbb6a1ad0d8390d07e4354463ae6f03002e82704b228837211dac76c6c263d,f36beee24e27f8c797c6f39475418ea84c07dddda413f3e12af16e2e0a9e0137,1116,240,2024-10-16T20:00,2024-10-26T19:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241017_00,2024-10-17,2024-10-17T00:00:00+00:00,0,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-17T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241017_00.json.gz,DOWNLOADED_VALID,1,True,False,8fc056bd5a509c8a6d1a5be846e3fa12eae2801813f3cd240d8ac63b94db9a66,a35c01f04da47c2eff8b968eb7678460e844cb99b6db5c25fa0f09b7dcd87001,1119,240,2024-10-17T08:00,2024-10-27T07:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241017_12,2024-10-17,2024-10-17T12:00:00+00:00,12,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-17T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241017_12.json.gz,DOWNLOADED_VALID,1,True,False,3da5470cf1f4d2496cd4d890ca9eee8fb92ac9acddf8df6a76ddf637b1b6d406,663cbadb87bd95d87bd49c180a735a5ffd6f2eaf31d1af3120ca0e42351764a7,1112,240,2024-10-17T20:00,2024-10-27T19:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241018_00,2024-10-18,2024-10-18T00:00:00+00:00,0,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-18T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241018_00.json.gz,DOWNLOADED_VALID,1,True,False,2b3bf314682896d1594dda511bb3f176f7a9875745ac2b88756d3be49eef3dff,0d0972dd4b7c16d8a1a530618c2d96c873d18f543450f04066e8bef010c78a7e,1130,240,2024-10-18T08:00,2024-10-28T07:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241018_12,2024-10-18,2024-10-18T12:00:00+00:00,12,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-18T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241018_12.json.gz,DOWNLOADED_VALID,1,True,False,f4535eae44bc59f0ad07bf84b30a17b6b4012c15c5986eee2bdd526c1a9ce9f4,3b187dfecfd322b96bcc85904b82e73f5e7a57f0a65561c28776d7d8eb7038b3,1144,240,2024-10-18T20:00,2024-10-28T19:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241019_00,2024-10-19,2024-10-19T00:00:00+00:00,0,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-19T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241019_00.json.gz,DOWNLOADED_VALID,1,True,False,beed1959cab16e4baf581302b2a4cd20e95b8b3a337868ca6b434f70ecdc88eb,1a05e920953b941ed867f7d84241a8d905d5215e708234b0ab7beeeb19ef31cb,1151,240,2024-10-19T08:00,2024-10-29T07:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
ifs_20241019_12,2024-10-19,2024-10-19T12:00:00+00:00,12,core,ecmwf_ifs,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2024-10-19T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2024/10/ecmwf_ifs_20241019_12.json.gz,DOWNLOADED_VALID,1,True,False,c2102227235fb3c92668ba1bfe344cd6cfe836a4753f53d3ef1c109a5e46c2ab,315e81d5703171ebd00589634d3218e18e79c8537853e52c8bc868426eeebe74,1141,240,2024-10-19T20:00,2024-10-29T19:00,Asia/Hong_Kong,22.319859,114.198555,38.0,,False,False
