target_date,decision_rule,decision_rule_order,forecast_daily_max_c,hko_daily_max_c,residual_c,forecast_error_c,absolute_error_c,squared_error_c,calendar_day_index,day_of_year,seasonal_sin,seasonal_cos,calendar_time_years,gp_target,gp_model_scope,covariance_kernel_candidate_1,covariance_kernel_candidate_2,weather_only_training_period,market_price_accessed,polymarket_outcome_accessed,model_fitted,hyperparameters_estimated,model_selected
2024-11-04,24h_prior,1,28.9,29.0,0.1000000000000014,-0.1000000000000014,0.1000000000000014,0.0100000000000002,233,309,-0.8331227687228905,0.55308810531009,0.6379323326283223,0.1000000000000014,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-04,12h_prior,2,28.5,29.0,0.5,-0.5,0.5,0.25,233,309,-0.8331227687228905,0.55308810531009,0.6379323326283223,0.5,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-04,6h_prior,3,28.5,29.0,0.5,-0.5,0.5,0.25,233,309,-0.8331227687228905,0.55308810531009,0.6379323326283223,0.5,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-04,event_day_open,4,27.8,29.0,1.1999999999999993,-1.1999999999999993,1.1999999999999993,1.4399999999999984,233,309,-0.8331227687228905,0.55308810531009,0.6379323326283223,1.1999999999999993,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-05,24h_prior,1,28.6,29.2,0.5999999999999979,-0.5999999999999979,0.5999999999999979,0.3599999999999974,234,310,-0.8234853143448451,0.5673375865024031,0.6406702396353108,0.5999999999999979,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-05,12h_prior,2,28.7,29.2,0.5,-0.5,0.5,0.25,234,310,-0.8234853143448451,0.5673375865024031,0.6406702396353108,0.5,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-05,6h_prior,3,28.7,29.2,0.5,-0.5,0.5,0.25,234,310,-0.8234853143448451,0.5673375865024031,0.6406702396353108,0.5,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-05,event_day_open,4,29.0,29.2,0.1999999999999993,-0.1999999999999993,0.1999999999999993,0.0399999999999997,234,310,-0.8234853143448451,0.5673375865024031,0.6406702396353108,0.1999999999999993,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-06,24h_prior,1,26.9,28.0,1.1000000000000014,-1.1000000000000014,1.1000000000000014,1.210000000000003,235,311,-0.8136041674061218,0.5814191764806106,0.6434081466422993,1.1000000000000014,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-06,12h_prior,2,26.8,28.0,1.1999999999999993,-1.1999999999999993,1.1999999999999993,1.4399999999999984,235,311,-0.8136041674061218,0.5814191764806106,0.6434081466422993,1.1999999999999993,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-06,6h_prior,3,26.8,28.0,1.1999999999999993,-1.1999999999999993,1.1999999999999993,1.4399999999999984,235,311,-0.8136041674061218,0.5814191764806106,0.6434081466422993,1.1999999999999993,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-06,event_day_open,4,27.2,28.0,0.8000000000000007,-0.8000000000000007,0.8000000000000007,0.6400000000000011,235,311,-0.8136041674061218,0.5814191764806106,0.6434081466422993,0.8000000000000007,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-07,24h_prior,1,25.8,27.0,1.1999999999999993,-1.1999999999999993,1.1999999999999993,1.4399999999999984,236,312,-0.8034822520171547,0.5953287081045576,0.6461460536492878,1.1999999999999993,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-07,12h_prior,2,25.8,27.0,1.1999999999999993,-1.1999999999999993,1.1999999999999993,1.4399999999999984,236,312,-0.8034822520171547,0.5953287081045576,0.6461460536492878,1.1999999999999993,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-07,6h_prior,3,25.8,27.0,1.1999999999999993,-1.1999999999999993,1.1999999999999993,1.4399999999999984,236,312,-0.8034822520171547,0.5953287081045576,0.6461460536492878,1.1999999999999993,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-07,event_day_open,4,25.8,27.0,1.1999999999999993,-1.1999999999999993,1.1999999999999993,1.4399999999999984,236,312,-0.8034822520171547,0.5953287081045576,0.6461460536492878,1.1999999999999993,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-08,24h_prior,1,27.4,27.3,-0.0999999999999978,0.0999999999999978,0.0999999999999978,0.0099999999999995,237,313,-0.7931225635385611,0.6090620651510165,0.6488839606562763,-0.0999999999999978,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-08,12h_prior,2,27.2,27.3,0.1000000000000014,-0.1000000000000014,0.1000000000000014,0.0100000000000002,237,313,-0.7931225635385611,0.6090620651510165,0.6488839606562763,0.1000000000000014,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-08,6h_prior,3,27.2,27.3,0.1000000000000014,-0.1000000000000014,0.1000000000000014,0.0100000000000002,237,313,-0.7931225635385611,0.6090620651510165,0.6488839606562763,0.1000000000000014,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-08,event_day_open,4,27.4,27.3,-0.0999999999999978,0.0999999999999978,0.0999999999999978,0.0099999999999995,237,313,-0.7931225635385611,0.6090620651510165,0.6488839606562763,-0.0999999999999978,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-09,24h_prior,1,25.2,27.9,2.6999999999999997,-2.6999999999999997,2.6999999999999997,7.2899999999999965,238,314,-0.7825281676947327,0.6226151835317899,0.6516218676632648,2.6999999999999997,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-09,12h_prior,2,24.8,27.9,3.099999999999998,-3.099999999999998,3.099999999999998,9.609999999999989,238,314,-0.7825281676947327,0.6226151835317899,0.6516218676632648,3.099999999999998,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-09,6h_prior,3,24.8,27.9,3.099999999999998,-3.099999999999998,3.099999999999998,9.609999999999989,238,314,-0.7825281676947327,0.6226151835317899,0.6516218676632648,3.099999999999998,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-09,event_day_open,4,26.9,27.9,1.0,-1.0,1.0,1.0,238,314,-0.7825281676947327,0.6226151835317899,0.6516218676632648,1.0,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-10,24h_prior,1,25.1,26.4,1.2999999999999972,-1.2999999999999972,1.2999999999999972,1.6899999999999926,239,315,-0.7717021996665964,0.6359840524963944,0.6543597746702533,1.2999999999999972,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-10,12h_prior,2,23.7,26.4,2.6999999999999997,-2.6999999999999997,2.6999999999999997,7.2899999999999965,239,315,-0.7717021996665964,0.6359840524963944,0.6543597746702533,2.6999999999999997,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-10,6h_prior,3,23.7,26.4,2.6999999999999997,-2.6999999999999997,2.6999999999999997,7.2899999999999965,239,315,-0.7717021996665964,0.6359840524963944,0.6543597746702533,2.6999999999999997,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-10,event_day_open,4,26.0,26.4,0.3999999999999986,-0.3999999999999986,0.3999999999999986,0.1599999999999988,239,315,-0.7717021996665964,0.6359840524963944,0.6543597746702533,0.3999999999999986,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-11,24h_prior,1,25.5,26.3,0.8000000000000007,-0.8000000000000007,0.8000000000000007,0.6400000000000011,240,316,-0.7606478631638292,0.649164715818952,0.6570976816772418,0.8000000000000007,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-11,12h_prior,2,26.1,26.3,0.1999999999999993,-0.1999999999999993,0.1999999999999993,0.0399999999999997,240,316,-0.7606478631638292,0.649164715818952,0.6570976816772418,0.1999999999999993,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-11,6h_prior,3,26.1,26.3,0.1999999999999993,-0.1999999999999993,0.1999999999999993,0.0399999999999997,240,316,-0.7606478631638292,0.649164715818952,0.6570976816772418,0.1999999999999993,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-11,event_day_open,4,26.4,26.3,-0.0999999999999978,0.0999999999999978,0.0999999999999978,0.0099999999999995,240,316,-0.7606478631638292,0.649164715818952,0.6570976816772418,-0.0999999999999978,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-12,24h_prior,1,28.7,29.4,0.6999999999999993,-0.6999999999999993,0.6999999999999993,0.489999999999999,241,317,-0.7493684294767904,0.6621532729689469,0.6598355886842303,0.6999999999999993,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-12,12h_prior,2,28.6,29.4,0.7999999999999972,-0.7999999999999972,0.7999999999999972,0.6399999999999955,241,317,-0.7493684294767904,0.6621532729689469,0.6598355886842303,0.7999999999999972,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-12,6h_prior,3,28.6,29.4,0.7999999999999972,-0.7999999999999972,0.7999999999999972,0.6399999999999955,241,317,-0.7493684294767904,0.6621532729689469,0.6598355886842303,0.7999999999999972,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-12,event_day_open,4,29.0,29.4,0.3999999999999986,-0.3999999999999986,0.3999999999999986,0.1599999999999988,241,317,-0.7493684294767904,0.6621532729689469,0.6598355886842303,0.3999999999999986,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-13,24h_prior,1,28.6,26.2,-2.400000000000002,2.400000000000002,2.400000000000002,5.76000000000001,242,318,-0.7378672365084513,0.6749458802655077,0.6625734956912188,-2.400000000000002,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-13,12h_prior,2,27.9,26.2,-1.6999999999999993,1.6999999999999993,1.6999999999999993,2.889999999999997,242,318,-0.7378672365084513,0.6749458802655077,0.6625734956912188,-1.6999999999999993,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-13,6h_prior,3,27.9,26.2,-1.6999999999999993,1.6999999999999993,1.6999999999999993,2.889999999999997,242,318,-0.7378672365084513,0.6749458802655077,0.6625734956912188,-1.6999999999999993,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-13,event_day_open,4,25.8,26.2,0.3999999999999986,-0.3999999999999986,0.3999999999999986,0.1599999999999988,242,318,-0.7378672365084513,0.6749458802655077,0.6625734956912188,0.3999999999999986,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-14,24h_prior,1,23.3,25.6,2.3000000000000007,-2.3000000000000007,2.3000000000000007,5.290000000000004,243,319,-0.7261476877866178,0.6875387520148583,0.6653114026982073,2.3000000000000007,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-14,12h_prior,2,23.3,25.6,2.3000000000000007,-2.3000000000000007,2.3000000000000007,5.290000000000004,243,319,-0.7261476877866178,0.6875387520148583,0.6653114026982073,2.3000000000000007,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-14,6h_prior,3,23.3,25.6,2.3000000000000007,-2.3000000000000007,2.3000000000000007,5.290000000000004,243,319,-0.7261476877866178,0.6875387520148583,0.6653114026982073,2.3000000000000007,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-14,event_day_open,4,24.0,25.6,1.6000000000000014,-1.6000000000000014,1.6000000000000014,2.5600000000000045,243,319,-0.7261476877866178,0.6875387520148583,0.6653114026982073,1.6000000000000014,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-15,24h_prior,1,24.6,25.1,0.5,-0.5,0.5,0.25,244,320,-0.7142132514567308,0.6999281616306094,0.6680493097051958,0.5,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-15,12h_prior,2,25.0,25.1,0.1000000000000014,-0.1000000000000014,0.1000000000000014,0.0100000000000002,244,320,-0.7142132514567308,0.6999281616306094,0.6680493097051958,0.1000000000000014,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-15,6h_prior,3,25.0,25.1,0.1000000000000014,-0.1000000000000014,0.1000000000000014,0.0100000000000002,244,320,-0.7142132514567308,0.6999281616306094,0.6680493097051958,0.1000000000000014,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-15,event_day_open,4,24.9,25.1,0.2000000000000028,-0.2000000000000028,0.2000000000000028,0.0400000000000011,244,320,-0.7142132514567308,0.6999281616306094,0.6680493097051958,0.2000000000000028,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-16,24h_prior,1,29.1,27.9,-1.2000000000000028,1.2000000000000028,1.2000000000000028,1.4400000000000068,245,321,-0.7020674592555421,0.7121104427365657,0.6707872167121843,-1.2000000000000028,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-16,12h_prior,2,29.1,27.9,-1.2000000000000028,1.2000000000000028,1.2000000000000028,1.4400000000000068,245,321,-0.7020674592555421,0.7121104427365657,0.6707872167121843,-1.2000000000000028,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-16,6h_prior,3,29.1,27.9,-1.2000000000000028,1.2000000000000028,1.2000000000000028,1.4400000000000068,245,321,-0.7020674592555421,0.7121104427365657,0.6707872167121843,-1.2000000000000028,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-16,event_day_open,4,27.7,27.9,0.1999999999999993,-0.1999999999999993,0.1999999999999993,0.0399999999999997,245,321,-0.7020674592555421,0.7121104427365657,0.6707872167121843,0.1999999999999993,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-17,24h_prior,1,27.4,26.2,-1.1999999999999993,1.1999999999999993,1.1999999999999993,1.4399999999999984,246,322,-0.6897139054659751,0.7240819902517062,0.6735251237191728,-1.1999999999999993,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-17,12h_prior,2,27.6,26.2,-1.400000000000002,1.400000000000002,1.400000000000002,1.960000000000006,246,322,-0.6897139054659751,0.7240819902517062,0.6735251237191728,-1.400000000000002,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-17,6h_prior,3,27.6,26.2,-1.400000000000002,1.400000000000002,1.400000000000002,1.960000000000006,246,322,-0.6897139054659751,0.7240819902517062,0.6735251237191728,-1.400000000000002,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-17,event_day_open,4,27.3,26.2,-1.1000000000000014,1.1000000000000014,1.1000000000000014,1.210000000000003,246,322,-0.6897139054659751,0.7240819902517062,0.6735251237191728,-1.1000000000000014,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-18,24h_prior,1,26.1,25.5,-0.6000000000000014,0.6000000000000014,0.6000000000000014,0.3600000000000017,247,323,-0.6771562458534737,0.7358392614570317,0.6762630307261613,-0.6000000000000014,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-18,12h_prior,2,25.3,25.5,0.1999999999999993,-0.1999999999999993,0.1999999999999993,0.0399999999999997,247,323,-0.6771562458534737,0.7358392614570317,0.6762630307261613,0.1999999999999993,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-18,6h_prior,3,25.3,25.5,0.1999999999999993,-0.1999999999999993,0.1999999999999993,0.0399999999999997,247,323,-0.6771562458534737,0.7358392614570317,0.6762630307261613,0.1999999999999993,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-18,event_day_open,4,24.5,25.5,1.0,-1.0,1.0,1.0,247,323,-0.6771562458534737,0.7358392614570317,0.6762630307261613,1.0,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-19,24h_prior,1,19.9,23.2,3.3000000000000007,-3.3000000000000007,3.3000000000000007,10.890000000000004,248,324,-0.6643981965841613,0.7473787770439526,0.6790009377331498,3.3000000000000007,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-19,12h_prior,2,20.2,23.2,3.0,-3.0,3.0,9.0,248,324,-0.6643981965841613,0.7473787770439526,0.6790009377331498,3.0,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-19,6h_prior,3,20.2,23.2,3.0,-3.0,3.0,9.0,248,324,-0.6643981965841613,0.7473787770439526,0.6790009377331498,3.0,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-19,event_day_open,4,19.8,23.2,3.3999999999999986,-3.3999999999999986,3.3999999999999986,11.55999999999999,248,324,-0.6643981965841613,0.7473787770439526,0.6790009377331498,3.3999999999999986,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-20,24h_prior,1,22.6,18.6,-4.0,4.0,4.0,16.0,249,325,-0.6514435331251178,0.7586971221439183,0.6817388447401383,-4.0,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-20,12h_prior,2,18.2,18.6,0.4000000000000021,-0.4000000000000021,0.4000000000000021,0.1600000000000017,249,325,-0.6514435331251178,0.7586971221439183,0.6817388447401383,0.4000000000000021,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-20,6h_prior,3,18.2,18.6,0.4000000000000021,-0.4000000000000021,0.4000000000000021,0.1600000000000017,249,325,-0.6514435331251178,0.7586971221439183,0.6817388447401383,0.4000000000000021,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-20,event_day_open,4,16.8,18.6,1.8000000000000007,-1.8000000000000007,1.8000000000000007,3.2400000000000024,249,325,-0.6514435331251178,0.7586971221439183,0.6817388447401383,1.8000000000000007,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-21,24h_prior,1,22.9,21.1,-1.7999999999999972,1.7999999999999972,1.7999999999999972,3.2399999999999896,250,326,-0.6382960891271152,0.7697909473389706,0.6844767517471269,-1.7999999999999972,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
2024-11-21,12h_prior,2,21.7,21.1,-0.5999999999999979,0.5999999999999979,0.5999999999999979,0.3599999999999974,250,326,-0.6382960891271152,0.7697909473389706,0.6844767517471269,-0.5999999999999979,rule_specific,squared_exponential_rbf,matern_three_halves,True,False,False,False,False,False
