repair_order,request_id,run_date,run_init_utc,cycle_utc,repair_role,request_url,cache_path,status,failure_type,attempts,network_retrieved,cache_reused,response_sha256,compressed_file_sha256,compressed_file_bytes,hourly_rows,nonmissing_temperature_rows,missing_temperature_rows,daily_rows,complete_local_day_count,first_complete_local_date,last_complete_local_date,returned_timezone,error,market_price_accessed,outcome_accessed
218,ifs_20251208_18,2025-12-08,2025-12-08 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-08T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251208_18.json.gz,DOWNLOADED_VALID,,1,True,False,6e4b75287e51ff728743102d6d300bb1095bc65296059b42da775974e8fe2284,1d695b923610a554cd08e9f72db842d73550cdd34acab579d817213524cf16a3,1017,240,145,95,11,5,2025-12-10,2025-12-14,Asia/Hong_Kong,,False,False
219,ifs_20251209_06,2025-12-09,2025-12-09 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-09T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251209_06.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-12-09T06:00Z""}",False,False
220,ifs_20251209_18,2025-12-09,2025-12-09 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-09T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251209_18.json.gz,DOWNLOADED_VALID,,1,True,False,981d6f7b47d097974c398204acf7a13d3da9ec4c1a8760da6e0945c853956c7e,55418350fcf83781ce0d983e899294a828d84fb17fbad2022d11634b8cf6ab29,994,240,145,95,11,5,2025-12-11,2025-12-15,Asia/Hong_Kong,,False,False
221,ifs_20251210_00,2025-12-10,2025-12-10 00:00:00+00:00,0,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-10T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251210_00.json.gz,FAILED,no_complete_local_day,1,False,False,38ec581d91849fc13679c1ce4cf42a98f98d5612d94838f5a96984f6b001a060,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
222,ifs_20251210_06,2025-12-10,2025-12-10 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-10T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251210_06.json.gz,FAILED,no_complete_local_day,1,False,False,2224baea5a5d10f814abdb532d7323ed52385be85e52223f4471e74bfc42b795,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
223,ifs_20251210_18,2025-12-10,2025-12-10 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-10T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251210_18.json.gz,DOWNLOADED_VALID,,1,True,False,e0eec1da89f3b4001e64c51965fada8e0af8db640264d87cfcbd2bb4217d5b4c,28d039abf18a7e09c8181fa98dfa10a67d952f0491d356697d502a06cd3e7e93,1013,240,145,95,11,5,2025-12-12,2025-12-16,Asia/Hong_Kong,,False,False
224,ifs_20251211_06,2025-12-11,2025-12-11 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-11T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251211_06.json.gz,DOWNLOADED_VALID,,1,True,False,65c52ac93ebfb4eb6f150f83b8cb81f185556072eaabaf8ad152daedddc1a427,3160fc04c6a1a0ccdd30b2d95dd049eb638b963f589d635e048b514e3aee7182,1016,240,145,95,11,5,2025-12-12,2025-12-16,Asia/Hong_Kong,,False,False
225,ifs_20251211_18,2025-12-11,2025-12-11 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-11T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251211_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-12-11T18:00Z""}",False,False
226,ifs_20251212_06,2025-12-12,2025-12-12 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-12T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251212_06.json.gz,DOWNLOADED_VALID,,1,True,False,6fb1dd8548bb8a35505814504e6d26a0a172aa4719d48d3a4c1dec46274a89c5,2cc66a7f16de9ef6fb3ae89d5c424e6b9a745725fc0c685c58250a425faa06cb,1022,240,145,95,11,5,2025-12-13,2025-12-17,Asia/Hong_Kong,,False,False
227,ifs_20251212_18,2025-12-12,2025-12-12 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-12T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251212_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-12-12T18:00Z""}",False,False
228,ifs_20251213_06,2025-12-13,2025-12-13 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-13T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251213_06.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-12-13T06:00Z""}",False,False
229,ifs_20251213_18,2025-12-13,2025-12-13 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-13T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251213_18.json.gz,DOWNLOADED_VALID,,1,True,False,ad27ab28141a1b74811e4fc3325163af96ddefb658ad639d3a10fe546fcd7a81,824df65020e8e6ed13349b34f1c25c0551743ef6a5104706b2788769afff791d,1005,240,145,95,11,5,2025-12-15,2025-12-19,Asia/Hong_Kong,,False,False
230,ifs_20251214_06,2025-12-14,2025-12-14 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-14T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251214_06.json.gz,DOWNLOADED_VALID,,1,True,False,4e9924e34dcc086192cfab1a490f901d1a621e221c67c099fd1bfdd3b713f281,9b7d0ee68955bcc406e2d469b47cd2e322b776789f18f82ddc6e8eb5012e667f,1010,240,145,95,11,5,2025-12-15,2025-12-19,Asia/Hong_Kong,,False,False
231,ifs_20251214_12,2025-12-14,2025-12-14 12:00:00+00:00,12,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-14T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251214_12.json.gz,FAILED,no_complete_local_day,1,False,False,fd6bab4bde62d93a9f8358880de6d19d118d31a843f4b3f41d754381fb6e95f4,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
232,ifs_20251214_18,2025-12-14,2025-12-14 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-14T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251214_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-12-14T18:00Z""}",False,False
233,ifs_20251215_06,2025-12-15,2025-12-15 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-15T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251215_06.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-12-15T06:00Z"",""error"":true}",False,False
234,ifs_20251215_12,2025-12-15,2025-12-15 12:00:00+00:00,12,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-15T12%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251215_12.json.gz,FAILED,no_complete_local_day,1,False,False,410fc9787cc94da0ae1e4860ec70f3c794c1e5b254dc81981a3487615287a66f,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
235,ifs_20251215_18,2025-12-15,2025-12-15 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-15T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251215_18.json.gz,FAILED,no_complete_local_day,1,False,False,44c40900ed01ac0c00510e52a52cc692aa372615f5bd183d2d94485ffe07e1a8,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
236,ifs_20251216_06,2025-12-16,2025-12-16 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-16T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251216_06.json.gz,DOWNLOADED_VALID,,1,True,False,6c3473b3660fbfcc65ff9a740b601b831f0f8f50fb3281d0611ea0d405533853,131c4990c1f2049788dd8be25b64d879b3a28f3152b61cb4caa0ea5e092664d8,1016,240,145,95,11,5,2025-12-17,2025-12-21,Asia/Hong_Kong,,False,False
237,ifs_20251216_18,2025-12-16,2025-12-16 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-16T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251216_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-12-16T18:00Z""}",False,False
238,ifs_20251217_00,2025-12-17,2025-12-17 00:00:00+00:00,0,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-17T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251217_00.json.gz,FAILED,no_complete_local_day,1,False,False,a42d89dc3e6cce63456424270d58d39fdc48242c93472a898af8eba45bfa0808,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
239,ifs_20251217_06,2025-12-17,2025-12-17 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-17T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251217_06.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-12-17T06:00Z""}",False,False
240,ifs_20251217_18,2025-12-17,2025-12-17 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-17T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251217_18.json.gz,FAILED,no_complete_local_day,1,False,False,51559ad1998844bd457f20608505958d274eec195a87a21d87267a3e6eebd44d,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
241,ifs_20251218_06,2025-12-18,2025-12-18 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-18T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251218_06.json.gz,DOWNLOADED_VALID,,1,True,False,26ef63ef7dfd51fd66e18a8f813abc2aec2246b5b615b57180dd2ce3711a6077,304f7a9c0d373af6351f8cc26f92f0bab2fa83a41d459788a47805e2ac113187,1012,240,145,95,11,5,2025-12-19,2025-12-23,Asia/Hong_Kong,,False,False
242,ifs_20251218_18,2025-12-18,2025-12-18 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-18T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251218_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-12-18T18:00Z"",""error"":true}",False,False
243,ifs_20251219_00,2025-12-19,2025-12-19 00:00:00+00:00,0,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-19T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251219_00.json.gz,FAILED,no_complete_local_day,1,False,False,7c378ed3dea44f9060a245c7af382b21b678ccd863ba0efe924a4762d41fe611,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
244,ifs_20251219_06,2025-12-19,2025-12-19 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-19T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251219_06.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-12-19T06:00Z""}",False,False
245,ifs_20251219_18,2025-12-19,2025-12-19 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-19T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251219_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-12-19T18:00Z"",""error"":true}",False,False
246,ifs_20251220_06,2025-12-20,2025-12-20 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-20T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251220_06.json.gz,DOWNLOADED_VALID,,1,True,False,c75754ee71045d0e041312b97be1177531b77146077dbd3941d8b92517d8d043,f8bfe7959cc7b387813a1598b77f6a3e0865d203efad11a5b013d1d30048ae58,1021,240,145,95,11,5,2025-12-21,2025-12-25,Asia/Hong_Kong,,False,False
247,ifs_20251220_18,2025-12-20,2025-12-20 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-20T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251220_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-12-20T18:00Z"",""error"":true}",False,False
248,ifs_20251221_06,2025-12-21,2025-12-21 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-21T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251221_06.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-12-21T06:00Z""}",False,False
249,ifs_20251221_18,2025-12-21,2025-12-21 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-21T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251221_18.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-12-21T18:00Z""}",False,False
250,ifs_20251222_06,2025-12-22,2025-12-22 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-22T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251222_06.json.gz,DOWNLOADED_VALID,,1,True,False,3aa8adedf293d8fef889dc79a038a4932b63fa793ca4e076427499a39439c0f2,eb2ca2c8a45e813e87e27cc64447339073a8cea6c5c045ca0d0995a84ea32678,1022,240,145,95,11,5,2025-12-23,2025-12-27,Asia/Hong_Kong,,False,False
251,ifs_20251222_18,2025-12-22,2025-12-22 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-22T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251222_18.json.gz,DOWNLOADED_VALID,,1,True,False,d82bc0a7295831abef5ceda6205cb0eb843379d1677ed5e45a30cb54c5f3e047,1bdae27c192119658f05f67087326a658d14ab6dab691c6cb78e169bb49bd8d7,1025,240,145,95,11,5,2025-12-24,2025-12-28,Asia/Hong_Kong,,False,False
252,ifs_20251223_06,2025-12-23,2025-12-23 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-23T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251223_06.json.gz,FAILED,run_unavailable,0,False,False,,,0,0,0,0,0,0,,,,"RuntimeError: HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2025-12-23T06:00Z""}",False,False
253,ifs_20251223_18,2025-12-23,2025-12-23 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-23T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251223_18.json.gz,FAILED,no_complete_local_day,1,False,False,019ecc8b69cc1c0bde207b612a457bf15757adeb8ca877275d2dbfc109cc4622,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
254,ifs_20251224_06,2025-12-24,2025-12-24 06:00:00+00:00,6,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-24T06%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251224_06.json.gz,DOWNLOADED_VALID,,1,True,False,d4473b19a017a398a424175f37691a2efbdada53ca38dae29a09246cb7cd83ff,f6bdd59f98768271894cd83ae46e589af3e6299ffe1f572e0603e7fce5e3bde1,1026,240,145,95,11,5,2025-12-25,2025-12-29,Asia/Hong_Kong,,False,False
255,ifs_20251224_18,2025-12-24,2025-12-24 18:00:00+00:00,18,supplementary_cycle_candidate,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-24T18%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251224_18.json.gz,DOWNLOADED_VALID,,1,True,False,5a0273265a8ddb622fd4cc9bbea4a6c5557f3f8ccdc45b528006eea498caa08b,291f7b00701a3b1b2ffa0fb0335ce3f5732d670c299174211f593669706a685c,1027,240,145,95,11,5,2025-12-26,2025-12-30,Asia/Hong_Kong,,False,False
256,ifs_20251225_00,2025-12-25,2025-12-25 00:00:00+00:00,0,core_partial_response_retry,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.3019444444&longitude=114.1741666667&run=2025-12-25T00%3A00&hourly=temperature_2m&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&temperature_unit=celsius&cell_selection=land&forecast_hours=240,data/raw/v2/open_meteo_single_runs_two_year/2025/12/ecmwf_ifs_20251225_00.json.gz,FAILED,no_complete_local_day,1,False,False,61e7e702406fdb5d8477527a1e5715e4ec713999c8b4fd4d1e1a0c41dbbfd105,,0,0,0,0,0,0,,,,ValueError: No complete Hong Kong local day is available.,False,False
