target_date,decision_rule,decision_rule_order,decision_offset_hours,target_midnight_hkt,decision_time_hkt,decision_time_utc,request_id,run_init_utc,cycle_utc,inventory_source,hourly_rows,unique_local_hours,nonmissing_temperature_rows,forecast_daily_max_c,forecast_daily_min_c,forecast_daily_mean_c,complete_local_day,cache_path,issued_before_decision,run_age_hours_at_decision,support_available,selection_rule,market_price_accessed,outcome_accessed,model_fitted,model_selected,used_for_weather_only_training
2025-03-02,6h_prior,2,-6.0,2025-03-02 00:00:00+08:00,2025-03-01 18:00:00+08:00,2025-03-01 10:00:00+00:00,ifs_20250301_00,2025-03-01 00:00:00+00:00,0,original_core_retrieval,24,24,24,26.0,20.1,22.366666666666664,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250301_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-02,event_day_open,3,0.0,2025-03-02 00:00:00+08:00,2025-03-02 00:00:00+08:00,2025-03-01 16:00:00+00:00,ifs_20250301_12,2025-03-01 12:00:00+00:00,12,original_core_retrieval,24,24,24,26.3,19.8,22.245833333333334,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250301_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-03,24h_prior,0,-24.0,2025-03-03 00:00:00+08:00,2025-03-02 00:00:00+08:00,2025-03-01 16:00:00+00:00,ifs_20250301_12,2025-03-01 12:00:00+00:00,12,original_core_retrieval,24,24,24,26.8,20.0,22.45,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250301_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-03,12h_prior,1,-12.0,2025-03-03 00:00:00+08:00,2025-03-02 12:00:00+08:00,2025-03-02 04:00:00+00:00,ifs_20250302_00,2025-03-02 00:00:00+00:00,0,original_core_retrieval,24,24,24,26.5,20.2,22.604166666666668,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250302_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-03,6h_prior,2,-6.0,2025-03-03 00:00:00+08:00,2025-03-02 18:00:00+08:00,2025-03-02 10:00:00+00:00,ifs_20250302_00,2025-03-02 00:00:00+00:00,0,original_core_retrieval,24,24,24,26.5,20.2,22.604166666666668,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250302_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-03,event_day_open,3,0.0,2025-03-03 00:00:00+08:00,2025-03-03 00:00:00+08:00,2025-03-02 16:00:00+00:00,ifs_20250302_12,2025-03-02 12:00:00+00:00,12,original_core_retrieval,24,24,24,27.0,20.3,22.766666666666666,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250302_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-04,24h_prior,0,-24.0,2025-03-04 00:00:00+08:00,2025-03-03 00:00:00+08:00,2025-03-02 16:00:00+00:00,ifs_20250302_12,2025-03-02 12:00:00+00:00,12,original_core_retrieval,24,24,24,21.9,17.5,20.079166666666666,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250302_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-04,12h_prior,1,-12.0,2025-03-04 00:00:00+08:00,2025-03-03 12:00:00+08:00,2025-03-03 04:00:00+00:00,ifs_20250303_00,2025-03-03 00:00:00+00:00,0,original_core_retrieval,24,24,24,25.1,17.8,21.379166666666666,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250303_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-04,6h_prior,2,-6.0,2025-03-04 00:00:00+08:00,2025-03-03 18:00:00+08:00,2025-03-03 10:00:00+00:00,ifs_20250303_00,2025-03-03 00:00:00+00:00,0,original_core_retrieval,24,24,24,25.1,17.8,21.379166666666666,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250303_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-04,event_day_open,3,0.0,2025-03-04 00:00:00+08:00,2025-03-04 00:00:00+08:00,2025-03-03 16:00:00+00:00,ifs_20250303_12,2025-03-03 12:00:00+00:00,12,original_core_retrieval,24,24,24,25.8,19.1,21.804166666666664,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250303_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-05,24h_prior,0,-24.0,2025-03-05 00:00:00+08:00,2025-03-04 00:00:00+08:00,2025-03-03 16:00:00+00:00,ifs_20250303_12,2025-03-03 12:00:00+00:00,12,original_core_retrieval,24,24,24,20.4,16.2,18.045833333333334,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250303_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-05,12h_prior,1,-12.0,2025-03-05 00:00:00+08:00,2025-03-04 12:00:00+08:00,2025-03-04 04:00:00+00:00,ifs_20250304_00,2025-03-04 00:00:00+00:00,0,original_core_retrieval,24,24,24,20.4,16.6,17.966666666666665,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250304_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-05,6h_prior,2,-6.0,2025-03-05 00:00:00+08:00,2025-03-04 18:00:00+08:00,2025-03-04 10:00:00+00:00,ifs_20250304_00,2025-03-04 00:00:00+00:00,0,original_core_retrieval,24,24,24,20.4,16.6,17.966666666666665,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250304_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-05,event_day_open,3,0.0,2025-03-05 00:00:00+08:00,2025-03-05 00:00:00+08:00,2025-03-04 16:00:00+00:00,ifs_20250304_12,2025-03-04 12:00:00+00:00,12,original_core_retrieval,24,24,24,20.0,15.9,17.849999999999998,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250304_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-06,24h_prior,0,-24.0,2025-03-06 00:00:00+08:00,2025-03-05 00:00:00+08:00,2025-03-04 16:00:00+00:00,ifs_20250304_12,2025-03-04 12:00:00+00:00,12,original_core_retrieval,24,24,24,16.7,12.4,14.091666666666667,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250304_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-06,12h_prior,1,-12.0,2025-03-06 00:00:00+08:00,2025-03-05 12:00:00+08:00,2025-03-05 04:00:00+00:00,ifs_20250305_00,2025-03-05 00:00:00+00:00,0,original_core_retrieval,24,24,24,16.6,11.7,13.674999999999999,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250305_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-06,6h_prior,2,-6.0,2025-03-06 00:00:00+08:00,2025-03-05 18:00:00+08:00,2025-03-05 10:00:00+00:00,ifs_20250305_00,2025-03-05 00:00:00+00:00,0,original_core_retrieval,24,24,24,16.6,11.7,13.674999999999999,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250305_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-06,event_day_open,3,0.0,2025-03-06 00:00:00+08:00,2025-03-06 00:00:00+08:00,2025-03-05 16:00:00+00:00,ifs_20250305_12,2025-03-05 12:00:00+00:00,12,original_core_retrieval,24,24,24,19.3,10.3,14.070833333333333,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250305_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-07,24h_prior,0,-24.0,2025-03-07 00:00:00+08:00,2025-03-06 00:00:00+08:00,2025-03-05 16:00:00+00:00,ifs_20250305_12,2025-03-05 12:00:00+00:00,12,original_core_retrieval,24,24,24,17.2,10.7,13.329166666666666,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250305_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-07,12h_prior,1,-12.0,2025-03-07 00:00:00+08:00,2025-03-06 12:00:00+08:00,2025-03-06 04:00:00+00:00,ifs_20250306_00,2025-03-06 00:00:00+00:00,0,original_core_retrieval,24,24,24,14.4,10.5,12.366666666666667,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250306_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-07,6h_prior,2,-6.0,2025-03-07 00:00:00+08:00,2025-03-06 18:00:00+08:00,2025-03-06 10:00:00+00:00,ifs_20250306_00,2025-03-06 00:00:00+00:00,0,original_core_retrieval,24,24,24,14.4,10.5,12.366666666666667,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250306_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-07,event_day_open,3,0.0,2025-03-07 00:00:00+08:00,2025-03-07 00:00:00+08:00,2025-03-06 16:00:00+00:00,ifs_20250306_12,2025-03-06 12:00:00+00:00,12,original_core_retrieval,24,24,24,16.8,9.4,12.387500000000001,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250306_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-08,24h_prior,0,-24.0,2025-03-08 00:00:00+08:00,2025-03-07 00:00:00+08:00,2025-03-06 16:00:00+00:00,ifs_20250306_12,2025-03-06 12:00:00+00:00,12,original_core_retrieval,24,24,24,18.4,12.7,15.379166666666668,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250306_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-08,12h_prior,1,-12.0,2025-03-08 00:00:00+08:00,2025-03-07 12:00:00+08:00,2025-03-07 04:00:00+00:00,ifs_20250307_00,2025-03-07 00:00:00+00:00,0,original_core_retrieval,24,24,24,18.6,11.9,15.004166666666668,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250307_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-08,6h_prior,2,-6.0,2025-03-08 00:00:00+08:00,2025-03-07 18:00:00+08:00,2025-03-07 10:00:00+00:00,ifs_20250307_00,2025-03-07 00:00:00+00:00,0,original_core_retrieval,24,24,24,18.6,11.9,15.004166666666668,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250307_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-08,event_day_open,3,0.0,2025-03-08 00:00:00+08:00,2025-03-08 00:00:00+08:00,2025-03-07 16:00:00+00:00,ifs_20250307_12,2025-03-07 12:00:00+00:00,12,original_core_retrieval,24,24,24,17.5,10.1,14.191666666666668,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250307_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-09,24h_prior,0,-24.0,2025-03-09 00:00:00+08:00,2025-03-08 00:00:00+08:00,2025-03-07 16:00:00+00:00,ifs_20250307_12,2025-03-07 12:00:00+00:00,12,original_core_retrieval,24,24,24,18.2,14.3,16.058333333333334,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250307_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-09,12h_prior,1,-12.0,2025-03-09 00:00:00+08:00,2025-03-08 12:00:00+08:00,2025-03-08 04:00:00+00:00,ifs_20250308_00,2025-03-08 00:00:00+00:00,0,original_core_retrieval,24,24,24,18.3,14.7,16.316666666666666,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250308_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-09,6h_prior,2,-6.0,2025-03-09 00:00:00+08:00,2025-03-08 18:00:00+08:00,2025-03-08 10:00:00+00:00,ifs_20250308_00,2025-03-08 00:00:00+00:00,0,original_core_retrieval,24,24,24,18.3,14.7,16.316666666666666,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250308_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-09,event_day_open,3,0.0,2025-03-09 00:00:00+08:00,2025-03-09 00:00:00+08:00,2025-03-08 16:00:00+00:00,ifs_20250308_12,2025-03-08 12:00:00+00:00,12,original_core_retrieval,24,24,24,18.7,14.7,16.429166666666667,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250308_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-10,24h_prior,0,-24.0,2025-03-10 00:00:00+08:00,2025-03-09 00:00:00+08:00,2025-03-08 16:00:00+00:00,ifs_20250308_12,2025-03-08 12:00:00+00:00,12,original_core_retrieval,24,24,24,21.8,15.2,18.083333333333332,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250308_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-10,12h_prior,1,-12.0,2025-03-10 00:00:00+08:00,2025-03-09 12:00:00+08:00,2025-03-09 04:00:00+00:00,ifs_20250309_00,2025-03-09 00:00:00+00:00,0,original_core_retrieval,24,24,24,22.0,15.2,18.379166666666666,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250309_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-10,6h_prior,2,-6.0,2025-03-10 00:00:00+08:00,2025-03-09 18:00:00+08:00,2025-03-09 10:00:00+00:00,ifs_20250309_00,2025-03-09 00:00:00+00:00,0,original_core_retrieval,24,24,24,22.0,15.2,18.379166666666666,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250309_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-10,event_day_open,3,0.0,2025-03-10 00:00:00+08:00,2025-03-10 00:00:00+08:00,2025-03-09 16:00:00+00:00,ifs_20250309_12,2025-03-09 12:00:00+00:00,12,original_core_retrieval,24,24,24,22.3,15.4,18.325,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250309_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-11,24h_prior,0,-24.0,2025-03-11 00:00:00+08:00,2025-03-10 00:00:00+08:00,2025-03-09 16:00:00+00:00,ifs_20250309_12,2025-03-09 12:00:00+00:00,12,original_core_retrieval,24,24,24,23.7,17.0,19.604166666666668,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250309_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-11,12h_prior,1,-12.0,2025-03-11 00:00:00+08:00,2025-03-10 12:00:00+08:00,2025-03-10 04:00:00+00:00,ifs_20250310_00,2025-03-10 00:00:00+00:00,0,original_core_retrieval,24,24,24,23.4,17.0,19.616666666666667,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250310_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-11,6h_prior,2,-6.0,2025-03-11 00:00:00+08:00,2025-03-10 18:00:00+08:00,2025-03-10 10:00:00+00:00,ifs_20250310_00,2025-03-10 00:00:00+00:00,0,original_core_retrieval,24,24,24,23.4,17.0,19.616666666666667,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250310_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-11,event_day_open,3,0.0,2025-03-11 00:00:00+08:00,2025-03-11 00:00:00+08:00,2025-03-10 16:00:00+00:00,ifs_20250310_12,2025-03-10 12:00:00+00:00,12,original_core_retrieval,24,24,24,23.3,16.9,19.5625,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250310_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-12,24h_prior,0,-24.0,2025-03-12 00:00:00+08:00,2025-03-11 00:00:00+08:00,2025-03-10 16:00:00+00:00,ifs_20250310_12,2025-03-10 12:00:00+00:00,12,original_core_retrieval,24,24,24,24.3,17.5,20.391666666666666,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250310_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-12,12h_prior,1,-12.0,2025-03-12 00:00:00+08:00,2025-03-11 12:00:00+08:00,2025-03-11 04:00:00+00:00,ifs_20250311_00,2025-03-11 00:00:00+00:00,0,original_core_retrieval,24,24,24,25.8,17.9,21.425,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250311_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-12,6h_prior,2,-6.0,2025-03-12 00:00:00+08:00,2025-03-11 18:00:00+08:00,2025-03-11 10:00:00+00:00,ifs_20250311_00,2025-03-11 00:00:00+00:00,0,original_core_retrieval,24,24,24,25.8,17.9,21.425,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250311_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-12,event_day_open,3,0.0,2025-03-12 00:00:00+08:00,2025-03-12 00:00:00+08:00,2025-03-11 16:00:00+00:00,ifs_20250311_12,2025-03-11 12:00:00+00:00,12,original_core_retrieval,24,24,24,25.6,17.8,21.254166666666666,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250311_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-13,24h_prior,0,-24.0,2025-03-13 00:00:00+08:00,2025-03-12 00:00:00+08:00,2025-03-11 16:00:00+00:00,ifs_20250311_12,2025-03-11 12:00:00+00:00,12,original_core_retrieval,24,24,24,26.9,19.9,22.704166666666666,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250311_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-13,12h_prior,1,-12.0,2025-03-13 00:00:00+08:00,2025-03-12 12:00:00+08:00,2025-03-12 04:00:00+00:00,ifs_20250312_00,2025-03-12 00:00:00+00:00,0,original_core_retrieval,24,24,24,26.5,19.9,22.5,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250312_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-13,6h_prior,2,-6.0,2025-03-13 00:00:00+08:00,2025-03-12 18:00:00+08:00,2025-03-12 10:00:00+00:00,ifs_20250312_00,2025-03-12 00:00:00+00:00,0,original_core_retrieval,24,24,24,26.5,19.9,22.5,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250312_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-13,event_day_open,3,0.0,2025-03-13 00:00:00+08:00,2025-03-13 00:00:00+08:00,2025-03-12 16:00:00+00:00,ifs_20250312_12,2025-03-12 12:00:00+00:00,12,original_core_retrieval,24,24,24,27.4,19.5,22.650000000000002,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250312_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-14,24h_prior,0,-24.0,2025-03-14 00:00:00+08:00,2025-03-13 00:00:00+08:00,2025-03-12 16:00:00+00:00,ifs_20250312_12,2025-03-12 12:00:00+00:00,12,original_core_retrieval,24,24,24,23.1,19.8,21.166666666666668,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250312_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-14,12h_prior,1,-12.0,2025-03-14 00:00:00+08:00,2025-03-13 12:00:00+08:00,2025-03-13 04:00:00+00:00,ifs_20250313_00,2025-03-13 00:00:00+00:00,0,original_core_retrieval,24,24,24,22.1,19.3,20.670833333333334,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250313_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-14,6h_prior,2,-6.0,2025-03-14 00:00:00+08:00,2025-03-13 18:00:00+08:00,2025-03-13 10:00:00+00:00,ifs_20250313_00,2025-03-13 00:00:00+00:00,0,original_core_retrieval,24,24,24,22.1,19.3,20.670833333333334,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250313_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-14,event_day_open,3,0.0,2025-03-14 00:00:00+08:00,2025-03-14 00:00:00+08:00,2025-03-13 16:00:00+00:00,ifs_20250313_12,2025-03-13 12:00:00+00:00,12,original_core_retrieval,24,24,24,23.5,19.8,21.354166666666668,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250313_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-15,24h_prior,0,-24.0,2025-03-15 00:00:00+08:00,2025-03-14 00:00:00+08:00,2025-03-13 16:00:00+00:00,ifs_20250313_12,2025-03-13 12:00:00+00:00,12,original_core_retrieval,24,24,24,25.3,15.4,20.770833333333332,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250313_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-15,12h_prior,1,-12.0,2025-03-15 00:00:00+08:00,2025-03-14 12:00:00+08:00,2025-03-14 04:00:00+00:00,ifs_20250313_12,2025-03-13 12:00:00+00:00,12,original_core_retrieval,24,24,24,25.3,15.4,20.770833333333332,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250313_12.json.gz,True,16.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-15,6h_prior,2,-6.0,2025-03-15 00:00:00+08:00,2025-03-14 18:00:00+08:00,2025-03-14 10:00:00+00:00,ifs_20250313_12,2025-03-13 12:00:00+00:00,12,original_core_retrieval,24,24,24,25.3,15.4,20.770833333333332,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250313_12.json.gz,True,22.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-15,event_day_open,3,0.0,2025-03-15 00:00:00+08:00,2025-03-15 00:00:00+08:00,2025-03-14 16:00:00+00:00,ifs_20250314_12,2025-03-14 12:00:00+00:00,12,original_core_retrieval,24,24,24,26.4,15.2,20.616666666666667,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250314_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-16,24h_prior,0,-24.0,2025-03-16 00:00:00+08:00,2025-03-15 00:00:00+08:00,2025-03-14 16:00:00+00:00,ifs_20250314_12,2025-03-14 12:00:00+00:00,12,original_core_retrieval,24,24,24,21.0,13.7,16.316666666666666,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250314_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-16,12h_prior,1,-12.0,2025-03-16 00:00:00+08:00,2025-03-15 12:00:00+08:00,2025-03-15 04:00:00+00:00,ifs_20250315_00,2025-03-15 00:00:00+00:00,0,original_core_retrieval,24,24,24,20.3,13.5,16.308333333333334,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250315_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-16,6h_prior,2,-6.0,2025-03-16 00:00:00+08:00,2025-03-15 18:00:00+08:00,2025-03-15 10:00:00+00:00,ifs_20250315_00,2025-03-15 00:00:00+00:00,0,original_core_retrieval,24,24,24,20.3,13.5,16.308333333333334,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250315_00.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-16,event_day_open,3,0.0,2025-03-16 00:00:00+08:00,2025-03-16 00:00:00+08:00,2025-03-15 16:00:00+00:00,ifs_20250315_12,2025-03-15 12:00:00+00:00,12,original_core_retrieval,24,24,24,20.2,12.3,15.9375,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250315_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-17,24h_prior,0,-24.0,2025-03-17 00:00:00+08:00,2025-03-16 00:00:00+08:00,2025-03-15 16:00:00+00:00,ifs_20250315_12,2025-03-15 12:00:00+00:00,12,original_core_retrieval,24,24,24,19.0,12.1,15.341666666666667,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250315_12.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-17,12h_prior,1,-12.0,2025-03-17 00:00:00+08:00,2025-03-16 12:00:00+08:00,2025-03-16 04:00:00+00:00,ifs_20250316_00,2025-03-16 00:00:00+00:00,0,original_core_retrieval,24,24,24,18.6,11.9,15.049999999999999,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250316_00.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-17,6h_prior,2,-6.0,2025-03-17 00:00:00+08:00,2025-03-16 18:00:00+08:00,2025-03-16 10:00:00+00:00,ifs_20250316_06,2025-03-16 06:00:00+00:00,6,repair_retrieval,24,24,24,17.9,11.5,14.6,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250316_06.json.gz,True,4.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
2025-03-17,event_day_open,3,0.0,2025-03-17 00:00:00+08:00,2025-03-17 00:00:00+08:00,2025-03-16 16:00:00+00:00,ifs_20250316_06,2025-03-16 06:00:00+00:00,6,repair_retrieval,24,24,24,17.9,11.5,14.6,True,data/raw/v2/open_meteo_single_runs_two_year/2025/03/ecmwf_ifs_20250316_06.json.gz,True,10.0,True,latest available complete-day forecast issued no later than the decision time,False,False,False,False,True
