target_date,source_contract_id,event_label,source_event_type,lower_bound_c,upper_bound_c,event_type,observed_temperature_c,provided_outcome,contract_key,derived_outcome,realised_yes,decision_rule,forecast_daily_max_c,gp_temperature_mean_c,gp_temperature_std_c,gp_event_probability,sample_period,binary_brier,binary_log
2026-06-04,0x5cb6018e3425e4a7452406e39323e065c163738b3fde7c48c48ce41f2aaf38bd,Will the highest temperature in Hong Kong be 25°C on June 4?,interior,25.0,26.0,interior,34.2,,0x5cb6018e3425e4a7452406e39323e065c163738b3fde7c48c48ce41f2aaf38bd,0.0,0.0,12h_prior,32.4,33.87703150807057,1.560178474178514,2.159339982996149e-07,out_of_sample_validation,4.662749162165809e-14,2.1593402166248769e-07
2026-06-04,0xc9e47fb6ab6fe245265c1fd95fb9ab52f82112ed139edc58ba100c6da7bbc05a,Will the highest temperature in Hong Kong be 26°C on June 4?,interior,26.0,27.0,interior,34.2,,0xc9e47fb6ab6fe245265c1fd95fb9ab52f82112ed139edc58ba100c6da7bbc05a,0.0,0.0,12h_prior,32.4,33.87703150807057,1.560178474178514,4.997813392433817e-06,out_of_sample_validation,2.4978138705590822e-11,4.997825881582039e-06
2026-06-04,0x0a878c6f4154fef00fc4a58ca838cbf6d66711cdcf8bfa19f3acb01c8c6ae569,Will the highest temperature in Hong Kong be 27°C on June 4?,interior,27.0,28.0,interior,34.2,,0x0a878c6f4154fef00fc4a58ca838cbf6d66711cdcf8bfa19f3acb01c8c6ae569,0.0,0.0,12h_prior,32.4,33.87703150807057,1.560178474178514,7.742449041785354e-05,out_of_sample_validation,5.994551716464295e-09,7.742748784838566e-05
2026-06-04,0x45c55a7418ef117447c878a478300016f0706e4cc1920e1093ddf204c793b1a6,Will the highest temperature in Hong Kong be 28°C on June 4?,interior,28.0,29.0,interior,34.2,,0x45c55a7418ef117447c878a478300016f0706e4cc1920e1093ddf204c793b1a6,0.0,0.0,12h_prior,32.4,33.87703150807057,1.560178474178514,0.000803530023873419,out_of_sample_validation,6.456604992660172e-07,0.0008038530271632404
2026-06-04,0x7fa5a2ef362e8c07c3b97fd43774b297df31ced0195f6a8c352d63e0d08c8e09,Will the highest temperature in Hong Kong be 29°C on June 4?,interior,29.0,30.0,interior,34.2,,0x7fa5a2ef362e8c07c3b97fd43774b297df31ced0195f6a8c352d63e0d08c8e09,0.0,0.0,12h_prior,32.4,33.87703150807057,1.560178474178514,0.005591537067023218,out_of_sample_validation,3.1265286771894615e-05,0.005607228229556936
2026-06-04,0xa509ed8f1dbe327fd09cdc7563087f45264219cc4d417584bfb6fdcd3cc0a723,Will the highest temperature in Hong Kong be 30°C on June 4?,interior,30.0,31.0,interior,34.2,,0xa509ed8f1dbe327fd09cdc7563087f45264219cc4d417584bfb6fdcd3cc0a723,0.0,0.0,12h_prior,32.4,33.87703150807057,1.560178474178514,0.026110944044531726,out_of_sample_validation,0.0006817813988966668,0.02645788741720463
2026-06-04,0xd27f1d9de787524f394e2283462f8f09723465249fe231b83523da4b452f08e1,Will the highest temperature in Hong Kong be 31°C on June 4?,interior,31.0,32.0,interior,34.2,,0xd27f1d9de787524f394e2283462f8f09723465249fe231b83523da4b452f08e1,0.0,0.0,12h_prior,32.4,33.87703150807057,1.560178474178514,0.08188253957238492,out_of_sample_validation,0.006704750286823183,0.08542994401134561
2026-06-04,0xf91b58bb44fb7062610c66088cd363c5e934460a392d8ac485c003e6bc3a3d97,Will the highest temperature in Hong Kong be 32°C on June 4?,interior,32.0,33.0,interior,34.2,,0xf91b58bb44fb7062610c66088cd363c5e934460a392d8ac485c003e6bc3a3d97,0.0,0.0,12h_prior,32.4,33.87703150807057,1.560178474178514,0.17254069948285516,out_of_sample_validation,0.029770292978032936,0.1893953566055569
2026-06-04,0x64e9c1371679bb0cb5e49fca73dac2b48def2a38a4089e4264be9fd91fa6320d,Will the highest temperature in Hong Kong be 33°C on June 4?,interior,33.0,34.0,interior,34.2,,0x64e9c1371679bb0cb5e49fca73dac2b48def2a38a4089e4264be9fd91fa6320d,0.0,0.0,12h_prior,32.4,33.87703150807057,1.560178474178514,0.2443989899932465,out_of_sample_validation,0.059730866309719,0.28024180666066073
2026-06-04,0xb561dca19e381e4f7b1310c7f6110834c27909f64001657274ac0ed7e474a709,Will the highest temperature in Hong Kong be 34°C or higher on June 4?,upper_tail,34.0,inf,upper_tail,34.2,,0xb561dca19e381e4f7b1310c7f6110834c27909f64001657274ac0ed7e474a709,1.0,1.0,12h_prior,32.4,33.87703150807057,1.560178474178514,0.46858911521714564,out_of_sample_validation,0.2823975284656961,0.7580289814813693
2026-06-04,0x472d117417bee49df4c716b9cd03b00cd7353499ff17b7dc2ba9da7505903722,Will the highest temperature in Hong Kong be 24°C or below on June 4?,lower_tail,-inf,25.0,lower_tail,34.2,,0x472d117417bee49df4c716b9cd03b00cd7353499ff17b7dc2ba9da7505903722,0.0,0.0,24h_prior,33.2,34.65431702784698,1.5744401411093578,4.3416536618323864e-10,out_of_sample_validation,1.884995651930257e-19,4.34165370416398e-10
2026-06-04,0x5cb6018e3425e4a7452406e39323e065c163738b3fde7c48c48ce41f2aaf38bd,Will the highest temperature in Hong Kong be 25°C on June 4?,interior,25.0,26.0,interior,34.2,,0x5cb6018e3425e4a7452406e39323e065c163738b3fde7c48c48ce41f2aaf38bd,0.0,0.0,24h_prior,33.2,34.65431702784698,1.5744401411093578,1.8907642729083164e-08,out_of_sample_validation,3.574989535706514e-16,1.8907642852509473e-08
2026-06-04,0xc9e47fb6ab6fe245265c1fd95fb9ab52f82112ed139edc58ba100c6da7bbc05a,Will the highest temperature in Hong Kong be 26°C on June 4?,interior,26.0,27.0,interior,34.2,,0xc9e47fb6ab6fe245265c1fd95fb9ab52f82112ed139edc58ba100c6da7bbc05a,0.0,0.0,24h_prior,33.2,34.65431702784698,1.5744401411093578,5.628266555191132e-07,out_of_sample_validation,3.167738441628305e-13,5.628268138905381e-07
2026-06-04,0x0a878c6f4154fef00fc4a58ca838cbf6d66711cdcf8bfa19f3acb01c8c6ae569,Will the highest temperature in Hong Kong be 27°C on June 4?,interior,27.0,28.0,interior,34.2,,0x0a878c6f4154fef00fc4a58ca838cbf6d66711cdcf8bfa19f3acb01c8c6ae569,0.0,0.0,24h_prior,33.2,34.65431702784698,1.5744401411093578,1.1287360968959058e-05,out_of_sample_validation,1.2740451764358036e-10,1.1287424671741582e-05
2026-06-04,0x45c55a7418ef117447c878a478300016f0706e4cc1920e1093ddf204c793b1a6,Will the highest temperature in Hong Kong be 28°C on June 4?,interior,28.0,29.0,interior,34.2,,0x45c55a7418ef117447c878a478300016f0706e4cc1920e1093ddf204c793b1a6,0.0,0.0,24h_prior,33.2,34.65431702784698,1.5744401411093578,0.0001526346934318004,out_of_sample_validation,2.3297349639019697e-08,0.00015264634329213548
2026-06-04,0x7fa5a2ef362e8c07c3b97fd43774b297df31ced0195f6a8c352d63e0d08c8e09,Will the highest temperature in Hong Kong be 29°C on June 4?,interior,29.0,30.0,interior,34.2,,0x7fa5a2ef362e8c07c3b97fd43774b297df31ced0195f6a8c352d63e0d08c8e09,0.0,0.0,24h_prior,33.2,34.65431702784698,1.5744401411093578,0.0013929087096193418,out_of_sample_validation,1.94019467333342e-06,0.0013938797087362145
2026-06-04,0xa509ed8f1dbe327fd09cdc7563087f45264219cc4d417584bfb6fdcd3cc0a723,Will the highest temperature in Hong Kong be 30°C on June 4?,interior,30.0,31.0,interior,34.2,,0xa509ed8f1dbe327fd09cdc7563087f45264219cc4d417584bfb6fdcd3cc0a723,0.0,0.0,24h_prior,33.2,34.65431702784698,1.5744401411093578,0.008585298397440601,out_of_sample_validation,7.370734857309616e-05,0.008622364372509947
2026-06-04,0xd27f1d9de787524f394e2283462f8f09723465249fe231b83523da4b452f08e1,Will the highest temperature in Hong Kong be 31°C on June 4?,interior,31.0,32.0,interior,34.2,,0xd27f1d9de787524f394e2283462f8f09723465249fe231b83523da4b452f08e1,0.0,0.0,24h_prior,33.2,34.65431702784698,1.5744401411093578,0.035766753274772224,out_of_sample_validation,0.0012792606398184295,0.03642205645466377
2026-06-04,0xf91b58bb44fb7062610c66088cd363c5e934460a392d8ac485c003e6bc3a3d97,Will the highest temperature in Hong Kong be 32°C on June 4?,interior,32.0,33.0,interior,34.2,,0xf91b58bb44fb7062610c66088cd363c5e934460a392d8ac485c003e6bc3a3d97,0.0,0.0,24h_prior,33.2,34.65431702784698,1.5744401411093578,0.10078103409079035,out_of_sample_validation,0.010156816832409047,0.10622870808426046
2026-06-04,0x64e9c1371679bb0cb5e49fca73dac2b48def2a38a4089e4264be9fd91fa6320d,Will the highest temperature in Hong Kong be 33°C on June 4?,interior,33.0,34.0,interior,34.2,,0x64e9c1371679bb0cb5e49fca73dac2b48def2a38a4089e4264be9fd91fa6320d,0.0,0.0,24h_prior,33.2,34.65431702784698,1.5744401411093578,0.1921655816196785,out_of_sample_validation,0.03692761075922932,0.21339816920872848
2026-06-04,0xb561dca19e381e4f7b1310c7f6110834c27909f64001657274ac0ed7e474a709,Will the highest temperature in Hong Kong be 34°C or higher on June 4?,upper_tail,34.0,inf,upper_tail,34.2,,0xb561dca19e381e4f7b1310c7f6110834c27909f64001657274ac0ed7e474a709,1.0,1.0,24h_prior,33.2,34.65431702784698,1.5744401411093578,0.6611439196848345,out_of_sample_validation,0.11482344316655786,0.41378373259599527
2026-06-04,0x472d117417bee49df4c716b9cd03b00cd7353499ff17b7dc2ba9da7505903722,Will the highest temperature in Hong Kong be 24°C or below on June 4?,lower_tail,-inf,25.0,lower_tail,34.2,,0x472d117417bee49df4c716b9cd03b00cd7353499ff17b7dc2ba9da7505903722,0.0,0.0,6h_prior,33.1,34.57002228104018,1.560322713242624,4.302083297043843e-10,out_of_sample_validation,1.8507920694703624e-19,4.302083135103188e-10
2026-06-04,0x5cb6018e3425e4a7452406e39323e065c163738b3fde7c48c48ce41f2aaf38bd,Will the highest temperature in Hong Kong be 25°C on June 4?,interior,25.0,26.0,interior,34.2,,0x5cb6018e3425e4a7452406e39323e065c163738b3fde7c48c48ce41f2aaf38bd,0.0,0.0,6h_prior,33.1,34.57002228104018,1.560322713242624,1.938758186547699e-08,out_of_sample_validation,3.7587833059057225e-16,1.938758206119279e-08
2026-06-04,0xc9e47fb6ab6fe245265c1fd95fb9ab52f82112ed139edc58ba100c6da7bbc05a,Will the highest temperature in Hong Kong be 26°C on June 4?,interior,26.0,27.0,interior,34.2,,0xc9e47fb6ab6fe245265c1fd95fb9ab52f82112ed139edc58ba100c6da7bbc05a,0.0,0.0,6h_prior,33.1,34.57002228104018,1.560322713242624,5.926073460101449e-07,out_of_sample_validation,3.5118346654518765e-13,5.926075215645759e-07
2026-06-04,0x0a878c6f4154fef00fc4a58ca838cbf6d66711cdcf8bfa19f3acb01c8c6ae569,Will the highest temperature in Hong Kong be 27°C on June 4?,interior,27.0,28.0,interior,34.2,,0x0a878c6f4154fef00fc4a58ca838cbf6d66711cdcf8bfa19f3acb01c8c6ae569,0.0,0.0,6h_prior,33.1,34.57002228104018,1.560322713242624,1.2117638118465818e-05,out_of_sample_validation,1.468371535700958e-10,1.2117711537650553e-05
2026-06-04,0x45c55a7418ef117447c878a478300016f0706e4cc1920e1093ddf204c793b1a6,Will the highest temperature in Hong Kong be 28°C on June 4?,interior,28.0,29.0,interior,34.2,,0x45c55a7418ef117447c878a478300016f0706e4cc1920e1093ddf204c793b1a6,0.0,0.0,6h_prior,33.1,34.57002228104018,1.560322713242624,0.00016590462848544137,out_of_sample_validation,2.7524345752892325e-08,0.0001659183921806295
2026-06-04,0x7fa5a2ef362e8c07c3b97fd43774b297df31ced0195f6a8c352d63e0d08c8e09,Will the highest temperature in Hong Kong be 29°C on June 4?,interior,29.0,30.0,interior,34.2,,0x7fa5a2ef362e8c07c3b97fd43774b297df31ced0195f6a8c352d63e0d08c8e09,0.0,0.0,6h_prior,33.1,34.57002228104018,1.560322713242624,0.001522208754886498,out_of_sample_validation,2.3171194934531026e-06,0.0015233684916903284
2026-06-04,0xa509ed8f1dbe327fd09cdc7563087f45264219cc4d417584bfb6fdcd3cc0a723,Will the highest temperature in Hong Kong be 30°C on June 4?,interior,30.0,31.0,interior,34.2,,0xa509ed8f1dbe327fd09cdc7563087f45264219cc4d417584bfb6fdcd3cc0a723,0.0,0.0,6h_prior,33.1,34.57002228104018,1.560322713242624,0.009367844088774915,out_of_sample_validation,8.77565028715951e-05,0.00941199830979948
2026-06-04,0xd27f1d9de787524f394e2283462f8f09723465249fe231b83523da4b452f08e1,Will the highest temperature in Hong Kong be 31°C on June 4?,interior,31.0,32.0,interior,34.2,,0xd27f1d9de787524f394e2283462f8f09723465249fe231b83523da4b452f08e1,0.0,0.0,6h_prior,33.1,34.57002228104018,1.560322713242624,0.03869908833646521,out_of_sample_validation,0.0014976194380735377,0.03946779554554547
2026-06-04,0xf91b58bb44fb7062610c66088cd363c5e934460a392d8ac485c003e6bc3a3d97,Will the highest temperature in Hong Kong be 32°C on June 4?,interior,32.0,33.0,interior,34.2,,0xf91b58bb44fb7062610c66088cd363c5e934460a392d8ac485c003e6bc3a3d97,0.0,0.0,6h_prior,33.1,34.57002228104018,1.560322713242624,0.10738796997041847,out_of_sample_validation,0.011532176094367498,0.11360324936313283
2026-06-04,0x64e9c1371679bb0cb5e49fca73dac2b48def2a38a4089e4264be9fd91fa6320d,Will the highest temperature in Hong Kong be 33°C on June 4?,interior,33.0,34.0,interior,34.2,,0x64e9c1371679bb0cb5e49fca73dac2b48def2a38a4089e4264be9fd91fa6320d,0.0,0.0,6h_prior,33.1,34.57002228104018,1.560322713242624,0.20027928883165025,out_of_sample_validation,0.04011179353491159,0.2234927233072183
2026-06-04,0xb561dca19e381e4f7b1310c7f6110834c27909f64001657274ac0ed7e474a709,Will the highest temperature in Hong Kong be 34°C or higher on June 4?,upper_tail,34.0,inf,upper_tail,34.2,,0xb561dca19e381e4f7b1310c7f6110834c27909f64001657274ac0ed7e474a709,1.0,1.0,6h_prior,33.1,34.57002228104018,1.560322713242624,0.6425649653260646,out_of_sample_validation,0.12775980401235743,0.4422873539764118
2026-06-04,0x472d117417bee49df4c716b9cd03b00cd7353499ff17b7dc2ba9da7505903722,Will the highest temperature in Hong Kong be 24°C or below on June 4?,lower_tail,-inf,25.0,lower_tail,34.2,,0x472d117417bee49df4c716b9cd03b00cd7353499ff17b7dc2ba9da7505903722,0.0,0.0,event_day_open,33.3,34.75009101410684,1.4526393938496578,9.599848993202415e-12,out_of_sample_validation,9.215710069228942e-23,9.599876449374882e-12
2026-06-04,0x5cb6018e3425e4a7452406e39323e065c163738b3fde7c48c48ce41f2aaf38bd,Will the highest temperature in Hong Kong be 25°C on June 4?,interior,25.0,26.0,interior,34.2,,0x5cb6018e3425e4a7452406e39323e065c163738b3fde7c48c48ce41f2aaf38bd,0.0,0.0,event_day_open,33.3,34.75009101410684,1.4526393938496578,8.433986382474592e-10,out_of_sample_validation,7.113212629976686e-19,8.433986845805548e-10
2026-06-04,0xc9e47fb6ab6fe245265c1fd95fb9ab52f82112ed139edc58ba100c6da7bbc05a,Will the highest temperature in Hong Kong be 26°C on June 4?,interior,26.0,27.0,interior,34.2,,0xc9e47fb6ab6fe245265c1fd95fb9ab52f82112ed139edc58ba100c6da7bbc05a,0.0,0.0,event_day_open,33.3,34.75009101410684,1.4526393938496578,4.687220733009058e-08,out_of_sample_validation,2.197003819994997e-15,4.6872208436180104e-08
2026-06-04,0x0a878c6f4154fef00fc4a58ca838cbf6d66711cdcf8bfa19f3acb01c8c6ae569,Will the highest temperature in Hong Kong be 27°C on June 4?,interior,27.0,28.0,interior,34.2,,0x0a878c6f4154fef00fc4a58ca838cbf6d66711cdcf8bfa19f3acb01c8c6ae569,0.0,0.0,event_day_open,33.3,34.75009101410684,1.4526393938496578,1.638083034241996e-06,out_of_sample_validation,2.683316027071464e-12,1.6380843758761205e-06
2026-06-04,0x45c55a7418ef117447c878a478300016f0706e4cc1920e1093ddf204c793b1a6,Will the highest temperature in Hong Kong be 28°C on June 4?,interior,28.0,29.0,interior,34.2,,0x45c55a7418ef117447c878a478300016f0706e4cc1920e1093ddf204c793b1a6,0.0,0.0,event_day_open,33.3,34.75009101410684,1.4526393938496578,3.604494828053126e-05,out_of_sample_validation,1.2992382965461738e-09,3.604559791533705e-05
2026-06-04,0x7fa5a2ef362e8c07c3b97fd43774b297df31ced0195f6a8c352d63e0d08c8e09,Will the highest temperature in Hong Kong be 29°C on June 4?,interior,29.0,30.0,interior,34.2,,0x7fa5a2ef362e8c07c3b97fd43774b297df31ced0195f6a8c352d63e0d08c8e09,0.0,0.0,event_day_open,33.3,34.75009101410684,1.4526393938496578,0.0005000587562625056,out_of_sample_validation,2.5005875971480396e-07,0.0005001838273393204
2026-06-04,0xa509ed8f1dbe327fd09cdc7563087f45264219cc4d417584bfb6fdcd3cc0a723,Will the highest temperature in Hong Kong be 30°C on June 4?,interior,30.0,31.0,interior,34.2,,0xa509ed8f1dbe327fd09cdc7563087f45264219cc4d417584bfb6fdcd3cc0a723,0.0,0.0,event_day_open,33.3,34.75009101410684,1.4526393938496578,0.0043798054577731125,out_of_sample_validation,1.9182695847939142e-05,0.004389424903506595
2026-06-04,0xd27f1d9de787524f394e2283462f8f09723465249fe231b83523da4b452f08e1,Will the highest temperature in Hong Kong be 31°C on June 4?,interior,31.0,32.0,interior,34.2,,0xd27f1d9de787524f394e2283462f8f09723465249fe231b83523da4b452f08e1,0.0,0.0,event_day_open,33.3,34.75009101410684,1.4526393938496578,0.02425014339450834,out_of_sample_validation,0.0005880694546542165,0.024549019879669336
2026-06-04,0xf91b58bb44fb7062610c66088cd363c5e934460a392d8ac485c003e6bc3a3d97,Will the highest temperature in Hong Kong be 32°C on June 4?,interior,32.0,33.0,interior,34.2,,0xf91b58bb44fb7062610c66088cd363c5e934460a392d8ac485c003e6bc3a3d97,0.0,0.0,event_day_open,33.3,34.75009101410684,1.4526393938496578,0.08497902467801259,out_of_sample_validation,0.007221434635226273,0.08880829012019655
2026-06-04,0x64e9c1371679bb0cb5e49fca73dac2b48def2a38a4089e4264be9fd91fa6320d,Will the highest temperature in Hong Kong be 33°C on June 4?,interior,33.0,34.0,interior,34.2,,0x64e9c1371679bb0cb5e49fca73dac2b48def2a38a4089e4264be9fd91fa6320d,0.0,0.0,event_day_open,33.3,34.75009101410684,1.4526393938496578,0.18865326073329014,out_of_sample_validation,0.03559005278530275,0.20905977090315753
2026-06-04,0xb561dca19e381e4f7b1310c7f6110834c27909f64001657274ac0ed7e474a709,Will the highest temperature in Hong Kong be 34°C or higher on June 4?,upper_tail,34.0,inf,upper_tail,34.2,,0xb561dca19e381e4f7b1310c7f6110834c27909f64001657274ac0ed7e474a709,1.0,1.0,event_day_open,33.3,34.75009101410684,1.4526393938496578,0.6971999762236327,out_of_sample_validation,0.0916878543989686,0.36068299943892135
2026-06-05,0x3b7d189882772b114a99042e3c6ca77f9bd754351d78012a9e9e0157b6071bb6,Will the highest temperature in Hong Kong be 26°C or below on June 5?,lower_tail,-inf,27.0,lower_tail,34.6,,0x3b7d189882772b114a99042e3c6ca77f9bd754351d78012a9e9e0157b6071bb6,0.0,0.0,12h_prior,33.2,34.66340642720381,1.5615190748826515,4.608446887507843e-07,out_of_sample_validation,2.1237782714980723e-13,4.608447949322466e-07
2026-06-05,0x8b6d7583be139bd6851d7cb0ae4c8bceed5456b0fd5d3e47164c76d19a0c64cd,Will the highest temperature in Hong Kong be 27°C on June 5?,interior,27.0,28.0,interior,34.6,,0x8b6d7583be139bd6851d7cb0ae4c8bceed5456b0fd5d3e47164c76d19a0c64cd,0.0,0.0,12h_prior,33.2,34.66340642720381,1.5615190748826515,9.433620748518796e-06,out_of_sample_validation,8.899320042688433e-11,9.433665245446855e-06
2026-06-05,0xaa7457fa4543724aaeb4423a951e62c6de80eb5b23751b076c02bea372ab7178,Will the highest temperature in Hong Kong be 28°C on June 5?,interior,28.0,29.0,interior,34.6,,0xaa7457fa4543724aaeb4423a951e62c6de80eb5b23751b076c02bea372ab7178,0.0,0.0,12h_prior,33.2,34.66340642720381,1.5615190748826515,0.00013355155610803008,out_of_sample_validation,1.7836018138876307e-08,0.00013356047491121633
2026-06-05,0x2c829222c9360d6b019aa1b9af7c43e3eda56428928cf8931426c8ab64ba3847,Will the highest temperature in Hong Kong be 29°C on June 5?,interior,29.0,30.0,interior,34.6,,0x2c829222c9360d6b019aa1b9af7c43e3eda56428928cf8931426c8ab64ba3847,0.0,0.0,12h_prior,33.2,34.66340642720381,1.5615190748826515,0.0012677159045951815,out_of_sample_validation,1.6071036147635795e-06,0.0012685201361658496
2026-06-05,0x7df0e5bf949a96101eb0139bad41a08d224e70b3db1716d24f9c1f6349f84496,Will the highest temperature in Hong Kong be 30°C on June 5?,interior,30.0,31.0,interior,34.6,,0x7df0e5bf949a96101eb0139bad41a08d224e70b3db1716d24f9c1f6349f84496,0.0,0.0,12h_prior,33.2,34.66340642720381,1.5615190748826515,0.008075544067693065,out_of_sample_validation,6.521441198925265e-05,0.008108327891119003
2026-06-05,0xd15d7b04bd0cf07d35e4ac9831264ac609bb69f1035d54b0657acaa975d45615,Will the highest temperature in Hong Kong be 31°C on June 5?,interior,31.0,32.0,interior,34.6,,0xd15d7b04bd0cf07d35e4ac9831264ac609bb69f1035d54b0657acaa975d45615,0.0,0.0,12h_prior,33.2,34.66340642720381,1.5615190748826515,0.034549841537574656,out_of_sample_validation,0.001193691550271519,0.03516080096037444
2026-06-05,0x3274e88e383d995abcbbb1823757e5b2e30c296bb7d3aebefe92ed24277ab13a,Will the highest temperature in Hong Kong be 32°C on June 5?,interior,32.0,33.0,interior,34.6,,0x3274e88e383d995abcbbb1823757e5b2e30c296bb7d3aebefe92ed24277ab13a,0.0,0.0,12h_prior,33.2,34.66340642720381,1.5615190748826515,0.09934511479079713,out_of_sample_validation,0.00986945183279666,0.10463313003445492
2026-06-05,0xcae3b06aa2796558c94044a3b4989b3f80b1deeb11661da7b7bced4dbe813180,Will the highest temperature in Hong Kong be 33°C on June 5?,interior,33.0,34.0,interior,34.6,,0xcae3b06aa2796558c94044a3b4989b3f80b1deeb11661da7b7bced4dbe813180,0.0,0.0,12h_prior,33.2,34.66340642720381,1.5615190748826515,0.19209250649188475,out_of_sample_validation,0.036899531050334784,0.21330771524785033
2026-06-05,0xdee22af49c35d91aa5709ac88b5704afb7a6035e0add9e9a62ca2ed1ac199445,Will the highest temperature in Hong Kong be 34°C on June 5?,interior,34.0,35.0,interior,34.6,,0xdee22af49c35d91aa5709ac88b5704afb7a6035e0add9e9a62ca2ed1ac199445,1.0,1.0,12h_prior,33.2,34.66340642720381,1.5615190748826515,0.24985859525721454,out_of_sample_validation,0.5627121271094795,1.3868601401137868
2026-06-05,0xe699aed3041b377312a5d9c82ef21c328ffe28ef40ef26f715ab41d937285aa3,Will the highest temperature in Hong Kong be 35°C on June 5?,interior,35.0,36.0,interior,34.6,,0xe699aed3041b377312a5d9c82ef21c328ffe28ef40ef26f715ab41d937285aa3,0.0,0.0,12h_prior,33.2,34.66340642720381,1.5615190748826515,0.21865652273770575,out_of_sample_validation,0.04781067493574483,0.24674043419338665
2026-06-05,0x3fa3afd0f3159933d1c8cfb5aaccc6fb30bfe432ad5bd5e580c1073efb2297ef,Will the highest temperature in Hong Kong be 36°C or higher on June 5?,upper_tail,36.0,inf,upper_tail,34.6,,0x3fa3afd0f3159933d1c8cfb5aaccc6fb30bfe432ad5bd5e580c1073efb2297ef,0.0,0.0,12h_prior,33.2,34.66340642720381,1.5615190748826515,0.19601071319098962,out_of_sample_validation,0.038420199685640394,0.2181693347563624
2026-06-05,0x3b7d189882772b114a99042e3c6ca77f9bd754351d78012a9e9e0157b6071bb6,Will the highest temperature in Hong Kong be 26°C or below on June 5?,lower_tail,-inf,27.0,lower_tail,34.6,,0x3b7d189882772b114a99042e3c6ca77f9bd754351d78012a9e9e0157b6071bb6,0.0,0.0,24h_prior,33.9,35.35099189151034,1.5744523138784623,5.662706663460148e-08,out_of_sample_validation,3.206624675639596e-15,5.662706819468724e-08
2026-06-05,0x8b6d7583be139bd6851d7cb0ae4c8bceed5456b0fd5d3e47164c76d19a0c64cd,Will the highest temperature in Hong Kong be 27°C on June 5?,interior,27.0,28.0,interior,34.6,,0x8b6d7583be139bd6851d7cb0ae4c8bceed5456b0fd5d3e47164c76d19a0c64cd,0.0,0.0,24h_prior,33.9,35.35099189151034,1.5744523138784623,1.4573091965942452e-06,out_of_sample_validation,2.1237500944781645e-12,1.4573102584158256e-06
2026-06-05,0xaa7457fa4543724aaeb4423a951e62c6de80eb5b23751b076c02bea372ab7178,Will the highest temperature in Hong Kong be 28°C on June 5?,interior,28.0,29.0,interior,34.6,,0xaa7457fa4543724aaeb4423a951e62c6de80eb5b23751b076c02bea372ab7178,0.0,0.0,24h_prior,33.9,35.35099189151034,1.5744523138784623,2.5929593310486565e-05,out_of_sample_validation,6.723438092472297e-10,2.5929929488207876e-05
2026-06-05,0x2c829222c9360d6b019aa1b9af7c43e3eda56428928cf8931426c8ab64ba3847,Will the highest temperature in Hong Kong be 29°C on June 5?,interior,29.0,30.0,interior,34.6,,0x2c829222c9360d6b019aa1b9af7c43e3eda56428928cf8931426c8ab64ba3847,0.0,0.0,24h_prior,33.9,35.35099189151034,1.5744523138784623,0.00031116914570691027,out_of_sample_validation,9.682623723996836e-08,0.00031121756887102345
2026-06-05,0x7df0e5bf949a96101eb0139bad41a08d224e70b3db1716d24f9c1f6349f84496,Will the highest temperature in Hong Kong be 30°C on June 5?,interior,30.0,31.0,interior,34.6,,0x7df0e5bf949a96101eb0139bad41a08d224e70b3db1716d24f9c1f6349f84496,0.0,0.0,24h_prior,33.9,35.35099189151034,1.5744523138784623,0.002520681328831623,out_of_sample_validation,6.353834361520356e-06,0.0025238635947894923
2026-06-05,0xd15d7b04bd0cf07d35e4ac9831264ac609bb69f1035d54b0657acaa975d45615,Will the highest temperature in Hong Kong be 31°C on June 5?,interior,31.0,32.0,interior,34.6,,0xd15d7b04bd0cf07d35e4ac9831264ac609bb69f1035d54b0657acaa975d45615,0.0,0.0,24h_prior,33.9,35.35099189151034,1.5744523138784623,0.013794577702517833,out_of_sample_validation,0.00019029037399080216,0.013890607034966827
2026-06-05,0x3274e88e383d995abcbbb1823757e5b2e30c296bb7d3aebefe92ed24277ab13a,Will the highest temperature in Hong Kong be 32°C on June 5?,interior,32.0,33.0,interior,34.6,,0x3274e88e383d995abcbbb1823757e5b2e30c296bb7d3aebefe92ed24277ab13a,0.0,0.0,24h_prior,33.9,35.35099189151034,1.5744523138784623,0.05103691252853145,out_of_sample_validation,0.0026047664404449705,0.052385377365285396
2026-06-05,0xcae3b06aa2796558c94044a3b4989b3f80b1deeb11661da7b7bced4dbe813180,Will the highest temperature in Hong Kong be 33°C on June 5?,interior,33.0,34.0,interior,34.6,,0xcae3b06aa2796558c94044a3b4989b3f80b1deeb11661da7b7bced4dbe813180,0.0,0.0,24h_prior,33.9,35.35099189151034,1.5744523138784623,0.12773584200913193,out_of_sample_validation,0.016316445333781914,0.13666296747247214
2026-06-05,0xdee22af49c35d91aa5709ac88b5704afb7a6035e0add9e9a62ca2ed1ac199445,Will the highest temperature in Hong Kong be 34°C on June 5?,interior,34.0,35.0,interior,34.6,,0xdee22af49c35d91aa5709ac88b5704afb7a6035e0add9e9a62ca2ed1ac199445,1.0,1.0,24h_prior,33.9,35.35099189151034,1.5744523138784623,0.2163685559198243,out_of_sample_validation,0.6140782401511815,1.5307720479289129
