event_date,market_id,market_slug,group_item_title,yes_token_id,contract_event_type,threshold_c,lower_bound_c,upper_bound_c,event_rank,decision_rule,decision_cutoff_utc,target_available,hko_daily_max_c,Y,empirical_period,market_price_available,market_raw_yes,selected_price_timestamp_unix,selected_price_timestamp_utc,record_age_hours,book_contracts,prices_available,market_book_sum,market_book_complete,market_normalised
2026-05-06,2156973,highest-temperature-in-hong-kong-on-may-6-2026-30c,30°C,14277510019122637100493704938838105661939994897615877592514718187132683882451,interior_bin,30,30.0,31.0,9,24h_prior,2026-05-04T16:00:00+00:00,True,24.6,0.0,market_development,False,,,,,11,0,,False,
2026-05-06,2156974,highest-temperature-in-hong-kong-on-may-6-2026-31corhigher,31°C or higher,100597171674457226931742486196431788501548638696540830586776423624614409247848,upper_tail,31,31.0,inf,10,24h_prior,2026-05-04T16:00:00+00:00,True,24.6,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289759,highest-temperature-in-hong-kong-on-may-20-2026-20corbelow,20°C or below,17223884105680526487301229858455728127108387598744840413540044861970010619651,lower_tail_endpoint,20,-inf,21.0,0,24h_prior,2026-05-18T16:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289759,highest-temperature-in-hong-kong-on-may-20-2026-20corbelow,20°C or below,17223884105680526487301229858455728127108387598744840413540044861970010619651,lower_tail_endpoint,20,-inf,21.0,0,12h_prior,2026-05-19T04:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289759,highest-temperature-in-hong-kong-on-may-20-2026-20corbelow,20°C or below,17223884105680526487301229858455728127108387598744840413540044861970010619651,lower_tail_endpoint,20,-inf,21.0,0,6h_prior,2026-05-19T10:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289759,highest-temperature-in-hong-kong-on-may-20-2026-20corbelow,20°C or below,17223884105680526487301229858455728127108387598744840413540044861970010619651,lower_tail_endpoint,20,-inf,21.0,0,event_day_open,2026-05-19T16:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289760,highest-temperature-in-hong-kong-on-may-20-2026-21c,21°C,58229533514983552162959612828033187699017709510818306375791141274691506073130,interior_bin,21,21.0,22.0,1,24h_prior,2026-05-18T16:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289760,highest-temperature-in-hong-kong-on-may-20-2026-21c,21°C,58229533514983552162959612828033187699017709510818306375791141274691506073130,interior_bin,21,21.0,22.0,1,12h_prior,2026-05-19T04:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289760,highest-temperature-in-hong-kong-on-may-20-2026-21c,21°C,58229533514983552162959612828033187699017709510818306375791141274691506073130,interior_bin,21,21.0,22.0,1,6h_prior,2026-05-19T10:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289760,highest-temperature-in-hong-kong-on-may-20-2026-21c,21°C,58229533514983552162959612828033187699017709510818306375791141274691506073130,interior_bin,21,21.0,22.0,1,event_day_open,2026-05-19T16:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289761,highest-temperature-in-hong-kong-on-may-20-2026-22c,22°C,16808158554304734155814114811589870319117855500163295880578749796677072765772,interior_bin,22,22.0,23.0,2,24h_prior,2026-05-18T16:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289761,highest-temperature-in-hong-kong-on-may-20-2026-22c,22°C,16808158554304734155814114811589870319117855500163295880578749796677072765772,interior_bin,22,22.0,23.0,2,12h_prior,2026-05-19T04:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289761,highest-temperature-in-hong-kong-on-may-20-2026-22c,22°C,16808158554304734155814114811589870319117855500163295880578749796677072765772,interior_bin,22,22.0,23.0,2,6h_prior,2026-05-19T10:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289761,highest-temperature-in-hong-kong-on-may-20-2026-22c,22°C,16808158554304734155814114811589870319117855500163295880578749796677072765772,interior_bin,22,22.0,23.0,2,event_day_open,2026-05-19T16:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289762,highest-temperature-in-hong-kong-on-may-20-2026-23c,23°C,27432133665914132157827919843577317143952274092462482062272175265397214980414,interior_bin,23,23.0,24.0,3,24h_prior,2026-05-18T16:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289762,highest-temperature-in-hong-kong-on-may-20-2026-23c,23°C,27432133665914132157827919843577317143952274092462482062272175265397214980414,interior_bin,23,23.0,24.0,3,12h_prior,2026-05-19T04:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289762,highest-temperature-in-hong-kong-on-may-20-2026-23c,23°C,27432133665914132157827919843577317143952274092462482062272175265397214980414,interior_bin,23,23.0,24.0,3,6h_prior,2026-05-19T10:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289762,highest-temperature-in-hong-kong-on-may-20-2026-23c,23°C,27432133665914132157827919843577317143952274092462482062272175265397214980414,interior_bin,23,23.0,24.0,3,event_day_open,2026-05-19T16:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289763,highest-temperature-in-hong-kong-on-may-20-2026-24c,24°C,101410374692020060367701220144430921676397717827090831232963735953734270399795,interior_bin,24,24.0,25.0,4,24h_prior,2026-05-18T16:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289763,highest-temperature-in-hong-kong-on-may-20-2026-24c,24°C,101410374692020060367701220144430921676397717827090831232963735953734270399795,interior_bin,24,24.0,25.0,4,12h_prior,2026-05-19T04:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289763,highest-temperature-in-hong-kong-on-may-20-2026-24c,24°C,101410374692020060367701220144430921676397717827090831232963735953734270399795,interior_bin,24,24.0,25.0,4,6h_prior,2026-05-19T10:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289763,highest-temperature-in-hong-kong-on-may-20-2026-24c,24°C,101410374692020060367701220144430921676397717827090831232963735953734270399795,interior_bin,24,24.0,25.0,4,event_day_open,2026-05-19T16:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289764,highest-temperature-in-hong-kong-on-may-20-2026-25c,25°C,36267719292518809174334991738161947062088624181409639274381221952241000044661,interior_bin,25,25.0,26.0,5,24h_prior,2026-05-18T16:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289764,highest-temperature-in-hong-kong-on-may-20-2026-25c,25°C,36267719292518809174334991738161947062088624181409639274381221952241000044661,interior_bin,25,25.0,26.0,5,12h_prior,2026-05-19T04:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289764,highest-temperature-in-hong-kong-on-may-20-2026-25c,25°C,36267719292518809174334991738161947062088624181409639274381221952241000044661,interior_bin,25,25.0,26.0,5,6h_prior,2026-05-19T10:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289764,highest-temperature-in-hong-kong-on-may-20-2026-25c,25°C,36267719292518809174334991738161947062088624181409639274381221952241000044661,interior_bin,25,25.0,26.0,5,event_day_open,2026-05-19T16:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289765,highest-temperature-in-hong-kong-on-may-20-2026-26c,26°C,34724855431084899276993636083087505483579951038261889386660103599674059745255,interior_bin,26,26.0,27.0,6,24h_prior,2026-05-18T16:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289765,highest-temperature-in-hong-kong-on-may-20-2026-26c,26°C,34724855431084899276993636083087505483579951038261889386660103599674059745255,interior_bin,26,26.0,27.0,6,12h_prior,2026-05-19T04:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289765,highest-temperature-in-hong-kong-on-may-20-2026-26c,26°C,34724855431084899276993636083087505483579951038261889386660103599674059745255,interior_bin,26,26.0,27.0,6,6h_prior,2026-05-19T10:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289765,highest-temperature-in-hong-kong-on-may-20-2026-26c,26°C,34724855431084899276993636083087505483579951038261889386660103599674059745255,interior_bin,26,26.0,27.0,6,event_day_open,2026-05-19T16:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289766,highest-temperature-in-hong-kong-on-may-20-2026-27c,27°C,52427401624233485781547742328919438322801442756200580004959899672793648715453,interior_bin,27,27.0,28.0,7,24h_prior,2026-05-18T16:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289766,highest-temperature-in-hong-kong-on-may-20-2026-27c,27°C,52427401624233485781547742328919438322801442756200580004959899672793648715453,interior_bin,27,27.0,28.0,7,12h_prior,2026-05-19T04:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289766,highest-temperature-in-hong-kong-on-may-20-2026-27c,27°C,52427401624233485781547742328919438322801442756200580004959899672793648715453,interior_bin,27,27.0,28.0,7,6h_prior,2026-05-19T10:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289766,highest-temperature-in-hong-kong-on-may-20-2026-27c,27°C,52427401624233485781547742328919438322801442756200580004959899672793648715453,interior_bin,27,27.0,28.0,7,event_day_open,2026-05-19T16:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289767,highest-temperature-in-hong-kong-on-may-20-2026-28c,28°C,62237138595453600722571021113086933211587512424180501882342091750470609228626,interior_bin,28,28.0,29.0,8,24h_prior,2026-05-18T16:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289767,highest-temperature-in-hong-kong-on-may-20-2026-28c,28°C,62237138595453600722571021113086933211587512424180501882342091750470609228626,interior_bin,28,28.0,29.0,8,12h_prior,2026-05-19T04:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289767,highest-temperature-in-hong-kong-on-may-20-2026-28c,28°C,62237138595453600722571021113086933211587512424180501882342091750470609228626,interior_bin,28,28.0,29.0,8,6h_prior,2026-05-19T10:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289767,highest-temperature-in-hong-kong-on-may-20-2026-28c,28°C,62237138595453600722571021113086933211587512424180501882342091750470609228626,interior_bin,28,28.0,29.0,8,event_day_open,2026-05-19T16:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289768,highest-temperature-in-hong-kong-on-may-20-2026-29c,29°C,86742887453410562469012496077617282971621102170087174944300448241181273725953,interior_bin,29,29.0,30.0,9,24h_prior,2026-05-18T16:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289768,highest-temperature-in-hong-kong-on-may-20-2026-29c,29°C,86742887453410562469012496077617282971621102170087174944300448241181273725953,interior_bin,29,29.0,30.0,9,12h_prior,2026-05-19T04:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289768,highest-temperature-in-hong-kong-on-may-20-2026-29c,29°C,86742887453410562469012496077617282971621102170087174944300448241181273725953,interior_bin,29,29.0,30.0,9,6h_prior,2026-05-19T10:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289768,highest-temperature-in-hong-kong-on-may-20-2026-29c,29°C,86742887453410562469012496077617282971621102170087174944300448241181273725953,interior_bin,29,29.0,30.0,9,event_day_open,2026-05-19T16:00:00+00:00,True,30.7,0.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289769,highest-temperature-in-hong-kong-on-may-20-2026-30corhigher,30°C or higher,10483252582046362716743572631826923447971896699466575311552889764606016104129,upper_tail,30,30.0,inf,10,24h_prior,2026-05-18T16:00:00+00:00,True,30.7,1.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289769,highest-temperature-in-hong-kong-on-may-20-2026-30corhigher,30°C or higher,10483252582046362716743572631826923447971896699466575311552889764606016104129,upper_tail,30,30.0,inf,10,12h_prior,2026-05-19T04:00:00+00:00,True,30.7,1.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289769,highest-temperature-in-hong-kong-on-may-20-2026-30corhigher,30°C or higher,10483252582046362716743572631826923447971896699466575311552889764606016104129,upper_tail,30,30.0,inf,10,6h_prior,2026-05-19T10:00:00+00:00,True,30.7,1.0,market_development,False,,,,,11,0,,False,
2026-05-20,2289769,highest-temperature-in-hong-kong-on-may-20-2026-30corhigher,30°C or higher,10483252582046362716743572631826923447971896699466575311552889764606016104129,upper_tail,30,30.0,inf,10,event_day_open,2026-05-19T16:00:00+00:00,True,30.7,1.0,market_development,False,,,,,11,0,,False,
2026-05-21,2299501,highest-temperature-in-hong-kong-on-may-21-2026-22corbelow,22°C or below,42291164191897849012824670108798703606309133963433370473740258667918792084015,lower_tail_endpoint,22,-inf,23.0,0,24h_prior,2026-05-19T16:00:00+00:00,True,31.5,0.0,market_development,False,,,,,11,0,,False,
2026-05-21,2299502,highest-temperature-in-hong-kong-on-may-21-2026-23c,23°C,13980687958025205345191386065578971498328266121284717216793888488013688396926,interior_bin,23,23.0,24.0,1,24h_prior,2026-05-19T16:00:00+00:00,True,31.5,0.0,market_development,False,,,,,11,0,,False,
2026-05-21,2299503,highest-temperature-in-hong-kong-on-may-21-2026-24c,24°C,86111030474385495553359000184931303809538460286930919806103313600632241493089,interior_bin,24,24.0,25.0,2,24h_prior,2026-05-19T16:00:00+00:00,True,31.5,0.0,market_development,False,,,,,11,0,,False,
2026-05-21,2299504,highest-temperature-in-hong-kong-on-may-21-2026-25c,25°C,15986379679213501176556365725235961692149280962152861525494785504573385934582,interior_bin,25,25.0,26.0,3,24h_prior,2026-05-19T16:00:00+00:00,True,31.5,0.0,market_development,False,,,,,11,0,,False,
2026-05-21,2299505,highest-temperature-in-hong-kong-on-may-21-2026-26c,26°C,24188340560741475656990358450046739215075818061703110898306500334506833540771,interior_bin,26,26.0,27.0,4,24h_prior,2026-05-19T16:00:00+00:00,True,31.5,0.0,market_development,False,,,,,11,0,,False,
2026-05-21,2299506,highest-temperature-in-hong-kong-on-may-21-2026-27c,27°C,11405449266944202762456782320775222084182102974477195524950821678302989465656,interior_bin,27,27.0,28.0,5,24h_prior,2026-05-19T16:00:00+00:00,True,31.5,0.0,market_development,False,,,,,11,0,,False,
2026-05-21,2299507,highest-temperature-in-hong-kong-on-may-21-2026-28c,28°C,50671770365707653834169605646098654137741867749346584944277391232245329830269,interior_bin,28,28.0,29.0,6,24h_prior,2026-05-19T16:00:00+00:00,True,31.5,0.0,market_development,False,,,,,11,0,,False,
2026-05-21,2299508,highest-temperature-in-hong-kong-on-may-21-2026-29c,29°C,29285539856307098757580794232976695851440382702159186265026855108746910520135,interior_bin,29,29.0,30.0,7,24h_prior,2026-05-19T16:00:00+00:00,True,31.5,0.0,market_development,False,,,,,11,0,,False,
2026-05-21,2299509,highest-temperature-in-hong-kong-on-may-21-2026-30c,30°C,97223865193682261688742825766492471063863406340216167995358163516725806746357,interior_bin,30,30.0,31.0,8,24h_prior,2026-05-19T16:00:00+00:00,True,31.5,0.0,market_development,False,,,,,11,0,,False,
2026-05-21,2299510,highest-temperature-in-hong-kong-on-may-21-2026-31c,31°C,1088911328007765772043259527121565887150185022011486078006460590521155854760,interior_bin,31,31.0,32.0,9,24h_prior,2026-05-19T16:00:00+00:00,True,31.5,1.0,market_development,False,,,,,11,0,,False,
2026-05-21,2299511,highest-temperature-in-hong-kong-on-may-21-2026-32corhigher,32°C or higher,8298995960565799240763564117311752642850515541086574337436555603327232170699,upper_tail,32,32.0,inf,10,24h_prior,2026-05-19T16:00:00+00:00,True,31.5,0.0,market_development,False,,,,,11,0,,False,
2026-06-06,2440921,highest-temperature-in-hong-kong-on-june-6-2026-28corbelow,28°C or below,66411761105489083850284949835207316165747228144676591956132194329686424487911,lower_tail_endpoint,28,-inf,29.0,0,24h_prior,2026-06-04T16:00:00+00:00,True,30.4,0.0,market_development,False,,,,,11,0,,False,
2026-06-06,2440921,highest-temperature-in-hong-kong-on-june-6-2026-28corbelow,28°C or below,66411761105489083850284949835207316165747228144676591956132194329686424487911,lower_tail_endpoint,28,-inf,29.0,0,12h_prior,2026-06-05T04:00:00+00:00,True,30.4,0.0,market_development,False,,,,,11,0,,False,
2026-06-06,2440922,highest-temperature-in-hong-kong-on-june-6-2026-29c,29°C,104715256319013960466822163578114020547966859740639661082284642461692003206468,interior_bin,29,29.0,30.0,1,24h_prior,2026-06-04T16:00:00+00:00,True,30.4,0.0,market_development,False,,,,,11,0,,False,
2026-06-06,2440922,highest-temperature-in-hong-kong-on-june-6-2026-29c,29°C,104715256319013960466822163578114020547966859740639661082284642461692003206468,interior_bin,29,29.0,30.0,1,12h_prior,2026-06-05T04:00:00+00:00,True,30.4,0.0,market_development,False,,,,,11,0,,False,
2026-06-06,2440923,highest-temperature-in-hong-kong-on-june-6-2026-30c,30°C,102394047929754063122834993419847356881125646394544490466077064814984823422696,interior_bin,30,30.0,31.0,2,24h_prior,2026-06-04T16:00:00+00:00,True,30.4,1.0,market_development,False,,,,,11,0,,False,
2026-06-06,2440923,highest-temperature-in-hong-kong-on-june-6-2026-30c,30°C,102394047929754063122834993419847356881125646394544490466077064814984823422696,interior_bin,30,30.0,31.0,2,12h_prior,2026-06-05T04:00:00+00:00,True,30.4,1.0,market_development,False,,,,,11,0,,False,
2026-06-06,2440924,highest-temperature-in-hong-kong-on-june-6-2026-31c,31°C,5972431926294886618906569651057372176238425351608128883216145471796466636505,interior_bin,31,31.0,32.0,3,24h_prior,2026-06-04T16:00:00+00:00,True,30.4,0.0,market_development,False,,,,,11,0,,False,
2026-06-06,2440924,highest-temperature-in-hong-kong-on-june-6-2026-31c,31°C,5972431926294886618906569651057372176238425351608128883216145471796466636505,interior_bin,31,31.0,32.0,3,12h_prior,2026-06-05T04:00:00+00:00,True,30.4,0.0,market_development,False,,,,,11,0,,False,
2026-06-06,2440925,highest-temperature-in-hong-kong-on-june-6-2026-32c,32°C,53070912678898383789345794277115351305063933087228407374526063730979887484761,interior_bin,32,32.0,33.0,4,24h_prior,2026-06-04T16:00:00+00:00,True,30.4,0.0,market_development,False,,,,,11,0,,False,
2026-06-06,2440925,highest-temperature-in-hong-kong-on-june-6-2026-32c,32°C,53070912678898383789345794277115351305063933087228407374526063730979887484761,interior_bin,32,32.0,33.0,4,12h_prior,2026-06-05T04:00:00+00:00,True,30.4,0.0,market_development,False,,,,,11,0,,False,
2026-06-06,2440926,highest-temperature-in-hong-kong-on-june-6-2026-33c,33°C,9273424420439087624761519577393471260336826873071866331940553797498915167687,interior_bin,33,33.0,34.0,5,24h_prior,2026-06-04T16:00:00+00:00,True,30.4,0.0,market_development,False,,,,,11,0,,False,
2026-06-06,2440926,highest-temperature-in-hong-kong-on-june-6-2026-33c,33°C,9273424420439087624761519577393471260336826873071866331940553797498915167687,interior_bin,33,33.0,34.0,5,12h_prior,2026-06-05T04:00:00+00:00,True,30.4,0.0,market_development,False,,,,,11,0,,False,
2026-06-06,2440927,highest-temperature-in-hong-kong-on-june-6-2026-34c,34°C,1470920211363179437297699476034483283535214308226974963085153129418715545350,interior_bin,34,34.0,35.0,6,24h_prior,2026-06-04T16:00:00+00:00,True,30.4,0.0,market_development,False,,,,,11,0,,False,
2026-06-06,2440927,highest-temperature-in-hong-kong-on-june-6-2026-34c,34°C,1470920211363179437297699476034483283535214308226974963085153129418715545350,interior_bin,34,34.0,35.0,6,12h_prior,2026-06-05T04:00:00+00:00,True,30.4,0.0,market_development,False,,,,,11,0,,False,
2026-06-06,2440928,highest-temperature-in-hong-kong-on-june-6-2026-35c,35°C,83570475763713590607375171691703466974698761052138084084808145782166518589513,interior_bin,35,35.0,36.0,7,24h_prior,2026-06-04T16:00:00+00:00,True,30.4,0.0,market_development,False,,,,,11,0,,False,
2026-06-06,2440928,highest-temperature-in-hong-kong-on-june-6-2026-35c,35°C,83570475763713590607375171691703466974698761052138084084808145782166518589513,interior_bin,35,35.0,36.0,7,12h_prior,2026-06-05T04:00:00+00:00,True,30.4,0.0,market_development,False,,,,,11,0,,False,
2026-06-06,2440929,highest-temperature-in-hong-kong-on-june-6-2026-36c,36°C,14558458553826268232559798185452473264994335523789615862200037658877521272379,interior_bin,36,36.0,37.0,8,24h_prior,2026-06-04T16:00:00+00:00,True,30.4,0.0,market_development,False,,,,,11,0,,False,
2026-06-06,2440929,highest-temperature-in-hong-kong-on-june-6-2026-36c,36°C,14558458553826268232559798185452473264994335523789615862200037658877521272379,interior_bin,36,36.0,37.0,8,12h_prior,2026-06-05T04:00:00+00:00,True,30.4,0.0,market_development,False,,,,,11,0,,False,
2026-06-06,2440930,highest-temperature-in-hong-kong-on-june-6-2026-37c,37°C,99947082129877520028391369465319679605730820920897243029207921710820004816493,interior_bin,37,37.0,38.0,9,24h_prior,2026-06-04T16:00:00+00:00,True,30.4,0.0,market_development,False,,,,,11,0,,False,
2026-06-06,2440930,highest-temperature-in-hong-kong-on-june-6-2026-37c,37°C,99947082129877520028391369465319679605730820920897243029207921710820004816493,interior_bin,37,37.0,38.0,9,12h_prior,2026-06-05T04:00:00+00:00,True,30.4,0.0,market_development,False,,,,,11,0,,False,
2026-06-06,2440931,highest-temperature-in-hong-kong-on-june-6-2026-38corhigher,38°C or higher,101343340295475857688992933436848292540455927071968895145913459559874890662371,upper_tail,38,38.0,inf,10,24h_prior,2026-06-04T16:00:00+00:00,True,30.4,0.0,market_development,False,,,,,11,0,,False,
2026-06-06,2440931,highest-temperature-in-hong-kong-on-june-6-2026-38corhigher,38°C or higher,101343340295475857688992933436848292540455927071968895145913459559874890662371,upper_tail,38,38.0,inf,10,12h_prior,2026-06-05T04:00:00+00:00,True,30.4,0.0,market_development,False,,,,,11,0,,False,
2026-06-07,2450201,highest-temperature-in-hong-kong-on-june-7-2026-24corbelow,24°C or below,33496367006575523272385417568710756787503687033014145766850570126280888556566,lower_tail_endpoint,24,-inf,25.0,0,24h_prior,2026-06-05T16:00:00+00:00,True,32.0,0.0,market_development,False,,,,,11,0,,False,
2026-06-07,2450201,highest-temperature-in-hong-kong-on-june-7-2026-24corbelow,24°C or below,33496367006575523272385417568710756787503687033014145766850570126280888556566,lower_tail_endpoint,24,-inf,25.0,0,12h_prior,2026-06-06T04:00:00+00:00,True,32.0,0.0,market_development,False,,,,,11,0,,False,
2026-06-07,2450202,highest-temperature-in-hong-kong-on-june-7-2026-25c,25°C,109702844418672118931405331371953333186483466207802580549719767562429179503156,interior_bin,25,25.0,26.0,1,24h_prior,2026-06-05T16:00:00+00:00,True,32.0,0.0,market_development,False,,,,,11,0,,False,
2026-06-07,2450202,highest-temperature-in-hong-kong-on-june-7-2026-25c,25°C,109702844418672118931405331371953333186483466207802580549719767562429179503156,interior_bin,25,25.0,26.0,1,12h_prior,2026-06-06T04:00:00+00:00,True,32.0,0.0,market_development,False,,,,,11,0,,False,
2026-06-07,2450203,highest-temperature-in-hong-kong-on-june-7-2026-26c,26°C,41994238011608810549191085190717677044535677482361511524288771288424335202427,interior_bin,26,26.0,27.0,2,24h_prior,2026-06-05T16:00:00+00:00,True,32.0,0.0,market_development,False,,,,,11,0,,False,
2026-06-07,2450203,highest-temperature-in-hong-kong-on-june-7-2026-26c,26°C,41994238011608810549191085190717677044535677482361511524288771288424335202427,interior_bin,26,26.0,27.0,2,12h_prior,2026-06-06T04:00:00+00:00,True,32.0,0.0,market_development,False,,,,,11,0,,False,
2026-06-07,2450204,highest-temperature-in-hong-kong-on-june-7-2026-27c,27°C,10895563182697394774447165265000606822675038787769068938453174422812623271823,interior_bin,27,27.0,28.0,3,24h_prior,2026-06-05T16:00:00+00:00,True,32.0,0.0,market_development,False,,,,,11,0,,False,
2026-06-07,2450204,highest-temperature-in-hong-kong-on-june-7-2026-27c,27°C,10895563182697394774447165265000606822675038787769068938453174422812623271823,interior_bin,27,27.0,28.0,3,12h_prior,2026-06-06T04:00:00+00:00,True,32.0,0.0,market_development,False,,,,,11,0,,False,
2026-06-07,2450205,highest-temperature-in-hong-kong-on-june-7-2026-28c,28°C,72662791578526525297891091796548735183221453517733161220000630359457413220673,interior_bin,28,28.0,29.0,4,24h_prior,2026-06-05T16:00:00+00:00,True,32.0,0.0,market_development,False,,,,,11,0,,False,
2026-06-07,2450205,highest-temperature-in-hong-kong-on-june-7-2026-28c,28°C,72662791578526525297891091796548735183221453517733161220000630359457413220673,interior_bin,28,28.0,29.0,4,12h_prior,2026-06-06T04:00:00+00:00,True,32.0,0.0,market_development,False,,,,,11,0,,False,
2026-06-07,2450206,highest-temperature-in-hong-kong-on-june-7-2026-29c,29°C,55222537853930925094442652977835664129199774149462968298682444943637485026047,interior_bin,29,29.0,30.0,5,24h_prior,2026-06-05T16:00:00+00:00,True,32.0,0.0,market_development,False,,,,,11,0,,False,
2026-06-07,2450206,highest-temperature-in-hong-kong-on-june-7-2026-29c,29°C,55222537853930925094442652977835664129199774149462968298682444943637485026047,interior_bin,29,29.0,30.0,5,12h_prior,2026-06-06T04:00:00+00:00,True,32.0,0.0,market_development,False,,,,,11,0,,False,
2026-06-07,2450207,highest-temperature-in-hong-kong-on-june-7-2026-30c,30°C,39187765733942117258763244080327247785439137283779171557411866022962033532671,interior_bin,30,30.0,31.0,6,24h_prior,2026-06-05T16:00:00+00:00,True,32.0,0.0,market_development,False,,,,,11,0,,False,
2026-06-07,2450207,highest-temperature-in-hong-kong-on-june-7-2026-30c,30°C,39187765733942117258763244080327247785439137283779171557411866022962033532671,interior_bin,30,30.0,31.0,6,12h_prior,2026-06-06T04:00:00+00:00,True,32.0,0.0,market_development,False,,,,,11,0,,False,
2026-06-07,2450208,highest-temperature-in-hong-kong-on-june-7-2026-31c,31°C,87243494640826136804040842582703377727533757637699334752397384583868638181303,interior_bin,31,31.0,32.0,7,24h_prior,2026-06-05T16:00:00+00:00,True,32.0,0.0,market_development,False,,,,,11,0,,False,
2026-06-07,2450208,highest-temperature-in-hong-kong-on-june-7-2026-31c,31°C,87243494640826136804040842582703377727533757637699334752397384583868638181303,interior_bin,31,31.0,32.0,7,12h_prior,2026-06-06T04:00:00+00:00,True,32.0,0.0,market_development,False,,,,,11,0,,False,
2026-06-07,2450209,highest-temperature-in-hong-kong-on-june-7-2026-32c,32°C,49257132338384055173620292812137851782741843981529461794995463842158255770021,interior_bin,32,32.0,33.0,8,24h_prior,2026-06-05T16:00:00+00:00,True,32.0,1.0,market_development,False,,,,,11,0,,False,
2026-06-07,2450209,highest-temperature-in-hong-kong-on-june-7-2026-32c,32°C,49257132338384055173620292812137851782741843981529461794995463842158255770021,interior_bin,32,32.0,33.0,8,12h_prior,2026-06-06T04:00:00+00:00,True,32.0,1.0,market_development,False,,,,,11,0,,False,
2026-06-07,2450210,highest-temperature-in-hong-kong-on-june-7-2026-33c,33°C,68603524343671399940940537906822492322841034755865519645231966184227704752997,interior_bin,33,33.0,34.0,9,24h_prior,2026-06-05T16:00:00+00:00,True,32.0,0.0,market_development,False,,,,,11,0,,False,
2026-06-07,2450210,highest-temperature-in-hong-kong-on-june-7-2026-33c,33°C,68603524343671399940940537906822492322841034755865519645231966184227704752997,interior_bin,33,33.0,34.0,9,12h_prior,2026-06-06T04:00:00+00:00,True,32.0,0.0,market_development,False,,,,,11,0,,False,
