event_date,decision_rule,empirical_period,market_book_sum,abs_book_sum_error,categorical_log,multiclass_brier,winning_probability,max_record_age_hours
2026-07-21,12h_prior,external_validation,1.0570000000,0.0570000000,1.2933090629,0.7050406848,0.2743614002,0.9980555556
2026-07-21,24h_prior,external_validation,1.0355000000,0.0355000000,1.3629098548,0.7343949382,0.2559150169,0.9980555556
2026-07-21,6h_prior,external_validation,1.0340000000,0.0340000000,1.0412927015,0.5836341937,0.3529980658,0.9980555556
2026-07-21,event_day_open,external_validation,1.0545000000,0.0545000000,1.1172775829,0.6209055503,0.3271692745,0.9969444444
2026-07-22,12h_prior,external_validation,1.0610000000,0.0610000000,1.8917933234,0.9660764079,0.1508011310,0.9983333333
2026-07-22,24h_prior,external_validation,1.0630000000,0.0630000000,2.0272079557,1.0051846555,0.1317027281,0.9977777778
2026-07-22,6h_prior,external_validation,1.0620000000,0.0620000000,1.8031232279,0.9463387667,0.1647834275,0.9983333333
2026-07-22,event_day_open,external_validation,1.0620000000,0.0620000000,1.7749523509,0.9816468412,0.1694915254,0.9952777778
2026-07-23,12h_prior,external_validation,0.9920000000,0.0080000000,0.9727970813,0.5345394202,0.3780241935,0.9983333333
2026-07-23,24h_prior,external_validation,1.0730000000,0.0730000000,1.3083328197,0.7296619819,0.2702702703,0.9952777778
2026-07-23,6h_prior,external_validation,1.0520000000,0.0520000000,0.9301698731,0.5011705930,0.3944866920,0.9986111111
2026-07-23,event_day_open,external_validation,1.0275000000,0.0275000000,0.9066054261,0.5241167173,0.4038929440,0.9983333333
2026-07-24,12h_prior,external_validation,1.0515000000,0.0515000000,1.0310469692,0.5623730246,0.3566333809,0.9983333333
2026-07-24,24h_prior,external_validation,1.0485000000,0.0485000000,1.0018725161,0.5554539048,0.3671912256,0.9983333333
2026-07-24,6h_prior,external_validation,1.0330000000,0.0330000000,0.8534477422,0.4991078532,0.4259438529,0.9988888889
2026-07-24,event_day_open,external_validation,1.0410000000,0.0410000000,0.7637881777,0.4418509691,0.4658981748,0.9983333333
2026-07-25,12h_prior,external_validation,1.0465000000,0.0465000000,1.0952733874,0.6034388968,0.3344481605,0.9983333333
2026-07-25,24h_prior,external_validation,1.0545000000,0.0545000000,1.3810921739,0.7413898888,0.2513039355,0.9983333333
2026-07-25,6h_prior,external_validation,1.0575000000,0.0575000000,1.5475625087,0.8466602954,0.2127659574,0.9983333333
2026-07-25,event_day_open,external_validation,1.0550000000,0.0550000000,2.4614863756,1.1412555873,0.0853080569,0.9986111111
2026-07-26,12h_prior,external_validation,1.0440000000,0.0440000000,1.6778152099,0.8706878202,0.1867816092,0.9988888889
2026-07-26,24h_prior,external_validation,1.0335000000,0.0335000000,1.7203505540,0.9155618657,0.1790033866,0.9986111111
2026-07-26,6h_prior,external_validation,1.0790000000,0.0790000000,1.0838926117,0.5731150166,0.3382761816,0.9986111111
2026-07-26,event_day_open,external_validation,1.0315000000,0.0315000000,0.9598835676,0.5000985674,0.3829374697,1.9891666667
2026-07-27,12h_prior,external_validation,1.0560000000,0.0560000000,1.8562979904,0.9103544321,0.1562500000,1.9925000000
2026-07-27,24h_prior,external_validation,1.0675000000,0.0675000000,2.6555866316,1.0913493739,0.0702576112,1.9902777778
2026-07-27,6h_prior,external_validation,1.0440000000,0.0440000000,1.9740810260,0.9777835579,0.1388888889,0.9983333333
2026-07-27,event_day_open,external_validation,1.0485000000,0.0485000000,1.6080083196,0.8875208106,0.2002861230,1.9911111111
2026-07-28,12h_prior,external_validation,1.0575000000,0.0575000000,1.0915451214,0.5812008115,0.3356973995,0.9986111111
2026-07-28,24h_prior,external_validation,1.0035000000,0.0035000000,1.1586765294,0.6348016124,0.3139013453,1.9911111111
2026-07-28,6h_prior,external_validation,1.0585000000,0.0585000000,1.0511050849,0.5543017376,0.3495512518,0.9988888889
2026-07-28,event_day_open,external_validation,1.0665000000,0.0665000000,0.9932517730,0.5120952223,0.3703703704,0.9986111111
2026-07-29,12h_prior,external_validation,1.0370000000,0.0370000000,1.7793012343,0.9398829611,0.1687560270,1.9938888889
2026-07-29,24h_prior,external_validation,1.0595000000,0.0595000000,2.0239099551,0.9766825733,0.1321378008,0.9986111111
2026-07-29,6h_prior,external_validation,1.0670000000,0.0670000000,1.3928764253,0.7659274705,0.2483598875,1.9977777778
2026-07-29,event_day_open,external_validation,1.0530000000,0.0530000000,1.0872807227,0.6358480135,0.3371320038,1.9872222222
2026-07-30,12h_prior,external_validation,1.0495000000,0.0495000000,1.5399687371,0.8376964824,0.2143878037,9.9852777778
2026-07-30,24h_prior,external_validation,1.0695000000,0.0695000000,1.5368672196,0.8191901727,0.2150537634,0.9947222222
2026-07-30,6h_prior,external_validation,1.0655000000,0.0655000000,1.3013185286,0.7301745082,0.2721726889,5.9863888889
2026-07-30,event_day_open,external_validation,1.0450000000,0.0450000000,1.2647968081,0.7074650306,0.2822966507,2.9852777778
2026-07-31,12h_prior,external_validation,0.9895000000,0.0105000000,3.0905372753,1.1620805726,0.0454775139,0.9983333333
2026-07-31,24h_prior,external_validation,1.0275000000,0.0275000000,2.6863887043,1.1109079392,0.0681265207,1.9875000000
2026-07-31,6h_prior,external_validation,1.0300000000,0.0300000000,2.0320393028,1.0207941371,0.1310679612,0.9980555556
2026-07-31,event_day_open,external_validation,1.0515000000,0.0515000000,1.6596556286,0.8981336582,0.1902044698,0.9975000000
2026-08-01,12h_prior,external_validation,1.0155000000,0.0155000000,0.9316718339,0.5258856993,0.3938946332,0.9977777778
2026-08-01,24h_prior,external_validation,0.9970000000,0.0030000000,1.1521781311,0.6102515168,0.3159478435,0.9975000000
2026-08-01,6h_prior,external_validation,1.0490000000,0.0490000000,1.2857116854,0.7400611232,0.2764537655,0.9975000000
2026-08-01,event_day_open,external_validation,1.0150000000,0.0150000000,1.6756198193,0.9181664200,0.1871921182,0.9936111111
2026-08-02,12h_prior,external_validation,0.9855000000,0.0145000000,1.3716882087,0.7443166915,0.2536783359,0.9977777778
2026-08-02,24h_prior,external_validation,1.0095000000,0.0095000000,1.7242535869,0.9142173620,0.1783060921,0.9936111111
2026-08-02,6h_prior,external_validation,1.0620000000,0.0620000000,1.5972711737,0.8500599374,0.2024482109,0.9969444444
2026-08-02,event_day_open,external_validation,1.0495000000,0.0495000000,1.7357133142,0.9140608030,0.1762744164,0.9983333333
2026-08-03,12h_prior,external_validation,1.0325000000,0.0325000000,1.0398409713,0.5453516172,0.3535108959,0.9977777778
2026-08-03,24h_prior,external_validation,1.0325000000,0.0325000000,1.1256077930,0.5879014358,0.3244552058,0.9983333333
2026-08-03,6h_prior,external_validation,1.0225000000,0.0225000000,1.2430305316,0.6794799170,0.2885085575,0.9975000000
2026-08-03,event_day_open,external_validation,1.0355000000,0.0355000000,1.2727587579,0.7169383552,0.2800579430,0.9927777778
2026-08-04,12h_prior,external_validation,1.0500000000,0.0500000000,3.9608131696,1.1748916100,0.0190476190,0.9980555556
2026-08-04,24h_prior,external_validation,1.0525000000,0.0525000000,3.5577261839,1.1598381864,0.0285035629,0.9925000000
2026-08-04,6h_prior,external_validation,0.9465000000,0.0535000000,2.5352828571,1.0764138125,0.0792393027,0.9977777778
2026-08-04,event_day_open,external_validation,1.0390000000,0.0390000000,2.8516694289,1.1565583254,0.0577478345,0.9975000000
2026-08-05,12h_prior,external_validation,1.0495000000,0.0495000000,1.8501236654,0.9345478836,0.1572177227,0.9983333333
2026-08-05,24h_prior,external_validation,1.0310000000,0.0310000000,2.1933523557,0.9852765059,0.1115421920,0.9977777778
2026-08-05,6h_prior,external_validation,1.0385000000,0.0385000000,1.1019882263,0.6383132407,0.3322099182,0.9977777778
2026-08-05,event_day_open,external_validation,1.0390000000,0.0390000000,1.0738962016,0.6147129143,0.3416746872,0.9980555556
2026-08-06,12h_prior,external_validation,1.0635000000,0.0635000000,1.6463106555,0.8332070107,0.1927597555,0.9969444444
2026-08-06,24h_prior,external_validation,1.0540000000,0.0540000000,1.4590895186,0.7733564014,0.2324478178,0.9980555556
2026-08-06,6h_prior,external_validation,1.0220000000,0.0220000000,1.5134163686,0.8566861723,0.2201565558,0.9972222222
2026-08-06,event_day_open,external_validation,1.0395000000,0.0395000000,1.4869095932,0.8440329912,0.2260702261,0.9983333333
2026-08-07,12h_prior,external_validation,1.0475000000,0.0475000000,1.1252160342,0.6387117868,0.3245823389,0.9977777778
2026-08-07,24h_prior,external_validation,1.0695000000,0.0695000000,1.0888424971,0.5978846074,0.3366058906,0.9977777778
2026-08-07,6h_prior,external_validation,1.0445000000,0.0445000000,1.3715637550,0.7793367478,0.2537099090,0.9969444444
2026-08-07,event_day_open,external_validation,1.0480000000,0.0480000000,1.3021496846,0.7561840802,0.2719465649,0.9969444444
2026-08-08,12h_prior,external_validation,1.0515000000,0.0515000000,1.3782431692,0.7532666804,0.2520209225,0.9975000000
2026-08-08,24h_prior,external_validation,1.0460000000,0.0460000000,1.5366282424,0.7962871396,0.2151051625,0.9980555556
2026-08-08,6h_prior,external_validation,1.0605000000,0.0605000000,0.9876100091,0.5349588909,0.3724658180,0.9980555556
2026-08-08,event_day_open,external_validation,1.0530000000,0.0530000000,1.0061551778,0.5703962540,0.3656220323,0.9972222222
2026-08-09,12h_prior,external_validation,1.0555000000,0.0555000000,1.2918889443,0.6936627770,0.2747513027,0.9980555556
2026-08-09,24h_prior,external_validation,1.0505000000,0.0505000000,1.3402504226,0.7317609687,0.2617801047,0.9972222222
2026-08-09,6h_prior,external_validation,0.9845000000,0.0155000000,1.6717780730,0.9324571488,0.1879126460,0.9941666667
2026-08-09,event_day_open,external_validation,1.0580000000,0.0580000000,1.5934975843,0.9082269038,0.2032136106,0.9925000000
2026-08-10,12h_prior,external_validation,1.0530000000,0.0530000000,1.0324724862,0.5727785399,0.3561253561,0.9972222222
2026-08-10,24h_prior,external_validation,1.0265000000,0.0265000000,0.9677634973,0.5307528763,0.3799318071,0.9925000000
2026-08-10,6h_prior,external_validation,1.0120000000,0.0120000000,1.0197864963,0.5313051680,0.3606719368,0.9941666667
2026-08-10,event_day_open,external_validation,1.0145000000,0.0145000000,0.9952251333,0.5525406495,0.3696402169,0.9969444444
2026-08-11,12h_prior,external_validation,1.0575000000,0.0575000000,0.9597758438,0.5091190360,0.3829787234,0.9980555556
2026-08-11,24h_prior,external_validation,1.0510000000,0.0510000000,1.0576000173,0.5462234780,0.3472882969,0.9969444444
2026-08-11,6h_prior,external_validation,1.0120000000,0.0120000000,1.0475660604,0.6271027316,0.3507905138,0.9933333333
2026-08-11,event_day_open,external_validation,1.0085000000,0.0085000000,0.9760481047,0.5668913885,0.3767972236,0.9930555556
2026-08-12,12h_prior,external_validation,1.0420000000,0.0420000000,1.0767794328,0.5878699239,0.3406909789,0.9972222222
2026-08-12,24h_prior,external_validation,1.0745000000,0.0745000000,1.1216775616,0.6116368690,0.3257328990,0.9930555556
2026-08-12,6h_prior,external_validation,1.0325000000,0.0325000000,0.9358512577,0.4905107024,0.3922518160,0.9969444444
2026-08-12,event_day_open,external_validation,1.0490000000,0.0490000000,0.9153378971,0.5256083918,0.4003813155,0.9980555556
2026-08-13,12h_prior,external_validation,1.0585000000,0.0585000000,0.9484509309,0.5002609507,0.3873405763,0.9969444444
2026-08-13,24h_prior,external_validation,1.0705000000,0.0705000000,0.9356263968,0.4909089045,0.3923400280,0.9975000000
2026-08-13,6h_prior,external_validation,1.0655000000,0.0655000000,0.9074142429,0.4859330026,0.4035664008,0.9975000000
2026-08-13,event_day_open,external_validation,1.0445000000,0.0445000000,0.8200670915,0.4335124307,0.4404021063,0.9925000000
2026-08-14,12h_prior,external_validation,1.0595000000,0.0595000000,1.2452406011,0.6770233851,0.2878716376,0.9975000000
2026-08-14,24h_prior,external_validation,1.0325000000,0.0325000000,1.8337928509,0.9346092197,0.1598062954,0.9927777778
2026-08-14,6h_prior,external_validation,1.0680000000,0.0680000000,1.0736456659,0.5911150388,0.3417602996,0.9980555556
2026-08-14,event_day_open,external_validation,1.0105000000,0.0105000000,1.1656278980,0.6736285333,0.3117268679,0.9969444444
2026-08-15,12h_prior,external_validation,1.0465000000,0.0465000000,1.2328947653,0.6753620297,0.2914476828,0.9977777778
2026-08-15,24h_prior,external_validation,1.0600000000,0.0600000000,1.3676022281,0.7314324493,0.2547169811,0.9969444444
2026-08-15,6h_prior,external_validation,0.9985000000,0.0015000000,0.9793281269,0.5057230312,0.3755633450,0.9977777778
2026-08-15,event_day_open,external_validation,1.0550000000,0.0550000000,0.9330175257,0.4928276544,0.3933649289,0.9963888889
2026-08-16,12h_prior,external_validation,1.0305000000,0.0305000000,1.0108733744,0.5355417646,0.3639010189,0.9969444444
2026-08-16,24h_prior,external_validation,1.0415000000,0.0415000000,0.9951739264,0.5284103834,0.3696591455,0.9963888889
2026-08-16,6h_prior,external_validation,1.0380000000,0.0380000000,1.0451537101,0.5774601743,0.3516377649,0.9969444444
2026-08-16,event_day_open,external_validation,1.0465000000,0.0465000000,1.0262805159,0.5880996172,0.3583373149,0.9966666667
2026-08-17,12h_prior,external_validation,1.0105000000,0.0105000000,1.3384707109,0.7365247778,0.2622464127,0.9972222222
2026-08-17,6h_prior,external_validation,1.0425000000,0.0425000000,1.2290651771,0.7029058767,0.2925659472,0.9963888889
2026-08-17,event_day_open,external_validation,1.0510000000,0.0510000000,1.0853795814,0.6092498558,0.3377735490,0.9966666667
2026-08-18,12h_prior,external_validation,1.0105000000,0.0105000000,1.1343753545,0.6155804430,0.3216229589,0.9972222222
2026-08-18,24h_prior,external_validation,1.0595000000,0.0595000000,1.2452406011,0.6688517405,0.2878716376,0.9969444444
2026-08-18,6h_prior,external_validation,0.9815000000,0.0185000000,1.0749514819,0.6304343031,0.3413143148,0.9963888889
2026-08-18,event_day_open,external_validation,1.0625000000,0.0625000000,1.0282086481,0.5833965398,0.3576470588,0.9966666667
2026-08-19,12h_prior,external_validation,0.9875000000,0.0125000000,1.0810459650,0.5898613684,0.3392405063,0.9963888889
2026-08-19,24h_prior,external_validation,1.0690000000,0.0690000000,1.1753862566,0.6218863787,0.3086997194,0.9966666667
2026-08-19,6h_prior,external_validation,1.0570000000,0.0570000000,0.9843042210,0.5232401193,0.3736991485,0.9969444444
2026-08-19,event_day_open,external_validation,1.0515000000,0.0515000000,1.0718689637,0.5515056836,0.3423680456,0.9966666667
2026-08-20,12h_prior,external_validation,1.0390000000,0.0390000000,2.6285258776,1.1156318404,0.0721847931,0.9958333333
2026-08-20,24h_prior,external_validation,1.0685000000,0.0685000000,3.1673485850,1.1512625228,0.0421151146,0.9961111111
2026-08-20,6h_prior,external_validation,1.0265000000,0.0265000000,2.9265770512,1.1586831100,0.0535801266,0.9961111111
2026-08-20,event_day_open,external_validation,1.0655000000,0.0655000000,2.1428857142,1.0303880439,0.1173158142,0.9938888889
2026-08-21,12h_prior,external_validation,1.0555000000,0.0555000000,1.5456694651,0.7923387925,0.2131691142,0.9966666667
2026-08-21,24h_prior,external_validation,1.0645000000,0.0645000000,1.5541600821,0.8262785427,0.2113668389,0.9944444444
2026-08-21,6h_prior,external_validation,1.0170000000,0.0170000000,1.3078412984,0.7091944321,0.2704031465,0.9969444444
2026-08-21,event_day_open,external_validation,1.0560000000,0.0560000000,1.2752681079,0.6879165411,0.2793560606,0.9975000000
2026-08-22,12h_prior,external_validation,1.0370000000,0.0370000000,0.9908438739,0.5188572481,0.3712632594,0.9947222222
2026-08-22,24h_prior,external_validation,1.0345000000,0.0345000000,0.9884301629,0.5150074952,0.3721604640,0.9975000000
2026-08-22,6h_prior,external_validation,1.0475000000,0.0475000000,1.3934800208,0.7782589527,0.2482100239,0.9966666667
2026-08-22,event_day_open,external_validation,1.0320000000,0.0320000000,1.1866813072,0.6731360044,0.3052325581,0.9966666667
2026-08-23,12h_prior,external_validation,1.0310000000,0.0310000000,1.4786989699,0.7403281964,0.2279340446,0.9963888889
2026-08-23,24h_prior,external_validation,1.0315000000,0.0315000000,1.1098237149,0.5723669510,0.3296170625,0.9963888889
2026-08-23,6h_prior,external_validation,1.0325000000,0.0325000000,1.1871656860,0.6519177576,0.3050847458,0.9975000000
2026-08-23,event_day_open,external_validation,1.0205000000,0.0205000000,1.0559301928,0.5625769232,0.3478686918,0.9966666667
2026-08-24,12h_prior,external_validation,1.0180000000,0.0180000000,3.3702471356,1.1721565842,0.0343811395,0.9961111111
2026-08-24,24h_prior,external_validation,1.0235000000,0.0235000000,3.3756353436,1.1613396850,0.0341963850,0.9966666667
2026-08-24,6h_prior,external_validation,0.9975000000,0.0025000000,3.3499040873,1.1929040647,0.0350877193,0.9963888889
2026-08-24,event_day_open,external_validation,1.0535000000,0.0535000000,3.1532107435,1.1780497985,0.0427147603,0.9963888889
2026-08-25,12h_prior,external_validation,1.0090000000,0.0090000000,1.2297396640,0.6283645407,0.2923686819,0.9963888889
2026-08-25,24h_prior,external_validation,1.0770000000,0.0770000000,1.2781522025,0.6423742315,0.2785515320,0.9966666667
2026-08-25,6h_prior,external_validation,0.9895000000,0.0105000000,0.9973024115,0.5286815249,0.3688731683,0.9963888889
2026-08-25,event_day_open,external_validation,1.0320000000,0.0320000000,1.0813207916,0.6272422030,0.3391472868,0.9963888889
2026-08-26,12h_prior,external_validation,1.0070000000,0.0070000000,2.2142505269,1.0387382661,0.1092353525,0.9955555556
2026-08-26,24h_prior,external_validation,1.0475000000,0.0475000000,2.0488868734,0.9726155581,0.1288782816,0.9961111111
2026-08-26,6h_prior,external_validation,1.0215000000,0.0215000000,2.0237526358,1.0129714803,0.1321585903,0.9916666667
2026-08-26,event_day_open,external_validation,1.0290000000,0.0290000000,2.4936914793,1.1513876965,0.0826044704,0.9958333333
2026-08-27,12h_prior,external_validation,1.0565000000,0.0565000000,1.4820779137,0.7969868094,0.2271651680,0.9927777778
2026-08-27,24h_prior,external_validation,1.0630000000,0.0630000000,2.2683700125,1.0399940175,0.1034807150,0.9961111111
2026-08-27,6h_prior,external_validation,1.0340000000,0.0340000000,1.6181800759,0.8652745717,0.1982591876,0.9966666667
2026-08-27,event_day_open,external_validation,0.9715000000,0.0285000000,1.5558312897,0.8203363540,0.2110138960,0.9963888889
2026-08-28,12h_prior,external_validation,1.0455000000,0.0455000000,1.1531578644,0.6122479319,0.3156384505,0.9963888889
2026-08-28,24h_prior,external_validation,1.0180000000,0.0180000000,1.0676620426,0.5499718235,0.3438113949,0.9963888889
2026-08-28,6h_prior,external_validation,0.9940000000,0.0060000000,1.0018398531,0.5363873381,0.3672032193,0.9961111111
2026-08-28,event_day_open,external_validation,0.9995000000,0.0005000000,1.0783095363,0.6087996474,0.3401700850,0.9963888889
2026-08-29,12h_prior,external_validation,1.0530000000,0.0530000000,1.2228262147,0.6531774183,0.2943969611,0.9972222222
2026-08-29,24h_prior,external_validation,1.0700000000,0.0700000000,1.3229247472,0.6886924622,0.2663551402,0.9961111111
2026-08-29,6h_prior,external_validation,1.0220000000,0.0220000000,1.1769441319,0.6366277511,0.3082191781,0.9919444444
2026-08-29,event_day_open,external_validation,0.9905000000,0.0095000000,1.0402767117,0.5801459142,0.3533568905,0.9969444444
2026-08-30,12h_prior,external_validation,0.9945000000,0.0055000000,1.2497509180,0.6493582982,0.2865761689,0.9963888889
2026-08-30,24h_prior,external_validation,1.0745000000,0.0745000000,1.3271215358,0.6967171849,0.2652396463,0.9972222222
2026-08-30,6h_prior,external_validation,1.0300000000,0.0300000000,0.9334270141,0.4847186351,0.3932038835,0.9961111111
2026-08-30,event_day_open,external_validation,1.0170000000,0.0170000000,1.0111093904,0.6041033986,0.3638151426,0.9963888889
2026-08-31,12h_prior,external_validation,1.0560000000,0.0560000000,1.2419316877,0.6452123328,0.2888257576,0.9963888889
2026-08-31,24h_prior,external_validation,1.0655000000,0.0655000000,1.2842240952,0.6657883303,0.2768653214,0.9966666667
2026-08-31,6h_prior,external_validation,1.0395000000,0.0395000000,1.1781741115,0.6414505808,0.3078403078,0.9966666667
2026-08-31,event_day_open,external_validation,1.0445000000,0.0445000000,1.1223479634,0.6312905298,0.3255146003,0.9963888889
