model,transition,dates,metric,point_estimate,bootstrap_method,block_length_days,bootstrap_lower_95,bootstrap_upper_95,bootstrap_replications,seed,bootstrap_unit
matern,24h_to_open,365,mean_crps_improvement_c,0.13728910412849313,circular_moving_block,3.0,0.08067011388376027,0.19700589431015067,10000,20273102,settlement_date
matern,24h_to_open,365,median_crps_improvement_c,0.07315230560000002,circular_moving_block,3.0,0.046678581600000046,0.12019801190000001,10000,20273102,settlement_date
matern,24h_to_open,365,improved_date_fraction,0.6438356164383562,circular_moving_block,3.0,0.5917808219178082,0.6958904109589041,10000,20273102,settlement_date
matern,24h_to_open,365,mean_absolute_crps_change_c,0.34110042878712327,circular_moving_block,3.0,0.2991155826492534,0.3888031368618082,10000,20273102,settlement_date
matern,24h_to_open,365,mean_crps_improvement_c,0.13728910412849313,circular_moving_block,5.0,0.07954739175463017,0.19773065578431503,10000,20273103,settlement_date
matern,24h_to_open,365,median_crps_improvement_c,0.07315230560000002,circular_moving_block,5.0,0.046678581600000046,0.12019801190000001,10000,20273103,settlement_date
matern,24h_to_open,365,improved_date_fraction,0.6438356164383562,circular_moving_block,5.0,0.5863013698630137,0.7013698630136986,10000,20273103,settlement_date
matern,24h_to_open,365,mean_absolute_crps_change_c,0.34110042878712327,circular_moving_block,5.0,0.2960598836746575,0.39080488273990416,10000,20273103,settlement_date
matern,24h_to_open,365,mean_crps_improvement_c,0.13728910412849313,circular_moving_block,7.0,0.07955238891543838,0.19810843824430824,10000,20273104,settlement_date
matern,24h_to_open,365,median_crps_improvement_c,0.07315230560000002,circular_moving_block,7.0,0.046678581600000046,0.12019801190000001,10000,20273104,settlement_date
matern,24h_to_open,365,improved_date_fraction,0.6438356164383562,circular_moving_block,7.0,0.5863013698630137,0.7013698630136986,10000,20273104,settlement_date
matern,24h_to_open,365,mean_absolute_crps_change_c,0.34110042878712327,circular_moving_block,7.0,0.2947519043036644,0.3904910667781164,10000,20273104,settlement_date
