book_model,event_date,decision_rule,n_contracts,n_winners,raw_probability_sum,abs_probability_error,complete_for_scoring,normalised_categorical_log_score,normalised_multiclass_brier
ecmwf_raw,2026-05-13,24h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,3.326173796378593,1.1132032082393983
ecmwf_raw,2026-05-13,6h_prior,11,1,0.9999999999999993,6.661338147750939e-16,True,3.1816229194450822,1.1021818705437132
ecmwf_raw,2026-05-13,event_day_open,11,1,0.9999999999999996,4.440892098500626e-16,True,2.904078010302243,1.076100814423972
ecmwf_raw,2026-05-14,12h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,2.1994429211145765,0.9629497821854864
ecmwf_raw,2026-05-14,24h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,2.1994429211145765,0.9629497821854864
ecmwf_raw,2026-05-14,6h_prior,11,1,0.9999999999999994,5.551115123125783e-16,True,2.1159009564986024,0.943641236400336
ecmwf_raw,2026-05-14,event_day_open,11,1,0.9999999999999996,4.440892098500626e-16,True,2.2872731956474293,0.9815860728635482
ecmwf_raw,2026-05-15,12h_prior,11,1,0.9999999999999998,2.220446049250313e-16,True,1.3513500149970943,0.6739375953001236
ecmwf_raw,2026-05-15,24h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,1.6018812054291944,0.8728554716844837
ecmwf_raw,2026-05-15,6h_prior,11,1,0.9999999999999997,3.3306690738754696e-16,True,1.377043892735945,0.7068684336160163
ecmwf_raw,2026-05-15,event_day_open,11,1,0.9999999999999998,2.220446049250313e-16,True,1.3513500149970943,0.6739375953001236
ecmwf_raw,2026-05-16,12h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,1.5569114689985095,0.7630848595878545
ecmwf_raw,2026-05-16,24h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,1.3449266039533772,0.6635543555844099
ecmwf_raw,2026-05-16,6h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,1.3449266039533772,0.6635543555844099
ecmwf_raw,2026-05-16,event_day_open,11,1,0.9999999999999994,5.551115123125783e-16,True,1.4198678518623964,0.7011664460742931
ecmwf_raw,2026-05-21,12h_prior,11,1,0.9999999999999996,4.440892098500626e-16,True,5.123574948824364,1.1727479186704897
ecmwf_raw,2026-05-21,6h_prior,11,1,0.9999999999999997,3.3306690738754696e-16,True,2.9043446571113547,1.0751592788682283
ecmwf_raw,2026-05-21,event_day_open,11,1,0.9999999999999994,5.551115123125783e-16,True,4.43717161941957,1.1609986144928366
market,2026-05-04,12h_prior,11,1,1.0290000000000001,0.029000000000000137,True,0.4142499376638972,0.17756065358254922
market,2026-05-04,24h_prior,11,1,0.9990000000000001,0.0009999999999998899,True,0.39204208777602373,0.1714963211459708
market,2026-05-04,6h_prior,11,1,1.0274999999999999,0.027499999999999858,True,0.7303261838016992,0.4108945601790185
market,2026-05-04,event_day_open,11,1,1.0230000000000001,0.02300000000000013,True,0.7059363366762668,0.408944233747942
market,2026-05-05,12h_prior,11,1,1.0735,0.0734999999999999,True,2.2337474889555855,1.047039781465196
market,2026-05-05,24h_prior,11,1,1.041,0.040999999999999925,True,3.035914063186823,1.1435057918335747
market,2026-05-05,6h_prior,11,1,1.0514999999999997,0.05149999999999966,True,2.213040866779504,1.0535993573024431
market,2026-05-05,event_day_open,11,1,1.0454999999999999,0.045499999999999874,True,2.251770153076272,1.0572467780547499
market,2026-05-06,12h_prior,11,1,1.0655000000000001,0.06550000000000011,True,3.8576841423282975,1.2264704995044218
market,2026-05-06,6h_prior,11,1,1.0194999999999999,0.01949999999999985,True,4.787001426518239,1.2905974497783657
market,2026-05-06,event_day_open,11,1,1.0349999999999997,0.0349999999999997,True,4.138796324792934,1.2671483581880558
market,2026-05-07,12h_prior,11,1,1.0510000000000002,0.051000000000000156,True,1.377767544890729,0.7684869921356219
market,2026-05-07,24h_prior,11,1,1.0715,0.0714999999999999,True,1.289839458573812,0.6996924734493514
market,2026-05-07,6h_prior,11,1,1.0529999999999997,0.052999999999999714,True,1.8842246969001482,0.9478616244998012
market,2026-05-07,event_day_open,11,1,1.065,0.06499999999999995,True,3.019486359562098,1.173775926293284
market,2026-05-08,12h_prior,11,1,1.0545,0.05449999999999999,True,3.510834454087242,1.2129069999849367
market,2026-05-08,24h_prior,11,1,1.094,0.09400000000000008,True,3.190933493211607,1.1800789748971454
market,2026-05-08,6h_prior,11,1,1.055,0.05499999999999994,True,2.293151060760687,1.1121304552907618
market,2026-05-08,event_day_open,11,1,1.041,0.040999999999999925,True,2.080402618159386,1.0456725733864487
market,2026-05-09,12h_prior,11,1,1.0504999999999998,0.05049999999999977,True,1.0990883658015957,0.5987534323878773
market,2026-05-09,24h_prior,11,1,1.051,0.050999999999999934,True,1.1736721885472134,0.6463166337890333
market,2026-05-09,6h_prior,11,1,0.9994999999999998,0.000500000000000167,True,0.6438568913488307,0.3172196403354252
market,2026-05-09,event_day_open,11,1,0.9974999999999996,0.002500000000000391,True,0.3685605511727132,0.1767757740215199
market,2026-05-10,12h_prior,11,1,1.0695,0.0694999999999999,True,1.2066255327286879,0.6812444416468265
market,2026-05-10,24h_prior,11,1,1.0465,0.046499999999999986,True,1.6548891753380177,0.8500329517384297
market,2026-05-10,6h_prior,11,1,1.0444999999999998,0.04449999999999976,True,1.5132142720734247,0.8769086333139395
market,2026-05-10,event_day_open,11,1,1.0579999999999998,0.05799999999999983,True,1.4628774018735176,0.8779932175771242
market,2026-05-11,12h_prior,11,1,1.0484999999999998,0.048499999999999766,True,0.9889691112182822,0.5172391287687818
market,2026-05-11,24h_prior,11,1,1.0675,0.0674999999999999,True,1.0461487191323686,0.557259898315682
market,2026-05-11,6h_prior,11,1,1.0179999999999998,0.017999999999999794,True,1.1730225582848348,0.6221239689517949
market,2026-05-11,event_day_open,11,1,1.072,0.07200000000000006,True,1.0637783359924773,0.562446048674538
market,2026-05-12,12h_prior,11,1,1.0469999999999997,0.04699999999999971,True,1.6806846523067898,0.8760040284288854
market,2026-05-12,24h_prior,11,1,1.083,0.08299999999999996,True,1.6403827162835218,0.8437337207527736
market,2026-05-12,6h_prior,11,1,1.048,0.04800000000000004,True,1.7616820139907772,0.9411752119631723
market,2026-05-12,event_day_open,11,1,1.0485,0.04849999999999999,True,1.944480556245719,1.0242217633156252
market,2026-05-13,12h_prior,11,1,1.066,0.06600000000000006,True,1.71939517667916,0.914202503440823
market,2026-05-13,24h_prior,11,1,1.0485000000000002,0.04850000000000021,True,2.4442563438251246,1.1246536312633189
market,2026-05-13,6h_prior,11,1,1.047,0.04699999999999993,True,0.5175338425011091,0.22998944544334152
market,2026-05-13,event_day_open,11,1,1.0515,0.0515000000000001,True,0.3259712177471246,0.11996810027746067
market,2026-05-14,12h_prior,11,1,1.0959999999999999,0.09599999999999986,True,1.127304678032545,0.6112014824977358
market,2026-05-14,24h_prior,11,1,1.131,0.131,True,1.4701758451005928,0.782277211390904
market,2026-05-14,6h_prior,11,1,1.0674999999999997,0.06749999999999967,True,1.2527629684953676,0.7023391780791866
market,2026-05-14,event_day_open,11,1,1.022,0.02200000000000002,True,1.0296194171811581,0.6070255743505883
market,2026-05-15,12h_prior,11,1,1.0350000000000001,0.03500000000000014,True,1.7491998548092593,0.9826581717192933
market,2026-05-15,24h_prior,11,1,1.05,0.050000000000000044,True,1.9131203262323224,1.051032199546485
market,2026-05-15,6h_prior,11,1,1.029,0.028999999999999915,True,1.3566129098478272,0.7917779912187004
market,2026-05-15,event_day_open,11,1,1.0234999999999999,0.023499999999999854,True,1.450344481759353,0.84695441205916
market,2026-05-16,12h_prior,11,1,1.0030000000000001,0.0030000000000001137,True,3.197178721257628,1.1815684551529857
market,2026-05-16,24h_prior,11,1,1.0665,0.0665,True,2.7236422958620463,1.1125881351450615
market,2026-05-16,6h_prior,11,1,1.04,0.040000000000000036,True,2.6429108989312486,1.1441905510355028
market,2026-05-16,event_day_open,11,1,1.0374999999999999,0.03749999999999987,True,2.344411607940306,1.1383671360139354
market,2026-05-21,12h_prior,11,1,1.0855000000000001,0.08550000000000013,True,3.3654550563419816,1.1118031095800107
market,2026-05-21,6h_prior,11,1,1.0805,0.08050000000000002,True,2.622080551158578,1.0636903707792917
market,2026-05-21,event_day_open,11,1,1.0105,0.010499999999999954,True,1.8715548052243867,0.9432590653164042
