event_date,decision_rule,market_slug,target_Y_event,contract_event_type_v2,model,probability,brier,log_score,book_model,book_raw_probability,book_probability_sum,book_abs_probability_error,book_n_contracts,book_n_winners,book_complete_for_scoring,book_normalised_probability,categorical_log_component,multiclass_brier_component
2026-05-06,event_day_open,highest-temperature-in-hong-kong-on-may-6-2026-31corhigher,0,upper_tail,ecmwf_bias_adaptive_sigma,8.588242204954355e-06,7.375790417095924e-11,8.588279084117591e-06,ecmwf_bias_adaptive_sigma,8.588242204954355e-06,0.9999999999999996,4.440892098500626e-16,11,1,True,8.588242204954358e-06,0.0,7.37579041709593e-11
2026-05-07,12h_prior,highest-temperature-in-hong-kong-on-may-7-2026-31c,0,interior_bin,ecmwf_bias_adaptive_sigma,9.608197780597294e-05,9.231746459107476e-09,9.608659397489195e-05,ecmwf_bias_adaptive_sigma,9.608197780597294e-05,0.9999999999999999,1.1102230246251565e-16,11,1,True,9.608197780597295e-05,0.0,9.23174645910748e-09
2026-05-07,12h_prior,highest-temperature-in-hong-kong-on-may-7-2026-28c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.1593441053426221,0.025390543907440652,0.173572864858495,ecmwf_bias_adaptive_sigma,0.1593441053426221,0.9999999999999999,1.1102230246251565e-16,11,1,True,0.15934410534262214,0.0,0.025390543907440662
2026-05-07,12h_prior,highest-temperature-in-hong-kong-on-may-7-2026-23c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.0015308675379441,2.3435554187310307e-06,0.001532040512919153,ecmwf_bias_adaptive_sigma,0.0015308675379441,0.9999999999999999,1.1102230246251565e-16,11,1,True,0.0015308675379441003,0.0,2.3435554187310315e-06
2026-05-07,12h_prior,highest-temperature-in-hong-kong-on-may-7-2026-27c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.3420891901312191,0.11702501400463336,0.41868590415607004,ecmwf_bias_adaptive_sigma,0.3420891901312191,0.9999999999999999,1.1102230246251565e-16,11,1,True,0.34208919013121913,0.0,0.1170250140046334
2026-05-07,12h_prior,highest-temperature-in-hong-kong-on-may-7-2026-29c,1,interior_bin,ecmwf_bias_adaptive_sigma,0.031780459116342,0.9374490793489615,3.448903671271123,ecmwf_bias_adaptive_sigma,0.031780459116342,0.9999999999999999,1.1102230246251565e-16,11,1,True,0.03178045911634201,3.4489036712711227,0.9374490793489615
2026-05-07,12h_prior,highest-temperature-in-hong-kong-on-may-7-2026-24c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.021267843202402,0.00045232115448195695,0.02149726244601328,ecmwf_bias_adaptive_sigma,0.021267843202402,0.9999999999999999,1.1102230246251565e-16,11,1,True,0.021267843202402003,0.0,0.00045232115448195706
2026-05-07,12h_prior,highest-temperature-in-hong-kong-on-may-7-2026-25c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.1253268716232724,0.015706824750876203,0.13390502998772358,ecmwf_bias_adaptive_sigma,0.1253268716232724,0.9999999999999999,1.1102230246251565e-16,11,1,True,0.12532687162327244,0.0,0.01570682475087621
2026-05-07,12h_prior,highest-temperature-in-hong-kong-on-may-7-2026-26c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.315823152943333,0.09974426393506793,0.3795388464489853,ecmwf_bias_adaptive_sigma,0.315823152943333,0.9999999999999999,1.1102230246251565e-16,11,1,True,0.3158231529433331,0.0,0.09974426393506795
2026-05-07,12h_prior,highest-temperature-in-hong-kong-on-may-7-2026-30c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.0026930892904514,7.252729926344025e-06,0.002696722179343277,ecmwf_bias_adaptive_sigma,0.0026930892904514,0.9999999999999999,1.1102230246251565e-16,11,1,True,0.0026930892904514004,0.0,7.252729926344027e-06
2026-05-07,12h_prior,highest-temperature-in-hong-kong-on-may-7-2026-22corbelow,0,lower_tail_endpoint,ecmwf_bias_adaptive_sigma,4.68994373031828e-05,2.1995572193551745e-09,4.690053711617969e-05,ecmwf_bias_adaptive_sigma,4.68994373031828e-05,0.9999999999999999,1.1102230246251565e-16,11,1,True,4.689943730318281e-05,0.0,2.199557219355175e-09
2026-05-07,12h_prior,highest-temperature-in-hong-kong-on-may-7-2026-32corhigher,0,upper_tail,ecmwf_bias_adaptive_sigma,1.439397304459078e-06,2.0718646000840597e-12,1.4393983403923722e-06,ecmwf_bias_adaptive_sigma,1.439397304459078e-06,0.9999999999999999,1.1102230246251565e-16,11,1,True,1.4393973044590782e-06,0.0,2.07186460008406e-12
2026-05-07,24h_prior,highest-temperature-in-hong-kong-on-may-7-2026-31c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.0002014843433859,4.0595940629647264e-08,0.00020150464408305835,ecmwf_bias_adaptive_sigma,0.0002014843433859,0.9999999999999996,4.440892098500626e-16,11,1,True,0.00020148434338590007,0.0,4.05959406296473e-08
2026-05-07,24h_prior,highest-temperature-in-hong-kong-on-may-7-2026-28c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.3028207978757701,0.091700435626118,0.3607127963546053,ecmwf_bias_adaptive_sigma,0.3028207978757701,0.9999999999999996,4.440892098500626e-16,11,1,True,0.3028207978757702,0.0,0.09170043562611807
2026-05-07,24h_prior,highest-temperature-in-hong-kong-on-may-7-2026-23c,0,interior_bin,ecmwf_bias_adaptive_sigma,2.504249447032869e-05,6.271265292964431e-10,2.5042808038828375e-05,ecmwf_bias_adaptive_sigma,2.504249447032869e-05,0.9999999999999996,4.440892098500626e-16,11,1,True,2.50424944703287e-05,0.0,6.271265292964435e-10
2026-05-07,24h_prior,highest-temperature-in-hong-kong-on-may-7-2026-27c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.3999063519423272,0.15992509032382046,0.5106695558491002,ecmwf_bias_adaptive_sigma,0.3999063519423272,0.9999999999999996,4.440892098500626e-16,11,1,True,0.3999063519423274,0.0,0.1599250903238206
2026-05-07,24h_prior,highest-temperature-in-hong-kong-on-may-7-2026-29c,1,interior_bin,ecmwf_bias_adaptive_sigma,0.0786694906537897,0.8488499074521473,2.542499865127565,ecmwf_bias_adaptive_sigma,0.0786694906537897,0.9999999999999996,4.440892098500626e-16,11,1,True,0.07866949065378974,2.5424998651275645,0.8488499074521473
2026-05-07,24h_prior,highest-temperature-in-hong-kong-on-may-7-2026-24c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.0014651994551511,2.14680944337508e-06,0.0014662739095276914,ecmwf_bias_adaptive_sigma,0.0014651994551511,0.9999999999999996,4.440892098500626e-16,11,1,True,0.0014651994551511005,0.0,2.146809443375082e-06
2026-05-07,24h_prior,highest-temperature-in-hong-kong-on-may-7-2026-25c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.0281913838120438,0.0007947541212379653,0.028596390834413506,ecmwf_bias_adaptive_sigma,0.0281913838120438,0.9999999999999996,4.440892098500626e-16,11,1,True,0.028191383812043815,0.0,0.000794754121237966
2026-05-07,24h_prior,highest-temperature-in-hong-kong-on-may-7-2026-26c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.1818065727075841,0.03305362987967807,0.20065650664986015,ecmwf_bias_adaptive_sigma,0.1818065727075841,0.9999999999999996,4.440892098500626e-16,11,1,True,0.18180657270758419,0.0,0.033053629879678095
2026-05-07,24h_prior,highest-temperature-in-hong-kong-on-may-7-2026-30c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.006911617913289,4.777046217929739e-05,0.006935613775116365,ecmwf_bias_adaptive_sigma,0.006911617913289,0.9999999999999996,4.440892098500626e-16,11,1,True,0.0069116179132890036,0.0,4.777046217929744e-05
2026-05-07,24h_prior,highest-temperature-in-hong-kong-on-may-7-2026-22corbelow,0,lower_tail_endpoint,ecmwf_bias_adaptive_sigma,1.3871910498064466e-07,1.9242990086631114e-14,1.000000500029089e-06,ecmwf_bias_adaptive_sigma,1.3871910498064466e-07,0.9999999999999996,4.440892098500626e-16,11,1,True,1e-06,0.0,1e-12
2026-05-07,24h_prior,highest-temperature-in-hong-kong-on-may-7-2026-32corhigher,0,upper_tail,ecmwf_bias_adaptive_sigma,1.920083083417623e-06,3.6867190472265265e-12,1.9200849267795064e-06,ecmwf_bias_adaptive_sigma,1.920083083417623e-06,0.9999999999999996,4.440892098500626e-16,11,1,True,1.920083083417624e-06,0.0,3.68671904722653e-12
2026-05-07,6h_prior,highest-temperature-in-hong-kong-on-may-7-2026-31c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.0010180223949164,1.036369596551323e-06,0.0010185409316659365,ecmwf_bias_adaptive_sigma,0.0010180223949164,0.9999999999999998,2.220446049250313e-16,11,1,True,0.0010180223949164003,0.0,1.0363695965513233e-06
2026-05-07,6h_prior,highest-temperature-in-hong-kong-on-may-7-2026-28c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.3159587535291949,0.09982993393172253,0.3797370613197683,ecmwf_bias_adaptive_sigma,0.3159587535291949,0.9999999999999998,2.220446049250313e-16,11,1,True,0.31595875352919495,0.0,0.09982993393172256
2026-05-07,6h_prior,highest-temperature-in-hong-kong-on-may-7-2026-23c,0,interior_bin,ecmwf_bias_adaptive_sigma,6.973993195680261e-05,4.863658109339459e-09,6.974236389892693e-05,ecmwf_bias_adaptive_sigma,6.973993195680261e-05,0.9999999999999998,2.220446049250313e-16,11,1,True,6.973993195680263e-05,0.0,4.8636581093394605e-09
2026-05-07,6h_prior,highest-temperature-in-hong-kong-on-may-7-2026-27c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.3547191321937562,0.1258256627442915,0.4380696030057582,ecmwf_bias_adaptive_sigma,0.3547191321937562,0.9999999999999998,2.220446049250313e-16,11,1,True,0.3547191321937563,0.0,0.12582566274429155
2026-05-07,6h_prior,highest-temperature-in-hong-kong-on-may-7-2026-29c,1,interior_bin,ecmwf_bias_adaptive_sigma,0.1151715131204198,0.7829214511936073,2.1613328432403667,ecmwf_bias_adaptive_sigma,0.1151715131204198,0.9999999999999998,2.220446049250313e-16,11,1,True,0.11517151312041983,2.1613328432403667,0.7829214511936073
2026-05-07,6h_prior,highest-temperature-in-hong-kong-on-may-7-2026-24c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.0023103935242769,5.337918237020635e-06,0.002313066601429153,ecmwf_bias_adaptive_sigma,0.0023103935242769,0.9999999999999998,2.220446049250313e-16,11,1,True,0.0023103935242769005,0.0,5.337918237020637e-06
2026-05-07,6h_prior,highest-temperature-in-hong-kong-on-may-7-2026-25c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.0305559624035808,0.0009336668384090434,0.031032528919132052,ecmwf_bias_adaptive_sigma,0.0305559624035808,0.9999999999999998,2.220446049250313e-16,11,1,True,0.030555962403580807,0.0,0.0009336668384090438
2026-05-07,6h_prior,highest-temperature-in-hong-kong-on-may-7-2026-26c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.1631033303006087,0.026602696355149457,0.17805466928042762,ecmwf_bias_adaptive_sigma,0.1631033303006087,0.9999999999999998,2.220446049250313e-16,11,1,True,0.16310333030060872,0.0,0.026602696355149467
2026-05-07,6h_prior,highest-temperature-in-hong-kong-on-may-7-2026-30c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.0170679170824982,0.00029131379353503393,0.017215252862292592,ecmwf_bias_adaptive_sigma,0.0170679170824982,0.9999999999999998,2.220446049250313e-16,11,1,True,0.017067917082498205,0.0,0.00029131379353503404
2026-05-07,6h_prior,highest-temperature-in-hong-kong-on-may-7-2026-22corbelow,0,lower_tail_endpoint,ecmwf_bias_adaptive_sigma,8.35683638733542e-07,6.983671440469332e-13,1.000000500029089e-06,ecmwf_bias_adaptive_sigma,8.35683638733542e-07,0.9999999999999998,2.220446049250313e-16,11,1,True,1e-06,0.0,1e-12
2026-05-07,6h_prior,highest-temperature-in-hong-kong-on-may-7-2026-32corhigher,0,upper_tail,ecmwf_bias_adaptive_sigma,2.439983515234445e-05,5.95351955461584e-10,2.4400132833164434e-05,ecmwf_bias_adaptive_sigma,2.439983515234445e-05,0.9999999999999998,2.220446049250313e-16,11,1,True,2.4399835152344458e-05,0.0,5.953519554615843e-10
2026-05-07,event_day_open,highest-temperature-in-hong-kong-on-may-7-2026-31c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.0014372970014282,2.065822670314495e-06,0.0014383309035651184,ecmwf_bias_adaptive_sigma,0.0014372970014282,0.9999999999999997,3.3306690738754696e-16,11,1,True,0.0014372970014282004,0.0,2.065822670314496e-06
2026-05-07,event_day_open,highest-temperature-in-hong-kong-on-may-7-2026-28c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.4260462071389995,0.18151537061752726,0.5552063861450484,ecmwf_bias_adaptive_sigma,0.4260462071389995,0.9999999999999997,3.3306690738754696e-16,11,1,True,0.42604620713899966,0.0,0.1815153706175274
2026-05-07,event_day_open,highest-temperature-in-hong-kong-on-may-7-2026-23c,0,interior_bin,ecmwf_bias_adaptive_sigma,3.336083850280503e-07,1.1129455456102385e-13,1.000000500029089e-06,ecmwf_bias_adaptive_sigma,3.336083850280503e-07,0.9999999999999997,3.3306690738754696e-16,11,1,True,1e-06,0.0,1e-12
2026-05-07,event_day_open,highest-temperature-in-hong-kong-on-may-7-2026-27c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.275038906241766,0.07564639994666696,0.3216372893491607,ecmwf_bias_adaptive_sigma,0.275038906241766,0.9999999999999997,3.3306690738754696e-16,11,1,True,0.27503890624176613,0.0,0.07564639994666703
2026-05-07,event_day_open,highest-temperature-in-hong-kong-on-may-7-2026-29c,1,interior_bin,ecmwf_bias_adaptive_sigma,0.2072816354720997,0.6284024054597891,1.5736768526006886,ecmwf_bias_adaptive_sigma,0.2072816354720997,0.9999999999999997,3.3306690738754696e-16,11,1,True,0.20728163547209977,1.5736768526006883,0.6284024054597889
2026-05-07,event_day_open,highest-temperature-in-hong-kong-on-may-7-2026-24c,0,interior_bin,ecmwf_bias_adaptive_sigma,6.242778099485591e-05,3.897227839941692e-09,6.242972968987811e-05,ecmwf_bias_adaptive_sigma,6.242778099485591e-05,0.9999999999999997,3.3306690738754696e-16,11,1,True,6.242778099485594e-05,0.0,3.897227839941696e-09
2026-05-07,event_day_open,highest-temperature-in-hong-kong-on-may-7-2026-25c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.0034064525510688,1.1603918982683134e-05,0.0034122677203812972,ecmwf_bias_adaptive_sigma,0.0034064525510688,0.9999999999999997,3.3306690738754696e-16,11,1,True,0.003406452551068801,0.0,1.1603918982683144e-05
2026-05-07,event_day_open,highest-temperature-in-hong-kong-on-may-7-2026-26c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.0553819588018213,0.003067161360726632,0.05697462240314616,ecmwf_bias_adaptive_sigma,0.0553819588018213,0.9999999999999997,3.3306690738754696e-16,11,1,True,0.05538195880182132,0.0,0.003067161360726634
2026-05-07,event_day_open,highest-temperature-in-hong-kong-on-may-7-2026-30c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.0313251669029803,0.0009812660814995727,0.03182629296675354,ecmwf_bias_adaptive_sigma,0.0313251669029803,0.9999999999999997,3.3306690738754696e-16,11,1,True,0.03132516690298032,0.0,0.0009812660814995735
2026-05-07,event_day_open,highest-temperature-in-hong-kong-on-may-7-2026-22corbelow,0,lower_tail_endpoint,ecmwf_bias_adaptive_sigma,5.11858888607719e-10,2.619995218467293e-19,1.000000500029089e-06,ecmwf_bias_adaptive_sigma,5.11858888607719e-10,0.9999999999999997,3.3306690738754696e-16,11,1,True,1e-06,0.0,1e-12
2026-05-07,event_day_open,highest-temperature-in-hong-kong-on-may-7-2026-32corhigher,0,upper_tail,ecmwf_bias_adaptive_sigma,1.961398859706697e-05,3.8470854868587316e-10,1.961418095385658e-05,ecmwf_bias_adaptive_sigma,1.961398859706697e-05,0.9999999999999997,3.3306690738754696e-16,11,1,True,1.9613988597066978e-05,0.0,3.847085486858734e-10
2026-05-08,12h_prior,highest-temperature-in-hong-kong-on-may-8-2026-26c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.0010554019727744,1.1138733241360954e-06,0.0010559593016083045,ecmwf_bias_adaptive_sigma,0.0010554019727744,0.9999999999999998,2.220446049250313e-16,11,1,True,0.0010554019727744002,0.0,1.1138733241360958e-06
2026-05-08,12h_prior,highest-temperature-in-hong-kong-on-may-8-2026-28c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.1095890596067215,0.012009761985485557,0.11607219204184145,ecmwf_bias_adaptive_sigma,0.1095890596067215,0.9999999999999998,2.220446049250313e-16,11,1,True,0.10958905960672152,0.0,0.012009761985485564
2026-05-08,12h_prior,highest-temperature-in-hong-kong-on-may-8-2026-25c,0,interior_bin,ecmwf_bias_adaptive_sigma,2.758651240608589e-05,7.610156667311308e-10,2.7586892920917327e-05,ecmwf_bias_adaptive_sigma,2.758651240608589e-05,0.9999999999999998,2.220446049250313e-16,11,1,True,2.7586512406085898e-05,0.0,7.610156667311312e-10
2026-05-08,12h_prior,highest-temperature-in-hong-kong-on-may-8-2026-30c,1,interior_bin,ecmwf_bias_adaptive_sigma,0.354346568470589,0.41686835364570385,1.0374798377840817,ecmwf_bias_adaptive_sigma,0.354346568470589,0.9999999999999998,2.220446049250313e-16,11,1,True,0.35434656847058904,1.0374798377840815,0.4168683536457037
2026-05-08,12h_prior,highest-temperature-in-hong-kong-on-may-8-2026-24c,0,interior_bin,ecmwf_bias_adaptive_sigma,2.948820954085108e-07,8.695545019251406e-14,1.000000500029089e-06,ecmwf_bias_adaptive_sigma,2.948820954085108e-07,0.9999999999999998,2.220446049250313e-16,11,1,True,1e-06,0.0,1e-12
2026-05-08,12h_prior,highest-temperature-in-hong-kong-on-may-8-2026-29c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.3030359224342881,0.09183077028559988,0.3610214081929427,ecmwf_bias_adaptive_sigma,0.3030359224342881,0.9999999999999998,2.220446049250313e-16,11,1,True,0.3030359224342882,0.0,0.09183077028559992
2026-05-08,12h_prior,highest-temperature-in-hong-kong-on-may-8-2026-23c,0,interior_bin,ecmwf_bias_adaptive_sigma,1.279518602181895e-09,1.6371678533295103e-18,1.000000500029089e-06,ecmwf_bias_adaptive_sigma,1.279518602181895e-09,0.9999999999999998,2.220446049250313e-16,11,1,True,1e-06,0.0,1e-12
2026-05-08,12h_prior,highest-temperature-in-hong-kong-on-may-8-2026-27c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.0166609051679879,0.000277585761016686,0.016801259182347254,ecmwf_bias_adaptive_sigma,0.0166609051679879,0.9999999999999998,2.220446049250313e-16,11,1,True,0.016660905167987905,0.0,0.0002775857610166861
2026-05-08,12h_prior,highest-temperature-in-hong-kong-on-may-8-2026-22c,0,interior_bin,ecmwf_bias_adaptive_sigma,2.240652108298491e-12,5.020521870422472e-24,1.000000500029089e-06,ecmwf_bias_adaptive_sigma,2.240652108298491e-12,0.9999999999999998,2.220446049250313e-16,11,1,True,1e-06,0.0,1e-12
2026-05-08,12h_prior,highest-temperature-in-hong-kong-on-may-8-2026-21corbelow,0,lower_tail_endpoint,ecmwf_bias_adaptive_sigma,1.5543122344752197e-15,2.4158865222393504e-30,1.000000500029089e-06,ecmwf_bias_adaptive_sigma,1.5543122344752197e-15,0.9999999999999998,2.220446049250313e-16,11,1,True,1e-06,0.0,1e-12
2026-05-08,12h_prior,highest-temperature-in-hong-kong-on-may-8-2026-31corhigher,0,upper_tail,ecmwf_bias_adaptive_sigma,0.2152842596713766,0.04634731246225271,0.24243374100997175,ecmwf_bias_adaptive_sigma,0.2152842596713766,0.9999999999999998,2.220446049250313e-16,11,1,True,0.21528425967137665,0.0,0.04634731246225273
2026-05-08,24h_prior,highest-temperature-in-hong-kong-on-may-8-2026-26c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.0033118266737508,1.0968195916967287e-05,0.003317322910119169,ecmwf_bias_adaptive_sigma,0.0033118266737508,0.9999999999999998,2.220446049250313e-16,11,1,True,0.0033118266737508007,0.0,1.0968195916967293e-05
2026-05-08,24h_prior,highest-temperature-in-hong-kong-on-may-8-2026-28c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.2198216054608534,0.048321538227387086,0.24823267450123737,ecmwf_bias_adaptive_sigma,0.2198216054608534,0.9999999999999998,2.220446049250313e-16,11,1,True,0.21982160546085344,0.0,0.04832153822738711
2026-05-08,24h_prior,highest-temperature-in-hong-kong-on-may-8-2026-25c,0,interior_bin,ecmwf_bias_adaptive_sigma,8.749921986073161e-05,7.65611347623665e-09,8.75030481407857e-05,ecmwf_bias_adaptive_sigma,8.749921986073161e-05,0.9999999999999998,2.220446049250313e-16,11,1,True,8.749921986073163e-05,0.0,7.656113476236652e-09
2026-05-08,24h_prior,highest-temperature-in-hong-kong-on-may-8-2026-30c,1,interior_bin,ecmwf_bias_adaptive_sigma,0.2644811113282764,0.5409880355928874,1.3299854429813318,ecmwf_bias_adaptive_sigma,0.2644811113282764,0.9999999999999998,2.220446049250313e-16,11,1,True,0.26448111132827645,1.3299854429813316,0.5409880355928872
2026-05-08,24h_prior,highest-temperature-in-hong-kong-on-may-8-2026-24c,0,interior_bin,ecmwf_bias_adaptive_sigma,8.143741727084652e-07,6.632052931745972e-13,1.000000500029089e-06,ecmwf_bias_adaptive_sigma,8.143741727084652e-07,0.9999999999999998,2.220446049250313e-16,11,1,True,1e-06,0.0,1e-12
2026-05-08,24h_prior,highest-temperature-in-hong-kong-on-may-8-2026-29c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.3965627242628753,0.1572619942747933,0.5051131780016309,ecmwf_bias_adaptive_sigma,0.3965627242628753,0.9999999999999998,2.220446049250313e-16,11,1,True,0.3965627242628754,0.0,0.15726199427479337
2026-05-08,24h_prior,highest-temperature-in-hong-kong-on-may-8-2026-23c,0,interior_bin,ecmwf_bias_adaptive_sigma,2.6398460639676102e-09,6.968787241445284e-18,1.000000500029089e-06,ecmwf_bias_adaptive_sigma,2.6398460639676102e-09,0.9999999999999998,2.220446049250313e-16,11,1,True,1e-06,0.0,1e-12
2026-05-08,24h_prior,highest-temperature-in-hong-kong-on-may-8-2026-27c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.044790917586191,0.002006226298212954,0.04582502799933785,ecmwf_bias_adaptive_sigma,0.044790917586191,0.9999999999999998,2.220446049250313e-16,11,1,True,0.044790917586191005,0.0,0.0020062262982129546
2026-05-08,24h_prior,highest-temperature-in-hong-kong-on-may-8-2026-22c,0,interior_bin,ecmwf_bias_adaptive_sigma,2.9551916469472417e-12,8.73315767018675e-24,1.000000500029089e-06,ecmwf_bias_adaptive_sigma,2.9551916469472417e-12,0.9999999999999998,2.220446049250313e-16,11,1,True,1e-06,0.0,1e-12
2026-05-08,24h_prior,highest-temperature-in-hong-kong-on-may-8-2026-21corbelow,0,lower_tail_endpoint,ecmwf_bias_adaptive_sigma,1.1102230246251563e-15,1.2325951644078306e-30,1.000000500029089e-06,ecmwf_bias_adaptive_sigma,1.1102230246251563e-15,0.9999999999999998,2.220446049250313e-16,11,1,True,1e-06,0.0,1e-12
2026-05-08,24h_prior,highest-temperature-in-hong-kong-on-may-8-2026-31corhigher,0,upper_tail,ecmwf_bias_adaptive_sigma,0.070943498451217,0.005032979972497829,0.0735857222666326,ecmwf_bias_adaptive_sigma,0.070943498451217,0.9999999999999998,2.220446049250313e-16,11,1,True,0.07094349845121702,0.0,0.005032979972497831
2026-05-08,6h_prior,highest-temperature-in-hong-kong-on-may-8-2026-26c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.0078560371523132,6.17173197385253e-05,0.007887058388315838,ecmwf_bias_adaptive_sigma,0.0078560371523132,0.9999999999999998,2.220446049250313e-16,11,1,True,0.007856037152313202,0.0,6.171731973852532e-05
2026-05-08,6h_prior,highest-temperature-in-hong-kong-on-may-8-2026-28c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.2537454341424863,0.06438674534815884,0.2926884958920141,ecmwf_bias_adaptive_sigma,0.2537454341424863,0.9999999999999998,2.220446049250313e-16,11,1,True,0.25374543414248635,0.0,0.06438674534815887
2026-05-08,6h_prior,highest-temperature-in-hong-kong-on-may-8-2026-25c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.000353975174512,1.2529842417080085e-07,0.0003540378385121554,ecmwf_bias_adaptive_sigma,0.000353975174512,0.9999999999999998,2.220446049250313e-16,11,1,True,0.00035397517451200004,0.0,1.2529842417080088e-07
2026-05-08,6h_prior,highest-temperature-in-hong-kong-on-may-8-2026-30c,1,interior_bin,ecmwf_bias_adaptive_sigma,0.2288704470192563,0.5946407874802816,1.474599169055863,ecmwf_bias_adaptive_sigma,0.2288704470192563,0.9999999999999998,2.220446049250313e-16,11,1,True,0.22887044701925635,1.4745991690558629,0.5946407874802815
2026-05-08,6h_prior,highest-temperature-in-hong-kong-on-may-8-2026-24c,0,interior_bin,ecmwf_bias_adaptive_sigma,6.340805841831276e-06,4.020581872380164e-11,6.340825944825618e-06,ecmwf_bias_adaptive_sigma,6.340805841831276e-06,0.9999999999999998,2.220446049250313e-16,11,1,True,6.340805841831278e-06,0.0,4.020581872380166e-11
2026-05-08,6h_prior,highest-temperature-in-hong-kong-on-may-8-2026-29c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.3761585109617691,0.14149522536897538,0.47185896685945894,ecmwf_bias_adaptive_sigma,0.3761585109617691,0.9999999999999998,2.220446049250313e-16,11,1,True,0.3761585109617692,0.0,0.14149522536897546
2026-05-08,6h_prior,highest-temperature-in-hong-kong-on-may-8-2026-23c,0,interior_bin,ecmwf_bias_adaptive_sigma,4.473667836180084e-08,2.0013703908472196e-15,1.000000500029089e-06,ecmwf_bias_adaptive_sigma,4.473667836180084e-08,0.9999999999999998,2.220446049250313e-16,11,1,True,1e-06,0.0,1e-12
2026-05-08,6h_prior,highest-temperature-in-hong-kong-on-may-8-2026-27c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.0700624211566472,0.004908742858331405,0.07263781461072796,ecmwf_bias_adaptive_sigma,0.0700624211566472,0.9999999999999998,2.220446049250313e-16,11,1,True,0.07006242115664721,0.0,0.004908742858331407
2026-05-08,6h_prior,highest-temperature-in-hong-kong-on-may-8-2026-22c,0,interior_bin,ecmwf_bias_adaptive_sigma,1.2339329558130882e-10,1.5225905394416248e-20,1.000000500029089e-06,ecmwf_bias_adaptive_sigma,1.2339329558130882e-10,0.9999999999999998,2.220446049250313e-16,11,1,True,1e-06,0.0,1e-12
2026-05-08,6h_prior,highest-temperature-in-hong-kong-on-may-8-2026-21corbelow,0,lower_tail_endpoint,ecmwf_bias_adaptive_sigma,1.3233858453531866e-13,1.7513500956811683e-26,1.000000500029089e-06,ecmwf_bias_adaptive_sigma,1.3233858453531866e-13,0.9999999999999998,2.220446049250313e-16,11,1,True,1e-06,0.0,1e-12
2026-05-08,6h_prior,highest-temperature-in-hong-kong-on-may-8-2026-31corhigher,0,upper_tail,ecmwf_bias_adaptive_sigma,0.0629467887269699,0.003962298211037786,0.06501520937746047,ecmwf_bias_adaptive_sigma,0.0629467887269699,0.9999999999999998,2.220446049250313e-16,11,1,True,0.06294678872696992,0.0,0.0039622982110377875
2026-05-08,event_day_open,highest-temperature-in-hong-kong-on-may-8-2026-26c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.0001142668850279,1.3056921013979316e-08,0.000114273413985788,ecmwf_bias_adaptive_sigma,0.0001142668850279,0.9999999999999997,3.3306690738754696e-16,11,1,True,0.00011426688502790004,0.0,1.3056921013979326e-08
2026-05-08,event_day_open,highest-temperature-in-hong-kong-on-may-8-2026-28c,0,interior_bin,ecmwf_bias_adaptive_sigma,0.0519115676773397,0.0026948108587190197,0.053307498036926665,ecmwf_bias_adaptive_sigma,0.0519115676773397,0.9999999999999997,3.3306690738754696e-16,11,1,True,0.05191156767733971,0.0,0.002694810858719021
