event_date,date_group_id,decision_rule,market_slug,contract_event_type_v2,target_Y_event,model,p_market_raw,p_model_raw,q_market,q_model,normalised_edge,absolute_normalised_edge,market_probability_sum_raw,model_probability_sum_raw,book_n_contracts,allocation_weight,position_indicator,gross_pnl_component,net_pnl_component,strategy,threshold
2026-05-24,40,event_day_open,highest-temperature-in-hong-kong-on-may-24-2026-25c,interior_bin,0,catboost_platt,0.0005,0.0433015546001217,0.0004945598417408506,0.031051573146336397,0.030557013304595548,0.030557013304595548,1.0110000000000001,1.3945043749009094,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-24,40,event_day_open,highest-temperature-in-hong-kong-on-may-24-2026-30c,interior_bin,0,catboost_platt,0.225,0.132932466417794,0.22255192878338276,0.09532595867778464,-0.1272259701055981,0.1272259701055981,1.0110000000000001,1.3945043749009094,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-24,40,event_day_open,highest-temperature-in-hong-kong-on-may-24-2026-29c,interior_bin,0,catboost_platt,0.02,0.1310344125657035,0.019782393669634024,0.09396486301809884,0.07418246934846481,0.07418246934846481,1.0110000000000001,1.3945043749009094,11,1.0,1,-0.02,-0.02,proportional_positive_edge,0.05
2026-05-24,40,event_day_open,highest-temperature-in-hong-kong-on-may-24-2026-23c,interior_bin,0,catboost_platt,0.0005,0.0196882960526215,0.0004945598417408506,0.014118489986107435,0.013623930144366584,0.013623930144366584,1.0110000000000001,1.3945043749009094,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-24,40,event_day_open,highest-temperature-in-hong-kong-on-may-24-2026-27c,interior_bin,0,catboost_platt,0.0005,0.0489607422958165,0.0004945598417408506,0.03510978034708249,0.03461522050534164,0.03461522050534164,1.0110000000000001,1.3945043749009094,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-24,40,event_day_open,highest-temperature-in-hong-kong-on-may-24-2026-26c,interior_bin,0,catboost_platt,0.0005,0.0355817425935294,0.0004945598417408506,0.025515690903485166,0.025021131061744317,0.025021131061744317,1.0110000000000001,1.3945043749009094,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-24,40,event_day_open,highest-temperature-in-hong-kong-on-may-24-2026-31c,interior_bin,1,catboost_platt,0.4,0.446753209034914,0.3956478733926805,0.3203670186166747,-0.07528085477600577,0.07528085477600577,1.0110000000000001,1.3945043749009094,11,0.0,0,0.0,0.0,proportional_positive_edge,0.05
2026-05-24,40,event_day_open,highest-temperature-in-hong-kong-on-may-24-2026-22corbelow,lower_tail_endpoint,0,catboost_platt,0.0005,0.0164639366244399,0.0004945598417408506,0.011806299729686968,0.011311739887946117,0.011311739887946117,1.0110000000000001,1.3945043749009094,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-24,40,event_day_open,highest-temperature-in-hong-kong-on-may-24-2026-32corhigher,upper_tail,0,catboost_platt,0.36,0.4206609299182168,0.35608308605341243,0.30165622818365706,-0.054426857869755374,0.054426857869755374,1.0110000000000001,1.3945043749009094,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,12h_prior,highest-temperature-in-hong-kong-on-may-25-2026-31c,interior_bin,0,catboost_platt,0.39,0.4500846819431867,0.3746397694524496,0.2409732500107532,-0.13366651944169639,0.13366651944169639,1.041,1.8677786099623177,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,12h_prior,highest-temperature-in-hong-kong-on-may-25-2026-28c,interior_bin,0,catboost_platt,0.0075,0.0620384165686025,0.007204610951008646,0.0332150803300259,0.026010469379017256,0.026010469379017256,1.041,1.8677786099623177,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,12h_prior,highest-temperature-in-hong-kong-on-may-25-2026-26c,interior_bin,0,catboost_platt,0.0005,0.0374963631024155,0.00048030739673390974,0.020075378796190403,0.019595071399456494,0.019595071399456494,1.041,1.8677786099623177,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,12h_prior,highest-temperature-in-hong-kong-on-may-25-2026-24c,interior_bin,0,catboost_platt,0.0005,0.038120375736686,0.00048030739673390974,0.02040947226473221,0.0199291648679983,0.0199291648679983,1.041,1.8677786099623177,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,12h_prior,highest-temperature-in-hong-kong-on-may-25-2026-27c,interior_bin,0,catboost_platt,0.0015,0.0498581523119221,0.0014409221902017292,0.026693823371779585,0.025252901181577855,0.025252901181577855,1.041,1.8677786099623177,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,12h_prior,highest-temperature-in-hong-kong-on-may-25-2026-32c,interior_bin,1,catboost_platt,0.335,0.5077350463715234,0.32180595581171956,0.27183898758845243,-0.04996696822326713,0.04996696822326713,1.041,1.8677786099623177,11,0.0,0,0.0,0.0,proportional_positive_edge,0.05
2026-05-25,41,12h_prior,highest-temperature-in-hong-kong-on-may-25-2026-30c,interior_bin,0,catboost_platt,0.165,0.1975436933370717,0.15850144092219023,0.10576397667443956,-0.05273746424775068,0.05273746424775068,1.041,1.8677786099623177,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,12h_prior,highest-temperature-in-hong-kong-on-may-25-2026-29c,interior_bin,0,catboost_platt,0.045,0.177580578135916,0.043227665706051875,0.09507581743828765,0.051848151732235774,0.051848151732235774,1.041,1.8677786099623177,11,0.4630611643253098,1,-0.02083775239463894,-0.02083775239463894,proportional_positive_edge,0.05
2026-05-25,41,12h_prior,highest-temperature-in-hong-kong-on-may-25-2026-25c,interior_bin,0,catboost_platt,0.0005,0.045323834412766,0.00048030739673390974,0.024266170610916467,0.023785863214182558,0.023785863214182558,1.041,1.8677786099623177,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,12h_prior,highest-temperature-in-hong-kong-on-may-25-2026-23corbelow,lower_tail_endpoint,0,catboost_platt,0.0005,0.0192559227247232,0.00048030739673390974,0.010309531666128078,0.009829224269394168,0.009829224269394168,1.041,1.8677786099623177,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,12h_prior,highest-temperature-in-hong-kong-on-may-25-2026-33corhigher,upper_tail,0,catboost_platt,0.095,0.2827415453175046,0.09125840537944285,0.15137851124829452,0.060120105868851664,0.060120105868851664,1.041,1.8677786099623177,11,0.5369388356746901,1,-0.051009189389095565,-0.051009189389095565,proportional_positive_edge,0.05
2026-05-25,41,24h_prior,highest-temperature-in-hong-kong-on-may-25-2026-31c,interior_bin,0,catboost_platt,0.375,0.4670150594237074,0.35629453681710216,0.23431768530538472,-0.12197685151171744,0.12197685151171744,1.0525,1.9930849812512006,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,24h_prior,highest-temperature-in-hong-kong-on-may-25-2026-28c,interior_bin,0,catboost_platt,0.014,0.0821531889643764,0.01330166270783848,0.04121910994121436,0.02791744723337588,0.02791744723337588,1.0525,1.9930849812512006,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,24h_prior,highest-temperature-in-hong-kong-on-may-25-2026-26c,interior_bin,0,catboost_platt,0.002,0.0376028854214404,0.0019002375296912114,0.018866674414371638,0.016966436884680428,0.016966436884680428,1.0525,1.9930849812512006,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,24h_prior,highest-temperature-in-hong-kong-on-may-25-2026-24c,interior_bin,0,catboost_platt,0.001,0.034885642987523,0.0009501187648456057,0.01750333945400703,0.016553220689161423,0.016553220689161423,1.0525,1.9930849812512006,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,24h_prior,highest-temperature-in-hong-kong-on-may-25-2026-27c,interior_bin,0,catboost_platt,0.003,0.0498622865971761,0.0028503562945368173,0.02501764203043365,0.02216728573589683,0.02216728573589683,1.0525,1.9930849812512006,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,24h_prior,highest-temperature-in-hong-kong-on-may-25-2026-32c,interior_bin,1,catboost_platt,0.255,0.6103253419049304,0.24228028503562946,0.3062214344326582,0.06394114939702875,0.06394114939702875,1.0525,1.9930849812512006,11,1.0,1,0.745,0.745,proportional_positive_edge,0.05
2026-05-25,41,24h_prior,highest-temperature-in-hong-kong-on-may-25-2026-30c,interior_bin,0,catboost_platt,0.195,0.1434303629641872,0.18527315914489312,0.07196399767868694,-0.11330916146620618,0.11330916146620618,1.0525,1.9930849812512006,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,24h_prior,highest-temperature-in-hong-kong-on-may-25-2026-29c,interior_bin,0,catboost_platt,0.09,0.2254047950392189,0.0855106888361045,0.1130934190762485,0.027582730240143988,0.027582730240143988,1.0525,1.9930849812512006,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,24h_prior,highest-temperature-in-hong-kong-on-may-25-2026-25c,interior_bin,0,catboost_platt,0.0015,0.0426800323049502,0.0014251781472684087,0.021414055449937172,0.019988877302668764,0.019988877302668764,1.0525,1.9930849812512006,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,24h_prior,highest-temperature-in-hong-kong-on-may-25-2026-23corbelow,lower_tail_endpoint,0,catboost_platt,0.001,0.0184666544078432,0.0009501187648456057,0.0092653622808649,0.008315243516019295,0.008315243516019295,1.0525,1.9930849812512006,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,24h_prior,highest-temperature-in-hong-kong-on-may-25-2026-33corhigher,upper_tail,0,catboost_platt,0.115,0.2812587312358477,0.10926365795724466,0.14111727993619302,0.031853621978948365,0.031853621978948365,1.0525,1.9930849812512006,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,6h_prior,highest-temperature-in-hong-kong-on-may-25-2026-31c,interior_bin,0,catboost_platt,0.415,0.4222987608207927,0.39827255278310947,0.22974478932521433,-0.16852776345789514,0.16852776345789514,1.0419999999999998,1.8381211694120703,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,6h_prior,highest-temperature-in-hong-kong-on-may-25-2026-28c,interior_bin,0,catboost_platt,0.003,0.0567461329048426,0.002879078694817659,0.03087181294092438,0.02799273424610672,0.02799273424610672,1.0419999999999998,1.8381211694120703,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,6h_prior,highest-temperature-in-hong-kong-on-may-25-2026-26c,interior_bin,0,catboost_platt,0.0005,0.0346295240487694,0.0004798464491362765,0.018839630719146648,0.018359784270010372,0.018359784270010372,1.0419999999999998,1.8381211694120703,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,6h_prior,highest-temperature-in-hong-kong-on-may-25-2026-24c,interior_bin,0,catboost_platt,0.0005,0.0355060029606095,0.0004798464491362765,0.019316464850881527,0.01883661840174525,0.01883661840174525,1.0419999999999998,1.8381211694120703,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,6h_prior,highest-temperature-in-hong-kong-on-may-25-2026-27c,interior_bin,0,catboost_platt,0.001,0.0474826561334773,0.000959692898272553,0.02583216869683558,0.02487247579856303,0.02487247579856303,1.0419999999999998,1.8381211694120703,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,6h_prior,highest-temperature-in-hong-kong-on-may-25-2026-32c,interior_bin,1,catboost_platt,0.39,0.4910974676878696,0.37428023032629565,0.2671736095857864,-0.10710662074050925,0.10710662074050925,1.0419999999999998,1.8381211694120703,11,0.0,0,0.0,0.0,proportional_positive_edge,0.05
2026-05-25,41,6h_prior,highest-temperature-in-hong-kong-on-may-25-2026-30c,interior_bin,0,catboost_platt,0.095,0.2273342806138321,0.09117082533589253,0.1236775270297038,0.03250670169381127,0.03250670169381127,1.0419999999999998,1.8381211694120703,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,6h_prior,highest-temperature-in-hong-kong-on-may-25-2026-29c,interior_bin,0,catboost_platt,0.021,0.1326049601894685,0.020153550863723613,0.07214157716919319,0.05198802630546957,0.05198802630546957,1.0419999999999998,1.8381211694120703,11,0.4275923189939354,1,-0.008979438698872645,-0.008979438698872645,proportional_positive_edge,0.05
2026-05-25,41,6h_prior,highest-temperature-in-hong-kong-on-may-25-2026-25c,interior_bin,0,catboost_platt,0.0005,0.0418845774235727,0.0004798464491362765,0.022786624799587957,0.02230677835045168,0.02230677835045168,1.0419999999999998,1.8381211694120703,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,6h_prior,highest-temperature-in-hong-kong-on-may-25-2026-23corbelow,lower_tail_endpoint,0,catboost_platt,0.0005,0.0177488531934177,0.0004798464491362765,0.00965597561726289,0.009176129168126615,0.009176129168126615,1.0419999999999998,1.8381211694120703,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,6h_prior,highest-temperature-in-hong-kong-on-may-25-2026-33corhigher,upper_tail,0,catboost_platt,0.115,0.330787953435418,0.1103646833013436,0.17995981926546317,0.06959513596411958,0.06959513596411958,1.0419999999999998,1.8381211694120703,11,0.5724076810060647,1,-0.06582688331569744,-0.06582688331569744,proportional_positive_edge,0.05
2026-05-25,41,event_day_open,highest-temperature-in-hong-kong-on-may-25-2026-31c,interior_bin,0,catboost_platt,0.43,0.4647778187085503,0.4071969696969698,0.2661813550719336,-0.1410156146250362,0.1410156146250362,1.0559999999999998,1.7460945699331474,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,event_day_open,highest-temperature-in-hong-kong-on-may-25-2026-28c,interior_bin,0,catboost_platt,0.0005,0.0563369111404243,0.00047348484848484855,0.03226452456271098,0.03179103971422613,0.03179103971422613,1.0559999999999998,1.7460945699331474,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,event_day_open,highest-temperature-in-hong-kong-on-may-25-2026-26c,interior_bin,0,catboost_platt,0.0005,0.0333489059842242,0.00047348484848484855,0.019099140767330276,0.018625655918845428,0.018625655918845428,1.0559999999999998,1.7460945699331474,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,event_day_open,highest-temperature-in-hong-kong-on-may-25-2026-24c,interior_bin,0,catboost_platt,0.0005,0.0345261456372832,0.00047348484848484855,0.019773353764341126,0.019299868915856278,0.019299868915856278,1.0559999999999998,1.7460945699331474,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,event_day_open,highest-temperature-in-hong-kong-on-may-25-2026-27c,interior_bin,0,catboost_platt,0.001,0.0462889303528637,0.0009469696969696971,0.026509978983919505,0.02556300928694981,0.02556300928694981,1.0559999999999998,1.7460945699331474,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,event_day_open,highest-temperature-in-hong-kong-on-may-25-2026-32c,interior_bin,1,catboost_platt,0.435,0.4424296354658554,0.41193181818181823,0.2533824015515922,-0.15854941663022604,0.15854941663022604,1.0559999999999998,1.7460945699331474,11,0.0,0,0.0,0.0,proportional_positive_edge,0.05
2026-05-25,41,event_day_open,highest-temperature-in-hong-kong-on-may-25-2026-30c,interior_bin,0,catboost_platt,0.06,0.1846728144513675,0.05681818181818182,0.10576335190048615,0.048945170082304326,0.048945170082304326,1.0559999999999998,1.7460945699331474,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,event_day_open,highest-temperature-in-hong-kong-on-may-25-2026-29c,interior_bin,0,catboost_platt,0.0125,0.1000830878840854,0.011837121212121215,0.057318251604159834,0.04548113039203862,0.04548113039203862,1.0559999999999998,1.7460945699331474,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,event_day_open,highest-temperature-in-hong-kong-on-may-25-2026-25c,interior_bin,0,catboost_platt,0.0005,0.0422910496599003,0.00047348484848484855,0.02422036606042449,0.02374688121193964,0.02374688121193964,1.0559999999999998,1.7460945699331474,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,event_day_open,highest-temperature-in-hong-kong-on-may-25-2026-23corbelow,lower_tail_endpoint,0,catboost_platt,0.0005,0.0179196230379945,0.00047348484848484855,0.010262687569482898,0.00978920272099805,0.00978920272099805,1.0559999999999998,1.7460945699331474,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-25,41,event_day_open,highest-temperature-in-hong-kong-on-may-25-2026-33corhigher,upper_tail,0,catboost_platt,0.115,0.3234196476105986,0.10890151515151518,0.18522458816361898,0.0763230730121038,0.0763230730121038,1.0559999999999998,1.7460945699331474,11,1.0,1,-0.115,-0.115,proportional_positive_edge,0.05
2026-05-26,42,12h_prior,highest-temperature-in-hong-kong-on-may-26-2026-24c,interior_bin,0,catboost_platt,0.0005,0.036021237140527,0.00048100048100048107,0.018219318792839702,0.01773831831183922,0.01773831831183922,1.0394999999999999,1.9770902276919131,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-26,42,12h_prior,highest-temperature-in-hong-kong-on-may-26-2026-26c,interior_bin,0,catboost_platt,0.001,0.0342935701882037,0.0009620009620009621,0.017345475541719998,0.016383474579719035,0.016383474579719035,1.0394999999999999,1.9770902276919131,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-26,42,12h_prior,highest-temperature-in-hong-kong-on-may-26-2026-32c,interior_bin,1,catboost_platt,0.385,0.5505753873759027,0.3703703703703704,0.2784776231576711,-0.0918927472126993,0.0918927472126993,1.0394999999999999,1.9770902276919131,11,0.0,0,0.0,0.0,proportional_positive_edge,0.05
2026-05-26,42,12h_prior,highest-temperature-in-hong-kong-on-may-26-2026-25c,interior_bin,0,catboost_platt,0.0005,0.0393242005907215,0.00048100048100048107,0.019889937262311596,0.019408936781311115,0.019408936781311115,1.0394999999999999,1.9770902276919131,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-26,42,12h_prior,highest-temperature-in-hong-kong-on-may-26-2026-27c,interior_bin,0,catboost_platt,0.0015,0.0455647209408123,0.0014430014430014432,0.023046353829792223,0.02160335238679078,0.02160335238679078,1.0394999999999999,1.9770902276919131,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-26,42,12h_prior,highest-temperature-in-hong-kong-on-may-26-2026-28c,interior_bin,0,catboost_platt,0.0015,0.0674276955138457,0.0014430014430014432,0.03410451104832068,0.03266150960531924,0.03266150960531924,1.0394999999999999,1.9770902276919131,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-26,42,12h_prior,highest-temperature-in-hong-kong-on-may-26-2026-30c,interior_bin,0,catboost_platt,0.045,0.1563320743911762,0.043290043290043295,0.07907179561232305,0.03578175232227976,0.03578175232227976,1.0394999999999999,1.9770902276919131,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-26,42,12h_prior,highest-temperature-in-hong-kong-on-may-26-2026-31c,interior_bin,0,catboost_platt,0.185,0.5868348628240257,0.177970177970178,0.2968174414119209,0.1188472634417429,0.1188472634417429,1.0394999999999999,1.9770902276919131,11,1.0,1,-0.185,-0.185,proportional_positive_edge,0.05
2026-05-26,42,12h_prior,highest-temperature-in-hong-kong-on-may-26-2026-29c,interior_bin,0,catboost_platt,0.004,0.0733467324226502,0.0038480038480038486,0.037098323281015026,0.033250319433011176,0.033250319433011176,1.0394999999999999,1.9770902276919131,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-26,42,12h_prior,highest-temperature-in-hong-kong-on-may-26-2026-23corbelow,lower_tail_endpoint,0,catboost_platt,0.0005,0.0166707541704421,0.00048100048100048107,0.00843196427605826,0.007950963795057778,0.007950963795057778,1.0394999999999999,1.9770902276919131,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-26,42,12h_prior,highest-temperature-in-hong-kong-on-may-26-2026-33corhigher,upper_tail,0,catboost_platt,0.415,0.3706989921336059,0.39923039923039927,0.18749725578602747,-0.2117331434443718,0.2117331434443718,1.0394999999999999,1.9770902276919131,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-26,42,24h_prior,highest-temperature-in-hong-kong-on-may-26-2026-24c,interior_bin,0,catboost_platt,0.0005,0.0358085019192631,0.00047709923664122146,0.01936561619998457,0.018888516963343347,0.018888516963343347,1.0479999999999998,1.8490762983979636,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-26,42,24h_prior,highest-temperature-in-hong-kong-on-may-26-2026-26c,interior_bin,0,catboost_platt,0.001,0.0350066239287724,0.0009541984732824429,0.018931952109873494,0.01797775363659105,0.01797775363659105,1.0479999999999998,1.8490762983979636,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-26,42,24h_prior,highest-temperature-in-hong-kong-on-may-26-2026-32c,interior_bin,1,catboost_platt,0.34,0.5153517297727036,0.32442748091603063,0.278707660802966,-0.045719820113064635,0.045719820113064635,1.0479999999999998,1.8490762983979636,11,0.0,0,0.0,0.0,proportional_positive_edge,0.05
2026-05-26,42,24h_prior,highest-temperature-in-hong-kong-on-may-26-2026-25c,interior_bin,0,catboost_platt,0.0005,0.0398515245631473,0.00047709923664122146,0.021552125565437504,0.021075026328796282,0.021075026328796282,1.0479999999999998,1.8490762983979636,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-26,42,24h_prior,highest-temperature-in-hong-kong-on-may-26-2026-27c,interior_bin,0,catboost_platt,0.0015,0.0460466418509911,0.0014312977099236643,0.024902510453941696,0.023471212744018033,0.023471212744018033,1.0479999999999998,1.8490762983979636,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-26,42,24h_prior,highest-temperature-in-hong-kong-on-may-26-2026-28c,interior_bin,0,catboost_platt,0.0035,0.0696899817051325,0.0033396946564885504,0.03768907846880725,0.0343493838123187,0.0343493838123187,1.0479999999999998,1.8490762983979636,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-26,42,24h_prior,highest-temperature-in-hong-kong-on-may-26-2026-30c,interior_bin,0,catboost_platt,0.09,0.1527214573397461,0.08587786259541987,0.08259337782441087,-0.003284484771008997,0.003284484771008997,1.0479999999999998,1.8490762983979636,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-26,42,24h_prior,highest-temperature-in-hong-kong-on-may-26-2026-31c,interior_bin,0,catboost_platt,0.265,0.4769050674051719,0.2528625954198474,0.2579152995570608,0.005052704137213371,0.005052704137213371,1.0479999999999998,1.8490762983979636,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-26,42,24h_prior,highest-temperature-in-hong-kong-on-may-26-2026-29c,interior_bin,0,catboost_platt,0.0055,0.0744517047837178,0.005248091603053436,0.04026426862332432,0.035016177020270885,0.035016177020270885,1.0479999999999998,1.8490762983979636,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-26,42,24h_prior,highest-temperature-in-hong-kong-on-may-26-2026-23corbelow,lower_tail_endpoint,0,catboost_platt,0.0005,0.017046966814038,0.00047709923664122146,0.009219179775765588,0.008742080539124366,0.008742080539124366,1.0479999999999998,1.8490762983979636,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-26,42,24h_prior,highest-temperature-in-hong-kong-on-may-26-2026-33corhigher,upper_tail,0,catboost_platt,0.34,0.3861960983152797,0.32442748091603063,0.20885893061842786,-0.11556855029760277,0.11556855029760277,1.0479999999999998,1.8490762983979636,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-26,42,6h_prior,highest-temperature-in-hong-kong-on-may-26-2026-24c,interior_bin,0,catboost_platt,0.0005,0.0360196799566332,0.0004849660523763337,0.016773094779500133,0.0162881287271238,0.0162881287271238,1.031,2.1474677410549186,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-26,42,6h_prior,highest-temperature-in-hong-kong-on-may-26-2026-26c,interior_bin,0,catboost_platt,0.0005,0.0339135770215217,0.0004849660523763337,0.015792356910964377,0.015307390858588043,0.015307390858588043,1.031,2.1474677410549186,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-26,42,6h_prior,highest-temperature-in-hong-kong-on-may-26-2026-32c,interior_bin,1,catboost_platt,0.425,0.5042727844025847,0.4122211445198836,0.23482205332447348,-0.17739909119541014,0.17739909119541014,1.031,2.1474677410549186,11,0.0,0,0.0,0.0,proportional_positive_edge,0.05
2026-05-26,42,6h_prior,highest-temperature-in-hong-kong-on-may-26-2026-25c,interior_bin,0,catboost_platt,0.0005,0.0434467431626369,0.0004849660523763337,0.02023161621105153,0.0197466501586752,0.0197466501586752,1.031,2.1474677410549186,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-26,42,6h_prior,highest-temperature-in-hong-kong-on-may-26-2026-27c,interior_bin,0,catboost_platt,0.001,0.0469957329882425,0.0009699321047526674,0.02188425562339595,0.020914323518643283,0.020914323518643283,1.031,2.1474677410549186,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-26,42,6h_prior,highest-temperature-in-hong-kong-on-may-26-2026-28c,interior_bin,0,catboost_platt,0.0015,0.0678173635010598,0.001454898157129001,0.03158015471177476,0.030125256554645763,0.030125256554645763,1.031,2.1474677410549186,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-26,42,6h_prior,highest-temperature-in-hong-kong-on-may-26-2026-30c,interior_bin,0,catboost_platt,0.028,0.1798562389887467,0.02715809893307469,0.08375270815495203,0.05659460922187734,0.05659460922187734,1.031,2.1474677410549186,11,0.21807040145578716,1,-0.0061059712407620405,-0.0061059712407620405,proportional_positive_edge,0.05
2026-05-26,42,6h_prior,highest-temperature-in-hong-kong-on-may-26-2026-31c,interior_bin,0,catboost_platt,0.15,0.7482200536385164,0.1454898157129001,0.34841969419804275,0.20292987848514266,0.20292987848514266,1.031,2.1474677410549186,11,0.781929598544213,1,-0.11728943978163194,-0.11728943978163194,proportional_positive_edge,0.05
2026-05-26,42,6h_prior,highest-temperature-in-hong-kong-on-may-26-2026-29c,interior_bin,0,catboost_platt,0.0035,0.0746525820437596,0.003394762366634336,0.034763074954079355,0.03136831258744502,0.03136831258744502,1.031,2.1474677410549186,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-26,42,6h_prior,highest-temperature-in-hong-kong-on-may-26-2026-23corbelow,lower_tail_endpoint,0,catboost_platt,0.0005,0.0181354794080714,0.0004849660523763337,0.008445053241713683,0.007960087189337349,0.007960087189337349,1.031,2.1474677410549186,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-26,42,6h_prior,highest-temperature-in-hong-kong-on-may-26-2026-33corhigher,upper_tail,0,catboost_platt,0.42,0.3941375059431458,0.4073714839961203,0.183535937890052,-0.2238355461060683,0.2238355461060683,1.031,2.1474677410549186,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-26,42,event_day_open,highest-temperature-in-hong-kong-on-may-26-2026-24c,interior_bin,0,catboost_platt,0.0005,0.0375439395958686,0.0004921259842519685,0.018499106607314835,0.018006980623062867,0.018006980623062867,1.016,2.0295001479165022,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
2026-05-26,42,event_day_open,highest-temperature-in-hong-kong-on-may-26-2026-26c,interior_bin,0,catboost_platt,0.0005,0.0331344951927226,0.0004921259842519685,0.016326431523909318,0.01583430553965735,0.01583430553965735,1.016,2.0295001479165022,11,0.0,0,-0.0,-0.0,proportional_positive_edge,0.05
