model,decision_rule,threshold,event_date,n_trades,total_net_pnl,total_gross_pnl,cumulative_net_pnl
ecmwf_bias_fixed_sigma,24h_prior,0.02,2026-05-26,4,-0.41549999999999987,-0.41549999999999987,-0.02599999999999969
ecmwf_bias_fixed_sigma,24h_prior,0.02,2026-05-27,5,-0.5415,-0.5415,-0.5674999999999997
ecmwf_bias_fixed_sigma,24h_prior,0.02,2026-05-28,4,1.2,1.2,0.6325000000000003
ecmwf_bias_fixed_sigma,24h_prior,0.02,2026-05-29,3,0.625,0.625,1.2575000000000003
ecmwf_bias_fixed_sigma,24h_prior,0.02,2026-05-30,5,-0.278,-0.278,0.9795000000000003
ecmwf_bias_fixed_sigma,24h_prior,0.02,2026-05-31,4,-0.755,-0.755,0.22450000000000025
ecmwf_bias_fixed_sigma,24h_prior,0.05,2026-05-22,2,0.905,0.905,0.905
ecmwf_bias_fixed_sigma,24h_prior,0.05,2026-05-23,1,0.34,0.34,1.245
ecmwf_bias_fixed_sigma,24h_prior,0.05,2026-05-24,2,-0.665,-0.665,0.5800000000000001
ecmwf_bias_fixed_sigma,24h_prior,0.05,2026-05-25,1,0.375,0.375,0.9550000000000001
ecmwf_bias_fixed_sigma,24h_prior,0.05,2026-05-26,4,-0.41549999999999987,-0.41549999999999987,0.5395000000000002
ecmwf_bias_fixed_sigma,24h_prior,0.05,2026-05-27,2,0.29000000000000004,0.29000000000000004,0.8295000000000002
ecmwf_bias_fixed_sigma,24h_prior,0.05,2026-05-28,3,1.23,1.23,2.0595000000000003
ecmwf_bias_fixed_sigma,24h_prior,0.05,2026-05-29,3,0.625,0.625,2.6845000000000003
ecmwf_bias_fixed_sigma,24h_prior,0.05,2026-05-30,4,0.477,0.477,3.1615
ecmwf_bias_fixed_sigma,24h_prior,0.05,2026-05-31,3,-0.71,-0.71,2.4515000000000002
ecmwf_bias_fixed_sigma,24h_prior,0.1,2026-05-22,0,0.0,0.0,0.0
ecmwf_bias_fixed_sigma,24h_prior,0.1,2026-05-23,1,0.34,0.34,0.34
ecmwf_bias_fixed_sigma,24h_prior,0.1,2026-05-24,1,-0.595,-0.595,-0.25499999999999995
ecmwf_bias_fixed_sigma,24h_prior,0.1,2026-05-25,1,0.375,0.375,0.12000000000000005
ecmwf_bias_fixed_sigma,24h_prior,0.1,2026-05-26,2,-0.3199999999999999,-0.3199999999999999,-0.19999999999999984
ecmwf_bias_fixed_sigma,24h_prior,0.1,2026-05-27,1,0.39,0.39,0.19000000000000017
ecmwf_bias_fixed_sigma,24h_prior,0.1,2026-05-28,2,1.0150000000000001,1.0150000000000001,1.2050000000000003
ecmwf_bias_fixed_sigma,24h_prior,0.1,2026-05-29,1,0.30500000000000005,0.30500000000000005,1.5100000000000002
ecmwf_bias_fixed_sigma,24h_prior,0.1,2026-05-30,1,0.375,0.375,1.8850000000000002
ecmwf_bias_fixed_sigma,24h_prior,0.1,2026-05-31,2,0.04999999999999999,0.04999999999999999,1.9350000000000003
ecmwf_bias_fixed_sigma,6h_prior,0.0,2026-05-22,11,-0.7685,-0.7685,-0.7685
ecmwf_bias_fixed_sigma,6h_prior,0.0,2026-05-23,11,1.712,1.712,0.9435
ecmwf_bias_fixed_sigma,6h_prior,0.0,2026-05-24,11,-0.664,-0.664,0.27949999999999997
ecmwf_bias_fixed_sigma,6h_prior,0.0,2026-05-25,11,-0.42900000000000005,-0.42900000000000005,-0.14950000000000008
ecmwf_bias_fixed_sigma,6h_prior,0.0,2026-05-26,11,-0.33799999999999997,-0.33799999999999997,-0.48750000000000004
ecmwf_bias_fixed_sigma,6h_prior,0.0,2026-05-27,11,-0.488,-0.488,-0.9755
ecmwf_bias_fixed_sigma,6h_prior,0.0,2026-05-28,11,-0.37350000000000005,-0.37350000000000005,-1.3490000000000002
ecmwf_bias_fixed_sigma,6h_prior,0.0,2026-05-29,11,-0.06749999999999995,-0.06749999999999995,-1.4165
ecmwf_bias_fixed_sigma,6h_prior,0.0,2026-05-30,11,-0.16999999999999998,-0.16999999999999998,-1.5865
ecmwf_bias_fixed_sigma,6h_prior,0.0,2026-05-31,11,1.725,1.725,0.13850000000000007
ecmwf_bias_fixed_sigma,6h_prior,0.02,2026-05-22,3,-0.5055000000000001,-0.5055000000000001,-0.5055000000000001
ecmwf_bias_fixed_sigma,6h_prior,0.02,2026-05-23,7,1.712,1.712,1.2065
ecmwf_bias_fixed_sigma,6h_prior,0.02,2026-05-24,5,-0.6639999999999999,-0.6639999999999999,0.5425
ecmwf_bias_fixed_sigma,6h_prior,0.02,2026-05-25,6,-0.42900000000000005,-0.42900000000000005,0.11349999999999993
ecmwf_bias_fixed_sigma,6h_prior,0.02,2026-05-26,6,-0.33799999999999997,-0.33799999999999997,-0.22450000000000003
ecmwf_bias_fixed_sigma,6h_prior,0.02,2026-05-27,6,-0.48750000000000004,-0.48750000000000004,-0.7120000000000001
ecmwf_bias_fixed_sigma,6h_prior,0.02,2026-05-28,4,-0.37450000000000006,-0.37450000000000006,-1.0865
ecmwf_bias_fixed_sigma,6h_prior,0.02,2026-05-29,1,0.17,0.17,-0.9165000000000001
ecmwf_bias_fixed_sigma,6h_prior,0.02,2026-05-30,6,-0.1685000000000001,-0.1685000000000001,-1.0850000000000002
ecmwf_bias_fixed_sigma,6h_prior,0.02,2026-05-31,7,1.725,1.725,0.6399999999999999
ecmwf_bias_fixed_sigma,6h_prior,0.05,2026-05-22,3,-0.5055000000000001,-0.5055000000000001,-0.5055000000000001
ecmwf_bias_fixed_sigma,6h_prior,0.05,2026-05-23,6,1.7145000000000001,1.7145000000000001,1.209
ecmwf_bias_fixed_sigma,6h_prior,0.05,2026-05-24,4,-0.6599999999999999,-0.6599999999999999,0.5490000000000002
ecmwf_bias_fixed_sigma,6h_prior,0.05,2026-05-25,5,-0.42600000000000005,-0.42600000000000005,0.12300000000000011
ecmwf_bias_fixed_sigma,6h_prior,0.05,2026-05-26,5,-0.33649999999999997,-0.33649999999999997,-0.21349999999999986
ecmwf_bias_fixed_sigma,6h_prior,0.05,2026-05-27,5,-0.481,-0.481,-0.6944999999999999
ecmwf_bias_fixed_sigma,6h_prior,0.05,2026-05-28,4,-0.37450000000000006,-0.37450000000000006,-1.069
ecmwf_bias_fixed_sigma,6h_prior,0.05,2026-05-29,0,0.0,0.0,-1.069
ecmwf_bias_fixed_sigma,6h_prior,0.05,2026-05-30,3,0.355,0.355,-0.714
ecmwf_bias_fixed_sigma,6h_prior,0.05,2026-05-31,6,1.7255,1.7255,1.0115
ecmwf_bias_fixed_sigma,6h_prior,0.1,2026-05-22,2,-0.47000000000000003,-0.47000000000000003,-0.47000000000000003
ecmwf_bias_fixed_sigma,6h_prior,0.1,2026-05-23,4,1.605,1.605,1.135
ecmwf_bias_fixed_sigma,6h_prior,0.1,2026-05-24,2,-0.9099999999999999,-0.9099999999999999,0.2250000000000001
ecmwf_bias_fixed_sigma,6h_prior,0.1,2026-05-25,3,-0.29000000000000004,-0.29000000000000004,-0.06499999999999995
ecmwf_bias_fixed_sigma,6h_prior,0.1,2026-05-26,4,-0.33299999999999996,-0.33299999999999996,-0.3979999999999999
ecmwf_bias_fixed_sigma,6h_prior,0.1,2026-05-27,2,-0.245,-0.245,-0.6429999999999999
ecmwf_bias_fixed_sigma,6h_prior,0.1,2026-05-28,3,-0.37000000000000005,-0.37000000000000005,-1.013
ecmwf_bias_fixed_sigma,6h_prior,0.1,2026-05-29,0,0.0,0.0,-1.013
ecmwf_bias_fixed_sigma,6h_prior,0.1,2026-05-30,2,0.43,0.43,-0.583
ecmwf_bias_fixed_sigma,6h_prior,0.1,2026-05-31,5,1.7285,1.7285,1.1455
ecmwf_bias_fixed_sigma,event_day_open,0.0,2026-05-22,11,-0.5525,-0.5525,-0.5525
ecmwf_bias_fixed_sigma,event_day_open,0.0,2026-05-23,11,1.573,1.573,1.0205
ecmwf_bias_fixed_sigma,event_day_open,0.0,2026-05-24,11,-0.7569999999999999,-0.7569999999999999,0.26350000000000007
ecmwf_bias_fixed_sigma,event_day_open,0.0,2026-05-25,11,-0.32299999999999995,-0.32299999999999995,-0.059499999999999886
ecmwf_bias_fixed_sigma,event_day_open,0.0,2026-05-26,11,-0.38199999999999995,-0.38199999999999995,-0.44149999999999984
ecmwf_bias_fixed_sigma,event_day_open,0.0,2026-05-27,11,-0.4704999999999999,-0.4704999999999999,-0.9119999999999997
ecmwf_bias_fixed_sigma,event_day_open,0.0,2026-05-28,11,-0.3185,-0.3185,-1.2304999999999997
ecmwf_bias_fixed_sigma,event_day_open,0.0,2026-05-29,11,-0.267,-0.267,-1.4974999999999998
ecmwf_bias_fixed_sigma,event_day_open,0.0,2026-05-30,11,-0.184,-0.184,-1.6814999999999998
ecmwf_bias_fixed_sigma,event_day_open,0.0,2026-05-31,11,1.5935,1.5935,-0.08799999999999986
ecmwf_bias_fixed_sigma,event_day_open,0.02,2026-05-22,5,-0.5529999999999999,-0.5529999999999999,-0.5529999999999999
ecmwf_bias_fixed_sigma,event_day_open,0.02,2026-05-23,7,1.573,1.573,1.02
ecmwf_bias_fixed_sigma,event_day_open,0.02,2026-05-24,5,-0.758,-0.758,0.262
ecmwf_bias_fixed_sigma,event_day_open,0.02,2026-05-25,6,-0.32299999999999995,-0.32299999999999995,-0.06099999999999994
ecmwf_bias_fixed_sigma,event_day_open,0.02,2026-05-26,5,-0.38199999999999995,-0.38199999999999995,-0.4429999999999999
ecmwf_bias_fixed_sigma,event_day_open,0.02,2026-05-27,6,-0.4704999999999999,-0.4704999999999999,-0.9134999999999998
ecmwf_bias_fixed_sigma,event_day_open,0.02,2026-05-28,4,-0.32000000000000006,-0.32000000000000006,-1.2334999999999998
ecmwf_bias_fixed_sigma,event_day_open,0.02,2026-05-29,4,-0.26849999999999996,-0.26849999999999996,-1.5019999999999998
ecmwf_bias_fixed_sigma,event_day_open,0.02,2026-05-30,4,0.5605,0.5605,-0.9414999999999998
ecmwf_bias_fixed_sigma,event_day_open,0.02,2026-05-31,5,1.353,1.353,0.4115000000000002
ecmwf_bias_fixed_sigma,event_day_open,0.05,2026-05-22,4,-0.5515,-0.5515,-0.5515
ecmwf_bias_fixed_sigma,event_day_open,0.05,2026-05-23,7,1.573,1.573,1.0215
ecmwf_bias_fixed_sigma,event_day_open,0.05,2026-05-24,2,-0.62,-0.62,0.4015000000000001
ecmwf_bias_fixed_sigma,event_day_open,0.05,2026-05-25,5,-0.32249999999999995,-0.32249999999999995,0.07900000000000013
ecmwf_bias_fixed_sigma,event_day_open,0.05,2026-05-26,5,-0.38199999999999995,-0.38199999999999995,-0.3029999999999998
ecmwf_bias_fixed_sigma,event_day_open,0.05,2026-05-27,5,-0.469,-0.469,-0.7719999999999998
ecmwf_bias_fixed_sigma,event_day_open,0.05,2026-05-28,3,-0.3175,-0.3175,-1.0894999999999997
ecmwf_bias_fixed_sigma,event_day_open,0.05,2026-05-29,3,-0.26349999999999996,-0.26349999999999996,-1.3529999999999998
ecmwf_bias_fixed_sigma,event_day_open,0.05,2026-05-30,3,0.605,0.605,-0.7479999999999998
ecmwf_bias_fixed_sigma,event_day_open,0.05,2026-05-31,4,1.3535,1.3535,0.6055000000000001
ecmwf_bias_fixed_sigma,event_day_open,0.1,2026-05-22,1,-0.255,-0.255,-0.255
ecmwf_bias_fixed_sigma,event_day_open,0.1,2026-05-23,5,1.4585,1.4585,1.2035
ecmwf_bias_fixed_sigma,event_day_open,0.1,2026-05-24,1,-0.6,-0.6,0.6035
ecmwf_bias_fixed_sigma,event_day_open,0.1,2026-05-25,3,-0.19499999999999995,-0.19499999999999995,0.4085000000000001
ecmwf_bias_fixed_sigma,event_day_open,0.1,2026-05-26,3,-0.21949999999999992,-0.21949999999999992,0.18900000000000017
ecmwf_bias_fixed_sigma,event_day_open,0.1,2026-05-27,2,-0.20999999999999996,-0.20999999999999996,-0.020999999999999797
ecmwf_bias_fixed_sigma,event_day_open,0.1,2026-05-28,2,-0.16750000000000004,-0.16750000000000004,-0.18849999999999983
ecmwf_bias_fixed_sigma,event_day_open,0.1,2026-05-29,1,-0.125,-0.125,-0.31349999999999983
ecmwf_bias_fixed_sigma,event_day_open,0.1,2026-05-30,2,0.35,0.35,0.03650000000000014
ecmwf_bias_fixed_sigma,event_day_open,0.1,2026-05-31,3,1.3575,1.3575,1.3940000000000001
ecmwf_raw,12h_prior,0.0,2026-05-22,11,-0.577,-0.577,-0.577
ecmwf_raw,12h_prior,0.0,2026-05-23,11,1.595,1.595,1.018
ecmwf_raw,12h_prior,0.0,2026-05-24,11,-0.41949999999999993,-0.41949999999999993,0.5985
ecmwf_raw,12h_prior,0.0,2026-05-25,11,-0.4,-0.4,0.19850000000000007
ecmwf_raw,12h_prior,0.0,2026-05-26,11,-0.43749999999999994,-0.43749999999999994,-0.23899999999999988
ecmwf_raw,12h_prior,0.0,2026-05-27,11,-0.3945,-0.3945,-0.6335
ecmwf_raw,12h_prior,0.0,2026-05-28,11,-0.2485,-0.2485,-0.8819999999999999
ecmwf_raw,12h_prior,0.0,2026-05-29,11,-0.52,-0.52,-1.402
ecmwf_raw,12h_prior,0.0,2026-05-30,11,-0.1145,-0.1145,-1.5165
ecmwf_raw,12h_prior,0.0,2026-05-31,11,-0.14650000000000007,-0.14650000000000007,-1.663
ecmwf_raw,12h_prior,0.02,2026-05-22,6,-0.5824999999999999,-0.5824999999999999,-0.5824999999999999
ecmwf_raw,12h_prior,0.02,2026-05-23,8,1.5955,1.5955,1.013
ecmwf_raw,12h_prior,0.02,2026-05-24,7,-0.4195,-0.4195,0.5934999999999999
ecmwf_raw,12h_prior,0.02,2026-05-25,8,-0.3995,-0.3995,0.1939999999999999
ecmwf_raw,12h_prior,0.02,2026-05-26,6,-0.252,-0.252,-0.05800000000000011
ecmwf_raw,12h_prior,0.02,2026-05-27,7,-0.39449999999999996,-0.39449999999999996,-0.45250000000000007
ecmwf_raw,12h_prior,0.02,2026-05-28,6,-0.249,-0.249,-0.7015
ecmwf_raw,12h_prior,0.02,2026-05-29,3,-0.323,-0.323,-1.0245000000000002
ecmwf_raw,12h_prior,0.02,2026-05-30,8,-0.11399999999999995,-0.11399999999999995,-1.1385
ecmwf_raw,12h_prior,0.02,2026-05-31,8,-0.14550000000000007,-0.14550000000000007,-1.284
ecmwf_raw,12h_prior,0.05,2026-05-22,6,-0.5824999999999999,-0.5824999999999999,-0.5824999999999999
ecmwf_raw,12h_prior,0.05,2026-05-23,7,0.7205,0.7205,0.13800000000000012
ecmwf_raw,12h_prior,0.05,2026-05-24,6,-0.4185,-0.4185,-0.28049999999999986
ecmwf_raw,12h_prior,0.05,2026-05-25,7,-0.399,-0.399,-0.6794999999999999
ecmwf_raw,12h_prior,0.05,2026-05-26,5,-0.2505,-0.2505,-0.9299999999999999
ecmwf_raw,12h_prior,0.05,2026-05-27,7,-0.39449999999999996,-0.39449999999999996,-1.3244999999999998
ecmwf_raw,12h_prior,0.05,2026-05-28,5,-0.2475,-0.2475,-1.5719999999999998
ecmwf_raw,12h_prior,0.05,2026-05-29,1,-0.25,-0.25,-1.8219999999999998
ecmwf_raw,12h_prior,0.05,2026-05-30,8,-0.11399999999999995,-0.11399999999999995,-1.9359999999999997
ecmwf_raw,12h_prior,0.05,2026-05-31,7,-0.14450000000000007,-0.14450000000000007,-2.0805
ecmwf_raw,12h_prior,0.1,2026-05-22,4,-0.37649999999999995,-0.37649999999999995,-0.37649999999999995
ecmwf_raw,12h_prior,0.1,2026-05-23,6,0.722,0.722,0.34550000000000003
ecmwf_raw,12h_prior,0.1,2026-05-24,4,-0.27149999999999996,-0.27149999999999996,0.07400000000000007
ecmwf_raw,12h_prior,0.1,2026-05-25,4,-0.3275,-0.3275,-0.25349999999999995
ecmwf_raw,12h_prior,0.1,2026-05-26,5,-0.2505,-0.2505,-0.504
ecmwf_raw,12h_prior,0.1,2026-05-27,5,-0.4785,-0.4785,-0.9824999999999999
ecmwf_raw,12h_prior,0.1,2026-05-28,4,-0.245,-0.245,-1.2275
ecmwf_raw,12h_prior,0.1,2026-05-29,0,0.0,0.0,-1.2275
ecmwf_raw,12h_prior,0.1,2026-05-30,5,-0.468,-0.468,-1.6955
ecmwf_raw,12h_prior,0.1,2026-05-31,7,-0.14450000000000007,-0.14450000000000007,-1.84
ecmwf_raw,24h_prior,0.0,2026-05-22,11,-0.6005,-0.6005,-0.6005
ecmwf_raw,24h_prior,0.0,2026-05-23,11,1.4735,1.4735,0.873
ecmwf_raw,24h_prior,0.0,2026-05-24,11,-0.5110000000000001,-0.5110000000000001,0.3619999999999999
ecmwf_raw,24h_prior,0.0,2026-05-25,11,-0.5585,-0.5585,-0.19650000000000012
ecmwf_raw,24h_prior,0.0,2026-05-26,11,-0.15599999999999986,-0.15599999999999986,-0.3525
ecmwf_raw,24h_prior,0.0,2026-05-27,11,-0.5585,-0.5585,-0.911
ecmwf_raw,24h_prior,0.0,2026-05-28,11,-0.474,-0.474,-1.385
ecmwf_raw,24h_prior,0.0,2026-05-29,11,-0.6405000000000001,-0.6405000000000001,-2.0255
ecmwf_raw,24h_prior,0.0,2026-05-30,11,-0.06650000000000003,-0.06650000000000003,-2.092
ecmwf_raw,24h_prior,0.0,2026-05-31,11,1.3639999999999999,1.3639999999999999,-0.7280000000000002
ecmwf_raw,24h_prior,0.02,2026-05-22,6,-0.6065,-0.6065,-0.6065
ecmwf_raw,24h_prior,0.02,2026-05-23,8,1.476,1.476,0.8694999999999999
ecmwf_raw,24h_prior,0.02,2026-05-24,7,-0.511,-0.511,0.35849999999999993
ecmwf_raw,24h_prior,0.02,2026-05-25,8,-0.559,-0.559,-0.20050000000000012
ecmwf_raw,24h_prior,0.02,2026-05-26,7,-0.15549999999999986,-0.15549999999999986,-0.356
ecmwf_raw,24h_prior,0.02,2026-05-27,8,-0.5595,-0.5595,-0.9155
ecmwf_raw,24h_prior,0.02,2026-05-28,6,-0.475,-0.475,-1.3904999999999998
ecmwf_raw,24h_prior,0.02,2026-05-29,5,-0.6445000000000001,-0.6445000000000001,-2.035
ecmwf_raw,24h_prior,0.02,2026-05-30,7,-0.3235,-0.3235,-2.3585000000000003
ecmwf_raw,24h_prior,0.02,2026-05-31,5,0.6034999999999999,0.6034999999999999,-1.7550000000000001
ecmwf_raw,24h_prior,0.05,2026-05-22,5,-0.39649999999999996,-0.39649999999999996,-0.39649999999999996
ecmwf_raw,24h_prior,0.05,2026-05-23,6,0.6785000000000001,0.6785000000000001,0.28200000000000014
ecmwf_raw,24h_prior,0.05,2026-05-24,5,-0.3295,-0.3295,-0.047499999999999876
ecmwf_raw,24h_prior,0.05,2026-05-25,6,-0.362,-0.362,-0.40949999999999986
ecmwf_raw,24h_prior,0.05,2026-05-26,7,-0.15549999999999986,-0.15549999999999986,-0.5649999999999997
ecmwf_raw,24h_prior,0.05,2026-05-27,6,-0.347,-0.347,-0.9119999999999997
ecmwf_raw,24h_prior,0.05,2026-05-28,5,-0.25999999999999995,-0.25999999999999995,-1.1719999999999997
ecmwf_raw,24h_prior,0.05,2026-05-29,3,-0.42800000000000005,-0.42800000000000005,-1.5999999999999996
ecmwf_raw,24h_prior,0.05,2026-05-30,6,-0.32199999999999995,-0.32199999999999995,-1.9219999999999997
ecmwf_raw,24h_prior,0.05,2026-05-31,4,0.609,0.609,-1.3129999999999997
ecmwf_raw,24h_prior,0.1,2026-05-22,4,-0.393,-0.393,-0.393
ecmwf_raw,24h_prior,0.1,2026-05-23,5,0.686,0.686,0.29300000000000004
ecmwf_raw,24h_prior,0.1,2026-05-24,4,-0.3265,-0.3265,-0.033499999999999974
ecmwf_raw,24h_prior,0.1,2026-05-25,5,-0.359,-0.359,-0.39249999999999996
ecmwf_raw,24h_prior,0.1,2026-05-26,5,-0.4189999999999999,-0.4189999999999999,-0.8114999999999999
ecmwf_raw,24h_prior,0.1,2026-05-27,4,-0.4415,-0.4415,-1.253
ecmwf_raw,24h_prior,0.1,2026-05-28,4,-0.25849999999999995,-0.25849999999999995,-1.5114999999999998
ecmwf_raw,24h_prior,0.1,2026-05-29,1,-0.30500000000000005,-0.30500000000000005,-1.8164999999999998
ecmwf_raw,24h_prior,0.1,2026-05-30,4,-0.4345,-0.4345,-2.251
ecmwf_raw,24h_prior,0.1,2026-05-31,4,0.609,0.609,-1.642
ecmwf_raw,6h_prior,0.0,2026-05-22,11,-0.2625,-0.2625,-0.2625
ecmwf_raw,6h_prior,0.0,2026-05-23,11,1.711,1.711,1.4485000000000001
ecmwf_raw,6h_prior,0.0,2026-05-24,11,-0.05500000000000005,-0.05500000000000005,1.3935
ecmwf_raw,6h_prior,0.0,2026-05-25,11,-0.2,-0.2,1.1935
ecmwf_raw,6h_prior,0.0,2026-05-26,11,-0.33899999999999997,-0.33899999999999997,0.8545
ecmwf_raw,6h_prior,0.0,2026-05-27,11,-0.35,-0.35,0.5045000000000002
ecmwf_raw,6h_prior,0.0,2026-05-28,11,-0.37550000000000006,-0.37550000000000006,0.12900000000000006
ecmwf_raw,6h_prior,0.0,2026-05-29,11,-0.4155,-0.4155,-0.2864999999999999
ecmwf_raw,6h_prior,0.0,2026-05-30,11,-0.021999999999999978,-0.021999999999999978,-0.3084999999999999
ecmwf_raw,6h_prior,0.0,2026-05-31,11,-0.05600000000000005,-0.05600000000000005,-0.36449999999999994
ecmwf_raw,6h_prior,0.02,2026-05-22,6,-0.262,-0.262,-0.262
ecmwf_raw,6h_prior,0.02,2026-05-23,8,1.7115,1.7115,1.4495
ecmwf_raw,6h_prior,0.02,2026-05-24,6,-0.05550000000000005,-0.05550000000000005,1.394
ecmwf_raw,6h_prior,0.02,2026-05-25,7,-0.2,-0.2,1.194
ecmwf_raw,6h_prior,0.02,2026-05-26,7,-0.33899999999999997,-0.33899999999999997,0.855
ecmwf_raw,6h_prior,0.02,2026-05-27,8,-0.34950000000000003,-0.34950000000000003,0.5055
ecmwf_raw,6h_prior,0.02,2026-05-28,6,-0.37600000000000006,-0.37600000000000006,0.1294999999999999
ecmwf_raw,6h_prior,0.02,2026-05-29,5,-0.4165,-0.4165,-0.2870000000000001
ecmwf_raw,6h_prior,0.02,2026-05-30,8,-0.021499999999999922,-0.021499999999999922,-0.3085
ecmwf_raw,6h_prior,0.02,2026-05-31,7,0.8345,0.8345,0.526
ecmwf_raw,6h_prior,0.05,2026-05-22,6,-0.262,-0.262,-0.262
ecmwf_raw,6h_prior,0.05,2026-05-23,8,1.7115,1.7115,1.4495
ecmwf_raw,6h_prior,0.05,2026-05-24,5,-0.34049999999999997,-0.34049999999999997,1.109
ecmwf_raw,6h_prior,0.05,2026-05-25,7,-0.2,-0.2,0.909
ecmwf_raw,6h_prior,0.05,2026-05-26,6,-0.18899999999999995,-0.18899999999999995,0.7200000000000001
ecmwf_raw,6h_prior,0.05,2026-05-27,7,-0.349,-0.349,0.3710000000000001
ecmwf_raw,6h_prior,0.05,2026-05-28,5,-0.37550000000000006,-0.37550000000000006,-0.0044999999999999485
ecmwf_raw,6h_prior,0.05,2026-05-29,4,-0.4135,-0.4135,-0.4179999999999999
ecmwf_raw,6h_prior,0.05,2026-05-30,6,-0.275,-0.275,-0.693
ecmwf_raw,6h_prior,0.05,2026-05-31,6,0.835,0.835,0.14200000000000002
ecmwf_raw,6h_prior,0.1,2026-05-22,4,-0.5155000000000001,-0.5155000000000001,-0.5155000000000001
ecmwf_raw,6h_prior,0.1,2026-05-23,6,0.807,0.807,0.2915
ecmwf_raw,6h_prior,0.1,2026-05-24,4,-0.339,-0.339,-0.04750000000000004
ecmwf_raw,6h_prior,0.1,2026-05-25,5,-0.314,-0.314,-0.36150000000000004
ecmwf_raw,6h_prior,0.1,2026-05-26,5,-0.188,-0.188,-0.5495000000000001
ecmwf_raw,6h_prior,0.1,2026-05-27,5,-0.4175,-0.4175,-0.9670000000000001
ecmwf_raw,6h_prior,0.1,2026-05-28,4,-0.23050000000000004,-0.23050000000000004,-1.1975
ecmwf_raw,6h_prior,0.1,2026-05-29,2,-0.23549999999999996,-0.23549999999999996,-1.433
ecmwf_raw,6h_prior,0.1,2026-05-30,4,-0.34850000000000003,-0.34850000000000003,-1.7815
ecmwf_raw,6h_prior,0.1,2026-05-31,6,0.835,0.835,-0.9465000000000001
ecmwf_raw,event_day_open,0.0,2026-05-22,11,-0.18350000000000002,-0.18350000000000002,-0.18350000000000002
ecmwf_raw,event_day_open,0.0,2026-05-23,11,-0.11899999999999993,-0.11899999999999993,-0.30249999999999994
ecmwf_raw,event_day_open,0.0,2026-05-24,11,-0.48900000000000005,-0.48900000000000005,-0.7915
ecmwf_raw,event_day_open,0.0,2026-05-25,11,-0.09399999999999994,-0.09399999999999994,-0.8855
ecmwf_raw,event_day_open,0.0,2026-05-26,11,-0.38399999999999995,-0.38399999999999995,-1.2694999999999999
ecmwf_raw,event_day_open,0.0,2026-05-27,11,-0.2925,-0.2925,-1.5619999999999998
ecmwf_raw,event_day_open,0.0,2026-05-28,11,-0.3205,-0.3205,-1.8824999999999998
ecmwf_raw,event_day_open,0.0,2026-05-29,11,-0.268,-0.268,-2.1505
ecmwf_raw,event_day_open,0.0,2026-05-30,11,-0.5569999999999999,-0.5569999999999999,-2.7074999999999996
ecmwf_raw,event_day_open,0.0,2026-05-31,11,1.5924999999999998,1.5924999999999998,-1.115
ecmwf_raw,event_day_open,0.02,2026-05-22,5,-0.369,-0.369,-0.369
ecmwf_raw,event_day_open,0.02,2026-05-23,9,-0.11799999999999998,-0.11799999999999998,-0.487
ecmwf_raw,event_day_open,0.02,2026-05-24,6,-0.264,-0.264,-0.751
ecmwf_raw,event_day_open,0.02,2026-05-25,7,-0.09399999999999994,-0.09399999999999994,-0.845
ecmwf_raw,event_day_open,0.02,2026-05-26,7,-0.38399999999999995,-0.38399999999999995,-1.2289999999999999
ecmwf_raw,event_day_open,0.02,2026-05-27,8,-0.2919999999999999,-0.2919999999999999,-1.521
ecmwf_raw,event_day_open,0.02,2026-05-28,6,-0.32100000000000006,-0.32100000000000006,-1.8419999999999999
ecmwf_raw,event_day_open,0.02,2026-05-29,5,-0.269,-0.269,-2.1109999999999998
ecmwf_raw,event_day_open,0.02,2026-05-30,6,-0.3015,-0.3015,-2.4124999999999996
ecmwf_raw,event_day_open,0.02,2026-05-31,6,0.7474999999999999,0.7474999999999999,-1.665
ecmwf_raw,event_day_open,0.05,2026-05-22,5,-0.369,-0.369,-0.369
ecmwf_raw,event_day_open,0.05,2026-05-23,7,0.7275,0.7275,0.35850000000000004
ecmwf_raw,event_day_open,0.05,2026-05-24,5,-0.26349999999999996,-0.26349999999999996,0.09500000000000008
ecmwf_raw,event_day_open,0.05,2026-05-25,7,-0.09399999999999994,-0.09399999999999994,0.0010000000000001397
ecmwf_raw,event_day_open,0.05,2026-05-26,5,-0.22349999999999992,-0.22349999999999992,-0.22249999999999978
ecmwf_raw,event_day_open,0.05,2026-05-27,7,-0.2915,-0.2915,-0.5139999999999998
ecmwf_raw,event_day_open,0.05,2026-05-28,5,-0.3205,-0.3205,-0.8344999999999998
ecmwf_raw,event_day_open,0.05,2026-05-29,5,-0.269,-0.269,-1.1035
ecmwf_raw,event_day_open,0.05,2026-05-30,4,-0.3705,-0.3705,-1.4739999999999998
ecmwf_raw,event_day_open,0.05,2026-05-31,6,0.7474999999999999,0.7474999999999999,-0.7264999999999999
ecmwf_raw,event_day_open,0.1,2026-05-22,4,-0.368,-0.368,-0.368
ecmwf_raw,event_day_open,0.1,2026-05-23,7,0.7275,0.7275,0.35950000000000004
ecmwf_raw,event_day_open,0.1,2026-05-24,4,-0.263,-0.263,0.09650000000000003
ecmwf_raw,event_day_open,0.1,2026-05-25,5,-0.20799999999999996,-0.20799999999999996,-0.11149999999999993
