run_init_utc,model,cache_path,request_url,fetched_at_utc,used_cache,status_code,success,error,n_hourly_rows
2026-03-27T00:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260327T0000Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-03-27T00%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:10:31.953876+00:00,False,200,True,,240
2026-03-27T06:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260327T0600Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-03-27T06%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:10:33.500285+00:00,False,200,True,,240
2026-03-27T18:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260327T1800Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-03-27T18%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:10:33.949734+00:00,False,400,False,"HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2026-03-27T18:00Z""}",0
2026-03-28T00:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260328T0000Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-03-28T00%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:10:37.890293+00:00,False,400,False,"HTTP 400: {""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2026-03-28T00:00Z"",""error"":true}",0
2026-03-28T06:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260328T0600Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-03-28T06%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:10:41.937203+00:00,False,200,True,,240
2026-03-28T18:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260328T1800Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-03-28T18%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:10:42.357431+00:00,False,400,False,"HTTP 400: {""error"":true,""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2026-03-28T18:00Z""}",0
2026-03-29T00:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260329T0000Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-03-29T00%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:10:46.095472+00:00,False,400,False,"HTTP 400: {""reason"":""The requested model run is not available. Model: ecmwf_ifs, run: 2026-03-29T00:00Z"",""error"":true}",0
2026-03-29T06:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260329T0600Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-03-29T06%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:10:50.561786+00:00,False,200,True,,240
2026-03-30T06:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260330T0600Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-03-30T06%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:10:50.857802+00:00,False,200,True,,240
2026-03-30T18:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260330T1800Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-03-30T18%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:10:51.216122+00:00,False,200,True,,240
2026-03-31T00:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260331T0000Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-03-31T00%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:10:55.170754+00:00,False,200,True,,240
2026-03-31T06:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260331T0600Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-03-31T06%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:10:55.600127+00:00,False,200,True,,240
2026-03-31T18:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260331T1800Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-03-31T18%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:10:56.323382+00:00,False,200,True,,240
2026-04-01T00:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260401T0000Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-01T00%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:10:56.630497+00:00,False,200,True,,240
2026-04-01T06:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260401T0600Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-01T06%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:10:57.001619+00:00,False,200,True,,240
2026-04-01T18:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260401T1800Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-01T18%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:10:57.370095+00:00,False,200,True,,240
2026-04-02T00:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260402T0000Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-02T00%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:10:57.664385+00:00,False,200,True,,240
2026-04-02T06:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260402T0600Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-02T06%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:01.564881+00:00,False,200,True,,240
2026-04-02T18:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260402T1800Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-02T18%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:02.213875+00:00,False,200,True,,240
2026-04-03T00:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260403T0000Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-03T00%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:02.615809+00:00,False,200,True,,240
2026-04-03T06:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260403T0600Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-03T06%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:02.911912+00:00,False,200,True,,240
2026-04-03T18:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260403T1800Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-03T18%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:03.288337+00:00,False,200,True,,240
2026-04-04T00:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260404T0000Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-04T00%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:03.666378+00:00,False,200,True,,240
2026-04-04T06:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260404T0600Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-04T06%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:05.228542+00:00,False,200,True,,240
2026-04-04T18:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260404T1800Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-04T18%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:07.663198+00:00,False,200,True,,240
2026-04-05T00:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260405T0000Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-05T00%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:08.380500+00:00,False,200,True,,240
2026-04-05T06:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260405T0600Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-05T06%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:08.670498+00:00,False,200,True,,240
2026-04-05T18:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260405T1800Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-05T18%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:09.043278+00:00,False,200,True,,240
2026-04-06T00:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260406T0000Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-06T00%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:09.338126+00:00,False,200,True,,240
2026-04-06T06:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260406T0600Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-06T06%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:09.629335+00:00,False,200,True,,240
2026-04-06T18:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260406T1800Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-06T18%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:09.950120+00:00,False,200,True,,240
2026-04-07T00:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260407T0000Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-07T00%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:10.265825+00:00,False,200,True,,240
2026-04-07T06:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260407T0600Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-07T06%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:10.628162+00:00,False,200,True,,240
2026-04-07T18:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260407T1800Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-07T18%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:10.908337+00:00,False,200,True,,240
2026-04-08T00:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260408T0000Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-08T00%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:11.175877+00:00,False,200,True,,240
2026-04-08T06:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260408T0600Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-08T06%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:11.533944+00:00,False,200,True,,240
2026-04-08T18:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260408T1800Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-08T18%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:15.747616+00:00,False,200,True,,240
2026-04-09T00:00,ecmwf_ifs,/Users/edwardlee/Desktop/2026MScWeatherForecastingPolymarket/data/raw/forecast_open_meteo_single_runs_19a/open_meteo_single_run_ecmwf_ifs_hko_20260409T0000Z.json,https://single-runs-api.open-meteo.com/v1/forecast?latitude=22.302219&longitude=114.174637&run=2026-04-09T00%3A00&hourly=temperature_2m%2Crelative_humidity_2m%2Cdew_point_2m%2Ccloud_cover%2Cwind_speed_10m%2Cwind_direction_10m%2Cprecipitation&models=ecmwf_ifs&timezone=Asia%2FHong_Kong&forecast_days=10&temperature_unit=celsius&wind_speed_unit=kmh&precipitation_unit=mm&timeformat=iso8601,2026-07-15T00:11:16.109539+00:00,False,200,True,,240
