model,decision_rule,strategy,threshold,event_date,n_positions,total_stake,net_pnl,cumulative_net_pnl
catboost_platt,event_day_open,single_best_edge,0.1,2026-05-22,0,0.0,0.0,0.0
catboost_platt,event_day_open,single_best_edge,0.1,2026-05-23,0,0.0,0.0,0.0
catboost_platt,event_day_open,single_best_edge,0.1,2026-05-24,0,0.0,0.0,0.0
catboost_platt,event_day_open,single_best_edge,0.1,2026-05-25,0,0.0,0.0,0.0
catboost_platt,event_day_open,single_best_edge,0.1,2026-05-26,1,1.0,-0.16,-0.16
catboost_platt,event_day_open,single_best_edge,0.1,2026-05-27,1,1.0,-0.15,-0.31
catboost_platt,event_day_open,single_best_edge,0.1,2026-05-28,1,1.0,-0.15,-0.45999999999999996
catboost_platt,event_day_open,single_best_edge,0.1,2026-05-29,1,1.0,-0.0185,-0.4785
catboost_platt,event_day_open,single_best_edge,0.1,2026-05-30,0,0.0,0.0,-0.4785
catboost_platt,event_day_open,single_best_edge,0.1,2026-05-31,1,1.0,-0.24,-0.7184999999999999
catboost_raw,12h_prior,proportional_positive_edge,0.0,2026-05-22,10,0.9999999999999998,-0.07046116855958756,-0.07046116855958756
catboost_raw,12h_prior,proportional_positive_edge,0.0,2026-05-23,6,0.9999999999999999,-0.17467708125273906,-0.24513824981232663
catboost_raw,12h_prior,proportional_positive_edge,0.0,2026-05-24,9,1.0000000000000002,-0.08257772903846199,-0.3277159788507886
catboost_raw,12h_prior,proportional_positive_edge,0.0,2026-05-25,9,1.0,0.02323994770343471,-0.3044760311473539
catboost_raw,12h_prior,proportional_positive_edge,0.0,2026-05-26,9,1.0,-0.14800368580408058,-0.45247971695143446
catboost_raw,12h_prior,proportional_positive_edge,0.0,2026-05-27,8,1.0,-0.11698787401511848,-0.569467590966553
catboost_raw,12h_prior,proportional_positive_edge,0.0,2026-05-28,9,1.0000000000000002,-0.09975276450962346,-0.6692203554761764
catboost_raw,12h_prior,proportional_positive_edge,0.0,2026-05-29,10,1.0000000000000002,-0.05975362164675866,-0.7289739771229351
catboost_raw,12h_prior,proportional_positive_edge,0.0,2026-05-30,9,1.0,0.27991169961282675,-0.4490622775101083
catboost_raw,12h_prior,proportional_positive_edge,0.0,2026-05-31,9,0.9999999999999999,-0.08285197875772897,-0.5319142562678373
catboost_raw,12h_prior,proportional_positive_edge,0.02,2026-05-22,3,0.9999999999999999,-0.1100931287999838,-0.1100931287999838
catboost_raw,12h_prior,proportional_positive_edge,0.02,2026-05-23,1,1.0,-0.19,-0.3000931287999838
catboost_raw,12h_prior,proportional_positive_edge,0.02,2026-05-24,2,1.0,-0.10485149221405707,-0.40494462101404083
catboost_raw,12h_prior,proportional_positive_edge,0.02,2026-05-25,2,1.0,-0.07972878857440512,-0.48467340958844596
catboost_raw,12h_prior,proportional_positive_edge,0.02,2026-05-26,1,1.0,-0.185,-0.669673409588446
catboost_raw,12h_prior,proportional_positive_edge,0.02,2026-05-27,2,1.0,-0.1366826022612807,-0.8063560118497266
catboost_raw,12h_prior,proportional_positive_edge,0.02,2026-05-28,2,1.0,-0.11247369263134017,-0.9188297044810668
catboost_raw,12h_prior,proportional_positive_edge,0.02,2026-05-29,4,1.0,-0.06305329950686997,-0.9818830039879368
catboost_raw,12h_prior,proportional_positive_edge,0.02,2026-05-30,3,0.9999999999999999,0.3048695101150653,-0.6770134938728716
catboost_raw,12h_prior,proportional_positive_edge,0.02,2026-05-31,3,0.9999999999999999,-0.09010414816814892,-0.7671176420410204
catboost_raw,12h_prior,proportional_positive_edge,0.05,2026-05-22,1,1.0,-0.07,-0.07
catboost_raw,12h_prior,proportional_positive_edge,0.05,2026-05-23,1,1.0,-0.19,-0.26
catboost_raw,12h_prior,proportional_positive_edge,0.05,2026-05-24,2,1.0,-0.10485149221405707,-0.3648514922140571
catboost_raw,12h_prior,proportional_positive_edge,0.05,2026-05-25,1,1.0,-0.095,-0.4598514922140571
catboost_raw,12h_prior,proportional_positive_edge,0.05,2026-05-26,1,1.0,-0.185,-0.6448514922140571
catboost_raw,12h_prior,proportional_positive_edge,0.05,2026-05-27,1,1.0,-0.15,-0.794851492214057
catboost_raw,12h_prior,proportional_positive_edge,0.05,2026-05-28,1,1.0,-0.12,-0.914851492214057
catboost_raw,12h_prior,proportional_positive_edge,0.05,2026-05-29,3,1.0,-0.06605207505310189,-0.980903567267159
catboost_raw,12h_prior,proportional_positive_edge,0.05,2026-05-30,2,1.0,0.33737984044606756,-0.6435237268210914
catboost_raw,12h_prior,proportional_positive_edge,0.05,2026-05-31,2,1.0,-0.049166961682452354,-0.6926906885035438
catboost_raw,12h_prior,proportional_positive_edge,0.1,2026-05-22,0,0.0,0.0,0.0
catboost_raw,12h_prior,proportional_positive_edge,0.1,2026-05-23,1,1.0,-0.19,-0.19
catboost_raw,12h_prior,proportional_positive_edge,0.1,2026-05-24,0,0.0,0.0,-0.19
catboost_raw,12h_prior,proportional_positive_edge,0.1,2026-05-25,0,0.0,0.0,-0.19
catboost_raw,12h_prior,proportional_positive_edge,0.1,2026-05-26,1,1.0,-0.185,-0.375
catboost_raw,12h_prior,proportional_positive_edge,0.1,2026-05-27,1,1.0,-0.15,-0.525
catboost_raw,12h_prior,proportional_positive_edge,0.1,2026-05-28,1,1.0,-0.12,-0.645
catboost_raw,12h_prior,proportional_positive_edge,0.1,2026-05-29,2,1.0,-0.039582824621401884,-0.6845828246214019
catboost_raw,12h_prior,proportional_positive_edge,0.1,2026-05-30,2,1.0,0.33737984044606756,-0.3472029841753343
catboost_raw,12h_prior,proportional_positive_edge,0.1,2026-05-31,1,1.0,-0.065,-0.4122029841753343
catboost_raw,12h_prior,single_best_edge,0.0,2026-05-22,1,1.0,-0.07,-0.07
catboost_raw,12h_prior,single_best_edge,0.0,2026-05-23,1,1.0,-0.19,-0.26
catboost_raw,12h_prior,single_best_edge,0.0,2026-05-24,1,1.0,-0.065,-0.325
catboost_raw,12h_prior,single_best_edge,0.0,2026-05-25,1,1.0,-0.095,-0.42000000000000004
catboost_raw,12h_prior,single_best_edge,0.0,2026-05-26,1,1.0,-0.185,-0.605
catboost_raw,12h_prior,single_best_edge,0.0,2026-05-27,1,1.0,-0.15,-0.755
catboost_raw,12h_prior,single_best_edge,0.0,2026-05-28,1,1.0,-0.12,-0.875
catboost_raw,12h_prior,single_best_edge,0.0,2026-05-29,1,1.0,-0.06,-0.935
catboost_raw,12h_prior,single_best_edge,0.0,2026-05-30,1,1.0,-0.069,-1.004
catboost_raw,12h_prior,single_best_edge,0.0,2026-05-31,1,1.0,-0.065,-1.069
catboost_raw,12h_prior,single_best_edge,0.02,2026-05-22,1,1.0,-0.07,-0.07
catboost_raw,12h_prior,single_best_edge,0.02,2026-05-23,1,1.0,-0.19,-0.26
catboost_raw,12h_prior,single_best_edge,0.02,2026-05-24,1,1.0,-0.065,-0.325
catboost_raw,12h_prior,single_best_edge,0.02,2026-05-25,1,1.0,-0.095,-0.42000000000000004
catboost_raw,12h_prior,single_best_edge,0.02,2026-05-26,1,1.0,-0.185,-0.605
catboost_raw,12h_prior,single_best_edge,0.02,2026-05-27,1,1.0,-0.15,-0.755
catboost_raw,12h_prior,single_best_edge,0.02,2026-05-28,1,1.0,-0.12,-0.875
catboost_raw,12h_prior,single_best_edge,0.02,2026-05-29,1,1.0,-0.06,-0.935
catboost_raw,12h_prior,single_best_edge,0.02,2026-05-30,1,1.0,-0.069,-1.004
catboost_raw,12h_prior,single_best_edge,0.02,2026-05-31,1,1.0,-0.065,-1.069
catboost_raw,12h_prior,single_best_edge,0.05,2026-05-22,1,1.0,-0.07,-0.07
catboost_raw,12h_prior,single_best_edge,0.05,2026-05-23,1,1.0,-0.19,-0.26
catboost_raw,12h_prior,single_best_edge,0.05,2026-05-24,1,1.0,-0.065,-0.325
catboost_raw,12h_prior,single_best_edge,0.05,2026-05-25,1,1.0,-0.095,-0.42000000000000004
catboost_raw,12h_prior,single_best_edge,0.05,2026-05-26,1,1.0,-0.185,-0.605
catboost_raw,12h_prior,single_best_edge,0.05,2026-05-27,1,1.0,-0.15,-0.755
catboost_raw,12h_prior,single_best_edge,0.05,2026-05-28,1,1.0,-0.12,-0.875
catboost_raw,12h_prior,single_best_edge,0.05,2026-05-29,1,1.0,-0.06,-0.935
catboost_raw,12h_prior,single_best_edge,0.05,2026-05-30,1,1.0,-0.069,-1.004
catboost_raw,12h_prior,single_best_edge,0.05,2026-05-31,1,1.0,-0.065,-1.069
catboost_raw,12h_prior,single_best_edge,0.1,2026-05-22,0,0.0,0.0,0.0
catboost_raw,12h_prior,single_best_edge,0.1,2026-05-23,1,1.0,-0.19,-0.19
catboost_raw,12h_prior,single_best_edge,0.1,2026-05-24,0,0.0,0.0,-0.19
catboost_raw,12h_prior,single_best_edge,0.1,2026-05-25,0,0.0,0.0,-0.19
catboost_raw,12h_prior,single_best_edge,0.1,2026-05-26,1,1.0,-0.185,-0.375
catboost_raw,12h_prior,single_best_edge,0.1,2026-05-27,1,1.0,-0.15,-0.525
catboost_raw,12h_prior,single_best_edge,0.1,2026-05-28,1,1.0,-0.12,-0.645
catboost_raw,12h_prior,single_best_edge,0.1,2026-05-29,1,1.0,-0.06,-0.705
catboost_raw,12h_prior,single_best_edge,0.1,2026-05-30,1,1.0,-0.069,-0.774
catboost_raw,12h_prior,single_best_edge,0.1,2026-05-31,1,1.0,-0.065,-0.839
catboost_raw,24h_prior,proportional_positive_edge,0.0,2026-05-22,7,0.9999999999999999,0.269730638899069,0.269730638899069
catboost_raw,24h_prior,proportional_positive_edge,0.0,2026-05-23,9,1.0,-0.24451527765552478,0.025215361243544232
catboost_raw,24h_prior,proportional_positive_edge,0.0,2026-05-24,9,1.0,-0.06953448388038048,-0.04431912263683625
catboost_raw,24h_prior,proportional_positive_edge,0.0,2026-05-25,9,1.0000000000000002,0.4266772461692486,0.3823581235324124
catboost_raw,24h_prior,proportional_positive_edge,0.0,2026-05-26,9,0.9999999999999998,-0.07423503180572855,0.30812309172668384
catboost_raw,24h_prior,proportional_positive_edge,0.0,2026-05-27,9,1.0,0.028331622882840114,0.336454714609524
catboost_raw,24h_prior,proportional_positive_edge,0.0,2026-05-28,9,1.0,-0.1566922631135077,0.17976245149601625
catboost_raw,24h_prior,proportional_positive_edge,0.0,2026-05-29,9,1.0,-0.0769674222557976,0.10279502924021865
catboost_raw,24h_prior,proportional_positive_edge,0.0,2026-05-30,7,0.9999999999999999,0.2771843772756223,0.37997940651584095
catboost_raw,24h_prior,proportional_positive_edge,0.0,2026-05-31,7,0.9999999999999999,-0.08454981354253475,0.2954295929733062
catboost_raw,24h_prior,proportional_positive_edge,0.02,2026-05-22,3,1.0,0.29518081367977805,0.29518081367977805
catboost_raw,24h_prior,proportional_positive_edge,0.02,2026-05-23,2,1.0,-0.27039036128530824,0.02479045239446981
catboost_raw,24h_prior,proportional_positive_edge,0.02,2026-05-24,1,1.0,-0.07,-0.0452095476055302
catboost_raw,24h_prior,proportional_positive_edge,0.02,2026-05-25,2,1.0,0.5331846870341315,0.48797513942860127
catboost_raw,24h_prior,proportional_positive_edge,0.02,2026-05-26,1,1.0,-0.265,0.22297513942860125
catboost_raw,24h_prior,proportional_positive_edge,0.02,2026-05-27,3,1.0,0.03448778378442478,0.25746292321302605
catboost_raw,24h_prior,proportional_positive_edge,0.02,2026-05-28,2,1.0,-0.1910187971485419,0.06644412606448413
catboost_raw,24h_prior,proportional_positive_edge,0.02,2026-05-29,5,0.9999999999999998,-0.0798425599398062,-0.013398433875322066
catboost_raw,24h_prior,proportional_positive_edge,0.02,2026-05-30,3,1.0,0.2906332545712359,0.2772348206959138
catboost_raw,24h_prior,proportional_positive_edge,0.02,2026-05-31,3,1.0,-0.08992299026714161,0.1873118304287722
catboost_raw,24h_prior,proportional_positive_edge,0.05,2026-05-22,2,1.0,0.34443753637803914,0.34443753637803914
catboost_raw,24h_prior,proportional_positive_edge,0.05,2026-05-23,1,1.0,-0.3,0.044437536378039155
catboost_raw,24h_prior,proportional_positive_edge,0.05,2026-05-24,1,1.0,-0.07,-0.02556246362196085
catboost_raw,24h_prior,proportional_positive_edge,0.05,2026-05-25,1,1.0,0.745,0.7194375363780392
catboost_raw,24h_prior,proportional_positive_edge,0.05,2026-05-26,1,1.0,-0.265,0.4544375363780391
catboost_raw,24h_prior,proportional_positive_edge,0.05,2026-05-27,1,1.0,-0.21,0.24443753637803908
catboost_raw,24h_prior,proportional_positive_edge,0.05,2026-05-28,1,1.0,-0.215,0.029437536378039086
catboost_raw,24h_prior,proportional_positive_edge,0.05,2026-05-29,3,1.0,-0.08827698323953222,-0.05883944686149313
catboost_raw,24h_prior,proportional_positive_edge,0.05,2026-05-30,2,1.0,0.34144115860752317,0.28260171174603005
catboost_raw,24h_prior,proportional_positive_edge,0.05,2026-05-31,2,1.0,-0.03808403608548812,0.24451767566054194
catboost_raw,24h_prior,proportional_positive_edge,0.1,2026-05-22,1,1.0,0.595,0.595
catboost_raw,24h_prior,proportional_positive_edge,0.1,2026-05-23,0,0.0,0.0,0.595
catboost_raw,24h_prior,proportional_positive_edge,0.1,2026-05-24,0,0.0,0.0,0.595
catboost_raw,24h_prior,proportional_positive_edge,0.1,2026-05-25,1,1.0,0.745,1.3399999999999999
catboost_raw,24h_prior,proportional_positive_edge,0.1,2026-05-26,0,0.0,0.0,1.3399999999999999
catboost_raw,24h_prior,proportional_positive_edge,0.1,2026-05-27,0,0.0,0.0,1.3399999999999999
catboost_raw,24h_prior,proportional_positive_edge,0.1,2026-05-28,1,1.0,-0.215,1.125
catboost_raw,24h_prior,proportional_positive_edge,0.1,2026-05-29,2,1.0,-0.06453716514180322,1.0604628348581968
catboost_raw,24h_prior,proportional_positive_edge,0.1,2026-05-30,0,0.0,0.0,1.0604628348581968
catboost_raw,24h_prior,proportional_positive_edge,0.1,2026-05-31,1,1.0,-0.045,1.0154628348581967
catboost_raw,24h_prior,single_best_edge,0.0,2026-05-22,1,1.0,0.595,0.595
catboost_raw,24h_prior,single_best_edge,0.0,2026-05-23,1,1.0,-0.3,0.295
catboost_raw,24h_prior,single_best_edge,0.0,2026-05-24,1,1.0,-0.07,0.22499999999999998
catboost_raw,24h_prior,single_best_edge,0.0,2026-05-25,1,1.0,0.745,0.97
catboost_raw,24h_prior,single_best_edge,0.0,2026-05-26,1,1.0,-0.265,0.705
catboost_raw,24h_prior,single_best_edge,0.0,2026-05-27,1,1.0,-0.21,0.495
catboost_raw,24h_prior,single_best_edge,0.0,2026-05-28,1,1.0,-0.215,0.27999999999999997
catboost_raw,24h_prior,single_best_edge,0.0,2026-05-29,1,1.0,-0.11,0.16999999999999998
catboost_raw,24h_prior,single_best_edge,0.0,2026-05-30,1,1.0,-0.038,0.13199999999999998
catboost_raw,24h_prior,single_best_edge,0.0,2026-05-31,1,1.0,-0.045,0.08699999999999997
catboost_raw,24h_prior,single_best_edge,0.02,2026-05-22,1,1.0,0.595,0.595
catboost_raw,24h_prior,single_best_edge,0.02,2026-05-23,1,1.0,-0.3,0.295
catboost_raw,24h_prior,single_best_edge,0.02,2026-05-24,1,1.0,-0.07,0.22499999999999998
catboost_raw,24h_prior,single_best_edge,0.02,2026-05-25,1,1.0,0.745,0.97
catboost_raw,24h_prior,single_best_edge,0.02,2026-05-26,1,1.0,-0.265,0.705
catboost_raw,24h_prior,single_best_edge,0.02,2026-05-27,1,1.0,-0.21,0.495
catboost_raw,24h_prior,single_best_edge,0.02,2026-05-28,1,1.0,-0.215,0.27999999999999997
catboost_raw,24h_prior,single_best_edge,0.02,2026-05-29,1,1.0,-0.11,0.16999999999999998
catboost_raw,24h_prior,single_best_edge,0.02,2026-05-30,1,1.0,-0.038,0.13199999999999998
catboost_raw,24h_prior,single_best_edge,0.02,2026-05-31,1,1.0,-0.045,0.08699999999999997
catboost_raw,24h_prior,single_best_edge,0.05,2026-05-22,1,1.0,0.595,0.595
catboost_raw,24h_prior,single_best_edge,0.05,2026-05-23,1,1.0,-0.3,0.295
catboost_raw,24h_prior,single_best_edge,0.05,2026-05-24,1,1.0,-0.07,0.22499999999999998
catboost_raw,24h_prior,single_best_edge,0.05,2026-05-25,1,1.0,0.745,0.97
catboost_raw,24h_prior,single_best_edge,0.05,2026-05-26,1,1.0,-0.265,0.705
catboost_raw,24h_prior,single_best_edge,0.05,2026-05-27,1,1.0,-0.21,0.495
catboost_raw,24h_prior,single_best_edge,0.05,2026-05-28,1,1.0,-0.215,0.27999999999999997
catboost_raw,24h_prior,single_best_edge,0.05,2026-05-29,1,1.0,-0.11,0.16999999999999998
catboost_raw,24h_prior,single_best_edge,0.05,2026-05-30,1,1.0,-0.038,0.13199999999999998
catboost_raw,24h_prior,single_best_edge,0.05,2026-05-31,1,1.0,-0.045,0.08699999999999997
catboost_raw,24h_prior,single_best_edge,0.1,2026-05-22,1,1.0,0.595,0.595
catboost_raw,24h_prior,single_best_edge,0.1,2026-05-23,0,0.0,0.0,0.595
catboost_raw,24h_prior,single_best_edge,0.1,2026-05-24,0,0.0,0.0,0.595
catboost_raw,24h_prior,single_best_edge,0.1,2026-05-25,1,1.0,0.745,1.3399999999999999
catboost_raw,24h_prior,single_best_edge,0.1,2026-05-26,0,0.0,0.0,1.3399999999999999
catboost_raw,24h_prior,single_best_edge,0.1,2026-05-27,0,0.0,0.0,1.3399999999999999
catboost_raw,24h_prior,single_best_edge,0.1,2026-05-28,1,1.0,-0.215,1.125
catboost_raw,24h_prior,single_best_edge,0.1,2026-05-29,1,1.0,-0.11,1.015
catboost_raw,24h_prior,single_best_edge,0.1,2026-05-30,0,0.0,0.0,1.015
catboost_raw,24h_prior,single_best_edge,0.1,2026-05-31,1,1.0,-0.045,0.97
catboost_raw,6h_prior,proportional_positive_edge,0.0,2026-05-22,9,1.0,-0.06485990024396648,-0.06485990024396648
catboost_raw,6h_prior,proportional_positive_edge,0.0,2026-05-23,9,1.0,0.025816225644824844,-0.03904367459914164
catboost_raw,6h_prior,proportional_positive_edge,0.0,2026-05-24,10,1.0,-0.04649641637900309,-0.08554009097814473
catboost_raw,6h_prior,proportional_positive_edge,0.0,2026-05-25,9,1.0,-0.08101365015608569,-0.16655374113423044
catboost_raw,6h_prior,proportional_positive_edge,0.0,2026-05-26,9,1.0,-0.11691308774398138,-0.2834668288782118
catboost_raw,6h_prior,proportional_positive_edge,0.0,2026-05-27,9,0.9999999999999999,-0.11011777847641642,-0.3935846073546282
catboost_raw,6h_prior,proportional_positive_edge,0.0,2026-05-28,10,1.0000000000000002,-0.08648411958026059,-0.4800687269348888
catboost_raw,6h_prior,proportional_positive_edge,0.0,2026-05-29,10,0.9999999999999998,-0.0556275126314674,-0.5356962395663563
catboost_raw,6h_prior,proportional_positive_edge,0.0,2026-05-30,9,1.0,0.38217145147245674,-0.15352478809389947
catboost_raw,6h_prior,proportional_positive_edge,0.0,2026-05-31,10,1.0000000000000002,0.11907621077297142,-0.03444857732092804
catboost_raw,6h_prior,proportional_positive_edge,0.02,2026-05-22,1,1.0,-0.085,-0.085
catboost_raw,6h_prior,proportional_positive_edge,0.02,2026-05-23,1,1.0,-0.115,-0.2
catboost_raw,6h_prior,proportional_positive_edge,0.02,2026-05-24,3,1.0,-0.05787567976905224,-0.25787567976905224
catboost_raw,6h_prior,proportional_positive_edge,0.02,2026-05-25,3,1.0,-0.09574169372475946,-0.3536173734938117
catboost_raw,6h_prior,proportional_positive_edge,0.02,2026-05-26,2,0.9999999999999999,-0.13254258668263114,-0.48615996017644286
catboost_raw,6h_prior,proportional_positive_edge,0.02,2026-05-27,1,1.0,-0.135,-0.6211599601764428
catboost_raw,6h_prior,proportional_positive_edge,0.02,2026-05-28,2,1.0,-0.09365160767546578,-0.7148115678519087
catboost_raw,6h_prior,proportional_positive_edge,0.02,2026-05-29,4,1.0,-0.05845441489614425,-0.7732659827480529
catboost_raw,6h_prior,proportional_positive_edge,0.02,2026-05-30,3,1.0000000000000002,0.42730638572226937,-0.34595959702578355
catboost_raw,6h_prior,proportional_positive_edge,0.02,2026-05-31,3,0.9999999999999999,0.13083020976716714,-0.2151293872586164
catboost_raw,6h_prior,proportional_positive_edge,0.05,2026-05-22,1,1.0,-0.085,-0.085
catboost_raw,6h_prior,proportional_positive_edge,0.05,2026-05-23,1,1.0,-0.115,-0.2
catboost_raw,6h_prior,proportional_positive_edge,0.05,2026-05-24,1,1.0,-0.305,-0.505
catboost_raw,6h_prior,proportional_positive_edge,0.05,2026-05-25,1,1.0,-0.115,-0.62
catboost_raw,6h_prior,proportional_positive_edge,0.05,2026-05-26,1,1.0,-0.15,-0.77
catboost_raw,6h_prior,proportional_positive_edge,0.05,2026-05-27,1,1.0,-0.135,-0.905
catboost_raw,6h_prior,proportional_positive_edge,0.05,2026-05-28,2,1.0,-0.09365160767546578,-0.9986516076754658
catboost_raw,6h_prior,proportional_positive_edge,0.05,2026-05-29,3,1.0,-0.0611916087615547,-1.0598432164370206
catboost_raw,6h_prior,proportional_positive_edge,0.05,2026-05-30,2,1.0,0.46565922099809276,-0.5941839954389277
catboost_raw,6h_prior,proportional_positive_edge,0.05,2026-05-31,3,0.9999999999999999,0.13083020976716714,-0.4633537856717606
catboost_raw,6h_prior,proportional_positive_edge,0.1,2026-05-22,0,0.0,0.0,0.0
catboost_raw,6h_prior,proportional_positive_edge,0.1,2026-05-23,0,0.0,0.0,0.0
catboost_raw,6h_prior,proportional_positive_edge,0.1,2026-05-24,0,0.0,0.0,0.0
catboost_raw,6h_prior,proportional_positive_edge,0.1,2026-05-25,0,0.0,0.0,0.0
catboost_raw,6h_prior,proportional_positive_edge,0.1,2026-05-26,1,1.0,-0.15,-0.15
catboost_raw,6h_prior,proportional_positive_edge,0.1,2026-05-27,1,1.0,-0.135,-0.28500000000000003
catboost_raw,6h_prior,proportional_positive_edge,0.1,2026-05-28,2,1.0,-0.09365160767546578,-0.3786516076754658
catboost_raw,6h_prior,proportional_positive_edge,0.1,2026-05-29,3,1.0,-0.0611916087615547,-0.4398432164370205
catboost_raw,6h_prior,proportional_positive_edge,0.1,2026-05-30,1,1.0,0.775,0.3351567835629795
catboost_raw,6h_prior,proportional_positive_edge,0.1,2026-05-31,1,1.0,-0.26,0.0751567835629795
catboost_raw,6h_prior,single_best_edge,0.0,2026-05-22,1,1.0,-0.085,-0.085
catboost_raw,6h_prior,single_best_edge,0.0,2026-05-23,1,1.0,-0.115,-0.2
catboost_raw,6h_prior,single_best_edge,0.0,2026-05-24,1,1.0,-0.305,-0.505
catboost_raw,6h_prior,single_best_edge,0.0,2026-05-25,1,1.0,-0.115,-0.62
catboost_raw,6h_prior,single_best_edge,0.0,2026-05-26,1,1.0,-0.15,-0.77
catboost_raw,6h_prior,single_best_edge,0.0,2026-05-27,1,1.0,-0.135,-0.905
catboost_raw,6h_prior,single_best_edge,0.0,2026-05-28,1,1.0,-0.145,-1.05
catboost_raw,6h_prior,single_best_edge,0.0,2026-05-29,1,1.0,-0.0405,-1.0905
catboost_raw,6h_prior,single_best_edge,0.0,2026-05-30,1,1.0,0.775,-0.3155
catboost_raw,6h_prior,single_best_edge,0.0,2026-05-31,1,1.0,-0.26,-0.5755
catboost_raw,6h_prior,single_best_edge,0.02,2026-05-22,1,1.0,-0.085,-0.085
catboost_raw,6h_prior,single_best_edge,0.02,2026-05-23,1,1.0,-0.115,-0.2
catboost_raw,6h_prior,single_best_edge,0.02,2026-05-24,1,1.0,-0.305,-0.505
catboost_raw,6h_prior,single_best_edge,0.02,2026-05-25,1,1.0,-0.115,-0.62
catboost_raw,6h_prior,single_best_edge,0.02,2026-05-26,1,1.0,-0.15,-0.77
catboost_raw,6h_prior,single_best_edge,0.02,2026-05-27,1,1.0,-0.135,-0.905
catboost_raw,6h_prior,single_best_edge,0.02,2026-05-28,1,1.0,-0.145,-1.05
catboost_raw,6h_prior,single_best_edge,0.02,2026-05-29,1,1.0,-0.0405,-1.0905
catboost_raw,6h_prior,single_best_edge,0.02,2026-05-30,1,1.0,0.775,-0.3155
catboost_raw,6h_prior,single_best_edge,0.02,2026-05-31,1,1.0,-0.26,-0.5755
catboost_raw,6h_prior,single_best_edge,0.05,2026-05-22,1,1.0,-0.085,-0.085
catboost_raw,6h_prior,single_best_edge,0.05,2026-05-23,1,1.0,-0.115,-0.2
catboost_raw,6h_prior,single_best_edge,0.05,2026-05-24,1,1.0,-0.305,-0.505
catboost_raw,6h_prior,single_best_edge,0.05,2026-05-25,1,1.0,-0.115,-0.62
catboost_raw,6h_prior,single_best_edge,0.05,2026-05-26,1,1.0,-0.15,-0.77
catboost_raw,6h_prior,single_best_edge,0.05,2026-05-27,1,1.0,-0.135,-0.905
catboost_raw,6h_prior,single_best_edge,0.05,2026-05-28,1,1.0,-0.145,-1.05
catboost_raw,6h_prior,single_best_edge,0.05,2026-05-29,1,1.0,-0.0405,-1.0905
catboost_raw,6h_prior,single_best_edge,0.05,2026-05-30,1,1.0,0.775,-0.3155
catboost_raw,6h_prior,single_best_edge,0.05,2026-05-31,1,1.0,-0.26,-0.5755
catboost_raw,6h_prior,single_best_edge,0.1,2026-05-22,0,0.0,0.0,0.0
catboost_raw,6h_prior,single_best_edge,0.1,2026-05-23,0,0.0,0.0,0.0
catboost_raw,6h_prior,single_best_edge,0.1,2026-05-24,0,0.0,0.0,0.0
catboost_raw,6h_prior,single_best_edge,0.1,2026-05-25,0,0.0,0.0,0.0
catboost_raw,6h_prior,single_best_edge,0.1,2026-05-26,1,1.0,-0.15,-0.15
catboost_raw,6h_prior,single_best_edge,0.1,2026-05-27,1,1.0,-0.135,-0.28500000000000003
catboost_raw,6h_prior,single_best_edge,0.1,2026-05-28,1,1.0,-0.145,-0.43
catboost_raw,6h_prior,single_best_edge,0.1,2026-05-29,1,1.0,-0.0405,-0.4705
catboost_raw,6h_prior,single_best_edge,0.1,2026-05-30,1,1.0,0.775,0.30450000000000005
catboost_raw,6h_prior,single_best_edge,0.1,2026-05-31,1,1.0,-0.26,0.04450000000000004
catboost_raw,event_day_open,proportional_positive_edge,0.0,2026-05-22,9,0.9999999999999999,-0.06129441466378556,-0.06129441466378556
catboost_raw,event_day_open,proportional_positive_edge,0.0,2026-05-23,9,0.9999999999999999,-0.14069908073860096,-0.20199349540238654
catboost_raw,event_day_open,proportional_positive_edge,0.0,2026-05-24,10,1.0,0.01390242360705525,-0.18809107179533124
catboost_raw,event_day_open,proportional_positive_edge,0.0,2026-05-25,9,0.9999999999999999,-0.07743229206732619,-0.26552336386265746
catboost_raw,event_day_open,proportional_positive_edge,0.0,2026-05-26,9,0.9999999999999999,-0.13341619262408907,-0.3989395564867465
catboost_raw,event_day_open,proportional_positive_edge,0.0,2026-05-27,9,1.0,-0.11653420971078758,-0.515473766197534
catboost_raw,event_day_open,proportional_positive_edge,0.0,2026-05-28,10,1.0,-0.07506594702461832,-0.5905397132221524
catboost_raw,event_day_open,proportional_positive_edge,0.0,2026-05-29,10,0.9999999999999997,-0.0437815985283311,-0.6343213117504835
catboost_raw,event_day_open,proportional_positive_edge,0.0,2026-05-30,9,1.0,0.34404819399713743,-0.2902731177533461
catboost_raw,event_day_open,proportional_positive_edge,0.0,2026-05-31,10,1.0,-0.009473068562622401,-0.2997461863159685
catboost_raw,event_day_open,proportional_positive_edge,0.02,2026-05-22,1,1.0,-0.095,-0.095
catboost_raw,event_day_open,proportional_positive_edge,0.02,2026-05-23,3,1.0,-0.1706633712163102,-0.26566337121631023
catboost_raw,event_day_open,proportional_positive_edge,0.02,2026-05-24,3,1.0,0.019850451732283225,-0.24581291948402698
catboost_raw,event_day_open,proportional_positive_edge,0.02,2026-05-25,2,1.0,-0.10323818501467912,-0.3490511044987061
catboost_raw,event_day_open,proportional_positive_edge,0.02,2026-05-26,1,1.0,-0.16,-0.509051104498706
