target_date,decision_rule,forecast_daily_max_c,forecast_issue_time_utc,decision_time_utc,unique_local_hours,source_period,forecast_value_source,daily_forecast_column,daily_forecast_corroborated,information_time_verified,hko_daily_max_c,residual_c,has_certified_market,chronology_block,development_fold,outcome_may_influence_model_choice,used_in_final_fit_before_holdout,used_to_refit_before_external_test
2026-05-26,12h_prior,30.3,2026-05-24T18:00:00Z,2026-05-25T04:00:00Z,24,historical_march_may,reconstructed_complete_hourly_path,forecast_hko_daily_max_C,True,True,32.0,1.6999999999999993,True,holdout,,False,False,False
2026-05-26,24h_prior,30.1,2026-05-24T06:00:00Z,2026-05-24T16:00:00Z,24,historical_march_may,reconstructed_complete_hourly_path,forecast_hko_daily_max_C,True,True,32.0,1.8999999999999986,True,holdout,,False,False,False
2026-05-26,6h_prior,30.1,2026-05-25T00:00:00Z,2026-05-25T10:00:00Z,24,historical_march_may,reconstructed_complete_hourly_path,forecast_hko_daily_max_C,True,True,32.0,1.8999999999999986,True,holdout,,False,False,False
2026-05-26,event_day_open,30.3,2026-05-25T06:00:00Z,2026-05-25T16:00:00Z,24,historical_march_may,reconstructed_complete_hourly_path,forecast_hko_daily_max_C,True,True,32.0,1.6999999999999993,True,holdout,,False,False,False
2026-05-27,12h_prior,31.1,2026-05-25T18:00:00Z,2026-05-26T04:00:00Z,24,historical_march_may,reconstructed_complete_hourly_path,forecast_hko_daily_max_C,True,True,33.7,2.6000000000000014,True,holdout,,False,False,False
2026-05-27,24h_prior,30.8,2026-05-25T06:00:00Z,2026-05-25T16:00:00Z,24,historical_march_may,reconstructed_complete_hourly_path,forecast_hko_daily_max_C,True,True,33.7,2.900000000000002,True,holdout,,False,False,False
2026-05-27,6h_prior,30.8,2026-05-26T00:00:00Z,2026-05-26T10:00:00Z,24,historical_march_may,reconstructed_complete_hourly_path,forecast_hko_daily_max_C,True,True,33.7,2.900000000000002,True,holdout,,False,False,False
2026-05-27,event_day_open,30.8,2026-05-26T06:00:00Z,2026-05-26T16:00:00Z,24,historical_march_may,reconstructed_complete_hourly_path,forecast_hko_daily_max_C,True,True,33.7,2.900000000000002,True,holdout,,False,False,False
2026-05-28,12h_prior,31.6,2026-05-26T18:00:00Z,2026-05-27T04:00:00Z,24,historical_march_may,reconstructed_complete_hourly_path,forecast_hko_daily_max_C,True,True,33.4,1.7999999999999972,True,holdout,,False,False,False
2026-05-28,24h_prior,31.2,2026-05-26T06:00:00Z,2026-05-26T16:00:00Z,24,historical_march_may,reconstructed_complete_hourly_path,forecast_hko_daily_max_C,True,True,33.4,2.1999999999999993,True,holdout,,False,False,False
2026-05-28,6h_prior,31.4,2026-05-27T00:00:00Z,2026-05-27T10:00:00Z,24,historical_march_may,reconstructed_complete_hourly_path,forecast_hko_daily_max_C,True,True,33.4,2.0,True,holdout,,False,False,False
2026-05-28,event_day_open,31.8,2026-05-27T06:00:00Z,2026-05-27T16:00:00Z,24,historical_march_may,reconstructed_complete_hourly_path,forecast_hko_daily_max_C,True,True,33.4,1.5999999999999979,True,holdout,,False,False,False
2026-05-29,12h_prior,34.6,2026-05-27T18:00:00Z,2026-05-28T04:00:00Z,24,historical_march_may,reconstructed_complete_hourly_path,forecast_hko_daily_max_C,True,True,34.1,-0.5,True,holdout,,False,False,False
2026-05-29,24h_prior,33.7,2026-05-27T06:00:00Z,2026-05-27T16:00:00Z,24,historical_march_may,reconstructed_complete_hourly_path,forecast_hko_daily_max_C,True,True,34.1,0.3999999999999986,True,holdout,,False,False,False
2026-05-29,6h_prior,33.7,2026-05-28T00:00:00Z,2026-05-28T10:00:00Z,24,historical_march_may,reconstructed_complete_hourly_path,forecast_hko_daily_max_C,True,True,34.1,0.3999999999999986,True,holdout,,False,False,False
2026-05-29,event_day_open,33.0,2026-05-28T06:00:00Z,2026-05-28T16:00:00Z,24,historical_march_may,reconstructed_complete_hourly_path,forecast_hko_daily_max_C,True,True,34.1,1.1000000000000014,True,holdout,,False,False,False
2026-05-30,12h_prior,29.2,2026-05-28T18:00:00Z,2026-05-29T04:00:00Z,24,historical_march_may,reconstructed_complete_hourly_path,forecast_hko_daily_max_C,True,True,32.6,3.400000000000002,True,holdout,,False,False,False
2026-05-30,24h_prior,29.8,2026-05-28T06:00:00Z,2026-05-28T16:00:00Z,24,historical_march_may,reconstructed_complete_hourly_path,forecast_hko_daily_max_C,True,True,32.6,2.8000000000000007,True,holdout,,False,False,False
2026-05-30,6h_prior,29.7,2026-05-29T00:00:00Z,2026-05-29T10:00:00Z,24,historical_march_may,reconstructed_complete_hourly_path,forecast_hko_daily_max_C,True,True,32.6,2.900000000000002,True,holdout,,False,False,False
2026-05-30,event_day_open,30.3,2026-05-29T06:00:00Z,2026-05-29T16:00:00Z,24,historical_march_may,reconstructed_complete_hourly_path,forecast_hko_daily_max_C,True,True,32.6,2.3000000000000007,True,holdout,,False,False,False
2026-05-31,12h_prior,28.5,2026-05-29T18:00:00Z,2026-05-30T04:00:00Z,24,historical_march_may,reconstructed_complete_hourly_path,forecast_hko_daily_max_C,True,True,30.9,2.3999999999999986,True,holdout,,False,False,False
2026-05-31,24h_prior,30.2,2026-05-29T06:00:00Z,2026-05-29T16:00:00Z,24,historical_march_may,reconstructed_complete_hourly_path,forecast_hko_daily_max_C,True,True,30.9,0.6999999999999993,True,holdout,,False,False,False
2026-05-31,6h_prior,28.3,2026-05-30T00:00:00Z,2026-05-30T10:00:00Z,24,historical_march_may,reconstructed_complete_hourly_path,forecast_hko_daily_max_C,True,True,30.9,2.599999999999998,True,holdout,,False,False,False
2026-05-31,event_day_open,29.1,2026-05-30T06:00:00Z,2026-05-30T16:00:00Z,24,historical_march_may,reconstructed_complete_hourly_path,forecast_hko_daily_max_C,True,True,30.9,1.7999999999999972,True,holdout,,False,False,False
2026-06-01,12h_prior,30.0,2026-05-30T18:00:00Z,2026-05-31T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,32.3,2.299999999999997,True,external_test,,False,False,False
2026-06-01,24h_prior,29.2,2026-05-30T06:00:00Z,2026-05-30T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,32.3,3.099999999999998,True,external_test,,False,False,False
2026-06-01,6h_prior,29.4,2026-05-31T00:00:00Z,2026-05-31T10:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,32.3,2.8999999999999986,True,external_test,,False,False,False
2026-06-01,event_day_open,29.5,2026-05-31T06:00:00Z,2026-05-31T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,32.3,2.799999999999997,True,external_test,,False,False,False
2026-06-02,12h_prior,30.7,2026-05-31T18:00:00Z,2026-06-01T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,33.3,2.599999999999998,True,external_test,,False,False,False
2026-06-02,24h_prior,31.2,2026-05-31T06:00:00Z,2026-05-31T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,33.3,2.099999999999998,True,external_test,,False,False,False
2026-06-02,6h_prior,30.9,2026-06-01T00:00:00Z,2026-06-01T10:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,33.3,2.3999999999999986,True,external_test,,False,False,False
2026-06-02,event_day_open,31.6,2026-06-01T06:00:00Z,2026-06-01T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,33.3,1.6999999999999957,True,external_test,,False,False,False
2026-06-03,12h_prior,31.5,2026-06-01T18:00:00Z,2026-06-02T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,34.3,2.799999999999997,True,external_test,,False,False,False
2026-06-03,24h_prior,31.1,2026-06-01T06:00:00Z,2026-06-01T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,34.3,3.1999999999999957,True,external_test,,False,False,False
2026-06-03,6h_prior,31.3,2026-06-02T00:00:00Z,2026-06-02T10:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,34.3,2.9999999999999964,True,external_test,,False,False,False
2026-06-03,event_day_open,31.4,2026-06-02T06:00:00Z,2026-06-02T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,34.3,2.8999999999999986,True,external_test,,False,False,False
2026-06-04,12h_prior,32.4,2026-06-02T18:00:00Z,2026-06-03T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,34.2,1.8000000000000043,True,external_test,,False,False,False
2026-06-04,24h_prior,33.2,2026-06-02T06:00:00Z,2026-06-02T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,34.2,1.0,True,external_test,,False,False,False
2026-06-04,6h_prior,33.1,2026-06-03T00:00:00Z,2026-06-03T10:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,34.2,1.1000000000000014,True,external_test,,False,False,False
2026-06-04,event_day_open,33.3,2026-06-03T06:00:00Z,2026-06-03T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,34.2,0.9000000000000057,True,external_test,,False,False,False
2026-06-05,12h_prior,33.2,2026-06-03T18:00:00Z,2026-06-04T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,34.6,1.3999999999999986,True,external_test,,False,False,False
2026-06-05,24h_prior,33.9,2026-06-03T06:00:00Z,2026-06-03T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,34.6,0.7000000000000028,True,external_test,,False,False,False
2026-06-05,6h_prior,32.9,2026-06-04T00:00:00Z,2026-06-04T10:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,34.6,1.7000000000000028,True,external_test,,False,False,False
2026-06-05,event_day_open,33.5,2026-06-04T06:00:00Z,2026-06-04T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,34.6,1.1000000000000014,True,external_test,,False,False,False
2026-06-06,12h_prior,30.1,2026-06-04T18:00:00Z,2026-06-05T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,30.4,0.29999999999999716,True,external_test,,False,False,False
2026-06-06,24h_prior,30.5,2026-06-04T06:00:00Z,2026-06-04T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,30.4,-0.10000000000000142,True,external_test,,False,False,False
2026-06-06,6h_prior,31.4,2026-06-05T00:00:00Z,2026-06-05T10:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,30.4,-1.0,True,external_test,,False,False,False
2026-06-06,event_day_open,30.1,2026-06-05T06:00:00Z,2026-06-05T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,30.4,0.29999999999999716,True,external_test,,False,False,False
2026-06-07,12h_prior,28.7,2026-06-05T18:00:00Z,2026-06-06T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,32.0,3.3000000000000007,True,external_test,,False,False,False
2026-06-07,24h_prior,28.2,2026-06-05T06:00:00Z,2026-06-05T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,32.0,3.8000000000000007,True,external_test,,False,False,False
2026-06-07,6h_prior,28.5,2026-06-06T00:00:00Z,2026-06-06T10:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,32.0,3.5,True,external_test,,False,False,False
2026-06-07,event_day_open,27.0,2026-06-06T06:00:00Z,2026-06-06T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,32.0,5.0,True,external_test,,False,False,False
2026-06-08,12h_prior,27.8,2026-06-06T18:00:00Z,2026-06-07T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,30.9,3.099999999999998,True,external_test,,False,False,False
2026-06-08,24h_prior,28.1,2026-06-06T06:00:00Z,2026-06-06T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,30.9,2.799999999999997,True,external_test,,False,False,False
2026-06-08,6h_prior,27.2,2026-06-07T00:00:00Z,2026-06-07T10:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,30.9,3.6999999999999993,True,external_test,,False,False,False
2026-06-08,event_day_open,27.4,2026-06-07T06:00:00Z,2026-06-07T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,30.9,3.5,True,external_test,,False,False,False
2026-06-09,12h_prior,27.6,2026-06-07T18:00:00Z,2026-06-08T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,28.4,0.7999999999999972,True,external_test,,False,False,False
2026-06-09,24h_prior,26.2,2026-06-07T06:00:00Z,2026-06-07T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,28.4,2.1999999999999993,True,external_test,,False,False,False
2026-06-09,6h_prior,27.1,2026-06-08T00:00:00Z,2026-06-08T10:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,28.4,1.2999999999999972,True,external_test,,False,False,False
2026-06-09,event_day_open,29.8,2026-06-08T06:00:00Z,2026-06-08T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,28.4,-1.4000000000000021,True,external_test,,False,False,False
2026-06-10,12h_prior,28.0,2026-06-08T18:00:00Z,2026-06-09T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,28.6,0.6000000000000014,True,external_test,,False,False,False
2026-06-10,24h_prior,29.4,2026-06-08T06:00:00Z,2026-06-08T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,28.6,-0.7999999999999972,True,external_test,,False,False,False
2026-06-10,6h_prior,27.9,2026-06-09T00:00:00Z,2026-06-09T10:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,28.6,0.7000000000000028,True,external_test,,False,False,False
2026-06-10,event_day_open,28.3,2026-06-09T06:00:00Z,2026-06-09T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,28.6,0.3000000000000007,True,external_test,,False,False,False
2026-06-11,12h_prior,26.8,2026-06-09T18:00:00Z,2026-06-10T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,29.0,2.1999999999999993,True,external_test,,False,False,False
2026-06-11,24h_prior,27.2,2026-06-09T06:00:00Z,2026-06-09T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,29.0,1.8000000000000007,True,external_test,,False,False,False
2026-06-11,6h_prior,27.8,2026-06-10T00:00:00Z,2026-06-10T10:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,29.0,1.1999999999999993,True,external_test,,False,False,False
2026-06-11,event_day_open,28.6,2026-06-10T06:00:00Z,2026-06-10T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,29.0,0.3999999999999986,True,external_test,,False,False,False
2026-06-12,12h_prior,28.3,2026-06-10T18:00:00Z,2026-06-11T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,30.4,2.099999999999998,True,external_test,,False,False,False
2026-06-12,24h_prior,27.4,2026-06-10T06:00:00Z,2026-06-10T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,30.4,3.0,True,external_test,,False,False,False
2026-06-12,6h_prior,28.1,2026-06-11T00:00:00Z,2026-06-11T10:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,30.4,2.299999999999997,True,external_test,,False,False,False
2026-06-12,event_day_open,27.7,2026-06-11T06:00:00Z,2026-06-11T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,30.4,2.6999999999999993,True,external_test,,False,False,False
2026-06-13,12h_prior,29.3,2026-06-11T18:00:00Z,2026-06-12T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,30.6,1.3000000000000007,True,external_test,,False,False,False
2026-06-13,24h_prior,29.6,2026-06-11T06:00:00Z,2026-06-11T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,30.6,1.0,True,external_test,,False,False,False
2026-06-13,6h_prior,29.1,2026-06-12T00:00:00Z,2026-06-12T10:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,30.6,1.5,True,external_test,,False,False,False
2026-06-13,event_day_open,29.4,2026-06-12T06:00:00Z,2026-06-12T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,30.6,1.2000000000000028,True,external_test,,False,False,False
2026-06-14,12h_prior,27.6,2026-06-12T18:00:00Z,2026-06-13T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,29.5,1.8999999999999986,True,external_test,,False,False,False
2026-06-14,24h_prior,28.6,2026-06-12T06:00:00Z,2026-06-12T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,29.5,0.8999999999999986,True,external_test,,False,False,False
2026-06-14,6h_prior,27.8,2026-06-13T00:00:00Z,2026-06-13T10:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,29.5,1.6999999999999993,True,external_test,,False,False,False
2026-06-14,event_day_open,27.6,2026-06-13T06:00:00Z,2026-06-13T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,29.5,1.8999999999999986,True,external_test,,False,False,False
2026-06-15,12h_prior,28.6,2026-06-13T18:00:00Z,2026-06-14T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,29.9,1.2999999999999972,True,external_test,,False,False,False
2026-06-15,24h_prior,28.4,2026-06-13T06:00:00Z,2026-06-13T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,29.9,1.5,True,external_test,,False,False,False
2026-06-15,6h_prior,27.4,2026-06-14T00:00:00Z,2026-06-14T10:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,29.9,2.5,True,external_test,,False,False,False
2026-06-15,event_day_open,27.8,2026-06-14T06:00:00Z,2026-06-14T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,29.9,2.099999999999998,True,external_test,,False,False,False
2026-06-16,12h_prior,26.5,2026-06-14T18:00:00Z,2026-06-15T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,27.1,0.6000000000000014,True,external_test,,False,False,False
2026-06-16,24h_prior,26.4,2026-06-14T06:00:00Z,2026-06-14T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,27.1,0.7000000000000028,True,external_test,,False,False,False
2026-06-16,6h_prior,27.6,2026-06-15T00:00:00Z,2026-06-15T10:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,27.1,-0.5,True,external_test,,False,False,False
2026-06-16,event_day_open,26.2,2026-06-15T06:00:00Z,2026-06-15T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,27.1,0.9000000000000021,True,external_test,,False,False,False
2026-06-17,12h_prior,27.0,2026-06-15T18:00:00Z,2026-06-16T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,28.4,1.3999999999999986,True,external_test,,False,False,False
2026-06-17,24h_prior,26.5,2026-06-15T06:00:00Z,2026-06-15T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,28.4,1.8999999999999986,True,external_test,,False,False,False
2026-06-17,6h_prior,26.4,2026-06-16T00:00:00Z,2026-06-16T10:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,28.4,2.0,True,external_test,,False,False,False
2026-06-17,event_day_open,27.1,2026-06-16T06:00:00Z,2026-06-16T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,28.4,1.2999999999999972,True,external_test,,False,False,False
2026-06-18,12h_prior,28.2,2026-06-16T18:00:00Z,2026-06-17T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,29.0,0.8000000000000007,True,external_test,,False,False,False
2026-06-18,24h_prior,26.1,2026-06-16T06:00:00Z,2026-06-16T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,29.0,2.8999999999999986,True,external_test,,False,False,False
2026-06-18,6h_prior,27.4,2026-06-17T00:00:00Z,2026-06-17T10:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,29.0,1.6000000000000014,True,external_test,,False,False,False
2026-06-18,event_day_open,27.6,2026-06-17T06:00:00Z,2026-06-17T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,29.0,1.3999999999999986,True,external_test,,False,False,False
2026-06-19,12h_prior,29.5,2026-06-17T18:00:00Z,2026-06-18T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,31.3,1.8000000000000007,True,external_test,,False,False,False
2026-06-19,24h_prior,29.7,2026-06-17T06:00:00Z,2026-06-17T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,31.3,1.6000000000000014,True,external_test,,False,False,False
2026-06-19,6h_prior,29.6,2026-06-18T00:00:00Z,2026-06-18T10:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,31.3,1.6999999999999993,True,external_test,,False,False,False
2026-06-19,event_day_open,29.6,2026-06-18T06:00:00Z,2026-06-18T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,31.3,1.6999999999999993,True,external_test,,False,False,False
2026-06-20,12h_prior,30.0,2026-06-18T18:00:00Z,2026-06-19T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,31.5,1.5,True,external_test,,False,False,False
2026-06-20,24h_prior,30.1,2026-06-18T06:00:00Z,2026-06-18T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,31.5,1.3999999999999986,True,external_test,,False,False,False
2026-06-20,6h_prior,30.4,2026-06-19T00:00:00Z,2026-06-19T10:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,31.5,1.1000000000000014,True,external_test,,False,False,False
2026-06-20,event_day_open,29.9,2026-06-19T06:00:00Z,2026-06-19T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,31.5,1.6000000000000014,True,external_test,,False,False,False
2026-06-21,12h_prior,30.4,2026-06-19T18:00:00Z,2026-06-20T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,33.1,2.700000000000003,True,external_test,,False,False,False
2026-06-21,24h_prior,30.2,2026-06-19T06:00:00Z,2026-06-19T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,33.1,2.900000000000002,True,external_test,,False,False,False
2026-06-21,6h_prior,30.6,2026-06-20T00:00:00Z,2026-06-20T10:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,33.1,2.5,True,external_test,,False,False,False
2026-06-21,event_day_open,30.4,2026-06-20T06:00:00Z,2026-06-20T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,33.1,2.700000000000003,True,external_test,,False,False,False
2026-06-22,12h_prior,30.3,2026-06-20T18:00:00Z,2026-06-21T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,33.0,2.6999999999999993,True,external_test,,False,False,False
2026-06-22,24h_prior,30.5,2026-06-20T06:00:00Z,2026-06-20T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,33.0,2.5,True,external_test,,False,False,False
2026-06-22,6h_prior,31.0,2026-06-21T00:00:00Z,2026-06-21T10:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,33.0,2.0,True,external_test,,False,False,False
2026-06-22,event_day_open,30.8,2026-06-21T06:00:00Z,2026-06-21T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,33.0,2.1999999999999993,True,external_test,,False,False,False
2026-06-23,12h_prior,30.6,2026-06-21T18:00:00Z,2026-06-22T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,32.2,1.6000000000000014,True,external_test,,False,False,False
2026-06-23,24h_prior,30.6,2026-06-21T06:00:00Z,2026-06-21T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,32.2,1.6000000000000014,True,external_test,,False,False,False
2026-06-23,6h_prior,30.5,2026-06-22T00:00:00Z,2026-06-22T10:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,32.2,1.7000000000000028,True,external_test,,False,False,False
2026-06-23,event_day_open,30.8,2026-06-22T06:00:00Z,2026-06-22T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,32.2,1.4000000000000021,True,external_test,,False,False,False
2026-06-24,12h_prior,31.1,2026-06-22T18:00:00Z,2026-06-23T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,32.8,1.6999999999999957,True,external_test,,False,False,False
2026-06-24,24h_prior,31.5,2026-06-22T06:00:00Z,2026-06-22T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,32.8,1.2999999999999972,True,external_test,,False,False,False
2026-06-24,event_day_open,31.3,2026-06-23T06:00:00Z,2026-06-23T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,32.8,1.4999999999999964,True,external_test,,False,False,False
2026-06-25,12h_prior,32.0,2026-06-23T18:00:00Z,2026-06-24T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,32.9,0.8999999999999986,True,external_test,,False,False,False
2026-06-25,24h_prior,31.2,2026-06-23T06:00:00Z,2026-06-23T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,32.9,1.6999999999999993,True,external_test,,False,False,False
2026-06-25,6h_prior,32.1,2026-06-24T00:00:00Z,2026-06-24T10:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,32.9,0.7999999999999972,True,external_test,,False,False,False
2026-06-25,event_day_open,31.7,2026-06-24T06:00:00Z,2026-06-24T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,32.9,1.1999999999999993,True,external_test,,False,False,False
2026-06-26,12h_prior,30.1,2026-06-24T18:00:00Z,2026-06-25T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,31.6,1.5,True,external_test,,False,False,False
2026-06-26,24h_prior,30.5,2026-06-24T06:00:00Z,2026-06-24T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,31.6,1.1000000000000014,True,external_test,,False,False,False
2026-06-26,6h_prior,31.4,2026-06-25T00:00:00Z,2026-06-25T10:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,31.6,0.20000000000000284,True,external_test,,False,False,False
2026-06-26,event_day_open,30.0,2026-06-25T06:00:00Z,2026-06-25T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,31.6,1.6000000000000014,True,external_test,,False,False,False
2026-06-27,12h_prior,29.0,2026-06-25T18:00:00Z,2026-06-26T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,30.2,1.1999999999999993,True,external_test,,False,False,False
2026-06-27,24h_prior,27.2,2026-06-25T06:00:00Z,2026-06-25T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,30.2,3.0,True,external_test,,False,False,False
2026-06-27,6h_prior,28.8,2026-06-26T00:00:00Z,2026-06-26T10:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,30.2,1.3999999999999986,True,external_test,,False,False,False
2026-06-27,event_day_open,29.2,2026-06-26T06:00:00Z,2026-06-26T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,30.2,1.0,True,external_test,,False,False,False
2026-06-28,12h_prior,28.9,2026-06-26T18:00:00Z,2026-06-27T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,30.0,1.1000000000000014,True,external_test,,False,False,False
2026-06-28,24h_prior,29.4,2026-06-26T06:00:00Z,2026-06-26T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,30.0,0.6000000000000014,True,external_test,,False,False,False
2026-06-28,6h_prior,29.6,2026-06-27T00:00:00Z,2026-06-27T10:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,30.0,0.3999999999999986,True,external_test,,False,False,False
2026-06-28,event_day_open,28.7,2026-06-27T06:00:00Z,2026-06-27T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,30.0,1.3000000000000007,True,external_test,,False,False,False
2026-06-29,12h_prior,29.4,2026-06-27T18:00:00Z,2026-06-28T04:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,31.6,2.200000000000003,True,external_test,,False,False,False
2026-06-29,24h_prior,29.5,2026-06-27T06:00:00Z,2026-06-27T16:00:00Z,24,june_external,reconstructed_complete_hourly_path,,True,True,31.6,2.1000000000000014,True,external_test,,False,False,False
