event_date,decision_rule,n_contracts_common,expected_n_contracts,n_yes,calibration_ready,original_19b_book_ready,book_ready,book_issue,market_total_book_probability,market_abs_book_probability_error,market_winning_probability_raw,market_winning_probability_normalised,market_normalised_categorical_log_score,market_normalised_multiclass_brier,ecmwf_raw_total_book_probability,ecmwf_raw_abs_book_probability_error,ecmwf_raw_winning_probability_raw,ecmwf_raw_winning_probability_normalised,ecmwf_raw_normalised_categorical_log_score,ecmwf_raw_normalised_multiclass_brier,ecmwf_bias_fixed_sigma_total_book_probability,ecmwf_bias_fixed_sigma_abs_book_probability_error,ecmwf_bias_fixed_sigma_winning_probability_raw,ecmwf_bias_fixed_sigma_winning_probability_normalised,ecmwf_bias_fixed_sigma_normalised_categorical_log_score,ecmwf_bias_fixed_sigma_normalised_multiclass_brier,ecmwf_bias_scale_total_book_probability,ecmwf_bias_scale_abs_book_probability_error,ecmwf_bias_scale_winning_probability_raw,ecmwf_bias_scale_winning_probability_normalised,ecmwf_bias_scale_normalised_categorical_log_score,ecmwf_bias_scale_normalised_multiclass_brier
2026-05-09,24h_prior,11,11,1,True,True,True,,1.051,0.050999999999999934,0.325,0.3092293054234063,1.1736721885472134,0.6463166337890333,0.9999999999999996,4.440892098500626e-16,0.1205246531526716,0.12052465315267165,2.1159009564986024,0.9446500915177449,1.0,0.0,0.2598035006845631,0.2598035006845631,1.3478297002999942,0.7260457726168975,1.0,0.0,0.3810912104996675,0.3810912104996675,0.9647165348695552,0.5306411024965033
2026-04-13,24h_prior,11,11,1,True,True,True,,1.0995,0.09949999999999992,0.355,0.32287403365165984,1.1304930205194001,0.5915967839364746,0.9999999999999997,3.3306690738754696e-16,0.0760396778111262,0.07603967781112622,2.5764999984681207,1.0325816074611902,1.0,0.0,0.22200079678480977,0.22200079678480977,1.5050743079955338,0.7417940101145629,1.0,0.0,0.2775352914214261,0.2775352914214261,1.2818071775884399,0.7890519481971056
2026-04-10,24h_prior,11,11,1,True,True,True,,1.0494999999999999,0.04949999999999988,0.435,0.41448308718437354,0.8807231081720035,0.45805518678669327,0.9999999999999998,2.220446049250313e-16,0.1406220211694107,0.14062202116941072,1.9616796890431125,0.9034845997118884,1.0,0.0,0.2574465358332783,0.2574465358332783,1.3569432082679174,0.6758928908973134,1.0,0.0,0.45187145176463506,0.45187145176463506,0.7943575383497072,0.43131480811253414
2026-04-11,24h_prior,11,11,1,True,True,True,,1.0155,0.01550000000000007,0.08,0.07877892663712456,2.541109746346558,1.1016293244954316,0.9999999999999993,6.661338147750939e-16,0.22767795341899,0.22767795341899014,1.4798231335294219,0.7293503618492476,1.0,0.0,0.2336840797688317,0.2336840797688317,1.4537851622702558,0.723076056546296,1.0,0.0,0.3263041116567079,0.3263041116567079,1.1199254746142353,0.6729835561435827
2026-04-15,24h_prior,11,11,1,True,True,True,,1.074,0.07400000000000007,0.295,0.2746741154562383,1.2921699187289903,0.7260185734250215,0.9999999999999994,5.551115123125783e-16,0.1818317583821429,0.18183175838214302,1.7046734239243866,0.82128592760195,1.0,0.0,0.2590057078008611,0.2590057078008611,1.3509051796842666,0.6841825928930685,1.0,0.0,0.4863934909647698,0.4863934909647698,0.7207373304822825,0.3825702131247823
2026-04-18,24h_prior,6,11,1,True,False,False,incomplete_common_book common=6 expected=11,0.43100000000000005,0.569,,,,,0.6703463615567846,0.3296536384432154,,,,,0.36508413981152205,0.6349158601884779,,,,,0.2569322575329258,0.7430677424670742,,,,
2026-04-17,24h_prior,6,11,1,True,False,False,incomplete_common_book common=6 expected=11,0.445,0.5549999999999999,,,,,0.6173170960263341,0.3826829039736659,,,,,0.4374994838483867,0.5625005161516132,,,,,0.4546904022633267,0.5453095977366733,,,,
2026-05-08,24h_prior,11,11,1,True,True,True,,1.094,0.09400000000000008,0.045,0.04113345521023765,3.190933493211607,1.1800789748971454,0.9999999999999998,2.220446049250313e-16,0.0547846815912408,0.054784681591240815,2.9043446571113547,1.075159278868228,1.0,0.0,0.21893298047205834,0.21893298047205834,1.5189896212426588,0.7608177279854529,1.0,0.0,0.26448111132827645,0.26448111132827645,1.3299854429813316,0.753621750218472
2026-04-14,24h_prior,7,11,1,True,False,False,incomplete_common_book common=7 expected=11,0.744,0.256,,,,,0.6423615664404655,0.3576384335595345,,,,,0.7210578876177305,0.2789421123822695,,,,,0.9521665988445253,0.04783340115547474,,,,
2026-04-16,12h_prior,10,11,1,True,False,False,incomplete_common_book common=10 expected=11,1.0865,0.08650000000000002,,,,,0.995882920628748,0.004117079371252053,,,,,0.9998573505286156,0.00014264947138442619,,,,,0.9999999996982177,3.0178226584354206e-10,,,,
2026-03-23,12h_prior,11,11,1,False,True,False,calibration_warmup,1.2229999999999999,0.22299999999999986,,,,,0.9999999999999994,5.551115123125783e-16,,,,,,,,,,,,,,,,
2026-04-05,12h_prior,11,11,1,False,True,False,calibration_warmup,1.1135000000000002,0.11350000000000016,,,,,0.9999999999999993,6.661338147750939e-16,,,,,,,,,,,,,,,,
2026-04-15,12h_prior,11,11,1,True,True,True,,0.9865000000000002,0.013499999999999845,0.255,0.2584896097313735,1.352899780304244,0.7743030660495502,0.9999999999999997,3.3306690738754696e-16,0.1918320415588554,0.19183204155885544,1.6511350733483992,0.8013997633475389,1.0,0.0,0.2578165884802755,0.2578165884802755,1.355506844231144,0.688495622014428,1.0,0.0,0.4280004381316212,0.4280004381316212,0.8486310597288521,0.4587591459000706
2026-05-25,12h_prior,11,11,1,True,True,True,,1.041,0.040999999999999925,0.335,0.32180595581171956,1.1338065367899022,0.6356764582935384,0.9999999999999996,4.440892098500626e-16,0.0547846815912408,0.05478468159124083,2.9043446571113547,1.0751592788682283,1.0,0.0,0.21953896561179576,0.21953896561179576,1.516225542350192,0.7598307978475901,1.0,0.0,0.25458931097089443,0.25458931097089443,1.3681035773580215,0.7370083607572833
2026-04-01,12h_prior,11,11,1,False,True,False,calibration_warmup,1.0955000000000001,0.09550000000000014,,,,,0.9999999999999997,3.3306690738754696e-16,,,,,,,,,,,,,,,,
2026-05-30,12h_prior,11,11,1,True,True,True,,1.0555,0.055500000000000105,0.215,0.2036949313121743,1.5911318391607125,0.8524399386848478,0.9999999999999996,4.440892098500626e-16,0.0253249029511799,0.02532490295117991,3.6759670609897808,1.1340135177414876,0.9999999999999999,1.1102230246251565e-16,0.16215939783589994,0.16215939783589997,1.8191754902400825,0.8636757075854331,1.0,0.0,0.1470394579631663,0.1470394579631663,1.917054306703873,0.9575849360065347
2026-05-08,12h_prior,11,11,1,True,True,True,,1.0545,0.05449999999999999,0.0315,0.029871977240398292,3.510834454087242,1.212906999984937,0.9999999999999996,4.440892098500626e-16,0.1015429725067298,0.10154297250672985,2.2872731956474293,0.9821323649078118,1.0,0.0,0.2555261336386072,0.2555261336386072,1.3644305902692277,0.7194584765543405,1.0,0.0,0.354346568470589,0.354346568470589,1.0374798377840817,0.5673348987744854
2026-05-31,12h_prior,11,11,1,True,True,True,,1.0284999999999997,0.028499999999999748,0.225,0.21876519202722416,1.5197563068885915,0.8564889468806964,0.9999999999999994,5.551115123125783e-16,0.1108649016586423,0.11086490165864235,2.1994429211145765,0.9629497821854864,1.0,0.0,0.25907150597713446,0.25907150597713446,1.3506511705332083,0.6737214801002592,1.0,0.0,0.35306152442201283,0.35306152442201283,1.0411129470882583,0.547980792171612
2026-03-21,12h_prior,11,11,1,False,True,False,calibration_warmup,1.0985,0.09850000000000003,,,,,0.9999999999999996,4.440892098500626e-16,,,,,,,,,,,,,,,,
2026-03-22,12h_prior,11,11,1,False,True,False,calibration_warmup,1.154,0.15399999999999991,,,,,0.9999999999999996,4.440892098500626e-16,,,,,,,,,,,,,,,,
2026-04-17,12h_prior,11,11,1,True,True,True,,1.066,0.06600000000000006,0.385,0.3611632270168855,1.0184252704380057,0.5544160456758269,0.9999999999999996,4.440892098500626e-16,0.2417459610648366,0.2417459610648367,1.4198678518623966,0.7012682734884799,1.0,0.0,0.21716507445505995,0.21716507445505995,1.5270975028617564,0.7599314456452172,1.0,0.0,0.2609093215138237,0.2609093215138237,1.3435823591763392,0.7918640144995795
2026-05-03,12h_prior,11,11,1,True,True,True,,1.0524999999999998,0.05249999999999977,0.425,0.4038004750593825,0.9068343966321195,0.4837548874131832,0.9999999999999996,4.440892098500626e-16,0.2475074624530771,0.2475074624530772,1.3963145461023696,0.6929043819340753,1.0,0.0,0.17704513674190503,0.17704513674190503,1.7313505690765194,0.9600733523980239,1.0,0.0,0.16713989399932278,0.16713989399932278,1.788924128611975,1.0171712253160252
2026-05-26,12h_prior,11,11,1,True,True,True,,1.0394999999999999,0.03949999999999987,0.385,0.3703703703703704,0.9932517730102833,0.5893863854421815,0.9999999999999997,3.3306690738754696e-16,0.0926068302294892,0.09260683022948923,2.3793923794725433,0.9998501860062713,1.0,0.0,0.25184586266394693,0.25184586266394693,1.3789380347040652,0.7196551812367245,1.0,0.0,0.32471903763076027,0.32471903763076027,1.1247949701453412,0.609839862490388
2026-04-14,12h_prior,11,11,1,True,True,True,,0.9954999999999999,0.0045000000000000595,0.36,0.3616273229532898,1.0171410920540953,0.5237728492429898,0.9999999999999997,3.3306690738754696e-16,0.0926068302294892,0.09260683022948923,2.3793923794725433,0.9998501860062712,1.0,0.0,0.23023820226537428,0.23023820226537428,1.4686408439634937,0.7432269717424235,1.0,0.0,0.30630279170994734,0.30630279170994734,1.1831811508854082,0.6936632303511553
2026-05-24,12h_prior,11,11,1,True,True,True,,1.0214999999999999,0.021499999999999853,0.435,0.4258443465491924,0.8536813831689926,0.48157516000219475,0.9999999999999996,4.440892098500626e-16,0.130465464351,0.13046546435100007,2.0366467282314997,0.9251293524071922,1.0,0.0,0.26111015451383623,0.26111015451383623,1.342812912750894,0.7393044832031274,1.0,0.0,0.3417045864707071,0.3417045864707071,1.073808697443781,0.6029380085090887
2026-04-13,12h_prior,11,11,1,True,True,True,,1.0484999999999998,0.048499999999999766,0.285,0.2718168812589414,1.302626670073324,0.6792931928778969,0.9999999999999996,4.440892098500626e-16,0.0684610877776886,0.06846108777768863,2.681489756761682,1.0477372192921524,1.0,0.0,0.20818611240733376,0.20818611240733376,1.5693228281608258,0.7689875983098018,1.0,0.0,0.23356253480815636,0.23356253480815636,1.4543054227050027,0.832793498692924
2026-05-09,12h_prior,11,11,1,True,True,True,,1.0505,0.05049999999999999,0.35,0.3331746787244169,1.0990883658015957,0.5987534323878771,0.9999999999999997,3.3306690738754696e-16,0.0760396778111262,0.07603967781112622,2.5764999984681207,1.0327860917694798,1.0,0.0,0.2375269584984364,0.2375269584984364,1.4374741524820525,0.733150051114743,1.0,0.0,0.30127676411673343,0.30127676411673343,1.1997259545826022,0.6577542400076736
2026-05-29,12h_prior,11,11,1,True,True,True,,1.025,0.02499999999999991,0.75,0.7317073170731708,0.3123746850421523,0.11177775133848894,1.0,0.0,0.6554217416103245,0.6554217416103245,0.4224763702277755,0.1708161576772712,0.9999999999999999,1.1102230246251565e-16,0.9448171663488116,0.9448171663488117,0.0567638449702129,0.0050309547742391015,0.9999999999999999,1.1102230246251565e-16,0.9861528075171004,0.9861528075171005,0.013943959189356226,0.00036010163160323335
2026-04-06,12h_prior,11,11,1,False,True,False,calibration_warmup,1.162,0.16199999999999992,,,,,0.9999999999999994,5.551115123125783e-16,,,,,,,,,,,,,,,,
2026-04-20,12h_prior,11,11,1,True,True,True,,0.9825,0.01749999999999996,0.395,0.4020356234096692,0.9112145788422945,0.4855189739007699,0.9999999999999996,4.440892098500626e-16,0.161281317821055,0.1612813178210551,1.8246051231190294,0.8620967592054194,1.0,0.0,0.26099057345981164,0.26099057345981164,1.3432709893238945,0.6635650486508667,1.0,0.0,0.407978416989788,0.407978416989788,0.8965410055120384,0.47310039365400186
2026-04-07,12h_prior,11,11,1,False,True,False,calibration_warmup,1.1019999999999999,0.10199999999999987,,,,,0.9999999999999998,2.220446049250313e-16,,,,,,,,,,,,,,,,
2026-04-08,12h_prior,11,11,1,False,True,False,calibration_warmup,1.07,0.07000000000000006,,,,,0.9999999999999996,4.440892098500626e-16,,,,,,,,,,,,,,,,
2026-04-09,12h_prior,11,11,1,False,True,False,calibration_warmup,1.1064999999999998,0.10649999999999982,,,,,0.9999999999999996,4.440892098500626e-16,,,,,,,,,,,,,,,,
2026-03-18,12h_prior,11,11,1,False,True,False,calibration_warmup,1.3,0.30000000000000004,,,,,0.9999999999999998,2.220446049250313e-16,,,,,,,,,,,,,,,,
2026-05-21,12h_prior,11,11,1,True,True,True,,1.0855000000000001,0.08550000000000013,0.0375,0.034546292031321965,3.3654550563419816,1.111803109580011,0.9999999999999996,4.440892098500626e-16,0.005954697061078,0.005954697061078003,5.123574948824364,1.1727479186704894,0.9999999999999999,1.1102230246251565e-16,0.07448521277182829,0.0744852127718283,2.5971546595818165,1.0358811745560779,1.0,0.0,0.03251874827719847,0.03251874827719847,3.425938485904375,1.1907960736346892
2026-04-11,12h_prior,11,11,1,False,True,False,calibration_warmup,1.0354999999999999,0.035499999999999865,,,,,0.9999999999999993,6.661338147750939e-16,,,,,,,,,,,,,,,,
2026-05-14,12h_prior,11,11,1,True,True,True,,1.0959999999999999,0.09599999999999986,0.355,0.3239051094890511,1.127304678032545,0.6112014824977358,0.9999999999999996,4.440892098500626e-16,0.1108649016586423,0.11086490165864235,2.1994429211145765,0.9629497821854865,1.0,0.0,0.2586891251065582,0.2586891251065582,1.3521282273704416,0.6741876389120497,1.0,0.0,0.3537753297863706,0.3537753297863706,1.0390932289517243,0.5477414870888286
2026-04-10,12h_prior,11,11,1,False,True,False,calibration_warmup,1.0940000000000003,0.0940000000000003,,,,,0.9999999999999994,5.551115123125783e-16,,,,,,,,,,,,,,,,
2026-05-15,12h_prior,11,11,1,True,True,True,,1.035,0.03499999999999992,0.18,0.17391304347826086,1.749199854809259,0.9826581717192933,0.9999999999999997,3.3306690738754696e-16,0.2588905185378326,0.25889051853783274,1.351350014997094,0.6739375952994456,1.0,0.0,0.14979698505985078,0.14979698505985078,1.8984743345378006,1.0652252013313646,1.0,0.0,0.12475819082239747,0.12475819082239747,2.0813778886109247,1.1558151359483473
2026-05-22,12h_prior,11,11,1,True,True,True,,1.055,0.05499999999999994,0.455,0.43127962085308064,0.8409986269592163,0.42863502616742644,0.9999999999999997,3.3306690738754696e-16,0.0912112197258678,0.09121121972586783,2.394577366158644,1.005496867388494,1.0,0.0,0.4299621266191066,0.4299621266191066,0.8440581518035758,0.4358176791254986,1.0,0.0,0.40489106290255605,0.40489106290255605,0.9041372285448535,0.512454786018858
2026-05-28,12h_prior,11,11,1,True,True,True,,1.0415,0.04150000000000009,0.49,0.470475276044167,0.7540118695963546,0.4452632920547172,0.9999999999999997,3.3306690738754696e-16,0.1753239448522298,0.17532394485222985,1.7411199028163722,0.8482608393667219,1.0,0.0,0.6042362085338481,0.6042362085338481,0.5037900837651864,0.22154342528034804,1.0,0.0,0.6410872518146562,0.6410872518146562,0.4445897130491242,0.20281959594285331
2026-05-27,12h_prior,11,11,1,True,True,True,,1.0365,0.03649999999999998,0.35,0.3376748673420164,1.085671777392375,0.6071971682875572,0.9999999999999997,3.3306690738754696e-16,0.0760396778111262,0.07603967781112622,2.5764999984681207,1.0327860917694793,1.0,0.0,0.24107542286299655,0.24107542286299655,1.4226454365148575,0.7287937467232662,1.0,0.0,0.302575434928427,0.302575434928427,1.1954246609349648,0.6490477828908001
2026-05-13,12h_prior,11,11,1,True,True,True,,1.0659999999999998,0.06599999999999984,0.191,0.17917448405253286,1.7193951766791598,0.9142025034408232,0.9999999999999996,4.440892098500626e-16,0.0359303191129258,0.03593031911292582,3.326173796378593,1.1132032082393983,1.0,0.0,0.26972782423490016,0.26972782423490016,1.3103418868055943,0.6832087340911722,1.0,0.0,0.19659271890831298,0.19659271890831298,1.6266211070092447,0.8716443713674626
2026-05-02,12h_prior,11,11,1,True,True,True,,1.0614999999999999,0.06149999999999989,0.31,0.29203956665096564,1.2308659836641187,0.6792434829355893,0.9999999999999997,3.3306690738754696e-16,0.2588905185378326,0.25889051853783274,1.351350014997094,0.6668858004804676,1.0,0.0,0.14747698098863926,0.14747698098863926,1.9140831764750332,0.8943415282317951,1.0,0.0,0.1153564975196329,0.1153564975196329,2.159727967213339,1.0348676814508673
2026-05-16,12h_prior,11,11,1,True,True,True,,1.0030000000000001,0.0030000000000001137,0.041,0.040877367896311065,3.197178721257628,1.1815684551529855,0.9999999999999997,3.3306690738754696e-16,0.2107860862503066,0.21078608625030668,1.5569114689985095,0.7630848595878544,1.0,0.0,0.22515290019734718,0.22515290019734718,1.4909755511389828,0.7348024625252241,1.0,0.0,0.27226556436763727,0.27226556436763727,1.300977349408731,0.711360554117491
2026-05-10,12h_prior,11,11,1,True,True,True,,1.0695,0.0694999999999999,0.32,0.29920523609163163,1.2066255327286879,0.6812444416468265,0.9999999999999997,3.3306690738754696e-16,0.1716158659179379,0.17161586591793795,1.762496637473078,0.8414292312475664,1.0,0.0,0.25274022034595744,0.25274022034595744,1.375393114823394,0.6815926238209283,1.0,0.0,0.3282739152155163,0.3282739152155163,1.113906911741755,0.5896020742562691
2026-05-23,12h_prior,11,11,1,True,True,True,,1.0759999999999998,0.07599999999999985,0.125,0.11617100371747213,2.1526920034194283,0.9979201503572367,0.9999999999999996,4.440892098500626e-16,0.1716158659179379,0.17161586591793798,1.7624966374730777,0.8414292312475664,1.0,0.0,0.25464770139348447,0.25464770139348447,1.3678742522248193,0.677474308515208,1.0,0.0,0.337623119795865,0.337623119795865,1.0858250357975183,0.5748820959665272
2026-04-12,12h_prior,11,11,1,False,True,False,calibration_warmup,1.0530000000000002,0.05300000000000016,,,,,0.9999999999999996,4.440892098500626e-16,,,,,,,,,,,,,,,,
2026-05-11,12h_prior,11,11,1,True,True,True,,1.0485000000000002,0.04850000000000021,0.39,0.37195994277539335,0.9889691112182827,0.5172391287687818,0.9999999999999994,5.551115123125783e-16,0.1108649016586423,0.11086490165864235,2.1994429211145765,0.9629497821854865,1.0,0.0,0.25872936306843136,0.25872936306843136,1.3519726938405277,0.6741369367960546,1.0,0.0,0.34589491534235267,0.34589491534235267,1.0616202629378848,0.5577084924626902
2026-05-01,12h_prior,11,11,1,True,True,True,,1.076,0.07600000000000007,0.365,0.33921933085501854,1.0811083871392384,0.5858231644117687,0.9999999999999996,4.440892098500626e-16,0.0926068302294892,0.09260683022948925,2.3793923794725433,0.9994436523336669,1.0,0.0,0.2514953120858071,0.2514953120858071,1.380330929433931,0.6818618157426413,1.0,0.0,0.354857199275779,0.354857199275779,1.0360398259943782,0.56263776121274
2026-05-12,12h_prior,11,11,1,True,True,True,,1.0469999999999997,0.04699999999999971,0.195,0.18624641833810895,1.6806846523067898,0.8760040284288854,0.9999999999999998,2.220446049250313e-16,0.0807566592337709,0.08075665923377091,2.5163148529883306,1.0256260703757671,0.9999999999999999,1.1102230246251565e-16,0.4201341170464077,0.42013411704640774,0.8671812923775443,0.44968579696170025,1.0,0.0,0.3901428121970698,0.3901428121970698,0.9412424217671614,0.537677326287243
2026-04-26,12h_prior,11,11,1,True,True,True,,1.0545,0.05449999999999999,0.365,0.346135609293504,1.0609246463363378,0.5482233000388276,0.9999999999999993,6.661338147750939e-16,0.0430939936189997,0.04309399361899973,3.1443716507717703,1.0984691119229772,1.0,0.0,0.1877902221102865,0.1877902221102865,1.6724297790038605,0.8094325575343699,1.0,0.0,0.18969172555332037,0.18969172555332037,1.6623550215833127,0.8874315532207312
2026-04-18,12h_prior,11,11,1,True,True,True,,1.0655,0.06549999999999989,0.285,0.26748005631159083,1.3187102712700212,0.7008564549902545,0.9999999999999996,4.440892098500626e-16,0.2605588311462989,0.260558831146299,1.3449266039533772,0.6645817355304904,1.0,0.0,0.1476580187288204,0.1476580187288204,1.9128563632332243,0.9311870542042218,1.0,0.0,0.08108481456716515,0.08108481456716515,2.512259578707844,1.1619483810896263
2026-04-29,12h_prior,11,11,1,True,True,True,,1.032,0.03200000000000003,0.075,0.07267441860465115,2.6217658325051976,1.1762030714800793,0.9999999999999994,5.551115123125783e-16,0.016247944828113,0.01624794482811301,4.119788850320785,1.1521624785477405,1.0,0.0,0.12645940558315394,0.12645940558315394,2.06783392679642,0.9329853486853038,1.0,0.0,0.08327817087677125,0.08327817087677125,2.485568818452033,1.0999299784780956
2026-04-02,12h_prior,11,11,1,False,True,False,calibration_warmup,1.1340000000000001,0.13400000000000012,,,,,0.9999999999999994,5.551115123125783e-16,,,,,,,,,,,,,,,,
2026-04-23,12h_prior,11,11,1,True,True,True,,1.072,0.07200000000000006,0.115,0.10727611940298508,2.232349213267497,1.0777325476163955,0.9999999999999994,5.551115123125783e-16,0.0253249029511799,0.025324902951179912,3.6759670609897803,1.1340079061345205,1.0,0.0,0.13340862334999193,0.13340862334999193,2.014338504786332,0.91789476218283,1.0,0.0,0.08619838724235307,0.08619838724235307,2.4511038109729775,1.1050308945137182
