event_date,date_group_id,decision_rule,market_slug,contract_event_type_v2,target_Y_event,model,p_market_raw,p_model_raw,q_market,q_model,normalised_edge,absolute_normalised_edge,market_probability_sum_raw,model_probability_sum_raw,book_n_contracts
2026-05-23,39,12h_prior,highest-temperature-in-hong-kong-on-may-23-2026-23corbelow,lower_tail_endpoint,0,catboost_raw,0.0005,0.0031153299150839,0.00046468401486988856,0.001237386578850041,0.0007727025639801525,0.0007727025639801525,1.0759999999999998,2.5176690682867404,11
2026-05-23,39,12h_prior,highest-temperature-in-hong-kong-on-may-23-2026-33corhigher,upper_tail,0,catboost_raw,0.315,0.5699720854633001,0.29275092936802977,0.22638880250102247,-0.06636212686700729,0.06636212686700729,1.0759999999999998,2.5176690682867404,11
2026-05-23,39,24h_prior,highest-temperature-in-hong-kong-on-may-23-2026-29c,interior_bin,0,catboost_raw,0.09,0.1446276935843121,0.07775377969762419,0.06769603757441588,-0.010057742123208313,0.010057742123208313,1.1575,2.1364277551005544,11
2026-05-23,39,24h_prior,highest-temperature-in-hong-kong-on-may-23-2026-32c,interior_bin,0,catboost_raw,0.34,0.6441063734227133,0.2937365010799136,0.30148755177185826,0.00775105069194465,0.00775105069194465,1.1575,2.1364277551005544,11
2026-05-23,39,24h_prior,highest-temperature-in-hong-kong-on-may-23-2026-27c,interior_bin,0,catboost_raw,0.0075,0.0173243139983983,0.0064794816414686825,0.008109009985026571,0.0016295283435578886,0.0016295283435578886,1.1575,2.1364277551005544,11
2026-05-23,39,24h_prior,highest-temperature-in-hong-kong-on-may-23-2026-26c,interior_bin,0,catboost_raw,0.0025,0.0100636141805226,0.0021598272138228943,0.0047104865383332094,0.002550659324510315,0.002550659324510315,1.1575,2.1364277551005544,11
2026-05-23,39,24h_prior,highest-temperature-in-hong-kong-on-may-23-2026-24c,interior_bin,0,catboost_raw,0.0005,0.0094202122712052,0.00043196544276457883,0.004409328725820557,0.003977363283055978,0.003977363283055978,1.1575,2.1364277551005544,11
2026-05-23,39,24h_prior,highest-temperature-in-hong-kong-on-may-23-2026-28c,interior_bin,0,catboost_raw,0.039,0.0738821942984237,0.03369330453563715,0.0345821168640202,0.0008888123283830457,0.0008888123283830457,1.1575,2.1364277551005544,11
2026-05-23,39,24h_prior,highest-temperature-in-hong-kong-on-may-23-2026-25c,interior_bin,0,catboost_raw,0.0025,0.0140891622462008,0.0021598272138228943,0.006594729081085951,0.004434901867263056,0.004434901867263056,1.1575,2.1364277551005544,11
2026-05-23,39,24h_prior,highest-temperature-in-hong-kong-on-may-23-2026-30c,interior_bin,1,catboost_raw,0.2,0.1202272923886343,0.17278617710583155,0.056274915967367035,-0.11651126113846452,0.11651126113846452,1.1575,2.1364277551005544,11
2026-05-23,39,24h_prior,highest-temperature-in-hong-kong-on-may-23-2026-31c,interior_bin,0,catboost_raw,0.3,0.7240305666309553,0.25917926565874727,0.3388977534589639,0.07971848780021662,0.07971848780021662,1.1575,2.1364277551005544,11
2026-05-23,39,24h_prior,highest-temperature-in-hong-kong-on-may-23-2026-23corbelow,lower_tail_endpoint,0,catboost_raw,0.0005,0.0027883655035318,0.00043196544276457883,0.0013051531917589046,0.0008731877489943259,0.0008731877489943259,1.1575,2.1364277551005544,11
2026-05-23,39,24h_prior,highest-temperature-in-hong-kong-on-may-23-2026-33corhigher,upper_tail,0,catboost_raw,0.175,0.3758679665756572,0.1511879049676026,0.17593291684134968,0.024745011873747086,0.024745011873747086,1.1575,2.1364277551005544,11
2026-05-23,39,6h_prior,highest-temperature-in-hong-kong-on-may-23-2026-29c,interior_bin,0,catboost_raw,0.065,0.1860336677164676,0.06190476190476191,0.081747741198494,0.01984297929373209,0.01984297929373209,1.05,2.275704074376245,11
2026-05-23,39,6h_prior,highest-temperature-in-hong-kong-on-may-23-2026-32c,interior_bin,0,catboost_raw,0.36,0.724395875396389,0.3428571428571428,0.3183172555486772,-0.024539887308465624,0.024539887308465624,1.05,2.275704074376245,11
2026-05-23,39,6h_prior,highest-temperature-in-hong-kong-on-may-23-2026-27c,interior_bin,0,catboost_raw,0.0025,0.0170651511649382,0.0023809523809523807,0.007498844580491267,0.005117892199538886,0.005117892199538886,1.05,2.275704074376245,11
2026-05-23,39,6h_prior,highest-temperature-in-hong-kong-on-may-23-2026-26c,interior_bin,0,catboost_raw,0.0005,0.00972037314521,0.0004761904761904762,0.004271369575094814,0.003795179098904338,0.003795179098904338,1.05,2.275704074376245,11
2026-05-23,39,6h_prior,highest-temperature-in-hong-kong-on-may-23-2026-24c,interior_bin,0,catboost_raw,0.0005,0.0105259861889326,0.0004761904761904762,0.004625375639764454,0.004149185163573978,0.004149185163573978,1.05,2.275704074376245,11
2026-05-23,39,6h_prior,highest-temperature-in-hong-kong-on-may-23-2026-28c,interior_bin,0,catboost_raw,0.0055,0.023303384479748,0.005238095238095238,0.010240076792996603,0.005001981554901365,0.005001981554901365,1.05,2.275704074376245,11
2026-05-23,39,6h_prior,highest-temperature-in-hong-kong-on-may-23-2026-25c,interior_bin,0,catboost_raw,0.0005,0.0136105090233059,0.0004761904761904762,0.005980790374529012,0.005504599898338535,0.005504599898338535,1.05,2.275704074376245,11
2026-05-23,39,6h_prior,highest-temperature-in-hong-kong-on-may-23-2026-30c,interior_bin,1,catboost_raw,0.095,0.2441684639001039,0.09047619047619047,0.10729359175007358,0.016817401273883106,0.016817401273883106,1.05,2.275704074376245,11
2026-05-23,39,6h_prior,highest-temperature-in-hong-kong-on-may-23-2026-31c,interior_bin,0,catboost_raw,0.405,0.5956702502306843,0.38571428571428573,0.26175206914543736,-0.12396221656884837,0.12396221656884837,1.05,2.275704074376245,11
2026-05-23,39,6h_prior,highest-temperature-in-hong-kong-on-may-23-2026-23corbelow,lower_tail_endpoint,0,catboost_raw,0.0005,0.0031153308498934,0.0004761904761904762,0.0013689525298878286,0.0008927620536973524,0.0008927620536973524,1.05,2.275704074376245,11
2026-05-23,39,6h_prior,highest-temperature-in-hong-kong-on-may-23-2026-33corhigher,upper_tail,0,catboost_raw,0.115,0.448095082280572,0.10952380952380952,0.19690393286455393,0.08738012334074441,0.08738012334074441,1.05,2.275704074376245,11
2026-05-23,39,event_day_open,highest-temperature-in-hong-kong-on-may-23-2026-29c,interior_bin,0,catboost_raw,0.0665,0.238645746896193,0.06462585034013606,0.10315529565767145,0.038529445317535396,0.038529445317535396,1.029,2.313460936490907,11
2026-05-23,39,event_day_open,highest-temperature-in-hong-kong-on-may-23-2026-32c,interior_bin,0,catboost_raw,0.305,0.7883113810217076,0.29640427599611274,0.3407498127966796,0.044345536800566854,0.044345536800566854,1.029,2.313460936490907,11
2026-05-23,39,event_day_open,highest-temperature-in-hong-kong-on-may-23-2026-27c,interior_bin,0,catboost_raw,0.0005,0.0161768417364071,0.0004859086491739553,0.006992485363052804,0.006506576713878848,0.006506576713878848,1.029,2.313460936490907,11
2026-05-23,39,event_day_open,highest-temperature-in-hong-kong-on-may-23-2026-26c,interior_bin,0,catboost_raw,0.0005,0.009662444859569,0.0004859086491739553,0.004176618981181132,0.003690710332007177,0.003690710332007177,1.029,2.313460936490907,11
2026-05-23,39,event_day_open,highest-temperature-in-hong-kong-on-may-23-2026-24c,interior_bin,0,catboost_raw,0.0005,0.0104633076031315,0.0004859086491739553,0.004522794155756269,0.004036885506582314,0.004036885506582314,1.029,2.313460936490907,11
2026-05-23,39,event_day_open,highest-temperature-in-hong-kong-on-may-23-2026-28c,interior_bin,0,catboost_raw,0.005,0.0225585185350429,0.004859086491739554,0.00975098311764019,0.004891896625900637,0.004891896625900637,1.029,2.313460936490907,11
2026-05-23,39,event_day_open,highest-temperature-in-hong-kong-on-may-23-2026-25c,interior_bin,0,catboost_raw,0.0005,0.0135297143244805,0.0004859086491739553,0.0058482570900905625,0.005362348440916607,0.005362348440916607,1.029,2.313460936490907,11
2026-05-23,39,event_day_open,highest-temperature-in-hong-kong-on-may-23-2026-30c,interior_bin,1,catboost_raw,0.155,0.2095529601028888,0.15063168124392615,0.09057985669762028,-0.060051824546305865,0.060051824546305865,1.029,2.313460936490907,11
2026-05-23,39,event_day_open,highest-temperature-in-hong-kong-on-may-23-2026-31c,interior_bin,0,catboost_raw,0.38,0.6621405293513177,0.36929057337220605,0.2862121071106835,-0.08307846626152254,0.08307846626152254,1.029,2.313460936490907,11
2026-05-23,39,event_day_open,highest-temperature-in-hong-kong-on-may-23-2026-23corbelow,lower_tail_endpoint,0,catboost_raw,0.0005,0.003078888224063,0.0004859086491739553,0.0013308580990060307,0.0008449494498320753,0.0008449494498320753,1.029,2.313460936490907,11
2026-05-23,39,event_day_open,highest-temperature-in-hong-kong-on-may-23-2026-33corhigher,upper_tail,0,catboost_raw,0.115,0.3393406038361058,0.11175898931000973,0.1466809309306181,0.03492194162060837,0.03492194162060837,1.029,2.313460936490907,11
2026-05-24,40,12h_prior,highest-temperature-in-hong-kong-on-may-24-2026-28c,interior_bin,0,catboost_raw,0.0065,0.0248858526209704,0.006363191385217816,0.013782919077891425,0.0074197276926736095,0.0074197276926736095,1.0215,1.8055574788136646,11
2026-05-24,40,12h_prior,highest-temperature-in-hong-kong-on-may-24-2026-24c,interior_bin,0,catboost_raw,0.0005,0.0095198583390898,0.0004894762604013705,0.005272531310022205,0.004783055049620835,0.004783055049620835,1.0215,1.8055574788136646,11
2026-05-24,40,12h_prior,highest-temperature-in-hong-kong-on-may-24-2026-25c,interior_bin,0,catboost_raw,0.0005,0.0123132156114504,0.0004894762604013705,0.006819619843695453,0.006330143583294082,0.006330143583294082,1.0215,1.8055574788136646,11
2026-05-24,40,12h_prior,highest-temperature-in-hong-kong-on-may-24-2026-30c,interior_bin,0,catboost_raw,0.145,0.357913798835431,0.14194811551639744,0.1982289697421303,0.05628085422573287,0.05628085422573287,1.0215,1.8055574788136646,11
2026-05-24,40,12h_prior,highest-temperature-in-hong-kong-on-may-24-2026-29c,interior_bin,0,catboost_raw,0.065,0.2172667626477461,0.06363191385217817,0.12033223267447597,0.0567003188222978,0.0567003188222978,1.0215,1.8055574788136646,11
2026-05-24,40,12h_prior,highest-temperature-in-hong-kong-on-may-24-2026-23c,interior_bin,0,catboost_raw,0.0005,0.0030460836990983,0.0004894762604013705,0.001687059944001184,0.0011975836835998134,0.0011975836835998134,1.0215,1.8055574788136646,11
2026-05-24,40,12h_prior,highest-temperature-in-hong-kong-on-may-24-2026-27c,interior_bin,0,catboost_raw,0.002,0.0153229193626954,0.001957905041605482,0.008486530914963323,0.006528625873357841,0.006528625873357841,1.0215,1.8055574788136646,11
2026-05-24,40,12h_prior,highest-temperature-in-hong-kong-on-may-24-2026-26c,interior_bin,0,catboost_raw,0.001,0.0093602419005975,0.000978952520802741,0.005184128453638383,0.004205175932835641,0.004205175932835641,1.0215,1.8055574788136646,11
2026-05-24,40,12h_prior,highest-temperature-in-hong-kong-on-may-24-2026-31c,interior_bin,1,catboost_raw,0.435,0.5925985840420264,0.42584434654919234,0.3282080969426635,-0.09763624960652884,0.09763624960652884,1.0215,1.8055574788136646,11
2026-05-24,40,12h_prior,highest-temperature-in-hong-kong-on-may-24-2026-22corbelow,lower_tail_endpoint,0,catboost_raw,0.0005,0.0024783843787869,0.0004894762604013705,0.0013726421938200018,0.0008831659334186313,0.0008831659334186313,1.0215,1.8055574788136646,11
2026-05-24,40,12h_prior,highest-temperature-in-hong-kong-on-may-24-2026-32corhigher,upper_tail,0,catboost_raw,0.365,0.5608517773757723,0.3573176700930005,0.31062526890269815,-0.046692401190302324,0.046692401190302324,1.0215,1.8055574788136646,11
2026-05-24,40,24h_prior,highest-temperature-in-hong-kong-on-may-24-2026-28c,interior_bin,0,catboost_raw,0.0165,0.0466483761676102,0.015972894482091,0.027312251837182694,0.011339357355091693,0.011339357355091693,1.033,1.707965218162768,11
2026-05-24,40,24h_prior,highest-temperature-in-hong-kong-on-may-24-2026-24c,interior_bin,0,catboost_raw,0.0005,0.0102506129955266,0.00048402710551790907,0.006001652074948591,0.005517624969430682,0.005517624969430682,1.033,1.707965218162768,11
2026-05-24,40,24h_prior,highest-temperature-in-hong-kong-on-may-24-2026-25c,interior_bin,0,catboost_raw,0.0005,0.0132555218212285,0.00048402710551790907,0.007761002203245837,0.007276975097727928,0.007276975097727928,1.033,1.707965218162768,11
2026-05-24,40,24h_prior,highest-temperature-in-hong-kong-on-may-24-2026-30c,interior_bin,0,catboost_raw,0.18,0.1647968976740244,0.17424975798644723,0.09648726796163559,-0.07776249002481164,0.07776249002481164,1.033,1.707965218162768,11
2026-05-24,40,24h_prior,highest-temperature-in-hong-kong-on-may-24-2026-29c,interior_bin,0,catboost_raw,0.07,0.2532082655361382,0.06776379477250727,0.14825141802858868,0.08048762325608141,0.08048762325608141,1.033,1.707965218162768,11
2026-05-24,40,24h_prior,highest-temperature-in-hong-kong-on-may-24-2026-23c,interior_bin,0,catboost_raw,0.0005,0.0033419430362142,0.00048402710551790907,0.001956680967899965,0.0014726538623820562,0.0014726538623820562,1.033,1.707965218162768,11
2026-05-24,40,24h_prior,highest-temperature-in-hong-kong-on-may-24-2026-27c,interior_bin,0,catboost_raw,0.003,0.0166215788448043,0.002904162633107454,0.009731801718236323,0.006827639085128869,0.006827639085128869,1.033,1.707965218162768,11
2026-05-24,40,24h_prior,highest-temperature-in-hong-kong-on-may-24-2026-26c,interior_bin,0,catboost_raw,0.0015,0.0106160266854786,0.001452081316553727,0.006215598873200765,0.0047635175566470385,0.0047635175566470385,1.033,1.707965218162768,11
2026-05-24,40,24h_prior,highest-temperature-in-hong-kong-on-may-24-2026-31c,interior_bin,1,catboost_raw,0.405,0.5852898003086529,0.39206195546950634,0.34268250552446267,-0.049379449945043674,0.049379449945043674,1.033,1.707965218162768,11
2026-05-24,40,24h_prior,highest-temperature-in-hong-kong-on-may-24-2026-22corbelow,lower_tail_endpoint,0,catboost_raw,0.0005,0.0026205250016964,0.00048402710551790907,0.0015342964680014142,0.0010502693624835052,0.0010502693624835052,1.033,1.707965218162768,11
2026-05-24,40,24h_prior,highest-temperature-in-hong-kong-on-may-24-2026-32corhigher,upper_tail,0,catboost_raw,0.355,0.6013156700913938,0.3436592449177154,0.3520655243425974,0.008406279424882035,0.008406279424882035,1.033,1.707965218162768,11
