event_date,date_group_id,decision_rule,market_slug,contract_event_type_v2,target_Y_event,p_market,p_ecmwf_raw,p_ecmwf_bias_fixed_sigma,p_ecmwf_bias_scale,cv_fold,feature_set,candidate_id,p_catboost_oof,brier_catboost_oof,log_catboost_oof,selected,overall_rank,selected_model
2026-04-27,17,12h_prior,highest-temperature-in-hong-kong-on-april-27-2026-26c,interior_bin,0,0.035,0.2561336880197626,0.1727177829304298,0.1586433242425237,1,weather_only,cb_d3_lr03_l2_8,0.008904273460339068,7.928608585649868e-05,0.008944153414446852,False,11,False
2026-04-27,17,12h_prior,highest-temperature-in-hong-kong-on-april-27-2026-21c,interior_bin,0,0.0015,0.0022916528648326,4.096481963855592e-05,2.791291642267879e-09,1,weather_only,cb_d3_lr03_l2_8,0.0008540754430644199,7.294448624456852e-07,0.0008544403732956902,False,11,False
2026-04-27,17,12h_prior,highest-temperature-in-hong-kong-on-april-27-2026-25c,interior_bin,0,0.0105,0.2351094847929893,0.0768803006357255,0.0286344551575548,1,weather_only,cb_d3_lr03_l2_8,0.0033528227607840322,1.1241420465231459e-05,0.0033584560661908554,False,11,False
2026-04-27,17,12h_prior,highest-temperature-in-hong-kong-on-april-27-2026-27c,interior_bin,1,0.33,0.1818317583821429,0.2527806447517632,0.3542261638190644,1,weather_only,cb_d3_lr03_l2_8,0.1826237141444683,0.6681039926789838,1.7003274498972205,False,11,False
2026-04-27,17,12h_prior,highest-temperature-in-hong-kong-on-april-27-2026-22c,interior_bin,0,0.0025,0.0138935654923173,0.0005148461532656,6.501811720127648e-07,1,weather_only,cb_d3_lr03_l2_8,0.0008560485938139381,7.328191949708208e-07,0.0008564152126553878,False,11,False
2026-04-27,17,12h_prior,highest-temperature-in-hong-kong-on-april-27-2026-29c,interior_bin,0,0.19,0.0253249029511799,0.1498130355423217,0.1174716857628991,1,weather_only,cb_d3_lr03_l2_8,0.2392845660587718,0.05725710355393472,0.2734959280546543,False,11,False
2026-04-27,17,12h_prior,highest-temperature-in-hong-kong-on-april-27-2026-28c,interior_bin,0,0.395,0.0840955945149676,0.2410754228629965,0.3205460826589726,1,weather_only,cb_d3_lr03_l2_8,0.3625986784357012,0.13147780160331704,0.4503558036337789,False,11,False
2026-04-27,17,12h_prior,highest-temperature-in-hong-kong-on-april-27-2026-20corbelow,lower_tail_endpoint,0,0.0005,0.0002634774655952,2.186091867861784e-06,4.608979864428875e-12,1,weather_only,cb_d3_lr03_l2_8,0.002943133784555191,8.66203647379016e-06,0.002947473319438192,False,11,False
2026-04-27,17,12h_prior,highest-temperature-in-hong-kong-on-april-27-2026-30corhigher,upper_tail,0,0.0235,0.0056491727555606,0.0796925159918642,0.0183565977754274,1,weather_only,cb_d3_lr03_l2_8,0.012068442018806908,0.00014564729276130416,0.012141856932162494,False,11,False
2026-04-27,17,24h_prior,highest-temperature-in-hong-kong-on-april-27-2026-24c,interior_bin,0,0.0035,0.1205246531526716,0.0156110750672131,6.0350399244735176e-05,1,weather_only,cb_d3_lr03_l2_8,0.0011121845501202456,1.2369544735261732e-06,0.0011128034863138014,False,11,False
2026-04-27,17,24h_prior,highest-temperature-in-hong-kong-on-april-27-2026-23c,interior_bin,0,0.0025,0.0430939936189997,0.0026585389257438,1.949934985145952e-07,1,weather_only,cb_d3_lr03_l2_8,0.0009828014847381135,9.658987584034404e-07,0.0009832847507795972,False,11,False
