event_date,date_group_id,decision_rule,market_slug,contract_event_type_v2,target_Y_event,model,p_market,p_model,edge_model_minus_market,threshold,position,trade_indicator,yes_trade_indicator,no_trade_indicator,gross_pnl,net_pnl,absolute_edge,correct_direction
2026-05-27,43,6h_prior,highest-temperature-in-hong-kong-on-may-27-2026-27c,interior_bin,0,catboost_platt,0.0005,0.0466974053352155,0.0461974053352155,0.0,YES,1,1,0,-0.0005,-0.0005,0.0461974053352155,0.0
2026-05-27,43,6h_prior,highest-temperature-in-hong-kong-on-may-27-2026-29c,interior_bin,0,catboost_platt,0.0065,0.1040442089821112,0.09754420898211119,0.0,YES,1,1,0,-0.0065,-0.0065,0.09754420898211119,0.0
2026-05-27,43,6h_prior,highest-temperature-in-hong-kong-on-may-27-2026-24corbelow,lower_tail_endpoint,0,catboost_platt,0.0005,0.0237890398579064,0.0232890398579064,0.0,YES,1,1,0,-0.0005,-0.0005,0.0232890398579064,0.0
2026-05-27,43,6h_prior,highest-temperature-in-hong-kong-on-may-27-2026-34corhigher,upper_tail,0,catboost_platt,0.07,0.2277358188337521,0.1577358188337521,0.0,YES,1,1,0,-0.07,-0.07,0.1577358188337521,0.0
2026-05-27,43,event_day_open,highest-temperature-in-hong-kong-on-may-27-2026-28c,interior_bin,0,catboost_platt,0.001,0.0509343452633608,0.049934345263360796,0.0,YES,1,1,0,-0.001,-0.001,0.049934345263360796,0.0
2026-05-27,43,event_day_open,highest-temperature-in-hong-kong-on-may-27-2026-32c,interior_bin,0,catboost_platt,0.4,0.369697336951662,-0.030302663048338008,0.0,NO,1,0,1,0.4,0.4,0.030302663048338008,1.0
2026-05-27,43,event_day_open,highest-temperature-in-hong-kong-on-may-27-2026-33c,interior_bin,1,catboost_platt,0.39,0.4388759466784712,0.04887594667847117,0.0,YES,1,1,0,0.61,0.61,0.04887594667847117,1.0
2026-05-27,43,event_day_open,highest-temperature-in-hong-kong-on-may-27-2026-25c,interior_bin,0,catboost_platt,0.0005,0.0455709102385469,0.045070910238546896,0.0,YES,1,1,0,-0.0005,-0.0005,0.045070910238546896,0.0
2026-05-27,43,event_day_open,highest-temperature-in-hong-kong-on-may-27-2026-26c,interior_bin,0,catboost_platt,0.0005,0.034844519012455,0.034344519012455,0.0,YES,1,1,0,-0.0005,-0.0005,0.034344519012455,0.0
2026-05-27,43,event_day_open,highest-temperature-in-hong-kong-on-may-27-2026-30c,interior_bin,0,catboost_platt,0.019,0.1145883499384427,0.0955883499384427,0.0,YES,1,1,0,-0.019,-0.019,0.0955883499384427,0.0
2026-05-27,43,event_day_open,highest-temperature-in-hong-kong-on-may-27-2026-31c,interior_bin,0,catboost_platt,0.15,0.6953865526550873,0.5453865526550873,0.0,YES,1,1,0,-0.15,-0.15,0.5453865526550873,0.0
2026-05-27,43,event_day_open,highest-temperature-in-hong-kong-on-may-27-2026-27c,interior_bin,0,catboost_platt,0.0005,0.0461501421802655,0.0456501421802655,0.0,YES,1,1,0,-0.0005,-0.0005,0.0456501421802655,0.0
2026-05-27,43,event_day_open,highest-temperature-in-hong-kong-on-may-27-2026-29c,interior_bin,0,catboost_platt,0.0015,0.0982847975557185,0.0967847975557185,0.0,YES,1,1,0,-0.0015,-0.0015,0.0967847975557185,0.0
2026-05-27,43,event_day_open,highest-temperature-in-hong-kong-on-may-27-2026-24corbelow,lower_tail_endpoint,0,catboost_platt,0.0005,0.0241172634523544,0.0236172634523544,0.0,YES,1,1,0,-0.0005,-0.0005,0.0236172634523544,0.0
2026-05-27,43,event_day_open,highest-temperature-in-hong-kong-on-may-27-2026-34corhigher,upper_tail,0,catboost_platt,0.09,0.2869589138053918,0.1969589138053918,0.0,YES,1,1,0,-0.09,-0.09,0.1969589138053918,0.0
2026-05-28,44,12h_prior,highest-temperature-in-hong-kong-on-may-28-2026-31c,interior_bin,0,catboost_platt,0.12,0.7687061167305189,0.6487061167305189,0.0,YES,1,1,0,-0.12,-0.12,0.6487061167305189,0.0
2026-05-28,44,12h_prior,highest-temperature-in-hong-kong-on-may-28-2026-32c,interior_bin,0,catboost_platt,0.405,0.4283863066200579,0.023386306620057862,0.0,YES,1,1,0,-0.405,-0.405,0.023386306620057862,0.0
2026-05-28,44,12h_prior,highest-temperature-in-hong-kong-on-may-28-2026-26c,interior_bin,0,catboost_platt,0.0005,0.0301588727319086,0.0296588727319086,0.0,YES,1,1,0,-0.0005,-0.0005,0.0296588727319086,0.0
2026-05-28,44,12h_prior,highest-temperature-in-hong-kong-on-may-28-2026-27c,interior_bin,0,catboost_platt,0.0005,0.0428699183919208,0.0423699183919208,0.0,YES,1,1,0,-0.0005,-0.0005,0.0423699183919208,0.0
2026-05-28,44,12h_prior,highest-temperature-in-hong-kong-on-may-28-2026-25c,interior_bin,0,catboost_platt,0.0005,0.0385198556612716,0.0380198556612716,0.0,YES,1,1,0,-0.0005,-0.0005,0.0380198556612716,0.0
2026-05-28,44,12h_prior,highest-temperature-in-hong-kong-on-may-28-2026-24c,interior_bin,0,catboost_platt,0.0005,0.032953652601692,0.032453652601692,0.0,YES,1,1,0,-0.0005,-0.0005,0.032453652601692,0.0
2026-05-28,44,12h_prior,highest-temperature-in-hong-kong-on-may-28-2026-28c,interior_bin,0,catboost_platt,0.0015,0.0648686370607575,0.0633686370607575,0.0,YES,1,1,0,-0.0015,-0.0015,0.0633686370607575,0.0
2026-05-28,44,12h_prior,highest-temperature-in-hong-kong-on-may-28-2026-29c,interior_bin,0,catboost_platt,0.0025,0.0853828814381178,0.0828828814381178,0.0,YES,1,1,0,-0.0025,-0.0025,0.0828828814381178,0.0
2026-05-28,44,12h_prior,highest-temperature-in-hong-kong-on-may-28-2026-30c,interior_bin,0,catboost_platt,0.02,0.1364242137034892,0.1164242137034892,0.0,YES,1,1,0,-0.02,-0.02,0.1164242137034892,0.0
2026-05-28,44,12h_prior,highest-temperature-in-hong-kong-on-may-28-2026-23corbelow,lower_tail_endpoint,0,catboost_platt,0.0005,0.0161209298761669,0.015620929876166898,0.0,YES,1,1,0,-0.0005,-0.0005,0.015620929876166898,0.0
2026-05-28,44,12h_prior,highest-temperature-in-hong-kong-on-may-28-2026-33corhigher,upper_tail,1,catboost_platt,0.49,0.4111245601208235,-0.0788754398791765,0.0,NO,1,0,1,-0.51,-0.51,0.0788754398791765,0.0
2026-05-28,44,24h_prior,highest-temperature-in-hong-kong-on-may-28-2026-31c,interior_bin,0,catboost_platt,0.215,0.6440583566764023,0.42905835667640235,0.0,YES,1,1,0,-0.215,-0.215,0.42905835667640235,0.0
2026-05-28,44,24h_prior,highest-temperature-in-hong-kong-on-may-28-2026-32c,interior_bin,0,catboost_platt,0.395,0.386128248590136,-0.008871751409864015,0.0,NO,1,0,1,0.395,0.395,0.008871751409864015,1.0
2026-05-28,44,24h_prior,highest-temperature-in-hong-kong-on-may-28-2026-26c,interior_bin,0,catboost_platt,0.0015,0.039676442250013,0.038176442250013,0.0,YES,1,1,0,-0.0015,-0.0015,0.038176442250013,0.0
2026-05-28,44,24h_prior,highest-temperature-in-hong-kong-on-may-28-2026-27c,interior_bin,0,catboost_platt,0.0015,0.0536314840573843,0.0521314840573843,0.0,YES,1,1,0,-0.0015,-0.0015,0.0521314840573843,0.0
2026-05-28,44,24h_prior,highest-temperature-in-hong-kong-on-may-28-2026-25c,interior_bin,0,catboost_platt,0.0015,0.0523183664277751,0.0508183664277751,0.0,YES,1,1,0,-0.0015,-0.0015,0.0508183664277751,0.0
2026-05-28,44,24h_prior,highest-temperature-in-hong-kong-on-may-28-2026-24c,interior_bin,0,catboost_platt,0.0015,0.0453161234320173,0.043816123432017295,0.0,YES,1,1,0,-0.0015,-0.0015,0.043816123432017295,0.0
2026-05-28,44,24h_prior,highest-temperature-in-hong-kong-on-may-28-2026-28c,interior_bin,0,catboost_platt,0.0015,0.0591934475385704,0.0576934475385704,0.0,YES,1,1,0,-0.0015,-0.0015,0.0576934475385704,0.0
2026-05-28,44,24h_prior,highest-temperature-in-hong-kong-on-may-28-2026-29c,interior_bin,0,catboost_platt,0.0035,0.0871827313683741,0.08368273136837409,0.0,YES,1,1,0,-0.0035,-0.0035,0.08368273136837409,0.0
2026-05-28,44,24h_prior,highest-temperature-in-hong-kong-on-may-28-2026-30c,interior_bin,0,catboost_platt,0.03,0.1550148413561527,0.1250148413561527,0.0,YES,1,1,0,-0.03,-0.03,0.1250148413561527,0.0
2026-05-28,44,24h_prior,highest-temperature-in-hong-kong-on-may-28-2026-23corbelow,lower_tail_endpoint,0,catboost_platt,0.001,0.0206768518550658,0.019676851855065798,0.0,YES,1,1,0,-0.001,-0.001,0.019676851855065798,0.0
2026-05-28,44,24h_prior,highest-temperature-in-hong-kong-on-may-28-2026-33corhigher,upper_tail,1,catboost_platt,0.38,0.3723333890813065,-0.007666610918693528,0.0,NO,1,0,1,-0.62,-0.62,0.007666610918693528,0.0
2026-05-28,44,6h_prior,highest-temperature-in-hong-kong-on-may-28-2026-31c,interior_bin,0,catboost_platt,0.04,0.4366403292871553,0.3966403292871553,0.0,YES,1,1,0,-0.04,-0.04,0.3966403292871553,0.0
2026-05-28,44,6h_prior,highest-temperature-in-hong-kong-on-may-28-2026-32c,interior_bin,0,catboost_platt,0.145,0.6801687556383856,0.5351687556383856,0.0,YES,1,1,0,-0.145,-0.145,0.5351687556383856,0.0
2026-05-28,44,6h_prior,highest-temperature-in-hong-kong-on-may-28-2026-26c,interior_bin,0,catboost_platt,0.0005,0.0292473870994921,0.028747387099492098,0.0,YES,1,1,0,-0.0005,-0.0005,0.028747387099492098,0.0
2026-05-28,44,6h_prior,highest-temperature-in-hong-kong-on-may-28-2026-27c,interior_bin,0,catboost_platt,0.0005,0.0413527260885951,0.0408527260885951,0.0,YES,1,1,0,-0.0005,-0.0005,0.0408527260885951,0.0
2026-05-28,44,6h_prior,highest-temperature-in-hong-kong-on-may-28-2026-25c,interior_bin,0,catboost_platt,0.0005,0.0352819568147752,0.0347819568147752,0.0,YES,1,1,0,-0.0005,-0.0005,0.0347819568147752,0.0
2026-05-28,44,6h_prior,highest-temperature-in-hong-kong-on-may-28-2026-24c,interior_bin,0,catboost_platt,0.0005,0.030486500497627,0.029986500497626998,0.0,YES,1,1,0,-0.0005,-0.0005,0.029986500497626998,0.0
2026-05-28,44,6h_prior,highest-temperature-in-hong-kong-on-may-28-2026-28c,interior_bin,0,catboost_platt,0.0005,0.0461416858311538,0.0456416858311538,0.0,YES,1,1,0,-0.0005,-0.0005,0.0456416858311538,0.0
2026-05-28,44,6h_prior,highest-temperature-in-hong-kong-on-may-28-2026-29c,interior_bin,0,catboost_platt,0.001,0.0707017651833596,0.0697017651833596,0.0,YES,1,1,0,-0.001,-0.001,0.0697017651833596,0.0
2026-05-28,44,6h_prior,highest-temperature-in-hong-kong-on-may-28-2026-30c,interior_bin,0,catboost_platt,0.0045,0.0717456017584474,0.06724560175844739,0.0,YES,1,1,0,-0.0045,-0.0045,0.06724560175844739,0.0
2026-05-28,44,6h_prior,highest-temperature-in-hong-kong-on-may-28-2026-23corbelow,lower_tail_endpoint,0,catboost_platt,0.0005,0.0146544732878176,0.0141544732878176,0.0,YES,1,1,0,-0.0005,-0.0005,0.0141544732878176,0.0
2026-05-28,44,6h_prior,highest-temperature-in-hong-kong-on-may-28-2026-33corhigher,upper_tail,1,catboost_platt,0.815,0.5027963696279719,-0.31220363037202803,0.0,NO,1,0,1,-0.18500000000000005,-0.18500000000000005,0.31220363037202803,0.0
2026-05-28,44,event_day_open,highest-temperature-in-hong-kong-on-may-28-2026-31c,interior_bin,0,catboost_platt,0.0125,0.3820607750885271,0.3695607750885271,0.0,YES,1,1,0,-0.0125,-0.0125,0.3695607750885271,0.0
2026-05-28,44,event_day_open,highest-temperature-in-hong-kong-on-may-28-2026-32c,interior_bin,0,catboost_platt,0.15,0.7159534588935579,0.5659534588935579,0.0,YES,1,1,0,-0.15,-0.15,0.5659534588935579,0.0
2026-05-28,44,event_day_open,highest-temperature-in-hong-kong-on-may-28-2026-26c,interior_bin,0,catboost_platt,0.0005,0.0335107425875695,0.0330107425875695,0.0,YES,1,1,0,-0.0005,-0.0005,0.0330107425875695,0.0
2026-05-28,44,event_day_open,highest-temperature-in-hong-kong-on-may-28-2026-27c,interior_bin,0,catboost_platt,0.0005,0.0460590237266429,0.0455590237266429,0.0,YES,1,1,0,-0.0005,-0.0005,0.0455590237266429,0.0
2026-05-28,44,event_day_open,highest-temperature-in-hong-kong-on-may-28-2026-25c,interior_bin,0,catboost_platt,0.0005,0.0427599986443575,0.0422599986443575,0.0,YES,1,1,0,-0.0005,-0.0005,0.0422599986443575,0.0
2026-05-28,44,event_day_open,highest-temperature-in-hong-kong-on-may-28-2026-24c,interior_bin,0,catboost_platt,0.0005,0.0366044121022446,0.0361044121022446,0.0,YES,1,1,0,-0.0005,-0.0005,0.0361044121022446,0.0
2026-05-28,44,event_day_open,highest-temperature-in-hong-kong-on-may-28-2026-28c,interior_bin,0,catboost_platt,0.0005,0.0684683233092554,0.0679683233092554,0.0,YES,1,1,0,-0.0005,-0.0005,0.0679683233092554,0.0
2026-05-28,44,event_day_open,highest-temperature-in-hong-kong-on-may-28-2026-29c,interior_bin,0,catboost_platt,0.0005,0.08515641476823,0.08465641476822999,0.0,YES,1,1,0,-0.0005,-0.0005,0.08465641476822999,0.0
2026-05-28,44,event_day_open,highest-temperature-in-hong-kong-on-may-28-2026-30c,interior_bin,0,catboost_platt,0.0025,0.0871944156634367,0.0846944156634367,0.0,YES,1,1,0,-0.0025,-0.0025,0.0846944156634367,0.0
2026-05-28,44,event_day_open,highest-temperature-in-hong-kong-on-may-28-2026-23corbelow,lower_tail_endpoint,0,catboost_platt,0.0005,0.0176531251712683,0.0171531251712683,0.0,YES,1,1,0,-0.0005,-0.0005,0.0171531251712683,0.0
2026-05-28,44,event_day_open,highest-temperature-in-hong-kong-on-may-28-2026-33corhigher,upper_tail,1,catboost_platt,0.845,0.5163300969932262,-0.3286699030067738,0.0,NO,1,0,1,-0.15500000000000003,-0.15500000000000003,0.3286699030067738,0.0
2026-05-29,45,12h_prior,highest-temperature-in-hong-kong-on-may-29-2026-29c,interior_bin,0,catboost_platt,0.0005,0.0891103917759308,0.0886103917759308,0.0,YES,1,1,0,-0.0005,-0.0005,0.0886103917759308,0.0
2026-05-29,45,12h_prior,highest-temperature-in-hong-kong-on-may-29-2026-27c,interior_bin,0,catboost_platt,0.0005,0.0400967090169472,0.0395967090169472,0.0,YES,1,1,0,-0.0005,-0.0005,0.0395967090169472,0.0
2026-05-29,45,12h_prior,highest-temperature-in-hong-kong-on-may-29-2026-31c,interior_bin,0,catboost_platt,0.013,0.4085899693891545,0.39558996938915447,0.0,YES,1,1,0,-0.013,-0.013,0.39558996938915447,0.0
2026-05-29,45,12h_prior,highest-temperature-in-hong-kong-on-may-29-2026-26c,interior_bin,0,catboost_platt,0.0005,0.0259393336268071,0.0254393336268071,0.0,YES,1,1,0,-0.0005,-0.0005,0.0254393336268071,0.0
2026-05-29,45,12h_prior,highest-temperature-in-hong-kong-on-may-29-2026-25c,interior_bin,0,catboost_platt,0.0005,0.0320693566780589,0.0315693566780589,0.0,YES,1,1,0,-0.0005,-0.0005,0.0315693566780589,0.0
2026-05-29,45,12h_prior,highest-temperature-in-hong-kong-on-may-29-2026-33c,interior_bin,0,catboost_platt,0.195,0.6521248997115765,0.4571248997115765,0.0,YES,1,1,0,-0.195,-0.195,0.4571248997115765,0.0
2026-05-29,45,12h_prior,highest-temperature-in-hong-kong-on-may-29-2026-30c,interior_bin,0,catboost_platt,0.004,0.1277385953812229,0.1237385953812229,0.0,YES,1,1,0,-0.004,-0.004,0.1237385953812229,0.0
2026-05-29,45,12h_prior,highest-temperature-in-hong-kong-on-may-29-2026-32c,interior_bin,0,catboost_platt,0.06,0.6753324691614142,0.6153324691614142,0.0,YES,1,1,0,-0.06,-0.06,0.6153324691614142,0.0
2026-05-29,45,12h_prior,highest-temperature-in-hong-kong-on-may-29-2026-28c,interior_bin,0,catboost_platt,0.0005,0.0627140092633688,0.0622140092633688,0.0,YES,1,1,0,-0.0005,-0.0005,0.0622140092633688,0.0
2026-05-29,45,12h_prior,highest-temperature-in-hong-kong-on-may-29-2026-24corbelow,lower_tail_endpoint,0,catboost_platt,0.0005,0.0164159283907843,0.0159159283907843,0.0,YES,1,1,0,-0.0005,-0.0005,0.0159159283907843,0.0
2026-05-29,45,12h_prior,highest-temperature-in-hong-kong-on-may-29-2026-34corhigher,upper_tail,1,catboost_platt,0.75,0.5105488445808662,-0.23945115541913375,0.0,NO,1,0,1,-0.25,-0.25,0.23945115541913375,0.0
2026-05-29,45,24h_prior,highest-temperature-in-hong-kong-on-may-29-2026-29c,interior_bin,0,catboost_platt,0.0015,0.1198248335070673,0.1183248335070673,0.0,YES,1,1,0,-0.0015,-0.0015,0.1183248335070673,0.0
2026-05-29,45,24h_prior,highest-temperature-in-hong-kong-on-may-29-2026-27c,interior_bin,0,catboost_platt,0.001,0.0417172967561374,0.040717296756137396,0.0,YES,1,1,0,-0.001,-0.001,0.040717296756137396,0.0
2026-05-29,45,24h_prior,highest-temperature-in-hong-kong-on-may-29-2026-31c,interior_bin,0,catboost_platt,0.013,0.397225296821899,0.384225296821899,0.0,YES,1,1,0,-0.013,-0.013,0.384225296821899,0.0
2026-05-29,45,24h_prior,highest-temperature-in-hong-kong-on-may-29-2026-26c,interior_bin,0,catboost_platt,0.001,0.0269753750151733,0.0259753750151733,0.0,YES,1,1,0,-0.001,-0.001,0.0259753750151733,0.0
2026-05-29,45,24h_prior,highest-temperature-in-hong-kong-on-may-29-2026-25c,interior_bin,0,catboost_platt,0.001,0.0332503323453273,0.0322503323453273,0.0,YES,1,1,0,-0.001,-0.001,0.0322503323453273,0.0
2026-05-29,45,24h_prior,highest-temperature-in-hong-kong-on-may-29-2026-33c,interior_bin,0,catboost_platt,0.21,0.6899008195522168,0.47990081955221686,0.0,YES,1,1,0,-0.21,-0.21,0.47990081955221686,0.0
2026-05-29,45,24h_prior,highest-temperature-in-hong-kong-on-may-29-2026-30c,interior_bin,0,catboost_platt,0.0065,0.1319656369100405,0.1254656369100405,0.0,YES,1,1,0,-0.0065,-0.0065,0.1254656369100405,0.0
2026-05-29,45,24h_prior,highest-temperature-in-hong-kong-on-may-29-2026-32c,interior_bin,0,catboost_platt,0.11,0.7804618065321323,0.6704618065321323,0.0,YES,1,1,0,-0.11,-0.11,0.6704618065321323,0.0
2026-05-29,45,24h_prior,highest-temperature-in-hong-kong-on-may-29-2026-28c,interior_bin,0,catboost_platt,0.001,0.0857408490708104,0.08474084907081039,0.0,YES,1,1,0,-0.001,-0.001,0.08474084907081039,0.0
2026-05-29,45,24h_prior,highest-temperature-in-hong-kong-on-may-29-2026-24corbelow,lower_tail_endpoint,0,catboost_platt,0.0015,0.0182270749126036,0.0167270749126036,0.0,YES,1,1,0,-0.0015,-0.0015,0.0167270749126036,0.0
2026-05-29,45,24h_prior,highest-temperature-in-hong-kong-on-may-29-2026-34corhigher,upper_tail,1,catboost_platt,0.695,0.5239681199448515,-0.17103188005514847,0.0,NO,1,0,1,-0.30500000000000005,-0.30500000000000005,0.17103188005514847,0.0
2026-05-29,45,6h_prior,highest-temperature-in-hong-kong-on-may-29-2026-29c,interior_bin,0,catboost_platt,0.0005,0.0881075813020849,0.0876075813020849,0.0,YES,1,1,0,-0.0005,-0.0005,0.0876075813020849,0.0
2026-05-29,45,6h_prior,highest-temperature-in-hong-kong-on-may-29-2026-27c,interior_bin,0,catboost_platt,0.0005,0.0400149709298956,0.0395149709298956,0.0,YES,1,1,0,-0.0005,-0.0005,0.0395149709298956,0.0
2026-05-29,45,6h_prior,highest-temperature-in-hong-kong-on-may-29-2026-31c,interior_bin,0,catboost_platt,0.008,0.3804430825852167,0.3724430825852167,0.0,YES,1,1,0,-0.008,-0.008,0.3724430825852167,0.0
2026-05-29,45,6h_prior,highest-temperature-in-hong-kong-on-may-29-2026-26c,interior_bin,0,catboost_platt,0.0005,0.0258856774129515,0.025385677412951498,0.0,YES,1,1,0,-0.0005,-0.0005,0.025385677412951498,0.0
2026-05-29,45,6h_prior,highest-temperature-in-hong-kong-on-may-29-2026-25c,interior_bin,0,catboost_platt,0.0005,0.0320034369596341,0.0315034369596341,0.0,YES,1,1,0,-0.0005,-0.0005,0.0315034369596341,0.0
2026-05-29,45,6h_prior,highest-temperature-in-hong-kong-on-may-29-2026-33c,interior_bin,0,catboost_platt,0.17,0.7047080197352549,0.5347080197352548,0.0,YES,1,1,0,-0.17,-0.17,0.5347080197352548,0.0
2026-05-29,45,6h_prior,highest-temperature-in-hong-kong-on-may-29-2026-30c,interior_bin,0,catboost_platt,0.003,0.1275019282794076,0.12450192827940759,0.0,YES,1,1,0,-0.003,-0.003,0.12450192827940759,0.0
2026-05-29,45,6h_prior,highest-temperature-in-hong-kong-on-may-29-2026-32c,interior_bin,0,catboost_platt,0.0405,0.6057065430409039,0.5652065430409039,0.0,YES,1,1,0,-0.0405,-0.0405,0.5652065430409039,0.0
2026-05-29,45,6h_prior,highest-temperature-in-hong-kong-on-may-29-2026-28c,interior_bin,0,catboost_platt,0.0005,0.0619880373046309,0.0614880373046309,0.0,YES,1,1,0,-0.0005,-0.0005,0.0614880373046309,0.0
2026-05-29,45,6h_prior,highest-temperature-in-hong-kong-on-may-29-2026-24corbelow,lower_tail_endpoint,0,catboost_platt,0.0005,0.0163816402958772,0.0158816402958772,0.0,YES,1,1,0,-0.0005,-0.0005,0.0158816402958772,0.0
2026-05-29,45,6h_prior,highest-temperature-in-hong-kong-on-may-29-2026-34corhigher,upper_tail,1,catboost_platt,0.805,0.5108108835839053,-0.2941891164160948,0.0,NO,1,0,1,-0.19499999999999995,-0.19499999999999995,0.2941891164160948,0.0
2026-05-29,45,event_day_open,highest-temperature-in-hong-kong-on-may-29-2026-29c,interior_bin,0,catboost_platt,0.0005,0.0932933236202004,0.0927933236202004,0.0,YES,1,1,0,-0.0005,-0.0005,0.0927933236202004,0.0
2026-05-29,45,event_day_open,highest-temperature-in-hong-kong-on-may-29-2026-27c,interior_bin,0,catboost_platt,0.0005,0.0436079937348505,0.0431079937348505,0.0,YES,1,1,0,-0.0005,-0.0005,0.0431079937348505,0.0
2026-05-29,45,event_day_open,highest-temperature-in-hong-kong-on-may-29-2026-31c,interior_bin,0,catboost_platt,0.005,0.3473935555846626,0.3423935555846626,0.0,YES,1,1,0,-0.005,-0.005,0.3423935555846626,0.0
2026-05-29,45,event_day_open,highest-temperature-in-hong-kong-on-may-29-2026-26c,interior_bin,0,catboost_platt,0.0005,0.0278360939698418,0.0273360939698418,0.0,YES,1,1,0,-0.0005,-0.0005,0.0273360939698418,0.0
2026-05-29,45,event_day_open,highest-temperature-in-hong-kong-on-may-29-2026-25c,interior_bin,0,catboost_platt,0.0005,0.0339893117396793,0.0334893117396793,0.0,YES,1,1,0,-0.0005,-0.0005,0.0334893117396793,0.0
2026-05-29,45,event_day_open,highest-temperature-in-hong-kong-on-may-29-2026-33c,interior_bin,0,catboost_platt,0.12,0.716594760679168,0.5965947606791681,0.0,YES,1,1,0,-0.12,-0.12,0.5965947606791681,0.0
2026-05-29,45,event_day_open,highest-temperature-in-hong-kong-on-may-29-2026-30c,interior_bin,0,catboost_platt,0.0005,0.1288139299354826,0.1283139299354826,0.0,YES,1,1,0,-0.0005,-0.0005,0.1283139299354826,0.0
2026-05-29,45,event_day_open,highest-temperature-in-hong-kong-on-may-29-2026-32c,interior_bin,0,catboost_platt,0.0185,0.5025738736981464,0.4840738736981464,0.0,YES,1,1,0,-0.0185,-0.0185,0.4840738736981464,0.0
2026-05-29,45,event_day_open,highest-temperature-in-hong-kong-on-may-29-2026-28c,interior_bin,0,catboost_platt,0.0005,0.0657473035527605,0.0652473035527605,0.0,YES,1,1,0,-0.0005,-0.0005,0.0652473035527605,0.0
2026-05-29,45,event_day_open,highest-temperature-in-hong-kong-on-may-29-2026-24corbelow,lower_tail_endpoint,0,catboost_platt,0.0005,0.0176214759363245,0.0171214759363245,0.0,YES,1,1,0,-0.0005,-0.0005,0.0171214759363245,0.0
2026-05-29,45,event_day_open,highest-temperature-in-hong-kong-on-may-29-2026-34corhigher,upper_tail,1,catboost_platt,0.875,0.5195795134016116,-0.35542048659838843,0.0,NO,1,0,1,-0.125,-0.125,0.35542048659838843,0.0
2026-05-30,46,12h_prior,highest-temperature-in-hong-kong-on-may-30-2026-30c,interior_bin,0,catboost_platt,0.265,0.2408392868989074,-0.024160713101092607,0.0,NO,1,0,1,0.265,0.265,0.024160713101092607,1.0
2026-05-30,46,12h_prior,highest-temperature-in-hong-kong-on-may-30-2026-26c,interior_bin,0,catboost_platt,0.001,0.0358018743852929,0.0348018743852929,0.0,YES,1,1,0,-0.001,-0.001,0.0348018743852929,0.0
2026-05-30,46,12h_prior,highest-temperature-in-hong-kong-on-may-30-2026-29c,interior_bin,0,catboost_platt,0.069,0.3936496276194122,0.3246496276194122,0.0,YES,1,1,0,-0.069,-0.069,0.3246496276194122,0.0
2026-05-30,46,12h_prior,highest-temperature-in-hong-kong-on-may-30-2026-31c,interior_bin,0,catboost_platt,0.4,0.5262018384269254,0.12620183842692534,0.0,YES,1,1,0,-0.4,-0.4,0.12620183842692534,0.0
2026-05-30,46,12h_prior,highest-temperature-in-hong-kong-on-may-30-2026-24c,interior_bin,0,catboost_platt,0.0005,0.033833541187013,0.033333541187013,0.0,YES,1,1,0,-0.0005,-0.0005,0.033333541187013,0.0
2026-05-30,46,12h_prior,highest-temperature-in-hong-kong-on-may-30-2026-32c,interior_bin,1,catboost_platt,0.215,0.7330102869772561,0.5180102869772562,0.0,YES,1,1,0,0.785,0.785,0.5180102869772562,1.0
2026-05-30,46,12h_prior,highest-temperature-in-hong-kong-on-may-30-2026-25c,interior_bin,0,catboost_platt,0.0005,0.0391342279589113,0.0386342279589113,0.0,YES,1,1,0,-0.0005,-0.0005,0.0386342279589113,0.0
2026-05-30,46,12h_prior,highest-temperature-in-hong-kong-on-may-30-2026-28c,interior_bin,0,catboost_platt,0.0125,0.1408270926593215,0.1283270926593215,0.0,YES,1,1,0,-0.0125,-0.0125,0.1283270926593215,0.0
2026-05-30,46,12h_prior,highest-temperature-in-hong-kong-on-may-30-2026-27c,interior_bin,0,catboost_platt,0.0015,0.053866484648253,0.052366484648253,0.0,YES,1,1,0,-0.0015,-0.0015,0.052366484648253,0.0
2026-05-30,46,12h_prior,highest-temperature-in-hong-kong-on-may-30-2026-23corbelow,lower_tail_endpoint,0,catboost_platt,0.0005,0.0169504752294234,0.0164504752294234,0.0,YES,1,1,0,-0.0005,-0.0005,0.0164504752294234,0.0
2026-05-30,46,12h_prior,highest-temperature-in-hong-kong-on-may-30-2026-33corhigher,upper_tail,0,catboost_platt,0.09,0.2429927125614879,0.15299271256148791,0.0,YES,1,1,0,-0.09,-0.09,0.15299271256148791,0.0
2026-05-30,46,24h_prior,highest-temperature-in-hong-kong-on-may-30-2026-30c,interior_bin,0,catboost_platt,0.255,0.2375002181238561,-0.0174997818761439,0.0,NO,1,0,1,0.255,0.255,0.0174997818761439,1.0
2026-05-30,46,24h_prior,highest-temperature-in-hong-kong-on-may-30-2026-26c,interior_bin,0,catboost_platt,0.0015,0.036331872149312,0.034831872149312,0.0,YES,1,1,0,-0.0015,-0.0015,0.034831872149312,0.0
2026-05-30,46,24h_prior,highest-temperature-in-hong-kong-on-may-30-2026-29c,interior_bin,0,catboost_platt,0.038,0.3010542674761675,0.2630542674761675,0.0,YES,1,1,0,-0.038,-0.038,0.2630542674761675,0.0
