n_contracts_common,expected_n_contracts,n_yes,book_ready,book_issue,market_total_book_probability,ecmwf_total_book_probability,market_abs_book_probability_error,ecmwf_abs_book_probability_error,market_winning_probability_raw,ecmwf_winning_probability_raw,market_winning_probability_normalised,ecmwf_winning_probability_normalised,market_normalised_categorical_log_score,ecmwf_normalised_categorical_log_score,market_normalised_multiclass_brier,ecmwf_normalised_multiclass_brier,delta_norm_log_market_minus_ecmwf,delta_norm_brier_market_minus_ecmwf,event_date,decision_rule
11,11,1.0,True,,1.0094999999999998,0.9999999999999998,0.009499999999999842,2.220446049250313e-16,0.22,0.1918320415588554,0.2179296681525508,0.19183204155885544,1.5235828914005305,1.6511350733483992,0.895505574702535,0.8010027544384222,-0.12755218194786866,0.09450282026411283,2026-04-25,event_day_open
11,11,1.0,True,,1.0339999999999998,0.9999999999999997,0.03399999999999981,3.3306690738754696e-16,0.135,0.0613738721449523,0.13056092843326889,0.061373872144952324,2.035915276629945,2.79077106949329,1.0874418700358037,1.0620124513282483,-0.7548557928633453,0.02542941870755544,2026-04-19,event_day_open
11,11,1.0,True,,1.011,0.9999999999999996,0.010999999999999899,4.440892098500626e-16,0.4,0.150920915401027,0.3956478733926806,0.15092091540102706,0.9272306719124892,1.8909993184324698,0.5419676339689722,0.8852975580412551,-0.9637686465199806,-0.3433299240722829,2026-05-24,event_day_open
11,11,1.0,True,,1.052,0.9999999999999997,0.052000000000000046,3.3306690738754696e-16,0.23,0.1716158659179379,0.21863117870722434,0.17161586591793795,1.5203690843744597,1.762496637473078,0.9415164307710101,0.8414292312475664,-0.24212755309861822,0.10008719952344369,2026-04-17,event_day_open
11,11,1.0,True,,0.9479999999999998,0.9999999999999996,0.05200000000000016,4.440892098500626e-16,0.615,0.1015429725067298,0.64873417721519,0.10154297250672985,0.4327322344485037,2.2872731956474293,0.16702162224714687,0.9826134528096288,-1.8545409611989254,-0.8155918305624819,2026-04-24,event_day_open
11,11,1.0,True,,1.0494999999999999,0.9999999999999996,0.04949999999999988,4.440892098500626e-16,0.285,0.2015170661941665,0.2715578847070033,0.2015170661941666,1.3035799589920372,1.6018812054291944,0.746232977839898,0.7821841775329382,-0.2983012464371573,-0.03595119969304028,2026-03-24,event_day_open
11,11,1.0,True,,1.0219999999999998,0.9999999999999998,0.021999999999999797,2.220446049250313e-16,0.875,0.2524925375469229,0.856164383561644,0.25249253754692297,0.1552928844060351,1.3763735849730705,0.034828680956338204,0.7123555631811485,-1.2210807005670354,-0.6775268822248103,2026-05-29,event_day_open
11,11,1.0,True,,1.056,0.9999999999999997,0.05600000000000005,3.3306690738754696e-16,0.435,0.0760396778111262,0.4119318181818182,0.07603967781112622,0.8868974331775227,2.5764999984681207,0.526863539514463,1.0327860917694796,-1.6896025652905982,-0.5059225522550166,2026-05-25,event_day_open
11,11,1.0,True,,1.0185000000000002,0.9999999999999998,0.018500000000000183,2.220446049250313e-16,0.115,0.2588905185378326,0.11291114383897888,0.2588905185378327,2.1811541073036107,1.3513500149970943,1.030210617566189,0.6668858004804676,0.8298040923065164,0.3633248170857213,2026-03-29,event_day_open
11,11,1.0,True,,1.0515,0.9999999999999998,0.0515000000000001,2.220446049250313e-16,0.32,0.1406220211694107,0.3043271516880646,0.14062202116941072,1.1896519993489825,1.9616796890431125,0.6663415192254165,0.9052868725349265,-0.77202768969413,-0.23894535330950994,2026-03-28,event_day_open
11,11,1.0,True,,1.0159999999999998,0.9999999999999998,0.015999999999999792,2.220446049250313e-16,0.415,0.0926068302294892,0.4084645669291339,0.09260683022948922,0.8953501079077287,2.379392379472544,0.5308770305040609,0.9998501860062711,-1.4840422715648152,-0.4689731555022102,2026-05-26,event_day_open
11,11,1.0,True,,0.978,0.9999999999999993,0.02200000000000002,6.661338147750939e-16,0.435,0.130465464351,0.4447852760736196,0.1304654643510001,0.8101636389461333,2.0366467282314997,0.46457232949009075,0.9237753399852275,-1.2264830892853664,-0.4592030104951368,2026-04-22,event_day_open
11,11,1.0,True,,1.2954999999999999,0.9999999999999996,0.2954999999999999,4.440892098500626e-16,0.41,0.1818317583821429,0.31648012350443844,0.181831758382143,1.150494840303811,1.7046734239243868,0.6372600819182156,0.8264954941970641,-0.5541785836205757,-0.18923541227884855,2026-03-23,event_day_open
11,11,1.0,True,,1.0255,0.9999999999999996,0.025500000000000078,4.440892098500626e-16,0.0365,0.0118293491499045,0.035592393954168695,0.011829349149904505,3.3356233169239897,4.437171619419571,1.3684064640311737,1.161008139256324,-1.1015483024955812,0.20739832477484965,2026-04-23,event_day_open
11,11,1.0,True,,1.05,0.9999999999999997,0.050000000000000044,3.3306690738754696e-16,0.0175,0.2588905185378326,0.016666666666666666,0.25889051853783274,4.0943445622221,1.351350014997094,1.352774603174603,0.6672828093895842,2.742994547225006,0.6854917937850189,2026-03-27,event_day_open
11,11,1.0,True,,1.0134999999999998,0.9999999999999997,0.013499999999999845,3.3306690738754696e-16,0.845,0.2118553985833968,0.8337444499259992,0.2118553985833969,0.1818283385348807,1.5518513191877756,0.04970539551282157,0.782854080719752,-1.370022980652895,-0.7331486852069304,2026-05-28,event_day_open
11,11,1.0,True,,1.0534999999999999,0.9999999999999997,0.05349999999999988,3.3306690738754696e-16,0.39,0.0547846815912408,0.3701945894636925,0.05478468159124082,0.9937264941205515,2.9043446571113547,0.56871697366047,1.075159278868228,-1.9106181629908032,-0.506442305207758,2026-05-27,event_day_open
11,11,1.0,True,,0.9814999999999999,0.9999999999999996,0.018500000000000072,4.440892098500626e-16,0.0335,0.0547992916995581,0.03413143148242487,0.05479929169955813,3.377536574885495,2.904078010302243,1.3718442225491512,1.076100814423972,0.47345856458325164,0.2957434081251791,2026-03-26,event_day_open
11,11,1.0,True,,1.1520000000000001,0.9999999999999996,0.15200000000000014,4.440892098500626e-16,0.215,0.2015170661941665,0.18663194444444442,0.2015170661941666,1.6786168131281738,1.6018812054291944,0.866678496937693,0.7821841775329383,0.07673560769897936,0.08449431940475471,2026-03-22,event_day_open
11,11,1.0,True,,1.0454999999999999,0.9999999999999994,0.045499999999999874,5.551115123125783e-16,0.11,0.161281317821055,0.1052128168340507,0.1612813178210551,2.251770153076272,1.8246051231190294,1.0572467780547499,0.8622416737298713,0.4271650299572427,0.1950051043248786,2026-05-05,event_day_open
11,11,1.0,True,,1.0375,0.9999999999999994,0.03750000000000009,5.551115123125783e-16,0.0995,0.2417459610648366,0.09590361445783133,0.24174596106483673,2.344411607940306,1.4198678518623964,1.1383671360139354,0.7011664460742931,0.9245437560779097,0.43720068993964223,2026-05-16,event_day_open
11,11,1.0,True,,1.0330000000000001,0.9999999999999993,0.03300000000000014,6.661338147750939e-16,0.455,0.0486934252774081,0.44046466602129714,0.04869342527740814,0.8199250501686882,3.022211262578205,0.42590777339097297,1.0872704622378293,-2.2022862124095166,-0.6613626888468563,2026-04-26,event_day_open
11,11,1.0,True,,1.058,0.9999999999999997,0.05800000000000005,3.3306690738754696e-16,0.245,0.1716158659179379,0.23156899810964082,0.17161586591793795,1.4628774018735178,1.762496637473078,0.8779932175771242,0.8414292312475666,-0.29961923559956016,0.036563986329557596,2026-05-10,event_day_open
11,11,1.0,True,,0.9779999999999999,0.9999999999999996,0.02200000000000013,4.440892098500626e-16,0.45,0.150920915401027,0.46012269938650313,0.15092091540102706,0.7762620872704518,1.8909993184324698,0.3910034041343086,0.8828165374019125,-1.114737231162018,-0.49181313326760384,2026-04-08,event_day_open
11,11,1.0,True,,0.9974999999999998,0.9999999999999997,0.0025000000000001688,3.3306690738754696e-16,0.69,0.0219363859972909,0.6917293233082707,0.021936385997290905,0.36856055117271336,3.8196085597957103,0.17677577402151995,1.1407881910888604,-3.451048008622997,-0.9640124170673405,2026-05-09,event_day_open
11,11,1.0,True,,1.0619999999999998,0.9999999999999997,0.06199999999999983,3.3306690738754696e-16,0.41,0.1716158659179379,0.3860640301318268,0.17161586591793795,0.9517520421035306,1.762496637473078,0.5223616918651871,0.8414292312475664,-0.8107445953695473,-0.3190675393823793,2026-04-20,event_day_open
11,11,1.0,True,,1.0095,0.9999999999999996,0.009500000000000064,4.440892098500626e-16,0.145,0.2351094847929893,0.1436354631005448,0.2351094847929894,1.9404766953323178,1.4477039805961773,1.050934890212128,0.7144387424509018,0.4927727147361405,0.33649614776122627,2026-05-02,event_day_open
11,11,1.0,True,,1.0999999999999999,0.9999999999999998,0.09999999999999987,2.220446049250313e-16,0.48,0.1716158659179379,0.4363636363636364,0.17161586591793793,0.8292793548845252,1.762496637473078,0.42079545454545453,0.8416337155558563,-0.9332172825885527,-0.4208382610104018,2026-04-12,event_day_open
11,11,1.0,True,,1.238,0.9999999999999996,0.238,4.440892098500626e-16,0.435,0.0684610877776886,0.35137318255250405,0.06846108777768863,1.0459064221558574,2.681489756761682,0.5982925584806388,1.0477372192921524,-1.6355833346058248,-0.4494446608115136,2026-04-13,event_day_open
11,11,1.0,True,,1.041,0.9999999999999996,0.040999999999999925,4.440892098500626e-16,0.13,0.150920915401027,0.12487992315081653,0.15092091540102706,2.080402618159386,1.8909993184324698,1.0456725733864487,0.8852975580412552,0.18940329972691639,0.1603750153451935,2026-05-08,event_day_open
11,11,1.0,True,,1.0514999999999999,0.9999999999999996,0.05149999999999988,4.440892098500626e-16,0.395,0.2195389656117957,0.3756538278649549,0.2195389656117958,0.9790872302416325,1.5162255423501918,0.604762030737965,0.7466214665994966,-0.5371383121085593,-0.1418594358615316,2026-05-03,event_day_open
11,11,1.0,True,,1.065,0.9999999999999996,0.06499999999999995,4.440892098500626e-16,0.052,0.0486934252774081,0.048826291079812206,0.04869342527740812,3.019486359562098,3.0222112625782054,1.173775926293284,1.087279987001317,-0.002724903016107394,0.08649593929196708,2026-05-07,event_day_open
11,11,1.0,True,,1.111,0.9999999999999998,0.11099999999999999,2.220446049250313e-16,0.235,0.1406220211694107,0.21152115211521152,0.14062202116941072,1.553430275495471,1.9616796890431125,0.9743296111789397,0.9034845997118884,-0.40824941354764155,0.07084501146705124,2026-04-10,event_day_open
11,11,1.0,True,,1.0349999999999997,0.9999999999999994,0.0349999999999997,5.551115123125783e-16,0.0165,0.2107860862503066,0.015942028985507253,0.2107860862503067,4.138796324792934,1.5569114689985095,1.2671483581880558,0.7631074130021579,2.5818848557944243,0.5040409451858979,2026-05-06,event_day_open
11,11,1.0,True,,1.0230000000000001,0.9999999999999996,0.02300000000000013,4.440892098500626e-16,0.505,0.5265764643003654,0.4936461388074291,0.5265764643003656,0.7059363366762668,0.6413587266134311,0.4089442337479419,0.30938675130125226,0.06457761006283569,0.09955748244668966,2026-05-04,event_day_open
11,11,1.0,True,,0.943,0.9999999999999996,0.05700000000000005,4.440892098500626e-16,0.121,0.2351094847929893,0.1283138918345705,0.2351094847929894,2.0532757370367163,1.4477039805961773,1.0586309346426028,0.714509672464731,0.605571756440539,0.34412126217787187,2026-04-11,event_day_open
11,11,1.0,True,,1.0190000000000001,0.9999999999999993,0.019000000000000128,6.661338147750939e-16,0.545,0.1015429725067298,0.534838076545633,0.10154297250672988,0.6257912385594807,2.2872731956474293,0.3545005060860337,0.9821323649078119,-1.6614819570879487,-0.6276318588217782,2026-04-09,event_day_open
11,11,1.0,True,,1.2015,0.9999999999999996,0.2015,4.440892098500626e-16,0.42,0.1818317583821429,0.34956304619225964,0.181831758382143,1.0510713438991097,1.7046734239243868,0.5661209657992705,0.826495494197064,-0.6536020800252771,-0.2603745283977935,2026-04-07,event_day_open
11,11,1.0,True,,0.9924999999999999,0.9999999999999994,0.007500000000000062,5.551115123125783e-16,0.445,0.0430939936189997,0.4483627204030227,0.043093993618999724,0.8021527303951052,3.1443716507717703,0.427230932243717,1.0984840306390082,-2.342218920376665,-0.6712530983952912,2026-05-01,event_day_open
11,11,1.0,True,,1.072,0.9999999999999994,0.07200000000000006,5.551115123125783e-16,0.37,0.1108649016586423,0.34514925373134325,0.11086490165864235,1.0637783359924773,2.1994429211145765,0.5624460486745378,0.9629497821854865,-1.1356645851220992,-0.4005037335109487,2026-05-11,event_day_open
11,11,1.0,True,,0.9464999999999999,0.9999999999999996,0.0535000000000001,4.440892098500626e-16,0.28,0.1015429725067298,0.2958267300581089,0.10154297250672985,1.2179813674801276,2.2872731956474293,0.6784368913859246,0.9815860728635483,-1.0692918281673016,-0.3031491814776237,2026-04-03,event_day_open
11,11,1.0,True,,1.0105,0.9999999999999993,0.010499999999999954,6.661338147750939e-16,0.1555,0.0118293491499045,0.15388421573478478,0.011829349149904508,1.8715548052243867,4.43717161941957,0.9432590653164042,1.1609986144928366,-2.5656168141951836,-0.21773954917643235,2026-05-21,event_day_open
11,11,1.0,True,,1.0195,0.9999999999999996,0.019500000000000073,4.440892098500626e-16,0.295,0.161281317821055,0.289357528200098,0.1612813178210551,1.2400922336746902,1.8246051231190294,0.7988318038561923,0.8620967592054195,-0.5845128894443392,-0.06326495534922716,2026-04-27,event_day_open
11,11,1.0,True,,1.042,0.9999999999999998,0.04200000000000004,2.220446049250313e-16,0.385,0.1406220211694107,0.3694817658349328,0.14062202116941072,0.995653888025528,1.9616796890431125,0.5884681201439724,0.9034845997118884,-0.9660258010175845,-0.315016479567916,2026-04-15,event_day_open
11,11,1.0,True,,1.04,0.9999999999999996,0.040000000000000036,4.440892098500626e-16,0.33,0.0253249029511799,0.3173076923076923,0.02532490295117991,1.1478833376748925,3.6759670609897808,0.5786159393491124,1.13407883614835,-2.5280837233148885,-0.5554628967992377,2026-04-04,event_day_open
11,11,1.0,True,,1.0234999999999999,0.9999999999999997,0.023499999999999854,3.3306690738754696e-16,0.24,0.2588905185378326,0.23448949682462142,0.25889051853783274,1.450344481759353,1.351350014997094,0.84695441205916,0.6739375952994456,0.09899446676225887,0.17301681675971436,2026-05-15,event_day_open
11,11,1.0,True,,0.973,0.9999999999999993,0.027000000000000024,6.661338147750939e-16,0.065,0.0486934252774081,0.06680369989722508,0.04869342527740814,2.7059968122903677,3.022211262578205,1.239205200220971,1.0872704622378293,-0.31621445028783723,0.15193473798314172,2026-04-28,event_day_open
11,11,1.0,True,,1.022,0.9999999999999994,0.02200000000000002,5.551115123125783e-16,0.365,0.1015429725067298,0.35714285714285715,0.10154297250672986,1.0296194171811581,2.2872731956474293,0.6070255743505883,0.9815860728635482,-1.2576537784662711,-0.3745604985129598,2026-05-14,event_day_open
11,11,1.0,True,,1.161,0.9999999999999997,0.16100000000000003,3.3306690738754696e-16,0.27,0.2107860862503066,0.23255813953488372,0.21078608625030668,1.4586150226995167,1.5569114689985095,0.806864052121749,0.7630848595878544,-0.09829644629899281,0.04377919253389462,2026-04-05,event_day_open
11,11,1.0,True,,0.9815,0.9999999999999993,0.01849999999999996,6.661338147750939e-16,0.145,0.0486934252774081,0.14773306164034639,0.04869342527740814,1.9123482712959414,3.022211262578205,1.039770652641883,1.0873194181324115,-1.1098629912822635,-0.047548765490528444,2026-04-29,event_day_open
11,11,1.0,True,,1.0514999999999999,0.9999999999999996,0.05149999999999988,4.440892098500626e-16,0.759,0.0547992916995581,0.7218259629101285,0.05479929169955813,0.32597121774712445,2.904078010302243,0.11996810027746063,1.0761008144239723,-2.578106792555119,-0.9561327141465117,2026-05-13,event_day_open
11,11,1.0,True,,1.029,0.9999999999999994,0.028999999999999915,5.551115123125783e-16,0.46,0.1108649016586423,0.4470359572400389,0.11086490165864235,0.8051162463509088,2.1994429211145765,0.4192947760806392,0.9636952551623145,-1.3943266747636676,-0.5444004790816752,2026-04-14,event_day_open
11,11,1.0,True,,0.9715000000000001,0.9999999999999996,0.02849999999999986,4.440892098500626e-16,0.26,0.1205246531526716,0.26762738033968086,0.12052465315267165,1.318159637801967,2.1159009564986024,0.7591647597284311,0.9436412364003359,-0.7977413186966353,-0.1844764766719048,2026-04-06,event_day_open
11,11,1.0,True,,1.0484999999999998,0.9999999999999997,0.048499999999999766,3.3306690738754696e-16,0.15,0.0712333774139861,0.1430615164520744,0.07123337741398612,1.9444805562457188,2.6417937865047545,1.0242217633156252,1.0440641600457756,-0.6973132302590357,-0.019842396730150424,2026-05-12,event_day_open
11,11,1.0,True,,1.0185,0.9999999999999998,0.01849999999999996,2.220446049250313e-16,0.725,0.4734235356996346,0.7118311242022582,0.4734235356996347,0.3399145808121857,0.7477648668312775,0.14669121979751618,0.3766822911908541,-0.40785028601909185,-0.22999107139333794,2026-04-30,event_day_open
11,11,1.0,True,,1.0464999999999998,0.9999999999999994,0.046499999999999764,5.551115123125783e-16,0.745,0.1150696702217082,0.7118967988533208,0.11506967022170828,0.3398223235064946,2.1622175060437394,0.1227480220396566,0.9600196705179336,-1.8223951825372449,-0.837271648478277,2026-05-22,event_day_open
11,11,1.0,True,,1.0394999999999999,0.9999999999999997,0.03949999999999987,3.3306690738754696e-16,0.155,0.1716158659179379,0.14911014911014914,0.17161586591793795,1.9030699903788209,1.762496637473078,1.0869259719668571,0.841633715555856,0.1405733529057429,0.24529225641100116,2026-05-31,event_day_open
