pipeline,model,decision_rule,strategy,threshold,robustness_cost,staleness_rule,staleness_quantile,max_staleness_hours,unrestricted_staleness,n_opportunities,n_trades,n_dates,total_net_pnl,mean_net_pnl_per_trade,positive_trade_rate
21a,catboost_platt,event_day_open,binary_contract_edge,0.1,0.05,empirical_q25,0.25,0.9975,False,110,8,5,-1.6965,-0.2120625,0.0
21a,catboost_raw,12h_prior,binary_contract_edge,0.02,0.05,empirical_q25,0.25,0.9975,False,110,15,6,-2.1295,-0.14196666666666669,0.13333333333333333
21a,catboost_raw,12h_prior,binary_contract_edge,0.05,0.05,empirical_q25,0.25,0.9975,False,110,12,6,-1.75,-0.14583333333333334,0.16666666666666666
21a,catboost_raw,12h_prior,binary_contract_edge,0.1,0.05,empirical_q25,0.25,0.9975,False,110,8,6,-1.755,-0.219375,0.125
21a,catboost_raw,24h_prior,binary_contract_edge,0.02,0.05,empirical_q25,0.25,0.9975,False,110,14,6,-1.4005,-0.10003571428571433,0.14285714285714285
21a,catboost_raw,24h_prior,binary_contract_edge,0.05,0.05,empirical_q25,0.25,0.9975,False,110,11,6,-1.1800000000000002,-0.10727272727272728,0.18181818181818182
21a,catboost_raw,24h_prior,binary_contract_edge,0.1,0.05,empirical_q25,0.25,0.9975,False,110,8,6,-0.8300000000000002,-0.10375000000000001,0.25
21a,catboost_raw,6h_prior,binary_contract_edge,0.02,0.05,empirical_q25,0.25,0.9975,False,110,14,4,-1.1805,-0.08432142857142856,0.14285714285714285
21a,catboost_raw,6h_prior,binary_contract_edge,0.05,0.05,empirical_q25,0.25,0.9975,False,110,12,4,-1.0750000000000002,-0.08958333333333333,0.16666666666666666
21a,catboost_raw,6h_prior,binary_contract_edge,0.1,0.05,empirical_q25,0.25,0.9975,False,110,10,4,-0.5950000000000002,-0.05950000000000001,0.2
21a,catboost_raw,event_day_open,binary_contract_edge,0.02,0.05,empirical_q25,0.25,0.9975,False,110,11,5,-1.3565,-0.12331818181818183,0.09090909090909091
21a,catboost_raw,event_day_open,binary_contract_edge,0.05,0.05,empirical_q25,0.25,0.9975,False,110,10,5,-1.306,-0.1306,0.1
21a,catboost_raw,event_day_open,binary_contract_edge,0.1,0.05,empirical_q25,0.25,0.9975,False,110,7,4,-1.3915,-0.1987857142857143,0.0
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.02,0.05,empirical_q25,0.25,0.9975,False,110,14,6,0.1865,0.013321428571428566,0.42857142857142855
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.05,0.05,empirical_q25,0.25,0.9975,False,110,11,5,-0.014999999999999902,-0.0013636363636363598,0.45454545454545453
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.1,0.05,empirical_q25,0.25,0.9975,False,110,7,3,1.2400000000000002,0.17714285714285713,0.7142857142857143
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.02,0.05,empirical_q25,0.25,0.9975,False,110,10,5,1.862,0.1862,0.7
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.05,0.05,empirical_q25,0.25,0.9975,False,110,7,5,1.8649999999999998,0.2664285714285714,0.8571428571428571
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.1,0.05,empirical_q25,0.25,0.9975,False,110,3,2,0.985,0.3283333333333333,1.0
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.02,0.05,empirical_q25,0.25,0.9975,False,110,15,4,0.22999999999999993,0.01533333333333332,0.4
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.05,0.05,empirical_q25,0.25,0.9975,False,110,13,4,0.3399999999999999,0.026153846153846146,0.46153846153846156
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.1,0.05,empirical_q25,0.25,0.9975,False,110,9,3,0.315,0.03499999999999998,0.3333333333333333
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.02,0.05,empirical_q25,0.25,0.9975,False,110,10,5,-0.9805,-0.09805,0.2
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.05,0.05,empirical_q25,0.25,0.9975,False,110,9,5,-0.9115,-0.10127777777777777,0.2222222222222222
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.1,0.05,empirical_q25,0.25,0.9975,False,110,6,4,-0.48649999999999993,-0.08108333333333333,0.3333333333333333
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.02,0.05,empirical_q25,0.25,0.9975,False,110,12,5,0.12700000000000006,0.010583333333333346,0.4166666666666667
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.05,0.05,empirical_q25,0.25,0.9975,False,110,8,4,1.2600000000000002,0.1575,0.625
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.1,0.05,empirical_q25,0.25,0.9975,False,110,6,2,1.59,0.265,0.8333333333333334
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.02,0.05,empirical_q25,0.25,0.9975,False,110,8,4,1.4899999999999998,0.18624999999999997,0.625
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.05,0.05,empirical_q25,0.25,0.9975,False,110,5,4,1.585,0.317,0.8
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.1,0.05,empirical_q25,0.25,0.9975,False,110,3,2,1.205,0.40166666666666667,1.0
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.02,0.05,empirical_q25,0.25,0.9975,False,110,15,4,0.252,0.016799999999999995,0.3333333333333333
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.05,0.05,empirical_q25,0.25,0.9975,False,110,13,3,0.18450000000000003,0.014192307692307688,0.3076923076923077
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.1,0.05,empirical_q25,0.25,0.9975,False,110,9,3,0.315,0.03499999999999998,0.3333333333333333
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.02,0.05,empirical_q25,0.25,0.9975,False,110,12,5,-1.0985,-0.09154166666666667,0.16666666666666666
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.05,0.05,empirical_q25,0.25,0.9975,False,110,11,5,-1.0470000000000002,-0.09518181818181817,0.18181818181818182
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.1,0.05,empirical_q25,0.25,0.9975,False,110,5,3,-0.39649999999999996,-0.0793,0.2
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.02,0.05,empirical_q25,0.25,0.9975,False,110,18,5,0.027500000000000024,0.0015277777777777792,0.3333333333333333
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.05,0.05,empirical_q25,0.25,0.9975,False,110,17,5,-0.7974999999999999,-0.04691176470588235,0.29411764705882354
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.1,0.05,empirical_q25,0.25,0.9975,False,110,12,4,0.06550000000000006,0.005458333333333336,0.4166666666666667
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.02,0.05,empirical_q25,0.25,0.9975,False,110,14,6,-0.5405,-0.038607142857142854,0.42857142857142855
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.05,0.05,empirical_q25,0.25,0.9975,False,110,14,6,-0.5405,-0.038607142857142854,0.42857142857142855
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.1,0.05,empirical_q25,0.25,0.9975,False,110,12,4,-0.8205000000000001,-0.068375,0.3333333333333333
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.02,0.05,empirical_q25,0.25,0.9975,False,110,22,4,-0.39149999999999985,-0.01779545454545454,0.22727272727272727
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.05,0.05,empirical_q25,0.25,0.9975,False,110,21,4,-0.34099999999999986,-0.016238095238095236,0.23809523809523808
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.1,0.05,empirical_q25,0.25,0.9975,False,110,15,4,-0.8839999999999998,-0.058933333333333324,0.2
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.02,0.05,empirical_q25,0.25,0.9975,False,110,16,5,-1.301,-0.0813125,0.125
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.05,0.05,empirical_q25,0.25,0.9975,False,110,13,4,-0.99,-0.07615384615384616,0.15384615384615385
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.1,0.05,empirical_q25,0.25,0.9975,False,110,11,4,-0.7390000000000001,-0.06718181818181818,0.18181818181818182
21a,catboost_platt,12h_prior,binary_contract_edge,0.02,0.05,empirical_q50,0.5,0.9980555555555556,False,110,57,10,-7.11,-0.12473684210526315,0.05263157894736842
21a,catboost_platt,12h_prior,binary_contract_edge,0.05,0.05,empirical_q50,0.5,0.9980555555555556,False,110,26,9,-5.5105,-0.2119423076923077,0.038461538461538464
21a,catboost_platt,12h_prior,binary_contract_edge,0.1,0.05,empirical_q50,0.5,0.9980555555555556,False,110,15,8,-2.67,-0.178,0.06666666666666667
21a,catboost_platt,24h_prior,binary_contract_edge,0.02,0.05,empirical_q50,0.5,0.9980555555555556,False,110,49,10,-5.6484999999999985,-0.11527551020408164,0.08163265306122448
21a,catboost_platt,24h_prior,binary_contract_edge,0.05,0.05,empirical_q50,0.5,0.9980555555555556,False,110,25,9,-3.474,-0.13896,0.12
21a,catboost_platt,24h_prior,binary_contract_edge,0.1,0.05,empirical_q50,0.5,0.9980555555555556,False,110,13,8,-1.615,-0.12423076923076923,0.15384615384615385
21a,catboost_platt,6h_prior,binary_contract_edge,0.02,0.05,empirical_q50,0.5,0.9980555555555556,False,110,46,8,-2.9739999999999998,-0.06465217391304347,0.06521739130434782
21a,catboost_platt,6h_prior,binary_contract_edge,0.05,0.05,empirical_q50,0.5,0.9980555555555556,False,110,23,7,-2.0895,-0.09084782608695653,0.043478260869565216
21a,catboost_platt,6h_prior,binary_contract_edge,0.1,0.05,empirical_q50,0.5,0.9980555555555556,False,110,15,7,-1.637,-0.10913333333333333,0.06666666666666667
21a,catboost_platt,event_day_open,binary_contract_edge,0.02,0.05,empirical_q50,0.5,0.9980555555555556,False,110,51,10,-1.9125,-0.03750000000000001,0.11764705882352941
21a,catboost_platt,event_day_open,binary_contract_edge,0.05,0.05,empirical_q50,0.5,0.9980555555555556,False,110,27,10,-1.895,-0.07018518518518518,0.1111111111111111
21a,catboost_platt,event_day_open,binary_contract_edge,0.1,0.05,empirical_q50,0.5,0.9980555555555556,False,110,16,9,-1.2985000000000002,-0.08115625,0.125
21a,catboost_raw,12h_prior,binary_contract_edge,0.02,0.05,empirical_q50,0.5,0.9980555555555556,False,110,30,9,-4.2695,-0.1423166666666667,0.13333333333333333
21a,catboost_raw,12h_prior,binary_contract_edge,0.05,0.05,empirical_q50,0.5,0.9980555555555556,False,110,24,9,-3.7350000000000003,-0.15562499999999999,0.16666666666666666
21a,catboost_raw,12h_prior,binary_contract_edge,0.1,0.05,empirical_q50,0.5,0.9980555555555556,False,110,16,9,-2.3200000000000003,-0.14500000000000002,0.1875
21a,catboost_raw,24h_prior,binary_contract_edge,0.02,0.05,empirical_q50,0.5,0.9980555555555556,False,110,33,9,-4.0925,-0.12401515151515152,0.21212121212121213
21a,catboost_raw,24h_prior,binary_contract_edge,0.05,0.05,empirical_q50,0.5,0.9980555555555556,False,110,27,9,-3.625000000000001,-0.1342592592592593,0.25925925925925924
21a,catboost_raw,24h_prior,binary_contract_edge,0.1,0.05,empirical_q50,0.5,0.9980555555555556,False,110,20,9,-1.9200000000000002,-0.09600000000000002,0.25
21a,catboost_raw,6h_prior,binary_contract_edge,0.02,0.05,empirical_q50,0.5,0.9980555555555556,False,110,23,7,-2.487,-0.1081304347826087,0.08695652173913043
21a,catboost_raw,6h_prior,binary_contract_edge,0.05,0.05,empirical_q50,0.5,0.9980555555555556,False,110,18,7,-2.227,-0.12372222222222222,0.1111111111111111
21a,catboost_raw,6h_prior,binary_contract_edge,0.1,0.05,empirical_q50,0.5,0.9980555555555556,False,110,14,7,-1.5950000000000002,-0.11392857142857145,0.14285714285714285
21a,catboost_raw,event_day_open,binary_contract_edge,0.02,0.05,empirical_q50,0.5,0.9980555555555556,False,110,29,10,-2.6184999999999996,-0.09029310344827586,0.1724137931034483
21a,catboost_raw,event_day_open,binary_contract_edge,0.05,0.05,empirical_q50,0.5,0.9980555555555556,False,110,25,10,-1.8279999999999998,-0.07312000000000002,0.2
21a,catboost_raw,event_day_open,binary_contract_edge,0.1,0.05,empirical_q50,0.5,0.9980555555555556,False,110,17,8,-2.409,-0.14170588235294115,0.11764705882352941
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.02,0.05,empirical_q50,0.5,0.9980555555555556,False,110,24,8,1.2775,0.05322916666666668,0.4583333333333333
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.05,0.05,empirical_q50,0.5,0.9980555555555556,False,110,20,8,1.13,0.05649999999999998,0.5
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.1,0.05,empirical_q50,0.5,0.9980555555555556,False,110,13,5,3.2899999999999996,0.25307692307692303,0.7692307692307693
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.02,0.05,empirical_q50,0.5,0.9980555555555556,False,110,24,8,0.5164999999999997,0.02152083333333334,0.5
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.05,0.05,empirical_q50,0.5,0.9980555555555556,False,110,17,7,1.0199999999999998,0.05999999999999999,0.5882352941176471
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.1,0.05,empirical_q50,0.5,0.9980555555555556,False,110,5,4,0.9099999999999999,0.182,0.8
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.02,0.05,empirical_q50,0.5,0.9980555555555556,False,110,22,7,-0.13550000000000012,-0.006159090909090907,0.3181818181818182
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.05,0.05,empirical_q50,0.5,0.9980555555555556,False,110,19,7,0.045499999999999874,0.0023947368421052516,0.3684210526315789
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.1,0.05,empirical_q50,0.5,0.9980555555555556,False,110,13,6,0.15499999999999997,0.011923076923076913,0.3076923076923077
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.02,0.05,empirical_q50,0.5,0.9980555555555556,False,110,27,10,0.047499999999999654,0.0017592592592592464,0.2962962962962963
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.05,0.05,empirical_q50,0.5,0.9980555555555556,False,110,23,9,-0.07850000000000024,-0.00341304347826088,0.30434782608695654
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.1,0.05,empirical_q50,0.5,0.9980555555555556,False,110,17,8,0.9014999999999997,0.05302941176470587,0.4117647058823529
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.02,0.05,empirical_q50,0.5,0.9980555555555556,False,110,25,9,0.768,0.03072,0.4
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.05,0.05,empirical_q50,0.5,0.9980555555555556,False,110,18,7,1.481,0.08227777777777776,0.5
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.1,0.05,empirical_q50,0.5,0.9980555555555556,False,110,13,6,2.205,0.1696153846153846,0.6923076923076923
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.02,0.05,empirical_q50,0.5,0.9980555555555556,False,110,24,9,-0.2955000000000002,-0.01231250000000001,0.4583333333333333
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.05,0.05,empirical_q50,0.5,0.9980555555555556,False,110,14,8,0.7745,0.05532142857142857,0.5714285714285714
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.1,0.05,empirical_q50,0.5,0.9980555555555556,False,110,8,6,1.1400000000000001,0.14250000000000002,0.75
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.02,0.05,empirical_q50,0.5,0.9980555555555556,False,110,22,7,-0.11350000000000002,-0.005159090909090908,0.2727272727272727
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.05,0.05,empirical_q50,0.5,0.9980555555555556,False,110,20,6,-0.18100000000000002,-0.009049999999999989,0.25
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.1,0.05,empirical_q50,0.5,0.9980555555555556,False,110,12,5,0.33999999999999997,0.028333333333333332,0.3333333333333333
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.02,0.05,empirical_q50,0.5,0.9980555555555556,False,110,30,10,-0.20100000000000007,-0.006700000000000017,0.26666666666666666
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.05,0.05,empirical_q50,0.5,0.9980555555555556,False,110,28,9,0.26049999999999973,0.009303571428571427,0.2857142857142857
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.1,0.05,empirical_q50,0.5,0.9980555555555556,False,110,17,9,1.4565,0.08567647058823527,0.4117647058823529
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.02,0.05,empirical_q50,0.5,0.9980555555555556,False,110,39,9,-2.1305,-0.05462820512820513,0.2564102564102564
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.05,0.05,empirical_q50,0.5,0.9980555555555556,False,110,34,9,-2.7515000000000005,-0.0809264705882353,0.2647058823529412
21a,ecmwf_raw,12h_prior,binary_contract_edge,0.1,0.05,empirical_q50,0.5,0.9980555555555556,False,110,24,8,-1.5745,-0.06560416666666667,0.3333333333333333
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.02,0.05,empirical_q50,0.5,0.9980555555555556,False,110,41,9,-1.5394999999999999,-0.03754878048780488,0.3170731707317073
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.05,0.05,empirical_q50,0.5,0.9980555555555556,False,110,33,9,-1.138,-0.03448484848484848,0.36363636363636365
21a,ecmwf_raw,24h_prior,binary_contract_edge,0.1,0.05,empirical_q50,0.5,0.9980555555555556,False,110,25,8,-1.096,-0.043840000000000004,0.4
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.02,0.05,empirical_q50,0.5,0.9980555555555556,False,110,33,7,-0.961,-0.029121212121212117,0.18181818181818182
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.05,0.05,empirical_q50,0.5,0.9980555555555556,False,110,30,7,-0.6599999999999999,-0.022000000000000006,0.2
21a,ecmwf_raw,6h_prior,binary_contract_edge,0.1,0.05,empirical_q50,0.5,0.9980555555555556,False,110,21,7,-1.0494999999999999,-0.04997619047619048,0.19047619047619047
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.02,0.05,empirical_q50,0.5,0.9980555555555556,False,110,36,10,-1.7554999999999996,-0.04876388888888888,0.25
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.05,0.05,empirical_q50,0.5,0.9980555555555556,False,110,30,9,-0.5190000000000001,-0.017300000000000003,0.26666666666666666
21a,ecmwf_raw,event_day_open,binary_contract_edge,0.1,0.05,empirical_q50,0.5,0.9980555555555556,False,110,26,9,-0.1665000000000001,-0.006403846153846162,0.3076923076923077
21a,catboost_platt,12h_prior,binary_contract_edge,0.02,0.05,empirical_q75,0.75,0.9986111111111112,False,110,78,10,-7.6255,-0.09776282051282051,0.07692307692307693
21a,catboost_platt,12h_prior,binary_contract_edge,0.05,0.05,empirical_q75,0.75,0.9986111111111112,False,110,40,10,-5.265000000000001,-0.13162500000000002,0.1
21a,catboost_platt,12h_prior,binary_contract_edge,0.1,0.05,empirical_q75,0.75,0.9986111111111112,False,110,23,10,-1.715,-0.07456521739130435,0.17391304347826086
21a,catboost_platt,24h_prior,binary_contract_edge,0.02,0.05,empirical_q75,0.75,0.9986111111111112,False,110,69,10,-7.7355,-0.11210869565217392,0.057971014492753624
21a,catboost_platt,24h_prior,binary_contract_edge,0.05,0.05,empirical_q75,0.75,0.9986111111111112,False,110,37,10,-5.147,-0.13910810810810811,0.08108108108108109
21a,catboost_platt,24h_prior,binary_contract_edge,0.1,0.05,empirical_q75,0.75,0.9986111111111112,False,110,22,10,-3.119,-0.14177272727272727,0.09090909090909091
21a,catboost_platt,6h_prior,binary_contract_edge,0.02,0.05,empirical_q75,0.75,0.9986111111111112,False,110,69,10,-2.5855000000000006,-0.03747101449275363,0.10144927536231885
21a,catboost_platt,6h_prior,binary_contract_edge,0.05,0.05,empirical_q75,0.75,0.9986111111111112,False,110,35,10,-1.1455000000000006,-0.03272857142857143,0.14285714285714285
21a,catboost_platt,6h_prior,binary_contract_edge,0.1,0.05,empirical_q75,0.75,0.9986111111111112,False,110,25,10,-1.205,-0.0482,0.16
21a,catboost_platt,event_day_open,binary_contract_edge,0.02,0.05,empirical_q75,0.75,0.9986111111111112,False,110,82,10,-1.9019999999999997,-0.023195121951219515,0.13414634146341464
21a,catboost_platt,event_day_open,binary_contract_edge,0.05,0.05,empirical_q75,0.75,0.9986111111111112,False,110,43,10,-1.7260000000000004,-0.04013953488372094,0.16279069767441862
21a,catboost_platt,event_day_open,binary_contract_edge,0.1,0.05,empirical_q75,0.75,0.9986111111111112,False,110,21,9,-1.2080000000000002,-0.05752380952380953,0.14285714285714285
21a,catboost_raw,12h_prior,binary_contract_edge,0.02,0.05,empirical_q75,0.75,0.9986111111111112,False,110,43,10,-4.365,-0.10151162790697675,0.16279069767441862
21a,catboost_raw,12h_prior,binary_contract_edge,0.05,0.05,empirical_q75,0.75,0.9986111111111112,False,110,34,10,-3.6750000000000003,-0.10808823529411765,0.20588235294117646
21a,catboost_raw,12h_prior,binary_contract_edge,0.1,0.05,empirical_q75,0.75,0.9986111111111112,False,110,25,10,-2.19,-0.08760000000000001,0.24
21a,catboost_raw,24h_prior,binary_contract_edge,0.02,0.05,empirical_q75,0.75,0.9986111111111112,False,110,44,10,-5.104000000000001,-0.11600000000000002,0.18181818181818182
21a,catboost_raw,24h_prior,binary_contract_edge,0.05,0.05,empirical_q75,0.75,0.9986111111111112,False,110,36,10,-4.519000000000001,-0.1255277777777778,0.2222222222222222
21a,catboost_raw,24h_prior,binary_contract_edge,0.1,0.05,empirical_q75,0.75,0.9986111111111112,False,110,26,10,-2.9560000000000004,-0.1136923076923077,0.19230769230769232
21a,catboost_raw,6h_prior,binary_contract_edge,0.02,0.05,empirical_q75,0.75,0.9986111111111112,False,110,35,10,-3.1850000000000005,-0.091,0.14285714285714285
21a,catboost_raw,6h_prior,binary_contract_edge,0.05,0.05,empirical_q75,0.75,0.9986111111111112,False,110,30,10,-2.9250000000000007,-0.0975,0.16666666666666666
21a,catboost_raw,6h_prior,binary_contract_edge,0.1,0.05,empirical_q75,0.75,0.9986111111111112,False,110,26,10,-2.2930000000000006,-0.08819230769230771,0.19230769230769232
21a,catboost_raw,event_day_open,binary_contract_edge,0.02,0.05,empirical_q75,0.75,0.9986111111111112,False,110,46,10,-1.8995000000000002,-0.04129347826086958,0.21739130434782608
21a,catboost_raw,event_day_open,binary_contract_edge,0.05,0.05,empirical_q75,0.75,0.9986111111111112,False,110,36,10,-0.794,-0.022055555555555564,0.2777777777777778
21a,catboost_raw,event_day_open,binary_contract_edge,0.1,0.05,empirical_q75,0.75,0.9986111111111112,False,110,26,9,-1.5285000000000002,-0.058788461538461546,0.23076923076923078
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.02,0.05,empirical_q75,0.75,0.9986111111111112,False,110,32,10,0.20249999999999996,0.006328125000000004,0.46875
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.05,0.05,empirical_q75,0.75,0.9986111111111112,False,110,26,10,0.41499999999999976,0.01596153846153846,0.5
21a,ecmwf_bias_adaptive_sigma,12h_prior,binary_contract_edge,0.1,0.05,empirical_q75,0.75,0.9986111111111112,False,110,14,5,3.645,0.26035714285714284,0.7857142857142857
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.02,0.05,empirical_q75,0.75,0.9986111111111112,False,110,29,9,0.9524999999999995,0.032844827586206896,0.5172413793103449
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.05,0.05,empirical_q75,0.75,0.9986111111111112,False,110,20,8,1.5999999999999994,0.07999999999999999,0.65
21a,ecmwf_bias_adaptive_sigma,24h_prior,binary_contract_edge,0.1,0.05,empirical_q75,0.75,0.9986111111111112,False,110,7,5,1.325,0.18928571428571428,0.8571428571428571
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.02,0.05,empirical_q75,0.75,0.9986111111111112,False,110,32,9,0.3264999999999997,0.010203124999999993,0.375
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.05,0.05,empirical_q75,0.75,0.9986111111111112,False,110,28,9,0.17249999999999976,0.006160714285714285,0.39285714285714285
21a,ecmwf_bias_adaptive_sigma,6h_prior,binary_contract_edge,0.1,0.05,empirical_q75,0.75,0.9986111111111112,False,110,20,7,0.2719999999999999,0.013599999999999996,0.35
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.02,0.05,empirical_q75,0.75,0.9986111111111112,False,110,36,10,-0.1920000000000004,-0.005333333333333344,0.3333333333333333
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.05,0.05,empirical_q75,0.75,0.9986111111111112,False,110,28,9,0.3514999999999998,0.012553571428571426,0.35714285714285715
21a,ecmwf_bias_adaptive_sigma,event_day_open,binary_contract_edge,0.1,0.05,empirical_q75,0.75,0.9986111111111112,False,110,18,9,1.1064999999999998,0.0614722222222222,0.4444444444444444
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.02,0.05,empirical_q75,0.75,0.9986111111111112,False,110,37,9,-0.6994999999999998,-0.018905405405405407,0.35135135135135137
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.05,0.05,empirical_q75,0.75,0.9986111111111112,False,110,25,8,0.36600000000000005,0.014639999999999997,0.48
21a,ecmwf_bias_fixed_sigma,12h_prior,binary_contract_edge,0.1,0.05,empirical_q75,0.75,0.9986111111111112,False,110,20,8,1.0899999999999999,0.05449999999999999,0.6
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.02,0.05,empirical_q75,0.75,0.9986111111111112,False,110,32,10,-0.2785000000000002,-0.00870312500000001,0.4375
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.05,0.05,empirical_q75,0.75,0.9986111111111112,False,110,19,9,1.0845,0.057078947368421055,0.5789473684210527
21a,ecmwf_bias_fixed_sigma,24h_prior,binary_contract_edge,0.1,0.05,empirical_q75,0.75,0.9986111111111112,False,110,9,7,1.395,0.15500000000000003,0.7777777777777778
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.02,0.05,empirical_q75,0.75,0.9986111111111112,False,110,36,10,-0.04500000000000004,-0.0012500000000000072,0.3055555555555556
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.05,0.05,empirical_q75,0.75,0.9986111111111112,False,110,32,9,-0.00900000000000023,-0.00028125000000002454,0.3125
21a,ecmwf_bias_fixed_sigma,6h_prior,binary_contract_edge,0.1,0.05,empirical_q75,0.75,0.9986111111111112,False,110,22,8,0.8019999999999999,0.03645454545454545,0.4090909090909091
21a,ecmwf_bias_fixed_sigma,event_day_open,binary_contract_edge,0.02,0.05,empirical_q75,0.75,0.9986111111111112,False,110,43,10,-1.544,-0.035906976744186046,0.2558139534883721
