scope_type,scope_value,contrast,model,benchmark,primary,dates,metric,point_estimate,bootstrap_method,block_parameter_days,bootstrap_lower_95,bootstrap_upper_95,bootstrap_replications,seed,bootstrap_unit
decision_rule,event_day_open,rbf_minus_raw,rbf,raw,False,365,mean_improvement_c,0.859522005931233,ordinary_date,,0.7393724588670885,0.9780765553117127,10000,20273802,settlement_date
decision_rule,event_day_open,rbf_minus_raw,rbf,raw,False,365,median_loss_difference_c,-1.0333767086000019,ordinary_date,,-1.1696688813,-0.8317585416999993,10000,20273802,settlement_date
decision_rule,event_day_open,rbf_minus_raw,rbf,raw,False,365,model_better_fraction,0.7095890410958904,ordinary_date,,0.6602739726027397,0.7561643835616438,10000,20273802,settlement_date
decision_rule,event_day_open,matern_minus_raw,matern,raw,False,365,mean_loss_difference_c,-0.8779427007610959,ordinary_date,,-0.992957555407919,-0.7612733933136031,10000,20273802,settlement_date
decision_rule,event_day_open,matern_minus_raw,matern,raw,False,365,mean_improvement_c,0.8779427007610959,ordinary_date,,0.7612733933136031,0.992957555407919,10000,20273802,settlement_date
decision_rule,event_day_open,matern_minus_raw,matern,raw,False,365,median_loss_difference_c,-0.9776845214999981,ordinary_date,,-1.1522809192999999,-0.8030181492999993,10000,20273802,settlement_date
decision_rule,event_day_open,matern_minus_raw,matern,raw,False,365,model_better_fraction,0.7287671232876712,ordinary_date,,0.6821917808219178,0.7753424657534247,10000,20273802,settlement_date
decision_rule,event_day_open,static_minus_raw,static,raw,True,365,mean_loss_difference_c,-0.8174278583767284,circular_moving_block,3.0,-0.9740705470464013,-0.6585928710642434,10000,20273902,settlement_date
decision_rule,event_day_open,static_minus_raw,static,raw,True,365,mean_improvement_c,0.8174278583767284,circular_moving_block,3.0,0.6585928710642434,0.9740705470464013,10000,20273902,settlement_date
decision_rule,event_day_open,static_minus_raw,static,raw,True,365,median_loss_difference_c,-1.0656025671913758,circular_moving_block,3.0,-1.2730178043834621,-0.8345231427868942,10000,20273902,settlement_date
decision_rule,event_day_open,static_minus_raw,static,raw,True,365,model_better_fraction,0.7095890410958904,circular_moving_block,3.0,0.6520547945205479,0.7643835616438356,10000,20273902,settlement_date
decision_rule,event_day_open,rbf_minus_static,rbf,static,False,365,mean_loss_difference_c,-0.04209414755450447,circular_moving_block,3.0,-0.07096691940613575,-0.014102089338872536,10000,20273902,settlement_date
decision_rule,event_day_open,rbf_minus_static,rbf,static,False,365,mean_improvement_c,0.04209414755450447,circular_moving_block,3.0,0.01410208933887253,0.07096691940613573,10000,20273902,settlement_date
decision_rule,event_day_open,rbf_minus_static,rbf,static,False,365,median_loss_difference_c,-0.0032523765553633677,circular_moving_block,3.0,-0.007323788001786569,0.00019190735728857877,10000,20273902,settlement_date
decision_rule,event_day_open,rbf_minus_static,rbf,static,False,365,model_better_fraction,0.5589041095890411,circular_moving_block,3.0,0.4986301369863014,0.6219178082191781,10000,20273902,settlement_date
decision_rule,event_day_open,matern_minus_static,matern,static,True,365,mean_loss_difference_c,-0.06051484238436748,circular_moving_block,3.0,-0.09522834217284351,-0.026778338369950923,10000,20273902,settlement_date
decision_rule,event_day_open,matern_minus_static,matern,static,True,365,mean_improvement_c,0.06051484238436748,circular_moving_block,3.0,0.02677833836995092,0.09522834217284351,10000,20273902,settlement_date
decision_rule,event_day_open,matern_minus_static,matern,static,True,365,median_loss_difference_c,-0.02199563425730866,circular_moving_block,3.0,-0.04993351271448693,0.0025694583857724385,10000,20273902,settlement_date
decision_rule,event_day_open,matern_minus_static,matern,static,True,365,model_better_fraction,0.5589041095890411,circular_moving_block,3.0,0.4931506849315068,0.6219178082191781,10000,20273902,settlement_date
decision_rule,event_day_open,matern_minus_rbf,matern,rbf,True,365,mean_loss_difference_c,-0.018420694829863013,circular_moving_block,3.0,-0.03173324298346577,-0.005126808230226032,10000,20273902,settlement_date
decision_rule,event_day_open,matern_minus_rbf,matern,rbf,True,365,mean_improvement_c,0.018420694829863013,circular_moving_block,3.0,0.005126808230226032,0.03173324298346577,10000,20273902,settlement_date
decision_rule,event_day_open,matern_minus_rbf,matern,rbf,True,365,median_loss_difference_c,-0.0049311713999999895,circular_moving_block,3.0,-0.014714317599999971,0.0056438676999999715,10000,20273902,settlement_date
decision_rule,event_day_open,matern_minus_rbf,matern,rbf,True,365,model_better_fraction,0.5260273972602739,circular_moving_block,3.0,0.4575342465753425,0.5917808219178082,10000,20273902,settlement_date
decision_rule,event_day_open,rbf_minus_raw,rbf,raw,False,365,mean_loss_difference_c,-0.859522005931233,circular_moving_block,3.0,-1.024983256940411,-0.6922517118881916,10000,20273902,settlement_date
decision_rule,event_day_open,rbf_minus_raw,rbf,raw,False,365,mean_improvement_c,0.859522005931233,circular_moving_block,3.0,0.6922517118881915,1.024983256940411,10000,20273902,settlement_date
decision_rule,event_day_open,rbf_minus_raw,rbf,raw,False,365,median_loss_difference_c,-1.0333767086000019,circular_moving_block,3.0,-1.1829753479,-0.7434653930000015,10000,20273902,settlement_date
decision_rule,event_day_open,rbf_minus_raw,rbf,raw,False,365,model_better_fraction,0.7095890410958904,circular_moving_block,3.0,0.6520547945205479,0.7643835616438356,10000,20273902,settlement_date
decision_rule,event_day_open,matern_minus_raw,matern,raw,False,365,mean_loss_difference_c,-0.8779427007610959,circular_moving_block,3.0,-1.0394119554167396,-0.7157480905897536,10000,20273902,settlement_date
decision_rule,event_day_open,matern_minus_raw,matern,raw,False,365,mean_improvement_c,0.8779427007610959,circular_moving_block,3.0,0.7157480905897535,1.0394119554167396,10000,20273902,settlement_date
decision_rule,event_day_open,matern_minus_raw,matern,raw,False,365,median_loss_difference_c,-0.9776845214999981,circular_moving_block,3.0,-1.1656257780000008,-0.7288344215000014,10000,20273902,settlement_date
decision_rule,event_day_open,matern_minus_raw,matern,raw,False,365,model_better_fraction,0.7287671232876712,circular_moving_block,3.0,0.6712328767123288,0.7835616438356164,10000,20273902,settlement_date
decision_rule,event_day_open,static_minus_raw,static,raw,True,365,mean_loss_difference_c,-0.8174278583767284,circular_moving_block,5.0,-1.0033700570616864,-0.6354214623037421,10000,20274002,settlement_date
decision_rule,event_day_open,static_minus_raw,static,raw,True,365,mean_improvement_c,0.8174278583767284,circular_moving_block,5.0,0.6354214623037421,1.0033700570616864,10000,20274002,settlement_date
decision_rule,event_day_open,static_minus_raw,static,raw,True,365,median_loss_difference_c,-1.0656025671913758,circular_moving_block,5.0,-1.2771129077306358,-0.7489082389596229,10000,20274002,settlement_date
decision_rule,event_day_open,static_minus_raw,static,raw,True,365,model_better_fraction,0.7095890410958904,circular_moving_block,5.0,0.6465068493150691,0.7726027397260274,10000,20274002,settlement_date
decision_rule,event_day_open,rbf_minus_static,rbf,static,False,365,mean_loss_difference_c,-0.04209414755450447,circular_moving_block,5.0,-0.07569923122663895,-0.010997541324110072,10000,20274002,settlement_date
decision_rule,event_day_open,rbf_minus_static,rbf,static,False,365,mean_improvement_c,0.04209414755450447,circular_moving_block,5.0,0.010997541324110063,0.07569923122663895,10000,20274002,settlement_date
decision_rule,event_day_open,rbf_minus_static,rbf,static,False,365,median_loss_difference_c,-0.0032523765553633677,circular_moving_block,5.0,-0.008362464398309788,0.0005467409434005144,10000,20274002,settlement_date
decision_rule,event_day_open,rbf_minus_static,rbf,static,False,365,model_better_fraction,0.5589041095890411,circular_moving_block,5.0,0.4904109589041096,0.6273972602739726,10000,20274002,settlement_date
decision_rule,event_day_open,matern_minus_static,matern,static,True,365,mean_loss_difference_c,-0.06051484238436748,circular_moving_block,5.0,-0.10108633163246838,-0.021323352354754157,10000,20274002,settlement_date
decision_rule,event_day_open,matern_minus_static,matern,static,True,365,mean_improvement_c,0.06051484238436748,circular_moving_block,5.0,0.02132335235475415,0.10108633163246837,10000,20274002,settlement_date
decision_rule,event_day_open,matern_minus_static,matern,static,True,365,median_loss_difference_c,-0.02199563425730866,circular_moving_block,5.0,-0.052928366867342765,0.003641425543400467,10000,20274002,settlement_date
decision_rule,event_day_open,matern_minus_static,matern,static,True,365,model_better_fraction,0.5589041095890411,circular_moving_block,5.0,0.4849315068493151,0.6328767123287671,10000,20274002,settlement_date
decision_rule,event_day_open,matern_minus_rbf,matern,rbf,True,365,mean_loss_difference_c,-0.018420694829863013,circular_moving_block,5.0,-0.034429924462883565,-0.003504470261171251,10000,20274002,settlement_date
decision_rule,event_day_open,matern_minus_rbf,matern,rbf,True,365,mean_improvement_c,0.018420694829863013,circular_moving_block,5.0,0.0035044702611712443,0.034429924462883565,10000,20274002,settlement_date
decision_rule,event_day_open,matern_minus_rbf,matern,rbf,True,365,median_loss_difference_c,-0.0049311713999999895,circular_moving_block,5.0,-0.01722602940000001,0.005920996700000014,10000,20274002,settlement_date
decision_rule,event_day_open,matern_minus_rbf,matern,rbf,True,365,model_better_fraction,0.5260273972602739,circular_moving_block,5.0,0.44931506849315067,0.6027397260273972,10000,20274002,settlement_date
decision_rule,event_day_open,rbf_minus_raw,rbf,raw,False,365,mean_loss_difference_c,-0.859522005931233,circular_moving_block,5.0,-1.0585075461683358,-0.6674543214946302,10000,20274002,settlement_date
decision_rule,event_day_open,rbf_minus_raw,rbf,raw,False,365,mean_improvement_c,0.859522005931233,circular_moving_block,5.0,0.6674543214946302,1.0585075461683358,10000,20274002,settlement_date
decision_rule,event_day_open,rbf_minus_raw,rbf,raw,False,365,median_loss_difference_c,-1.0333767086000019,circular_moving_block,5.0,-1.2674949772999982,-0.7124731589000028,10000,20274002,settlement_date
decision_rule,event_day_open,rbf_minus_raw,rbf,raw,False,365,model_better_fraction,0.7095890410958904,circular_moving_block,5.0,0.6438356164383562,0.7726027397260274,10000,20274002,settlement_date
decision_rule,event_day_open,matern_minus_raw,matern,raw,False,365,mean_loss_difference_c,-0.8779427007610959,circular_moving_block,5.0,-1.0715249544468635,-0.6902708985497669,10000,20274002,settlement_date
decision_rule,event_day_open,matern_minus_raw,matern,raw,False,365,mean_improvement_c,0.8779427007610959,circular_moving_block,5.0,0.6902708985497669,1.0715249544468635,10000,20274002,settlement_date
decision_rule,event_day_open,matern_minus_raw,matern,raw,False,365,median_loss_difference_c,-0.9776845214999981,circular_moving_block,5.0,-1.232882335199998,-0.7005952453999993,10000,20274002,settlement_date
decision_rule,event_day_open,matern_minus_raw,matern,raw,False,365,model_better_fraction,0.7287671232876712,circular_moving_block,5.0,0.6657534246575343,0.7890410958904109,10000,20274002,settlement_date
decision_rule,event_day_open,static_minus_raw,static,raw,True,365,mean_loss_difference_c,-0.8174278583767284,circular_moving_block,7.0,-1.0269446672779647,-0.6095481440272719,10000,20274102,settlement_date
decision_rule,event_day_open,static_minus_raw,static,raw,True,365,mean_improvement_c,0.8174278583767284,circular_moving_block,7.0,0.6095481440272719,1.0269446672779647,10000,20274102,settlement_date
decision_rule,event_day_open,static_minus_raw,static,raw,True,365,median_loss_difference_c,-1.0656025671913758,circular_moving_block,7.0,-1.3624237900668532,-0.7106581587343337,10000,20274102,settlement_date
decision_rule,event_day_open,static_minus_raw,static,raw,True,365,model_better_fraction,0.7095890410958904,circular_moving_block,7.0,0.6383561643835617,0.7780821917808219,10000,20274102,settlement_date
decision_rule,event_day_open,rbf_minus_static,rbf,static,False,365,mean_loss_difference_c,-0.04209414755450447,circular_moving_block,7.0,-0.07663653710797355,-0.00976549292868444,10000,20274102,settlement_date
decision_rule,event_day_open,rbf_minus_static,rbf,static,False,365,mean_improvement_c,0.04209414755450447,circular_moving_block,7.0,0.009765492928684439,0.07663653710797354,10000,20274102,settlement_date
decision_rule,event_day_open,rbf_minus_static,rbf,static,False,365,median_loss_difference_c,-0.0032523765553633677,circular_moving_block,7.0,-0.008675811646680742,0.0005640941078346232,10000,20274102,settlement_date
decision_rule,event_day_open,rbf_minus_static,rbf,static,False,365,model_better_fraction,0.5589041095890411,circular_moving_block,7.0,0.4849315068493151,0.6301369863013698,10000,20274102,settlement_date
decision_rule,event_day_open,matern_minus_static,matern,static,True,365,mean_loss_difference_c,-0.06051484238436748,circular_moving_block,7.0,-0.10237612588900571,-0.019602831248477386,10000,20274102,settlement_date
decision_rule,event_day_open,matern_minus_static,matern,static,True,365,mean_improvement_c,0.06051484238436748,circular_moving_block,7.0,0.01960283124847738,0.10237612588900571,10000,20274102,settlement_date
decision_rule,event_day_open,matern_minus_static,matern,static,True,365,median_loss_difference_c,-0.02199563425730866,circular_moving_block,7.0,-0.058604785853241415,0.007368123636365687,10000,20274102,settlement_date
decision_rule,event_day_open,matern_minus_static,matern,static,True,365,model_better_fraction,0.5589041095890411,circular_moving_block,7.0,0.4767123287671233,0.6383561643835617,10000,20274102,settlement_date
decision_rule,event_day_open,matern_minus_rbf,matern,rbf,True,365,mean_loss_difference_c,-0.018420694829863013,circular_moving_block,7.0,-0.03618283403994521,-0.0020689492152397345,10000,20274102,settlement_date
decision_rule,event_day_open,matern_minus_rbf,matern,rbf,True,365,mean_improvement_c,0.018420694829863013,circular_moving_block,7.0,0.002068949215239732,0.03618283403994521,10000,20274102,settlement_date
decision_rule,event_day_open,matern_minus_rbf,matern,rbf,True,365,median_loss_difference_c,-0.0049311713999999895,circular_moving_block,7.0,-0.0184424044,0.006012423999999961,10000,20274102,settlement_date
decision_rule,event_day_open,matern_minus_rbf,matern,rbf,True,365,model_better_fraction,0.5260273972602739,circular_moving_block,7.0,0.4438356164383562,0.6082191780821918,10000,20274102,settlement_date
decision_rule,event_day_open,rbf_minus_raw,rbf,raw,False,365,mean_loss_difference_c,-0.859522005931233,circular_moving_block,7.0,-1.0779441394858635,-0.6422586974743699,10000,20274102,settlement_date
decision_rule,event_day_open,rbf_minus_raw,rbf,raw,False,365,mean_improvement_c,0.859522005931233,circular_moving_block,7.0,0.6422586974743699,1.0779441394858635,10000,20274102,settlement_date
decision_rule,event_day_open,rbf_minus_raw,rbf,raw,False,365,median_loss_difference_c,-1.0333767086000019,circular_moving_block,7.0,-1.2710828176000013,-0.6910204927,10000,20274102,settlement_date
decision_rule,event_day_open,rbf_minus_raw,rbf,raw,False,365,model_better_fraction,0.7095890410958904,circular_moving_block,7.0,0.6410958904109589,0.7780821917808219,10000,20274102,settlement_date
decision_rule,event_day_open,matern_minus_raw,matern,raw,False,365,mean_loss_difference_c,-0.8779427007610959,circular_moving_block,7.0,-1.093971055824617,-0.6656230446958142,10000,20274102,settlement_date
decision_rule,event_day_open,matern_minus_raw,matern,raw,False,365,mean_improvement_c,0.8779427007610959,circular_moving_block,7.0,0.6656230446958142,1.093971055824617,10000,20274102,settlement_date
decision_rule,event_day_open,matern_minus_raw,matern,raw,False,365,median_loss_difference_c,-0.9776845214999981,circular_moving_block,7.0,-1.2592499840999978,-0.6630606604,10000,20274102,settlement_date
decision_rule,event_day_open,matern_minus_raw,matern,raw,False,365,model_better_fraction,0.7287671232876712,circular_moving_block,7.0,0.663013698630137,0.7917808219178082,10000,20274102,settlement_date
validation_block,block_1,static_minus_raw,static,raw,True,91,mean_loss_difference_c,-0.9926602623576123,ordinary_date,,-1.1906841426261583,-0.7888599552951848,10000,20281802,settlement_date
validation_block,block_1,static_minus_raw,static,raw,True,91,mean_improvement_c,0.9926602623576123,ordinary_date,,0.7888599552951847,1.1906841426261583,10000,20281802,settlement_date
validation_block,block_1,static_minus_raw,static,raw,True,91,median_loss_difference_c,-1.3077304398128107,ordinary_date,,-1.5553337416688322,-0.960889124421462,10000,20281802,settlement_date
validation_block,block_1,static_minus_raw,static,raw,True,91,model_better_fraction,0.7692307692307693,ordinary_date,,0.6813186813186813,0.8461538461538461,10000,20281802,settlement_date
validation_block,block_1,rbf_minus_static,rbf,static,False,91,mean_loss_difference_c,0.027815019681788098,ordinary_date,,0.0031467861048394435,0.0551331977502359,10000,20281802,settlement_date
validation_block,block_1,rbf_minus_static,rbf,static,False,91,mean_improvement_c,-0.027815019681788098,ordinary_date,,-0.05513319775023591,-0.003146786104839444,10000,20281802,settlement_date
validation_block,block_1,rbf_minus_static,rbf,static,False,91,median_loss_difference_c,0.005800353241246281,ordinary_date,,0.0011577840813877804,0.008519945476443302,10000,20281802,settlement_date
validation_block,block_1,rbf_minus_static,rbf,static,False,91,model_better_fraction,0.37362637362637363,ordinary_date,,0.27472527472527475,0.4725274725274725,10000,20281802,settlement_date
validation_block,block_1,matern_minus_static,matern,static,True,91,mean_loss_difference_c,0.034800073704590276,ordinary_date,,0.011599328464713246,0.05962837057633421,10000,20281802,settlement_date
validation_block,block_1,matern_minus_static,matern,static,True,91,mean_improvement_c,-0.034800073704590276,ordinary_date,,-0.059628370576334216,-0.01159932846471325,10000,20281802,settlement_date
validation_block,block_1,matern_minus_static,matern,static,True,91,median_loss_difference_c,0.028703347902201415,ordinary_date,,0.020388104546461283,0.036074382888707845,10000,20281802,settlement_date
validation_block,block_1,matern_minus_static,matern,static,True,91,model_better_fraction,0.2967032967032967,ordinary_date,,0.2087912087912088,0.38461538461538464,10000,20281802,settlement_date
validation_block,block_1,matern_minus_rbf,matern,rbf,True,91,mean_loss_difference_c,0.006985054022802191,ordinary_date,,-0.002927216631909345,0.01655565561627058,10000,20281802,settlement_date
validation_block,block_1,matern_minus_rbf,matern,rbf,True,91,mean_improvement_c,-0.006985054022802191,ordinary_date,,-0.01655565561627058,0.002927216631909343,10000,20281802,settlement_date
validation_block,block_1,matern_minus_rbf,matern,rbf,True,91,median_loss_difference_c,0.01714324280000007,ordinary_date,,0.007723397974999935,0.024691289149999962,10000,20281802,settlement_date
validation_block,block_1,matern_minus_rbf,matern,rbf,True,91,model_better_fraction,0.32967032967032966,ordinary_date,,0.23076923076923078,0.42857142857142855,10000,20281802,settlement_date
validation_block,block_1,rbf_minus_raw,rbf,raw,False,91,mean_loss_difference_c,-0.9648452426758242,ordinary_date,,-1.171408507755962,-0.7501847356435167,10000,20281802,settlement_date
validation_block,block_1,rbf_minus_raw,rbf,raw,False,91,mean_improvement_c,0.9648452426758242,ordinary_date,,0.7501847356435167,1.171408507755962,10000,20281802,settlement_date
validation_block,block_1,rbf_minus_raw,rbf,raw,False,91,median_loss_difference_c,-1.278177323550001,ordinary_date,,-1.4917669993749987,-0.9503770144500008,10000,20281802,settlement_date
validation_block,block_1,rbf_minus_raw,rbf,raw,False,91,model_better_fraction,0.7692307692307693,ordinary_date,,0.6813186813186813,0.8461538461538461,10000,20281802,settlement_date
validation_block,block_1,matern_minus_raw,matern,raw,False,91,mean_loss_difference_c,-0.9578601886530221,ordinary_date,,-1.1554144982175685,-0.7521595614259614,10000,20281802,settlement_date
validation_block,block_1,matern_minus_raw,matern,raw,False,91,mean_improvement_c,0.9578601886530221,ordinary_date,,0.7521595614259614,1.1554144982175685,10000,20281802,settlement_date
validation_block,block_1,matern_minus_raw,matern,raw,False,91,median_loss_difference_c,-1.2653631089999977,ordinary_date,,-1.4812305534000012,-0.9405010198750008,10000,20281802,settlement_date
validation_block,block_1,matern_minus_raw,matern,raw,False,91,model_better_fraction,0.7692307692307693,ordinary_date,,0.6813186813186813,0.8461538461538461,10000,20281802,settlement_date
validation_block,block_1,static_minus_raw,static,raw,True,91,mean_loss_difference_c,-0.9926602623576123,circular_moving_block,3.0,-1.2400717702669717,-0.7376755640798398,10000,20281902,settlement_date
validation_block,block_1,static_minus_raw,static,raw,True,91,mean_improvement_c,0.9926602623576123,circular_moving_block,3.0,0.7376755640798398,1.2400717702669717,10000,20281902,settlement_date
validation_block,block_1,static_minus_raw,static,raw,True,91,median_loss_difference_c,-1.3077304398128107,circular_moving_block,3.0,-1.5779163086608146,-0.8384707105273153,10000,20281902,settlement_date
validation_block,block_1,static_minus_raw,static,raw,True,91,model_better_fraction,0.7692307692307693,circular_moving_block,3.0,0.6593406593406593,0.8681318681318682,10000,20281902,settlement_date
validation_block,block_1,rbf_minus_static,rbf,static,False,91,mean_loss_difference_c,0.027815019681788098,circular_moving_block,3.0,0.0005862607966975972,0.061120502602110154,10000,20281902,settlement_date
validation_block,block_1,rbf_minus_static,rbf,static,False,91,mean_improvement_c,-0.027815019681788098,circular_moving_block,3.0,-0.061120502602110154,-0.0005862607966975978,10000,20281902,settlement_date
validation_block,block_1,rbf_minus_static,rbf,static,False,91,median_loss_difference_c,0.005800353241246281,circular_moving_block,3.0,0.000853997148536012,0.009898755090341327,10000,20281902,settlement_date
validation_block,block_1,rbf_minus_static,rbf,static,False,91,model_better_fraction,0.37362637362637363,circular_moving_block,3.0,0.27472527472527475,0.4835164835164835,10000,20281902,settlement_date
validation_block,block_1,matern_minus_static,matern,static,True,91,mean_loss_difference_c,0.034800073704590276,circular_moving_block,3.0,0.008574369050067152,0.06409465640754308,10000,20281902,settlement_date
validation_block,block_1,matern_minus_static,matern,static,True,91,mean_improvement_c,-0.034800073704590276,circular_moving_block,3.0,-0.06409465640754308,-0.008574369050067154,10000,20281902,settlement_date
validation_block,block_1,matern_minus_static,matern,static,True,91,median_loss_difference_c,0.028703347902201415,circular_moving_block,3.0,0.01932848196421233,0.03716853757917249,10000,20281902,settlement_date
validation_block,block_1,matern_minus_static,matern,static,True,91,model_better_fraction,0.2967032967032967,circular_moving_block,3.0,0.1978021978021978,0.4065934065934066,10000,20281902,settlement_date
validation_block,block_1,matern_minus_rbf,matern,rbf,True,91,mean_loss_difference_c,0.006985054022802191,circular_moving_block,3.0,-0.003998115303901104,0.017408139887204667,10000,20281902,settlement_date
validation_block,block_1,matern_minus_rbf,matern,rbf,True,91,mean_improvement_c,-0.006985054022802191,circular_moving_block,3.0,-0.017408139887204667,0.003998115303901103,10000,20281902,settlement_date
validation_block,block_1,matern_minus_rbf,matern,rbf,True,91,median_loss_difference_c,0.01714324280000007,circular_moving_block,3.0,0.0050286274749999915,0.025522715199999713,10000,20281902,settlement_date
validation_block,block_1,matern_minus_rbf,matern,rbf,True,91,model_better_fraction,0.32967032967032966,circular_moving_block,3.0,0.23076923076923078,0.43956043956043955,10000,20281902,settlement_date
validation_block,block_1,rbf_minus_raw,rbf,raw,False,91,mean_loss_difference_c,-0.9648452426758242,circular_moving_block,3.0,-1.2196085156913394,-0.7011934025401306,10000,20281902,settlement_date
validation_block,block_1,rbf_minus_raw,rbf,raw,False,91,mean_improvement_c,0.9648452426758242,circular_moving_block,3.0,0.7011934025401306,1.2196085156913394,10000,20281902,settlement_date
validation_block,block_1,rbf_minus_raw,rbf,raw,False,91,median_loss_difference_c,-1.278177323550001,circular_moving_block,3.0,-1.5432134600499978,-0.8303280081499991,10000,20281902,settlement_date
validation_block,block_1,rbf_minus_raw,rbf,raw,False,91,model_better_fraction,0.7692307692307693,circular_moving_block,3.0,0.6593406593406593,0.8681318681318682,10000,20281902,settlement_date
validation_block,block_1,matern_minus_raw,matern,raw,False,91,mean_loss_difference_c,-0.9578601886530221,circular_moving_block,3.0,-1.2033867788602888,-0.7035152271816413,10000,20281902,settlement_date
validation_block,block_1,matern_minus_raw,matern,raw,False,91,mean_improvement_c,0.9578601886530221,circular_moving_block,3.0,0.7035152271816413,1.2033867788602886,10000,20281902,settlement_date
validation_block,block_1,matern_minus_raw,matern,raw,False,91,median_loss_difference_c,-1.2653631089999977,circular_moving_block,3.0,-1.496208495599998,-0.814761656024999,10000,20281902,settlement_date
validation_block,block_1,matern_minus_raw,matern,raw,False,91,model_better_fraction,0.7692307692307693,circular_moving_block,3.0,0.6593406593406593,0.8681318681318682,10000,20281902,settlement_date
validation_block,block_1,static_minus_raw,static,raw,True,91,mean_loss_difference_c,-0.9926602623576123,circular_moving_block,5.0,-1.2553258419097433,-0.7258817577776324,10000,20282002,settlement_date
validation_block,block_1,static_minus_raw,static,raw,True,91,mean_improvement_c,0.9926602623576123,circular_moving_block,5.0,0.7258817577776324,1.255325841909743,10000,20282002,settlement_date
validation_block,block_1,static_minus_raw,static,raw,True,91,median_loss_difference_c,-1.3077304398128107,circular_moving_block,5.0,-1.5779163086608146,-0.7964849352588774,10000,20282002,settlement_date
validation_block,block_1,static_minus_raw,static,raw,True,91,model_better_fraction,0.7692307692307693,circular_moving_block,5.0,0.6703296703296703,0.8681318681318682,10000,20282002,settlement_date
validation_block,block_1,rbf_minus_static,rbf,static,False,91,mean_loss_difference_c,0.027815019681788098,circular_moving_block,5.0,0.002050496807091499,0.061074961183987295,10000,20282002,settlement_date
validation_block,block_1,rbf_minus_static,rbf,static,False,91,mean_improvement_c,-0.027815019681788098,circular_moving_block,5.0,-0.061074961183987295,-0.002050496807091504,10000,20282002,settlement_date
validation_block,block_1,rbf_minus_static,rbf,static,False,91,median_loss_difference_c,0.005800353241246281,circular_moving_block,5.0,0.000853997148536012,0.009898755090341327,10000,20282002,settlement_date
validation_block,block_1,rbf_minus_static,rbf,static,False,91,model_better_fraction,0.37362637362637363,circular_moving_block,5.0,0.27472527472527475,0.4725274725274725,10000,20282002,settlement_date
validation_block,block_1,matern_minus_static,matern,static,True,91,mean_loss_difference_c,0.034800073704590276,circular_moving_block,5.0,0.008994668984875064,0.06561949123138473,10000,20282002,settlement_date
validation_block,block_1,matern_minus_static,matern,static,True,91,mean_improvement_c,-0.034800073704590276,circular_moving_block,5.0,-0.06561949123138475,-0.008994668984875066,10000,20282002,settlement_date
validation_block,block_1,matern_minus_static,matern,static,True,91,median_loss_difference_c,0.028703347902201415,circular_moving_block,5.0,0.01932848196421233,0.044768270317374015,10000,20282002,settlement_date
validation_block,block_1,matern_minus_static,matern,static,True,91,model_better_fraction,0.2967032967032967,circular_moving_block,5.0,0.1978021978021978,0.4065934065934066,10000,20282002,settlement_date
validation_block,block_1,matern_minus_rbf,matern,rbf,True,91,mean_loss_difference_c,0.006985054022802191,circular_moving_block,5.0,-0.004017110460054945,0.017754235704059068,10000,20282002,settlement_date
validation_block,block_1,matern_minus_rbf,matern,rbf,True,91,mean_improvement_c,-0.006985054022802191,circular_moving_block,5.0,-0.01775423570405907,0.004017110460054943,10000,20282002,settlement_date
validation_block,block_1,matern_minus_rbf,matern,rbf,True,91,median_loss_difference_c,0.01714324280000007,circular_moving_block,5.0,0.0050286274749999915,0.02767421819999999,10000,20282002,settlement_date
validation_block,block_1,matern_minus_rbf,matern,rbf,True,91,model_better_fraction,0.32967032967032966,circular_moving_block,5.0,0.21978021978021978,0.43956043956043955,10000,20282002,settlement_date
validation_block,block_1,rbf_minus_raw,rbf,raw,False,91,mean_loss_difference_c,-0.9648452426758242,circular_moving_block,5.0,-1.2361688117298972,-0.6943726504547808,10000,20282002,settlement_date
validation_block,block_1,rbf_minus_raw,rbf,raw,False,91,mean_improvement_c,0.9648452426758242,circular_moving_block,5.0,0.6943726504547808,1.2361688117298972,10000,20282002,settlement_date
validation_block,block_1,rbf_minus_raw,rbf,raw,False,91,median_loss_difference_c,-1.278177323550001,circular_moving_block,5.0,-1.5653756292749992,-0.7873439742249998,10000,20282002,settlement_date
validation_block,block_1,rbf_minus_raw,rbf,raw,False,91,model_better_fraction,0.7692307692307693,circular_moving_block,5.0,0.6703296703296703,0.8681318681318682,10000,20282002,settlement_date
validation_block,block_1,matern_minus_raw,matern,raw,False,91,mean_loss_difference_c,-0.9578601886530221,circular_moving_block,5.0,-1.2196759458225828,-0.6964659398635784,10000,20282002,settlement_date
validation_block,block_1,matern_minus_raw,matern,raw,False,91,mean_improvement_c,0.9578601886530221,circular_moving_block,5.0,0.6964659398635784,1.2196759458225828,10000,20282002,settlement_date
validation_block,block_1,matern_minus_raw,matern,raw,False,91,median_loss_difference_c,-1.2653631089999977,circular_moving_block,5.0,-1.5423139242000001,-0.7742742327499998,10000,20282002,settlement_date
validation_block,block_1,matern_minus_raw,matern,raw,False,91,model_better_fraction,0.7692307692307693,circular_moving_block,5.0,0.6703296703296703,0.8681318681318682,10000,20282002,settlement_date
validation_block,block_1,static_minus_raw,static,raw,True,91,mean_loss_difference_c,-0.9926602623576123,circular_moving_block,7.0,-1.254686597886034,-0.7164133191151801,10000,20282102,settlement_date
