scope_type,scope_value,contrast,model,benchmark,primary,dates,mean_loss_difference_c,mean_improvement_c,median_loss_difference_c,median_improvement_c,standard_deviation_loss_difference_c,q05_loss_difference_c,q10_loss_difference_c,q25_loss_difference_c,q75_loss_difference_c,q90_loss_difference_c,q95_loss_difference_c,model_better_fraction,benchmark_better_fraction,equal_fraction,gross_model_favouring_improvement_c,gross_benchmark_favouring_deterioration_c,net_total_improvement_c
rule_by_block,6h_prior__block_1,rbf_minus_raw,rbf,raw,False,91,-1.008243850753846,1.008243850753846,-1.321546555300003,1.321546555300003,1.1054412571611665,-2.172876511749999,-2.1378224756,-1.9259798929000005,-0.08428432699999966,0.7109292343999978,0.8972533233000003,0.7472527472527473,0.25274725274725274,0.0,107.1729008608,15.422710442199994,91.7501904186
rule_by_block,6h_prior__block_2,rbf_minus_raw,rbf,raw,False,91,-1.594478016795604,1.594478016795604,-1.939289205299998,1.939289205299998,0.912722041797545,-2.5190683104000025,-2.3279872167000004,-2.215497673450002,-1.2483446221999979,-0.16773343370000282,0.4334290855500004,0.9120879120879121,0.08791208791208792,0.0,149.8855951641,4.788095635700002,145.09749952839996
rule_by_block,6h_prior__block_3,rbf_minus_raw,rbf,raw,False,91,-0.6098045162065933,0.6098045162065933,-0.4222153157999986,0.4222153157999986,1.4576443472676759,-2.9369579539500013,-2.6200922058,-1.84666373785,0.8136100833999995,0.9839733645,1.090547078049998,0.5934065934065934,0.4065934065934066,0.0,87.60880030300001,32.11658932820001,55.49221097479999
rule_by_block,6h_prior__block_4,rbf_minus_raw,rbf,raw,False,92,-0.2908999849054349,0.2908999849054349,-0.06648651680000175,0.06648651680000175,0.9557944615777405,-2.0609526269750007,-1.8345869972699986,-0.9812224948500001,0.582750723074998,0.7314354959899992,0.8136263111200006,0.532608695652174,0.4673913043478261,0.0,49.8011798255,23.038381214199998,26.76279861130001
rule_by_block,event_day_open__block_1,rbf_minus_raw,rbf,raw,False,91,-0.9392202937835165,0.9392202937835165,-1.176774862,1.176774862,1.022531642215195,-2.1009931685499996,-2.0515288173000004,-1.845402753200002,-0.12645112634999967,0.6456846143999992,0.7503666681999993,0.7582417582417582,0.24175824175824176,0.0,98.8730804576,13.40403372330001,85.4690467343
rule_by_block,event_day_open__block_2,rbf_minus_raw,rbf,raw,False,91,-1.5700277061571433,1.5700277061571433,-1.9797791143000008,1.9797791143000008,0.9697137316516743,-2.6217380905500023,-2.4226788513000006,-2.1668934053499997,-1.1214069454499993,-0.0767935900999972,0.6691195162499997,0.9010989010989011,0.0989010989010989,0.0,148.6391832443,5.766661984,142.87252126030003
rule_by_block,event_day_open__block_3,rbf_minus_raw,rbf,raw,False,91,-0.6547311847054944,0.6547311847054944,-0.7742874105999993,0.7742874105999993,1.3216904598363408,-2.72908598475,-2.3956717833000005,-1.714881374,0.7951549216000005,0.8993671004999992,0.9574468799499993,0.6483516483516484,0.3516483516483517,0.0,86.18654595799998,26.606008149799994,59.58053780819999
rule_by_block,event_day_open__block_4,rbf_minus_raw,rbf,raw,False,92,-0.28047202567500007,0.28047202567500007,-0.08482131960000175,0.08482131960000175,0.9175237775205962,-1.9896386824000003,-1.509114548530002,-0.9821936706250003,0.5490275511750016,0.762267197289999,0.8632362913249987,0.532608695652174,0.4673913043478261,0.0,48.02550946149999,22.222083099399992,25.80342636210001
rule_by_block,12h_prior__block_1,matern_minus_raw,matern,raw,False,91,-0.9665106250703297,0.9665106250703297,-1.311070900300003,1.311070900300003,1.1013842425754348,-2.148085512200001,-2.102481104299999,-1.879538158250001,0.07662015685000001,0.6649951543999999,1.0027902627000007,0.7362637362637363,0.26373626373626374,0.0,103.93583100539999,15.98336412399999,87.9524668814
rule_by_block,12h_prior__block_2,matern_minus_raw,matern,raw,False,91,-1.575387064258242,1.575387064258242,-1.9566282168999978,1.9566282168999978,0.9644661487886624,-2.5316467212000022,-2.4541314502000007,-2.2563062774,-1.1894762414999973,-0.0903641264000028,0.5234098150500005,0.9120879120879121,0.08791208791208792,0.0,148.7814710467,5.421248199200002,143.3602228475
rule_by_block,12h_prior__block_3,matern_minus_raw,matern,raw,False,91,-0.661595838453846,0.661595838453846,-0.4344129701999986,0.4344129701999986,1.4566788001904618,-3.039462041899999,-2.6739993033000014,-1.8558918773000015,0.818686033750001,0.9309516288999995,0.9928776859000004,0.5934065934065934,0.4065934065934066,0.0,90.2000597448,29.994838445500008,60.20522129929998
rule_by_block,12h_prior__block_4,matern_minus_raw,matern,raw,False,92,-0.32301388086086974,0.32301388086086974,-0.07890464819999998,0.07890464819999998,0.8589667194936986,-1.9766328484100013,-1.6978714013900005,-0.8824787305249996,0.40793167907499994,0.6544341528700002,0.6821257853199991,0.5543478260869565,0.44565217391304346,0.0,46.66804782870001,16.950770789499998,29.717277039200017
rule_by_block,24h_prior__block_1,matern_minus_raw,matern,raw,False,91,-0.9437608822736264,0.9437608822736264,-1.3370415728999994,1.3370415728999994,1.1472891191806465,-2.1962982766499985,-2.1379689366000014,-1.9615539011000007,0.2809888765500004,0.7558710165000029,0.7971710455500007,0.7032967032967034,0.2967032967032967,0.0,103.6547259215,17.7724856346,85.8822402869
rule_by_block,24h_prior__block_2,matern_minus_raw,matern,raw,False,91,-1.5331965828769232,1.5331965828769232,-1.9117749479000015,1.9117749479000015,0.9220417397428784,-2.340192909999999,-2.2826800958000013,-2.196600552899998,-1.1916950059000007,0.08313934369999998,0.7010639290000014,0.8901098901098901,0.10989010989010989,0.0,145.11773030310005,5.5968412613000025,139.52088904180002
rule_by_block,24h_prior__block_3,matern_minus_raw,matern,raw,False,91,-0.6749070470395605,0.6749070470395605,-0.6699316532000015,0.6699316532000015,1.3664157640169676,-2.7014070167500006,-2.410702804699998,-1.867922731099998,0.7590557013000001,0.8751679553000014,0.9462859695499987,0.5934065934065934,0.4065934065934066,0.0,88.97219397010001,27.555652689499986,61.41654128060001
rule_by_block,24h_prior__block_4,matern_minus_raw,matern,raw,False,92,-0.3871618713217391,0.3871618713217391,-0.30258853679999803,0.30258853679999803,0.9899511911791864,-2.2039773197249994,-2.0623297593600003,-0.9600826282499975,0.5495417075499991,0.736054060999999,0.8041428056150017,0.5978260869565217,0.40217391304347827,0.0,56.59490498070001,20.976012819100006,35.6188921616
rule_by_block,6h_prior__block_1,matern_minus_raw,matern,raw,False,91,-1.0015305765747253,1.0015305765747253,-1.3108971845000028,1.3108971845000028,1.0657915054301739,-2.153567799100001,-2.105105864299999,-1.8806281424500009,-0.10631640199999967,0.6316561701000014,0.8687745329499985,0.7472527472527473,0.25274725274725274,0.0,105.2638883105,14.124605842199994,91.1392824683
rule_by_block,6h_prior__block_2,matern_minus_raw,matern,raw,False,91,-1.6108309547714286,1.6108309547714286,-1.9761767455000008,1.9761767455000008,0.9502095856381485,-2.5282365476500024,-2.455396257500001,-2.260116551950002,-1.2386711623500015,-0.09488174210000289,0.5163855808000004,0.9120879120879121,0.08791208791208792,0.0,151.9676693332,5.382052449000002,146.5856168842
rule_by_block,6h_prior__block_3,matern_minus_raw,matern,raw,False,91,-0.5972357890736263,0.5972357890736263,-0.4307202949999986,0.4307202949999986,1.4725397369762425,-2.945480676250001,-2.6725654840000015,-1.8449727435999987,0.8375986053999995,0.9735982586999972,1.2008973552499977,0.5934065934065934,0.4065934065934066,0.0,87.33183214900001,32.98337534330001,54.348456805699996
rule_by_block,6h_prior__block_4,matern_minus_raw,matern,raw,False,92,-0.34812400810978267,0.34812400810978267,-0.09540855319999997,0.09540855319999997,0.8738192630068425,-1.9809480768050014,-1.6968604003100005,-0.9693326259000001,0.4040107171499999,0.6508822758,0.6840651604949992,0.5652173913043478,0.43478260869565216,0.0,49.2907237844,17.2633150383,32.02740874610001
rule_by_block,event_day_open__block_1,matern_minus_raw,matern,raw,False,91,-0.9196386706934067,0.9196386706934067,-1.153940924,1.153940924,0.9353568373770276,-1.9866728760999992,-1.9479036016,-1.7560780539999974,-0.18217617694999963,0.5070342719999998,0.6254631579499993,0.7582417582417582,0.24175824175824176,0.0,94.59862741100001,10.91150837790001,83.6871190331
rule_by_block,event_day_open__block_2,matern_minus_raw,matern,raw,False,91,-1.588283949831868,1.588283949831868,-2.0304268437,2.0304268437,1.0114460603586999,-2.6320535832500025,-2.5055396412,-2.249348980900001,-1.1044482358999992,-0.0657981898999972,0.7542153285499996,0.9010989010989011,0.0989010989010989,0.0,151.0314222435,6.4975828088,144.53383943469998
rule_by_block,event_day_open__block_3,matern_minus_raw,matern,raw,False,91,-0.6475988047835162,0.6475988047835162,-0.7150200299000014,0.7150200299000014,1.345354587886137,-2.794656619099998,-2.5661318883,-1.7106822829500001,0.8045087858999982,0.9276622349,1.0137250720999997,0.6483516483516484,0.3516483516483517,0.0,86.13791141279998,27.206420177499997,58.93149123529997
rule_by_block,event_day_open__block_4,matern_minus_raw,matern,raw,False,92,-0.3619199573336957,0.3619199573336957,-0.18080404715000106,0.18080404715000106,0.7928241847738337,-1.854311660675,-1.4067355449299976,-0.9577923746250008,0.34365796347499955,0.5688256072799974,0.6430067862150003,0.6086956521739131,0.391304347826087,0.0,47.5061132377,14.209477162999997,33.296636074700004
