scope_type,scope_value,contrast,model,benchmark,primary,dates,mean_loss_difference_c,mean_improvement_c,median_loss_difference_c,median_improvement_c,standard_deviation_loss_difference_c,q05_loss_difference_c,q10_loss_difference_c,q25_loss_difference_c,q75_loss_difference_c,q90_loss_difference_c,q95_loss_difference_c,model_better_fraction,benchmark_better_fraction,equal_fraction,gross_model_favouring_improvement_c,gross_benchmark_favouring_deterioration_c,net_total_improvement_c
validation_block,block_2,matern_minus_rbf,matern,rbf,True,91,-0.015112953681318682,0.015112953681318682,-0.01864116724999998,0.01864116724999998,0.03775015392025166,-0.07078918233750003,-0.05760772802500003,-0.0397068786875,0.0037570167375000074,0.029724094549999913,0.05754274031250001,0.6923076923076923,0.3076923076923077,0.0,2.1582014346000005,0.7829226496000004,1.3752787850000001
validation_block,block_3,matern_minus_rbf,matern,rbf,True,91,0.006044991589285709,-0.006044991589285709,0.0034361092749999322,-0.0034361092749999322,0.03769177655039455,-0.048216344774999975,-0.03244286144999997,-0.01851688806249996,0.026211920225000185,0.05654179827499961,0.06912228736249987,0.4835164835164835,0.5164835164835165,0.0,1.0144593344250001,1.5645535690499996,-0.5500942346249995
validation_block,block_4,matern_minus_rbf,matern,rbf,True,92,-0.05436186658668478,0.05436186658668478,-0.047870700550000034,0.047870700550000034,0.08841661874481678,-0.1940270673075001,-0.16265303036000006,-0.09894045381875002,-0.002337355625000051,0.063946276535,0.08098666665250004,0.7608695652173914,0.2391304347826087,0.0,6.176510288275001,1.1752185623000009,5.001291725974999
validation_block,block_1,rbf_minus_raw,rbf,raw,False,91,-0.9648452426758242,0.9648452426758242,-1.278177323550001,1.278177323550001,1.0511213088740106,-2.165067190174999,-2.0916367693749964,-1.920866956012499,-0.11199563532500009,0.6879445441750014,0.8120124759125005,0.7692307692307693,0.23076923076923078,0.0,101.35853928077499,13.557622197274997,87.8009170835
validation_block,block_2,rbf_minus_raw,rbf,raw,False,91,-1.5618116842532965,1.5618116842532965,-1.918034370725,1.918034370725,0.8885310415714638,-2.4602385128125026,-2.2780782378750026,-2.189350664999999,-1.1834792867374977,0.015145905475002164,0.39063360573750083,0.8901098901098901,0.10989010989010989,0.0,146.530902443025,4.4060391759750015,142.12486326705
validation_block,block_3,rbf_minus_raw,rbf,raw,False,91,-0.651379361426923,0.651379361426923,-0.5085980545499996,0.5085980545499996,1.3340074187853403,-2.8006807260125,-2.5166919323,-1.7918305060500006,0.5797975807749994,0.8491027461499991,0.8925989910125011,0.5934065934065934,0.4065934065934066,0.0,84.65267974275,25.377157852900005,59.27552188984999
validation_block,block_4,rbf_minus_raw,rbf,raw,False,92,-0.300693062819837,0.300693062819837,-0.1885379772000007,0.1885379772000007,0.8839281828949418,-2.0727141510837503,-1.714322013744999,-0.8806664250687501,0.4654867288875008,0.7068196519625002,0.7542099096537489,0.5652173913043478,0.43478260869565216,0.0,47.000615379075,19.336853599650002,27.663761779425002
validation_block,block_1,matern_minus_raw,matern,raw,False,91,-0.9578601886530221,0.9578601886530221,-1.2653631089999977,1.2653631089999977,1.0093749885642154,-2.1208501837249987,-2.0570675723999967,-1.8695399604749985,-0.13662463606250008,0.62086782115,0.7974615143874992,0.7692307692307693,0.23076923076923078,0.0,99.47874064470001,12.313463477274997,87.16527716742502
validation_block,block_2,matern_minus_raw,matern,raw,False,91,-1.576924637934616,1.576924637934616,-1.9358440665500007,1.9358440665500007,0.9199060871671252,-2.5241299805500024,-2.353320082174999,-2.2309387397999987,-1.1753825473124977,0.04487000002500208,0.4453625249250004,0.8901098901098901,0.10989010989010989,0.0,148.40478976182501,4.904647709775001,143.50014205205005
validation_block,block_3,matern_minus_raw,matern,raw,False,91,-0.6453343698376373,0.6453343698376373,-0.47555459922499965,0.47555459922499965,1.352582721889802,-2.8399942812250005,-2.56170223005,-1.7959871645875007,0.6157828580499997,0.8668280470999996,0.9174377475374991,0.5934065934065934,0.4065934065934066,0.0,84.878010949125,26.1525832939,58.72542765522499
validation_block,block_4,matern_minus_raw,matern,raw,False,92,-0.3550549294065218,0.3550549294065218,-0.27725264743749944,0.27725264743749944,0.8135732664368781,-1.9954539612225004,-1.6164718096799986,-0.8750634782374997,0.29350373962500087,0.5624364201275012,0.61290647693875,0.5978260869565217,0.40217391304347827,0.0,47.336153514900005,14.671100009500002,32.6650535054
