model,scope_type,scope_value,nominal_probability,empirical_probability,calibration_error,absolute_calibration_error,squared_calibration_error,rows,dates
rbf,decision_rule,event_day_open,0.42,0.4520547945205479,0.032054794520547936,0.032054794520547936,0.00102750985175455,365,365
rbf,decision_rule,event_day_open,0.43,0.4684931506849315,0.03849315068493153,0.03849315068493153,0.001481722649652845,365,365
rbf,decision_rule,event_day_open,0.44,0.473972602739726,0.03397260273972602,0.03397260273972602,0.0011541377369112399,365,365
rbf,decision_rule,event_day_open,0.45,0.4904109589041096,0.04041095890410956,0.04041095890410956,0.0016330455995496318,365,365
rbf,decision_rule,event_day_open,0.46,0.5013698630136987,0.04136986301369866,0.04136986301369866,0.0017114655657721925,365,365
rbf,decision_rule,event_day_open,0.47,0.5095890410958904,0.039589041095890454,0.039589041095890454,0.0015672921748921033,365,365
rbf,decision_rule,event_day_open,0.48,0.5260273972602739,0.04602739726027394,0.04602739726027394,0.002118521298555073,365,365
rbf,decision_rule,event_day_open,0.49,0.5342465753424658,0.04424657534246579,0.04424657534246579,0.0019577594295365013,365,365
rbf,decision_rule,event_day_open,0.5,0.536986301369863,0.03698630136986303,0.03698630136986303,0.0013679864890223318,365,365
rbf,decision_rule,event_day_open,0.51,0.5561643835616439,0.046164383561643874,0.046164383561643874,0.0021311503096265753,365,365
rbf,decision_rule,event_day_open,0.52,0.5616438356164384,0.04164383561643836,0.04164383561643836,0.0017342090448489403,365,365
rbf,decision_rule,event_day_open,0.53,0.5698630136986301,0.0398630136986301,0.0398630136986301,0.001589059861137171,365,365
rbf,decision_rule,event_day_open,0.54,0.5835616438356165,0.04356164383561645,0.04356164383561645,0.0018976168136611005,365,365
rbf,decision_rule,event_day_open,0.55,0.5863013698630137,0.03630136986301369,0.03630136986301369,0.0013177894539313185,365,365
rbf,decision_rule,event_day_open,0.56,0.5972602739726027,0.037260273972602675,0.037260273972602675,0.0013883280165134125,365,365
rbf,decision_rule,event_day_open,0.57,0.6109589041095891,0.040958904109589134,0.040958904109589134,0.0016776318258585176,365,365
rbf,decision_rule,event_day_open,0.58,0.6136986301369863,0.033698630136986374,0.033698630136986374,0.0011355976731094062,365,365
rbf,decision_rule,event_day_open,0.59,0.6191780821917808,0.029178082191780863,0.029178082191780863,0.0008513604803903195,365,365
rbf,decision_rule,event_day_open,0.6,0.6219178082191781,0.021917808219178103,0.021917808219178103,0.0004803903171326712,365,365
rbf,decision_rule,event_day_open,0.61,0.6273972602739726,0.017397260273972592,0.017397260273972592,0.0003026646650403449,365,365
rbf,decision_rule,event_day_open,0.62,0.6301369863013698,0.010136986301369832,0.010136986301369832,0.00010275849127415964,365,365
rbf,decision_rule,event_day_open,0.63,0.6356164383561644,0.005616438356164433,0.005616438356164433,3.154437980859504e-05,365,365
rbf,decision_rule,event_day_open,0.64,0.6438356164383562,0.003835616438356171,0.003835616438356171,1.4711953462188077e-05,365,365
rbf,decision_rule,event_day_open,0.65,0.6547945205479452,0.004794520547945158,0.004794520547945158,2.298742728466834e-05,365,365
rbf,decision_rule,event_day_open,0.66,0.6575342465753424,-0.002465753424657602,0.002465753424657602,6.079939951210692e-06,365,365
rbf,decision_rule,event_day_open,0.67,0.6657534246575343,-0.004246575342465753,0.004246575342465753,1.8033402139238123e-05,365,365
rbf,decision_rule,event_day_open,0.68,0.6794520547945205,-0.0005479452054795164,0.0005479452054795164,3.002439482079895e-07,365,365
rbf,decision_rule,event_day_open,0.69,0.6931506849315069,0.003150684931506942,0.003150684931506942,9.926815537624902e-06,365,365
rbf,decision_rule,event_day_open,0.7,0.7068493150684931,0.006849315068493178,0.006849315068493178,4.691311690748771e-05,365,365
rbf,decision_rule,event_day_open,0.71,0.7095890410958904,-0.0004109589041095818,0.0004109589041095818,1.6888722086694844e-07,365,365
rbf,decision_rule,event_day_open,0.72,0.7232876712328767,0.0032876712328767654,0.0032876712328767654,1.080878213548543e-05,365,365
rbf,decision_rule,event_day_open,0.73,0.7287671232876712,-0.0012328767123287454,0.0012328767123287454,1.519984987802536e-06,365,365
rbf,decision_rule,event_day_open,0.74,0.7342465753424657,-0.005753424657534256,0.005753424657534256,3.310189528992317e-05,365,365
rbf,decision_rule,event_day_open,0.75,0.7479452054794521,-0.002054794520547909,0.002054794520547909,4.222180521673711e-06,365,365
rbf,decision_rule,event_day_open,0.76,0.7589041095890411,-0.0010958904109589218,0.0010958904109589218,1.2009757928317144e-06,365,365
rbf,decision_rule,event_day_open,0.77,0.7726027397260274,0.0026027397260274254,0.0026027397260274254,6.774254081441317e-06,365,365
rbf,decision_rule,event_day_open,0.78,0.7808219178082192,0.0008219178082191636,0.0008219178082191636,6.755488834677938e-07,365,365
rbf,decision_rule,event_day_open,0.79,0.7945205479452054,0.0045205479452054,0.0045205479452054,2.0435353724900763e-05,365,365
rbf,decision_rule,event_day_open,0.8,0.8027397260273973,0.002739726027397249,0.002739726027397249,7.506098705197912e-06,365,365
rbf,decision_rule,event_day_open,0.81,0.8136986301369863,0.003698630136986236,0.003698630136986236,1.3679864890222824e-05,365,365
rbf,decision_rule,event_day_open,0.82,0.8246575342465754,0.0046575342465754455,0.0046575342465754455,2.1692625258023103e-05,365,365
rbf,decision_rule,event_day_open,0.83,0.8246575342465754,-0.005342465753424563,0.005342465753424563,2.854194032651429e-05,365,365
rbf,decision_rule,event_day_open,0.84,0.8410958904109589,0.0010958904109589218,0.0010958904109589218,1.2009757928317144e-06,365,365
rbf,decision_rule,event_day_open,0.85,0.8465753424657534,-0.003424657534246589,0.003424657534246589,1.1728279226871927e-05,365,365
rbf,decision_rule,event_day_open,0.86,0.8465753424657534,-0.013424657534246598,0.013424657534246598,0.00018022142991180396,365,365
rbf,decision_rule,event_day_open,0.87,0.8547945205479452,-0.015205479452054749,0.015205479452054749,0.00023120660536685918,365,365
rbf,decision_rule,event_day_open,0.88,0.8575342465753425,-0.02246575342465751,0.02246575342465751,0.0005047100769375106,365,365
rbf,decision_rule,event_day_open,0.89,0.8712328767123287,-0.018767123287671272,0.018767123287671272,0.0003522049164946534,365,365
rbf,decision_rule,event_day_open,0.9,0.8904109589041096,-0.009589041095890427,0.009589041095890427,9.194970913867548e-05,365,365
rbf,decision_rule,event_day_open,0.91,0.9095890410958904,-0.0004109589041095818,0.0004109589041095818,1.6888722086694844e-07,365,365
rbf,decision_rule,event_day_open,0.92,0.9260273972602739,0.0060273972602739034,0.0060273972602739034,3.6329517733157355e-05,365,365
rbf,decision_rule,event_day_open,0.93,0.9342465753424658,0.004246575342465753,0.004246575342465753,1.8033402139238123e-05,365,365
rbf,decision_rule,event_day_open,0.94,0.936986301369863,-0.003013698630136896,0.003013698630136896,9.082379433289005e-06,365,365
rbf,decision_rule,event_day_open,0.95,0.958904109589041,0.008904109589041087,0.008904109589041087,7.928316757365343e-05,365,365
rbf,decision_rule,event_day_open,0.96,0.9698630136986301,0.009863013698630185,0.009863013698630185,9.727903921936669e-05,365,365
rbf,decision_rule,event_day_open,0.97,0.9780821917808219,0.008082191780821923,0.008082191780821923,6.532182398198546e-05,365,365
rbf,decision_rule,event_day_open,0.98,0.9863013698630136,0.006301369863013662,0.006301369863013662,3.970726215049681e-05,365,365
rbf,decision_rule,event_day_open,0.99,0.9945205479452055,0.004520547945205511,0.004520547945205511,2.0435353724901766e-05,365,365
matern,overall,all_dates,0.01,0.015753424657534248,0.005753424657534248,0.005753424657534248,3.3101895289923076e-05,1460,365
matern,overall,all_dates,0.02,0.026027397260273973,0.006027397260273973,0.006027397260273973,3.6329517733158195e-05,1460,365
matern,overall,all_dates,0.03,0.03767123287671233,0.007671232876712328,0.007671232876712328,5.88478138487521e-05,1460,365
matern,overall,all_dates,0.04,0.050684931506849315,0.010684931506849314,0.010684931506849314,0.00011416776130606115,1460,365
matern,overall,all_dates,0.05,0.06438356164383562,0.014383561643835613,0.014383561643835613,0.00020688684556201904,1460,365
matern,overall,all_dates,0.06,0.07465753424657534,0.014657534246575343,0.014657534246575343,0.00021484331018952903,1460,365
matern,overall,all_dates,0.07,0.08356164383561644,0.013561643835616435,0.013561643835616435,0.00018391818352411326,1460,365
matern,overall,all_dates,0.08,0.09383561643835617,0.013835616438356166,0.013835616438356166,0.00019142428222931136,1460,365
matern,overall,all_dates,0.09,0.10410958904109589,0.014109589041095896,0.014109589041095896,0.0001990805029086134,1460,365
matern,overall,all_dates,0.1,0.11712328767123288,0.017123287671232876,0.017123287671232876,0.0002932069806717958,1460,365
matern,overall,all_dates,0.11,0.13219178082191782,0.02219178082191782,0.02219178082191782,0.0004924751360480395,1460,365
matern,overall,all_dates,0.12,0.1410958904109589,0.021095890410958912,0.021095890410958912,0.0004450365922311882,1460,365
matern,overall,all_dates,0.13,0.15342465753424658,0.02342465753424658,0.02342465753424658,0.000548714580596735,1460,365
matern,overall,all_dates,0.14,0.1636986301369863,0.023698630136986282,0.023698630136986282,0.0005616250703696744,1460,365
matern,overall,all_dates,0.15,0.1780821917808219,0.028082191780821913,0.028082191780821913,0.0007886094952148619,1460,365
matern,overall,all_dates,0.16,0.18972602739726027,0.02972602739726027,0.02972602739726027,0.000883636704822668,1460,365
matern,overall,all_dates,0.17,0.19794520547945205,0.027945205479452034,0.027945205479452034,0.000780934509288796,1460,365
matern,overall,all_dates,0.18,0.20753424657534247,0.02753424657534248,0.02753424657534248,0.0007581347344717591,1460,365
matern,overall,all_dates,0.19,0.21780821917808219,0.027808219178082183,0.027808219178082183,0.0007732970538562577,1460,365
matern,overall,all_dates,0.2,0.2321917808219178,0.03219178082191779,0.03219178082191779,0.0010363107524863939,1460,365
matern,overall,all_dates,0.21,0.24246575342465754,0.032465753424657545,0.032465753424657545,0.001054025145430663,1460,365
matern,overall,all_dates,0.22,0.2513698630136986,0.03136986301369862,0.03136986301369862,0.0009840683054982168,1460,365
matern,overall,all_dates,0.23,0.2589041095890411,0.028904109589041077,0.028904109589041077,0.0008354475511352964,1460,365
matern,overall,all_dates,0.24,0.26986301369863014,0.029863013698630148,0.029863013698630148,0.0008917995871645718,1460,365
matern,overall,all_dates,0.25,0.2815068493150685,0.031506849315068475,0.031506849315068475,0.000992681553762431,1460,365
matern,overall,all_dates,0.26,0.28904109589041094,0.02904109589041093,0.02904109589041093,0.0008433852505160425,1460,365
matern,overall,all_dates,0.27,0.30205479452054795,0.032054794520547936,0.032054794520547936,0.00102750985175455,1460,365
matern,overall,all_dates,0.28,0.3095890410958904,0.02958904109589039,0.02958904109589039,0.0008755113529742904,1460,365
matern,overall,all_dates,0.29,0.3219178082191781,0.03191780821917811,0.03191780821917811,0.0010187464815162338,1460,365
matern,overall,all_dates,0.3,0.3315068493150685,0.03150684931506853,0.03150684931506853,0.0009926815537624344,1460,365
matern,overall,all_dates,0.31,0.336986301369863,0.02698630136986302,0.02698630136986302,0.0007282604616250706,1460,365
matern,overall,all_dates,0.32,0.34383561643835614,0.023835616438356133,0.023835616438356133,0.0005681366109964331,1460,365
matern,overall,all_dates,0.33,0.35547945205479453,0.025479452054794516,0.025479452054794516,0.0006492024770125724,1460,365
matern,overall,all_dates,0.34,0.3664383561643836,0.02643835616438356,0.02643835616438356,0.0006989866766747981,1460,365
matern,overall,all_dates,0.35,0.37876712328767126,0.02876712328767128,0.02876712328767128,0.0008275473822480793,1460,365
matern,overall,all_dates,0.36,0.38904109589041097,0.029041095890410984,0.029041095890410984,0.0008433852505160457,1460,365
matern,overall,all_dates,0.37,0.39452054794520547,0.024520547945205473,0.024520547945205473,0.0006012572715331203,1460,365
matern,overall,all_dates,0.38,0.4006849315068493,0.020684931506849302,0.020684931506849302,0.0004278663914430469,1460,365
matern,overall,all_dates,0.39,0.410958904109589,0.020958904109589005,0.020958904109589005,0.0004392756614749469,1460,365
matern,overall,all_dates,0.4,0.4273972602739726,0.0273972602739726,0.0273972602739726,0.0007506098705197973,1460,365
matern,overall,all_dates,0.41,0.4410958904109589,0.03109589041095895,0.03109589041095895,0.0009669544004503687,1460,365
matern,overall,all_dates,0.42,0.4506849315068493,0.03068493150684931,0.03068493150684931,0.0009415650215800336,1460,365
matern,overall,all_dates,0.43,0.45684931506849313,0.02684931506849314,0.02684931506849314,0.0007208857196472128,1460,365
matern,overall,all_dates,0.44,0.46643835616438356,0.02643835616438356,0.02643835616438356,0.0006989866766747981,1460,365
matern,overall,all_dates,0.45,0.47876712328767124,0.028767123287671226,0.028767123287671226,0.0008275473822480762,1460,365
matern,overall,all_dates,0.46,0.4863013698630137,0.02630136986301368,0.02630136986301368,0.0006917620566710442,1460,365
matern,overall,all_dates,0.47,0.4986301369863014,0.028630136986301402,0.028630136986301402,0.0008196847438543836,1460,365
matern,overall,all_dates,0.48,0.5061643835616438,0.026164383561643856,0.026164383561643856,0.0006845749671608192,1460,365
matern,overall,all_dates,0.49,0.5116438356164383,0.021643835616438345,0.021643835616438345,0.000468455620191405,1460,365
matern,overall,all_dates,0.5,0.5171232876712328,0.017123287671232834,0.017123287671232834,0.0002932069806717944,1460,365
matern,overall,all_dates,0.51,0.5301369863013699,0.02013698630136984,0.02013698630136984,0.00040549821730155664,1460,365
matern,overall,all_dates,0.52,0.536986301369863,0.01698630136986301,0.01698630136986301,0.00028853443422780997,1460,365
matern,overall,all_dates,0.53,0.5452054794520548,0.015205479452054749,0.015205479452054749,0.00023120660536685918,1460,365
matern,overall,all_dates,0.54,0.5534246575342465,0.013424657534246487,0.013424657534246487,0.00018022142991180098,1460,365
matern,overall,all_dates,0.55,0.563013698630137,0.013013698630136905,0.013013698630136905,0.00016935635203602716,1460,365
matern,overall,all_dates,0.56,0.571917808219178,0.011917808219177983,0.011917808219177983,0.00014203415274910628,1460,365
matern,overall,all_dates,0.57,0.5842465753424657,0.014246575342465762,0.014246575342465762,0.00020296490898855343,1460,365
matern,overall,all_dates,0.58,0.5897260273972603,0.009726027397260362,0.009726027397260362,9.459560893225916e-05,1460,365
matern,overall,all_dates,0.59,0.6047945205479452,0.014794520547945278,0.014794520547945278,0.00021887783824357506,1460,365
matern,overall,all_dates,0.6,0.6116438356164383,0.011643835616438336,0.011643835616438336,0.00013557890786263793,1460,365
matern,overall,all_dates,0.61,0.6205479452054794,0.010547945205479414,0.010547945205479414,0.00011125914805779617,1460,365
matern,overall,all_dates,0.62,0.6267123287671232,0.0067123287671232434,0.0067123287671232434,4.5055357477950244e-05,1460,365
matern,overall,all_dates,0.63,0.6301369863013698,0.0001369863013698236,0.0001369863013698236,1.8765246762984133e-08,1460,365
matern,overall,all_dates,0.64,0.6404109589041096,0.0004109589041095818,0.0004109589041095818,1.6888722086694844e-07,1460,365
matern,overall,all_dates,0.65,0.647945205479452,-0.00205479452054802,0.00205479452054802,4.222180521674168e-06,1460,365
matern,overall,all_dates,0.66,0.6547945205479452,-0.005205479452054851,0.005205479452054851,2.709701632576527e-05,1460,365
matern,overall,all_dates,0.67,0.6664383561643835,-0.0035616438356165236,0.0035616438356165236,1.2685306811785182e-05,1460,365
matern,overall,all_dates,0.68,0.6773972602739726,-0.0026027397260274254,0.0026027397260274254,6.774254081441317e-06,1460,365
matern,overall,all_dates,0.69,0.6842465753424658,-0.005753424657534145,0.005753424657534145,3.31018952899219e-05,1460,365
matern,overall,all_dates,0.7,0.6952054794520548,-0.004794520547945158,0.004794520547945158,2.298742728466834e-05,1460,365
matern,overall,all_dates,0.71,0.7041095890410959,-0.00589041095890408,0.00589041095890408,3.4696941264777284e-05,1460,365
matern,overall,all_dates,0.72,0.7102739726027397,-0.00972602739726025,0.00972602739726025,9.4595608932257e-05,1460,365
matern,overall,all_dates,0.73,0.7246575342465753,-0.0053424657534246744,0.0053424657534246744,2.8541940326515475e-05,1460,365
matern,overall,all_dates,0.74,0.7342465753424657,-0.005753424657534256,0.005753424657534256,3.310189528992317e-05,1460,365
matern,overall,all_dates,0.75,0.7417808219178083,-0.008219178082191747,0.008219178082191747,6.755488834678121e-05,1460,365
matern,overall,all_dates,0.76,0.7561643835616438,-0.003835616438356171,0.003835616438356171,1.4711953462188077e-05,1460,365
matern,overall,all_dates,0.77,0.7636986301369864,-0.006301369863013662,0.006301369863013662,3.970726215049681e-05,1460,365
matern,overall,all_dates,0.78,0.7753424657534247,-0.0046575342465753344,0.0046575342465753344,2.169262525802207e-05,1460,365
matern,overall,all_dates,0.79,0.7794520547945205,-0.010547945205479525,0.010547945205479525,0.00011125914805779851,1460,365
matern,overall,all_dates,0.8,0.8,0.0,0.0,0.0,1460,365
matern,overall,all_dates,0.81,0.8068493150684931,-0.003150684931506942,0.003150684931506942,9.926815537624902e-06,1460,365
matern,overall,all_dates,0.82,0.8164383561643835,-0.0035616438356164126,0.0035616438356164126,1.2685306811784391e-05,1460,365
matern,overall,all_dates,0.83,0.821917808219178,-0.008082191780821923,0.008082191780821923,6.532182398198546e-05,1460,365
matern,overall,all_dates,0.84,0.8328767123287671,-0.007123287671232825,0.007123287671232825,5.0741227247137565e-05,1460,365
matern,overall,all_dates,0.85,0.8438356164383561,-0.006164383561643838,0.006164383561643838,3.799962469506477e-05,1460,365
matern,overall,all_dates,0.86,0.8568493150684932,-0.003150684931506831,0.003150684931506831,9.926815537624203e-06,1460,365
matern,overall,all_dates,0.87,0.8678082191780822,-0.0021917808219178436,0.0021917808219178436,4.803903171326858e-06,1460,365
matern,overall,all_dates,0.88,0.8746575342465753,-0.0053424657534246744,0.0053424657534246744,2.8541940326515475e-05,1460,365
matern,overall,all_dates,0.89,0.8842465753424658,-0.005753424657534256,0.005753424657534256,3.310189528992317e-05,1460,365
matern,overall,all_dates,0.9,0.9,0.0,0.0,0.0,1460,365
matern,overall,all_dates,0.91,0.9068493150684932,-0.003150684931506831,0.003150684931506831,9.926815537624203e-06,1460,365
matern,overall,all_dates,0.92,0.9143835616438356,-0.005616438356164433,0.005616438356164433,3.154437980859504e-05,1460,365
matern,overall,all_dates,0.93,0.9226027397260274,-0.0073972602739726945,0.0073972602739726945,5.4719459560894584e-05,1460,365
matern,overall,all_dates,0.94,0.936986301369863,-0.003013698630136896,0.003013698630136896,9.082379433289005e-06,1460,365
matern,overall,all_dates,0.95,0.9452054794520548,-0.004794520547945158,0.004794520547945158,2.298742728466834e-05,1460,365
matern,overall,all_dates,0.96,0.9568493150684931,-0.003150684931506831,0.003150684931506831,9.926815537624203e-06,1460,365
matern,overall,all_dates,0.97,0.9773972602739726,0.0073972602739725835,0.0073972602739725835,5.471945956089294e-05,1460,365
matern,overall,all_dates,0.98,0.9883561643835617,0.008356164383561682,0.008356164383561682,6.982548320510478e-05,1460,365
matern,overall,all_dates,0.99,0.9952054794520548,0.005205479452054851,0.005205479452054851,2.709701632576527e-05,1460,365
matern,decision_rule,24h_prior,0.01,0.0136986301369863,0.0036986301369863004,0.0036986301369863004,1.3679864890223299e-05,365,365
matern,decision_rule,24h_prior,0.02,0.021917808219178082,0.001917808219178082,0.001917808219178082,3.677988365547006e-06,365,365
matern,decision_rule,24h_prior,0.03,0.038356164383561646,0.008356164383561647,0.008356164383561647,6.98254832051042e-05,365,365
matern,decision_rule,24h_prior,0.04,0.057534246575342465,0.017534246575342465,0.017534246575342465,0.0003074498029649089,365,365
matern,decision_rule,24h_prior,0.05,0.06575342465753424,0.015753424657534237,0.015753424657534237,0.0002481703884406077,365,365
matern,decision_rule,24h_prior,0.06,0.07671232876712329,0.016712328767123294,0.016712328767123294,0.0002793019328204168,365,365
matern,decision_rule,24h_prior,0.07,0.08493150684931507,0.01493150684931506,0.01493150684931506,0.00022294989679114255,365,365
matern,decision_rule,24h_prior,0.08,0.09863013698630137,0.018630136986301365,0.018630136986301365,0.00034708200412835415,365,365
matern,decision_rule,24h_prior,0.09,0.1095890410958904,0.019589041095890408,0.019589041095890408,0.0003837305310564833,365,365
matern,decision_rule,24h_prior,0.1,0.12054794520547946,0.02054794520547945,0.02054794520547945,0.00042221805216738595,365,365
matern,decision_rule,24h_prior,0.11,0.12876712328767123,0.01876712328767123,0.01876712328767123,0.0003522049164946518,365,365
matern,decision_rule,24h_prior,0.12,0.13972602739726028,0.019726027397260287,0.019726027397260287,0.00038911615687746345,365,365
matern,decision_rule,24h_prior,0.13,0.15342465753424658,0.02342465753424658,0.02342465753424658,0.000548714580596735,365,365
matern,decision_rule,24h_prior,0.14,0.17534246575342466,0.035342465753424646,0.035342465753424646,0.001249089885531994,365,365
matern,decision_rule,24h_prior,0.15,0.18904109589041096,0.039041095890410965,0.039041095890410965,0.001524207168324264,365,365
matern,decision_rule,24h_prior,0.16,0.2,0.04000000000000001,0.04000000000000001,0.0016000000000000007,365,365
matern,decision_rule,24h_prior,0.17,0.21095890410958903,0.04095890410958902,0.04095890410958902,0.0016776318258585085,365,365
matern,decision_rule,24h_prior,0.18,0.21095890410958903,0.03095890410958904,0.03095890410958904,0.0009584537436667293,365,365
matern,decision_rule,24h_prior,0.19,0.2328767123287671,0.04287671232876711,0.04287671232876711,0.0018384124601238494,365,365
matern,decision_rule,24h_prior,0.2,0.23835616438356164,0.038356164383561625,0.038356164383561625,0.0014711953462188013,365,365
matern,decision_rule,24h_prior,0.21,0.25205479452054796,0.04205479452054797,0.04205479452054797,0.0017686057421655117,365,365
matern,decision_rule,24h_prior,0.22,0.2602739726027397,0.04027397260273971,0.04027397260273971,0.0016219928692062287,365,365
matern,decision_rule,24h_prior,0.23,0.26575342465753427,0.035753424657534255,0.035753424657534255,0.0012783073747419786,365,365
matern,decision_rule,24h_prior,0.24,0.27671232876712326,0.03671232876712327,0.03671232876712327,0.0013477950835053469,365,365
matern,decision_rule,24h_prior,0.25,0.28493150684931506,0.034931506849315064,0.034931506849315064,0.0012202101707637452,365,365
matern,decision_rule,24h_prior,0.26,0.29041095890410956,0.030410958904109553,0.030410958904109553,0.0009248264214674401,365,365
matern,decision_rule,24h_prior,0.27,0.3041095890410959,0.0341095890410959,0.0341095890410959,0.0011634640645524494,365,365
matern,decision_rule,24h_prior,0.28,0.30684931506849317,0.02684931506849314,0.02684931506849314,0.0007208857196472128,365,365
matern,decision_rule,24h_prior,0.29,0.3150684931506849,0.025068493150684934,0.025068493150684934,0.0006284293488459375,365,365
matern,decision_rule,24h_prior,0.3,0.3178082191780822,0.01780821917808223,0.01780821917808223,0.00031713267029461574,365,365
matern,decision_rule,24h_prior,0.31,0.32602739726027397,0.016027397260273968,0.016027397260273968,0.0002568774629386375,365,365
matern,decision_rule,24h_prior,0.32,0.3315068493150685,0.011506849315068512,0.011506849315068512,0.00013240758115969268,365,365
matern,decision_rule,24h_prior,0.33,0.3424657534246575,0.0124657534246575,0.0124657534246575,0.0001553950084443602,365,365
matern,decision_rule,24h_prior,0.34,0.35342465753424657,0.013424657534246542,0.013424657534246542,0.00018022142991180247,365,365
matern,decision_rule,24h_prior,0.35,0.3643835616438356,0.01438356164383564,0.01438356164383564,0.00020688684556201983,365,365
matern,decision_rule,24h_prior,0.36,0.3726027397260274,0.012602739726027434,0.012602739726027434,0.00015882904860199006,365,365
matern,decision_rule,24h_prior,0.37,0.38082191780821917,0.010821917808219172,0.010821917808219172,0.00011711390504785125,365,365
matern,decision_rule,24h_prior,0.38,0.3917808219178082,0.011780821917808215,0.011780821917808215,0.00013878776505911044,365,365
matern,decision_rule,24h_prior,0.39,0.4054794520547945,0.015479452054794507,0.015479452054794507,0.00023961343591668189,365,365
matern,decision_rule,24h_prior,0.4,0.42191780821917807,0.021917808219178048,0.021917808219178048,0.0004803903171326688,365,365
matern,decision_rule,24h_prior,0.41,0.4383561643835616,0.028356164383561644,0.028356164383561644,0.0008040720585475699,365,365
matern,decision_rule,24h_prior,0.42,0.4520547945205479,0.032054794520547936,0.032054794520547936,0.00102750985175455,365,365
matern,decision_rule,24h_prior,0.43,0.4547945205479452,0.02479452054794523,0.02479452054794523,0.0006147682492024783,365,365
matern,decision_rule,24h_prior,0.44,0.4602739726027397,0.02027397260273972,0.02027397260273972,0.0004110339650966408,365,365
matern,decision_rule,24h_prior,0.45,0.473972602739726,0.023972602739726012,0.023972602739726012,0.0005746856821167191,365,365
matern,decision_rule,24h_prior,0.46,0.4767123287671233,0.016712328767123252,0.016712328767123252,0.0002793019328204154,365,365
matern,decision_rule,24h_prior,0.47,0.4849315068493151,0.014931506849315102,0.014931506849315102,0.0002229498967911438,365,365
matern,decision_rule,24h_prior,0.48,0.4958904109589041,0.015890410958904144,0.015890410958904144,0.0002525051604428609,365,365
matern,decision_rule,24h_prior,0.49,0.4986301369863014,0.008630136986301384,0.008630136986301384,7.447926440232714e-05,365,365
matern,decision_rule,24h_prior,0.5,0.5013698630136987,0.00136986301369868,0.00136986301369868,1.87652467629963e-06,365,365
matern,decision_rule,24h_prior,0.51,0.5095890410958904,-0.0004109589041095818,0.0004109589041095818,1.6888722086694844e-07,365,365
matern,decision_rule,24h_prior,0.52,0.5150684931506849,-0.004931506849315093,0.004931506849315093,2.4319759804841672e-05,365,365
matern,decision_rule,24h_prior,0.53,0.5287671232876713,-0.0012328767123287454,0.0012328767123287454,1.519984987802536e-06,365,365
matern,decision_rule,24h_prior,0.54,0.5342465753424658,-0.005753424657534256,0.005753424657534256,3.310189528992317e-05,365,365
matern,decision_rule,24h_prior,0.55,0.5506849315068493,0.000684931506849229,0.000684931506849229,4.691311690747554e-07,365,365
matern,decision_rule,24h_prior,0.56,0.5589041095890411,-0.0010958904109589218,0.0010958904109589218,1.2009757928317144e-06,365,365
matern,decision_rule,24h_prior,0.57,0.5616438356164384,-0.00835616438356157,0.00835616438356157,6.982548320510293e-05,365,365
matern,decision_rule,24h_prior,0.58,0.5616438356164384,-0.01835616438356158,0.01835616438356158,0.00033694877087633466,365,365
matern,decision_rule,24h_prior,0.59,0.5780821917808219,-0.011917808219178094,0.011917808219178094,0.00014203415274910894,365,365
matern,decision_rule,24h_prior,0.6,0.589041095890411,-0.010958904109588996,0.010958904109588996,0.00012009757928316659,365,365
matern,decision_rule,24h_prior,0.61,0.5972602739726027,-0.012739726027397258,0.012739726027397258,0.0001623006192531431,365,365
matern,decision_rule,24h_prior,0.62,0.6082191780821918,-0.01178082191780816,0.01178082191780816,0.00013878776505910913,365,365
matern,decision_rule,24h_prior,0.63,0.6164383561643836,-0.013561643835616422,0.013561643835616422,0.00018391818352411288,365,365
matern,decision_rule,24h_prior,0.64,0.6246575342465753,-0.015342465753424683,0.015342465753424683,0.00023539125539500923,365,365
matern,decision_rule,24h_prior,0.65,0.6328767123287671,-0.017123287671232945,0.017123287671232945,0.0002932069806717982,365,365
matern,decision_rule,24h_prior,0.66,0.6356164383561644,-0.024383561643835594,0.024383561643835594,0.0005945580784387304,365,365
matern,decision_rule,24h_prior,0.67,0.6465753424657534,-0.023424657534246607,0.023424657534246607,0.0005487145805967363,365,365
matern,decision_rule,24h_prior,0.68,0.6547945205479452,-0.02520547945205487,0.02520547945205487,0.0006353161944079602,365,365
matern,decision_rule,24h_prior,0.69,0.663013698630137,-0.02698630136986291,0.02698630136986291,0.0007282604616250647,365,365
matern,decision_rule,24h_prior,0.7,0.673972602739726,-0.02602739726027392,0.02602739726027392,0.0006774254081441144,365,365
matern,decision_rule,24h_prior,0.71,0.6794520547945205,-0.030547945205479432,0.030547945205479432,0.0009331769562769738,365,365
matern,decision_rule,24h_prior,0.72,0.684931506849315,-0.03506849315068494,0.03506849315068494,0.0012297992118596368,365,365
matern,decision_rule,24h_prior,0.73,0.6876712328767123,-0.0423287671232877,0.0423287671232877,0.0017917245261775219,365,365
matern,decision_rule,24h_prior,0.74,0.6986301369863014,-0.041369863013698605,0.041369863013698605,0.0017114655657721877,365,365
matern,decision_rule,24h_prior,0.75,0.7013698630136986,-0.048630136986301364,0.048630136986301364,0.002364890223306436,365,365
matern,decision_rule,24h_prior,0.76,0.7232876712328767,-0.03671232876712327,0.03671232876712327,0.0013477950835053469,365,365
