target_date,decision_rule,source_rows,unique_exact_target_values,minimum_gp_target,maximum_gp_target,target_spread,values_consistent_within_1e_12
2024-06-01,event_day_open,4,1,3.6000000000000014,3.6000000000000014,0.0,True
2024-06-02,12h_prior,4,1,-0.0999999999999978,-0.0999999999999978,0.0,True
2024-06-02,24h_prior,4,1,0.1999999999999993,0.1999999999999993,0.0,True
2024-06-02,6h_prior,4,1,-0.0999999999999978,-0.0999999999999978,0.0,True
2024-06-02,event_day_open,4,1,-0.8000000000000007,-0.8000000000000007,0.0,True
2024-06-03,12h_prior,4,1,1.8999999999999984,1.8999999999999984,0.0,True
2024-06-03,24h_prior,4,1,2.2,2.2,0.0,True
2024-06-03,6h_prior,4,1,1.8999999999999984,1.8999999999999984,0.0,True
2024-06-03,event_day_open,4,1,2.099999999999998,2.099999999999998,0.0,True
2024-06-04,12h_prior,4,1,0.0,0.0,0.0,True
2024-06-04,24h_prior,4,1,-0.4000000000000021,-0.4000000000000021,0.0,True
2024-06-04,6h_prior,4,1,0.0,0.0,0.0,True
2024-06-04,event_day_open,4,1,-0.4000000000000021,-0.4000000000000021,0.0,True
2024-06-05,12h_prior,4,1,-0.7000000000000028,-0.7000000000000028,0.0,True
2024-06-05,24h_prior,4,1,-0.5,-0.5,0.0,True
2024-06-05,6h_prior,4,1,-0.7000000000000028,-0.7000000000000028,0.0,True
2024-06-05,event_day_open,4,1,-0.5,-0.5,0.0,True
2024-06-06,12h_prior,4,1,0.8000000000000007,0.8000000000000007,0.0,True
2024-06-06,24h_prior,4,1,1.8999999999999984,1.8999999999999984,0.0,True
2024-06-06,6h_prior,4,1,0.8000000000000007,0.8000000000000007,0.0,True
2024-06-06,event_day_open,4,1,2.0,2.0,0.0,True
2024-06-07,12h_prior,4,1,-1.6999999999999993,-1.6999999999999993,0.0,True
2024-06-07,24h_prior,4,1,-0.8999999999999986,-0.8999999999999986,0.0,True
2024-06-07,6h_prior,4,1,-1.6999999999999993,-1.6999999999999993,0.0,True
2024-06-07,event_day_open,4,1,-0.7999999999999972,-0.7999999999999972,0.0,True
2024-06-08,12h_prior,4,1,0.7999999999999972,0.7999999999999972,0.0,True
2024-06-08,24h_prior,4,1,0.8999999999999986,0.8999999999999986,0.0,True
2024-06-08,6h_prior,4,1,0.7999999999999972,0.7999999999999972,0.0,True
2024-06-08,event_day_open,4,1,1.1999999999999993,1.1999999999999993,0.0,True
2024-06-09,12h_prior,4,1,-0.3999999999999986,-0.3999999999999986,0.0,True
2024-06-09,24h_prior,4,1,-0.8000000000000007,-0.8000000000000007,0.0,True
2024-06-09,6h_prior,4,1,-0.3999999999999986,-0.3999999999999986,0.0,True
2024-06-09,event_day_open,4,1,-0.8000000000000007,-0.8000000000000007,0.0,True
2024-06-10,12h_prior,4,1,2.0,2.0,0.0,True
2024-06-10,24h_prior,4,1,3.0,3.0,0.0,True
2024-06-10,6h_prior,4,1,2.0,2.0,0.0,True
2024-06-10,event_day_open,4,1,2.3000000000000007,2.3000000000000007,0.0,True
2024-06-11,12h_prior,4,1,2.1000000000000014,2.1000000000000014,0.0,True
2024-06-11,24h_prior,4,1,2.1000000000000014,2.1000000000000014,0.0,True
2024-06-11,6h_prior,4,1,2.1000000000000014,2.1000000000000014,0.0,True
2024-06-11,event_day_open,4,1,1.900000000000002,1.900000000000002,0.0,True
2024-06-12,12h_prior,4,1,2.900000000000002,2.900000000000002,0.0,True
2024-06-12,24h_prior,4,1,2.1000000000000014,2.1000000000000014,0.0,True
2024-06-12,6h_prior,4,1,2.900000000000002,2.900000000000002,0.0,True
2024-06-12,event_day_open,4,1,2.7,2.7,0.0,True
2024-06-13,12h_prior,4,1,2.5,2.5,0.0,True
2024-06-13,24h_prior,4,1,2.3999999999999986,2.3999999999999986,0.0,True
2024-06-13,6h_prior,4,1,2.5,2.5,0.0,True
2024-06-13,event_day_open,4,1,2.7,2.7,0.0,True
2024-06-14,12h_prior,4,1,1.5,1.5,0.0,True
2024-06-14,24h_prior,4,1,0.6999999999999993,0.6999999999999993,0.0,True
2024-06-14,6h_prior,4,1,1.5,1.5,0.0,True
