replication,selected_gp_weight,selected_market_weight,minimum_bootstrap_categorical_log
2571,0.607,0.393,1.5121850734842575
2572,0.372,0.628,1.407239814889498
2573,0.351,0.649,1.4646330015124869
2574,0.365,0.635,1.2983275966498298
2575,0.446,0.554,1.5229461865595384
2576,0.299,0.7010000000000001,1.44204216602086
2577,0.44,0.56,1.4246738163117925
2578,0.316,0.6839999999999999,1.4201414019392606
2579,0.384,0.616,1.3917408083039058
2580,0.271,0.729,1.3745256720799888
2581,0.562,0.43799999999999994,1.4215255403485851
2582,0.575,0.42500000000000004,1.4471100344539434
2583,0.351,0.649,1.4194453701960987
2584,1.0,0.0,1.5088725276976973
2585,0.565,0.43500000000000005,1.5979819436008713
2586,0.284,0.716,1.3626432107122635
2587,0.572,0.42800000000000005,1.5697451427149534
2588,0.517,0.483,1.442875967548325
2589,0.419,0.581,1.4651722210757379
2590,0.527,0.473,1.5065085957468862
2591,0.619,0.381,1.4737496720935364
2592,0.636,0.364,1.4839049154850072
2593,0.58,0.42000000000000004,1.505640284609397
2594,0.562,0.43799999999999994,1.4955745616998841
2595,0.591,0.40900000000000003,1.4395715871326389
2596,0.204,0.796,1.4266857232517027
2597,0.325,0.675,1.46930096574165
2598,0.312,0.688,1.4595185381987097
2599,0.462,0.538,1.4190640487815736
2600,0.482,0.518,1.5064536181033956
2601,0.543,0.45699999999999996,1.3900011870975495
2602,0.876,0.124,1.5190984341508604
2603,0.783,0.21699999999999997,1.527194389436008
2604,0.361,0.639,1.4505387389282554
2605,0.301,0.6990000000000001,1.4006575380213278
2606,0.574,0.42600000000000005,1.4966906813785787
2607,0.608,0.392,1.515325047083581
2608,0.61,0.39,1.4825997562985769
2609,0.64,0.36,1.4444717675309917
2610,0.731,0.269,1.4275359142097002
2611,0.729,0.271,1.5327258770639534
2612,0.717,0.28300000000000003,1.5069423855096518
2613,0.416,0.5840000000000001,1.4220513191858586
2614,0.265,0.735,1.3295221817551215
2615,0.533,0.46699999999999997,1.4851716878660195
2616,0.512,0.488,1.4230602681160196
2617,0.351,0.649,1.4331112250726457
2618,0.335,0.665,1.3174734167495603
2619,0.539,0.46099999999999997,1.4254031608994755
2620,0.68,0.31999999999999995,1.496316488379352
2621,0.525,0.475,1.4183930831913898
2622,0.554,0.44599999999999995,1.4955435032524556
2623,0.438,0.562,1.3184821730250915
2624,0.555,0.44499999999999995,1.4116467159247126
2625,0.115,0.885,1.3627696557229427
2626,0.401,0.599,1.4552715027032201
2627,0.453,0.5469999999999999,1.439015477654563
2628,0.34,0.6599999999999999,1.3823031109923036
2629,0.392,0.608,1.4137430142418357
2630,0.379,0.621,1.4596852724857279
2631,0.75,0.25,1.5227033402784764
2632,0.493,0.507,1.4879740448147531
2633,0.493,0.507,1.4203714125039366
2634,0.615,0.385,1.4891901027101246
2635,0.694,0.30600000000000005,1.4147857734743343
2636,0.244,0.756,1.340081741689933
2637,0.525,0.475,1.4872559391416826
2638,0.77,0.22999999999999998,1.5395057087285742
2639,0.293,0.7070000000000001,1.375681029078303
2640,0.496,0.504,1.433663365427627
2641,0.754,0.246,1.3936137691974582
2642,0.918,0.08199999999999996,1.4955898655946935
2643,0.276,0.724,1.3779062634646402
2644,0.187,0.813,1.373943686409751
2645,0.262,0.738,1.3618606026084001
2646,0.524,0.476,1.371559207759507
2647,0.894,0.10599999999999998,1.5622995273981137
2648,0.412,0.5880000000000001,1.4101090986469726
2649,0.77,0.22999999999999998,1.5731601721588235
2650,0.689,0.31100000000000005,1.4137923020666079
2651,0.493,0.507,1.4725600921131214
2652,0.247,0.753,1.4209799988193301
2653,0.36,0.64,1.493619391878127
2654,0.511,0.489,1.4151801531262542
2655,0.33,0.6699999999999999,1.4007809491441037
2656,0.332,0.6679999999999999,1.4356946397826842
2657,0.291,0.7090000000000001,1.4171125103669833
2658,0.648,0.352,1.5345327488713134
2659,0.543,0.45699999999999996,1.4387469140547768
2660,0.418,0.5820000000000001,1.385420113921162
2661,0.538,0.46199999999999997,1.5431730734950855
2662,0.451,0.5489999999999999,1.3511669517482119
2663,0.782,0.21799999999999997,1.559035202964782
2664,0.691,0.30900000000000005,1.5788114709520795
2665,0.409,0.591,1.513597512900415
2666,0.511,0.489,1.499531700739737
2667,0.651,0.349,1.5603441005006076
2668,0.95,0.050000000000000044,1.5073387807844638
2669,0.475,0.525,1.4159896037163244
2670,0.625,0.375,1.4210083699287168
2671,0.688,0.31200000000000006,1.4606484151339476
2672,0.472,0.528,1.4374267417199262
2673,0.619,0.381,1.4672440780685299
2674,0.485,0.515,1.3877979663847033
2675,0.36,0.64,1.437413125917158
2676,0.183,0.817,1.379118111462947
2677,0.481,0.519,1.4878881955519356
2678,0.408,0.5920000000000001,1.4790936416254135
2679,0.292,0.708,1.4751941454015598
2680,0.755,0.245,1.5273046464897322
2681,0.69,0.31000000000000005,1.5207468883527122
2682,0.43,0.5700000000000001,1.406979126147118
2683,0.409,0.591,1.5329157960545927
2684,0.405,0.595,1.4098030492345426
2685,0.656,0.344,1.3644944560551664
2686,0.304,0.696,1.4573658500972144
2687,0.698,0.30200000000000005,1.5154809800030864
2688,0.362,0.638,1.4309088209624967
2689,0.291,0.7090000000000001,1.4121220124895402
2690,0.368,0.632,1.4548950413299666
2691,0.385,0.615,1.4337483836464762
2692,0.816,0.18400000000000005,1.5767676377175672
2693,0.204,0.796,1.380810963709069
2694,0.374,0.626,1.4231350812148809
2695,0.383,0.617,1.4541575719928141
2696,0.522,0.478,1.5478615826807747
2697,0.364,0.636,1.365803877546208
2698,0.529,0.471,1.4441837905682198
2699,0.327,0.673,1.3357230728799285
2700,0.464,0.536,1.481322552997624
2701,0.564,0.43600000000000005,1.5259228592385508
2702,0.546,0.45399999999999996,1.3683863562866947
2703,0.259,0.741,1.4044037946636176
2704,0.53,0.47,1.48984118596902
2705,0.653,0.347,1.5578433909784095
2706,0.473,0.527,1.4762299298230077
2707,0.421,0.579,1.39830328476355
2708,0.541,0.45899999999999996,1.4216300073025037
2709,1.0,0.0,1.4646237576608165
2710,0.519,0.481,1.4681274439453749
2711,0.197,0.8029999999999999,1.362703789473351
2712,0.376,0.624,1.4071341919095568
2713,0.192,0.808,1.44568940587074
2714,0.689,0.31100000000000005,1.4661892102442702
2715,0.105,0.895,1.3424410983717248
2716,0.57,0.43000000000000005,1.4392151086511027
2717,0.533,0.46699999999999997,1.4880372229420977
2718,0.554,0.44599999999999995,1.413982836030223
2719,0.555,0.44499999999999995,1.5514116563266684
2720,0.442,0.558,1.5102567014061132
2721,0.434,0.5660000000000001,1.3326398861153543
2722,0.698,0.30200000000000005,1.5005656909537033
2723,0.37,0.63,1.3977772237982156
2724,0.443,0.5569999999999999,1.3558865756089662
2725,0.283,0.7170000000000001,1.4900784527419801
2726,0.78,0.21999999999999997,1.5147702292514447
2727,0.422,0.5780000000000001,1.456275184620671
2728,0.099,0.901,1.3694897914003903
2729,0.806,0.19399999999999995,1.5471406878292957
2730,0.433,0.567,1.4354826846750386
2731,0.341,0.659,1.4282229945972713
2732,0.442,0.558,1.3954983314969531
2733,0.35,0.65,1.5041770770023075
2734,0.491,0.509,1.4584737113658355
2735,0.361,0.639,1.374843666214225
2736,0.607,0.393,1.4546613836688445
2737,0.381,0.619,1.3855160512035998
2738,0.635,0.365,1.4996009345222776
2739,0.393,0.607,1.4545898374345367
2740,0.466,0.534,1.490531592843215
2741,0.482,0.518,1.4337322902621001
2742,0.591,0.40900000000000003,1.4154132239874386
2743,0.483,0.517,1.4380007467977718
2744,0.389,0.611,1.5065608642346802
2745,0.472,0.528,1.491805658824675
2746,0.71,0.29000000000000004,1.479298986294508
2747,0.338,0.6619999999999999,1.3681225529331018
2748,0.522,0.478,1.493231768087781
2749,0.377,0.623,1.5060670998634433
2750,0.256,0.744,1.415130472412369
2751,0.638,0.362,1.465004780129801
2752,0.658,0.34199999999999997,1.4938459592053566
2753,0.581,0.41900000000000004,1.3197082289861715
2754,0.517,0.483,1.4437099202879113
2755,0.322,0.6779999999999999,1.346508212884049
2756,0.612,0.388,1.572672108987016
2757,0.585,0.41500000000000004,1.4728594039174088
2758,0.565,0.43500000000000005,1.542425078825358
2759,0.507,0.493,1.5333777368088992
2760,0.592,0.40800000000000003,1.567317644376711
2761,0.42,0.5800000000000001,1.4281938263296874
2762,0.398,0.602,1.4181960885467595
2763,0.106,0.894,1.2752922651631993
2764,0.511,0.489,1.3992606278122741
2765,0.486,0.514,1.483001379094479
2766,0.53,0.47,1.411966918271501
2767,0.64,0.36,1.5458641240463966
2768,0.558,0.44199999999999995,1.4837064874763402
2769,0.321,0.679,1.366953174671412
2770,0.789,0.21099999999999997,1.5456759972536538
2771,0.641,0.359,1.3852599200765148
2772,0.642,0.358,1.4734300523521362
2773,0.597,0.403,1.4910545497647705
2774,0.383,0.617,1.4636446847821525
2775,0.534,0.46599999999999997,1.3794741139686368
2776,0.242,0.758,1.4039828751419279
2777,0.517,0.483,1.4399804213384202
2778,0.552,0.44799999999999995,1.489097819077251
2779,0.329,0.671,1.3146035783443437
2780,1.0,0.0,1.4747552814718015
2781,0.219,0.781,1.4558448506243613
2782,0.659,0.34099999999999997,1.492599905968325
2783,0.198,0.802,1.3914381695615219
2784,0.391,0.609,1.3748575519686077
2785,0.236,0.764,1.4407565158686675
2786,0.716,0.28400000000000003,1.432137733508489
2787,0.214,0.786,1.3381219652145495
2788,0.538,0.46199999999999997,1.44615116325378
2789,0.534,0.46599999999999997,1.383750498730058
2790,0.645,0.355,1.4374182947381886
2791,0.678,0.32199999999999995,1.4839047402098142
2792,0.35,0.65,1.4311658525996347
2793,0.461,0.5389999999999999,1.4770270221958721
2794,0.379,0.621,1.381917745684141
2795,0.282,0.718,1.240711174238599
2796,0.342,0.6579999999999999,1.3320335909184151
2797,0.309,0.6910000000000001,1.4014638316141255
2798,0.942,0.05800000000000005,1.522702008473348
2799,0.665,0.33499999999999996,1.3862568280806902
2800,0.338,0.6619999999999999,1.3918265020616098
2801,0.717,0.28300000000000003,1.465208683802531
2802,0.722,0.278,1.520163143160297
2803,0.84,0.16000000000000003,1.428535103387416
2804,0.068,0.9319999999999999,1.3000232203610895
2805,0.368,0.632,1.4075515832133296
2806,0.396,0.604,1.3746829601083854
2807,0.403,0.597,1.4023332751422157
2808,0.303,0.6970000000000001,1.4291241879200762
2809,0.587,0.41300000000000003,1.5254686657828433
2810,0.363,0.637,1.3454940701669846
2811,0.278,0.722,1.423101181019213
2812,0.375,0.625,1.5306019747485256
2813,0.25,0.75,1.4486951855624892
2814,0.54,0.45999999999999996,1.5058313408061037
2815,0.394,0.606,1.4127885628842338
2816,0.579,0.42100000000000004,1.4996405437693399
2817,0.245,0.755,1.500321851940671
2818,0.451,0.5489999999999999,1.413735501045407
2819,0.421,0.579,1.5481874097959583
2820,0.598,0.402,1.4791931801186506
2821,0.684,0.31599999999999995,1.495062770255005
2822,0.783,0.21699999999999997,1.435888941711954
2823,0.437,0.563,1.4469953423856543
2824,0.171,0.829,1.3987403196597301
2825,0.407,0.593,1.385733000248406
2826,0.648,0.352,1.4222275364084143
2827,0.608,0.392,1.486758546387971
2828,0.83,0.17000000000000004,1.5752092416623356
2829,0.484,0.516,1.388717319982673
2830,0.365,0.635,1.4090729199835426
2831,0.765,0.235,1.4860876045745255
2832,0.568,0.43200000000000005,1.487595987884979
2833,0.912,0.08799999999999997,1.4454297579949864
2834,0.42,0.5800000000000001,1.5153106987176896
2835,0.215,0.785,1.445114944428141
2836,0.424,0.5760000000000001,1.4173195813287578
2837,0.49,0.51,1.5047104897062746
2838,0.187,0.813,1.3678001892211384
2839,0.669,0.33099999999999996,1.5066568041674606
2840,0.67,0.32999999999999996,1.4550338764676896
2841,0.384,0.616,1.4228396425612646
2842,0.413,0.587,1.4934068312704136
2843,0.493,0.507,1.3755801503747507
2844,0.209,0.791,1.385463405524642
2845,0.659,0.34099999999999997,1.5684444674948799
2846,0.292,0.708,1.3755770284779911
2847,0.603,0.397,1.5214108561970456
2848,0.194,0.806,1.3117283174747982
2849,0.629,0.371,1.464464878654413
2850,0.519,0.481,1.3848566402928495
2851,0.5,0.5,1.4551663345937726
2852,0.641,0.359,1.406713931091774
2853,0.438,0.562,1.5064771702015365
2854,0.281,0.719,1.3521126006602198
2855,0.742,0.258,1.5075258539495726
2856,0.555,0.44499999999999995,1.456777653754786
2857,0.353,0.647,1.3976403912007305
2858,0.591,0.40900000000000003,1.409005299126607
2859,0.458,0.542,1.4579942222559492
2860,0.51,0.49,1.5119295540437632
2861,0.453,0.5469999999999999,1.444716768621557
2862,0.591,0.40900000000000003,1.490785366050596
2863,0.465,0.5349999999999999,1.4225300559748137
2864,0.331,0.669,1.4105204114103678
2865,0.573,0.42700000000000005,1.4482100873732693
2866,0.539,0.46099999999999997,1.4459702496361138
2867,0.691,0.30900000000000005,1.4247741294121428
2868,0.521,0.479,1.5080403830795612
2869,0.526,0.474,1.43275804646571
2870,0.308,0.692,1.394219367845623
2871,0.416,0.5840000000000001,1.4743080799781236
2872,0.664,0.33599999999999997,1.521647043586745
2873,0.319,0.681,1.3745243928089155
2874,0.59,0.41000000000000003,1.438056621759031
2875,0.303,0.6970000000000001,1.4111844288980815
2876,0.395,0.605,1.514904137702977
2877,0.375,0.625,1.4388294860434039
2878,0.653,0.347,1.5375545416455303
2879,0.426,0.5740000000000001,1.4882437523774985
2880,0.365,0.635,1.4738523660150114
2881,0.265,0.735,1.3514366983584494
2882,0.319,0.681,1.4308036109656967
2883,0.297,0.7030000000000001,1.4597212906848371
2884,0.425,0.575,1.3371752785314652
2885,0.456,0.544,1.3847375191286306
2886,0.456,0.544,1.4721727508208438
2887,0.674,0.32599999999999996,1.5240782233095833
2888,0.793,0.20699999999999996,1.4406931183921818
2889,0.308,0.692,1.3893380051518738
2890,0.531,0.469,1.4448954119964152
2891,0.789,0.21099999999999997,1.4304666338524208
2892,0.553,0.44699999999999995,1.4069512646429652
2893,0.281,0.719,1.4166317766322731
2894,0.353,0.647,1.438099746593132
2895,0.519,0.481,1.4088396634239013
2896,1.0,0.0,1.5178286422557627
2897,0.737,0.263,1.5574414596750783
2898,0.481,0.519,1.4508563569278774
2899,0.53,0.47,1.4490886195336
2900,0.526,0.474,1.4908314925088106
2901,0.469,0.531,1.4311317054264077
2902,0.689,0.31100000000000005,1.4378301201612247
2903,0.48,0.52,1.438663758992986
2904,0.201,0.7989999999999999,1.3174781220174858
2905,0.358,0.642,1.502279791860231
2906,0.649,0.351,1.5278633004826563
2907,0.28,0.72,1.4519415742458293
2908,0.565,0.43500000000000005,1.5498762114027536
2909,0.228,0.772,1.411054539166027
2910,0.407,0.593,1.3906608399533145
2911,0.435,0.565,1.4812740328673633
2912,0.609,0.391,1.5664685130324731
2913,0.568,0.43200000000000005,1.4737483177986876
2914,0.734,0.266,1.475031426328062
2915,0.466,0.534,1.4360370210223814
2916,0.614,0.386,1.5805867307323676
2917,0.368,0.632,1.423542023266858
2918,0.212,0.788,1.3905516490129035
2919,0.266,0.734,1.3656231183273904
2920,0.286,0.714,1.3912914665833118
2921,0.496,0.504,1.4607829240330428
2922,0.43,0.5700000000000001,1.4577786288648513
2923,0.57,0.43000000000000005,1.446102597613461
2924,0.315,0.685,1.4416994918603456
2925,0.451,0.5489999999999999,1.5080431950035063
2926,0.627,0.373,1.5207172776155506
2927,0.425,0.575,1.5051019266070256
2928,0.228,0.772,1.3948948844774076
2929,0.534,0.46599999999999997,1.5009308080284929
2930,0.69,0.31000000000000005,1.4167723204830753
2931,0.583,0.41700000000000004,1.422252868931492
2932,0.378,0.622,1.463031611990097
2933,0.703,0.29700000000000004,1.5136054710147722
2934,0.636,0.364,1.5003653234480465
2935,0.484,0.516,1.446149194591208
2936,0.426,0.5740000000000001,1.4327877896863304
2937,0.38,0.62,1.4954770133563913
2938,0.514,0.486,1.3866429698864517
2939,0.625,0.375,1.5556431400525217
2940,0.364,0.636,1.37008786759459
2941,0.305,0.6950000000000001,1.4512781706235283
2942,0.478,0.522,1.4572896529092982
2943,0.697,0.30300000000000005,1.3917024322002325
2944,0.715,0.28500000000000003,1.5698373906444643
2945,0.34,0.6599999999999999,1.4565060317923617
2946,0.384,0.616,1.423605223530619
2947,0.297,0.7030000000000001,1.4633463997985925
2948,0.346,0.654,1.3883270841281807
2949,0.608,0.392,1.519314852986888
2950,0.807,0.19299999999999995,1.5484151109443884
2951,0.583,0.41700000000000004,1.3723861401487518
2952,0.427,0.573,1.4509033136848126
2953,0.527,0.473,1.549951414142875
2954,0.276,0.724,1.3917606490406909
2955,0.796,0.20399999999999996,1.4924835817147997
2956,0.707,0.29300000000000004,1.4740246907889092
2957,0.564,0.43600000000000005,1.4799637800299976
2958,0.265,0.735,1.3322491522986708
2959,0.45,0.55,1.3379719473553349
2960,0.561,0.43899999999999995,1.488705374810892
2961,0.426,0.5740000000000001,1.4406679940194573
2962,0.73,0.27,1.490212801181891
2963,0.497,0.503,1.4795935845667005
2964,0.225,0.775,1.4074554694925634
2965,0.292,0.708,1.4133228446250516
2966,0.221,0.779,1.3742817634695277
2967,0.381,0.619,1.4367592800486655
2968,0.379,0.621,1.5244774633069482
2969,0.427,0.573,1.3909946919683254
2970,0.623,0.377,1.425595268351053
2971,0.198,0.802,1.4143506570531492
2972,0.552,0.44799999999999995,1.4166206934365864
2973,0.833,0.16700000000000004,1.5224514434756176
2974,0.773,0.22699999999999998,1.5954101218037464
2975,0.391,0.609,1.4045230814167187
2976,0.71,0.29000000000000004,1.547905365954838
2977,0.646,0.354,1.4401509715359846
2978,0.348,0.652,1.4368955921521032
2979,0.406,0.594,1.4643218436002121
2980,0.308,0.692,1.3681275572511074
2981,0.719,0.281,1.4668874913727317
2982,0.352,0.648,1.2627548464722511
2983,0.593,0.40700000000000003,1.4811232219512855
2984,0.459,0.5409999999999999,1.4063604213291938
2985,0.3,0.7,1.3515810845921123
2986,0.378,0.622,1.361435434211768
2987,0.21,0.79,1.3799705000436415
2988,0.522,0.478,1.462708394047958
2989,0.624,0.376,1.4883530658596105
2990,0.447,0.5529999999999999,1.4543593518599802
2991,0.465,0.5349999999999999,1.484635932003189
2992,0.784,0.21599999999999997,1.502372657981733
2993,0.602,0.398,1.3971435348184778
2994,0.343,0.657,1.4924390074117109
2995,0.642,0.358,1.4214874549958947
2996,0.251,0.749,1.3707063687225431
2997,0.697,0.30300000000000005,1.4887875873843317
2998,0.404,0.596,1.4448191381395814
2999,0.515,0.485,1.4146497521210089
3000,0.529,0.471,1.491675442207501
3001,0.06,0.94,1.3692745255760008
3002,0.441,0.5589999999999999,1.4499491913848674
3003,0.667,0.33299999999999996,1.4454095406546983
3004,0.476,0.524,1.5007472153281058
3005,0.404,0.596,1.4009925524354796
3006,0.372,0.628,1.3297507754863256
3007,0.48,0.52,1.3388871410751173
3008,0.49,0.51,1.4026090751087668
3009,0.751,0.249,1.4070760720572435
3010,0.776,0.22399999999999998,1.5774918315168582
3011,0.791,0.20899999999999996,1.4033951905050706
3012,0.3,0.7,1.4061678638951745
3013,0.493,0.507,1.416599665255422
3014,0.409,0.591,1.4409611077178006
3015,0.445,0.5549999999999999,1.4246201370307205
3016,0.512,0.488,1.424334839997419
3017,0.509,0.491,1.4598629037082296
3018,0.429,0.571,1.4145598710344873
3019,0.682,0.31799999999999995,1.4179774072425808
3020,0.514,0.486,1.5516074648007243
3021,0.193,0.8069999999999999,1.3355162340725175
3022,0.62,0.38,1.4495352957125733
3023,0.552,0.44799999999999995,1.4560837660103043
3024,0.571,0.42900000000000005,1.391577833224047
3025,0.582,0.41800000000000004,1.4568309329049356
3026,0.673,0.32699999999999996,1.4970163454760606
3027,0.653,0.347,1.4489249693672537
3028,0.442,0.558,1.454299639031876
3029,0.357,0.643,1.3762568788495855
3030,0.245,0.755,1.3467239680060112
3031,0.636,0.364,1.4505082244588936
3032,0.43,0.5700000000000001,1.5113448346865668
3033,0.369,0.631,1.354569741129209
3034,0.596,0.404,1.4713990110473167
3035,0.616,0.384,1.476317966146155
3036,0.531,0.469,1.4211535759675804
3037,0.541,0.45899999999999996,1.4319775793518952
3038,0.407,0.593,1.472811934781544
3039,0.627,0.373,1.4402694417397286
3040,0.507,0.493,1.4205125343806857
3041,0.509,0.491,1.4517782029474011
3042,0.731,0.269,1.6290605950738832
3043,0.272,0.728,1.3825482314661115
3044,0.658,0.34199999999999997,1.4752545063694722
3045,0.733,0.267,1.4569160670736754
3046,0.594,0.406,1.503874365632685
3047,0.284,0.716,1.4627000028446624
3048,0.555,0.44499999999999995,1.3888163312882156
3049,0.439,0.5609999999999999,1.4225238154062503
3050,0.718,0.28200000000000003,1.4146627972133252
3051,0.474,0.526,1.4398501033181645
3052,0.541,0.45899999999999996,1.4368850799650035
3053,0.537,0.46299999999999997,1.4875129802197415
3054,0.57,0.43000000000000005,1.4606117599170236
3055,0.457,0.5429999999999999,1.4289602478603147
3056,0.427,0.573,1.4687695250368396
3057,0.594,0.406,1.4285601236075338
3058,0.602,0.398,1.4670746434003519
3059,0.435,0.565,1.5136495863748942
3060,0.379,0.621,1.3891537818919033
3061,0.482,0.518,1.5207088431025477
3062,0.396,0.604,1.4468919427953895
3063,0.847,0.15300000000000002,1.4119922859606608
3064,0.308,0.692,1.362631367882507
3065,0.533,0.46699999999999997,1.5054762682156333
3066,0.624,0.376,1.5208071737682949
3067,0.07,0.9299999999999999,1.3590949755311919
3068,0.314,0.6859999999999999,1.5002992597584008
3069,0.327,0.673,1.3749723987211442
3070,0.458,0.542,1.538964529093724
3071,0.747,0.253,1.4227280957773727
3072,0.663,0.33699999999999997,1.493024628843699
3073,0.693,0.30700000000000005,1.5170731247650167
3074,0.528,0.472,1.513691306191755
3075,0.498,0.502,1.4236523829881638
3076,0.738,0.262,1.5741377820274944
3077,0.461,0.5389999999999999,1.4352914562681722
3078,0.38,0.62,1.4062995471831157
3079,0.381,0.619,1.5442319779749347
3080,0.449,0.5509999999999999,1.3722035816644735
3081,0.565,0.43500000000000005,1.524824041436926
3082,0.43,0.5700000000000001,1.4366422461262491
3083,0.233,0.767,1.3158860255589817
3084,0.695,0.30500000000000005,1.4600021555677665
3085,0.575,0.42500000000000004,1.3829813984270576
3086,0.479,0.521,1.4406251676221757
3087,0.311,0.6890000000000001,1.3922586563388388
3088,0.395,0.605,1.4460060137379087
3089,0.432,0.5680000000000001,1.433645984966928
3090,0.609,0.391,1.4007406727652276
3091,0.225,0.775,1.3586062000942267
3092,0.334,0.6659999999999999,1.3225335795319149
3093,0.386,0.614,1.508968094758831
3094,0.251,0.749,1.4107771114786958
3095,0.545,0.45499999999999996,1.4690234066082957
3096,0.636,0.364,1.4700828893957891
3097,0.825,0.17500000000000004,1.5150895977273675
3098,0.115,0.885,1.3833104072081661
3099,0.506,0.494,1.483136126670841
3100,0.718,0.28200000000000003,1.4434757114946597
3101,0.596,0.404,1.3960953763912844
3102,0.58,0.42000000000000004,1.4187635721743093
3103,0.828,0.17200000000000004,1.4504221062357814
3104,0.498,0.502,1.5255898403319463
3105,0.359,0.641,1.3392803694576365
3106,0.337,0.663,1.421092923403061
3107,0.535,0.46499999999999997,1.4907128920751913
3108,0.63,0.37,1.48409866193186
3109,0.537,0.46299999999999997,1.4963392884526954
3110,0.435,0.565,1.3721488915887468
3111,0.159,0.841,1.384778730298245
3112,0.497,0.503,1.4450075798089133
3113,0.299,0.7010000000000001,1.3132823495669779
3114,0.355,0.645,1.4185028051092574
3115,0.385,0.615,1.3734275779736034
3116,0.358,0.642,1.3558930740068433
3117,0.616,0.384,1.5342113364551264
3118,0.483,0.517,1.4786034863033777
3119,0.161,0.839,1.4067536518296382
3120,0.664,0.33599999999999997,1.448987911819158
3121,0.473,0.527,1.3970897465519319
3122,0.069,0.931,1.2816350122851783
3123,0.424,0.5760000000000001,1.4004293030569046
3124,0.478,0.522,1.3985085416920477
3125,0.482,0.518,1.4560406115802045
3126,0.57,0.43000000000000005,1.5565564642621443
3127,0.382,0.618,1.4083630454048806
3128,0.324,0.6759999999999999,1.427826116558876
3129,0.582,0.41800000000000004,1.3953750224776313
3130,0.607,0.393,1.416725172270482
3131,0.675,0.32499999999999996,1.4575892405353563
3132,0.496,0.504,1.4989030877874554
3133,0.386,0.614,1.4470602822683851
3134,0.124,0.876,1.3739183072347136
3135,0.408,0.5920000000000001,1.4804628174802767
3136,0.614,0.386,1.4507097172250454
3137,0.421,0.579,1.435615581900345
3138,0.601,0.399,1.4515177632768406
3139,0.386,0.614,1.447884150763823
3140,0.57,0.43000000000000005,1.6013907468348874
3141,0.564,0.43600000000000005,1.3839802981317346
3142,0.441,0.5589999999999999,1.4683249167938237
3143,0.136,0.864,1.3683245352435638
3144,0.858,0.14200000000000002,1.5003078086984076
3145,0.057,0.943,1.2656055024318917
3146,0.446,0.554,1.5143805905043826
3147,0.705,0.29500000000000004,1.465702264203247
3148,0.492,0.508,1.383494267354312
3149,0.052,0.948,1.3700597865203183
3150,0.602,0.398,1.3957787966839932
3151,0.647,0.353,1.4152149097824789
3152,0.255,0.745,1.443538420797718
3153,0.576,0.42400000000000004,1.3326708926439683
3154,0.365,0.635,1.3993446154704305
3155,0.244,0.756,1.4034320026391103
3156,0.257,0.743,1.4124488524080105
3157,0.513,0.487,1.4550164584678567
3158,0.497,0.503,1.4590061740022322
3159,0.879,0.121,1.421985683938042
3160,0.377,0.623,1.3748381886176548
3161,0.44,0.56,1.5076755883157815
3162,0.515,0.485,1.3993204807642579
3163,0.637,0.363,1.4839516121836274
3164,0.21,0.79,1.369778359617148
3165,0.348,0.652,1.3871449031642678
3166,0.387,0.613,1.4211244690204312
3167,0.389,0.611,1.4163085209638067
3168,0.192,0.808,1.354865249278854
3169,0.385,0.615,1.4410613086528614
3170,0.232,0.768,1.3934207804621064
3171,0.89,0.10999999999999999,1.4789808539928597
3172,0.668,0.33199999999999996,1.4634342167891172
3173,0.319,0.681,1.352047384865514
3174,0.564,0.43600000000000005,1.508648777127934
3175,0.603,0.397,1.5163950376024533
3176,0.859,0.14100000000000001,1.552628662456384
3177,0.288,0.712,1.3667068730915355
3178,0.455,0.5449999999999999,1.5635469169766758
3179,0.449,0.5509999999999999,1.4495068975336478
3180,0.476,0.524,1.375275264860434
3181,0.211,0.789,1.3469656990070225
3182,0.427,0.573,1.463097595967653
3183,0.295,0.7050000000000001,1.4514420971647972
3184,0.219,0.781,1.4173882790924894
3185,0.538,0.46199999999999997,1.3906361804523921
3186,0.585,0.41500000000000004,1.3185259413195614
3187,0.491,0.509,1.4090550045354542
3188,0.693,0.30700000000000005,1.5470922535583251
3189,0.564,0.43600000000000005,1.4957436082106366
3190,0.239,0.761,1.3676042717444317
3191,0.45,0.55,1.3899516800750098
3192,0.724,0.276,1.5218855997509095
3193,0.502,0.498,1.5474787544502673
3194,0.173,0.827,1.3923666188543329
3195,0.393,0.607,1.4666243543100033
3196,0.398,0.602,1.3940970139678746
3197,0.435,0.565,1.4622443329770183
3198,0.287,0.7130000000000001,1.325655059837468
3199,0.462,0.538,1.4047408624383886
3200,0.196,0.804,1.3364816727863658
3201,0.61,0.39,1.4310693208842247
3202,0.261,0.739,1.296943245489339
3203,0.59,0.41000000000000003,1.3534322452292187
3204,0.683,0.31699999999999995,1.5252195246728566
3205,0.198,0.802,1.3882803872597056
3206,0.501,0.499,1.4920550058080813
3207,0.484,0.516,1.4374234166733562
3208,0.377,0.623,1.4246275862437583
3209,0.303,0.6970000000000001,1.3986414795324493
3210,0.386,0.614,1.4670146298324456
3211,0.394,0.606,1.4747738920666413
3212,0.74,0.26,1.3485699279918768
3213,0.923,0.07699999999999996,1.5263797061396385
3214,0.536,0.46399999999999997,1.5669175639696347
3215,0.475,0.525,1.335450101503772
3216,0.217,0.783,1.3152099008644969
3217,0.519,0.481,1.4504792355908245
