relative_path,status,row_count,column_count,columns,date_column,rule_column,model_column,event_column,sample_min_date,sample_max_date,sample_distinct_dates,sample_distinct_rules,sample_distinct_models
outputs/v2/diagnostics/phase11_frozen_value_gap_trading/phase11_candidate_contract_by_date_rule.csv,READABLE,350,35,target_date|source_contract_id|event_label|source_event_type|lower_bound_c|upper_bound_c|event_type|observed_temperature_c|provided_outcome|contract_key|derived_outcome|realised_yes|decision_rule|forecast_daily_max_c|gp_temperature_mean_c|gp_temperature_std_c|gp_event_probability|sample_period|binary_brier|binary_log|source_contract_id_normalised|contract_key_normalised|event_label_normalised|lower_key|upper_key|market_probability_raw|market_probability_mass_raw|market_probability_normalised|gp_binary_brier|market_binary_brier_raw|market_binary_brier_normalised|gp_binary_log|market_binary_log_raw|market_binary_log_normalised|gross_value_gap,target_date,decision_rule,,event_label,2026-03-18T00:00:00,2026-06-30T00:00:00,97,4,0
outputs/v2/diagnostics/phase11_frozen_value_gap_trading/phase11_date_bootstrap_summary.csv,READABLE,32,14,sample_period|decision_rule|selected_primary_decision_rule|frozen_threshold|transaction_cost_per_share|dates|trade_count|total_net_pnl|mean_date_net_pnl|bootstrap_mean_ci_lower|bootstrap_mean_ci_upper|bootstrap_total_ci_lower|bootstrap_total_ci_upper|bootstrap_probability_total_positive,,decision_rule,,,,,0,4,0
outputs/v2/diagnostics/phase11_frozen_value_gap_trading/phase11_frozen_strategy_performance.csv,READABLE,32,25,sample_period|decision_rule|selected_primary_decision_rule|frozen_threshold|transaction_cost_per_share|dates|trade_count|trade_frequency|winning_trades|losing_trades|win_rate|total_gross_pnl|total_transaction_cost|total_net_pnl|mean_date_net_pnl|standard_deviation_date_net_pnl|standard_error_date_net_pnl|mean_trade_net_pnl|median_trade_net_pnl|total_capital_committed|return_on_committed_capital|maximum_drawdown|mean_traded_value_gap|mean_entry_price|mean_gp_probability,,decision_rule,,,,,0,4,0
outputs/v2/diagnostics/phase11_frozen_value_gap_trading/phase11_frozen_strategy_selection.csv,READABLE,4,17,decision_rule|selected_threshold|best_mean_threshold|best_mean_date_net_pnl|best_mean_standard_error|one_standard_error_cutoff|selected_training_dates|selected_training_trades|selected_training_trade_frequency|selected_training_total_net_pnl|selected_training_mean_date_net_pnl|selected_training_standard_error|selected_training_return_on_capital|primary_rule_selection_score|minimum_training_trade_constraint|minimum_trade_constraint_relaxed|selected_primary_decision_rule,,decision_rule,,,,,0,4,0
outputs/v2/diagnostics/phase11_frozen_value_gap_trading/phase11_manifest.json,READABLE,1,43,phase|status|figures|strategy.direction|strategy.stake|strategy.candidate|strategy.maximum_trades_per_date_rule_book|strategy.primary_decision_rule|strategy.primary_frozen_threshold|strategy.reference_transaction_cost|selection.selection_period|selection.selection_period_maximum_date|selection.june_used_for_threshold_selection|selection.june_used_for_rule_selection|selection.threshold_method|selection.primary_rule_method|inputs.phase10_manifest.path|inputs.phase10_manifest.sha256|inputs.phase10_event_panel.path|inputs.phase10_event_panel.sha256|counts.training_candidate_dates|counts.june_candidate_dates|counts.candidate_date_rule_books|counts.threshold_grid_rows|counts.frozen_rule_strategies|counts.primary_june_dates|counts.primary_june_trades_at_reference_cost|primary_june_reference_cost_result.transaction_cost_per_share|primary_june_reference_cost_result.total_net_pnl|primary_june_reference_cost_result.mean_date_net_pnl|primary_june_reference_cost_result.return_on_committed_capital|primary_june_reference_cost_result.maximum_drawdown|primary_june_reference_cost_result.bootstrap_total_ci_lower|primary_june_reference_cost_result.bootstrap_total_ci_upper|primary_june_reference_cost_result.bootstrap_probability_total_positive|restrictions.use_june_for_threshold_selection|restrictions.use_june_for_decision_rule_selection|restrictions.retune_after_june|restrictions.impute_missing_forecasts|restrictions.impute_missing_market_prices|restrictions.trade_incomplete_contract_books|restrictions.allow_more_than_one_trade_per_date_rule_book|restrictions.allow_short_no_positions,,,,,,,0,0,0
outputs/v2/diagnostics/phase11_frozen_value_gap_trading/phase11_primary_june_bootstrap.csv,READABLE,4,14,sample_period|decision_rule|selected_primary_decision_rule|frozen_threshold|transaction_cost_per_share|dates|trade_count|total_net_pnl|mean_date_net_pnl|bootstrap_mean_ci_lower|bootstrap_mean_ci_upper|bootstrap_total_ci_lower|bootstrap_total_ci_upper|bootstrap_probability_total_positive,,decision_rule,,,,,0,1,0
outputs/v2/diagnostics/phase11_frozen_value_gap_trading/phase11_primary_june_cost_sensitivity.csv,READABLE,4,25,sample_period|decision_rule|selected_primary_decision_rule|frozen_threshold|transaction_cost_per_share|dates|trade_count|trade_frequency|winning_trades|losing_trades|win_rate|total_gross_pnl|total_transaction_cost|total_net_pnl|mean_date_net_pnl|standard_deviation_date_net_pnl|standard_error_date_net_pnl|mean_trade_net_pnl|median_trade_net_pnl|total_capital_committed|return_on_committed_capital|maximum_drawdown|mean_traded_value_gap|mean_entry_price|mean_gp_probability,,decision_rule,,,,,0,1,0
outputs/v2/diagnostics/phase11_frozen_value_gap_trading/phase11_primary_strategy_date_panel.csv,READABLE,372,45,target_date|source_contract_id|event_label|source_event_type|lower_bound_c|upper_bound_c|event_type|observed_temperature_c|provided_outcome|contract_key|derived_outcome|realised_yes|decision_rule|forecast_daily_max_c|gp_temperature_mean_c|gp_temperature_std_c|gp_event_probability|sample_period|binary_brier|binary_log|source_contract_id_normalised|contract_key_normalised|event_label_normalised|lower_key|upper_key|market_probability_raw|market_probability_mass_raw|market_probability_normalised|gp_binary_brier|market_binary_brier_raw|market_binary_brier_normalised|gp_binary_log|market_binary_log_raw|market_binary_log_normalised|gross_value_gap|frozen_threshold|transaction_cost_per_share|trade_executed|gross_pnl|transaction_cost|net_pnl|capital_committed|winning_trade|losing_trade|cumulative_net_pnl,target_date,decision_rule,,event_label,2026-03-22T00:00:00,2026-06-30T00:00:00,93,1,0
outputs/v2/diagnostics/phase11_frozen_value_gap_trading/phase11_reference_cost_trade_ledger.csv,READABLE,350,46,target_date|source_contract_id|event_label|source_event_type|lower_bound_c|upper_bound_c|event_type|observed_temperature_c|provided_outcome|contract_key|derived_outcome|realised_yes|decision_rule|forecast_daily_max_c|gp_temperature_mean_c|gp_temperature_std_c|gp_event_probability|sample_period|binary_brier|binary_log|source_contract_id_normalised|contract_key_normalised|event_label_normalised|lower_key|upper_key|market_probability_raw|market_probability_mass_raw|market_probability_normalised|gp_binary_brier|market_binary_brier_raw|market_binary_brier_normalised|gp_binary_log|market_binary_log_raw|market_binary_log_normalised|gross_value_gap|frozen_threshold|transaction_cost_per_share|trade_executed|gross_pnl|transaction_cost|net_pnl|capital_committed|winning_trade|losing_trade|cumulative_net_pnl|selected_primary_decision_rule,target_date,decision_rule,,event_label,2026-03-18T00:00:00,2026-06-30T00:00:00,97,4,0
outputs/v2/diagnostics/phase11_frozen_value_gap_trading/phase11_support_summary.csv,READABLE,8,7,sample_period|decision_rule|dates|candidate_books|mean_maximum_value_gap|median_maximum_value_gap|positive_gap_books,,decision_rule,,,,,0,4,0
outputs/v2/diagnostics/phase11_frozen_value_gap_trading/phase11_training_threshold_grid.csv,READABLE,104,24,sample_period|decision_rule|threshold|transaction_cost_per_share|dates|trade_count|trade_frequency|winning_trades|losing_trades|win_rate|total_gross_pnl|total_transaction_cost|total_net_pnl|mean_date_net_pnl|standard_deviation_date_net_pnl|standard_error_date_net_pnl|mean_trade_net_pnl|median_trade_net_pnl|total_capital_committed|return_on_committed_capital|maximum_drawdown|mean_traded_value_gap|mean_entry_price|mean_gp_probability,,decision_rule,,,,,0,4,0
outputs/v2/diagnostics/phase12_robustness_attribution/phase12_decision_rule_dependence.csv,READABLE,18,11,sample_period|first_decision_rule|second_decision_rule|overlapping_dates|value_gap_correlation|trade_signal_correlation|net_pnl_correlation|same_candidate_contract_fraction|both_trade_fraction|either_trade_fraction|same_contract_when_both_trade_fraction,,,,,,,0,0,0
outputs/v2/diagnostics/phase12_robustness_attribution/phase12_event_type_attribution.csv,READABLE,4,21,sample_period|attribution_dimension|attribution_group|available_dates|dates|trade_count|trade_frequency|winning_trades|losing_trades|win_rate|total_gross_pnl|total_transaction_cost|total_net_pnl|mean_date_net_pnl|standard_deviation_date_net_pnl|standard_error_date_net_pnl|mean_trade_net_pnl|median_trade_net_pnl|total_capital_committed|return_on_committed_capital|maximum_drawdown,,,,,,,0,0,0
outputs/v2/diagnostics/phase12_robustness_attribution/phase12_fine_transaction_cost_sensitivity.csv,READABLE,26,22,sample_period|decision_rule|frozen_threshold|transaction_cost_per_share|analytical_break_even_cost|dates|trade_count|trade_frequency|winning_trades|losing_trades|win_rate|total_gross_pnl|total_transaction_cost|total_net_pnl|mean_date_net_pnl|standard_deviation_date_net_pnl|standard_error_date_net_pnl|mean_trade_net_pnl|median_trade_net_pnl|total_capital_committed|return_on_committed_capital|maximum_drawdown,,decision_rule,,,,,0,1,0
outputs/v2/diagnostics/phase12_robustness_attribution/phase12_june_ex_post_strategy_surface.csv,READABLE,104,13,sample_period|strategy_id|decision_rule|threshold|calendar_dates|available_rule_dates|trade_count|total_net_pnl_calendar|mean_date_net_pnl_calendar|standard_error_calendar|is_phase11_frozen_primary|ex_post_rank_by_june_mean_pnl|diagnostic_only_not_used_for_selection,,decision_rule,,,,,0,4,0
outputs/v2/diagnostics/phase12_robustness_attribution/phase12_june_trade_concentration_summary.csv,READABLE,1,14,sample_period|trade_count|total_net_pnl|total_absolute_pnl|winning_trades|losing_trades|largest_winning_trade|largest_losing_trade|largest_positive_contribution_share|largest_absolute_contribution_share|absolute_pnl_herfindahl|minimum_leave_one_trade_out_total_pnl|maximum_leave_one_trade_out_total_pnl|positive_without_best_trade,,,,,,,0,0,0
outputs/v2/diagnostics/phase12_robustness_attribution/phase12_june_trade_contributions.csv,READABLE,16,51,target_date|source_contract_id|event_label|source_event_type|lower_bound_c|upper_bound_c|event_type|observed_temperature_c|provided_outcome|contract_key|derived_outcome|realised_yes|decision_rule|forecast_daily_max_c|gp_temperature_mean_c|gp_temperature_std_c|gp_event_probability|sample_period|binary_brier|binary_log|source_contract_id_normalised|contract_key_normalised|event_label_normalised|lower_key|upper_key|market_probability_raw|market_probability_mass_raw|market_probability_normalised|gp_binary_brier|market_binary_brier_raw|market_binary_brier_normalised|gp_binary_log|market_binary_log_raw|market_binary_log_normalised|gross_value_gap|event_type_attribution|observed_temperature_attribution_c|temperature_bucket|evaluated_threshold|transaction_cost_per_share|trade_executed|gross_pnl|transaction_cost|net_pnl|capital_committed|winning_trade|losing_trade|pnl_rank_descending|cumulative_net_pnl_descending|absolute_pnl_share|leave_one_trade_out_total_pnl,target_date,decision_rule,,event_label,2026-06-01T00:00:00,2026-06-30T00:00:00,16,1,0
outputs/v2/diagnostics/phase12_robustness_attribution/phase12_leave_one_date_out_selection_paths.csv,READABLE,268,10,omitted_target_date|decision_rule|selected_threshold|full_sample_frozen_threshold|threshold_change|selected_primary_rule|rule_is_primary|selection_score|training_dates_after_omission|training_trades_after_omission,,decision_rule,,,,,0,4,0
outputs/v2/diagnostics/phase12_robustness_attribution/phase12_leave_one_date_out_selection_summary.csv,READABLE,4,12,decision_rule|omissions|full_sample_frozen_threshold|mean_leave_one_out_threshold|median_leave_one_out_threshold|minimum_leave_one_out_threshold|maximum_leave_one_out_threshold|standard_deviation_leave_one_out_threshold|frozen_threshold_reselection_fraction|rule_selected_primary_fraction|full_sample_primary_rule|full_primary_rule_reselected_fraction,,decision_rule,,,,,0,4,0
outputs/v2/diagnostics/phase12_robustness_attribution/phase12_manifest.json,READABLE,1,53,phase|status|figures|frozen_strategy.decision_rule|frozen_strategy.threshold|frozen_strategy.reference_transaction_cost|frozen_strategy.altered_in_phase12|robustness.training_dates_omitted_individually|robustness.primary_threshold_reselection_fraction|robustness.primary_rule_reselection_fraction|robustness.primary_threshold_leave_one_out_minimum|robustness.primary_threshold_leave_one_out_maximum|robustness.june_analytical_break_even_cost|trade_concentration.june_trade_count|trade_concentration.winning_trades|trade_concentration.largest_positive_contribution_share|trade_concentration.largest_absolute_contribution_share|trade_concentration.absolute_pnl_herfindahl|trade_concentration.positive_without_best_trade|multiple_strategy_adjustment.candidate_strategies|multiple_strategy_adjustment.best_observed_strategy|multiple_strategy_adjustment.best_observed_mean_date_pnl|multiple_strategy_adjustment.adjusted_p_value|multiple_strategy_adjustment.selection_adjusted_evidence_positive|june_primary_result.dates|june_primary_result.trades|june_primary_result.total_net_pnl|june_primary_result.return_on_committed_capital|june_primary_result.maximum_drawdown|june_primary_result.ex_post_rank_among_rule_threshold_candidates|june_primary_result.ex_post_candidate_strategies|temperature_bucket_cutoffs.training_lower_tercile_c|temperature_bucket_cutoffs.training_upper_tercile_c|inputs.phase11_manifest.path|inputs.phase11_manifest.sha256|inputs.phase11_candidates.path|inputs.phase11_candidates.sha256|inputs.phase11_training_grid.path|inputs.phase11_training_grid.sha256|inputs.phase11_selection.path|inputs.phase11_selection.sha256|inputs.phase11_performance.path|inputs.phase11_performance.sha256|inputs.phase10_paired_summary.path|inputs.phase10_paired_summary.sha256|inputs.phase9_score_summary.path|inputs.phase9_score_summary.sha256|restrictions.use_june_for_strategy_selection|restrictions.alter_phase11_frozen_strategy|restrictions.impute_missing_prices|restrictions.impute_missing_forecasts|restrictions.claim_live_executability|restrictions.interpret_post_hoc_june_surface_as_selection,,,,,,,0,0,0
outputs/v2/diagnostics/phase12_robustness_attribution/phase12_multiple_strategy_adjustment.csv,READABLE,1,13,candidate_strategies|training_calendar_dates|best_observed_strategy_id|best_observed_decision_rule|best_observed_threshold|best_observed_mean_date_pnl|multiple_strategy_bootstrap_critical_value|multiple_strategy_adjusted_p_value|frozen_primary_strategy_id|frozen_primary_mean_date_pnl|frozen_primary_unadjusted_p_value|frozen_primary_training_trade_count|selection_adjusted_evidence_positive,,,,,,,0,0,0
outputs/v2/diagnostics/phase12_robustness_attribution/phase12_primary_strategy_attribution_panel.csv,READABLE,93,47,target_date|source_contract_id|event_label|source_event_type|lower_bound_c|upper_bound_c|event_type|observed_temperature_c|provided_outcome|contract_key|derived_outcome|realised_yes|decision_rule|forecast_daily_max_c|gp_temperature_mean_c|gp_temperature_std_c|gp_event_probability|sample_period|binary_brier|binary_log|source_contract_id_normalised|contract_key_normalised|event_label_normalised|lower_key|upper_key|market_probability_raw|market_probability_mass_raw|market_probability_normalised|gp_binary_brier|market_binary_brier_raw|market_binary_brier_normalised|gp_binary_log|market_binary_log_raw|market_binary_log_normalised|gross_value_gap|event_type_attribution|observed_temperature_attribution_c|temperature_bucket|evaluated_threshold|transaction_cost_per_share|trade_executed|gross_pnl|transaction_cost|net_pnl|capital_committed|winning_trade|losing_trade,target_date,decision_rule,,event_label,2026-03-22T00:00:00,2026-06-30T00:00:00,93,1,0
outputs/v2/diagnostics/phase12_robustness_attribution/phase12_temperature_bucket_attribution.csv,READABLE,6,21,sample_period|attribution_dimension|attribution_group|available_dates|dates|trade_count|trade_frequency|winning_trades|losing_trades|win_rate|total_gross_pnl|total_transaction_cost|total_net_pnl|mean_date_net_pnl|standard_deviation_date_net_pnl|standard_error_date_net_pnl|mean_trade_net_pnl|median_trade_net_pnl|total_capital_committed|return_on_committed_capital|maximum_drawdown,,,,,,,0,0,0
outputs/v2/diagnostics/phase12_robustness_attribution/phase12_threshold_neighbourhood.csv,READABLE,72,24,sample_period|decision_rule|threshold|offset_from_frozen|frozen_threshold|is_frozen_threshold|transaction_cost_per_share|dates|trade_count|trade_frequency|winning_trades|losing_trades|win_rate|total_gross_pnl|total_transaction_cost|total_net_pnl|mean_date_net_pnl|standard_deviation_date_net_pnl|standard_error_date_net_pnl|mean_trade_net_pnl|median_trade_net_pnl|total_capital_committed|return_on_committed_capital|maximum_drawdown,,decision_rule,,,,,0,4,0
outputs/v2/diagnostics/phase12_robustness_attribution/phase12_training_strategy_surface.csv,READABLE,104,10,sample_period|strategy_id|decision_rule|threshold|calendar_dates|available_rule_dates|trade_count|total_net_pnl_calendar|mean_date_net_pnl_calendar|standard_error_calendar,,decision_rule,,,,,0,4,0
outputs/v2/diagnostics/phase13_verified_evidence_pack/phase13_evidential_boundaries.csv,READABLE,4,2,phase|boundary,,,,,,,0,0,0
outputs/v2/diagnostics/phase13_verified_evidence_pack/phase13_key_metrics_long.csv,READABLE,41,6,phase|section|metric|value|unit|note,,,,,,,0,0,0
outputs/v2/diagnostics/phase13_verified_evidence_pack/phase13_main_results_table.csv,READABLE,13,4,result_group|metric|value|unit,,,,,,,0,0,0
outputs/v2/diagnostics/phase13_verified_evidence_pack/phase13_manifest.json,READABLE,1,12,status|phase_prefixes|source_directories|output_directory|output_files|key_counts.source_phases|key_counts.extracted_metrics|key_counts.phase10_june_rows|key_counts.phase10_training_rows|key_counts.phase10_calibration_rows|key_counts.phase11_frozen_strategy_rows|key_counts.phase11_cost_sensitivity_rows,,,,,,,0,0,0
outputs/v2/diagnostics/phase13_verified_evidence_pack/phase13_phase10_june_calibration.csv,READABLE,2,6,Model|Event rows|ECE|MCE|Brier|Calibration bias,,,Model,,,,0,0,2
outputs/v2/diagnostics/phase13_verified_evidence_pack/phase13_phase10_june_paired_results.csv,READABLE,4,6,Metric|GP|Polymarket|Difference|95% bootstrap interval|Dates,,,,,,,0,0,0
outputs/v2/diagnostics/phase13_verified_evidence_pack/phase13_phase10_training_paired_results.csv,READABLE,4,6,Metric|GP|Polymarket|Difference|95% bootstrap interval|Dates,,,,,,,0,0,0
outputs/v2/diagnostics/phase13_verified_evidence_pack/phase13_phase11_cost_sensitivity.csv,READABLE,4,8,Cost|Dates|Trades|Total net PnL|Mean date PnL|Return on capital|Win rate|Max drawdown,,,,,,,0,0,0
outputs/v2/diagnostics/phase13_verified_evidence_pack/phase13_phase11_frozen_strategies.csv,READABLE,4,6,Decision rule|Frozen threshold|Training trades|Training total net PnL|Selection score|Primary,,,,,,,0,0,0
outputs/v2/diagnostics/phase13_verified_evidence_pack/phase13_phase12_summary.csv,READABLE,7,6,phase|section|metric|value|unit|note,,,,,,,0,0,0
outputs/v2/diagnostics/phase13_verified_evidence_pack/phase13_phase9_summary.csv,READABLE,18,6,phase|section|metric|value|unit|note,,,,,,,0,0,0
outputs/v2/diagnostics/phase13_verified_evidence_pack/phase13_source_inventory.csv,READABLE,4,4,phase|directory|report_path|manifest_path,,,,,,,0,0,0
outputs/v2/diagnostics/phase9_gp_event_probabilities/phase9_contract_partition_checks.csv,READABLE,103,7,target_date|contract_count|starts_at_negative_infinity|ends_at_positive_infinity|adjacent_boundaries|valid_interval_order|partition_passed,target_date,,,,2026-03-16T00:00:00,2026-06-30T00:00:00,103,0,0
outputs/v2/diagnostics/phase9_gp_event_probabilities/phase9_date_rule_score_panel.csv,READABLE,375,18,target_date|decision_rule|forecast_daily_max_c|gp_temperature_mean_c|gp_temperature_std_c|observed_temperature_c|realised_event_probability|multiclass_brier|sample_period|categorical_log|continuous_crps_c|gp_error_c|gp_absolute_error_c|pit|covered_50|covered_80|covered_90|covered_95,target_date,decision_rule,,,2026-03-16T00:00:00,2026-06-30T00:00:00,102,4,0
outputs/v2/diagnostics/phase9_gp_event_probabilities/phase9_gp_contract_event_probability_panel.csv,READABLE,4125,20,target_date|source_contract_id|event_label|source_event_type|lower_bound_c|upper_bound_c|event_type|observed_temperature_c|provided_outcome|contract_key|derived_outcome|realised_yes|decision_rule|forecast_daily_max_c|gp_temperature_mean_c|gp_temperature_std_c|gp_event_probability|sample_period|binary_brier|binary_log,target_date,decision_rule,,event_label,2026-03-16T00:00:00,2026-06-30T00:00:00,102,4,0
outputs/v2/diagnostics/phase9_gp_event_probabilities/phase9_june_out_of_sample_event_panel.csv,READABLE,1309,20,target_date|source_contract_id|event_label|source_event_type|lower_bound_c|upper_bound_c|event_type|observed_temperature_c|provided_outcome|contract_key|derived_outcome|realised_yes|decision_rule|forecast_daily_max_c|gp_temperature_mean_c|gp_temperature_std_c|gp_event_probability|sample_period|binary_brier|binary_log,target_date,decision_rule,,event_label,2026-06-01T00:00:00,2026-06-30T00:00:00,30,4,0
outputs/v2/diagnostics/phase9_gp_event_probabilities/phase9_manifest.json,READABLE,1,45,phase|status|method.temperature_distribution|method.location|method.scale|method.event_probability|method.continuous_score|method.probability_support|method.interval_convention|inputs.phase8_manifest.path|inputs.phase8_manifest.sha256|inputs.phase8_predictions.path|inputs.phase8_predictions.sha256|inputs.certified_contract_panel.path|inputs.certified_contract_panel.sha256|inputs.certified_contract_panel.detected_columns.date_column|inputs.certified_contract_panel.detected_columns.contract_id_column|inputs.certified_contract_panel.detected_columns.label_column|inputs.certified_contract_panel.detected_columns.event_type_column|inputs.certified_contract_panel.detected_columns.lower_bound_column|inputs.certified_contract_panel.detected_columns.upper_bound_column|inputs.certified_contract_panel.detected_columns.threshold_column|inputs.certified_contract_panel.detected_columns.outcome_column|inputs.certified_contract_panel.detected_columns.observed_temperature_column|counts.settlement_market_universe_dates|counts.certified_contract_rows|counts.forecast_supported_dates|counts.forecast_supported_date_rule_rows|counts.contract_event_probability_rows|counts.weather_plus_market_training_dates|counts.weather_plus_market_event_rows|counts.out_of_sample_validation_dates|counts.out_of_sample_validation_event_rows|counts.unsupported_date_rule_rows|counts.unsupported_contract_rule_rows|integrity.all_contract_books_partition_real_line|integrity.all_probability_masses_sum_to_one|integrity.maximum_absolute_mass_error|integrity.exactly_one_realised_yes_per_date|integrity.duplicate_event_probability_keys|restrictions.use_market_prices|restrictions.impute_missing_forecasts|restrictions.refit_gp_models|restrictions.select_models_using_june|restrictions.probability_support,,,,,,,0,0,0
outputs/v2/diagnostics/phase9_gp_event_probabilities/phase9_probability_mass_checks.csv,READABLE,375,7,target_date|decision_rule|event_count|probability_mass|realised_yes_count|absolute_mass_error|mass_check_passed,target_date,decision_rule,,,2026-03-16T00:00:00,2026-06-30T00:00:00,102,4,0
outputs/v2/diagnostics/phase9_gp_event_probabilities/phase9_score_summary.csv,READABLE,15,17,sample_period|decision_rule|dates|date_rule_rows|contract_event_rows|mean_binary_brier|mean_binary_log|mean_categorical_log|mean_multiclass_brier|mean_continuous_crps_c|mean_gp_absolute_error_c|mean_gp_error_c|pit_mean|coverage_50|coverage_80|coverage_90|coverage_95,,decision_rule,,,,,0,5,0
outputs/v2/diagnostics/phase9_gp_event_probabilities/phase9_unsupported_contract_rule_panel.csv,READABLE,407,13,target_date|source_contract_id|event_label|source_event_type|lower_bound_c|upper_bound_c|event_type|observed_temperature_c|provided_outcome|contract_key|derived_outcome|realised_yes|decision_rule,target_date,decision_rule,,event_label,2026-03-16T00:00:00,2026-06-24T00:00:00,17,4,0
outputs/v2/diagnostics/phase9_gp_event_probabilities/phase9_weather_plus_market_event_panel.csv,READABLE,2816,20,target_date|source_contract_id|event_label|source_event_type|lower_bound_c|upper_bound_c|event_type|observed_temperature_c|provided_outcome|contract_key|derived_outcome|realised_yes|decision_rule|forecast_daily_max_c|gp_temperature_mean_c|gp_temperature_std_c|gp_event_probability|sample_period|binary_brier|binary_log,target_date,decision_rule,,event_label,2026-03-16T00:00:00,2026-05-31T00:00:00,72,4,0
outputs/v2_completion/phase14_baseline_manifest.json,READABLE,1,24,count_checks|created_at_utc|headline_checks|open_gap_count|phase|protected_phase_1_13_files_modified|status|git.base_branch|git.branch|git.commit_before_phase14_commit|git.origin|git.phase13_commit|git.phase13_tag|panel_sources.canonical_contract_universe|panel_sources.chronological_validation_panel|panel_sources.phase10_exact_common_support_panel|panel_sources.phase9_probability_panel|panel_sources.weather_residual_panel|runtime.pandas|runtime.platform|runtime.python|source_inventory.file_count|source_inventory.path|source_inventory.total_bytes,,,,,,,0,0,0
outputs/v2_completion/phase14_count_checks.csv,READABLE,16,6,metric|expected|observed|status|source|method,,,method,,,,0,0,6
outputs/v2_completion/phase14_gap_register.csv,READABLE,17,7,gap_id|unresolved_question|required_source_data|required_computation|expected_output|thesis_section|status,,,,,,,0,0,0
outputs/v2_completion/phase14_headline_checks.csv,READABLE,18,9,metric|expected|observed|tolerance|status|method|source|line|evidence,,,method,,,,0,0,4
outputs/v2_completion/phase14_headline_diagnostics.csv,READABLE,0,7,metric|expected|candidate_value|absolute_difference|source|line|evidence,,,source,,,,0,0,0
outputs/v2_completion/phase14_panel_candidates.csv,READABLE,97,13,path|rows|date_col|unique_dates|rule_col|unique_rules|model_col|unique_models|unique_date_rule_keys|january_to_may_dates|june_dates|columns|read_error,,,,,,,0,0,0
outputs/v2_completion/phase14_source_inventory.csv,READABLE,132,6,path|phase_hint|size_bytes|sha256|git_tracked|modified_utc,,,,,,,0,0,0
outputs/v2_completion/phase15_ast_call_registry.csv,READABLE,108,5,source_file|line|call|keywords_json|source,,,source,,,,0,0,10
outputs/v2_completion/phase15_crps_reconciliation.csv,READABLE,2,14,model|rows|dates|stored_mean_crps_c|analytic_mean_crps_c|mean_stored_minus_analytic_c|mean_abs_difference_c|max_abs_difference_c|stored_crps_column|mean_column|std_column|outcome_column|interpretation|status,,,model,,,,0,0,2
outputs/v2_completion/phase15_feature_transformations.csv,READABLE,16,14,decision_rule|model_path|training_rows|source_feature_panel|raw_feature|model_feature_index|correlation|affine_slope|affine_intercept|implied_centre|implied_scale|max_reconstruction_error|transformation|status,,decision_rule,,,,,0,4,0
outputs/v2_completion/phase15_fold_model_registry.csv,READABLE,32,11,decision_rule|kernel_order|mean_crps_c|model|training_end|training_start|validation_block|validation_dates|validation_end|validation_rows|validation_start,,decision_rule,model,,,,0,4,2
outputs/v2_completion/phase15_full_fit_model_registry.csv,READABLE,4,25,decision_rule|model_path|model_sha256|saved_object_class|gpr_class|pipeline_steps|embedded_standard_scalers|training_rows|n_features|normalize_y|response_training_mean|response_training_std|alpha|optimizer|n_restarts_optimizer|random_state|copy_X_train|kernel_initial|kernel_fitted|white_noise_level_normalised|log_marginal_likelihood_value|feature_scaling_max_error|sklearn_version|joblib_version|status,,decision_rule,,,,,0,4,0
outputs/v2_completion/phase15_gap_updates.csv,READABLE,4,5,gap_id|gap|phase_closed|status|evidence,,,,,,,0,0,0
outputs/v2_completion/phase15_source_evidence.csv,READABLE,158,5,source_file|line|categories|source_line|context,,,,,,,0,0,0
outputs/v2_completion/phase15_variance_reconciliation.csv,READABLE,4,17,software_mean|manual_mean|mean_abs_difference|software_variance|manual_full_variance|variance_abs_difference|manual_latent_variance|white_noise_variance_scaled|full_minus_latent|noise_identity_abs_difference|normalised_white_noise_level|response_scale|decision_rule|model_path|test_point_source|alpha|status,,decision_rule,,,,,0,4,0
outputs/v2_completion/phase16_date_level_model_losses.csv,READABLE,1460,4,model|target_date|date_crps_c|date_rules,target_date,,model,,2025-03-16T00:00:00,2026-03-15T00:00:00,365,0,4
outputs/v2_completion/phase16_gap_updates.csv,READABLE,2,5,gap_id|gap|phase_closed|status|evidence,,,,,,,0,0,0
outputs/v2_completion/phase16_model_scores_by_block.csv,READABLE,16,9,model|fold_id|fold_number|observations|dates|decision_rules|mean_crps_c|median_crps_c|mean_absolute_temperature_error_c,,,model,,,,0,0,4
outputs/v2_completion/phase16_model_scores_by_rule.csv,READABLE,16,8,model|decision_rule|observations|dates|decision_rules|mean_crps_c|median_crps_c|mean_absolute_temperature_error_c,,decision_rule,model,,,,0,4,4
outputs/v2_completion/phase16_model_scores_overall.csv,READABLE,4,12,model|observations|dates_x|decision_rules|mean_crps_c|median_crps_c|mean_absolute_temperature_error_c|dates_y|mean_date_crps_c|median_date_crps_c|legacy_mean_date_crps_c|analytical_minus_legacy_crps_c,,,model,,,,0,0,4
outputs/v2_completion/phase16_paired_model_differences.csv,READABLE,20,14,scope|scope_value|comparison|first_model|second_model|difference_definition|dates|mean_difference_c|bootstrap_lower_95_c|bootstrap_upper_95_c|bootstrap_probability_first_lower_crps|bootstrap_replications|bootstrap_unit|seed,,,,,,,0,0,0
