settlement_date,decision_rule,source_path
2025-02-21,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-21,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-21,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-22,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-22,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-22,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-22,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-23,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-23,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-23,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-23,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-24,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-24,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-24,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-24,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-25,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-25,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-25,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-25,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-26,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-26,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-26,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-26,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-27,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-27,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-27,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-27,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-28,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-28,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-28,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-02-28,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-01,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-01,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-01,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-01,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-02,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-02,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-02,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-02,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-03,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-03,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-03,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-03,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-04,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-04,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-04,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-04,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-05,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-05,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-05,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-05,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-06,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-06,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-06,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-06,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-07,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-07,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-07,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-07,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-08,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-08,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-08,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-08,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-09,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-09,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-09,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-09,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-10,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-10,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-10,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-10,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-11,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-11,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-11,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-11,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-12,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-12,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-12,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-12,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-13,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-13,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-13,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-13,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-14,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-14,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-14,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-14,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-15,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-15,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-15,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-15,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-16,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-16,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-16,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-16,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-17,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-17,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-17,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-17,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-18,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-18,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-18,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-18,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-19,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-19,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-19,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-19,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-20,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-20,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-20,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-20,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-21,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-21,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-21,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-21,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-22,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-22,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-22,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-22,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-23,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-23,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-23,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-23,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-24,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-24,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-24,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-24,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-25,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-25,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-25,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-25,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-26,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-26,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-26,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-26,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-27,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-27,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-27,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-27,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-28,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-28,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-28,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-28,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-29,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-29,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-29,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-29,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-30,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-30,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-30,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-30,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-31,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-31,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-31,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-03-31,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-01,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-01,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-01,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-01,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-02,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-02,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-02,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-02,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-03,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-03,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-03,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-03,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-04,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-04,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-04,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-04,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-05,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-05,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-05,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-05,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-06,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-06,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-06,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-06,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-07,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-07,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-07,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-07,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-08,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-08,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-08,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-08,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-09,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-09,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-09,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-09,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-10,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-10,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-10,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-10,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-11,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-11,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-11,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-11,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-12,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-12,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-12,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-12,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-13,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-13,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-13,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-13,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-14,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-14,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-14,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-14,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-15,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-15,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-15,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-15,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-16,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-16,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-16,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-16,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-17,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-17,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-17,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-17,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-18,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-18,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-18,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-18,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-19,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-19,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-19,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-19,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-20,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-20,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-20,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-20,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-21,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-21,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-21,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-21,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-22,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-22,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-22,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-22,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-23,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-23,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-23,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-23,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-24,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-24,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-24,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-24,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-25,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-25,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-25,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-25,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-26,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-26,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-26,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-26,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-27,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-27,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-27,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-27,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-28,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-28,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-28,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-28,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-29,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-29,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-29,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-29,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-30,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-30,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-30,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-04-30,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-01,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-01,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-01,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-01,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-02,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-02,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-02,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-02,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-03,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-03,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-03,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-03,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-04,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-04,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-04,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-04,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-05,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-05,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-05,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-05,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-06,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-06,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-06,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-06,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-07,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-07,24h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-07,6h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-07,event_day_open,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
2025-05-08,12h_prior,outputs/v2/diagnostics/05_weather_only_forecast_residual_panel.csv
