settlement_date,decision_rule,event_key,event_key_strategy,source_path
2026-05-02,24h_prior,Will the highest temperature in Hong Kong be 27°C on May 2?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-02,24h_prior,Will the highest temperature in Hong Kong be 28°C on May 2?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-02,24h_prior,Will the highest temperature in Hong Kong be 29°C on May 2?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-02,24h_prior,Will the highest temperature in Hong Kong be 30°C on May 2?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-02,24h_prior,Will the highest temperature in Hong Kong be 31°C or higher on May 2?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-02,6h_prior,Will the highest temperature in Hong Kong be 21°C or below on May 2?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-02,6h_prior,Will the highest temperature in Hong Kong be 22°C on May 2?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-02,6h_prior,Will the highest temperature in Hong Kong be 23°C on May 2?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-02,6h_prior,Will the highest temperature in Hong Kong be 24°C on May 2?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-02,6h_prior,Will the highest temperature in Hong Kong be 25°C on May 2?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-02,6h_prior,Will the highest temperature in Hong Kong be 26°C on May 2?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-02,6h_prior,Will the highest temperature in Hong Kong be 27°C on May 2?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-02,6h_prior,Will the highest temperature in Hong Kong be 28°C on May 2?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-02,6h_prior,Will the highest temperature in Hong Kong be 29°C on May 2?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-02,6h_prior,Will the highest temperature in Hong Kong be 30°C on May 2?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-02,6h_prior,Will the highest temperature in Hong Kong be 31°C or higher on May 2?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-02,event_day_open,Will the highest temperature in Hong Kong be 21°C or below on May 2?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-02,event_day_open,Will the highest temperature in Hong Kong be 22°C on May 2?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-02,event_day_open,Will the highest temperature in Hong Kong be 23°C on May 2?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-02,event_day_open,Will the highest temperature in Hong Kong be 24°C on May 2?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-02,event_day_open,Will the highest temperature in Hong Kong be 25°C on May 2?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-02,event_day_open,Will the highest temperature in Hong Kong be 26°C on May 2?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-02,event_day_open,Will the highest temperature in Hong Kong be 27°C on May 2?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-02,event_day_open,Will the highest temperature in Hong Kong be 28°C on May 2?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-02,event_day_open,Will the highest temperature in Hong Kong be 29°C on May 2?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-02,event_day_open,Will the highest temperature in Hong Kong be 30°C on May 2?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-02,event_day_open,Will the highest temperature in Hong Kong be 31°C or higher on May 2?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,12h_prior,Will the highest temperature in Hong Kong be 21°C or below on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,12h_prior,Will the highest temperature in Hong Kong be 22°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,12h_prior,Will the highest temperature in Hong Kong be 23°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,12h_prior,Will the highest temperature in Hong Kong be 24°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,12h_prior,Will the highest temperature in Hong Kong be 25°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,12h_prior,Will the highest temperature in Hong Kong be 26°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,12h_prior,Will the highest temperature in Hong Kong be 27°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,12h_prior,Will the highest temperature in Hong Kong be 28°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,12h_prior,Will the highest temperature in Hong Kong be 29°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,12h_prior,Will the highest temperature in Hong Kong be 30°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,12h_prior,Will the highest temperature in Hong Kong be 31°C or higher on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,24h_prior,Will the highest temperature in Hong Kong be 21°C or below on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,24h_prior,Will the highest temperature in Hong Kong be 22°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,24h_prior,Will the highest temperature in Hong Kong be 23°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,24h_prior,Will the highest temperature in Hong Kong be 24°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,24h_prior,Will the highest temperature in Hong Kong be 25°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,24h_prior,Will the highest temperature in Hong Kong be 26°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,24h_prior,Will the highest temperature in Hong Kong be 27°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,24h_prior,Will the highest temperature in Hong Kong be 28°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,24h_prior,Will the highest temperature in Hong Kong be 29°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,24h_prior,Will the highest temperature in Hong Kong be 30°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,24h_prior,Will the highest temperature in Hong Kong be 31°C or higher on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,6h_prior,Will the highest temperature in Hong Kong be 21°C or below on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,6h_prior,Will the highest temperature in Hong Kong be 22°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,6h_prior,Will the highest temperature in Hong Kong be 23°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,6h_prior,Will the highest temperature in Hong Kong be 24°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,6h_prior,Will the highest temperature in Hong Kong be 25°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,6h_prior,Will the highest temperature in Hong Kong be 26°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,6h_prior,Will the highest temperature in Hong Kong be 27°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,6h_prior,Will the highest temperature in Hong Kong be 28°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,6h_prior,Will the highest temperature in Hong Kong be 29°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,6h_prior,Will the highest temperature in Hong Kong be 30°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,6h_prior,Will the highest temperature in Hong Kong be 31°C or higher on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,event_day_open,Will the highest temperature in Hong Kong be 21°C or below on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,event_day_open,Will the highest temperature in Hong Kong be 22°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,event_day_open,Will the highest temperature in Hong Kong be 23°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,event_day_open,Will the highest temperature in Hong Kong be 24°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,event_day_open,Will the highest temperature in Hong Kong be 25°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,event_day_open,Will the highest temperature in Hong Kong be 26°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,event_day_open,Will the highest temperature in Hong Kong be 27°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,event_day_open,Will the highest temperature in Hong Kong be 28°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,event_day_open,Will the highest temperature in Hong Kong be 29°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,event_day_open,Will the highest temperature in Hong Kong be 30°C on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-03,event_day_open,Will the highest temperature in Hong Kong be 31°C or higher on May 3?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,12h_prior,Will the highest temperature in Hong Kong be 16°C or below on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,12h_prior,Will the highest temperature in Hong Kong be 17°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,12h_prior,Will the highest temperature in Hong Kong be 18°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,12h_prior,Will the highest temperature in Hong Kong be 19°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,12h_prior,Will the highest temperature in Hong Kong be 20°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,12h_prior,Will the highest temperature in Hong Kong be 21°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,12h_prior,Will the highest temperature in Hong Kong be 22°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,12h_prior,Will the highest temperature in Hong Kong be 23°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,12h_prior,Will the highest temperature in Hong Kong be 24°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,12h_prior,Will the highest temperature in Hong Kong be 25°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,12h_prior,Will the highest temperature in Hong Kong be 26°C or higher on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,24h_prior,Will the highest temperature in Hong Kong be 16°C or below on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,24h_prior,Will the highest temperature in Hong Kong be 17°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,24h_prior,Will the highest temperature in Hong Kong be 18°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,24h_prior,Will the highest temperature in Hong Kong be 19°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,24h_prior,Will the highest temperature in Hong Kong be 20°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,24h_prior,Will the highest temperature in Hong Kong be 21°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,24h_prior,Will the highest temperature in Hong Kong be 22°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,24h_prior,Will the highest temperature in Hong Kong be 23°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,24h_prior,Will the highest temperature in Hong Kong be 24°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,24h_prior,Will the highest temperature in Hong Kong be 25°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,24h_prior,Will the highest temperature in Hong Kong be 26°C or higher on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,6h_prior,Will the highest temperature in Hong Kong be 16°C or below on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,6h_prior,Will the highest temperature in Hong Kong be 17°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,6h_prior,Will the highest temperature in Hong Kong be 18°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,6h_prior,Will the highest temperature in Hong Kong be 19°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,6h_prior,Will the highest temperature in Hong Kong be 20°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,6h_prior,Will the highest temperature in Hong Kong be 21°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,6h_prior,Will the highest temperature in Hong Kong be 22°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,6h_prior,Will the highest temperature in Hong Kong be 23°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,6h_prior,Will the highest temperature in Hong Kong be 24°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,6h_prior,Will the highest temperature in Hong Kong be 25°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,6h_prior,Will the highest temperature in Hong Kong be 26°C or higher on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,event_day_open,Will the highest temperature in Hong Kong be 16°C or below on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,event_day_open,Will the highest temperature in Hong Kong be 17°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,event_day_open,Will the highest temperature in Hong Kong be 18°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,event_day_open,Will the highest temperature in Hong Kong be 19°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,event_day_open,Will the highest temperature in Hong Kong be 20°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,event_day_open,Will the highest temperature in Hong Kong be 21°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,event_day_open,Will the highest temperature in Hong Kong be 22°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,event_day_open,Will the highest temperature in Hong Kong be 23°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,event_day_open,Will the highest temperature in Hong Kong be 24°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,event_day_open,Will the highest temperature in Hong Kong be 25°C on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-04,event_day_open,Will the highest temperature in Hong Kong be 26°C or higher on May 4?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,12h_prior,Will the highest temperature in Hong Kong be 18°C or below on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,12h_prior,Will the highest temperature in Hong Kong be 19°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,12h_prior,Will the highest temperature in Hong Kong be 20°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,12h_prior,Will the highest temperature in Hong Kong be 21°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,12h_prior,Will the highest temperature in Hong Kong be 22°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,12h_prior,Will the highest temperature in Hong Kong be 23°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,12h_prior,Will the highest temperature in Hong Kong be 24°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,12h_prior,Will the highest temperature in Hong Kong be 25°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,12h_prior,Will the highest temperature in Hong Kong be 26°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,12h_prior,Will the highest temperature in Hong Kong be 27°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,12h_prior,Will the highest temperature in Hong Kong be 28°C or higher on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,24h_prior,Will the highest temperature in Hong Kong be 18°C or below on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,24h_prior,Will the highest temperature in Hong Kong be 19°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,24h_prior,Will the highest temperature in Hong Kong be 20°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,24h_prior,Will the highest temperature in Hong Kong be 21°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,24h_prior,Will the highest temperature in Hong Kong be 22°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,24h_prior,Will the highest temperature in Hong Kong be 23°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,24h_prior,Will the highest temperature in Hong Kong be 24°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,24h_prior,Will the highest temperature in Hong Kong be 25°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,24h_prior,Will the highest temperature in Hong Kong be 26°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,24h_prior,Will the highest temperature in Hong Kong be 27°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,24h_prior,Will the highest temperature in Hong Kong be 28°C or higher on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,6h_prior,Will the highest temperature in Hong Kong be 18°C or below on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,6h_prior,Will the highest temperature in Hong Kong be 19°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,6h_prior,Will the highest temperature in Hong Kong be 20°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,6h_prior,Will the highest temperature in Hong Kong be 21°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,6h_prior,Will the highest temperature in Hong Kong be 22°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,6h_prior,Will the highest temperature in Hong Kong be 23°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,6h_prior,Will the highest temperature in Hong Kong be 24°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,6h_prior,Will the highest temperature in Hong Kong be 25°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,6h_prior,Will the highest temperature in Hong Kong be 26°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,6h_prior,Will the highest temperature in Hong Kong be 27°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,6h_prior,Will the highest temperature in Hong Kong be 28°C or higher on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,event_day_open,Will the highest temperature in Hong Kong be 18°C or below on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,event_day_open,Will the highest temperature in Hong Kong be 19°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,event_day_open,Will the highest temperature in Hong Kong be 20°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,event_day_open,Will the highest temperature in Hong Kong be 21°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,event_day_open,Will the highest temperature in Hong Kong be 22°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,event_day_open,Will the highest temperature in Hong Kong be 23°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,event_day_open,Will the highest temperature in Hong Kong be 24°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,event_day_open,Will the highest temperature in Hong Kong be 25°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
2026-05-05,event_day_open,Will the highest temperature in Hong Kong be 26°C on May 5?,event_label,outputs/v2/diagnostics/phase10_gp_market_comparison/phase10_exact_common_support_event_panel.csv
