event_date,empirical_period,contract_key,12h_prior,24h_prior,6h_prior,event_day_open,contract_complete,taec_date_eligible
2026-06-11,market_development,99793519021577798162421705862048595868282188123067263234738095340866122949217,0.335,0.305,0.365,0.39,True,True
2026-06-12,market_development,110105783612785483187729756050966689716461310702652572334292900400866308052903,0.305,0.355,0.215,0.23,True,True
2026-06-12,market_development,21595250758049616961235231719525031995051432327165728901106104697133292027675,0.225,0.095,0.09,0.065,True,True
2026-06-12,market_development,24367041433946150450317458086604813343994694006340057457568523238167288586985,0.003,0.003,0.0025,0.0005,True,True
2026-06-12,market_development,35655431532011499512052280577777695120026505009079441191735565046040084929658,0.255,0.305,0.425,0.42,True,True
2026-06-12,market_development,45450352051342680646470635249559471020610700639668221257952543700582185314215,0.0015,0.001,0.0005,0.0005,True,True
2026-06-12,market_development,53493349835506468433805130794378022119939151806899597682669403721042826263745,0.0005,0.0005,0.0005,0.0005,True,True
2026-06-12,market_development,59194626867857967336286336605988675061806318754777307916645228670353298524121,0.195,0.18,0.26,0.27,True,True
2026-06-12,market_development,69533089084895384330002487673282392828524613366890105197306454515940512923012,0.0065,0.0085,0.007,0.0025,True,True
2026-06-12,market_development,75592998951909496700746757974652165571883982369594647338330106701644960781315,0.037,0.085,0.034,0.042,True,True
2026-06-12,market_development,7723799537245524362645027795659602561607947283598067449768623559144203370924,0.0245,0.0155,0.0205,0.0055,True,True
2026-06-12,market_development,81148862088485849064858123853617776982481094621586471660230416550483733464342,0.006,0.007,0.0135,0.0075,True,True
2026-06-13,market_development,104945924419402212509133029022872367473667811017691717149988268259962100773378,0.28,0.215,0.195,0.15,True,True
2026-06-13,market_development,107102651630168884981926221435837639120097660418389826521505606556785869232240,0.335,0.385,0.36,0.395,True,True
2026-06-13,market_development,108690514391637604901929034352475391714692022321466525525363144798571624565665,0.0105,0.0425,0.011,0.013,True,True
2026-06-13,market_development,114824364900684647899300695151236841374727069824430481597265835840195295670783,0.0045,0.0055,0.005,0.003,True,True
2026-06-13,market_development,4583399005146982099251506419272081557158566482836341324187459233974896239544,0.0025,0.0035,0.0015,0.0005,True,True
2026-06-13,market_development,46966485740925486748351908793102139824113697642877206127915670652661682621072,0.065,0.065,0.065,0.065,True,True
2026-06-13,market_development,60187822832096523435926720989479661100404360987462429408166207084377776731852,0.0005,0.0025,0.0015,0.0005,True,True
2026-06-13,market_development,78686453108752989180830666922013942087329268083890309075269998146340561000602,0.0015,0.003,0.0015,0.0015,True,True
2026-06-13,market_development,80016237287930198834507040622814036789822477759432752906713013774802244684771,0.08,0.071,0.0855,0.0765,True,True
2026-06-13,market_development,84915017528088428178890567790156305451600784947528249299584871348259314256158,0.016,0.041,0.011,0.008,True,True
2026-06-13,market_development,86317808451789076779307232997232297655146511651399278863897471109991211240611,0.25,0.215,0.315,0.35,True,True
2026-06-14,market_development,11625770451053782946397064257000531684137846277241186102111818498461224876425,0.245,0.21,0.23,0.095,True,True
2026-06-14,market_development,19936126753366732834854612029435136505460317268976099711165783538640170779648,0.09,0.065,0.065,0.0265,True,True
2026-06-14,market_development,29104786412102713336343439246478246169670214272769347950236349367880363714632,0.055,0.145,0.0415,0.0495,True,True
2026-06-14,market_development,36807282401193960934138206782316236641356365097723168395789223126370239068592,0.008,0.008,0.007,0.0035,True,True
2026-06-14,market_development,3764451359043223213055091335931870233925269548589065953543845024380951660513,0.205,0.235,0.225,0.27,True,True
2026-06-14,market_development,45816201155303460511198551299637330937120737935130523848500947160602145899097,0.36,0.335,0.375,0.485,True,True
2026-06-14,market_development,50623143811609792913304154623401237197368858031366970964132412589469080303126,0.001,0.001,0.001,0.0005,True,True
2026-06-14,market_development,70281472401652976202873181815211055714696719532596795595544275433388413794729,0.001,0.001,0.001,0.0005,True,True
2026-06-14,market_development,72612344238108140330424996301484051737804782198725433788903114473892873363040,0.0065,0.007,0.0065,0.004,True,True
2026-06-14,market_development,72693063146508551461836341376786779644612078635717943934796324606514646975968,0.018,0.0535,0.02,0.0165,True,True
2026-06-14,market_development,76547283576279194211145907752946623469047248194928350125510145932488812950142,0.0045,0.002,0.0035,0.0015,True,True
2026-06-15,market_development,105717220944315446649882522595793248977045127050018937484197636874723325029484,0.068,0.061,0.043,0.046,True,True
2026-06-15,market_development,10979453297375855122200364906316716492088796125411943962569995935447543592721,0.0005,0.002,0.0005,0.0005,True,True
2026-06-15,market_development,112180346218764548523053210030631132993116655841456286609852063420603871427776,0.08,0.115,0.055,0.065,True,True
2026-06-15,market_development,113052753842452077739606765985336260203032026178895132272631381384689077056484,0.0055,0.007,0.0045,0.0005,True,True
2026-06-15,market_development,14829495293966015426256163248571595460085721471169299786612942154805152857909,0.002,0.002,0.0015,0.0005,True,True
2026-06-15,market_development,39398136997271073058727558242742262881036167954635884643032438361374018758749,0.0065,0.0045,0.005,0.003,True,True
2026-06-15,market_development,44458587153542945402518521969210307781443639465672171644838741236227423051766,0.0075,0.04,0.008,0.0055,True,True
2026-06-15,market_development,44729492877428530378070494259985029590902587668018409932210813852952762615413,0.0185,0.018,0.0155,0.008,True,True
2026-06-15,market_development,62206187304311511066404748957048308114840214593170589502016591380727698205866,0.335,0.345,0.405,0.39,True,True
2026-06-15,market_development,67021189076493431244296274550070818556775094417513184382541373948635627154337,0.22,0.235,0.225,0.165,True,True
2026-06-15,market_development,75410262400948150987653618618440992181462561390288852882209629749510316901925,0.22,0.235,0.245,0.315,True,True
2026-06-16,market_development,102289408235804685514310314818506802638939011767855436548529732867943969117335,0.022,0.0195,0.018,0.011,True,True
2026-06-16,market_development,105337826201299791481894186254168201799983889354547674110250567475833907789905,0.023,0.0405,0.0325,0.053,True,True
2026-06-16,market_development,113444484050978376803322491079620100927568600225426033803696821741088621797550,0.24,0.28,0.22,0.325,True,True
2026-06-16,market_development,28633987360419177408066338852500740632196014977768717780193495903830282435762,0.004,0.004,0.006,0.002,True,True
2026-06-16,market_development,5183186613432491608578588580008011464211150565330754501619657051567586050679,0.195,0.185,0.165,0.095,True,True
2026-06-16,market_development,55691877430404605814192274111433123574907157398431287759164364698209416618680,0.355,0.325,0.365,0.29,True,True
2026-06-16,market_development,61722444308361469132657958405170314257285714973886897595172060371620662332321,0.0075,0.0075,0.0035,0.0015,True,True
2026-06-16,market_development,62559300118494432191251226547013343809831078784848383893269747624289991425446,0.044,0.081,0.061,0.051,True,True
2026-06-16,market_development,67856566236714093552559091082349010275527740516629432480508967670533010806419,0.0015,0.0025,0.0015,0.0005,True,True
2026-06-16,market_development,94051729345094770608976879034429792762243562740563528392126018020690704624158,0.0025,0.0025,0.002,0.003,True,True
2026-06-16,market_development,98158167972330275303038984005707547179923562323162568117089027736397352543039,0.055,0.13,0.1,0.22,True,True
2026-06-17,market_development,112499370106962976402899399732707868808370801758891369956398994679163838471808,0.195,0.145,0.135,0.14,True,True
2026-06-17,market_development,12488767314166187201246588419222276672993190737460109108898711665353845032190,0.034,0.004,0.056,0.032,True,True
2026-06-17,market_development,22513517516879620643130585683758684035957994758225957378631607526537084094273,0.002,0.0085,0.002,0.001,True,True
2026-06-17,market_development,3179335922710605011850354999967856073832669974708475409052290062095319807678,0.345,0.315,0.325,0.35,True,True
2026-06-17,market_development,55432203330166473361131320545194232783072179079668981307481713484383232069332,0.0005,0.0005,0.0005,0.0005,True,True
2026-06-17,market_development,5747548635338605314997454380864006774250804560248271727842599634310006362582,0.0125,0.026,0.0085,0.0035,True,True
2026-06-17,market_development,57841369994859841361001407901573044069159540979377393482427910132332966121176,0.0625,0.06,0.032,0.0185,True,True
2026-06-17,market_development,67647996856365291772194031748435597887101786306351050187126462283128821017494,0.0035,0.015,0.0015,0.002,True,True
2026-06-17,market_development,69900172867739829332722098336511531655275816129297816103029909814864801847912,0.25,0.255,0.205,0.205,True,True
2026-06-17,market_development,80015672701358422570478528108884850236665374689834983441219905549895152745291,0.14,0.165,0.28,0.3,True,True
2026-06-17,market_development,92638421259952339926266119785356444687167707595699241247096088173699044232249,0.0005,0.0005,0.0005,0.0015,True,True
2026-06-18,market_development,108034529299271378462045519261127137163348818111452801359673318926272085423807,0.095,0.065,0.08,0.0525,True,True
2026-06-18,market_development,11062291770861722188534599502693864388906465861407195090019054751723914233314,0.0015,0.0015,0.0015,0.0005,True,True
2026-06-18,market_development,13696202627976477339703317763388247227049450896107999300410778897735788694154,0.0475,0.041,0.017,0.0075,True,True
2026-06-18,market_development,17776989271593853623072669279548766866456960477769732450295956009921964269172,0.0185,0.0245,0.022,0.0215,True,True
2026-06-18,market_development,29044391695111002353140898938763707988552732973668320625636005709201016126848,0.0035,0.0035,0.004,0.002,True,True
2026-06-18,market_development,40766895280439608243212191924569066411455841788257339052132032064830071212291,0.0045,0.0025,0.0025,0.0015,True,True
2026-06-18,market_development,56288947273092549546121942221390522372625813902366360383042113901641604492121,0.26,0.245,0.245,0.36,True,True
2026-06-18,market_development,59774972385071288672827003419756429498837557811182013779781528535227672319769,0.0015,0.0015,0.001,0.0005,True,True
2026-06-18,market_development,6123208116525285626046425978303754962256978381514575281924079091670916226135,0.17,0.175,0.25,0.18,True,True
2026-06-18,market_development,69172127662155145577472089870235523058549369027230566687496588611713705198435,0.34,0.245,0.26,0.355,True,True
2026-06-18,market_development,71983599465099768411248937723872054891195315708394637473400496455381594444296,0.095,0.115,0.12,0.071,True,True
2026-06-19,market_development,22476224104231412413948115517461420583215814789343209639149397517888880592412,0.0015,0.0015,0.0015,0.003,True,True
2026-06-19,market_development,24267386105496025137952514046738826232196818751840205198986619113968624703026,0.021,0.018,0.0135,0.011,True,True
2026-06-19,market_development,24828880335618488001817390837334454303926572144268822014011914989565514045912,0.0275,0.0575,0.0405,0.0305,True,True
2026-06-19,market_development,2688078733614808344327616425843932641746432888242233626768629114470569044989,0.155,0.155,0.06,0.05,True,True
2026-06-19,market_development,36733644678048875399497259286521164806606501309367724951965930199926419590712,0.18,0.18,0.155,0.195,True,True
2026-06-19,market_development,43595514659751526037466910476189008036416627404467887057369919219096770933442,0.0045,0.008,0.0055,0.003,True,True
2026-06-19,market_development,63981395964245418149823170696369371251607933345164222989917827864867430852017,0.0045,0.008,0.002,0.0005,True,True
2026-06-19,market_development,65194525630475325559375734128393423848838792514827020125987624986509302810176,0.0005,0.0015,0.0015,0.0005,True,True
2026-06-19,market_development,7103047885766380242159828456547729681991783646945116999806787437144046883670,0.285,0.275,0.33,0.265,True,True
2026-06-19,market_development,83907315510828169331482672052299253542474270108421334762133373607648946862063,0.0035,0.0045,0.003,0.0045,True,True
2026-06-19,market_development,86402597308104156133292252930756599996232860258850725446908321032511192180533,0.365,0.365,0.435,0.39,True,True
2026-06-20,market_development,102747607448950863390918375670306600569497178749235846226893413267381970792454,0.165,0.09,0.245,0.275,True,True
2026-06-20,market_development,112166896445623439861084358893899515446612879758285501093315693167063326716996,0.435,0.455,0.435,0.46,True,True
2026-06-20,market_development,115577313634474034356326588253842621017845358826973030808082626461896515051640,0.24,0.27,0.18,0.16,True,True
2026-06-20,market_development,33754474033024591580000475666537543664143128223624222671925643745173033588478,0.022,0.0415,0.0095,0.0365,True,True
2026-06-20,market_development,3524844236956874518407406478050538284562528627675294609138795908098787828326,0.0005,0.001,0.0005,0.0005,True,True
2026-06-20,market_development,45290605776981778409555076455447534510830671699824548980072300637962371001415,0.0015,0.002,0.0005,0.001,True,True
2026-06-20,market_development,53952624408650263348883127357131023347964170106487094912680968803191291532598,0.035,0.0255,0.073,0.0325,True,True
2026-06-20,market_development,56760642343608881015248854761925735279376029430874004242942176182414561104659,0.13,0.145,0.09,0.0445,True,True
2026-06-20,market_development,71874632050051501532527501135575129370453988383145048294095793655414628870254,0.009,0.0055,0.0055,0.0055,True,True
2026-06-20,market_development,75139773341453388089928298214022280578818463891998309952621322349036694385351,0.0005,0.0015,0.0005,0.0005,True,True
2026-06-20,market_development,83047481678724680398873111229189273177862076158553536985438327940430931920123,0.0055,0.0065,0.0015,0.005,True,True
2026-06-21,market_development,107612492107082708572015022768128522308799338669494307289263901310689659032235,0.0015,0.0055,0.001,0.0005,True,True
2026-06-21,market_development,30801733951265373181061287606971133332702114467259346126776802794109292991839,0.415,0.325,0.34,0.405,True,True
2026-06-21,market_development,31281872130717142325918054679610951141294883097301680894887572621666398392004,0.08,0.16,0.14,0.15,True,True
2026-06-21,market_development,44163373075104386819737225881925451379845166780182963050239990511893038457506,0.033,0.0475,0.0245,0.018,True,True
2026-06-21,market_development,50929543358310337494121950753912935116809795636163197684856476799740226106298,0.0095,0.0155,0.0045,0.002,True,True
2026-06-21,market_development,64907750382947435545200909627250725124657198355328997882011224638685789549020,0.0025,0.006,0.002,0.0015,True,True
2026-06-21,market_development,72013445333105509063298728516709471881279622992977973902248161132090494890222,0.255,0.245,0.43,0.41,True,True
2026-06-21,market_development,72471284088994501516573002008100607693064168899819645489132669835759846234266,0.0035,0.006,0.004,0.0025,True,True
2026-06-21,market_development,75300056220033291551706978231264322496174359570184661748718521919372015860844,0.145,0.19,0.105,0.0445,True,True
2026-06-21,market_development,79730666530131098694551727654049876584858133464582891039961668418711213444425,0.0005,0.001,0.0005,0.0005,True,True
2026-06-21,market_development,89004704519477064808323185536884934241358157197775105798135406185343788821065,0.0315,0.0525,0.0125,0.0105,True,True
2026-06-22,market_development,11345504127985216824747852369316390656432286871641353068320687135121476558374,0.008,0.0225,0.0265,0.029,True,True
2026-06-22,market_development,18856571697173820375738244948546601441913296097129427726177760767442284880337,0.0245,0.055,0.0205,0.006,True,True
2026-06-22,market_development,28044369483910937851321037652268483204921938457705271549559212369922927608051,0.4,0.32,0.525,0.57,True,True
2026-06-22,market_development,40514063879301211939711704980384289898535103293061095912362467161845950661282,0.002,0.0025,0.001,0.0015,True,True
2026-06-22,market_development,53977777150130000657872223857484214695512559999068546445524492969922535787487,0.0065,0.004,0.0015,0.005,True,True
2026-06-22,market_development,58052242898909464111115907006516732211014941124687105856091755626683220021207,0.0065,0.0105,0.0045,0.0025,True,True
2026-06-22,market_development,63314723044854037857032328633580273402091000015626896035114100528391644005286,0.285,0.35,0.215,0.29,True,True
2026-06-22,market_development,65847003782568028625039255301435516800527220925777361738533405595351324383485,0.0015,0.0015,0.001,0.0015,True,True
2026-06-22,market_development,86505128415315111700768251813104224088976475883886045666279766739666843312719,0.105,0.0645,0.129,0.124,True,True
2026-06-22,market_development,97129909679325033357778621198516596555657214430345313955405939392418744951194,0.0015,0.0025,0.001,0.0015,True,True
2026-06-22,market_development,9841798487780829882321639588500801808107147894657038233586415736733936029925,0.115,0.14,0.115,0.04,True,True
2026-06-23,market_development,114661305146661646733334802213511257931978978181155709148500428991532286708686,0.485,0.455,0.495,0.575,True,True
2026-06-23,market_development,18913354565083040507187665278916145035661786496040249936354803372850709337228,0.065,0.08,0.045,0.0295,True,True
2026-06-23,market_development,30554428478878055442109365425811334086646606503112190612086197536361460443969,0.31,0.265,0.305,0.225,True,True
2026-06-23,market_development,34704251849982394995295407813927396915527498028652928559477791111939371936975,0.008,0.05,0.019,0.013,True,True
2026-06-23,market_development,51609527083350078049646427710777617440856140640004062131344707217781295779457,0.0005,0.001,0.0005,0.0005,True,True
2026-06-23,market_development,52859486509872902826601125961185532789648761000333593296375780015483840544128,0.0025,0.0005,0.003,0.001,True,True
2026-06-23,market_development,58174804188374841713676223236325978667550064287332078994045895366082548835183,0.0005,0.0005,0.0005,0.0005,True,True
2026-06-23,market_development,63998192232144492474570665729376541284791214943837653452470051312950080343660,0.011,0.011,0.006,0.016,True,True
2026-06-23,market_development,803164778610539854221101663634937090484212617473883462949012070796895814088,0.143,0.1335,0.1375,0.179,True,True
2026-06-23,market_development,97705266617798969958818789812428028331969132166264697403887994670090212144084,0.0005,0.0015,0.0015,0.001,True,True
2026-06-23,market_development,98074507475093494882635126000521561697801052939967240359819927638655265458117,0.004,0.008,0.0035,0.0045,True,True
2026-06-24,market_development,16669656867246638063946338665295185287479892885511625685350140967919887437167,0.051,0.0355,0.039,0.058,True,True
2026-06-24,market_development,18938911552715779573792197415043289643191304769317503042902636764523733182420,0.003,0.0025,0.007,0.003,True,True
2026-06-24,market_development,32094551881723721562606300602990725477329220520472164002764430024432962168830,0.0005,0.0005,0.0005,0.0005,True,True
2026-06-24,market_development,33468417652053799296884968936617381541783579122148237052711360371583168034954,0.0015,0.0015,0.0005,0.0005,True,True
2026-06-24,market_development,40176107298252551174179593755945599576991725730268895481349628899391359490377,0.0085,0.0085,0.0045,0.0055,True,True
2026-06-24,market_development,51009692906096262584298855833434561638435050866151880812142468585824076108365,0.24,0.38,0.185,0.18,True,True
2026-06-24,market_development,52599303912060017788198023094762625807324935346780151256642282155296422403651,0.475,0.395,0.405,0.41,True,True
2026-06-24,market_development,59474337898857890415932556019497971152717588750031510186936730332647690410981,0.145,0.16,0.355,0.39,True,True
2026-06-24,market_development,6008264490461078526025166340254842620363251845609874087120842948935909511319,0.0005,0.0005,0.0005,0.0005,True,True
2026-06-24,market_development,76730021715870084076203702214478909060538504082803528137308316547526140503265,0.0015,0.0015,0.0005,0.0005,True,True
2026-06-24,market_development,97304323902827488868506441975352019342841414960396444495492696650731437707781,0.0545,0.0695,0.0125,0.021,True,True
2026-06-25,market_development,100552746863063095862015929940178619722001037405323115492134114344246234459933,0.001,0.0015,0.001,0.001,True,True
2026-06-25,market_development,108038659330144098454340441883366833360550501508725816962969453125821824799342,0.325,0.345,0.395,0.405,True,True
2026-06-25,market_development,45212030947858714378283545635428500184310890240740163483677887873505559683236,0.003,0.0025,0.003,0.003,True,True
2026-06-25,market_development,67519344447469596260958962009303872096735674795388405220051379952614282956129,0.026,0.018,0.013,0.0095,True,True
2026-06-25,market_development,71468101443679994283492328841455036591665306562816433530580240331577395995243,0.0005,0.0005,0.0025,0.001,True,True
2026-06-25,market_development,72935136085113087257485184093042629849204866625902463056345369631290484391577,0.0145,0.02,0.0105,0.007,True,True
2026-06-25,market_development,76214219658468508064406807264107366072293704479783653684858035094228480596431,0.08,0.095,0.045,0.0395,True,True
2026-06-25,market_development,78085718594962953667437174036585028819383776945630884549671437326354752499719,0.001,0.0015,0.0025,0.002,True,True
2026-06-25,market_development,86013524443074833907061956138362389184628075888633104252967629479652949907916,0.14,0.125,0.155,0.285,True,True
2026-06-25,market_development,94235088269908433595847537103080241678008853895292862350383778778360682993997,0.445,0.45,0.405,0.31,True,True
2026-06-25,market_development,99566484654520736756514196408853766580566193608199241240635368925597484476041,0.0005,0.0015,0.002,0.001,True,True
2026-06-26,market_development,100527024939584479533203995117228876116327132413392735512099297388678663638517,0.33,0.37,0.31,0.31,True,True
2026-06-26,market_development,106730596652570222141016905348574732803679705447337800973466151181632719655479,0.135,0.11,0.14,0.15,True,True
2026-06-26,market_development,19905058717011812619349131782789023479860786838520759046577439533330065801454,0.0025,0.003,0.001,0.0005,True,True
2026-06-26,market_development,20761858010191511942265138727399320070829578781279596141900663379037512314505,0.003,0.0035,0.0015,0.0005,True,True
2026-06-26,market_development,20994009071327083153475034196382016306145634967579911313129326491189580874395,0.009,0.0245,0.0115,0.012,True,True
2026-06-26,market_development,25390471140428761324823989489263535720546878351758198481718082406033112656620,0.0005,0.002,0.0005,0.003,True,True
2026-06-26,market_development,32174486158965438345094580856697100694561134288212111492783560101476792264550,0.155,0.1,0.075,0.075,True,True
2026-06-26,market_development,38544165396388439007168439079079170979171092678535043927269195517620007819683,0.39,0.405,0.495,0.455,True,True
2026-06-26,market_development,49476911154761456635904677872641903684224657238107373437636587553463747876983,0.002,0.002,0.001,0.0035,True,True
2026-06-26,market_development,53939130036069108793875868692879933165935296683353955930826461067738939702071,0.001,0.002,0.0005,0.003,True,True
2026-06-26,market_development,66219503639381237933981882045647650372942259818533208136365592632250736543556,0.0125,0.0055,0.006,0.004,True,True
2026-06-27,market_development,109425077841944980475650178704727485028681658785939671186098629427213116319246,0.32,0.335,0.365,0.335,True,True
2026-06-27,market_development,112710558842259778108833587163710701686299601546818470687786702656736261828596,0.003,0.0065,0.0055,0.0075,True,True
2026-06-27,market_development,30413220583327119535289625980292620428494934143053336097103341834227909627103,0.085,0.095,0.07,0.04,True,True
2026-06-27,market_development,33017879023981560014460242710905451538206845618268039069582818713937530319634,0.46,0.46,0.325,0.26,True,True
2026-06-27,market_development,54278360031656365725631356715740967685749929242540225667312441708145928885417,0.003,0.0035,0.003,0.0025,True,True
2026-06-27,market_development,56831433955412951460944887130769204453933263955890630691855849814428625885557,0.013,0.017,0.0145,0.006,True,True
2026-06-27,market_development,59956987343149445046286542265694035238275689252885633706857370210618169843949,0.13,0.095,0.24,0.335,True,True
2026-06-27,market_development,73189368094587581843734448954122033924659339389909720434601840994581722370816,0.0195,0.0135,0.0375,0.053,True,True
2026-06-27,market_development,77072506102248659423472619954278415730732299495708239607191967809181476546925,0.0005,0.0025,0.0005,0.0015,True,True
2026-06-27,market_development,79797058726061581815036982412149189846440459805815912673279098298821948134756,0.0025,0.003,0.0025,0.002,True,True
2026-06-27,market_development,86596782081306031872938248892135295499477004829872631734001476859472829171886,0.006,0.0065,0.0055,0.004,True,True
2026-06-28,market_development,30511095044382288075035539698387870732871742184720238358202150951471238739619,0.003,0.002,0.0025,0.0025,True,True
2026-06-28,market_development,30938229450947002131075094797633201192262996358406890239086300183467463044049,0.205,0.195,0.13,0.065,True,True
2026-06-28,market_development,34425349675579572133747381859915087535126105220991533230535242018423581929417,0.001,0.0015,0.001,0.001,True,True
2026-06-28,market_development,41989893292350958413527287571921135016616017523393769001624741517235378548863,0.265,0.425,0.365,0.31,True,True
2026-06-28,market_development,44348673278649040387243060252921046475718563861916154287159413128113627820480,0.052,0.054,0.015,0.012,True,True
2026-06-28,market_development,51057984708234300510765924542407367395223861589084289325785086952727120931671,0.0085,0.0085,0.0085,0.008,True,True
2026-06-28,market_development,7570346978209076482333667176682300607807263224919331351394727561612913664017,0.051,0.05,0.06,0.064,True,True
2026-06-28,market_development,76764209679669848988981089891002981434211140622937133826879208743246799905469,0.455,0.315,0.415,0.465,True,True
2026-06-28,market_development,83373666664240750427521200906801559661898449281511983174644080351242417171982,0.002,0.002,0.002,0.002,True,True
2026-06-28,market_development,84709136406060600964834418164461836062244105478386681171854626610435261444658,0.002,0.002,0.002,0.002,True,True
2026-06-28,market_development,97054797485980105694601677631452169106654772788481833507950669950845260038686,0.0025,0.004,0.003,0.0045,True,True
2026-06-29,market_development,102371364693764765855735849646093351376243537042733095259290599604875813645761,0.4,0.43,0.425,0.465,True,True
2026-06-29,market_development,13283668045963044145679928100266411091214250940260718053997388376219994280477,0.006,0.0085,0.0015,0.0015,True,True
2026-06-29,market_development,18599079044443335809112753336278097990508521925499336847361088017678561318995,0.29,0.235,0.325,0.27,True,True
2026-06-29,market_development,34515623555612069373784918874847323945495926579662925944225545390979836063779,0.002,0.0025,0.002,0.0015,True,True
2026-06-29,market_development,46331088217318097989616399755932096133431436372395535852859552868574851603636,0.0045,0.003,0.0035,0.004,True,True
2026-06-29,market_development,51594061376509121868477636214473756558156652615217721388531755181674785085081,0.1,0.045,0.079,0.0325,True,True
2026-06-29,market_development,65862402897701757422421417734679513970795983098075837494426501994116254908377,0.19,0.25,0.19,0.235,True,True
2026-06-29,market_development,81021827211405009055229420341123835451847930104846354391376792769461890706033,0.001,0.002,0.0015,0.0015,True,True
2026-06-29,market_development,86803041429700264180075232036280241717973067249583806630320133559559431558195,0.04,0.0425,0.0305,0.0285,True,True
2026-06-29,market_development,87448461309395940201876483059277690377170625747388871089810605910313934244254,0.002,0.0025,0.0015,0.0015,True,True
2026-06-29,market_development,97369158429476038651334439167263231789925266054389490442898747174991812811185,0.0045,0.006,0.0015,0.001,True,True
2026-06-30,market_development,104827586241169477144854191571221515925949198676412658111421095553530751600084,0.47,0.44,0.355,0.37,True,True
2026-06-30,market_development,11060121586649539590290606868779534555017669125270428902415139514453927388652,0.002,0.002,0.002,0.002,True,True
2026-06-30,market_development,18414900884814253824400997318010209786974461183690996131243378292308473741087,0.3,0.315,0.315,0.395,True,True
2026-06-30,market_development,41851870232030997866645389365157244531125774335832321240556587580971992188787,0.002,0.002,0.002,0.004,True,True
2026-06-30,market_development,50207518829638078238810214160311337370782857411291425124188706539316823329143,0.0025,0.0015,0.002,0.0015,True,True
2026-06-30,market_development,60098373067415084155870427576235336425125939136865926614689895806089888992607,0.004,0.005,0.004,0.0035,True,True
2026-06-30,market_development,60903967540690677388962540318239342758504699204922192084990900398274023458025,0.0045,0.0045,0.0045,0.009,True,True
2026-06-30,market_development,62298142279683615020600853195882527410642710126256835899972394595383137800874,0.21,0.155,0.16,0.165,True,True
2026-06-30,market_development,76680549762248579916432605662689725726085622058043024133962848768145678297573,0.0305,0.093,0.0335,0.043,True,True
2026-06-30,market_development,8919294204912771859477384430652898808137568127699280119144164595451812446704,0.0365,0.039,0.049,0.046,True,True
2026-06-30,market_development,91136306003756735876252280873619312830325329928640381919778460504430760594206,0.008,0.0095,0.022,0.025,True,True
2026-07-01,external_validation,13653337591519956344540360990931215051672955498030874055285277218374313412203,0.09,0.22,0.105,0.037,True,True
2026-07-01,external_validation,16612630974846338348716463397560733981787365087674764885991386398176720483964,0.0015,0.006,0.0025,0.0025,True,True
2026-07-01,external_validation,260257675284067887116491958585471578192693760457572965622778340364761556498,0.04,0.105,0.03,0.0065,True,True
2026-07-01,external_validation,37048480240716514160903026237279543328653581676524345136427689572851996067201,0.002,0.006,0.0015,0.0015,True,True
2026-07-01,external_validation,47733752358611797113763851716025959052323776054789799086978792001095777647499,0.0055,0.0175,0.008,0.002,True,True
2026-07-01,external_validation,52321341496132680020531520547539234384581597283342390591533717014099994884407,0.28,0.285,0.375,0.365,True,True
2026-07-01,external_validation,53930127323498454849891094629495385985627513722649515776136701813376978655443,0.145,0.075,0.125,0.065,True,True
2026-07-01,external_validation,66362040914288093210005292442506914317113953550727954161868992879594705972548,0.0035,0.003,0.003,0.0035,True,True
2026-07-01,external_validation,79061065414632725098839937943312604916118962035681630773986873131284649067277,0.0015,0.002,0.002,0.0025,True,True
2026-07-01,external_validation,81729589196448642841353116566874110824828694041534245397756454410625879433529,0.0265,0.009,0.014,0.012,True,True
2026-07-01,external_validation,87381688852530176226959814808217908172464003588273570142673057290552157623140,0.395,0.335,0.395,0.545,True,True
2026-07-02,external_validation,106328945933691188665926813142680828718613040824254812730615240346065823813770,0.355,0.365,0.365,0.295,True,True
2026-07-02,external_validation,113990567325261402289647582107174506826150201713433731767796962107837538586035,0.0035,0.0015,0.0005,0.0015,True,True
2026-07-02,external_validation,22736547277237988789051923583839466877113645155982262308856457474909264315784,0.0025,0.0025,0.0005,0.0005,True,True
2026-07-02,external_validation,29442283718580546643229406039218544806414569142762012347796078586877201126090,0.13,0.195,0.105,0.08,True,True
2026-07-02,external_validation,45026940542758112586767769426403412050489714276955269014315409799381296052710,0.0035,0.003,0.0035,0.003,True,True
2026-07-02,external_validation,50779967896975244613102678296957667933919190169987951219657172497472874477465,0.002,0.0015,0.0005,0.001,True,True
2026-07-02,external_validation,60228382787770757524452556961563201817686529104980109922701927274398339707741,0.0345,0.0325,0.0065,0.014,True,True
2026-07-02,external_validation,6068430130924089515691463261758702808860112290047282134757768105471294096213,0.0075,0.0085,0.0075,0.011,True,True
2026-07-02,external_validation,74150737135240570458240506320783934924163866635774455006147147391927896934878,0.37,0.355,0.425,0.46,True,True
2026-07-02,external_validation,93403031194702005348990291517660362869028424226817874487747153308022653395523,0.085,0.09,0.11,0.195,True,True
2026-07-02,external_validation,95334711974541225296336884672751116609547744601232043532033860813972067884885,0.0045,0.006,0.0005,0.0025,True,True
2026-07-03,external_validation,105162016744015171349800293253716198463578731898185999667373333447707065139847,0.003,0.0025,0.002,0.0015,True,True
2026-07-03,external_validation,113357679433630161024345509129749356276016134013857633848187730651238572350384,0.0025,0.0025,0.0015,0.002,True,True
