event_date,empirical_period,model,positions,yes_positions,no_positions,net_pnl,entry_capital,mean_gap_closed_fraction,target_hit_positions,forced_open_positions,strategy,active
2026-08-08,external_validation,rbf,7,4,3,-0.399,2.745,-0.6021218626753561,1,6,taec11,True
2026-08-08,external_validation,matern32,7,4,3,-0.399,2.745,-0.6243730912884949,1,6,taec11,True
2026-08-09,external_validation,raw,6,1,5,0.1355,4.275,0.31561789497765114,0,6,taec11,True
2026-08-09,external_validation,static,6,4,2,-0.04899999999999999,1.598,0.240778595529294,2,4,taec11,True
2026-08-09,external_validation,rbf,6,4,2,-0.04899999999999999,1.598,0.25217874982896626,2,4,taec11,True
2026-08-09,external_validation,matern32,6,4,2,-0.04899999999999999,1.598,0.26504971805272975,2,4,taec11,True
2026-08-10,external_validation,raw,5,1,4,-0.59,3.75,-0.6108615867336796,0,5,taec11,True
2026-08-10,external_validation,static,6,4,2,0.35400000000000004,1.5115,0.6930237755849463,2,4,taec11,True
2026-08-10,external_validation,rbf,6,4,2,0.35400000000000004,1.5115,0.6968384084136777,2,4,taec11,True
2026-08-10,external_validation,matern32,6,4,2,0.35400000000000004,1.5115,0.6957876996419188,2,4,taec11,True
2026-08-11,external_validation,raw,6,1,5,0.11050000000000004,4.6335,0.2777684358283275,0,6,taec11,True
2026-08-11,external_validation,static,6,4,2,-0.36500000000000005,1.6365,-0.7104581904870817,0,6,taec11,True
2026-08-11,external_validation,rbf,6,4,2,-0.36500000000000005,1.6365,-0.6964743370099383,0,6,taec11,True
2026-08-11,external_validation,matern32,6,4,2,-0.36500000000000005,1.6365,-0.6814771523579896,0,6,taec11,True
2026-08-12,external_validation,raw,6,1,5,-0.18500000000000005,4.095,0.0807500774385591,0,6,taec11,True
2026-08-12,external_validation,static,6,3,3,-0.2775,2.379,-0.15558894738877802,0,6,taec11,True
2026-08-12,external_validation,rbf,6,3,3,-0.2775,2.379,-0.1536551741273761,0,6,taec11,True
2026-08-12,external_validation,matern32,6,3,3,-0.2775,2.379,-0.15153973173902352,0,6,taec11,True
2026-08-13,external_validation,raw,5,1,4,-0.22000000000000006,3.19,-0.10969201196594117,0,5,taec11,True
2026-08-13,external_validation,static,7,5,2,-0.12200000000000003,1.6375000000000002,0.0006096602862239056,1,6,taec11,True
2026-08-13,external_validation,rbf,7,5,2,-0.12200000000000003,1.6375000000000002,0.010752467172308553,1,6,taec11,True
2026-08-13,external_validation,matern32,7,5,2,-0.12200000000000003,1.6375000000000002,-0.020189656871548216,1,6,taec11,True
2026-08-14,external_validation,raw,6,1,5,-0.12199999999999991,4.165,0.11670435282307721,0,6,taec11,True
2026-08-14,external_validation,static,5,3,2,0.11450000000000005,1.6105,0.633115137850613,2,3,taec11,True
2026-08-14,external_validation,rbf,5,3,2,0.11450000000000005,1.6105,0.6561725903088342,2,3,taec11,True
2026-08-14,external_validation,matern32,5,3,2,0.11450000000000005,1.6105,0.7180246299115699,2,3,taec11,True
2026-08-15,external_validation,raw,6,1,5,-0.00499999999999998,4.25,0.10806386293302737,0,6,taec11,True
2026-08-15,external_validation,static,5,2,3,-0.06499999999999996,2.355,-0.16537089387688236,2,3,taec11,True
2026-08-15,external_validation,rbf,7,4,3,-0.14449999999999996,2.4335,-0.3279950453790318,2,5,taec11,True
2026-08-15,external_validation,matern32,7,4,3,-0.14849999999999997,2.4355,-0.16363578868001408,2,5,taec11,True
2026-08-16,external_validation,raw,6,1,5,-0.15999999999999998,4.27,0.11864759499151102,0,6,taec11,True
2026-08-16,external_validation,static,7,5,2,-0.26899999999999996,1.6535,-0.4005967634975997,0,7,taec11,True
2026-08-16,external_validation,rbf,7,5,2,-0.26899999999999996,1.6535,-0.38500063876208,0,7,taec11,True
2026-08-16,external_validation,matern32,7,5,2,-0.26899999999999996,1.6535,-0.3496919810666184,0,7,taec11,True
2026-08-18,external_validation,raw,6,1,5,-0.14100000000000004,4.0440000000000005,0.05015764290525862,0,6,taec11,True
2026-08-18,external_validation,static,6,3,3,-0.28500000000000003,2.3735,-0.15586991621011706,0,6,taec11,True
2026-08-18,external_validation,rbf,7,4,3,-0.31000000000000005,2.3890000000000002,-0.1688805467509026,0,7,taec11,True
2026-08-18,external_validation,matern32,6,3,3,-0.28500000000000003,2.3735,-0.1619648329287701,0,6,taec11,True
2026-08-19,external_validation,raw,7,1,6,-0.14100000000000004,5.0365,-0.15783247991295957,0,7,taec11,True
2026-08-19,external_validation,static,8,5,3,-0.26250000000000007,2.514,-0.15905379533543823,0,8,taec11,True
2026-08-19,external_validation,rbf,8,5,3,-0.26250000000000007,2.514,-0.1650181650357535,0,8,taec11,True
2026-08-19,external_validation,matern32,8,5,3,-0.26250000000000007,2.514,-0.1683231273528408,0,8,taec11,True
2026-08-20,external_validation,raw,7,1,6,-0.15300000000000002,5.0295000000000005,-0.11355840269510208,0,7,taec11,True
2026-08-20,external_validation,static,8,4,4,0.26799999999999996,3.495,0.5666295714466298,2,6,taec11,True
2026-08-20,external_validation,rbf,8,4,4,0.26799999999999996,3.495,0.5843527013114207,2,6,taec11,True
2026-08-20,external_validation,matern32,8,4,4,0.26799999999999996,3.495,0.5924385417013953,3,5,taec11,True
2026-08-21,external_validation,raw,5,1,4,-0.19999999999999998,3.215,-0.2560820725614068,0,5,taec11,True
2026-08-21,external_validation,static,6,3,3,-0.06199999999999996,2.3505000000000003,0.20323938496645744,2,4,taec11,True
2026-08-21,external_validation,rbf,7,4,3,-0.08749999999999997,2.3755,0.10749434705162919,2,5,taec11,True
2026-08-21,external_validation,matern32,7,4,3,-0.08749999999999997,2.3755,-0.042761304347929394,2,5,taec11,True
2026-08-22,external_validation,raw,5,1,4,-0.23299999999999993,3.46,-0.019538920199297528,0,5,taec11,True
2026-08-22,external_validation,static,6,3,3,-0.08899999999999997,2.329,-0.16249023332196177,1,5,taec11,True
2026-08-22,external_validation,rbf,7,4,3,-0.10899999999999996,2.3455,-0.11171478456932056,1,6,taec11,True
2026-08-22,external_validation,matern32,7,4,3,-0.11349999999999996,2.3465,-0.2290148193520829,1,6,taec11,True
2026-08-23,external_validation,raw,6,1,5,-0.15599999999999994,4.18,0.10568697097469482,0,6,taec11,True
2026-08-23,external_validation,static,6,3,3,-0.18899999999999995,2.5999999999999996,-0.15599186746610097,1,5,taec11,True
2026-08-23,external_validation,rbf,7,4,3,-0.14349999999999996,2.6174999999999997,0.10131168819763754,2,5,taec11,True
2026-08-23,external_validation,matern32,7,4,3,-0.08449999999999994,2.6174999999999997,0.3660367465623513,3,4,taec11,True
2026-08-24,external_validation,raw,6,1,5,-0.35550000000000004,4.42,-0.17763619295877356,0,6,taec11,True
2026-08-24,external_validation,static,5,3,2,-0.029500000000000068,1.615,0.14700198653431645,1,4,taec11,True
2026-08-24,external_validation,rbf,6,4,2,-0.05250000000000007,1.631,0.11395666996007746,1,5,taec11,True
2026-08-24,external_validation,matern32,5,3,2,-0.029500000000000068,1.615,0.029880212214546,1,4,taec11,True
2026-08-25,external_validation,raw,6,1,5,-0.39649999999999996,4.5145,-0.050993542920481603,0,6,taec11,True
2026-08-25,external_validation,static,8,4,4,0.243,3.629,0.8776999713491687,4,4,taec11,True
2026-08-25,external_validation,rbf,7,3,4,0.15800000000000003,3.394,0.47517454572835083,3,4,taec11,True
2026-08-25,external_validation,matern32,7,3,4,0.183,3.394,0.5033803294304615,3,4,taec11,True
2026-08-26,external_validation,raw,6,1,5,-0.21149999999999997,4.3,0.19842747169336764,0,6,taec11,True
2026-08-26,external_validation,static,6,3,3,-0.287,2.415,-0.6450011358923948,1,5,taec11,True
2026-08-26,external_validation,rbf,6,3,3,-0.287,2.415,-0.591737406449855,1,5,taec11,True
2026-08-26,external_validation,matern32,6,3,3,-0.287,2.415,-0.5627369716856766,1,5,taec11,True
2026-08-27,external_validation,raw,5,1,4,0.20999999999999994,3.25,0.30166524298115927,0,5,taec11,True
2026-08-27,external_validation,static,6,3,3,0.23999999999999994,2.3295,0.6296482446572395,2,4,taec11,True
2026-08-27,external_validation,rbf,6,3,3,0.23999999999999994,2.3295,0.6398757763442117,2,4,taec11,True
2026-08-27,external_validation,matern32,6,3,3,0.23999999999999994,2.3295,0.69244933659879,2,4,taec11,True
2026-08-28,external_validation,raw,5,1,4,0.19049999999999995,3.515,0.19668925277620927,0,5,taec11,True
2026-08-28,external_validation,static,5,3,2,-0.2005,1.5625,-0.5836490672653932,1,4,taec11,True
2026-08-28,external_validation,rbf,5,3,2,-0.2005,1.5625,-0.5491360489170137,1,4,taec11,True
2026-08-28,external_validation,matern32,5,3,2,-0.2005,1.5625,-0.42817203341334853,1,4,taec11,True
2026-08-29,external_validation,raw,6,1,5,0.06949999999999998,4.6,0.3603249511607833,0,6,taec11,True
2026-08-29,external_validation,static,6,3,3,-0.25350000000000006,2.5250000000000004,-0.26563701478894025,1,5,taec11,True
2026-08-29,external_validation,rbf,6,3,3,-0.25350000000000006,2.5250000000000004,-0.2772974591755566,1,5,taec11,True
2026-08-29,external_validation,matern32,6,3,3,-0.25350000000000006,2.5250000000000004,-0.2569536586021712,1,5,taec11,True
2026-08-30,external_validation,raw,7,1,6,0.37899999999999995,5.38,0.5116754634490722,0,7,taec11,True
2026-08-30,external_validation,static,4,2,2,-0.02550000000000005,1.4605000000000001,-0.49490155043980966,1,3,taec11,True
2026-08-30,external_validation,rbf,4,2,2,-0.02550000000000005,1.4605000000000001,-0.43490841404625713,1,3,taec11,True
2026-08-30,external_validation,matern32,4,2,2,-0.02550000000000005,1.4605000000000001,-0.4177822075101692,1,3,taec11,True
2026-08-31,external_validation,raw,7,1,6,-0.04149999999999994,5.609999999999999,0.28839795932502893,0,7,taec11,True
2026-08-31,external_validation,static,4,2,2,-0.08500000000000002,1.6500000000000001,0.5437212882048569,1,3,taec11,True
2026-08-31,external_validation,rbf,3,1,2,-0.125,1.455,-0.23622466854126645,0,3,taec11,True
2026-08-31,external_validation,matern32,4,2,2,-0.08500000000000002,1.6500000000000001,0.5133426692150347,1,3,taec11,True
